mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
10920,0.344153,0.85629,0.31426,0.896019,0.867761,0.851264,0.497383,0.0664383,0.484061,0.63742,0.0838745,0.752799,0.478356,0.849617,0.434827,0.0663924,0.938887,0.948417,0.637443,0.562298,0.109935,0.0769988,0.761317,0.872893,0.949953,0.953672,0.453256,0.916952,0.117271,0.03686,0.0327339,0.149881,0.0351017,0.614342,0.127445,0.0408598,0.0707754,0.0749203,0.0484146,0.0634652,0.0686331,0.0617958,0.0655221,0.0670516,0.0584027,0.0632256,0.102544,0.0598911,0.0748536,0.0534173,0.105786,0.0503481,0.0915424,0.0488005,0.103092,0.0471071,0.0759242,0.0565776,0.0842963,0.0553014,0.0808445,0.052256,0.0777222,0.0560242,0.0830174,0.0528217,0.0838266,0.0524842,0.0782414,0.0561772,0.0821972,0.0544189,0.0823571,0.0523727,0.0821144,0.0534019,0.081352,0.0543068,0.0817378,0.0541313,0.082557,0.0537279,0.0808051,0.0546173,0.0811488,0.0545173,0.0804578,0.0547213,0.0806002,0.0545963,0.0806737,0.0545646,0.0810136,0.0543534,0.0808846,0.0544984,0.0808193,0.0545352,0.0808286,0.0545253,
10930,0.375445,0.752799,0.139173,0.72048,0.166856,0.427149,0.0836931,0.662518,0.602654,0.672306,0.498681,0.0769988,0.973954,0.62556,0.475092,0.326675,0.512185,0.916952,0.110872,0.782082,0.587353,0.570331,0.996159,0.533789,0.289345,0.0367016,0.807026,0.95246,0.759475,0.173877,0.117271,0.0934508,0.0993568,0.0284904,0.113841,0.0517184,0.159859,0.100624,0.0327339,0.229975,0.119452,0.0566141,0.0769146,0.0631144,0.0862501,0.0562663,0.0735964,0.0501484,0.0806941,0.0560156,0.071957,0.056714,0.0848274,0.05362,0.079336,0.0528217,0.0774895,0.0542681,0.0788205,0.0570867,0.0765608,0.0556543,0.0811854,0.0542969,0.12282,0.0360849,0.0849705,0.0541641,0.0805156,0.0536416,0.0817573,0.0542574,0.0819166,0.0537203,0.0811824,0.0545878,0.0910756,0.0506829,0.0811027,0.0538752,0.0821954,0.054028,0.0808051,0.0543377,0.0808802,0.0544162,0.0808261,0.0541789,0.0808522,0.054479,0.0809187,0.0544972,0.0810385,0.0543565,0.0806765,0.0545235,0.0805253,0.0546186,0.0807777,0.0545196,
10940,0.603043,0.195133,0.324997,0.785906,0.764552,0.101262,0.475895,0.0277252,0.942743,0.733766,0.139496,0.917068,0.585355,0.932111,0.954823,0.839314,0.807314,0.85692,0.947551,0.0338752,0.263388,0.173877,0.679885,0.0614885,0.338417,0.0102248,0.0171215,0.0783989,0.230325,0.380006,0.810145,0.419695,0.0694562,0.0757569,0.0948296,0.0637646,0.0884673,0.0510683,0.124954,0.0453816,0.0117269,0.146111,0.102527,0.0364068,0.0636407,0.0626809,0.0883433,0.0665833,0.0877404,0.0527724,0.0808874,0.056345,0.0864167,0.0508524,0.118633,0.0345868,0.112587,0.0506624,0.0848274,0.0520471,0.0741954,0.0570867,0.0802165,0.0544982,0.0782661,0.0569138,0.0888906,0.0508126,0.0784625,0.0543655,0.0816941,0.0544566,0.0810677,0.0541806,0.0816407,0.0538752,0.0812647,0.0541624,0.0803444,0.0545632,0.080117,0.0549968,0.0810425,0.0543565,0.0810363,0.054422,0.0808892,0.0543527,0.0811824,0.0541243,0.0809634,0.0544972,0.0805006,0.0545969,0.0807006,0.0545804,0.0807864,0.054509,0.0808522,0.0544986,
10950,0.0752094,0.442923,0.918874,0.241982,0.0883443,0.770121,0.337787,0.32105,0.181059,0.235537,0.584523,0.0581628,0.748536,0.447391,0.508076,0.309912,0.900737,0.23714,0.356916,0.0224627,0.240023,0.527193,0.137355,0.0640221,0.766856,0.625428,0.507671,0.178088,0.480895,0.295085,0.189017,0.00994413,0.0769846,0.0638563,0.0973696,0.0347448,0.176161,0.0326379,0.0819413,0.0502597,0.0969383,0.0626809,0.0284627,0.128274,0.136189,0.0369608,0.0720907,0.0595841,0.101331,0.0518313,0.0968936,0.0453913,0.0775914,0.0568523,0.0809345,0.0527724,0.0874536,0.0508126,0.075367,0.0562944,0.0823973,0.054174,0.0824053,0.0523985,0.082146,0.0540085,0.0795029,0.0549436,0.0801759,0.0552,0.0793962,0.0553577,0.0752251,0.0572205,0.0806164,0.0542771,0.0809863,0.0546845,0.0812099,0.0541692,0.0814592,0.0544515,0.0813812,0.0541346,0.0935795,0.0504055,0.079781,0.0552548,0.0807908,0.0546445,0.0807847,0.0545318,0.0806341,0.0545969,0.0807144,0.0546118,0.0808897,0.0544758,0.0806904,0.054509,
10960,0.295176,0.825765,0.0985642,0.275839,0.752085,0.00620766,0.608279,0.93107,0.229262,0.173436,0.268418,0.801059,0.0734348,0.225961,0.0412045,0.264161,0.748634,0.0921136,0.806904,0.615655,0.738462,0.111424,0.890459,0.773394,0.396452,0.0897094,0.0852424,0.0326379,0.09743,0.107084,0.101772,0.0429869,0.0606273,0.0728689,0.199525,0.03339,0.310831,0.0117563,0.253174,0.173426,0.18268,0.0539688,0.195459,0.036385,0.0787182,0.0623695,0.0948029,0.0485301,0.0822886,0.0453107,0.0732873,0.0601182,0.106674,0.0445767,0.0841575,0.0540085,0.0840745,0.0549436,0.0798257,0.0520113,0.0845963,0.0539053,0.0760483,0.0562181,0.0785205,0.0546866,0.0795347,0.0552144,0.0841858,0.052957,0.080826,0.0547817,0.0810168,0.0551592,0.0908237,0.0504055,0.0777222,0.0558831,0.0820656,0.053593,0.0802951,0.0551071,0.080936,0.0545118,0.0806465,0.0546118,0.0810131,0.0543299,0.0810123,0.054502,0.0803674,0.0547641,0.0811075,0.0543806,0.0808681,0.0544512,0.080868,0.0545119,0.0807922,0.0545416,
10970,0.37766,0.876539,0.595491,0.215251,0.107414,0.208629,0.720948,0.201937,0.560431,0.361743,0.996102,0.992921,0.859675,0.0677074,0.657922,0.584319,0.251846,0.721571,0.199435,0.88902,0.36651,0.119296,0.0872591,0.19801,0.173767,0.03339,0.185214,0.0543215,0.208428,0.172862,0.0314781,0.315132,0.101888,0.0593751,0.0178473,0.309553,0.202603,0.0438901,0.0815373,0.049114,0.0963001,0.0559661,0.0970507,0.042536,0.0744779,0.0626347,0.101656,0.0334201,0.0707156,0.0552588,0.0761975,0.0556938,0.0792688,0.0574215,0.0804031,0.0545819,0.0886163,0.0519389,0.0799964,0.0538824,0.087531,0.0527895,0.0844353,0.0582272,0.0802339,0.0549052,0.089523,0.0501078,0.0821168,0.0536119,0.0805495,0.0544898,0.0803537,0.0538206,0.082024,0.0538051,0.0811137,0.0544503,0.0815761,0.0546317,0.0806703,0.0546961,0.0803927,0.0543635,0.08084,0.054453,0.0793176,0.055506,0.0803684,0.0547665,0.0808315,0.0545155,0.0807717,0.0545739,0.0809965,0.0544348,0.0806348,0.0545827,0.0806133,0.0546523,
10980,0.694935,0.624083,0.165845,0.158039,0.23238,0.240431,0.67705,0.727721,0.340564,0.770284,0.496618,0.181049,0.427094,0.994487,0.803181,0.0853511,0.821075,0.562734,0.901906,0.160606,0.892425,0.322015,0.67572,0.746011,0.696363,0.909325,0.114346,0.166402,0.172068,0.267459,0.0963001,0.132766,0.162339,0.0460555,0.66895,0.00512503,0.15853,0.0336949,0.192729,0.0289919,0.0056182,0.266679,0.0986742,0.0540939,0.0843267,0.0544214,0.0907933,0.0481689,0.065812,0.0642315,0.0922542,0.0545525,0.0819202,0.0557991,0.0792829,0.0565394,0.0883863,0.0508963,0.091462,0.0550923,0.0806803,0.054905,0.0816921,0.0551171,0.0647266,0.0570912,0.0784282,0.0562516,0.0809351,0.054929,0.0805823,0.0551753,0.0819366,0.0538657,0.0825262,0.0534762,0.0803251,0.0551197,0.0711247,0.0590014,0.0787224,0.0547565,0.0812193,0.0542457,0.0813151,0.0544566,0.0809211,0.0544348,0.0808917,0.0545435,0.0807532,0.0545218,0.0806368,0.0546594,0.080692,0.0545914,0.0806292,0.0545827,0.0804788,0.0546504,
10990,0.349333,0.185058,0.12622,0.450137,0.950046,0.19119,0.491863,0.104805,0.101919,0.747884,0.88866,0.834224,0.00302125,0.851373,0.882935,0.476675,0.114346,0.300048,0.199573,0.258787,0.559434,0.22645,0.928558,0.0853511,0.205563,0.069382,0.0596105,0.124859,0.63506,0.101852,0.00150588,0.215607,0.260208,0.0318587,0.0246619,0.132766,0.607811,0.00414396,0.168201,0.0174385,0.102552,0.0521507,0.077894,0.050813,0.0609901,0.0531442,0.0820845,0.0496363,0.0896349,0.0448199,0.105359,0.0506785,0.166881,0.0327797,0.0859691,0.0508963,0.09792,0.0578732,0.0811488,0.0556048,0.0814985,0.055856,0.0805388,0.0539269,0.0816878,0.05451,0.0811166,0.0546497,0.0721501,0.0589446,0.0759026,0.0589323,0.0843644,0.0539399,0.0795021,0.054929,0.0838067,0.0535413,0.0791219,0.0547965,0.0818179,0.0541031,0.0811793,0.0543748,0.0810016,0.0541744,0.0804305,0.0548164,0.0804677,0.054685,0.0804462,0.0547341,0.080757,0.05456,0.0807925,0.0545205,0.0806892,0.0544932,0.080746,0.0544608,
11000,0.616072,0.893048,0.591298,0.628034,0.00319847,0.533679,0.0720231,0.361159,0.611891,0.698428,0.123387,0.100296,0.56539,0.30587,0.262237,0.452954,0.0460605,0.0595723,0.48304,0.310749,0.950046,0.157316,0.557647,0.539955,0.872875,0.117057,0.564881,0.161983,0.233417,0.0200011,0.0469268,0.0801922,0.596245,0.00295786,0.119274,0.0454608,0.0958168,0.071276,0.239807,0.0133058,0.155236,0.0143563,0.16901,0.0142369,0.0843687,0.0583076,0.125139,0.0455379,0.0790639,0.0591631,0.0926627,0.0459248,0.0859672,0.0554419,0.0894583,0.0489534,0.0871891,0.0555435,0.0745721,0.0579623,0.0814411,0.0529264,0.0769883,0.0559705,0.0892566,0.0517952,0.079814,0.05451,0.0845412,0.0527661,0.0842019,0.0539037,0.0809396,0.0544825,0.0792277,0.0546336,0.081241,0.053623,0.0811668,0.0543208,0.0806639,0.0544406,0.0803894,0.0547738,0.0804524,0.0546015,0.0806892,0.0544983,0.0808116,0.0544843,0.0805357,0.0546597,0.0804835,0.0546491,0.0808689,0.0544794,0.0815577,0.0542288,0.0808333,0.0545125,
11010,0.362176,0.692009,0.321287,0.742432,0.065321,0.346409,0.417858,0.113215,0.565318,0.292904,0.925316,0.557567,0.885542,0.539955,0.638995,0.846487,0.746851,0.305614,0.702337,0.0079204,0.714025,0.399381,0.236049,0.94319,0.934123,0.0869238,0.0540495,0.059725,0.126196,0.0293525,0.814101,0.00519334,0.073292,0.0547849,0.0390179,0.0801922,0.0589105,0.477531,0.20789,0.0186058,0.190781,0.0204514,0.0846699,0.0560985,0.111909,0.0449542,0.0926627,0.0661176,0.106727,0.0457972,0.0742321,0.0499578,0.0769241,0.0562617,0.0865837,0.0506716,0.0797347,0.055214,0.0857868,0.0577036,0.0844179,0.0528141,0.114712,0.0389423,0.0840769,0.0547507,0.0731712,0.0579068,0.0736123,0.0580039,0.0801996,0.0538963,0.0814792,0.0534153,0.0814318,0.0539569,0.0792846,0.0548672,0.0817313,0.0540843,0.0805746,0.054683,0.0805935,0.0546129,0.0810921,0.0543475,0.0813918,0.0542438,0.0794007,0.0551549,0.0808207,0.0544809,0.0807494,0.0545121,0.0804718,0.0547617,0.0805191,0.0546888,0.0808409,0.0545108,
11020,0.304357,0.37257,0.737211,0.859862,0.0728337,0.241242,0.202964,0.0995513,0.556963,0.235212,0.569867,0.941641,0.181877,0.585746,0.91125,0.370139,0.754937,0.965161,0.852574,0.626713,0.746161,0.528604,0.178192,0.286431,0.065321,0.946441,0.243288,0.247301,0.0589105,0.272663,0.829248,0.0810226,0.0709286,0.0510807,0.0815205,0.0449542,0.0926627,0.036633,0.0757255,0.0477195,0.106369,0.0486277,0.0647972,0.075229,0.0964774,0.0497891,0.0944265,0.0557671,0.0732667,0.0538646,0.201924,0.0280264,0.176629,0.0426716,0.164322,0.0385956,0.0405172,0.0843354,0.0990654,0.0465007,0.0781984,0.0563069,0.0786634,0.0550765,0.0824184,0.0531918,0.0780799,0.0561962,0.0837756,0.0542466,0.0768646,0.0569728,0.0820384,0.0540174,0.0819701,0.0541773,0.0796204,0.0546893,0.0817636,0.0538963,0.0807208,0.0545983,0.0805017,0.0547897,0.0806357,0.0544255,0.0810103,0.0545433,0.0807009,0.0544569,0.0805252,0.0547026,0.0814541,0.0542126,0.0799293,0.0549291,0.0807591,0.0545114,0.0805883,0.0545628,
11030,0.944336,0.888629,0.15739,0.537614,0.295575,0.421982,0.146663,0.0655406,0.777236,0.82519,0.791207,0.423545,0.521345,0.856706,0.361466,0.946441,0.805192,0.257434,0.875158,0.859862,0.161392,0.344268,0.696165,0.0322131,0.0589105,0.0169583,0.859416,0.214421,0.932682,0.275493,0.0805158,0.00612932,0.0625282,0.0782833,0.169098,0.0520604,0.0949889,0.0610556,0.0967284,0.0592924,0.133164,0.0438862,0.0899639,0.0577805,0.158226,0.0358793,0.0832841,0.0490751,0.140148,0.0370819,0.0531568,0.0648674,0.522282,0.111856,0.0856315,0.0484133,0.0866416,0.0502749,0.0779271,0.0534425,0.0794678,0.0570562,0.0816654,0.0553449,0.0793897,0.056425,0.0799644,0.0545912,0.0809259,0.0544435,0.0816987,0.0534475,0.0824184,0.0541461,0.0810393,0.0543701,0.0810698,0.0542427,0.0820586,0.0538945,0.0786634,0.0562603,0.085328,0.0520618,0.0807947,0.0546533,0.0802333,0.0548478,0.0803013,0.0547572,0.0806093,0.0545579,0.0805597,0.0546151,0.080661,0.0546426,0.0807647,0.0545219,0.0811422,0.0543005,
11040,0.433365,0.578877,0.617827,0.721567,0.90647,0.981556,0.282854,0.92013,0.623529,0.707713,0.910265,0.308844,0.213783,0.374348,0.347251,0.0169583,0.94029,0.165208,0.0402085,0.365249,0.195579,0.287885,0.167616,0.240162,0.623327,0.15219,0.755052,0.022317,0.0967284,0.0574669,0.0726017,0.0368093,0.1625,0.0284377,0.1297,0.0265899,0.107498,0.0139193,0.974531,0.482766,0.410104,0.0160231,0.522282,0.0584916,0.129866,0.0427465,0.0554268,0.0650993,0.079137,0.0613687,0.0578728,0.0625503,0.0969509,0.0494004,0.0843765,0.0536721,0.0807309,0.0545912,0.0790815,0.0574138,0.0864688,0.0524841,0.0808926,0.0541461,0.0769776,0.0550358,0.0949045,0.0491584,0.0882947,0.0507801,0.0795156,0.054765,0.0849829,0.0524613,0.0816654,0.053973,0.0821316,0.0540573,0.0795772,0.0552349,0.0799474,0.0548137,0.0805189,0.0546825,0.080686,0.0546154,0.0811582,0.0542493,0.0802344,0.054762,0.0808568,0.054531,0.0806042,0.054686,0.080822,0.0544147,0.0808019,0.0545101,0.0803613,0.0546974,
11050,0.192391,0.515816,0.588454,0.737099,0.349518,0.663556,0.047267,0.9486,0.907855,0.635986,0.723133,0.206074,0.249617,0.361855,0.437045,0.595041,0.0155773,0.778798,0.777138,0.871632,0.297972,0.669217,0.47472,0.304867,0.541449,0.0265899,0.176123,0.104858,0.603148,0.406638,0.709067,0.378511,0.05863,0.0947838,0.022349,0.312715,0.769698,0.019895,0.0322542,0.120996,0.422935,0.0522224,0.343837,0.0124164,0.109138,0.0448286,0.0554268,0.058972,0.0706935,0.0603564,0.0758049,0.05561,0.0679825,0.0579594,0.0717339,0.0594502,0.0874761,0.0516968,0.0882742,0.049234,0.0697622,0.0599941,0.0830787,0.053095,0.0864443,0.0518797,0.082071,0.0550367,0.0824347,0.0539968,0.0791403,0.0544714,0.0789309,0.0558016,0.0808696,0.0546278,0.0811894,0.0543438,0.0787526,0.0552854,0.0845192,0.0528169,0.0806869,0.0546825,0.0811187,0.0541536,0.0804565,0.0548463,0.0806002,0.0546756,0.0803813,0.0547523,0.0808757,0.0543996,0.0809508,0.0545228,0.0807622,0.0545314,0.0807955,0.0545015,
11060,0.451437,0.728701,0.578469,0.09228,0.779811,0.286058,0.441329,0.705816,0.357138,0.489388,0.0426805,0.996041,0.094158,0.11499,0.642503,0.678281,0.67989,0.362569,0.815367,0.726502,0.818187,0.176403,0.648356,0.160611,0.0401003,0.277004,0.549915,0.516751,0.150234,0.954646,0.022349,0.219991,0.63803,0.0549428,0.300006,0.0681601,0.313375,0.016837,0.0125524,0.128679,0.0317775,0.0927036,0.0947417,0.0401312,0.0945403,0.0567691,0.0800798,0.0498317,0.085092,0.0531133,0.064472,0.0567518,0.0599082,0.0634083,0.092017,0.0435869,0.0791478,0.0518259,0.0818212,0.0545059,0.0799629,0.0535915,0.0809706,0.0558267,0.07801,0.0549801,0.0783127,0.054651,0.0789077,0.0554598,0.0853066,0.0536135,0.0851047,0.0523669,0.0786886,0.0571961,0.0808917,0.0542348,0.0799555,0.055174,0.0815862,0.0542262,0.0804804,0.0545003,0.0804213,0.0545884,0.0814881,0.0541688,0.0811145,0.0543286,0.0808683,0.0545936,0.0807445,0.0545285,0.0805942,0.0545363,0.0810859,0.0543919,0.0805356,0.0547062,
11070,0.773243,0.962693,0.950761,0.968041,0.341955,0.675401,0.896138,0.17983,0.337878,0.747091,0.257317,0.671424,0.657555,0.776895,0.21107,0.789286,0.124727,0.167247,0.123263,0.590018,0.191863,0.778558,0.0228945,0.650505,0.141141,0.102438,0.200795,0.0020119,0.0842938,0.156548,0.0723622,0.145791,0.313331,0.0287444,0.837753,0.0451344,0.243255,0.0416531,0.289956,0.0105088,0.0811295,0.0769671,0.0624,0.0694032,0.100604,0.0573336,0.0674708,0.0588579,0.0908239,0.0612609,0.0614633,0.0668575,0.0763354,0.0542474,0.0861195,0.0564301,0.079112,0.0515423,0.0820218,0.0579094,0.0855866,0.0527018,0.0834205,0.0529867,0.077349,0.0571961,0.076518,0.0567431,0.0797746,0.0542446,0.0810179,0.0547105,0.0791013,0.0553339,0.0788346,0.0553738,0.0768756,0.0564367,0.0809154,0.0547056,0.0820119,0.0538763,0.0810418,0.0542806,0.0811495,0.0542819,0.0803312,0.0545689,0.0812416,0.0542333,0.0804944,0.0546116,0.0807702,0.0546044,0.0809936,0.0544923,0.0804544,0.0546195,0.0807759,0.0545233,
11080,0.688338,0.943418,0.502128,0.752667,0.0781818,0.227005,0.233932,0.20122,0.664898,0.198124,0.606486,0.367754,0.37721,0.258322,0.126201,0.0523522,0.935074,0.443502,0.184084,0.032615,0.00933988,0.941846,0.0728352,0.325387,0.303977,0.0244493,0.277593,0.0968751,0.544039,0.741759,0.504085,0.539251,0.111309,0.182685,0.327106,0.0135422,0.0953583,0.0606525,0.0658121,0.0622927,0.166947,0.0176235,0.0761456,0.048785,0.0794777,0.0543124,0.0846774,0.057519,0.0726829,0.0670356,0.089464,0.0577017,0.0854094,0.0532177,0.077349,0.0537089,0.084485,0.0554122,0.0803219,0.0540014,0.0704887,0.0601246,0.0776585,0.0570319,0.0861691,0.0539718,0.07771,0.0556028,0.0682031,0.0652922,0.0794004,0.0543831,0.0810313,0.0539194,0.0815766,0.0541516,0.0794832,0.0549565,0.0809102,0.0544501,0.0814836,0.0538598,0.0809154,0.0543996,0.0811356,0.0542647,0.0807844,0.0546184,0.080522,0.054707,0.0807759,0.0545499,0.0803013,0.0547954,0.0808355,0.0545904,0.0808549,0.0544574,0.0806897,0.0545946,
11090,0.284864,0.63113,0.840462,0.70879,0.867437,0.619568,0.242764,0.203171,0.371486,0.38722,0.676998,0.34118,0.591787,0.902584,0.797112,0.724857,0.385781,0.0968751,0.912788,0.278182,0.539965,0.523604,0.81529,0.6766,0.0639279,0.300149,0.448201,0.0520886,0.638414,0.198438,0.635457,0.203095,0.984259,0.503478,0.0113716,0.131976,0.0947418,0.0418788,0.075945,0.0683044,0.0704153,0.0456742,0.089865,0.043824,0.281769,0.0176235,0.0880268,0.0476968,0.0855591,0.0481877,0.0674169,0.061263,0.0666896,0.0606525,0.089464,0.0500016,0.0881746,0.0541338,0.066374,0.064594,0.0771636,0.0574108,0.0757802,0.0576705,0.079825,0.0546215,0.0777108,0.0550965,0.07948,0.0544582,0.0819871,0.0542546,0.0819636,0.0542473,0.0799583,0.0545237,0.0806068,0.0540812,0.0815143,0.0540065,0.0817798,0.0537569,0.0804191,0.0547565,0.0806613,0.0544385,0.0807801,0.0546335,0.0809958,0.0543969,0.0845445,0.0537444,0.0809128,0.0544353,0.0807035,0.0546355,0.0807023,0.0545756,0.0807632,0.0545661,
11100,0.226152,0.721438,0.0270021,0.495749,0.426925,0.342927,0.584985,0.0237132,0.0475048,0.676916,0.0476119,0.339015,0.430089,0.518514,0.74348,0.320725,0.649093,0.147262,0.231035,0.672738,0.434075,0.0577441,0.856867,0.0301288,0.269336,0.362754,0.459777,0.921976,0.207356,0.033311,0.638894,0.499383,0.0209753,0.300149,0.162743,0.011559,0.0187105,0.151649,0.0985963,0.0684289,0.0936662,0.0527931,0.0795759,0.0629885,0.10571,0.0542798,0.0742547,0.0499876,0.0633709,0.0588195,0.0917553,0.0553079,0.0840213,0.0537722,0.104194,0.0456742,0.0910079,0.0503124,0.0807703,0.0578201,0.0759636,0.0562463,0.074524,0.0553987,0.0788218,0.0550903,0.0798951,0.0538587,0.0818573,0.0543697,0.0820365,0.0545766,0.0818128,0.0541219,0.0810818,0.0544458,0.0804461,0.054801,0.0804695,0.055084,0.0832432,0.0537444,0.0807904,0.0549384,0.081151,0.0541126,0.080796,0.0543817,0.0807121,0.0545927,0.0807023,0.0545738,0.0804502,0.0547963,0.0807512,0.0545178,0.0809947,0.0544355,0.0806187,0.0546318,
11110,0.455363,0.0138939,0.467625,0.775121,0.587468,0.787099,0.611245,0.201214,0.728964,0.672816,0.959164,0.930805,0.0826122,0.103329,0.858522,0.831236,0.0663866,0.211746,0.228618,0.311236,0.0803546,0.124501,0.363222,0.0923726,0.024708,0.19629,0.263752,0.118495,0.259183,0.698875,0.0996223,0.0222847,0.299033,0.0635444,0.517203,0.0229575,0.255505,0.0132169,0.135236,0.0332423,0.0974253,0.0393,0.0952277,0.0452124,0.092792,0.0466392,0.0991035,0.0483187,0.0756696,0.0561246,0.0806691,0.0516477,0.0687279,0.0603055,0.0936622,0.0499148,0.0846193,0.0538395,0.131619,0.0389166,0.0731242,0.0598497,0.0758096,0.0567751,0.0764604,0.055823,0.0810484,0.0540897,0.080724,0.0539216,0.082984,0.0532528,0.0823322,0.0545898,0.0790423,0.0551282,0.0794394,0.0554711,0.0814113,0.0543985,0.0816494,0.0542634,0.0804271,0.0546814,0.0809272,0.0544578,0.0811271,0.0543871,0.0802836,0.0547163,0.0806679,0.0546234,0.0808086,0.054504,0.0808356,0.0543997,0.0809601,0.0543926,0.080666,0.0545861,
11120,0.937298,0.780554,0.157971,0.904437,0.693278,0.388028,0.506719,0.413579,0.203032,0.5102,0.280481,0.155562,0.476935,0.804375,0.024708,0.0119363,0.00182082,0.774013,0.568945,0.706412,0.323189,0.325225,0.666401,0.476428,0.0275851,0.88477,0.306612,0.0877694,0.0126725,0.534639,0.348462,0.0231819,0.375012,0.0161727,0.113866,0.0713901,0.115898,0.0351541,0.0576371,0.0517773,0.114487,0.0576574,0.0691858,0.0564313,0.0730362,0.0516249,0.101268,0.0436689,0.143868,0.0317171,0.139629,0.0269123,0.225139,0.0635444,0.13773,0.0437091,0.0870217,0.0515139,0.0854331,0.0524807,0.079579,0.0577128,0.0793971,0.0553204,0.0803889,0.0546136,0.0802996,0.0539552,0.0830534,0.0530163,0.0771384,0.0556797,0.0659743,0.0629264,0.0809065,0.0540947,0.0815242,0.0540131,0.0800889,0.0551024,0.0810974,0.0544578,0.0811572,0.0544988,0.0808492,0.0545984,0.0807356,0.0544722,0.0813001,0.0543422,0.0822151,0.0543878,0.0809517,0.0544206,0.0805752,0.0546954,0.080772,0.0545666,0.0807144,0.0546145,
11130,0.280481,0.940689,0.463923,0.0735401,0.16917,0.632721,0.485339,0.144993,0.953123,0.602142,0.794124,0.236021,0.666401,0.240982,0.248989,0.548726,0.739486,0.0052015,0.758328,0.663353,0.551286,0.367881,0.0275851,0.356118,0.421312,0.175896,0.694454,0.327315,0.468803,0.060332,0.0285506,0.842289,0.189026,0.0667492,0.0499962,0.0858068,0.205651,0.0215471,0.134278,0.0335725,0.178225,0.0221239,0.239376,0.0274296,0.091232,0.0700723,0.115005,0.0460521,0.122775,0.0354118,0.104873,0.0419034,0.105603,0.0414282,0.082894,0.0544121,0.0849079,0.0517926,0.0838849,0.0530316,0.0795247,0.0537052,0.0689712,0.0599201,0.0823929,0.0527107,0.0854109,0.0516657,0.0775463,0.0564313,0.0800843,0.0545547,0.0805762,0.0543825,0.0807782,0.0543931,0.0804056,0.0547272,0.0812782,0.0541389,0.0812612,0.0542145,0.0811698,0.0545301,0.0815358,0.0541892,0.08281,0.0543022,0.081234,0.0543794,0.0809571,0.0544546,0.0806843,0.054634,0.0810172,0.0545264,0.0808039,0.0545355,0.0806508,0.0546648,
