mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.808511,0.801887,0.816514,0.736264,0.877778,0.827273,0.930693,0.818182,0.921569,0.857143,0.878505,0.763441,0.855556,0.809091,0.905263,0.847619,0.786408,0.762887,0.761468,0.769231,0.836735,0.715686,0.794643,0.738636,0.773585,0.776596,0.792079,0.636364,0.727273,0.7,0.663551,0.591398,0.721154,0.510417,0.588889,0.572727,0.846939,0.617647,0.605769,0.552083,0.614679,0.549451,0.736842,0.476744,0.561905,0.694737,0.581395,0.631579,0.680851,0.556604,0.611111,0.673913,0.67619,0.673684,0.621359,0.587629,0.592593,0.532609,0.558824,0.642857,0.64,0.57,0.606061,0.475248,0.630435,0.62037,0.53125,0.548077,0.584906,0.595745,0.537634,0.626168,0.5,0.47619,0.537736,0.56383,0.490385,0.604167,0.491525,0.573171,0.58,0.61,0.611111,0.545455,0.577982,0.516484,0.566038,0.478723,0.561224,0.656863,0.542857,0.526316,0.58427,0.63964,0.557895,0.580952,0.636364,0.577778,0.61165,0.474227,
2400,0.840426,0.735849,0.82906,0.819277,0.89,0.77,0.814433,0.805825,0.78,0.81,0.808511,0.783019,0.774194,0.785047,0.81982,0.741573,0.821782,0.777778,0.795918,0.764706,0.83,0.82,0.787879,0.752475,0.726415,0.595745,0.674157,0.666667,0.725275,0.623853,0.666667,0.652632,0.699029,0.701031,0.589474,0.638095,0.604839,0.618421,0.56701,0.543689,0.630631,0.606742,0.660194,0.608247,0.576923,0.572917,0.673267,0.505051,0.577778,0.627273,0.715789,0.533333,0.627451,0.540816,0.57732,0.621359,0.625,0.653846,0.595745,0.59434,0.693182,0.553571,0.603448,0.547619,0.613445,0.54321,0.604396,0.605505,0.647059,0.591837,0.647059,0.540816,0.669903,0.56701,0.5,0.64,0.587629,0.572816,0.583333,0.586957,0.584158,0.59596,0.62963,0.630435,0.565217,0.541176,0.460674,0.666667,0.432692,0.614583,0.604167,0.509615,0.49,0.62,0.62037,0.532609,0.565657,0.613861,0.59596,0.643564,
2600,0.74,0.77,0.826531,0.77451,0.721649,0.669903,0.747368,0.72381,0.803571,0.715909,0.766355,0.774194,0.70297,0.828283,0.77551,0.745098,0.707547,0.734043,0.792079,0.757576,0.813187,0.770642,0.772277,0.686869,0.709677,0.635514,0.744898,0.656863,0.635417,0.692308,0.712766,0.707547,0.666667,0.610526,0.602041,0.676471,0.56,0.67,0.693069,0.565657,0.551724,0.619469,0.649485,0.679612,0.625,0.583333,0.595745,0.603774,0.539216,0.653061,0.613208,0.595745,0.616071,0.613636,0.541667,0.615385,0.608696,0.583333,0.572917,0.557692,0.568807,0.67033,0.565217,0.62037,0.54,0.53,0.55102,0.637255,0.480392,0.540816,0.602041,0.607843,0.590476,0.536842,0.529412,0.540816,0.531915,0.650943,0.555556,0.49505,0.55102,0.627451,0.59596,0.534653,0.62,0.57,0.597826,0.527778,0.625,0.5625,0.556604,0.585106,0.584158,0.616162,0.666667,0.642857,0.580645,0.663551,0.540541,0.595506,
2800,0.705882,0.744898,0.660377,0.680851,0.783505,0.76699,0.777778,0.654545,0.721739,0.729412,0.732673,0.727273,0.778846,0.739583,0.714286,0.747368,0.673684,0.742857,0.70297,0.818182,0.715909,0.651786,0.669903,0.649485,0.709302,0.719298,0.72549,0.642857,0.631579,0.666667,0.644231,0.614583,0.653465,0.575758,0.675676,0.651685,0.579545,0.642857,0.714286,0.647059,0.553191,0.679245,0.680412,0.640777,0.72549,0.602041,0.57,0.62,0.607477,0.505376,0.605505,0.604396,0.642857,0.568182,0.598039,0.704082,0.555556,0.572727,0.61,0.57,0.704082,0.5,0.617021,0.584906,0.598039,0.561224,0.605769,0.635417,0.67619,0.547368,0.613861,0.525253,0.590476,0.610526,0.648352,0.550459,0.638889,0.543478,0.626263,0.613861,0.577982,0.637363,0.612245,0.558824,0.6,0.721739,0.652174,0.509259,0.571429,0.578431,0.55102,0.558824,0.612245,0.568627,0.540816,0.607843,0.528302,0.585106,0.583333,0.625,
3000,0.727273,0.712871,0.701923,0.729167,0.650485,0.762887,0.690722,0.76699,0.66,0.75,0.666667,0.641304,0.728155,0.649485,0.64,0.67,0.62,0.74,0.709677,0.700935,0.607843,0.622449,0.675926,0.706522,0.714286,0.6,0.56,0.7,0.715517,0.619048,0.621053,0.733333,0.608247,0.582524,0.633333,0.645455,0.72381,0.631579,0.542553,0.660377,0.633028,0.516484,0.63,0.63,0.541284,0.56044,0.473118,0.626168,0.634615,0.59375,0.556818,0.553571,0.586538,0.614583,0.679612,0.515464,0.608696,0.592593,0.560748,0.731183,0.605769,0.645833,0.58,0.69,0.589286,0.647727,0.602041,0.568627,0.606383,0.622642,0.557692,0.541667,0.670213,0.528302,0.643564,0.636364,0.636364,0.455446,0.537634,0.607477,0.506173,0.714286,0.7,0.55,0.640777,0.546392,0.649485,0.592233,0.519608,0.622449,0.607477,0.623656,0.580952,0.536842,0.601942,0.587629,0.639535,0.587719,0.597701,0.672566,
3200,0.7,0.65,0.764045,0.567568,0.67619,0.726316,0.593407,0.697248,0.666667,0.719101,0.669903,0.721649,0.686275,0.612245,0.690722,0.592233,0.752577,0.650485,0.6875,0.605769,0.716981,0.680851,0.717647,0.73913,0.735294,0.72449,0.67,0.64,0.696629,0.63964,0.660194,0.680412,0.642857,0.637255,0.625,0.548077,0.701923,0.635417,0.598131,0.698925,0.682243,0.645161,0.607843,0.55102,0.575758,0.584158,0.608247,0.737864,0.607477,0.602151,0.581633,0.578431,0.614679,0.571429,0.570093,0.688172,0.62037,0.576087,0.595745,0.556604,0.588235,0.530612,0.514563,0.536082,0.57,0.56,0.571429,0.513761,0.666667,0.579439,0.614583,0.576923,0.514563,0.690722,0.578947,0.638095,0.561224,0.72549,0.646465,0.594059,0.530612,0.509804,0.5,0.536364,0.580952,0.6,0.579439,0.602151,0.663462,0.583333,0.581818,0.6,0.648148,0.554348,0.533981,0.690722,0.663551,0.612903,0.514563,0.56701,
3400,0.657407,0.673913,0.666667,0.697674,0.597938,0.631068,0.597938,0.699029,0.681319,0.587156,0.717172,0.594059,0.537634,0.654206,0.615385,0.645833,0.639535,0.675439,0.617978,0.540541,0.597938,0.631068,0.743119,0.659341,0.65625,0.711538,0.735043,0.674699,0.658537,0.59322,0.71134,0.563107,0.691489,0.650943,0.594059,0.575758,0.561224,0.656863,0.59,0.5,0.586957,0.722222,0.524272,0.536082,0.6,0.55,0.582418,0.53211,0.579439,0.688172,0.57732,0.601942,0.606742,0.603604,0.525253,0.584158,0.613861,0.585859,0.524272,0.556701,0.520833,0.586538,0.58427,0.567568,0.584906,0.553191,0.546296,0.663043,0.574074,0.586957,0.581818,0.644444,0.623656,0.570093,0.581395,0.561404,0.618557,0.631068,0.572816,0.556701,0.585586,0.47191,0.5,0.606383,0.556522,0.564706,0.645833,0.538462,0.525773,0.524272,0.62069,0.690476,0.469027,0.563218,0.612903,0.579439,0.52,0.61,0.657143,0.6,
3600,0.646465,0.643564,0.587629,0.699029,0.631579,0.609524,0.643564,0.616162,0.594059,0.707071,0.610526,0.72381,0.612613,0.651685,0.7,0.71,0.71875,0.615385,0.718447,0.680412,0.698925,0.728972,0.569892,0.663551,0.68,0.57,0.574074,0.641304,0.606061,0.60396,0.581633,0.588235,0.560748,0.612903,0.66,0.59,0.55,0.61,0.588235,0.602041,0.60396,0.515152,0.546392,0.669903,0.602041,0.578431,0.602041,0.637255,0.596154,0.53125,0.580645,0.626168,0.590476,0.578947,0.621359,0.587629,0.619469,0.597701,0.585859,0.50495,0.666667,0.60396,0.660377,0.595745,0.519231,0.59375,0.605769,0.666667,0.593023,0.596491,0.646465,0.60396,0.657658,0.58427,0.548077,0.65625,0.609524,0.642105,0.645833,0.5,0.558824,0.581633,0.581633,0.696078,0.663366,0.575758,0.59375,0.682692,0.614035,0.627907,0.621053,0.609524,0.649485,0.533981,0.660714,0.602273,0.522936,0.615385,0.615385,0.604167,
3800,0.641509,0.680851,0.533981,0.639175,0.672897,0.623656,0.686275,0.602041,0.602151,0.672897,0.697917,0.663462,0.683168,0.676768,0.633929,0.647727,0.7,0.63,0.57,0.69,0.60396,0.575758,0.637255,0.632653,0.643678,0.575221,0.638095,0.663158,0.740385,0.520833,0.612613,0.629213,0.706522,0.574074,0.72043,0.560748,0.642202,0.582418,0.686957,0.635294,0.59596,0.613861,0.583333,0.673913,0.604167,0.567308,0.595506,0.621622,0.537736,0.617021,0.584906,0.659574,0.646018,0.563218,0.635417,0.576923,0.655172,0.60177,0.581633,0.588235,0.582418,0.633028,0.521277,0.613208,0.586957,0.62037,0.572727,0.555556,0.663462,0.65625,0.576087,0.574074,0.50495,0.606061,0.64486,0.537634,0.606383,0.584906,0.581633,0.656863,0.542857,0.589474,0.648936,0.669811,0.628571,0.694737,0.544554,0.606061,0.588235,0.54321,0.514851,0.626263,0.666667,0.540816,0.533333,0.690909,0.638095,0.557895,0.64,0.61,
4000,0.536082,0.621359,0.688679,0.606383,0.637363,0.59633,0.585859,0.683168,0.510204,0.568627,0.62,0.57,0.72,0.54,0.594059,0.656566,0.5625,0.659091,0.583333,0.548077,0.643478,0.694118,0.595745,0.679245,0.704082,0.637255,0.536082,0.640777,0.608247,0.708738,0.611111,0.554348,0.609091,0.677778,0.567568,0.629213,0.466019,0.536082,0.639175,0.533981,0.448598,0.537634,0.565657,0.554455,0.494949,0.613861,0.643678,0.654867,0.763636,0.644444,0.68932,0.556701,0.663265,0.686275,0.62766,0.566038,0.656566,0.584158,0.484211,0.47619,0.610619,0.597701,0.522936,0.516484,0.574468,0.537736,0.553398,0.628866,0.578947,0.571429,0.484536,0.679612,0.65625,0.576923,0.645161,0.700935,0.646465,0.594059,0.628571,0.589474,0.572917,0.625,0.585859,0.554455,0.474227,0.61165,0.681319,0.651376,0.664,0.613333,0.580952,0.484211,0.676471,0.612245,0.617647,0.704082,0.638889,0.543478,0.691489,0.584906,
4200,0.58,0.66,0.606383,0.566038,0.650943,0.638298,0.626374,0.651376,0.583333,0.615385,0.62,0.62,0.680412,0.68932,0.663366,0.515152,0.521739,0.601852,0.609524,0.610526,0.666667,0.578947,0.62037,0.597826,0.564356,0.626263,0.621359,0.587629,0.594059,0.484848,0.592593,0.532609,0.51,0.45,0.536842,0.542857,0.56383,0.641509,0.585586,0.561798,0.682243,0.602151,0.568421,0.552381,0.645161,0.542056,0.632075,0.553191,0.5625,0.605769,0.571429,0.522727,0.612903,0.542056,0.71875,0.634615,0.560748,0.580645,0.581633,0.558824,0.640777,0.628866,0.657407,0.586957,0.61165,0.680412,0.570093,0.591398,0.508621,0.547619,0.648936,0.584906,0.673469,0.676471,0.56701,0.592233,0.641509,0.638298,0.663366,0.464646,0.504854,0.608247,0.663265,0.598039,0.644444,0.627273,0.621053,0.571429,0.618557,0.592233,0.662791,0.605263,0.632653,0.647059,0.673077,0.520833,0.597938,0.61165,0.561224,0.607843,
4400,0.631068,0.628866,0.561224,0.578431,0.54902,0.591837,0.698925,0.607477,0.637931,0.619048,0.68932,0.587629,0.538462,0.46875,0.656863,0.663265,0.603774,0.659574,0.642857,0.598039,0.5,0.63,0.640777,0.618557,0.590476,0.547368,0.601695,0.768293,0.635417,0.586538,0.58,0.58,0.56701,0.640777,0.597938,0.582524,0.586957,0.555556,0.612903,0.560748,0.670213,0.603774,0.570093,0.548387,0.646465,0.70297,0.552083,0.596154,0.552083,0.644231,0.576577,0.561798,0.50495,0.59596,0.581395,0.535088,0.632653,0.54902,0.66,0.59,0.542553,0.632075,0.660194,0.649485,0.580645,0.560748,0.622222,0.618182,0.675676,0.561798,0.672727,0.611111,0.589474,0.638095,0.628866,0.631068,0.513761,0.582418,0.555556,0.6,0.63964,0.629213,0.5,0.583333,0.666667,0.539823,0.575758,0.544554,0.739583,0.644231,0.596154,0.645833,0.625,0.616071,0.614035,0.569767,0.706522,0.611111,0.566667,0.563636,
4600,0.672897,0.548387,0.612245,0.656863,0.643564,0.626263,0.645455,0.577778,0.679612,0.515464,0.564815,0.597826,0.645455,0.666667,0.566372,0.597701,0.695652,0.592593,0.666667,0.571429,0.59375,0.644231,0.608247,0.601942,0.577586,0.595238,0.683673,0.705882,0.553191,0.528302,0.56701,0.524272,0.481132,0.542553,0.555556,0.643564,0.644444,0.627273,0.565217,0.583333,0.663043,0.62963,0.656863,0.602041,0.509615,0.541667,0.670213,0.641509,0.569892,0.560748,0.554545,0.577778,0.69,0.55,0.627451,0.530612,0.63,0.52,0.637255,0.5,0.464286,0.560345,0.646465,0.653465,0.622807,0.465116,0.678571,0.613636,0.561224,0.588235,0.574257,0.676768,0.53125,0.586538,0.57,0.55,0.652174,0.583333,0.644231,0.666667,0.569892,0.626168,0.59596,0.633663,0.556701,0.563107,0.628571,0.684211,0.634409,0.626168,0.663366,0.676768,0.552381,0.652632,0.601942,0.515464,0.636364,0.623762,0.646465,0.613861,
4800,0.587156,0.593407,0.622642,0.521277,0.636364,0.633333,0.637168,0.563218,0.72449,0.578431,0.563636,0.622222,0.676471,0.571429,0.566667,0.745455,0.527473,0.587156,0.574257,0.616162,0.616162,0.623762,0.644231,0.645833,0.516484,0.651376,0.645833,0.634615,0.59596,0.613861,0.625,0.616071,0.666667,0.570093,0.632653,0.617647,0.544444,0.645455,0.556604,0.595745,0.591837,0.656863,0.621359,0.701031,0.537736,0.638298,0.68932,0.525773,0.520833,0.692308,0.564815,0.706522,0.601852,0.608696,0.587629,0.601942,0.56383,0.660377,0.582418,0.669725,0.69,0.72,0.612245,0.627451,0.563107,0.57732,0.618557,0.572816,0.56,0.67,0.714286,0.588235,0.515789,0.67619,0.546296,0.695652,0.728261,0.694444,0.594059,0.585859,0.637255,0.693878,0.685185,0.630435,0.592233,0.649485,0.592233,0.525773,0.545455,0.574257,0.63964,0.561798,0.60396,0.515152,0.625,0.526786,0.627451,0.612245,0.553191,0.622642,
5000,0.484536,0.679612,0.645833,0.596154,0.659574,0.641509,0.660194,0.56701,0.526316,0.657143,0.595506,0.666667,0.487179,0.554217,0.625,0.488636,0.631579,0.533333,0.688679,0.648936,0.539216,0.602041,0.607843,0.571429,0.574257,0.59596,0.593407,0.633028,0.722772,0.727273,0.556701,0.592233,0.584906,0.648936,0.576923,0.604167,0.637168,0.551724,0.59596,0.564356,0.6,0.622222,0.642105,0.542857,0.556604,0.56383,0.517544,0.674419,0.602151,0.663551,0.541667,0.528846,0.583333,0.684783,0.601852,0.565217,0.59596,0.742574,0.695238,0.578947,0.64,0.65,0.606061,0.653465,0.580645,0.598131,0.640777,0.546392,0.611111,0.619565,0.580645,0.635514,0.606061,0.594059,0.712766,0.566038,0.576923,0.520833,0.584071,0.632184,0.613861,0.575758,0.655172,0.566372,0.666667,0.476636,0.520408,0.598039,0.547368,0.609524,0.652542,0.560976,0.574468,0.584906,0.54955,0.606742,0.521739,0.62037,0.592233,0.608247,
