mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.244616,0.233028,0.233916,0.236617,0.236429,0.244563,0.226778,0.223828,0.268367,0.23319,0.225205,0.234086,0.243004,0.242851,0.242525,0.245771,0.23555,0.220542,0.20779,0.205122,0.224748,0.195028,0.197157,0.149671,0.181069,0.165563,0.16571,0.102252,0.13552,0.0913459,0.119952,0.0494454,0.0820499,0.0407847,0.0659598,0.0307042,0.0496617,0.023367,0.035192,0.0207654,0.0278711,0.015933,0.0251876,0.0109612,0.0211418,0.0101356,0.0173844,0.00792044,0.0136987,0.00648736,0.00994927,0.00623912,0.00877877,0.00434995,0.00737103,0.00345758,0.00523783,0.00287605,0.00513948,0.00244239,0.00358273,0.00200979,0.00326077,0.00164483,0.00296799,0.00151993,0.00219935,0.00105164,0.00196587,0.000981609,0.0013593,0.000766425,0.00107257,0.000559476,0.00117503,0.000504731,0.000807249,0.000426349,0.000659495,0.000375303,0.000617791,0.000274186,0.000420994,0.0002202,0.000331271,0.000172994,0.000305228,0.000144487,0.000279885,0.000131336,0.000186953,0.000100259,0.000169504,7.87499e-05,0.000125833,6.03061e-05,0.000105619,5.30714e-05,8.04391e-05,3.86346e-05,
2400,0.303428,0.264684,0.287497,0.288501,0.304994,0.286139,0.275406,0.269898,0.316673,0.28216,0.272163,0.276928,0.285334,0.287789,0.295837,0.280565,0.287791,0.259749,0.2485,0.238907,0.27644,0.237934,0.234198,0.172492,0.203958,0.165563,0.177999,0.109069,0.152497,0.0913459,0.127949,0.0520478,0.0901752,0.0449052,0.0659598,0.0307042,0.0496617,0.023367,0.035192,0.0195961,0.0278711,0.015933,0.0267037,0.0109612,0.0211418,0.0101356,0.0186581,0.0071684,0.0136987,0.00648736,0.0111013,0.00582318,0.00877877,0.00409251,0.00737103,0.00345758,0.00523783,0.00303091,0.00513948,0.00244239,0.00391658,0.00200979,0.00326077,0.00155867,0.00296799,0.00143361,0.00219935,0.00105164,0.00196587,0.000981609,0.0013593,0.000721066,0.00114754,0.000559476,0.00105753,0.000504731,0.000807249,0.000426349,0.000659495,0.000375303,0.000617791,0.000274186,0.000420994,0.0002202,0.000331271,0.000162818,0.000262702,0.00015412,0.000233058,0.000131336,0.000186953,9.11967e-05,0.000150859,7.87499e-05,0.000125833,5.6242e-05,0.000105619,5.30714e-05,8.04391e-05,3.86346e-05,
2600,0.345908,0.309681,0.352624,0.338848,0.342096,0.306141,0.315993,0.303314,0.381138,0.314865,0.317438,0.325167,0.314715,0.353487,0.347759,0.321275,0.318742,0.294567,0.296231,0.276553,0.335374,0.278535,0.274545,0.187476,0.226328,0.165563,0.20379,0.115271,0.152497,0.0997779,0.142378,0.0576454,0.0961869,0.0449052,0.0659598,0.0330522,0.0496617,0.0250027,0.0384673,0.0195961,0.0278711,0.015933,0.0267037,0.0118338,0.0211418,0.0101356,0.0186581,0.0071684,0.012866,0.00683159,0.0111013,0.00582318,0.00877877,0.00409251,0.00694105,0.00345758,0.00523783,0.00303091,0.00513948,0.00244239,0.00391658,0.00215113,0.00326077,0.00155867,0.00278991,0.00133326,0.00219935,0.00105164,0.00173073,0.000923514,0.0013593,0.000721066,0.00114754,0.00052414,0.000982881,0.000474859,0.000752287,0.000448069,0.000659495,0.000335915,0.000617791,0.000274186,0.000420994,0.000205811,0.000331271,0.000162818,0.000262702,0.000142989,0.000233058,0.000131336,0.000186953,9.11967e-05,0.000150859,7.87499e-05,0.000134222,5.6242e-05,0.000105619,5.64442e-05,7.56562e-05,3.86346e-05,
2800,0.382534,0.354553,0.373914,0.366244,0.404873,0.357264,0.372169,0.319858,0.427538,0.355612,0.359554,0.366552,0.371001,0.402828,0.387503,0.36862,0.342228,0.336648,0.326734,0.336891,0.374246,0.29296,0.293737,0.187476,0.251066,0.185314,0.229364,0.115271,0.152497,0.10643,0.142378,0.0576454,0.10133,0.0449052,0.0709514,0.0347605,0.0496617,0.0250027,0.0428635,0.0195961,0.0278711,0.0171956,0.028851,0.0118338,0.0237949,0.0101356,0.0186581,0.0071684,0.012866,0.00618516,0.0111013,0.00582318,0.00877877,0.00409251,0.00694105,0.00381745,0.00523783,0.00303091,0.00513948,0.00244239,0.00432422,0.00193602,0.00326077,0.00155867,0.00278991,0.00133326,0.00219935,0.00105164,0.0018626,0.000874908,0.0013593,0.000667168,0.00114754,0.00052414,0.000982881,0.000474859,0.000752287,0.000422743,0.000659495,0.000335915,0.000617791,0.000274186,0.000420994,0.000205811,0.000331271,0.000182639,0.000276408,0.000130014,0.000233058,0.000131336,0.000186953,9.11967e-05,0.000150859,7.87499e-05,0.000126278,5.6242e-05,9.80466e-05,5.64442e-05,7.56562e-05,3.86346e-05,
3000,0.43122,0.394572,0.412025,0.413551,0.425313,0.415457,0.405933,0.373271,0.45319,0.408954,0.383524,0.366552,0.418546,0.402828,0.387503,0.394424,0.342228,0.383779,0.36257,0.370895,0.374246,0.29296,0.316039,0.207446,0.279759,0.185314,0.229364,0.126798,0.170113,0.10643,0.142378,0.0653315,0.10133,0.0449052,0.0709514,0.0347605,0.0558103,0.0250027,0.0404012,0.0207792,0.0278711,0.0157595,0.028851,0.0118338,0.0223978,0.0101356,0.0162907,0.0071684,0.012866,0.00618516,0.0111013,0.00582318,0.00877877,0.00409251,0.00749364,0.00349474,0.00523783,0.00303091,0.00513948,0.00276279,0.00432422,0.00193602,0.00326077,0.00169895,0.00278991,0.00133326,0.00219935,0.00105164,0.0018626,0.000874908,0.0013593,0.00062825,0.00122812,0.00048656,0.000982881,0.000474859,0.000752287,0.000361634,0.000618365,0.000335915,0.000559826,0.000305521,0.000463093,0.000205811,0.000331271,0.000172848,0.000276408,0.000130014,0.000214322,0.000131336,0.000186953,9.11967e-05,0.000150859,7.37762e-05,0.000126278,5.6242e-05,9.80466e-05,5.64442e-05,7.56562e-05,4.14382e-05,
3200,0.474342,0.4143,0.479615,0.413551,0.457718,0.467936,0.405933,0.409571,0.483403,0.457661,0.410334,0.411143,0.454656,0.402828,0.422658,0.394424,0.394444,0.403154,0.394295,0.370895,0.418026,0.316646,0.35322,0.236308,0.317609,0.208384,0.245419,0.126798,0.186551,0.10643,0.150948,0.0705849,0.10133,0.0449052,0.0709514,0.0329557,0.0614986,0.0250027,0.0404012,0.0228348,0.0301633,0.0157595,0.028851,0.0118338,0.0223978,0.0101356,0.0162907,0.00815666,0.012866,0.00618516,0.0111013,0.00582318,0.00877877,0.00409251,0.00749364,0.00380288,0.00523783,0.00303091,0.00513948,0.00276279,0.00432422,0.00180168,0.00298218,0.00159036,0.00278991,0.00133326,0.00219935,0.000960949,0.00198677,0.000874908,0.0013593,0.00062825,0.00112319,0.000530702,0.000982881,0.000474859,0.000752287,0.000407015,0.000618365,0.000335915,0.000520981,0.000277964,0.000416784,0.000192714,0.000331271,0.000172848,0.000276408,0.000130014,0.000227923,0.000131336,0.000186953,9.11967e-05,0.000150859,7.37762e-05,0.000117941,6.13444e-05,0.000104278,5.64442e-05,6.91924e-05,4.14382e-05,
3400,0.501573,0.444922,0.51159,0.453944,0.457718,0.467936,0.405933,0.450131,0.522712,0.457661,0.458413,0.411143,0.426301,0.424663,0.422658,0.394424,0.394444,0.433567,0.394295,0.348842,0.418026,0.316646,0.403772,0.250331,0.335475,0.231626,0.278562,0.13627,0.197471,0.10643,0.167754,0.0705849,0.1106,0.0471928,0.0709514,0.0329557,0.0614986,0.0264244,0.0404012,0.0205513,0.0301633,0.0176857,0.0266662,0.0110774,0.0223978,0.0101356,0.0162907,0.00760291,0.012866,0.00673052,0.0111013,0.00582318,0.00877877,0.00409251,0.00693351,0.00380288,0.00523783,0.00303091,0.00475027,0.00276279,0.00398189,0.00180168,0.00298218,0.00159036,0.00278991,0.00133326,0.00208124,0.00102153,0.00198677,0.000874908,0.0013593,0.00062825,0.00112319,0.000530702,0.000982881,0.000474859,0.000752287,0.000407015,0.000618365,0.000335915,0.000520981,0.00024236,0.000375105,0.000192714,0.000331271,0.000172848,0.000276408,0.000122013,0.000211005,0.00012139,0.000186953,9.94479e-05,0.0001311,7.37762e-05,0.000117941,6.13444e-05,9.59354e-05,5.64442e-05,7.31462e-05,4.14382e-05,
3600,0.501573,0.444922,0.51159,0.498897,0.457718,0.467936,0.405933,0.450131,0.522712,0.506663,0.458413,0.462046,0.426301,0.446612,0.464924,0.43781,0.441284,0.433567,0.440998,0.376893,0.459379,0.357484,0.403772,0.26624,0.362313,0.231626,0.278562,0.13627,0.197471,0.10643,0.167754,0.0705849,0.1106,0.0471928,0.0752084,0.0329557,0.0614986,0.0264244,0.0404012,0.0205513,0.0301633,0.0161851,0.0252367,0.0118518,0.0223978,0.0101356,0.0162907,0.00760291,0.012866,0.00626779,0.0111013,0.00582318,0.00877877,0.00409251,0.00693351,0.00380288,0.00523783,0.00303091,0.00475027,0.00250019,0.00424734,0.00180168,0.00316223,0.00159036,0.00256458,0.00133326,0.00208124,0.00108963,0.00198677,0.000874908,0.0013593,0.00062825,0.00118795,0.000530702,0.000931847,0.00050157,0.000752287,0.000407015,0.000618365,0.000302323,0.000520981,0.00024236,0.000375105,0.000211229,0.000352262,0.000172848,0.000276408,0.000132103,0.000211005,0.00012139,0.000186953,9.94479e-05,0.0001311,6.89056e-05,0.000125102,6.13444e-05,8.85422e-05,5.64442e-05,7.31462e-05,4.14382e-05,
3800,0.501573,0.480895,0.477815,0.498897,0.491084,0.467936,0.440954,0.450131,0.522712,0.543597,0.503299,0.491368,0.461756,0.480898,0.464924,0.43781,0.485413,0.433567,0.440998,0.410814,0.459379,0.357484,0.403772,0.26624,0.362313,0.231626,0.278562,0.144876,0.225192,0.098004,0.167754,0.0705849,0.122381,0.0471928,0.0842658,0.0329557,0.0614986,0.0264244,0.0439143,0.0205513,0.0301633,0.0161851,0.0252367,0.0127278,0.0223978,0.0101356,0.0162907,0.00760291,0.0120649,0.00626779,0.0111013,0.00617009,0.00877877,0.00409251,0.00693351,0.00380288,0.00552682,0.00303091,0.00475027,0.00250019,0.00424734,0.00180168,0.00291329,0.00159036,0.00256458,0.00133326,0.00208124,0.00108963,0.00211286,0.000924121,0.0013593,0.00062825,0.00107504,0.000530702,0.000931847,0.000470289,0.000752287,0.000407015,0.000618365,0.000319514,0.00049121,0.00024236,0.000375105,0.000225975,0.000352262,0.000189224,0.000261082,0.000132103,0.000211005,0.000114496,0.000171035,9.94479e-05,0.000139841,6.48275e-05,0.000116762,6.69212e-05,8.85422e-05,5.64442e-05,7.31462e-05,4.14382e-05,
4000,0.469514,0.480895,0.520187,0.498897,0.491084,0.467936,0.440954,0.487567,0.475775,0.543597,0.503299,0.491368,0.517167,0.452044,0.464924,0.462575,0.485413,0.459187,0.440998,0.389483,0.459379,0.39113,0.403772,0.287338,0.400023,0.231626,0.260757,0.144876,0.225192,0.108661,0.167754,0.0705849,0.122381,0.0508633,0.0842658,0.0329557,0.053259,0.0247354,0.0439143,0.0191945,0.0255966,0.0151757,0.0252367,0.0127278,0.0200449,0.0101356,0.0162907,0.00802006,0.0140392,0.00626779,0.0120929,0.00617009,0.00933416,0.00444559,0.00693351,0.00380288,0.00583945,0.00303091,0.00420024,0.00219064,0.00424734,0.00180168,0.00268878,0.00145754,0.00256458,0.00125024,0.00208124,0.00108963,0.00211286,0.000924121,0.00120235,0.000678266,0.00113551,0.000530702,0.000931847,0.000517758,0.000752287,0.000407015,0.000618365,0.000319514,0.00049121,0.00024236,0.000375105,0.000225975,0.000307957,0.000189224,0.000282313,0.000138889,0.000224509,0.000114496,0.000171035,8.79328e-05,0.000150534,6.48275e-05,0.000116762,7.38864e-05,8.85422e-05,5.32539e-05,7.98383e-05,4.14382e-05,
4200,0.469514,0.509749,0.520187,0.498897,0.516101,0.467936,0.440954,0.512616,0.475775,0.543597,0.503299,0.491368,0.558753,0.49242,0.494384,0.423326,0.447424,0.459187,0.440998,0.389483,0.490005,0.39113,0.403772,0.287338,0.400023,0.231626,0.260757,0.144876,0.225192,0.0961483,0.167754,0.0658281,0.111367,0.0432338,0.0789438,0.0310725,0.053259,0.0247354,0.0439143,0.0191945,0.0277017,0.0151757,0.0252367,0.0127278,0.0200449,0.00954827,0.0162907,0.00802006,0.0140392,0.00626779,0.0120929,0.00569331,0.00933416,0.00418799,0.00775686,0.00380288,0.00583945,0.00303091,0.00420024,0.00219064,0.00424734,0.00180168,0.00284314,0.00145754,0.00256458,0.00135078,0.00208124,0.00108963,0.00191978,0.000875715,0.00120235,0.000678266,0.00121893,0.000571285,0.000931847,0.000517758,0.000752287,0.000407015,0.000657549,0.000276267,0.000444474,0.00024236,0.000398837,0.000225975,0.000307957,0.000189224,0.000282313,0.000138889,0.000224509,0.000114496,0.000181774,8.79328e-05,0.000150534,6.48275e-05,0.000125294,6.80371e-05,8.85422e-05,5.32539e-05,7.98383e-05,4.14382e-05,
