mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
25000,0.99504,0.99872,0.99648,0.99464,0.9928,0.9892,0.9856,0.97632,0.96256,0.94704,0.91584,0.87816,0.81808,0.7532,0.70072,0.66624,0.67936,0.70144,0.69952,0.70192,0.72248,0.72344,0.72712,0.72808,0.73712,0.73752,0.72952,0.72112,0.73256,0.73,0.72984,0.73376,0.73112,0.73608,0.73928,0.7344,0.7376,0.726,0.73872,0.73352,0.73248,0.7272,0.73504,0.7392,0.73088,0.72592,0.72856,0.71464,0.70248,
25200,0.995079,0.99873,0.996429,0.994683,0.992857,0.989286,0.985714,0.976429,0.962619,0.947143,0.916032,0.878571,0.818016,0.752857,0.700397,0.665794,0.679524,0.701349,0.699444,0.701984,0.722778,0.723413,0.727063,0.728095,0.736984,0.737698,0.729762,0.72127,0.733016,0.730476,0.729762,0.73381,0.730714,0.735794,0.739286,0.734444,0.738095,0.72619,0.737937,0.733333,0.73246,0.727302,0.735238,0.739841,0.730794,0.725794,0.728413,0.714921,0.70254,
25400,0.995039,0.99874,0.996378,0.994724,0.992913,0.989213,0.985433,0.976457,0.962441,0.947244,0.916063,0.877795,0.817638,0.75315,0.699921,0.665433,0.679528,0.700945,0.698976,0.701496,0.722126,0.723701,0.727165,0.728346,0.737323,0.738583,0.73,0.721575,0.733622,0.730551,0.729213,0.734094,0.730709,0.735669,0.739685,0.734094,0.738268,0.725984,0.73811,0.732598,0.732441,0.727638,0.735669,0.739606,0.730945,0.726063,0.728425,0.715118,0.702283,
25600,0.995078,0.998672,0.996406,0.994766,0.992734,0.989062,0.985391,0.976484,0.962578,0.947422,0.915937,0.877891,0.817187,0.753203,0.7,0.66625,0.679766,0.700234,0.698984,0.701484,0.7225,0.724297,0.727109,0.728906,0.736797,0.73875,0.730078,0.722031,0.733828,0.730313,0.729297,0.734297,0.730938,0.735547,0.739688,0.734766,0.738203,0.725703,0.738516,0.731641,0.732578,0.727734,0.735625,0.739922,0.731484,0.726719,0.728594,0.715156,0.702891,
25800,0.995116,0.998682,0.996434,0.994729,0.992636,0.989147,0.985426,0.976512,0.962558,0.947597,0.915969,0.878062,0.816977,0.753488,0.700078,0.666279,0.679302,0.699767,0.698062,0.701163,0.721938,0.724109,0.727364,0.72845,0.737054,0.738372,0.730388,0.721628,0.734186,0.730078,0.728915,0.734806,0.731473,0.735504,0.739612,0.733876,0.737984,0.726124,0.738682,0.731163,0.732016,0.72845,0.736047,0.740155,0.731705,0.726822,0.72876,0.715271,0.703333,
26000,0.995077,0.998692,0.996308,0.994692,0.992692,0.989077,0.985462,0.976615,0.962769,0.947308,0.915769,0.877923,0.817231,0.753231,0.699077,0.666462,0.679769,0.699308,0.697538,0.700385,0.721538,0.723615,0.728077,0.729077,0.737462,0.738308,0.729846,0.721846,0.734385,0.730077,0.729077,0.734846,0.731692,0.735,0.74,0.734308,0.737692,0.726692,0.738462,0.731385,0.731846,0.728692,0.736077,0.739923,0.731615,0.727077,0.729308,0.715154,0.703231,
26200,0.995115,0.998702,0.99626,0.994733,0.992748,0.989084,0.98542,0.976565,0.962595,0.947176,0.915649,0.878015,0.817405,0.75374,0.699008,0.66687,0.678931,0.698168,0.697405,0.700611,0.721603,0.723435,0.727252,0.729847,0.737863,0.737634,0.729542,0.722061,0.734809,0.730534,0.728931,0.734809,0.731145,0.735191,0.739847,0.734122,0.738015,0.727328,0.738015,0.73145,0.73145,0.728779,0.736565,0.740076,0.731221,0.727328,0.729847,0.714733,0.702901,
26400,0.995152,0.998636,0.996212,0.994621,0.992803,0.989015,0.985152,0.976667,0.962652,0.947045,0.91553,0.877955,0.817803,0.753561,0.698409,0.667727,0.67947,0.698788,0.697576,0.700455,0.721818,0.722652,0.728106,0.72947,0.737652,0.738106,0.73,0.722273,0.734773,0.730985,0.729621,0.735076,0.730833,0.735455,0.740076,0.733561,0.737803,0.72697,0.738106,0.731742,0.731591,0.729318,0.736515,0.740455,0.731742,0.727045,0.729545,0.714167,0.702955,
26600,0.995188,0.998647,0.996241,0.994662,0.992782,0.988947,0.984962,0.976767,0.962707,0.947068,0.915789,0.878346,0.81797,0.753158,0.698722,0.66782,0.67985,0.698195,0.697218,0.699774,0.721429,0.722782,0.728346,0.729248,0.737218,0.738722,0.730677,0.722481,0.734511,0.730526,0.729624,0.734887,0.730301,0.736015,0.740451,0.733459,0.737744,0.726316,0.737218,0.732256,0.731579,0.729098,0.736917,0.74,0.731353,0.727218,0.729699,0.714586,0.703308,
26800,0.995224,0.998657,0.996269,0.994701,0.992836,0.98903,0.984851,0.976642,0.962985,0.947239,0.91597,0.878582,0.818134,0.75291,0.698284,0.667836,0.678955,0.69791,0.697015,0.699925,0.721866,0.722985,0.728209,0.729851,0.737388,0.738433,0.730896,0.722388,0.734552,0.730597,0.72903,0.734851,0.730522,0.735597,0.740299,0.73306,0.737463,0.726866,0.737537,0.732164,0.731493,0.729552,0.736493,0.74,0.731194,0.725821,0.730149,0.714552,0.703134,
27000,0.995259,0.998667,0.996296,0.994741,0.992815,0.989037,0.984741,0.976519,0.962889,0.947407,0.915852,0.878815,0.818593,0.752519,0.69763,0.667704,0.678444,0.698074,0.696963,0.699926,0.721556,0.723111,0.728148,0.730667,0.737185,0.738148,0.730741,0.722519,0.734,0.730444,0.729185,0.734296,0.730296,0.735852,0.740444,0.733037,0.737407,0.727185,0.737926,0.732593,0.731852,0.729556,0.736148,0.740222,0.730963,0.726222,0.731037,0.715111,0.703185,
27200,0.995294,0.998676,0.996324,0.994779,0.992868,0.989118,0.984853,0.976691,0.962721,0.947279,0.915882,0.878676,0.818529,0.752426,0.696544,0.668015,0.678971,0.697868,0.697059,0.699118,0.720956,0.723088,0.728235,0.731029,0.737353,0.73875,0.730956,0.722132,0.734191,0.730956,0.729265,0.734559,0.730294,0.736397,0.740662,0.733824,0.737721,0.7275,0.738309,0.7325,0.732132,0.729926,0.736103,0.740074,0.731103,0.725515,0.730515,0.715368,0.703971,
27400,0.995255,0.998686,0.99635,0.994672,0.992774,0.989197,0.984891,0.976496,0.962847,0.947299,0.915766,0.87854,0.818978,0.753212,0.696715,0.668102,0.678394,0.697226,0.697007,0.699854,0.720292,0.722847,0.727956,0.731533,0.737226,0.738686,0.730876,0.721825,0.734088,0.730949,0.729854,0.734453,0.729562,0.736569,0.74073,0.734088,0.738102,0.726861,0.73854,0.733066,0.731241,0.730292,0.736204,0.739708,0.73146,0.725912,0.730511,0.715474,0.703285,
27600,0.99529,0.998696,0.996304,0.99471,0.992826,0.98913,0.984855,0.976522,0.962826,0.947536,0.91558,0.878116,0.819203,0.753261,0.696014,0.668333,0.678913,0.697971,0.696884,0.700072,0.71971,0.722971,0.727899,0.731594,0.737754,0.738696,0.73058,0.722101,0.734203,0.731159,0.72971,0.73471,0.728768,0.736884,0.741884,0.733768,0.737899,0.726957,0.738986,0.732971,0.731522,0.72971,0.736304,0.740072,0.732101,0.726159,0.730797,0.715362,0.703696,
27800,0.995324,0.998705,0.996331,0.994676,0.992878,0.989065,0.984748,0.976475,0.962878,0.947482,0.915827,0.877698,0.819137,0.753381,0.696043,0.667698,0.678201,0.697914,0.697626,0.700863,0.719784,0.723309,0.728058,0.731799,0.737626,0.738633,0.729928,0.722662,0.733813,0.730935,0.730144,0.735108,0.728921,0.737122,0.742374,0.734317,0.738058,0.727122,0.739424,0.732302,0.731655,0.730072,0.736259,0.739928,0.732734,0.726763,0.731007,0.715108,0.703525,
28000,0.995357,0.998643,0.996357,0.994643,0.992929,0.989071,0.984643,0.976571,0.962857,0.946929,0.915357,0.877714,0.819286,0.753286,0.696214,0.668071,0.677571,0.697714,0.697429,0.700643,0.719,0.723786,0.728214,0.731857,0.737429,0.738714,0.73,0.722643,0.733857,0.731143,0.730143,0.735286,0.728857,0.737071,0.742,0.734,0.738,0.726643,0.7395,0.732357,0.731286,0.729857,0.737,0.740357,0.733286,0.727429,0.731143,0.715571,0.704,
28200,0.995319,0.998511,0.996383,0.994539,0.992979,0.989078,0.98461,0.976454,0.962908,0.947021,0.915248,0.877092,0.818794,0.753759,0.695887,0.668511,0.677305,0.697376,0.697518,0.701064,0.719362,0.723688,0.729007,0.73156,0.737376,0.738369,0.73,0.722553,0.734043,0.731064,0.729645,0.734681,0.72922,0.737376,0.742482,0.734255,0.73773,0.726738,0.739362,0.732057,0.731348,0.730355,0.736667,0.739716,0.733262,0.727589,0.731277,0.715745,0.704397,
28400,0.995282,0.998521,0.996408,0.994507,0.992887,0.989085,0.984718,0.976479,0.963099,0.946831,0.91507,0.877254,0.818662,0.753944,0.696197,0.668592,0.677183,0.695634,0.697254,0.701268,0.719155,0.724014,0.729296,0.73169,0.737465,0.738239,0.730493,0.722606,0.734085,0.731056,0.730211,0.734577,0.729437,0.737113,0.742535,0.734789,0.736972,0.727254,0.739718,0.732324,0.731338,0.730775,0.736972,0.74007,0.733732,0.727465,0.731549,0.716127,0.704225,
28600,0.995315,0.998531,0.996434,0.994476,0.992937,0.989091,0.984615,0.976434,0.963147,0.946853,0.915175,0.877133,0.818811,0.753776,0.696294,0.668951,0.677552,0.696084,0.697483,0.701399,0.718322,0.723986,0.729371,0.732098,0.738182,0.738881,0.730699,0.722517,0.733706,0.731259,0.73014,0.734965,0.728881,0.736923,0.742727,0.734406,0.737273,0.727203,0.739301,0.732517,0.730979,0.730839,0.737063,0.73951,0.734476,0.727273,0.732168,0.716713,0.703776,
28800,0.995347,0.998542,0.996389,0.994514,0.992986,0.988958,0.984514,0.976528,0.962847,0.946736,0.915069,0.876944,0.81875,0.753889,0.696042,0.669375,0.677431,0.695972,0.697917,0.701389,0.718611,0.724514,0.729583,0.732222,0.738125,0.738264,0.731111,0.722778,0.734167,0.730764,0.729722,0.734861,0.728958,0.736597,0.742778,0.734653,0.737222,0.727153,0.739097,0.733125,0.731458,0.73125,0.737292,0.739514,0.734861,0.727361,0.731667,0.716944,0.703333,
29000,0.995379,0.998552,0.996345,0.994552,0.993034,0.989034,0.984414,0.976483,0.962897,0.946966,0.915034,0.876897,0.818966,0.753931,0.695931,0.669448,0.677241,0.696138,0.698621,0.702276,0.718966,0.724483,0.729793,0.732414,0.738345,0.738138,0.731655,0.722966,0.733655,0.730828,0.730138,0.73531,0.728966,0.736345,0.742276,0.734483,0.736552,0.727241,0.73931,0.733241,0.731862,0.730552,0.737448,0.739862,0.735172,0.727862,0.731448,0.716966,0.702621,
29200,0.995411,0.998562,0.99637,0.994589,0.993082,0.98911,0.984384,0.976233,0.962877,0.946781,0.915,0.876712,0.819247,0.754178,0.695822,0.668973,0.67726,0.696438,0.698493,0.701438,0.718493,0.724178,0.729589,0.731918,0.738082,0.737671,0.732055,0.723836,0.734726,0.731096,0.730205,0.735685,0.72911,0.736644,0.741918,0.734726,0.736301,0.727466,0.739041,0.73274,0.731781,0.730274,0.737466,0.739932,0.735274,0.727534,0.731575,0.717055,0.702671,
29400,0.995442,0.998571,0.996395,0.994558,0.992993,0.989184,0.984082,0.976327,0.962925,0.946803,0.91517,0.876599,0.819116,0.754218,0.695646,0.668776,0.677415,0.695986,0.698571,0.701224,0.718095,0.724354,0.72966,0.731701,0.738095,0.738095,0.732517,0.72449,0.734558,0.730408,0.729932,0.735918,0.729524,0.736939,0.741837,0.734694,0.736599,0.727959,0.738639,0.732993,0.731973,0.730272,0.737619,0.74,0.734966,0.727075,0.731497,0.717483,0.702381,
29600,0.995473,0.998514,0.996419,0.994527,0.992973,0.989189,0.984054,0.976486,0.963176,0.946689,0.915,0.876689,0.818851,0.754392,0.695541,0.668378,0.677703,0.696216,0.698378,0.701351,0.718041,0.724257,0.73027,0.732297,0.738108,0.738243,0.732365,0.724662,0.734662,0.730743,0.730338,0.736419,0.729932,0.736959,0.741419,0.734392,0.736824,0.727703,0.738176,0.733176,0.732297,0.730405,0.737635,0.740068,0.735068,0.727162,0.730878,0.717365,0.702703,
29800,0.995503,0.998523,0.996309,0.994564,0.992953,0.989195,0.983893,0.976644,0.963356,0.946711,0.914832,0.876242,0.818523,0.75396,0.695638,0.668792,0.678121,0.696443,0.698926,0.701678,0.717987,0.724497,0.730671,0.732148,0.737584,0.738389,0.732819,0.725302,0.734966,0.730738,0.730201,0.736913,0.729799,0.737248,0.742013,0.734631,0.737383,0.727852,0.738054,0.732953,0.73255,0.730336,0.737584,0.739396,0.735302,0.727181,0.730268,0.717919,0.702483,
30000,0.995467,0.998467,0.996333,0.994533,0.992933,0.9892,0.983667,0.976667,0.963333,0.946467,0.914667,0.876267,0.818467,0.754467,0.695733,0.668733,0.6776,0.697067,0.699,0.7024,0.718533,0.7248,0.730667,0.732,0.737133,0.737533,0.732733,0.725333,0.735333,0.7298,0.730467,0.736733,0.73,0.737467,0.7424,0.734533,0.7378,0.727533,0.738067,0.7332,0.733067,0.730133,0.737133,0.7388,0.735867,0.7272,0.729933,0.7182,0.702667,
30200,0.995497,0.998477,0.996291,0.99457,0.99298,0.989272,0.983709,0.976623,0.963377,0.946623,0.914967,0.876291,0.818212,0.754901,0.695497,0.668477,0.677285,0.69702,0.699205,0.702848,0.718411,0.724702,0.730795,0.732119,0.736821,0.737682,0.732715,0.725166,0.735099,0.729603,0.729934,0.736358,0.729603,0.737219,0.742583,0.735033,0.737682,0.727417,0.737947,0.732848,0.73245,0.729934,0.737351,0.738344,0.736093,0.726755,0.730464,0.718013,0.70298,
30400,0.995461,0.998421,0.996316,0.994605,0.992961,0.989145,0.983816,0.976513,0.963421,0.946842,0.914539,0.876513,0.818158,0.755132,0.695066,0.669145,0.676842,0.696645,0.699671,0.7025,0.718092,0.724408,0.730526,0.7325,0.736382,0.738092,0.733355,0.725658,0.735132,0.729539,0.73,0.736447,0.729408,0.737368,0.742434,0.735132,0.737303,0.727763,0.737566,0.732763,0.732368,0.730526,0.7375,0.738618,0.735921,0.727434,0.730592,0.718092,0.702829,
30600,0.99549,0.998366,0.996209,0.994641,0.993007,0.989085,0.983725,0.976536,0.963268,0.946863,0.914444,0.876405,0.81732,0.754902,0.695294,0.669281,0.67732,0.696732,0.699673,0.702418,0.718693,0.723987,0.730523,0.732157,0.736536,0.737778,0.733987,0.72634,0.735556,0.729673,0.729673,0.736471,0.729085,0.736667,0.742353,0.735163,0.737124,0.728105,0.737778,0.733203,0.732418,0.730915,0.737778,0.738431,0.735686,0.727778,0.73085,0.717908,0.703007,
30800,0.995519,0.998377,0.996234,0.994675,0.992987,0.989091,0.983766,0.976623,0.963247,0.946818,0.914026,0.876364,0.817338,0.75513,0.69461,0.669286,0.677662,0.697078,0.699545,0.702727,0.718182,0.724481,0.731299,0.732403,0.736623,0.737727,0.734416,0.726494,0.735325,0.729156,0.730325,0.736688,0.72961,0.737273,0.741688,0.735649,0.737532,0.727532,0.738117,0.732922,0.731494,0.730455,0.738506,0.738571,0.735455,0.728506,0.730779,0.718247,0.702727,
31000,0.995548,0.998387,0.996258,0.99471,0.992839,0.989097,0.983871,0.976452,0.962968,0.947032,0.914,0.876645,0.817226,0.754839,0.694516,0.669613,0.677419,0.696323,0.698903,0.70271,0.71871,0.724774,0.731032,0.732,0.736774,0.737871,0.734387,0.726968,0.735548,0.729032,0.730065,0.736452,0.729161,0.736968,0.742323,0.735806,0.736387,0.728,0.737935,0.733419,0.732129,0.730645,0.738323,0.738645,0.735226,0.729032,0.731355,0.717806,0.702645,
31200,0.995577,0.998397,0.996282,0.994744,0.992692,0.989167,0.983974,0.976603,0.962821,0.947115,0.914103,0.876731,0.817308,0.754615,0.694872,0.670064,0.677372,0.696667,0.69891,0.702115,0.718462,0.724551,0.730769,0.732115,0.736667,0.738141,0.734872,0.727436,0.735962,0.728462,0.729744,0.73641,0.729295,0.737244,0.742628,0.736154,0.736474,0.728333,0.738141,0.733462,0.731795,0.73109,0.7375,0.738269,0.735513,0.729423,0.73141,0.718269,0.703077,
31400,0.995541,0.998408,0.996306,0.994777,0.992548,0.989236,0.983949,0.976624,0.962675,0.947261,0.914076,0.876943,0.817771,0.755159,0.69465,0.67,0.677389,0.695987,0.699172,0.702229,0.718981,0.724459,0.731338,0.732293,0.736815,0.738854,0.735096,0.726688,0.736369,0.728726,0.72949,0.736497,0.729427,0.73758,0.742803,0.736624,0.736433,0.728408,0.737898,0.733822,0.731783,0.731146,0.737197,0.738535,0.73535,0.729554,0.73121,0.718471,0.703312,
31600,0.995506,0.998354,0.996329,0.994747,0.992532,0.989241,0.984051,0.976709,0.962658,0.947278,0.914051,0.876835,0.817595,0.755253,0.694557,0.669304,0.677152,0.696013,0.699684,0.702532,0.719114,0.724937,0.731519,0.732405,0.736772,0.737975,0.735,0.726392,0.736203,0.728418,0.73,0.736203,0.728544,0.737911,0.742532,0.736835,0.736582,0.728671,0.738291,0.734177,0.731392,0.730316,0.737342,0.737722,0.735506,0.72943,0.731139,0.718987,0.703671,
31800,0.995535,0.998365,0.996352,0.99478,0.992579,0.989182,0.983962,0.97673,0.962642,0.947044,0.914214,0.876667,0.817421,0.754906,0.694465,0.669811,0.677987,0.695849,0.699308,0.702453,0.719182,0.724465,0.731824,0.732201,0.736667,0.738365,0.735031,0.726604,0.736289,0.728805,0.729811,0.736352,0.728365,0.738553,0.742704,0.73717,0.735975,0.728176,0.738239,0.734151,0.731069,0.730377,0.737421,0.73673,0.735786,0.729937,0.730692,0.719182,0.704025,
32000,0.995563,0.998375,0.996375,0.994812,0.9925,0.98925,0.984,0.976625,0.962313,0.946875,0.914125,0.876625,0.818,0.755188,0.693875,0.669937,0.677813,0.695625,0.699125,0.702375,0.718812,0.724313,0.731625,0.73175,0.736625,0.738563,0.7355,0.726313,0.73625,0.72875,0.730062,0.735563,0.728187,0.738187,0.742875,0.736938,0.736,0.72875,0.738062,0.7345,0.731062,0.729437,0.737375,0.736875,0.735938,0.730062,0.730938,0.7195,0.70425,
32200,0.99559,0.998385,0.996398,0.994845,0.992484,0.989255,0.983913,0.976087,0.962174,0.946646,0.914037,0.876646,0.818137,0.75559,0.693665,0.669441,0.676894,0.69441,0.699689,0.702857,0.71913,0.724845,0.732112,0.731925,0.73677,0.738137,0.735031,0.726087,0.736211,0.72913,0.730559,0.735217,0.727702,0.737826,0.743354,0.73764,0.736584,0.72882,0.73795,0.734286,0.730994,0.729379,0.736832,0.737019,0.736025,0.730497,0.730994,0.719876,0.704783,
32400,0.995617,0.998395,0.99642,0.994815,0.992531,0.989321,0.983951,0.976111,0.962284,0.946728,0.914383,0.876667,0.818395,0.755802,0.693457,0.669198,0.676543,0.695247,0.699938,0.703148,0.719012,0.724074,0.732099,0.731111,0.737346,0.738333,0.735309,0.726543,0.736543,0.728765,0.73037,0.735247,0.727531,0.737222,0.743704,0.737099,0.736358,0.729074,0.738704,0.734444,0.730679,0.729383,0.736481,0.737222,0.735741,0.730617,0.730926,0.719691,0.705123,
32600,0.995644,0.998344,0.996442,0.994847,0.992454,0.989387,0.984049,0.976258,0.962025,0.946503,0.914417,0.876626,0.818528,0.755644,0.693129,0.668896,0.677117,0.695092,0.700368,0.702699,0.719202,0.724172,0.732638,0.731227,0.737055,0.738712,0.735276,0.727055,0.736564,0.728957,0.730368,0.735521,0.727853,0.737301,0.743988,0.737485,0.736135,0.729387,0.737791,0.733313,0.730798,0.729939,0.736687,0.737791,0.736196,0.730859,0.731104,0.719264,0.705399,
32800,0.995671,0.998354,0.996402,0.994878,0.992439,0.98939,0.983963,0.976037,0.962012,0.94628,0.914268,0.876524,0.818659,0.755427,0.693049,0.669207,0.676707,0.695244,0.699878,0.702561,0.719146,0.724512,0.732927,0.731341,0.73689,0.738902,0.735,0.727012,0.73622,0.729207,0.730183,0.735061,0.727744,0.737622,0.744268,0.737439,0.736524,0.730122,0.737256,0.732805,0.731037,0.729573,0.736402,0.737622,0.735915,0.731098,0.730732,0.719024,0.705305,
33000,0.995697,0.998303,0.996424,0.994909,0.992424,0.989333,0.983939,0.976121,0.962121,0.945879,0.914303,0.875576,0.818485,0.75503,0.693394,0.669758,0.67703,0.695333,0.700182,0.702727,0.719394,0.724545,0.732788,0.731152,0.736606,0.738727,0.735394,0.72697,0.736667,0.729515,0.730485,0.735394,0.727758,0.737939,0.744242,0.737939,0.736303,0.730121,0.737455,0.732848,0.73097,0.729576,0.736667,0.737636,0.736364,0.730606,0.730788,0.718667,0.70503,
33200,0.995723,0.998253,0.996446,0.99488,0.99247,0.989398,0.983855,0.975964,0.962169,0.945964,0.913976,0.875904,0.818675,0.755301,0.693614,0.668735,0.677108,0.69506,0.7,0.702771,0.719217,0.724458,0.733193,0.731386,0.736807,0.738554,0.735361,0.727289,0.736506,0.729699,0.730723,0.735482,0.728072,0.738193,0.743855,0.737952,0.736386,0.730542,0.737349,0.732831,0.731446,0.729578,0.736807,0.73747,0.736024,0.73012,0.730542,0.718614,0.704639,
33400,0.995689,0.998263,0.996467,0.99485,0.992515,0.989401,0.983713,0.975868,0.962036,0.946108,0.913353,0.875808,0.818623,0.75497,0.694192,0.669162,0.676287,0.695269,0.700419,0.702754,0.719521,0.72491,0.733593,0.731617,0.736228,0.738563,0.73509,0.727784,0.737126,0.73,0.730599,0.735329,0.727665,0.738443,0.743772,0.738024,0.736946,0.730778,0.737066,0.733234,0.731497,0.729461,0.737126,0.737425,0.735988,0.730419,0.730299,0.719222,0.704611,
33600,0.995714,0.998274,0.996488,0.994881,0.99256,0.989464,0.98369,0.975833,0.962202,0.946071,0.913393,0.875833,0.818631,0.754762,0.694464,0.66994,0.676488,0.694762,0.700238,0.702976,0.719643,0.725298,0.733631,0.731548,0.736071,0.738393,0.735119,0.727798,0.73756,0.730179,0.730833,0.734821,0.727976,0.738036,0.743571,0.738512,0.736786,0.730774,0.736667,0.733214,0.731488,0.729702,0.7375,0.737679,0.735893,0.730833,0.730179,0.718869,0.704702,
33800,0.99568,0.998284,0.996509,0.994911,0.992604,0.989467,0.983728,0.975858,0.96213,0.94568,0.913254,0.875976,0.818639,0.754675,0.69497,0.669349,0.676272,0.694379,0.700473,0.703609,0.71929,0.725207,0.733728,0.731775,0.736331,0.73858,0.734852,0.728284,0.737574,0.730296,0.730947,0.734793,0.728639,0.738166,0.743787,0.738462,0.736686,0.730296,0.736805,0.733254,0.731006,0.729586,0.737811,0.737811,0.735621,0.730769,0.730059,0.719172,0.704911,
34000,0.995706,0.998294,0.996529,0.994941,0.992588,0.989471,0.983765,0.975882,0.962235,0.945588,0.913412,0.876412,0.818353,0.754412,0.694882,0.669176,0.676765,0.694588,0.700353,0.703471,0.719471,0.725412,0.733824,0.731882,0.736118,0.738765,0.734765,0.728647,0.737588,0.729882,0.730765,0.735118,0.728824,0.738235,0.743882,0.738471,0.736706,0.73,0.737118,0.733235,0.731118,0.729529,0.737941,0.737706,0.735294,0.730882,0.73,0.719235,0.705235,
34200,0.995731,0.998304,0.996491,0.994912,0.992573,0.989357,0.983684,0.975789,0.962164,0.945673,0.913509,0.876257,0.818304,0.754152,0.694795,0.669064,0.676667,0.694737,0.700819,0.704035,0.71924,0.725497,0.734327,0.731813,0.73655,0.739006,0.735263,0.728713,0.737778,0.730175,0.730468,0.735322,0.728947,0.738655,0.743743,0.737895,0.736959,0.729708,0.736491,0.733509,0.731462,0.729649,0.73807,0.737018,0.734854,0.730526,0.730234,0.719357,0.705088,
34400,0.995756,0.998314,0.996512,0.994942,0.9925,0.989419,0.983721,0.975814,0.962151,0.945581,0.913372,0.876395,0.817965,0.754826,0.694942,0.669767,0.676802,0.694593,0.70064,0.70436,0.71936,0.725872,0.733953,0.732035,0.736802,0.738953,0.735233,0.728721,0.737442,0.730058,0.730349,0.735,0.729186,0.738488,0.743547,0.737558,0.737035,0.73,0.736686,0.733314,0.731744,0.729128,0.738256,0.7375,0.734419,0.730465,0.729767,0.719651,0.705174,
34600,0.99578,0.998324,0.996474,0.994971,0.992428,0.989364,0.983699,0.97578,0.962197,0.945723,0.913526,0.876185,0.817977,0.754335,0.694798,0.670173,0.677457,0.695202,0.701214,0.703988,0.719364,0.726243,0.733699,0.732023,0.736185,0.738613,0.735723,0.72896,0.737688,0.73,0.729884,0.73526,0.729017,0.738786,0.743931,0.737225,0.736879,0.729595,0.73659,0.733006,0.73185,0.729422,0.738266,0.737688,0.734393,0.730867,0.729884,0.719538,0.704855,
34800,0.995805,0.998333,0.996494,0.995,0.992471,0.98931,0.983793,0.975747,0.962184,0.945862,0.913448,0.876149,0.818276,0.754483,0.695,0.66977,0.677874,0.695632,0.700805,0.703851,0.719943,0.72569,0.733908,0.732126,0.736494,0.738678,0.736092,0.728851,0.737816,0.729655,0.730172,0.734885,0.72931,0.738678,0.744023,0.737471,0.736667,0.729368,0.736954,0.733333,0.732184,0.72931,0.738046,0.737471,0.734483,0.731379,0.73023,0.719368,0.704483,
35000,0.995771,0.998286,0.996514,0.995029,0.992457,0.989371,0.983657,0.975771,0.962171,0.945829,0.9136,0.876171,0.818343,0.754286,0.6956,0.669543,0.677886,0.695029,0.700571,0.704057,0.720229,0.725771,0.734286,0.732286,0.736743,0.738971,0.735943,0.728286,0.737886,0.729657,0.730571,0.735371,0.729086,0.738971,0.744229,0.737486,0.736743,0.729086,0.7376,0.733314,0.7324,0.729257,0.738171,0.737657,0.734686,0.7308,0.730457,0.719257,0.704971,
35200,0.995795,0.998295,0.996534,0.995057,0.992443,0.989375,0.98358,0.975795,0.962216,0.945852,0.913295,0.876023,0.818011,0.754148,0.695625,0.67017,0.678125,0.695057,0.700625,0.703864,0.720114,0.725455,0.733636,0.732159,0.737557,0.739489,0.735852,0.728466,0.73767,0.729261,0.73,0.734886,0.729148,0.739261,0.744318,0.73733,0.736705,0.72875,0.737443,0.733466,0.732614,0.729602,0.738295,0.737216,0.734659,0.730341,0.730227,0.719602,0.705057,
35400,0.995763,0.998305,0.996554,0.995085,0.992429,0.989435,0.983616,0.975537,0.962147,0.945819,0.91339,0.875876,0.818192,0.753616,0.696158,0.670452,0.678023,0.695367,0.700565,0.703785,0.720565,0.725537,0.733277,0.73226,0.737232,0.739153,0.735763,0.72887,0.73774,0.729661,0.730226,0.735028,0.729379,0.739435,0.74435,0.737119,0.73661,0.728927,0.73774,0.733503,0.733051,0.729435,0.738475,0.737401,0.734633,0.730113,0.730339,0.719379,0.705198,
35600,0.995787,0.998315,0.996573,0.995112,0.992472,0.989438,0.983708,0.975337,0.961966,0.945843,0.913539,0.87573,0.818034,0.753876,0.696011,0.670449,0.677921,0.695393,0.699944,0.704101,0.720337,0.725225,0.732978,0.731966,0.737528,0.739101,0.735112,0.728708,0.737753,0.729494,0.730506,0.735674,0.729326,0.739438,0.743989,0.736854,0.73618,0.728708,0.737416,0.733427,0.733371,0.729494,0.738427,0.737697,0.734944,0.729888,0.730449,0.719326,0.704831,
35800,0.995698,0.998324,0.996592,0.99514,0.992458,0.989385,0.983687,0.975419,0.962011,0.94581,0.913687,0.875922,0.818268,0.753184,0.696201,0.670223,0.677877,0.695419,0.700503,0.704413,0.720112,0.72514,0.732905,0.732626,0.736704,0.739162,0.735531,0.728883,0.737598,0.729553,0.730168,0.735475,0.729777,0.739721,0.743575,0.736983,0.736145,0.728994,0.737654,0.733408,0.733855,0.729944,0.738268,0.737374,0.735028,0.72933,0.730168,0.719385,0.704972,
