mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
29900,0.0535975,0.0322163,0.0137135,0.0599962,0.053677,0.044987,0.0522511,0.038896,0.0557684,0.0494963,0.0428322,0.0514621,0.044797,0.0376353,0.00774349,0.00100447,0.00384555,0.0345617,0.00109955,0.00738762,0.000568511,0.000448575,0.000913757,0.000354081,4.92794e-05,0.000120868,8.46792e-05,2.35798e-05,8.1946e-06,3.66888e-06,3.70578e-05,0.000136682,1.74478e-05,4.44551e-06,6.46684e-06,3.75057e-06,1.37917e-06,2.7138e-06,5.96578e-07,7.45621e-07,2.17464e-06,6.34218e-07,1.11405e-06,5.3994e-07,4.448e-07,4.44714e-07,5.34833e-07,4.6921e-07,4.52363e-07,4.35473e-07,
29910,0.0570497,0.0219057,0.052854,0.0554473,0.0591456,0.0466075,0.0478395,0.056667,0.0461648,0.0498905,0.0217874,0.0123823,8.28807e-05,0.0506912,0.00314158,0.028878,0.0428017,0.009236,0.0046479,0.000288865,0.000545942,0.000738001,0.000407487,5.38431e-05,0.000400214,3.07775e-05,0.000144729,1.15892e-05,1.22951e-05,3.9829e-05,5.59823e-06,3.12696e-05,1.00091e-06,9.48657e-07,2.77691e-06,2.12674e-06,9.83076e-07,5.3757e-07,1.12829e-06,1.03986e-06,5.06569e-07,4.59752e-07,5.2583e-07,1.01646e-06,5.02232e-07,5.26489e-07,4.77698e-07,4.36696e-07,4.3702e-07,4.35568e-07,
29920,0.00739522,0.042922,0.0214121,0.0523098,0.0540932,0.0522569,0.0249403,0.0507248,0.0544586,0.0420126,0.026375,0.0501591,0.051227,0.0527768,0.0483041,0.00154638,0.00192876,0.000954481,0.00115639,0.000575218,0.000640776,0.000849179,0.000311091,7.28505e-05,0.000168135,5.75001e-06,9.03194e-05,0.000144262,6.15017e-05,0.00296925,4.89888e-06,3.18932e-06,1.48534e-06,2.18712e-06,2.60529e-06,3.80081e-05,5.31473e-06,2.97058e-06,1.25552e-06,4.49142e-07,4.60571e-07,6.05763e-07,4.35193e-07,5.17549e-07,5.68976e-07,4.36939e-07,4.40642e-07,4.49115e-07,4.41146e-07,4.39346e-07,
29930,0.042641,0.0525865,0.0488837,0.0436276,0.0576756,0.0148817,0.0306724,0.0273768,0.0442733,0.0536558,0.0564042,0.0288029,0.00947675,0.0214851,0.00487875,0.00250934,0.039985,0.00124542,0.000281054,0.000874263,0.0174995,0.000297891,0.00021255,0.000470201,0.00306124,0.000311015,0.00152773,7.9753e-05,2.81358e-06,2.93729e-05,1.57536e-05,1.61156e-06,6.08151e-06,9.64845e-06,2.77203e-06,2.10728e-05,1.29547e-06,1.42229e-06,6.34067e-07,8.69055e-07,5.0895e-07,5.29893e-07,4.92648e-07,4.95156e-07,4.44469e-07,4.47874e-07,4.64664e-07,4.49609e-07,4.55825e-07,1.91814e-06,
29940,0.0434799,0.0571432,0.0478937,0.00386101,0.0457149,0.0470405,0.00707859,0.048699,0.0382376,0.016426,0.0289976,0.0582837,0.0478977,0.0521632,0.0441016,0.0569779,0.0141282,0.00111454,0.00215661,0.00103511,0.00178477,0.00264813,0.00119724,0.00203267,0.000839924,5.80137e-05,6.55592e-05,0.000135035,3.60757e-05,2.94799e-05,5.18573e-06,1.37634e-06,7.46791e-06,5.57718e-06,5.78157e-06,1.45919e-06,5.48418e-07,7.00785e-07,4.49917e-07,6.33658e-07,4.34628e-07,5.69056e-07,5.8665e-07,7.66689e-07,6.10175e-07,5.20253e-07,1.12007e-06,5.04092e-07,4.58765e-07,4.40022e-07,
29950,0.00978434,0.0442492,0.0422467,0.0399551,0.0397656,0.0303312,0.0426316,0.0593646,0.0346575,0.0223703,0.0280967,0.0516162,0.0436242,0.0359128,0.0110624,0.0110365,0.00204932,0.00554963,0.000760123,0.000850759,0.000753898,0.00122952,0.000863827,0.00117702,0.0550507,5.70251e-05,1.45666e-05,2.88534e-05,2.11593e-05,3.53393e-05,4.85691e-05,9.98126e-06,2.70998e-06,1.60528e-06,1.28176e-05,9.92609e-07,5.38814e-07,8.75638e-07,9.868e-07,6.57806e-07,6.82757e-07,5.60601e-07,6.76358e-07,8.31948e-07,5.32214e-07,4.57389e-07,4.52983e-07,4.6269e-07,4.41141e-07,4.3561e-07,
29960,0.0551629,0.00785673,0.0499909,0.0521231,0.0237865,0.069572,0.0409964,0.0512877,0.0400151,0.0449616,0.00205082,0.000520603,0.00702849,0.00461063,0.0375344,0.0465385,0.0110461,0.000949671,0.000394648,0.0554161,0.00176848,0.00718412,0.000852458,0.000133913,0.000135779,0.000138848,0.000197122,9.73108e-06,4.42241e-05,2.15954e-06,4.31307e-06,3.04077e-05,3.30171e-06,2.39062e-06,1.10112e-06,4.95671e-07,3.84623e-06,1.13208e-06,1.36211e-06,6.61797e-07,5.53497e-07,5.59944e-07,5.92587e-07,8.60515e-07,4.47434e-07,4.41882e-07,4.35331e-07,4.56677e-07,4.41298e-07,4.78032e-07,
29970,0.0461042,0.0385484,0.0352684,0.00618988,0.0384234,0.0581328,0.0443047,0.0225365,0.0487521,0.00320176,0.0461597,0.0534675,0.0236522,0.00331493,0.0565427,0.0410947,0.0113735,0.00377192,0.00239908,0.00251064,0.000109894,2.3077e-05,7.49281e-05,2.66506e-05,0.000247464,0.000224082,0.00200251,0.00166413,0.000732978,0.000239356,2.6087e-05,1.15539e-05,1.4898e-06,2.81691e-06,1.117e-06,4.5339e-07,6.24394e-07,1.67363e-06,7.347e-07,5.11666e-07,6.78083e-07,5.025e-07,7.28058e-07,4.55189e-07,4.94836e-07,4.74022e-07,4.42986e-07,4.34969e-07,1.34368e-05,4.36534e-07,
29980,0.0185017,0.0558873,0.0339014,0.0570018,0.0249922,0.053998,0.0167702,0.0569716,0.0519006,0.0566602,0.0589142,0.0397636,0.0473051,0.0348371,0.00856979,0.00710277,0.00701206,0.00388042,0.00108919,0.000683836,0.000416223,0.000236567,0.00208925,0.000222129,0.00103795,6.05693e-05,0.00116949,8.75668e-05,0.000204287,0.000150113,6.18316e-07,3.10713e-06,4.69652e-06,8.53868e-06,5.15445e-07,3.22008e-06,6.432e-07,9.20171e-07,6.80261e-07,1.57756e-05,8.1517e-07,4.87714e-07,6.4759e-07,1.18806e-05,4.75711e-07,4.44477e-07,4.47534e-07,4.41355e-07,4.49511e-07,4.38356e-07,
29990,0.0544079,0.0592552,0.044613,0.0434274,0.0280945,0.0556484,0.0104308,0.0283552,0.0592406,0.0508427,0.0564426,0.02909,0.0537816,0.000179378,0.0037571,0.000227547,0.000621067,0.00117411,0.00135558,0.025156,0.00366713,0.00391999,0.000724847,0.000260876,0.000448828,0.000545708,5.60168e-05,0.000122707,1.97645e-05,0.000106782,5.87851e-06,8.91222e-06,2.32822e-06,7.57061e-06,7.83018e-06,1.0689e-06,1.93512e-06,8.21434e-07,1.02549e-05,1.794e-06,4.52381e-07,6.45123e-07,4.72292e-07,4.67039e-07,4.63296e-07,4.51409e-07,4.47935e-07,4.4122e-07,4.43225e-07,4.35284e-07,
30000,0.0593398,0.04434,0.0463376,0.052669,0.0567981,0.0463807,0.0581929,0.052632,0.052588,0.0556989,0.0310011,0.00552381,0.0104012,0.0236476,0.00399598,0.0589243,0.00133152,0.0480576,0.00108571,0.000684968,0.00172452,0.000491931,0.000294891,0.00026025,0.000242129,0.000197192,6.66975e-06,1.45447e-05,6.42743e-05,0.000268922,2.35579e-05,7.35465e-06,1.07819e-05,5.89898e-06,7.88514e-06,5.91549e-06,2.35194e-06,1.67017e-06,1.45425e-06,6.11592e-07,5.05726e-07,6.43922e-07,5.52606e-07,4.88094e-07,1.19204e-06,6.46824e-07,4.34162e-07,4.42435e-07,4.42315e-07,4.73235e-07,
30010,0.00610836,0.0546026,0.0385302,0.0562949,0.0583351,0.049961,0.0567521,0.0457501,0.0534021,0.0600727,0.060191,0.0383748,0.0557659,0.0439903,0.00807346,0.00909642,0.000431487,0.00289019,0.00010574,0.000275972,0.00171394,0.000192852,0.000220603,7.71015e-05,0.000167728,0.000427068,0.00618265,0.00463806,6.44609e-05,4.03403e-05,9.81543e-06,1.63334e-05,1.0246e-05,1.80315e-05,3.09728e-06,2.83329e-06,8.05677e-07,1.40694e-06,4.72772e-07,5.05024e-07,6.43652e-07,9.75828e-07,1.07176e-06,7.80448e-07,4.85935e-07,4.84411e-07,4.49736e-07,4.37989e-07,4.36567e-07,4.41512e-07,
30020,0.0394082,0.0332399,0.0543043,0.0563672,0.0552278,0.06008,0.0408306,0.0557466,0.0404063,0.0444105,0.036461,0.0123211,0.0573907,0.0337734,0.0574203,0.00700172,0.0473014,0.00626588,0.00052727,9.19871e-05,0.000148283,0.0056745,0.0064682,0.00281663,0.000277208,4.66249e-05,0.00026426,8.57384e-05,2.04402e-05,4.54181e-05,1.7822e-05,7.81667e-06,1.1963e-05,1.09866e-06,1.33066e-06,2.60339e-06,1.11431e-06,6.23392e-07,2.458e-06,2.4707e-06,9.12849e-07,4.50054e-07,4.73738e-07,4.49495e-07,4.35422e-07,4.63833e-07,6.74038e-07,5.92956e-07,4.40914e-07,4.36447e-07,
30030,0.0554507,0.0226367,0.050667,0.058376,0.0485911,0.0503474,0.0462453,0.0595666,0.0197058,0.0587551,0.035275,0.0586188,0.0328204,0.0179457,0.00781877,0.037857,0.00684617,0.00650508,0.00301512,0.00414001,0.0013617,0.00368512,0.000135321,0.000210993,0.000256163,0.000147916,3.17084e-05,0.00101573,7.46568e-05,1.1866e-05,4.04768e-05,2.58406e-05,1.11055e-05,1.73789e-06,7.62843e-07,4.19981e-06,1.82154e-06,4.96245e-07,4.41754e-07,6.28121e-07,5.76915e-07,5.67876e-07,8.78589e-07,4.3799e-07,4.68564e-07,5.08289e-07,4.40267e-07,4.57833e-07,4.3883e-07,1.79195e-06,
30040,0.0174403,0.0419282,0.0479699,0.0530703,0.0578322,0.0472292,0.011542,0.0442705,0.0543208,0.0290625,0.00894119,0.0244882,0.0350529,0.0523804,0.0135486,0.00648658,0.00333639,0.00531616,0.00306861,0.0083303,0.0104428,0.00079428,0.000861401,0.002375,5.36203e-05,0.00028834,3.70625e-05,1.12239e-05,1.18723e-05,6.65875e-06,7.84677e-06,8.57914e-06,7.05764e-07,2.32852e-06,7.21151e-07,2.45664e-06,5.82817e-05,5.46615e-07,1.65138e-06,4.05329e-05,1.17903e-06,4.45702e-07,4.39576e-07,4.67624e-07,1.26478e-06,5.04367e-07,4.51652e-07,4.44243e-07,4.35927e-07,4.34944e-07,
30050,0.0583479,0.0387983,0.0516998,0.0323414,0.0450571,0.0442177,0.0340763,0.0547711,0.0342363,0.0532036,0.0537982,0.0207763,0.0162375,0.00290053,0.00501721,0.0369588,0.051755,0.0125829,0.00555788,0.00476423,0.00118454,0.000472389,6.25926e-05,5.73963e-05,9.68691e-06,6.2577e-06,8.5348e-05,0.000117766,2.55998e-05,1.46396e-06,0.000367322,1.48326e-05,2.08312e-05,5.42016e-06,2.92105e-05,6.03677e-06,1.62745e-05,9.57812e-07,7.56028e-07,1.00147e-06,5.58344e-07,5.36645e-07,4.92007e-07,5.87143e-07,1.98801e-06,4.46312e-07,4.75307e-07,1.48103e-06,4.60154e-07,4.42216e-07,
30060,0.0353454,0.0422737,0.0553564,0.000972178,0.0460463,0.0386331,0.0534738,0.0381189,0.0422021,0.0528416,0.052345,0.0574786,0.0443305,0.0543634,0.0529635,0.0212656,0.00721998,0.00374832,5.72167e-05,0.00146632,0.000303179,6.05644e-05,0.000207052,7.101e-05,0.000252287,2.25899e-05,5.21484e-05,7.15759e-05,2.90969e-05,2.08422e-05,5.9143e-05,3.05032e-05,2.80355e-05,1.23968e-05,1.47172e-06,1.20952e-06,1.19218e-06,4.89008e-07,3.50007e-06,1.43633e-05,3.07971e-06,1.58133e-06,8.31246e-07,5.63228e-07,4.92793e-07,4.3695e-07,4.87879e-07,4.37551e-07,4.42919e-07,4.36531e-07,
30070,0.0555541,0.0486521,0.0588605,0.0109754,0.048411,0.052197,0.0279537,0.0515329,0.0414052,0.0580822,0.0404263,0.0589028,0.039533,0.00614861,0.000803857,0.0578345,0.000743713,0.0123924,0.00504272,0.00145624,0.000291565,0.0141,0.000296365,3.14045e-05,3.09184e-05,3.64732e-05,9.823e-06,2.40817e-05,2.71937e-05,0.000176152,8.99675e-06,5.84363e-06,1.45979e-05,6.94641e-06,7.38425e-06,1.18952e-06,2.00369e-06,9.75583e-07,1.65508e-06,7.4563e-07,2.61012e-06,6.46886e-07,5.28648e-07,7.8421e-07,4.34263e-07,4.56639e-07,5.10966e-07,4.41772e-07,4.51882e-07,4.34802e-07,
30080,0.0205362,0.0480649,0.0425067,0.0302489,0.0553444,0.058818,0.0491664,0.0576021,0.053728,0.0169059,0.0379007,0.0430026,0.0555171,0.0435968,0.0133447,0.00312648,0.0114496,0.00204889,0.00081621,0.0057231,0.0326454,9.74725e-05,9.01368e-06,0.000179397,0.000260834,0.000153607,4.36124e-05,0.000138996,3.46072e-05,1.77694e-05,3.57815e-05,4.46193e-06,8.55433e-06,3.88251e-06,1.86109e-06,3.03644e-06,7.98553e-06,2.62881e-06,4.73108e-07,7.23534e-07,1.20473e-06,5.19691e-07,4.92311e-07,5.7488e-07,9.36315e-07,4.73897e-07,4.34067e-07,4.37129e-07,4.37702e-07,4.52363e-07,
30090,0.0383659,0.0243031,0.0423649,0.057294,0.0576485,0.0566717,0.0520816,0.0215444,0.0477324,0.0227082,0.0410403,0.0550587,0.00136736,0.0175437,0.0105834,0.0316175,0.044433,0.0149535,0.000538835,9.64101e-05,0.00020415,0.000868197,0.000356593,0.000458412,0.00033251,3.2342e-05,0.000123824,6.24533e-05,0.000109594,9.52253e-06,1.91391e-05,9.57221e-06,5.43008e-06,2.03026e-06,4.08949e-06,1.69129e-06,3.25584e-06,1.85242e-06,7.32777e-07,8.14648e-07,4.44357e-07,4.59439e-07,5.01772e-07,4.38429e-07,4.7851e-07,4.46269e-07,4.59924e-07,5.91104e-07,6.37424e-07,5.15509e-07,
30100,0.0429067,0.05242,0.0573893,0.0561103,0.0574422,0.0381277,0.0374277,0.0432722,0.0150698,0.026859,0.0200714,0.0555717,0.0582847,0.0070588,0.000150311,0.0026642,0.00661898,0.00180414,0.00185504,0.000212701,0.00164454,0.000189114,0.000383588,0.000192683,0.000203401,0.0412003,0.000102823,4.01675e-05,0.000169962,4.57936e-05,1.63215e-05,4.34481e-05,1.08624e-05,7.4351e-07,2.00017e-06,2.13829e-06,1.95914e-06,7.49456e-07,5.08124e-07,5.54517e-07,7.44178e-07,5.03062e-07,5.20487e-07,3.03522e-06,0.000188475,1.13176e-06,4.52317e-07,4.74636e-07,4.44855e-07,4.53629e-07,
30110,0.0498654,0.00776625,0.0497572,0.0423156,0.055018,0.0500722,0.0548274,0.0528567,0.0563057,0.0500356,0.0565827,0.0435782,0.0235841,0.0166396,0.0458874,0.0195195,0.034809,0.00141624,0.000459939,0.000789073,0.0375948,0.00578278,0.000310382,1.19234e-05,1.92125e-05,3.28847e-05,3.18541e-05,3.43723e-06,3.51109e-05,1.78663e-05,7.31206e-06,1.1775e-06,1.01294e-06,1.71725e-05,1.34756e-06,1.04717e-06,2.07149e-06,5.82645e-07,1.81147e-06,0.000161377,0.000623209,7.72694e-06,4.77844e-07,1.10403e-06,6.10518e-07,5.22236e-07,4.35552e-07,4.5833e-07,4.40901e-07,4.35198e-07,
30120,0.0557904,0.0127599,0.00500683,0.0547695,0.0522058,0.0366387,0.0323304,0.0462454,0.0343706,0.000654989,0.057044,0.0451907,0.00965448,0.00997846,0.000706731,0.0288684,0.0295503,0.0103056,0.0156017,0.000347026,0.00164861,0.00181408,0.000713202,0.000100617,0.00105119,8.04211e-07,3.5522e-06,5.3475e-06,1.99264e-05,0.000300851,1.56519e-05,0.000104316,5.60896e-05,6.22353e-06,8.49062e-05,0.000608326,6.85176e-06,5.82877e-06,5.03127e-07,1.16725e-06,1.09388e-06,8.15626e-07,6.34415e-07,4.85465e-07,5.37837e-07,5.29705e-07,4.41951e-07,4.43667e-07,4.73274e-07,4.40757e-07,
30130,0.0342466,0.0320217,0.0357295,0.0049596,0.0558388,0.0480671,0.0290752,0.00484288,0.0405368,0.0124777,0.0224898,0.0502551,0.0482077,0.0535878,0.0455063,0.0233331,0.0190093,0.0112467,0.00269776,0.000352644,0.000155658,3.52261e-05,0.000972414,0.000545452,0.000474628,0.00074824,0.00022801,8.53326e-05,0.000101153,3.85188e-05,0.000533378,1.00006e-05,5.515e-05,9.95177e-06,4.48723e-06,1.75205e-06,8.33831e-06,8.79328e-07,9.49165e-07,2.89985e-06,2.14364e-06,7.25093e-07,4.43759e-07,5.59904e-07,5.11388e-07,4.34735e-07,4.42678e-07,4.64279e-07,4.42624e-07,4.41218e-07,
30140,0.0242931,0.0572933,0.00819129,0.0596,0.0564487,0.0546196,0.0550802,0.0369655,0.0311844,0.0252675,0.0421537,0.00345208,0.0129482,0.0347178,0.00123484,0.00394451,0.000318293,0.000890036,0.000640646,0.000257942,0.000598326,0.0032741,0.00800011,0.0256749,0.000523354,0.000489172,4.11232e-06,0.000112958,0.000171597,9.34774e-05,7.27377e-05,5.9155e-06,3.41156e-06,5.27738e-06,4.23722e-06,2.51907e-06,5.73237e-06,1.6415e-06,1.30619e-06,7.79497e-07,5.02201e-07,4.33841e-07,4.40207e-07,4.43554e-07,4.61413e-07,6.261e-07,4.82999e-07,5.0658e-07,4.36076e-07,4.39156e-07,
30150,0.00591591,0.0218689,0.0578869,0.052247,0.0115335,0.0360344,0.0446146,0.0220487,0.0377974,0.0234171,0.00442343,0.00634235,0.0237991,0.0306249,0.0572405,0.0575198,0.0473855,0.00703946,0.0166665,0.00261415,0.00303236,0.000600156,0.00114604,0.000466655,0.000265295,0.000403716,0.000111372,9.73886e-05,2.00886e-05,2.0392e-05,2.22185e-06,1.66589e-05,0.000164019,1.03356e-05,1.52061e-05,9.34341e-07,3.29659e-06,7.02726e-07,2.90697e-06,2.31613e-06,5.76882e-07,1.01915e-06,4.40026e-07,4.76115e-07,4.59945e-07,5.19606e-07,4.33747e-07,4.53847e-07,4.46934e-07,4.449e-07,
30160,0.048136,0.0529933,0.0280084,0.048407,0.0575936,0.050549,0.056895,0.0581531,0.0454052,0.0388451,0.0485179,0.0494438,0.0599517,0.0485547,0.0160397,0.00218071,0.00770252,0.00276312,0.00494877,0.021608,0.00028954,0.00067925,0.000242106,3.61461e-05,0.000265887,0.000311951,0.000296001,8.14213e-05,0.000416237,5.3969e-05,0.000180235,9.35724e-07,8.58798e-06,2.46626e-06,1.81256e-06,1.61176e-06,2.54595e-06,1.44546e-06,1.417e-06,1.03305e-06,4.50617e-07,4.81132e-07,4.33934e-07,5.99533e-07,4.75325e-07,5.26448e-07,4.73074e-07,4.74385e-07,5.67228e-07,5.70342e-07,
30170,0.0569217,0.0522269,0.051924,0.0190249,0.0448713,0.0548759,0.0402108,0.0582292,0.0555831,0.0189593,0.0484425,0.00498143,0.053976,0.0535819,0.00405404,0.0439168,0.0485837,0.00557524,0.000278688,0.000546824,0.000279683,0.000605985,0.000665186,0.00375303,0.00014195,0.00194753,0.000101532,8.56736e-06,1.00872e-05,6.55762e-05,0.000232466,2.61417e-06,2.224e-06,4.80657e-06,1.69349e-06,6.60694e-06,6.79179e-07,2.19499e-06,8.23505e-07,1.4363e-06,6.80636e-07,5.30029e-07,4.91778e-07,4.49929e-07,5.30798e-07,4.60441e-07,4.61247e-07,4.46058e-07,4.41984e-07,4.36202e-07,
30180,0.0477286,0.0477629,0.0199046,0.0097651,0.0537571,0.024359,0.0498707,0.0510227,0.0567619,0.03523,0.0476272,0.0249448,0.0586035,0.0582963,0.0226659,0.0474923,0.00848128,0.00260846,0.00418536,0.00162904,0.00183581,0.000544703,0.000436412,9.01283e-05,0.00130861,0.000241482,0.000179775,3.44266e-05,7.26422e-05,4.52038e-05,6.23576e-05,1.62763e-05,5.4504e-06,1.60795e-06,1.5553e-06,2.52746e-06,1.88272e-06,3.24708e-06,1.48471e-06,4.59404e-07,5.58252e-07,5.68972e-07,4.62795e-07,5.45026e-07,5.80975e-07,4.87996e-07,4.87045e-07,8.89693e-07,4.35444e-07,4.43419e-07,
30190,0.0496917,0.0524052,0.0434688,0.0424582,0.0455315,0.0016197,0.0150436,0.0502864,0.0386473,0.0476606,0.0342849,0.0501662,0.025922,0.0474177,0.0458332,0.0164869,0.00273475,0.00597033,0.0017593,0.00525875,0.00255748,0.000173809,0.000369031,0.000298678,0.000360265,0.000161185,8.83901e-05,9.29861e-05,3.02836e-05,1.44345e-05,6.64431e-06,4.92379e-06,3.12952e-06,5.01508e-05,7.53621e-07,1.04163e-06,3.03854e-06,9.70349e-07,2.05482e-06,6.93837e-07,3.11373e-05,1.47547e-06,7.30756e-07,9.4216e-07,5.5621e-07,4.7927e-07,4.62391e-07,4.61972e-07,4.40792e-07,4.53105e-07,
30200,0.0152637,0.0381108,0.0580044,0.0206934,0.0569783,0.0270098,0.042621,0.0551449,0.0372956,0.0438156,0.0190912,0.0543888,0.00384491,0.0341324,0.0476144,0.000906132,0.00178813,0.00379307,0.00262228,0.000822958,0.00199349,0.00307014,0.0194855,0.000180423,7.76267e-05,3.28622e-05,0.000168722,0.000153198,6.36293e-05,1.13599e-05,3.29957e-06,1.28188e-05,3.44227e-05,7.74875e-07,1.42772e-06,2.09027e-05,1.20682e-06,3.73131e-06,8.59111e-07,7.73721e-07,5.98165e-07,7.3052e-07,4.37737e-07,4.42376e-07,4.71796e-07,4.51379e-07,4.77101e-07,1.24306e-06,4.43094e-07,4.34012e-07,
30210,0.0474603,0.0308373,0.0157173,0.0411429,0.0244693,0.0338749,0.053571,0.0449634,0.033599,0.0537122,0.0398003,0.045331,0.00424149,0.013278,0.00869868,0.00378087,0.00391827,0.0260046,0.0553204,0.0333369,0.00249021,0.000612198,0.000512332,0.000209644,2.66216e-05,3.75826e-06,9.11191e-06,6.48868e-05,5.35512e-05,2.07025e-05,0.000277379,2.17856e-05,1.31624e-06,9.22943e-06,2.12922e-06,7.75206e-06,1.4704e-06,4.97772e-07,5.41674e-07,5.17743e-07,4.78674e-07,6.21741e-07,1.2011e-06,7.44929e-07,4.47003e-07,4.45451e-07,4.53536e-07,5.00139e-07,4.34854e-07,4.60135e-07,
30220,0.0503208,0.0267838,0.0384575,0.0521463,0.0584602,0.0447462,0.0412129,0.0351386,0.0571144,0.0391372,0.0508936,0.0160555,0.0383255,0.0396601,0.0119479,0.0361001,0.00631564,0.0079854,0.000924093,0.00040613,0.000258149,0.000122754,0.000485607,0.000154887,0.000150394,0.00031371,0.000268865,6.22228e-05,3.49175e-05,4.30928e-05,0.00336619,2.6115e-05,2.89719e-06,1.24944e-06,2.90359e-06,8.80852e-07,1.09987e-06,8.67228e-07,1.31746e-06,9.82966e-06,4.77476e-07,5.25841e-07,5.37361e-07,5.08277e-07,4.46147e-07,5.61903e-07,4.44616e-07,4.50549e-07,4.64231e-07,4.3639e-07,
30230,0.0381197,0.0495457,0.0407126,0.0446355,0.0519393,0.039183,0.0207483,0.0481129,0.0388376,0.0476215,0.0313043,0.0486825,0.0303029,0.015128,0.0438812,0.0188639,0.0175738,0.00479475,0.00026921,0.00144532,0.0014439,9.33332e-05,0.00633999,0.000756018,0.000117655,0.00261596,5.74552e-05,8.68461e-05,6.8143e-05,6.85076e-06,2.93582e-06,2.68867e-06,1.63577e-05,1.4505e-05,1.05306e-05,6.19144e-06,8.49103e-07,2.0957e-06,8.06135e-07,1.46767e-06,7.34945e-07,5.85329e-07,5.35924e-07,5.27816e-07,4.66603e-07,4.44021e-07,4.36327e-07,4.9682e-07,4.54041e-07,4.41626e-07,
30240,0.0447555,0.0557656,0.00864486,0.0504712,0.0586871,0.0342986,0.0527511,0.0460642,0.0476228,0.0557309,0.0299176,0.0540362,0.0039188,0.0484428,0.0122489,0.000905275,0.00443409,0.00822999,0.00602068,0.000296038,0.00021672,0.00101615,0.00051852,0.000352204,0.000358304,3.00566e-05,4.93749e-05,8.92138e-06,0.000118822,5.01226e-06,2.84852e-05,4.26887e-06,3.57446e-06,2.51898e-06,1.9388e-06,1.99813e-06,1.03734e-06,6.53752e-06,7.09027e-07,6.09899e-07,6.37546e-07,4.78295e-07,1.79086e-06,1.09507e-05,4.6458e-07,4.59869e-07,4.4538e-07,4.36833e-07,5.2952e-07,4.44212e-07,
30250,0.0578446,0.0373826,0.0416425,0.0121731,0.0590586,0.0531188,0.0508083,0.0586488,0.0551865,0.0484549,0.0241142,0.00555229,0.0187316,0.0521056,0.0555093,0.00403092,0.00541556,0.00148557,0.00104213,7.11958e-05,0.000654439,0.000341838,0.00035766,0.000211596,9.992e-05,0.000136588,5.72031e-05,2.62887e-06,3.80442e-06,2.27092e-06,3.91338e-06,1.72264e-05,3.80596e-05,6.51823e-06,1.67871e-05,9.6877e-07,2.24335e-06,2.05579e-06,9.47483e-06,3.62198e-06,1.39274e-06,4.35862e-07,4.72384e-07,5.23006e-07,4.3457e-07,4.45611e-07,4.45828e-07,4.80166e-07,5.95019e-07,4.38439e-07,
30260,0.0525279,0.051665,0.0471049,0.0168577,0.00111108,0.059848,0.042712,0.0554215,0.0461405,0.0548608,0.0568478,0.0159297,0.0524842,0.0574106,0.0215458,0.00469704,0.00060569,0.0122154,0.00417909,0.0115478,0.00614957,0.00372371,0.00220961,0.000253252,0.000130878,5.66774e-06,1.27024e-05,7.13848e-05,8.81182e-05,2.64171e-05,1.06598e-05,2.90102e-05,4.07777e-06,1.43861e-05,9.0053e-07,5.79773e-06,1.23755e-06,4.89294e-07,1.92304e-06,2.08305e-06,4.37463e-07,5.75179e-07,4.92445e-07,5.6103e-07,6.44738e-07,5.19896e-07,4.93424e-07,4.66546e-07,4.53556e-07,4.36516e-07,
30270,0.0425409,0.0301972,0.0502853,0.0261044,0.0254326,0.0433964,0.0441902,0.0499183,0.0235983,0.0355564,0.0393405,0.0136753,0.00415968,0.0225331,0.0247234,0.0178064,0.0339982,0.0255414,0.00178265,0.00510906,0.00770731,0.00329045,7.59063e-05,8.90747e-05,0.000266923,0.00035866,3.77018e-05,5.95811e-05,9.49694e-05,6.53086e-05,1.33208e-05,1.00273e-05,8.154e-06,3.84122e-06,1.8517e-06,1.01226e-06,1.96248e-06,6.20903e-07,1.6278e-06,5.32541e-07,4.66842e-07,5.57441e-07,5.00661e-06,6.35271e-07,4.54461e-07,4.51482e-07,4.38196e-07,4.39807e-07,4.89124e-07,4.59173e-07,
30280,0.050107,0.0545639,0.0534395,0.017426,0.0465229,0.0540144,0.034668,0.0492936,0.0575655,0.0353939,0.0485439,0.00382375,0.0374621,0.038846,0.0393331,0.0495107,0.0119473,0.00541045,0.00115362,0.00563197,0.0020685,0.000801807,0.00134501,0.000124015,0.000219439,8.46971e-05,0.000277495,5.41455e-05,9.6908e-06,1.34967e-05,5.72712e-05,2.59216e-06,7.36453e-06,3.75002e-06,4.63161e-06,1.55493e-06,7.8937e-07,2.57025e-06,6.2668e-07,7.86231e-07,6.97679e-07,5.38696e-07,4.40596e-07,4.70555e-07,4.38774e-07,4.41499e-07,4.82575e-07,4.62297e-07,4.34259e-07,5.50178e-07,
