mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
27600,0.529831,0.446254,0.488924,0.476613,0.482107,0.471162,0.50094,0.522917,0.530079,0.444923,0.542046,0.518642,0.520662,0.471763,0.505936,0.446317,0.505308,0.432229,0.469619,0.400708,0.467948,0.402768,0.399017,0.338405,0.394053,0.280626,0.291394,0.172227,0.178518,0.104511,0.147819,0.0658635,0.103389,0.0428314,0.0610156,0.0367195,0.0477956,0.0230064,0.0312244,0.0177443,0.0278411,0.0163489,0.0178154,0.0124122,0.0129849,0.0102011,0.0102464,0.00837969,0.0103844,0.00618066,0.00712979,0.00580996,0.00583393,0.00421774,0.00532476,0.0037957,0.00444518,0.00303606,0.00354156,0.00268714,0.0025707,0.00199339,0.0023251,0.00138937,0.00184271,0.001261,0.00130558,0.00117196,0.00105902,0.000805392,0.00117344,0.000733166,0.000821508,0.000587597,0.000699957,0.000511101,0.000549056,0.000372445,0.00042681,0.000321458,0.000396492,0.000295326,0.000327543,0.000237436,0.000239097,0.000165779,0.000191191,0.000133586,0.000162411,0.000106307,0.000137402,0.00010047,9.81259e-05,8.60822e-05,8.5351e-05,6.73816e-05,6.20025e-05,4.88353e-05,5.3187e-05,4.63512e-05,
27800,0.529831,0.483833,0.516581,0.445468,0.482107,0.471162,0.535868,0.56544,0.530079,0.444923,0.542046,0.518642,0.520662,0.471763,0.505936,0.477654,0.475832,0.432229,0.4931,0.42475,0.413764,0.402768,0.399017,0.338405,0.394053,0.280626,0.275205,0.181622,0.178518,0.113202,0.127703,0.0615152,0.0961516,0.0428314,0.0650833,0.0367195,0.0415224,0.0230064,0.0279226,0.0177443,0.0262974,0.0163489,0.0178154,0.013992,0.0129849,0.0102011,0.0109295,0.00837969,0.00978781,0.00618066,0.00758086,0.00580996,0.00583393,0.00421774,0.00465216,0.0037957,0.00444518,0.00303606,0.00324578,0.00268714,0.0025707,0.00199339,0.0023251,0.00150052,0.0017422,0.001261,0.00130558,0.00108321,0.00105902,0.000805392,0.00117344,0.000825171,0.000821508,0.000587597,0.000699957,0.000451921,0.000549056,0.000372445,0.000472002,0.000321458,0.000374865,0.000270179,0.000346506,0.000237436,0.000255037,0.000155309,0.000191191,0.000133586,0.000162411,0.00011532,0.000137402,0.00010047,0.000105938,8.60822e-05,8.5351e-05,6.73816e-05,6.20025e-05,5.19196e-05,5.3187e-05,5.03777e-05,
28000,0.529831,0.514581,0.516581,0.445468,0.517741,0.471162,0.535868,0.56544,0.530079,0.444923,0.512988,0.518642,0.491233,0.471763,0.560746,0.507967,0.475832,0.432229,0.457238,0.396433,0.413764,0.402768,0.399017,0.320304,0.394053,0.280626,0.275205,0.197399,0.187832,0.113202,0.127703,0.0615152,0.0849159,0.0428314,0.058575,0.0367195,0.0380399,0.0230064,0.0261645,0.0177443,0.0227911,0.0151442,0.0188426,0.013992,0.0129849,0.0107423,0.0116275,0.00780035,0.00897399,0.00618066,0.00758086,0.00548783,0.00583393,0.00421774,0.00465216,0.0037957,0.00444518,0.00303606,0.00324578,0.00268714,0.0025707,0.00199339,0.0023251,0.00150052,0.0017422,0.00134927,0.00130558,0.00108321,0.00105902,0.000805392,0.00117344,0.000874511,0.000821508,0.000587597,0.000699957,0.000451921,0.000549056,0.000372445,0.000410642,0.000321458,0.000374865,0.000270179,0.000294371,0.000237436,0.000235724,0.000155309,0.000191191,0.000133586,0.000148631,0.000121486,0.000125123,0.00010047,0.000105938,8.60822e-05,9.24495e-05,6.37062e-05,6.20025e-05,5.19196e-05,5.3187e-05,5.29551e-05,
28200,0.529831,0.514581,0.516581,0.445468,0.517741,0.505986,0.535868,0.493189,0.530079,0.444923,0.433708,0.518642,0.555821,0.471763,0.523363,0.507967,0.475832,0.475452,0.457238,0.460207,0.413764,0.358206,0.399017,0.320304,0.344492,0.251201,0.275205,0.186432,0.187832,0.103061,0.127703,0.055053,0.0849159,0.0388126,0.0542921,0.0325328,0.0380399,0.0216643,0.0279088,0.0177443,0.0227911,0.0151442,0.0188426,0.013992,0.0129849,0.0107423,0.0116275,0.00780035,0.00897399,0.00652166,0.00758086,0.00548783,0.00583393,0.00421774,0.00465216,0.0037957,0.00444518,0.00303606,0.00324578,0.00268714,0.00270814,0.00199339,0.00203926,0.00158956,0.00153861,0.00134927,0.00130558,0.00114022,0.00105902,0.000805392,0.00109758,0.000874511,0.000719418,0.000587597,0.000699957,0.000491997,0.000512054,0.000372445,0.000410642,0.000321458,0.000374865,0.00024734,0.000294371,0.000237436,0.000235724,0.000155309,0.000191191,0.000133586,0.000148631,0.000121486,0.000125123,0.00010047,0.000113,8.60822e-05,9.24495e-05,6.37062e-05,6.20025e-05,5.19196e-05,4.87451e-05,4.88742e-05,
28400,0.529831,0.514581,0.516581,0.445468,0.517741,0.505986,0.490567,0.527664,0.530079,0.444923,0.433708,0.518642,0.555821,0.471763,0.523363,0.507967,0.475832,0.512261,0.426756,0.460207,0.44641,0.358206,0.399017,0.278665,0.363978,0.251201,0.275205,0.186432,0.206414,0.103061,0.137086,0.055053,0.0903265,0.0388126,0.0584771,0.0289667,0.0380399,0.0216643,0.0279088,0.0177443,0.0200271,0.0151442,0.0174542,0.013992,0.0141629,0.0107423,0.0116275,0.00780035,0.00849989,0.00652166,0.00758086,0.00548783,0.00616884,0.00462118,0.00465216,0.0037957,0.00444518,0.00303606,0.00324578,0.00268714,0.00289799,0.00211338,0.00203926,0.00158956,0.00166234,0.00144359,0.00130558,0.00103833,0.00105902,0.000805392,0.00109758,0.000812286,0.00080258,0.000587597,0.000643686,0.000491997,0.000512054,0.000372445,0.000410642,0.000321458,0.000396286,0.00024734,0.000294371,0.000237436,0.000235724,0.000168016,0.000191191,0.000115688,0.000160956,0.000121486,0.000125123,0.00010047,0.000113,8.60822e-05,9.24495e-05,5.91052e-05,6.20025e-05,5.19196e-05,4.87451e-05,4.88742e-05,
28600,0.529831,0.457977,0.516581,0.445468,0.517741,0.505986,0.490567,0.527664,0.530079,0.474584,0.476658,0.518642,0.555821,0.471763,0.523363,0.461962,0.499854,0.512261,0.451022,0.432971,0.477705,0.383246,0.399017,0.278665,0.363978,0.251201,0.275205,0.186432,0.206414,0.103061,0.14863,0.055053,0.0857216,0.0388126,0.0584771,0.0289667,0.0413684,0.0236831,0.0295938,0.0203115,0.0220893,0.0170717,0.0174542,0.0131208,0.0141629,0.0107423,0.0116275,0.00780035,0.00901309,0.00697957,0.00758086,0.00501125,0.00616884,0.00462118,0.00465216,0.0037957,0.00382365,0.00320357,0.00324578,0.00268714,0.00315881,0.00211338,0.001924,0.00158956,0.00166234,0.00144359,0.00130558,0.00103833,0.00105902,0.000805392,0.00109758,0.000758749,0.00080258,0.000587597,0.000598628,0.000491997,0.000512054,0.000398595,0.000410642,0.000296966,0.000396286,0.00024734,0.000294371,0.000237436,0.000256627,0.000178025,0.000180113,0.000115688,0.000160956,0.000121486,0.000125123,9.52534e-05,0.000102249,8.14674e-05,9.24495e-05,5.91052e-05,6.52134e-05,5.19196e-05,5.18237e-05,4.60814e-05,
28800,0.529831,0.457977,0.516581,0.479665,0.517741,0.47604,0.490567,0.566545,0.530079,0.522043,0.476658,0.518642,0.555821,0.471763,0.523363,0.489585,0.499854,0.474238,0.451022,0.432971,0.477705,0.342861,0.37185,0.278665,0.363978,0.207375,0.275205,0.150201,0.189985,0.0826512,0.14863,0.0459795,0.0857216,0.0423636,0.0584771,0.0289667,0.0434368,0.0236831,0.0295938,0.0217887,0.0220893,0.0161585,0.0174542,0.0131208,0.0130243,0.0107423,0.012573,0.00780035,0.00901309,0.00657242,0.00758086,0.00501125,0.00616884,0.00462118,0.00502252,0.0037957,0.00382365,0.00320357,0.00324578,0.00268714,0.00315881,0.00211338,0.001924,0.00158956,0.00174907,0.00144359,0.00130558,0.00111421,0.00105902,0.000805392,0.00109758,0.000758749,0.00080258,0.000557437,0.000598628,0.000491997,0.000512054,0.000371457,0.00044584,0.000275085,0.000396286,0.00024734,0.000294371,0.000207444,0.000256627,0.000178025,0.000170633,0.000124502,0.000160956,0.000121486,0.000125123,9.52534e-05,0.000102249,8.14674e-05,9.24495e-05,5.91052e-05,7.49954e-05,5.19196e-05,5.57722e-05,4.85067e-05,
29000,0.529831,0.486951,0.516581,0.530157,0.517741,0.47604,0.490567,0.566545,0.530079,0.522043,0.476658,0.466778,0.587868,0.517349,0.523363,0.489585,0.499854,0.474238,0.451022,0.432971,0.477705,0.364552,0.404152,0.278665,0.343797,0.231673,0.323231,0.150201,0.200066,0.087351,0.157677,0.0459795,0.0857216,0.0423636,0.0584771,0.0289667,0.0409547,0.0211901,0.0280363,0.0217887,0.0220893,0.0172358,0.0183434,0.0131208,0.0130243,0.0107423,0.012573,0.00780035,0.00901309,0.00657242,0.00816522,0.0055702,0.00616884,0.00438559,0.00502252,0.0037957,0.00382365,0.00281783,0.00324578,0.00268714,0.00296928,0.00211338,0.0020276,0.00167898,0.00174907,0.00144359,0.00141114,0.00111421,0.00119705,0.000880852,0.00104093,0.000758749,0.00080258,0.00058724,0.000598628,0.000491997,0.000512054,0.000390656,0.000408447,0.000275085,0.000358544,0.00024734,0.000266483,0.000207444,0.000256627,0.000178025,0.000170633,0.000132351,0.000160956,0.00010729,0.000132201,9.52534e-05,0.000102249,8.14674e-05,9.24495e-05,5.91052e-05,7.0592e-05,5.19196e-05,5.57722e-05,4.85067e-05,
29200,0.529831,0.486951,0.516581,0.490009,0.442433,0.507776,0.490567,0.608054,0.530079,0.522043,0.476658,0.466778,0.587868,0.488217,0.523363,0.489585,0.499854,0.474238,0.451022,0.4067,0.511144,0.364552,0.404152,0.306005,0.343797,0.250628,0.30503,0.150201,0.200066,0.087351,0.157677,0.050322,0.0857216,0.0423636,0.0584771,0.0289667,0.0438401,0.0226659,0.0280363,0.0217887,0.0220893,0.0172358,0.0183434,0.0131208,0.0130243,0.0107423,0.012573,0.00891248,0.00986138,0.00657242,0.00816522,0.0055702,0.00616884,0.00438559,0.00558058,0.00351965,0.00359423,0.00281783,0.00355048,0.00283994,0.00296928,0.00187802,0.0020276,0.00167898,0.00199523,0.00144359,0.0016119,0.00111421,0.00126837,0.000880852,0.00104093,0.000758749,0.000863954,0.00058724,0.000598628,0.000491997,0.000512054,0.000419204,0.000408447,0.000292516,0.000358544,0.00024734,0.000285194,0.000207444,0.000256627,0.000178025,0.000170633,0.000125256,0.000160956,0.00010729,0.000121113,9.52534e-05,0.000102249,8.14674e-05,9.24495e-05,5.91052e-05,7.0592e-05,5.19196e-05,5.57722e-05,4.4512e-05,
29400,0.566689,0.486951,0.516581,0.433271,0.477656,0.507776,0.490567,0.568746,0.485441,0.522043,0.476658,0.466778,0.587868,0.488217,0.485728,0.456063,0.499854,0.474238,0.451022,0.373293,0.511144,0.334848,0.404152,0.306005,0.343797,0.276224,0.30503,0.159242,0.200066,0.0977239,0.157677,0.0559248,0.0857216,0.0423636,0.0584771,0.0289667,0.0486072,0.0244885,0.02981,0.0217887,0.0206836,0.0172358,0.019695,0.0131208,0.0142266,0.0107423,0.012573,0.00965822,0.00986138,0.00657242,0.00816522,0.0055702,0.00578922,0.00438559,0.00520854,0.00383962,0.00359423,0.00281783,0.00355048,0.0026139,0.00296928,0.0020093,0.00213601,0.00153652,0.00186826,0.00144359,0.0016119,0.00102983,0.00126837,0.000880852,0.000984152,0.000758749,0.000863954,0.000636377,0.000598628,0.000491997,0.000512054,0.000419204,0.000408447,0.000292516,0.000328351,0.00024734,0.000305079,0.000207444,0.000256627,0.000178025,0.000170633,0.000112731,0.000160956,0.00010729,0.000121113,9.52534e-05,0.000102249,8.14674e-05,9.24495e-05,6.42324e-05,7.0592e-05,5.19196e-05,5.57722e-05,4.4512e-05,
29600,0.531815,0.486951,0.456407,0.48733,0.535526,0.507776,0.490567,0.568746,0.51099,0.522043,0.508435,0.466778,0.587868,0.488217,0.510472,0.488085,0.499854,0.474238,0.477424,0.373293,0.511144,0.334848,0.431096,0.306005,0.343797,0.276224,0.30503,0.159242,0.215851,0.0863407,0.157677,0.0559248,0.0797736,0.0423636,0.0549226,0.0289667,0.0424673,0.0230891,0.02981,0.0217887,0.0238336,0.0172358,0.0185859,0.0131208,0.015175,0.0107423,0.012573,0.00965822,0.00986138,0.00657242,0.00887452,0.0055702,0.00578922,0.00438559,0.00520854,0.00383962,0.00340434,0.00281783,0.00308892,0.0026139,0.00296928,0.0020093,0.00213601,0.00153652,0.00186826,0.00144359,0.00149812,0.000968882,0.00136574,0.000880852,0.000900353,0.000758749,0.000794499,0.000636377,0.000598628,0.000522954,0.000512054,0.000390116,0.000375457,0.000292516,0.000345774,0.000222606,0.000305079,0.000207444,0.000256627,0.000161902,0.000170633,0.000120246,0.000160956,0.00010729,0.000121113,0.000102197,9.62844e-05,8.14674e-05,9.964e-05,6.42324e-05,6.70306e-05,4.87694e-05,5.57722e-05,4.69088e-05,
29800,0.531815,0.486951,0.493944,0.514579,0.535526,0.54727,0.490567,0.526529,0.51099,0.522043,0.478344,0.497896,0.587868,0.488217,0.510472,0.458417,0.499854,0.474238,0.445904,0.373293,0.511144,0.334848,0.431096,0.306005,0.343797,0.276224,0.30503,0.149443,0.200196,0.0923608,0.157677,0.0559248,0.072169,0.0423636,0.0514121,0.0289667,0.0424673,0.0242825,0.02981,0.0217887,0.0238336,0.0151675,0.0185859,0.0131208,0.0167915,0.0107423,0.0113157,0.00965822,0.00986138,0.00657242,0.00803015,0.0055702,0.00617517,0.00438559,0.00520854,0.00383962,0.00385195,0.00281783,0.00308892,0.00280651,0.00296928,0.0020093,0.0023171,0.00153652,0.00165313,0.00136354,0.00161738,0.000968882,0.0012224,0.000880852,0.000900353,0.000758749,0.000844919,0.000599255,0.000649939,0.000522954,0.000512054,0.000390116,0.000375457,0.000292516,0.000372427,0.000222606,0.000305079,0.000188695,0.000243655,0.000149425,0.000170633,0.000135336,0.000160956,0.00010729,0.000121113,0.000102197,9.62844e-05,7.65794e-05,9.964e-05,6.42324e-05,6.70306e-05,4.87694e-05,5.57722e-05,4.69088e-05,
30000,0.531815,0.486951,0.493944,0.514579,0.535526,0.54727,0.490567,0.526529,0.53654,0.522043,0.511738,0.527558,0.546039,0.488217,0.510472,0.458417,0.499854,0.474238,0.445904,0.400719,0.511144,0.387612,0.431096,0.332587,0.343797,0.276224,0.30503,0.166925,0.200196,0.0978185,0.157677,0.0621626,0.072169,0.0458667,0.0514121,0.032082,0.0382206,0.0281888,0.02981,0.0217887,0.0255019,0.0151675,0.0195408,0.0131208,0.0167915,0.0107423,0.010302,0.00965822,0.00986138,0.00657242,0.00762077,0.0055702,0.00617517,0.00438559,0.00520854,0.00383962,0.00353473,0.00281783,0.00308892,0.00264614,0.00296928,0.00183174,0.0023171,0.00153652,0.00165313,0.00136354,0.00148736,0.00109938,0.0012224,0.000880852,0.000900353,0.000758749,0.000844919,0.000599255,0.000649939,0.000522954,0.000550804,0.000390116,0.000400487,0.000308155,0.000372427,0.000222606,0.000305079,0.000188695,0.000243655,0.000149425,0.000170633,0.000135336,0.000160956,0.00010729,0.000121113,0.000102197,9.62844e-05,8.37066e-05,8.91828e-05,6.42324e-05,6.70306e-05,4.87694e-05,5.13332e-05,4.69088e-05,
30200,0.531815,0.515961,0.493944,0.514579,0.535526,0.54727,0.558422,0.526529,0.53654,0.522043,0.511738,0.480664,0.546039,0.488217,0.471579,0.492195,0.499854,0.508808,0.445904,0.427433,0.477743,0.387612,0.431096,0.332587,0.343797,0.276224,0.30503,0.166925,0.211389,0.107692,0.123956,0.0621626,0.0673128,0.0458667,0.0450468,0.032082,0.0382206,0.0281888,0.02981,0.0217887,0.0255019,0.0151675,0.0181483,0.0131208,0.0148724,0.0107423,0.0110266,0.00965822,0.00936289,0.00576444,0.00762077,0.0055702,0.00617517,0.00438559,0.00520854,0.00354885,0.00353473,0.00304326,0.00308892,0.00245585,0.00265794,0.00183174,0.0023171,0.00153652,0.00165313,0.00136354,0.00148736,0.00109938,0.0012224,0.000880852,0.000900353,0.000695112,0.000764782,0.000599255,0.000649939,0.000522954,0.000550804,0.000417464,0.000400487,0.000308155,0.000345416,0.000236084,0.000276024,0.000188695,0.000230831,0.000149425,0.000170633,0.000143482,0.000160956,0.00010729,0.000121113,0.000102197,0.000105093,8.37066e-05,8.91828e-05,6.42324e-05,6.70306e-05,4.87694e-05,5.13332e-05,4.69088e-05,
30400,0.531815,0.567557,0.521045,0.514579,0.535526,0.54727,0.516133,0.476591,0.53654,0.522043,0.560218,0.480664,0.546039,0.488217,0.509928,0.454264,0.499854,0.449894,0.445904,0.402136,0.477743,0.387612,0.431096,0.332587,0.362179,0.276224,0.30503,0.166925,0.211389,0.0974557,0.134394,0.0550583,0.0791915,0.0458667,0.0527047,0.032082,0.042913,0.0297833,0.02981,0.0206474,0.0255019,0.0151675,0.0181483,0.0131208,0.0148724,0.0101796,0.0110266,0.00965822,0.00936289,0.00576444,0.00762077,0.00606773,0.00617517,0.00438559,0.00474688,0.00385937,0.00353473,0.00304326,0.0033857,0.00231051,0.00265794,0.00183174,0.0023171,0.00162473,0.00165313,0.00136354,0.00148736,0.00109938,0.00112563,0.000880852,0.000810318,0.000695112,0.000764782,0.000599255,0.000649939,0.000522954,0.000550804,0.000417464,0.000362503,0.000308155,0.000381527,0.00024831,0.000276024,0.000188695,0.000230831,0.000160373,0.000170633,0.000136243,0.000160956,0.000101752,0.000137262,0.000111879,0.000105093,9.09781e-05,8.91828e-05,6.42324e-05,7.05278e-05,4.87694e-05,5.13332e-05,4.69088e-05,
30600,0.48132,0.567557,0.521045,0.514579,0.535526,0.54727,0.516133,0.476591,0.53654,0.522043,0.560218,0.480664,0.546039,0.488217,0.509928,0.454264,0.457293,0.449894,0.483709,0.373093,0.477743,0.387612,0.45286,0.332587,0.362179,0.290993,0.30503,0.179224,0.211389,0.0974557,0.134394,0.0550583,0.0838498,0.042676,0.0495855,0.032082,0.0376375,0.0322053,0.0261809,0.0206474,0.0255019,0.0151675,0.0181483,0.0131208,0.0148724,0.0101796,0.0119243,0.00965822,0.00936289,0.00576444,0.00762077,0.00606773,0.00665117,0.00438559,0.00474688,0.00355062,0.00353473,0.00304326,0.00310983,0.00231051,0.00245927,0.00192967,0.0023171,0.00162473,0.00165313,0.00125154,0.00136961,0.000968304,0.00119338,0.000880852,0.000810318,0.000695112,0.000764782,0.000556615,0.000649939,0.000522954,0.000550804,0.000417464,0.000362503,0.000326645,0.000353631,0.000271053,0.000289825,0.00020379,0.000230831,0.000160373,0.000170633,0.000136243,0.000160956,0.000110958,0.000144778,0.000105513,0.000105093,8.62824e-05,9.51283e-05,7.07792e-05,7.9042e-05,4.87694e-05,5.93183e-05,4.43502e-05,
30800,0.522845,0.567557,0.521045,0.479544,0.476723,0.54727,0.516133,0.517933,0.50077,0.483577,0.560218,0.480664,0.546039,0.488217,0.509928,0.454264,0.418492,0.449894,0.483709,0.373093,0.449188,0.387612,0.45286,0.332587,0.30423,0.270623,0.30503,0.179224,0.211389,0.103631,0.111535,0.0550583,0.0838498,0.0394861,0.0495855,0.0336861,0.0407498,0.0293202,0.0276536,0.0206474,0.0255019,0.0167987,0.0181483,0.0131208,0.0158639,0.00945532,0.0119243,0.00965822,0.00936289,0.00576444,0.00663886,0.00606773,0.00665117,0.00438559,0.00474688,0.00355062,0.00353473,0.00304326,0.00310983,0.00213665,0.00245927,0.00192967,0.00207207,0.00151258,0.00165313,0.00125154,0.00136961,0.000968304,0.00125807,0.000939576,0.000864339,0.000746182,0.000764782,0.000556615,0.000649939,0.000522954,0.000550804,0.000417464,0.000362503,0.000326645,0.000353631,0.000271053,0.000308161,0.00020379,0.000243343,0.000160373,0.000184354,0.000136243,0.000160956,0.000110958,0.000144778,0.000105513,0.000105093,8.62824e-05,8.98434e-05,7.52833e-05,7.9042e-05,4.87694e-05,5.93183e-05,4.43502e-05,
31000,0.447266,0.567557,0.521045,0.479544,0.476723,0.54727,0.516133,0.47112,0.469954,0.483577,0.51286,0.439598,0.546039,0.488217,0.45071,0.454264,0.418492,0.449894,0.483709,0.373093,0.449188,0.387612,0.45286,0.332587,0.353034,0.270623,0.324223,0.179224,0.211389,0.0877557,0.120097,0.0550583,0.0838498,0.0422392,0.0495855,0.0336861,0.0442211,0.0293202,0.0276536,0.0206474,0.0255019,0.0167987,0.0191748,0.0120035,0.0158639,0.0099411,0.0119243,0.00965822,0.0099282,0.00635315,0.00663886,0.00548931,0.00665117,0.00438559,0.00542221,0.00355062,0.00353473,0.00332199,0.00310983,0.00253046,0.00245927,0.00192967,0.00207207,0.00151258,0.00165313,0.00125154,0.00136961,0.000968304,0.00125807,0.000939576,0.000864339,0.000679025,0.000809059,0.000556615,0.000684936,0.000522954,0.000550804,0.000417464,0.000362503,0.000326645,0.000353631,0.000271053,0.000308161,0.000216527,0.000243343,0.000160373,0.000184354,0.000136243,0.000160956,0.000110958,0.000133957,9.75738e-05,9.74502e-05,8.1489e-05,8.98434e-05,6.89692e-05,7.9042e-05,4.87694e-05,5.93183e-05,4.12728e-05,
31200,0.481343,0.531711,0.521045,0.479544,0.476723,0.54727,0.516133,0.47112,0.493451,0.483577,0.51286,0.439598,0.546039,0.488217,0.45071,0.454264,0.418492,0.449894,0.483709,0.373093,0.449188,0.387612,0.45286,0.353662,0.353034,0.270623,0.324223,0.179224,0.211389,0.0877557,0.132107,0.0595631,0.0838498,0.0422392,0.0539827,0.0336861,0.0442211,0.0268324,0.0290624,0.0206474,0.0255019,0.0156129,0.0191748,0.0120035,0.0158639,0.0099411,0.0125508,0.00916353,0.0099282,0.00635315,0.00701637,0.00548931,0.00665117,0.00438559,0.00542221,0.00382551,0.00353473,0.00332199,0.00310983,0.00253046,0.00258342,0.00192967,0.001931,0.00161817,0.00179674,0.00125154,0.00136961,0.000968304,0.00125807,0.000835405,0.00091373,0.000679025,0.000860403,0.000587925,0.000684936,0.000522954,0.000499301,0.000387597,0.000413393,0.000300785,0.000322197,0.000271053,0.000308161,0.000204717,0.000260354,0.000160373,0.000200485,0.000136243,0.000160956,0.000116659,0.000133957,0.000102791,9.74502e-05,7.24732e-05,7.91639e-05,6.42735e-05,7.15452e-05,4.87694e-05,5.93183e-05,4.12728e-05,
31400,0.529052,0.531711,0.521045,0.479544,0.502393,0.509645,0.47267,0.515989,0.493451,0.483577,0.540999,0.439598,0.546039,0.488217,0.485176,0.454264,0.46795,0.399905,0.483709,0.373093,0.449188,0.387612,0.510063,0.330085,0.353034,0.270623,0.324223,0.179224,0.229312,0.0877557,0.132107,0.0542024,0.0838498,0.0447736,0.0493412,0.0336861,0.0442211,0.0268324,0.0290624,0.0206474,0.0255019,0.0156129,0.0205211,0.0120035,0.0167786,0.00922624,0.0125508,0.00865546,0.0099282,0.00701871,0.00743436,0.00548931,0.00665117,0.00438559,0.00542221,0.00382551,0.00353473,0.00332199,0.0033055,0.00253046,0.00274737,0.00192967,0.00207372,0.001771,0.00179674,0.00125154,0.00144336,0.000968304,0.00114958,0.000835405,0.00091373,0.000679025,0.000860403,0.000587925,0.000684936,0.000522954,0.000499301,0.000387597,0.000413393,0.000300785,0.00030026,0.000251619,0.000328705,0.000215883,0.000260354,0.000160373,0.000200485,0.000136243,0.000175519,0.000116659,0.000143432,9.5996e-05,9.74502e-05,7.67907e-05,8.59937e-05,6.42735e-05,7.15452e-05,5.21699e-05,5.93183e-05,4.12728e-05,
31600,0.488987,0.574468,0.521045,0.479544,0.527513,0.509645,0.47267,0.559163,0.493451,0.483577,0.540999,0.475565,0.546039,0.488217,0.485176,0.454264,0.46795,0.399905,0.437733,0.373093,0.449188,0.387612,0.471682,0.330085,0.353034,0.255862,0.290285,0.191173,0.229312,0.0969931,0.125372,0.0542024,0.0780317,0.0447736,0.0493412,0.0336861,0.0442211,0.0268324,0.0305296,0.0225206,0.0255019,0.016599,0.0205211,0.0120035,0.0154115,0.00922624,0.0117785,0.00925896,0.0099282,0.00701871,0.00743436,0.0048876,0.00612757,0.00438559,0.00542221,0.00350743,0.00391909,0.00332199,0.00310987,0.00274877,0.00291275,0.00208484,0.00207372,0.0016025,0.00167096,0.00125154,0.00127179,0.00103629,0.00122264,0.000835405,0.000980861,0.000724294,0.000762071,0.000587925,0.000684936,0.000470659,0.000499301,0.000367837,0.000413393,0.000300785,0.00030026,0.000251619,0.000328705,0.000232456,0.000260354,0.000160373,0.000200485,0.00014436,0.000175519,0.000116659,0.000143432,9.5996e-05,0.000105555,7.67907e-05,7.55249e-05,6.42735e-05,7.15452e-05,5.21699e-05,5.93183e-05,4.12728e-05,
31800,0.488987,0.574468,0.479157,0.479544,0.527513,0.509645,0.47267,0.559163,0.493451,0.444343,0.595099,0.475565,0.546039,0.488217,0.485176,0.481327,0.495931,0.435625,0.460222,0.373093,0.449188,0.34885,0.432122,0.330085,0.334703,0.255862,0.290285,0.191173,0.247567,0.0897937,0.125372,0.0542024,0.0868392,0.0447736,0.0493412,0.0336861,0.0442211,0.0268324,0.0278968,0.0211347,0.0235589,0.016599,0.0205211,0.0120035,0.0154115,0.00987404,0.0123731,0.00925896,0.0104462,0.00701871,0.00743436,0.00526962,0.00612757,0.00438559,0.00493019,0.00350743,0.00391909,0.00332199,0.00310987,0.00258609,0.00291275,0.00208484,0.00221197,0.0016025,0.00167096,0.00133498,0.00127179,0.00115972,0.00122264,0.000786999,0.000980861,0.000724294,0.000685864,0.000634959,0.000684936,0.000470659,0.000499301,0.000367837,0.000435328,0.000300785,0.000326343,0.000265072,0.000328705,0.000232456,0.000260354,0.000160373,0.000183195,0.000135476,0.000175519,0.000116659,0.000143432,8.49707e-05,0.000105555,7.67907e-05,7.55249e-05,6.42735e-05,7.15452e-05,5.21699e-05,5.93183e-05,4.38795e-05,
