mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
23400,0.995897,0.997094,0.996667,0.994786,0.991282,0.990256,0.981538,0.975043,0.960513,0.933077,0.908803,0.859573,0.807009,0.73359,0.676496,0.661709,0.690513,0.693162,0.699829,0.707094,0.715299,0.717863,0.728718,0.726068,0.72641,0.72812,0.727521,0.73359,0.737607,0.73906,0.732906,0.719915,0.72547,0.724188,0.731368,0.729316,0.725556,0.731966,0.723248,0.732991,0.732222,0.725385,0.732564,0.732906,0.724274,0.720256,0.717436,0.710085,0.710256,
23600,0.995847,0.997119,0.996695,0.994746,0.991356,0.990339,0.981695,0.975,0.960508,0.932966,0.908814,0.859576,0.806695,0.733136,0.676864,0.662119,0.691186,0.692966,0.700508,0.706864,0.715169,0.717797,0.728559,0.726186,0.726441,0.728136,0.727203,0.73339,0.737034,0.738983,0.732797,0.720847,0.726271,0.724322,0.730254,0.729746,0.726186,0.731695,0.723814,0.732119,0.731525,0.725424,0.732966,0.733814,0.724237,0.721356,0.718136,0.709915,0.709407,
23800,0.995882,0.997143,0.996723,0.994622,0.991429,0.990252,0.981681,0.975042,0.96042,0.933025,0.908487,0.859664,0.806891,0.732353,0.676387,0.663025,0.691849,0.693782,0.700924,0.707479,0.715294,0.716975,0.728487,0.726555,0.726891,0.728403,0.727479,0.733697,0.736555,0.739076,0.732941,0.720756,0.726639,0.72479,0.730252,0.72958,0.726387,0.732437,0.72395,0.731681,0.732017,0.725462,0.732941,0.734118,0.72437,0.721092,0.718655,0.710084,0.710252,
24000,0.995833,0.997167,0.99675,0.994667,0.991417,0.990333,0.981833,0.974917,0.960667,0.932833,0.9085,0.86,0.806667,0.732333,0.67725,0.662667,0.6905,0.6935,0.700917,0.707667,0.715833,0.71725,0.728167,0.727167,0.727417,0.728833,0.72775,0.734083,0.736583,0.73825,0.732667,0.721167,0.726667,0.724833,0.7305,0.7295,0.726583,0.732833,0.7245,0.732083,0.732667,0.725917,0.7335,0.7345,0.72425,0.720917,0.718583,0.710583,0.710583,
24200,0.995785,0.99719,0.996777,0.994711,0.991488,0.990331,0.981736,0.974959,0.960496,0.932975,0.908595,0.860331,0.806612,0.732397,0.677355,0.662314,0.690579,0.693306,0.701157,0.707521,0.71595,0.716777,0.727851,0.727521,0.727025,0.729091,0.727025,0.733636,0.736694,0.737934,0.732893,0.721901,0.726612,0.724876,0.730413,0.729669,0.727107,0.733223,0.723967,0.732314,0.732149,0.725702,0.733554,0.734215,0.724463,0.721157,0.718264,0.71124,0.711074,
24400,0.995738,0.997213,0.996803,0.994754,0.991557,0.99041,0.981557,0.975082,0.960492,0.933279,0.90877,0.860246,0.80623,0.732213,0.677541,0.662951,0.69082,0.692541,0.700984,0.707459,0.716148,0.717541,0.728443,0.727869,0.727295,0.729098,0.726967,0.733361,0.736148,0.738361,0.733361,0.722541,0.726639,0.725164,0.73,0.729672,0.726803,0.733525,0.725,0.732869,0.732869,0.725738,0.734016,0.73459,0.724754,0.721311,0.718279,0.71082,0.710082,
24600,0.995772,0.997073,0.996829,0.994797,0.991626,0.990407,0.981545,0.975122,0.960488,0.933008,0.908293,0.860894,0.806829,0.73252,0.678537,0.66252,0.69065,0.692927,0.700976,0.707398,0.715447,0.717967,0.729106,0.728455,0.726992,0.729106,0.727561,0.732846,0.736179,0.737967,0.733577,0.722764,0.727154,0.725122,0.730244,0.730488,0.726748,0.733496,0.725366,0.732846,0.73252,0.725528,0.733496,0.734146,0.724959,0.721301,0.718211,0.710976,0.709268,
24800,0.995806,0.996855,0.996855,0.994839,0.991694,0.990323,0.981694,0.975081,0.960323,0.933387,0.908226,0.861048,0.806694,0.7325,0.677984,0.662419,0.691048,0.692823,0.701694,0.707823,0.715887,0.718468,0.728629,0.728226,0.727339,0.728145,0.727581,0.732742,0.736129,0.737984,0.733629,0.722823,0.726935,0.725806,0.730403,0.730726,0.727419,0.733952,0.725242,0.733306,0.732097,0.725242,0.732903,0.734113,0.725403,0.721855,0.718952,0.711371,0.709355,
25000,0.99584,0.9968,0.99688,0.99488,0.99176,0.99024,0.9816,0.9752,0.96024,0.9332,0.90768,0.86056,0.80616,0.7328,0.678,0.66344,0.69136,0.6924,0.702,0.70744,0.7152,0.71904,0.72976,0.7292,0.72696,0.72864,0.72728,0.73336,0.7368,0.73816,0.734,0.72352,0.72728,0.72576,0.73072,0.73096,0.72688,0.73256,0.72464,0.73376,0.73264,0.72568,0.73352,0.73376,0.72608,0.72216,0.71896,0.7112,0.70896,
25200,0.995794,0.996825,0.996905,0.994921,0.991825,0.990238,0.981508,0.975317,0.960079,0.933095,0.90754,0.860556,0.80627,0.732857,0.677857,0.663492,0.691508,0.692619,0.701905,0.707937,0.715159,0.719444,0.729841,0.729206,0.72627,0.729048,0.726984,0.734127,0.735794,0.738095,0.734603,0.724127,0.727698,0.725635,0.730952,0.73127,0.726746,0.733016,0.725635,0.734206,0.733095,0.72619,0.734048,0.733571,0.726032,0.722222,0.719206,0.711349,0.70873,
25400,0.995748,0.996772,0.996929,0.994882,0.99189,0.990157,0.981417,0.975433,0.960157,0.932992,0.907874,0.86063,0.805827,0.733071,0.678268,0.663543,0.691654,0.692756,0.702598,0.707638,0.715276,0.719291,0.729764,0.729291,0.725827,0.72874,0.726929,0.733937,0.735827,0.738504,0.734016,0.724882,0.727559,0.72622,0.731417,0.731024,0.726457,0.73315,0.725591,0.734331,0.733465,0.72622,0.734803,0.733386,0.725906,0.722362,0.719213,0.711417,0.708976,
25600,0.995781,0.996797,0.996953,0.994922,0.991953,0.990234,0.981328,0.975547,0.960234,0.932891,0.907734,0.860859,0.805937,0.733594,0.677656,0.663906,0.691797,0.692734,0.703906,0.707969,0.715547,0.718828,0.730078,0.729609,0.726484,0.729453,0.7275,0.734453,0.735781,0.738281,0.733047,0.724531,0.727734,0.726172,0.731719,0.73125,0.726719,0.733516,0.725469,0.734062,0.732969,0.72625,0.735078,0.733516,0.726016,0.722969,0.719766,0.711172,0.70875,
25800,0.995814,0.996822,0.996899,0.994961,0.991938,0.990078,0.981395,0.975349,0.960155,0.932868,0.907907,0.86062,0.805969,0.733953,0.676202,0.663721,0.691473,0.693566,0.704496,0.708682,0.715581,0.718992,0.730155,0.729767,0.726512,0.729535,0.728682,0.734341,0.736047,0.738217,0.732636,0.724186,0.727209,0.726434,0.731628,0.731628,0.727054,0.733643,0.725659,0.734341,0.733488,0.726434,0.735581,0.732946,0.726822,0.722868,0.719922,0.711163,0.70907,
26000,0.995846,0.996769,0.996923,0.994923,0.992,0.990077,0.981462,0.975231,0.96,0.932846,0.907769,0.860385,0.805615,0.734538,0.675923,0.662923,0.692231,0.693538,0.705385,0.708923,0.715154,0.718615,0.729846,0.729846,0.726154,0.729462,0.728846,0.734846,0.736769,0.738692,0.732615,0.724462,0.727,0.726308,0.731923,0.731615,0.727154,0.734,0.726154,0.734615,0.733923,0.726769,0.735615,0.732846,0.726846,0.722462,0.720154,0.711692,0.709,
26200,0.995649,0.996794,0.996947,0.994962,0.992061,0.989924,0.981374,0.97542,0.959847,0.933206,0.907405,0.860076,0.804885,0.734809,0.675802,0.663206,0.69229,0.693588,0.705573,0.70855,0.715573,0.718779,0.730382,0.730687,0.726107,0.729618,0.72855,0.734885,0.736565,0.738779,0.732901,0.724351,0.727481,0.726947,0.732061,0.731603,0.726947,0.733817,0.725878,0.733817,0.733511,0.726947,0.736031,0.731679,0.727252,0.722672,0.720763,0.712137,0.708779,
26400,0.995682,0.996818,0.996818,0.994924,0.992121,0.989924,0.981364,0.97553,0.959848,0.933106,0.907348,0.860303,0.805227,0.734773,0.675379,0.662273,0.692273,0.693258,0.706439,0.709015,0.715682,0.719015,0.730152,0.730985,0.726364,0.729621,0.729091,0.735,0.736591,0.739015,0.7325,0.724242,0.726515,0.726894,0.732424,0.731591,0.727879,0.734167,0.725985,0.733636,0.733712,0.727424,0.736212,0.7325,0.7275,0.722803,0.721288,0.71197,0.708636,
26600,0.995714,0.996842,0.996842,0.994962,0.992105,0.989774,0.981504,0.975564,0.95985,0.933459,0.907293,0.860526,0.805414,0.734887,0.675714,0.661729,0.69218,0.692256,0.70609,0.709098,0.715489,0.719323,0.730752,0.731579,0.726692,0.729549,0.729323,0.734436,0.736466,0.739624,0.732932,0.724286,0.726692,0.727143,0.732481,0.731278,0.728045,0.734361,0.72594,0.734135,0.734286,0.72812,0.735789,0.732331,0.727744,0.722556,0.721353,0.711729,0.709023,
26800,0.995746,0.996866,0.996716,0.994851,0.99209,0.989776,0.981493,0.975672,0.959851,0.933358,0.907687,0.860896,0.805448,0.734179,0.675224,0.662164,0.691866,0.692313,0.706194,0.708881,0.716045,0.719254,0.730149,0.73194,0.726866,0.73,0.729328,0.734627,0.73694,0.74,0.732687,0.724552,0.72709,0.72694,0.732164,0.73097,0.727761,0.734478,0.725821,0.734478,0.734104,0.72791,0.735597,0.732239,0.728284,0.722537,0.720672,0.71194,0.708657,
27000,0.995778,0.996889,0.996667,0.994889,0.992148,0.989852,0.981556,0.97563,0.96,0.933259,0.908148,0.861037,0.805259,0.735185,0.675111,0.66163,0.69163,0.691926,0.706148,0.70837,0.715704,0.718741,0.729926,0.73163,0.727259,0.729778,0.729481,0.734296,0.737185,0.739852,0.732667,0.724593,0.726963,0.727037,0.732741,0.730222,0.727926,0.734593,0.725778,0.734444,0.734,0.728222,0.735481,0.73163,0.728741,0.72363,0.720963,0.71163,0.709037,
27200,0.995809,0.996912,0.996691,0.994926,0.992206,0.989926,0.981691,0.975662,0.96,0.933309,0.908529,0.860735,0.805441,0.735294,0.674853,0.661691,0.691985,0.692206,0.706324,0.708676,0.715956,0.718676,0.729853,0.731912,0.727721,0.730074,0.729118,0.734338,0.737206,0.739559,0.732206,0.724779,0.727721,0.7275,0.732279,0.729706,0.728456,0.734632,0.725221,0.734559,0.734044,0.7275,0.735,0.731985,0.72875,0.723456,0.72125,0.712059,0.70875,
27400,0.995839,0.996934,0.996715,0.994964,0.992263,0.989927,0.981752,0.97562,0.959708,0.933723,0.908467,0.860876,0.805766,0.735036,0.674818,0.661825,0.690584,0.691533,0.706788,0.709416,0.71708,0.71854,0.729854,0.731825,0.72781,0.730657,0.729489,0.734745,0.737664,0.739708,0.732409,0.724307,0.727518,0.727226,0.732628,0.72927,0.729124,0.735182,0.725693,0.734891,0.734088,0.72781,0.734964,0.73146,0.72854,0.72292,0.721314,0.712482,0.708759,
27600,0.99587,0.996884,0.996739,0.995,0.992319,0.99,0.981739,0.975507,0.959638,0.933768,0.908116,0.860942,0.805725,0.734638,0.675072,0.661957,0.69058,0.691739,0.706594,0.70971,0.716667,0.718768,0.72971,0.731739,0.728261,0.73087,0.729855,0.73529,0.737609,0.739638,0.732609,0.72442,0.727754,0.727826,0.732536,0.728986,0.729348,0.735725,0.725507,0.735,0.734493,0.727971,0.734493,0.731449,0.728188,0.722754,0.721594,0.712826,0.708913,
27800,0.995899,0.996906,0.996691,0.995036,0.992302,0.989784,0.981583,0.975683,0.959784,0.933957,0.907914,0.861223,0.805755,0.734676,0.674532,0.66223,0.690719,0.691727,0.706259,0.710144,0.717266,0.719424,0.73,0.731295,0.728561,0.730576,0.729568,0.73518,0.737482,0.739712,0.732446,0.724604,0.727626,0.728345,0.733022,0.728705,0.729928,0.736115,0.724532,0.735396,0.73482,0.728417,0.734964,0.731295,0.728561,0.723165,0.721871,0.713165,0.709065,
28000,0.995929,0.996929,0.996643,0.995071,0.992357,0.989714,0.9815,0.975643,0.959786,0.933857,0.908071,0.861,0.805643,0.735357,0.674214,0.661929,0.690571,0.691571,0.706643,0.710071,0.717714,0.719786,0.730286,0.731857,0.728857,0.731071,0.7295,0.734786,0.737714,0.740357,0.732357,0.724143,0.728071,0.728857,0.732929,0.728857,0.729214,0.736929,0.724643,0.735429,0.735286,0.728571,0.7355,0.730714,0.728929,0.723214,0.721929,0.713429,0.709286,
28200,0.995887,0.99695,0.996596,0.995035,0.992411,0.989787,0.981489,0.975745,0.959787,0.933475,0.908156,0.86078,0.805319,0.734397,0.674539,0.662766,0.690284,0.692057,0.706879,0.710426,0.717872,0.71922,0.730709,0.732057,0.72844,0.73078,0.729716,0.734326,0.737447,0.740638,0.732482,0.724468,0.728723,0.729149,0.732411,0.728723,0.729645,0.737305,0.724823,0.735461,0.735745,0.728865,0.735177,0.730355,0.728652,0.723475,0.721773,0.713759,0.709078,
28400,0.995915,0.996972,0.99662,0.995,0.992465,0.989718,0.98162,0.975493,0.959789,0.933592,0.908028,0.861056,0.804648,0.734789,0.674296,0.662817,0.689718,0.692817,0.707042,0.710775,0.71838,0.719648,0.730915,0.732183,0.727606,0.730986,0.729296,0.734366,0.737535,0.740775,0.731901,0.724648,0.728944,0.729014,0.732746,0.728521,0.729789,0.737254,0.724577,0.735352,0.736408,0.728944,0.735704,0.73,0.728873,0.723028,0.722113,0.713944,0.709225,
28600,0.995944,0.996993,0.996573,0.995035,0.992517,0.98965,0.981608,0.975524,0.96,0.933706,0.907972,0.860979,0.804266,0.734615,0.674476,0.662727,0.69021,0.692448,0.707832,0.71035,0.718671,0.71965,0.730979,0.731958,0.728182,0.730979,0.729371,0.734406,0.737832,0.740699,0.731748,0.724615,0.72951,0.729021,0.733287,0.728252,0.73021,0.737413,0.724895,0.734615,0.736014,0.729441,0.736014,0.73021,0.728531,0.723427,0.721818,0.714336,0.708741,
28800,0.995903,0.997014,0.996528,0.995069,0.992361,0.989583,0.981389,0.975417,0.960208,0.933333,0.907708,0.860972,0.803889,0.735139,0.674931,0.663611,0.690069,0.692292,0.707708,0.709653,0.718403,0.719931,0.730833,0.732361,0.728681,0.731042,0.728958,0.734861,0.737222,0.740486,0.731389,0.724236,0.729583,0.728611,0.733472,0.728403,0.730278,0.736528,0.725,0.735139,0.735625,0.730069,0.735903,0.730556,0.728611,0.722986,0.722083,0.714444,0.70875,
29000,0.995931,0.997034,0.996552,0.995034,0.992345,0.989517,0.981448,0.975517,0.960207,0.933379,0.907862,0.861103,0.803724,0.734897,0.674483,0.663448,0.690138,0.692966,0.708552,0.709931,0.718828,0.720069,0.73069,0.732276,0.728483,0.730483,0.729103,0.734552,0.737448,0.739793,0.731241,0.724276,0.729724,0.729034,0.733655,0.728897,0.730621,0.736828,0.724897,0.735586,0.735793,0.729931,0.735379,0.730483,0.728966,0.723241,0.722414,0.714345,0.709241,
29200,0.995959,0.997055,0.996507,0.995068,0.992329,0.989589,0.981575,0.975479,0.960342,0.933562,0.908151,0.861438,0.803425,0.735411,0.673904,0.664041,0.69,0.693082,0.708082,0.709726,0.718356,0.719932,0.730685,0.732192,0.728699,0.730753,0.729658,0.734863,0.737397,0.739932,0.731096,0.724384,0.729726,0.728973,0.733904,0.729247,0.730411,0.736918,0.725753,0.735548,0.736164,0.730205,0.735753,0.730753,0.728973,0.722945,0.722877,0.714247,0.708767,
29400,0.995986,0.997075,0.996463,0.995034,0.992381,0.989524,0.981633,0.975374,0.96034,0.933605,0.908163,0.861633,0.803129,0.73551,0.673741,0.663537,0.68966,0.692993,0.707619,0.708776,0.717347,0.720068,0.730408,0.732109,0.728571,0.730952,0.729932,0.734966,0.737687,0.740068,0.731497,0.72449,0.729796,0.728912,0.733878,0.729456,0.73068,0.737619,0.725918,0.735918,0.736463,0.730204,0.735374,0.730544,0.728435,0.721973,0.722925,0.71483,0.70898,
29600,0.996014,0.997027,0.996486,0.995,0.992432,0.989595,0.981622,0.975473,0.960068,0.933716,0.908446,0.861554,0.803649,0.73527,0.673851,0.663243,0.68973,0.693514,0.707635,0.708378,0.717635,0.720541,0.73,0.731419,0.728919,0.730541,0.729797,0.734595,0.737905,0.740338,0.731554,0.724932,0.730338,0.728581,0.733716,0.73,0.730135,0.737703,0.725878,0.735608,0.736757,0.73027,0.73473,0.730946,0.728919,0.7225,0.723514,0.715068,0.708514,
29800,0.995839,0.997047,0.99651,0.994966,0.992349,0.98953,0.981678,0.975369,0.959933,0.933893,0.907919,0.862081,0.803289,0.735168,0.673356,0.663557,0.689732,0.693557,0.708121,0.708389,0.717651,0.720201,0.730268,0.731342,0.728456,0.730738,0.729933,0.735302,0.737383,0.740604,0.731544,0.725168,0.730134,0.728389,0.733423,0.73047,0.729799,0.737181,0.726644,0.735973,0.736577,0.730403,0.734362,0.731409,0.729128,0.722215,0.723826,0.714899,0.708255,
30000,0.9958,0.997067,0.996533,0.995,0.9924,0.989467,0.981667,0.975333,0.959933,0.934,0.9084,0.8624,0.803733,0.7346,0.6732,0.663333,0.6892,0.6934,0.708333,0.708333,0.717467,0.720667,0.730467,0.7316,0.728533,0.7308,0.730467,0.7348,0.737333,0.740733,0.731067,0.7248,0.729933,0.7284,0.733867,0.730333,0.730133,0.7374,0.727467,0.7358,0.736267,0.7296,0.734533,0.731067,0.729467,0.722533,0.723667,0.7148,0.708667,
30200,0.995695,0.997086,0.996556,0.995033,0.992384,0.98947,0.981722,0.975497,0.960132,0.933907,0.908146,0.862119,0.803444,0.734768,0.67245,0.663179,0.689801,0.694305,0.708543,0.707947,0.718212,0.720662,0.730927,0.730927,0.72894,0.730993,0.730662,0.734503,0.736954,0.74106,0.731258,0.724768,0.73,0.728278,0.73404,0.73,0.730066,0.737417,0.727947,0.735695,0.736159,0.73,0.734305,0.730464,0.729669,0.722848,0.724238,0.715232,0.709007,
30400,0.995724,0.997039,0.996579,0.995,0.992368,0.989342,0.981776,0.975526,0.960197,0.933947,0.908224,0.862829,0.804013,0.734605,0.673092,0.663421,0.689145,0.693684,0.708421,0.707961,0.718816,0.720855,0.730987,0.730855,0.728947,0.73125,0.730724,0.734211,0.736776,0.74125,0.731053,0.724934,0.729803,0.728618,0.734145,0.729474,0.729474,0.737303,0.727895,0.735395,0.735987,0.730658,0.734605,0.730724,0.729276,0.722434,0.724013,0.715658,0.708882,
30600,0.995686,0.997059,0.996601,0.994967,0.992418,0.989346,0.981634,0.975425,0.960196,0.933987,0.908431,0.862941,0.804379,0.734575,0.672157,0.663399,0.688954,0.694052,0.708693,0.708039,0.719085,0.721111,0.731307,0.731046,0.728824,0.730915,0.73098,0.734314,0.73719,0.741373,0.731373,0.725229,0.729346,0.72902,0.734118,0.729673,0.72915,0.737451,0.727908,0.735752,0.735817,0.730261,0.73451,0.730784,0.729346,0.722549,0.724118,0.71549,0.709085,
30800,0.995714,0.997078,0.996623,0.994935,0.992403,0.989351,0.981688,0.975455,0.96026,0.934091,0.908571,0.862792,0.804545,0.734675,0.671753,0.663442,0.689351,0.694091,0.708701,0.707922,0.719091,0.721688,0.732013,0.731299,0.728377,0.731039,0.731494,0.734351,0.737013,0.740909,0.730779,0.72474,0.729221,0.728247,0.734221,0.729286,0.729286,0.737468,0.728636,0.735714,0.73526,0.730519,0.734481,0.731364,0.729545,0.722208,0.724091,0.715844,0.708896,
31000,0.995677,0.997097,0.996516,0.994968,0.992387,0.98929,0.981677,0.975419,0.960387,0.934258,0.908774,0.862903,0.804323,0.733871,0.671871,0.663548,0.68929,0.693097,0.708774,0.707871,0.719355,0.721613,0.732194,0.731355,0.728129,0.730968,0.731097,0.733548,0.737355,0.740645,0.730452,0.724903,0.729161,0.728129,0.734065,0.728516,0.729548,0.737548,0.728194,0.735935,0.735355,0.730581,0.734581,0.731613,0.729355,0.721935,0.723548,0.716323,0.708645,
31200,0.995705,0.997115,0.996538,0.995,0.992436,0.989295,0.981538,0.975577,0.960192,0.934167,0.90891,0.862372,0.804615,0.733526,0.672436,0.663333,0.689423,0.692628,0.709103,0.708141,0.719872,0.722179,0.732051,0.73109,0.727692,0.730128,0.731282,0.733141,0.737436,0.740449,0.730769,0.725128,0.728462,0.728141,0.734551,0.728269,0.729359,0.737628,0.728526,0.736154,0.735385,0.730064,0.734744,0.731859,0.729679,0.722564,0.723654,0.716346,0.70891,
31400,0.995732,0.997134,0.996561,0.995032,0.992484,0.989299,0.981465,0.975669,0.960191,0.934268,0.90879,0.862357,0.804522,0.733885,0.672357,0.663439,0.688981,0.692548,0.709682,0.70828,0.720318,0.722102,0.731783,0.730955,0.727834,0.729745,0.731274,0.733121,0.737643,0.74,0.730573,0.72535,0.728153,0.72879,0.734522,0.728535,0.729682,0.737962,0.729045,0.736369,0.73586,0.729936,0.734713,0.732102,0.729682,0.723185,0.723503,0.716369,0.709299,
31600,0.995759,0.997089,0.996582,0.995063,0.992342,0.989304,0.981582,0.975696,0.960127,0.934304,0.908924,0.862278,0.804684,0.733797,0.672152,0.663291,0.68943,0.692152,0.709557,0.708734,0.720633,0.722595,0.731013,0.730759,0.728354,0.729937,0.731962,0.733734,0.737658,0.73962,0.731013,0.726203,0.727722,0.728354,0.734684,0.728481,0.729557,0.738291,0.729114,0.737025,0.736266,0.729367,0.734937,0.732152,0.729367,0.722658,0.723861,0.716772,0.70962,
31800,0.995723,0.997107,0.996604,0.995094,0.992327,0.989308,0.981572,0.975535,0.960377,0.934277,0.908805,0.862013,0.804277,0.733711,0.672516,0.663208,0.689434,0.692264,0.709434,0.709057,0.720126,0.722704,0.731258,0.731069,0.72805,0.73044,0.731824,0.733522,0.73805,0.739623,0.730566,0.725723,0.72717,0.728742,0.734654,0.728428,0.729874,0.738239,0.728805,0.73673,0.73673,0.728742,0.735535,0.73195,0.728994,0.722893,0.724151,0.716415,0.709497,
32000,0.995687,0.997125,0.996625,0.995062,0.992313,0.989375,0.981437,0.975562,0.960125,0.934375,0.908687,0.861688,0.804375,0.734375,0.672125,0.663687,0.68975,0.691688,0.7095,0.709625,0.720812,0.723313,0.730688,0.731,0.727563,0.730875,0.731938,0.733563,0.737938,0.740313,0.7305,0.725437,0.727,0.728688,0.734375,0.728875,0.730125,0.737938,0.7285,0.737,0.737062,0.728187,0.736125,0.732313,0.729062,0.723,0.7245,0.717,0.7095,
32200,0.995714,0.997081,0.996646,0.995093,0.992298,0.989379,0.981429,0.97559,0.96,0.934472,0.908571,0.861677,0.803851,0.733913,0.67236,0.663789,0.68913,0.69205,0.709503,0.709317,0.720559,0.723043,0.730497,0.730683,0.727764,0.731056,0.731988,0.734596,0.738137,0.740497,0.729938,0.72559,0.727578,0.728882,0.734161,0.729565,0.730435,0.737888,0.728012,0.736335,0.736894,0.728199,0.736211,0.732547,0.729193,0.723416,0.724845,0.717143,0.709752,
32400,0.995679,0.997099,0.996667,0.995062,0.992346,0.989383,0.981358,0.975679,0.96,0.934506,0.908333,0.86142,0.803519,0.733827,0.672654,0.66358,0.689815,0.692469,0.709568,0.709383,0.720556,0.722901,0.730926,0.731049,0.727654,0.730864,0.732222,0.734691,0.738395,0.740309,0.73037,0.726049,0.727469,0.72963,0.734444,0.728951,0.73037,0.738148,0.728395,0.736358,0.736975,0.728333,0.736543,0.733272,0.729506,0.723951,0.724938,0.717037,0.710123,
32600,0.995644,0.997055,0.996687,0.994969,0.99227,0.989325,0.981411,0.975583,0.960061,0.934601,0.907853,0.861718,0.803313,0.733313,0.67227,0.663865,0.69,0.69319,0.71,0.709693,0.720552,0.722515,0.731043,0.731227,0.727914,0.730798,0.731902,0.734663,0.738098,0.740491,0.729755,0.72638,0.726687,0.729632,0.734663,0.729018,0.730123,0.738098,0.728221,0.73638,0.737485,0.728282,0.736319,0.73319,0.729816,0.724049,0.725215,0.717055,0.709632,
32800,0.995671,0.997012,0.996707,0.994939,0.992317,0.98939,0.981463,0.97561,0.959939,0.934634,0.907988,0.861768,0.803537,0.733537,0.672866,0.663415,0.69,0.693415,0.710244,0.71,0.720793,0.722683,0.731402,0.730915,0.728232,0.730427,0.731829,0.734939,0.738293,0.740305,0.729695,0.726768,0.726707,0.729451,0.734451,0.729451,0.730366,0.738049,0.728049,0.736524,0.73811,0.728415,0.736159,0.73378,0.730122,0.724207,0.725427,0.716829,0.709268,
33000,0.995697,0.99703,0.996727,0.994848,0.992242,0.989333,0.981515,0.975455,0.959939,0.934485,0.907879,0.861879,0.803091,0.733273,0.67303,0.663273,0.690061,0.694061,0.71,0.710121,0.720424,0.722727,0.73097,0.731273,0.728242,0.730606,0.732,0.734909,0.738424,0.740667,0.729697,0.727212,0.72697,0.729152,0.734606,0.729333,0.730242,0.738121,0.728727,0.737091,0.738364,0.728727,0.736242,0.733455,0.73103,0.724788,0.725636,0.71703,0.709333,
33200,0.995663,0.997048,0.996747,0.99488,0.992229,0.989277,0.981446,0.975422,0.95994,0.934458,0.907892,0.862169,0.803313,0.733253,0.673072,0.663373,0.689699,0.694217,0.71006,0.710301,0.720723,0.722651,0.730542,0.731325,0.728253,0.73012,0.732289,0.735301,0.738795,0.740783,0.73006,0.727229,0.726205,0.728976,0.734759,0.729277,0.729398,0.738133,0.728795,0.737952,0.738795,0.728735,0.736386,0.733554,0.730843,0.724699,0.725843,0.716867,0.709277,
33400,0.995629,0.997066,0.996766,0.99491,0.992275,0.989222,0.981557,0.975389,0.95982,0.934611,0.907844,0.862096,0.803234,0.733234,0.673533,0.663234,0.689281,0.694671,0.710539,0.70988,0.721138,0.723054,0.730299,0.731617,0.728383,0.730599,0.732575,0.73503,0.738084,0.740479,0.72988,0.727425,0.726647,0.729222,0.734611,0.729162,0.729521,0.738383,0.729401,0.738024,0.738563,0.728922,0.736228,0.733413,0.730659,0.72485,0.725988,0.717006,0.709521,
33600,0.995655,0.997083,0.996786,0.99494,0.992321,0.989107,0.981607,0.975357,0.959702,0.934583,0.907857,0.861607,0.803393,0.733274,0.673452,0.663512,0.689762,0.694286,0.710536,0.710119,0.721012,0.723571,0.730893,0.731548,0.728512,0.730714,0.732619,0.73506,0.738452,0.740655,0.73,0.727917,0.726964,0.72875,0.734405,0.729405,0.729583,0.73875,0.729821,0.737857,0.73875,0.729821,0.736012,0.733869,0.730952,0.725179,0.725893,0.716964,0.709881,
33800,0.99568,0.997101,0.996805,0.994852,0.992308,0.989112,0.981479,0.975385,0.959882,0.934438,0.908047,0.861834,0.803077,0.733136,0.673373,0.663728,0.690651,0.694142,0.709704,0.709408,0.720592,0.724201,0.731243,0.731775,0.728757,0.730651,0.732663,0.735325,0.738876,0.741006,0.730651,0.727751,0.726864,0.72858,0.734201,0.729527,0.729645,0.738817,0.729586,0.738284,0.738994,0.730178,0.736568,0.733964,0.730533,0.724793,0.725503,0.716982,0.710178,
34000,0.995706,0.997118,0.996765,0.994824,0.992294,0.989059,0.981529,0.975412,0.96,0.934471,0.908235,0.862,0.802706,0.733,0.673588,0.663941,0.690765,0.694471,0.709529,0.709353,0.720588,0.724294,0.730941,0.731941,0.728706,0.730706,0.732765,0.735294,0.738882,0.741,0.730647,0.727706,0.726588,0.728824,0.734235,0.729824,0.729882,0.738706,0.729235,0.738706,0.739235,0.730176,0.736412,0.734353,0.730353,0.725,0.725588,0.717235,0.709882,
34200,0.995614,0.997135,0.996725,0.994737,0.992222,0.989006,0.981579,0.975439,0.960175,0.934503,0.908363,0.861988,0.803041,0.733216,0.67386,0.664035,0.690234,0.694269,0.709649,0.710058,0.72117,0.724737,0.730994,0.73193,0.728421,0.731053,0.733099,0.735614,0.738772,0.740936,0.730702,0.727602,0.725848,0.728947,0.734561,0.730234,0.729825,0.738889,0.729474,0.739064,0.739064,0.730292,0.736199,0.734269,0.73,0.724912,0.725439,0.717368,0.709708,
