mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
12800,0.643564,0.555556,0.509804,0.642857,0.663043,0.675926,0.649485,0.582524,0.575758,0.574257,0.602041,0.627451,0.608247,0.563107,0.603774,0.574468,0.54717,0.574468,0.57,0.56,0.557895,0.552381,0.556604,0.531915,0.565217,0.472222,0.534653,0.525253,0.564815,0.51087,0.56701,0.514563,0.692308,0.479167,0.632653,0.529412,0.649485,0.660194,0.666667,0.608696,0.592593,0.554348,0.618557,0.640777,0.669725,0.626374,0.640777,0.525773,0.578431,0.72449,0.606383,0.669811,0.655914,0.682243,0.611111,0.563636,0.611111,0.654545,0.646465,0.60396,0.53012,0.57265,0.724138,0.557522,0.608696,0.592593,0.708333,0.567308,0.622642,0.457447,0.627273,0.544444,0.505051,0.663366,0.628866,0.563107,0.612245,0.647059,0.685185,0.684783,0.622222,0.690909,0.466019,0.484536,0.625,0.613636,0.637255,0.571429,0.539216,0.571429,0.653061,0.696078,0.608247,0.592233,0.606383,0.641509,0.601942,0.649485,0.595745,0.584906,
13000,0.625,0.552083,0.591837,0.647059,0.680851,0.5,0.598291,0.493976,0.566667,0.590909,0.625,0.590909,0.666667,0.655738,0.594595,0.674157,0.612245,0.696078,0.591398,0.588785,0.694737,0.533333,0.530612,0.647059,0.583333,0.695652,0.636364,0.564356,0.621359,0.639175,0.565217,0.529412,0.59596,0.643564,0.612245,0.686275,0.572816,0.701031,0.571429,0.621053,0.434343,0.613861,0.567308,0.541667,0.568627,0.602041,0.586538,0.677083,0.473118,0.607477,0.597938,0.631068,0.59292,0.586207,0.61165,0.690722,0.59633,0.615385,0.548387,0.570093,0.68,0.64,0.510417,0.586538,0.657895,0.639535,0.635294,0.582609,0.603774,0.702128,0.6,0.673684,0.614583,0.605769,0.613208,0.62766,0.584158,0.59596,0.641509,0.659574,0.56383,0.566038,0.640351,0.639535,0.677778,0.6,0.52,0.63,0.59,0.61,0.56,0.64,0.59596,0.653465,0.621359,0.649485,0.575758,0.544554,0.6,0.58,
13200,0.621053,0.609524,0.606061,0.574257,0.519231,0.635417,0.536842,0.647619,0.516129,0.579439,0.6,0.628571,0.623762,0.646465,0.514851,0.59596,0.649485,0.572816,0.659794,0.514563,0.622449,0.637255,0.642105,0.514286,0.61,0.63,0.66055,0.637363,0.663462,0.625,0.660714,0.613636,0.757282,0.587629,0.606061,0.594059,0.555556,0.609091,0.596154,0.614583,0.688172,0.560748,0.480769,0.666667,0.513274,0.666667,0.605505,0.549451,0.64486,0.548387,0.578431,0.581633,0.635417,0.557692,0.528455,0.662338,0.711111,0.527273,0.588889,0.572727,0.666667,0.544554,0.504854,0.556701,0.653061,0.656863,0.611111,0.5,0.59292,0.517241,0.676471,0.581633,0.666667,0.505263,0.666667,0.694737,0.642202,0.637363,0.616071,0.602273,0.604396,0.633028,0.621053,0.609524,0.578313,0.589744,0.609524,0.578947,0.551402,0.623656,0.554455,0.626263,0.557895,0.533333,0.654206,0.591398,0.628866,0.553398,0.571429,0.53211,
13400,0.676768,0.613861,0.591304,0.623529,0.670213,0.556604,0.597938,0.621359,0.576923,0.572917,0.538462,0.550459,0.597701,0.707965,0.637255,0.5,0.6,0.52,0.525773,0.553398,0.631068,0.556701,0.59,0.7,0.588785,0.666667,0.534653,0.616162,0.685393,0.585586,0.534653,0.626263,0.569892,0.654206,0.596154,0.645833,0.511111,0.536364,0.524272,0.546392,0.584158,0.585859,0.652632,0.619048,0.639175,0.543689,0.625,0.740385,0.656863,0.581633,0.553191,0.537736,0.603774,0.62766,0.688679,0.595745,0.546392,0.572816,0.643564,0.666667,0.622642,0.62766,0.577778,0.590909,0.56383,0.622642,0.663043,0.601852,0.541667,0.663462,0.679245,0.659574,0.617021,0.556604,0.645161,0.598131,0.581818,0.444444,0.572816,0.639175,0.605769,0.583333,0.597938,0.621359,0.583333,0.605769,0.647619,0.621053,0.673913,0.527778,0.566038,0.574468,0.574468,0.59434,0.67619,0.557895,0.603448,0.702381,0.604396,0.495413,
13600,0.704762,0.526316,0.61165,0.659794,0.567308,0.677083,0.679245,0.648936,0.63,0.68,0.6,0.726316,0.505155,0.621359,0.677083,0.634615,0.606383,0.528302,0.571429,0.59633,0.604396,0.623853,0.640777,0.57732,0.639175,0.485437,0.676768,0.613861,0.684783,0.685185,0.747573,0.701031,0.643564,0.59596,0.727273,0.623762,0.666667,0.584158,0.66055,0.516484,0.557895,0.657143,0.55914,0.551402,0.678899,0.56044,0.650943,0.595745,0.704762,0.6,0.591837,0.480392,0.535714,0.625,0.608696,0.490741,0.682692,0.489583,0.52809,0.594595,0.617021,0.622642,0.596154,0.645833,0.618557,0.601942,0.5,0.615385,0.594059,0.606061,0.514286,0.589474,0.64,0.64,0.723404,0.59434,0.495495,0.640449,0.651685,0.648649,0.567308,0.541667,0.607477,0.634409,0.62963,0.576087,0.614583,0.605769,0.613861,0.545455,0.510638,0.462264,0.581395,0.552632,0.52,0.53,0.717172,0.60396,0.684783,0.759259,
13800,0.581633,0.598039,0.580645,0.560748,0.525253,0.594059,0.644444,0.6,0.663366,0.616162,0.638889,0.586957,0.677778,0.554545,0.621359,0.628866,0.612903,0.560748,0.626168,0.580645,0.554455,0.666667,0.618557,0.650485,0.579439,0.72043,0.519608,0.642857,0.660377,0.574468,0.647059,0.622449,0.495146,0.57732,0.578947,0.580952,0.642857,0.666667,0.6,0.684211,0.572917,0.480769,0.636364,0.589286,0.619048,0.505263,0.62963,0.597826,0.669811,0.585106,0.652174,0.666667,0.627451,0.683673,0.649485,0.524272,0.531532,0.662921,0.545455,0.571429,0.59,0.54,0.605769,0.666667,0.626374,0.633028,0.669903,0.556701,0.553398,0.608247,0.572816,0.525773,0.663265,0.637255,0.604651,0.578947,0.59596,0.653465,0.622222,0.627273,0.543689,0.474227,0.6,0.722222,0.647059,0.622449,0.609091,0.677778,0.548387,0.542056,0.636364,0.594059,0.682692,0.552083,0.575,0.641667,0.534653,0.525253,0.52,0.61,
14000,0.515152,0.60396,0.591398,0.616822,0.596491,0.523256,0.60396,0.646465,0.555556,0.509091,0.62037,0.576087,0.646465,0.514851,0.628571,0.726316,0.577982,0.615385,0.684211,0.66129,0.618557,0.533981,0.633333,0.6,0.63,0.55,0.632911,0.677686,0.642105,0.609524,0.673469,0.598039,0.580645,0.411215,0.574468,0.613208,0.556701,0.543689,0.524752,0.646465,0.648148,0.576087,0.605769,0.625,0.633663,0.686869,0.553398,0.618557,0.582524,0.639175,0.561224,0.5,0.596154,0.572917,0.569892,0.64486,0.583333,0.557692,0.666667,0.6,0.596491,0.662791,0.648936,0.584906,0.595745,0.613208,0.509615,0.479167,0.602273,0.607143,0.591837,0.5,0.64,0.68,0.62,0.46,0.629213,0.594595,0.56,0.52,0.62766,0.716981,0.669903,0.57732,0.62069,0.654867,0.663462,0.614583,0.54955,0.550562,0.607477,0.602151,0.531915,0.537736,0.542857,0.621053,0.639175,0.563107,0.656863,0.602041,
14200,0.615385,0.625,0.680851,0.584906,0.648936,0.679245,0.574074,0.695652,0.57,0.5,0.646465,0.613861,0.55914,0.53271,0.598039,0.591837,0.564815,0.673913,0.52,0.56,0.571429,0.642202,0.638889,0.586957,0.45098,0.663265,0.530435,0.611765,0.575472,0.617021,0.572917,0.615385,0.62,0.63,0.481132,0.62766,0.601942,0.515464,0.644444,0.6,0.657143,0.536842,0.696629,0.567568,0.566038,0.606383,0.57732,0.61165,0.5,0.604167,0.630435,0.638889,0.59434,0.606383,0.637363,0.605505,0.690909,0.622222,0.617021,0.509434,0.688073,0.56044,0.606742,0.585586,0.591398,0.588785,0.454545,0.613861,0.650943,0.62766,0.619565,0.638889,0.631579,0.638095,0.534653,0.606061,0.545455,0.633663,0.525773,0.650485,0.644231,0.625,0.558559,0.58427,0.535088,0.523256,0.586957,0.648148,0.604938,0.588235,0.57732,0.582524,0.531532,0.707865,0.614583,0.634615,0.587629,0.572816,0.635514,0.623656,
14400,0.597938,0.572816,0.565657,0.663366,0.721154,0.604167,0.659341,0.541284,0.54902,0.653061,0.656566,0.564356,0.623853,0.681319,0.53271,0.55914,0.666667,0.589474,0.58,0.46,0.527273,0.611111,0.61165,0.515464,0.659794,0.572816,0.5,0.622807,0.60396,0.626263,0.457944,0.591398,0.51,0.63,0.5625,0.634615,0.572917,0.673077,0.530612,0.676471,0.634409,0.672897,0.592233,0.639175,0.7,0.6,0.544554,0.606061,0.60396,0.484848,0.606061,0.673267,0.594595,0.505618,0.647619,0.536842,0.554455,0.59596,0.598039,0.571429,0.655914,0.64486,0.708738,0.649485,0.535354,0.584158,0.591837,0.607843,0.59,0.6,0.571429,0.587156,0.55,0.63,0.519231,0.635417,0.622807,0.662791,0.62037,0.771739,0.619048,0.631579,0.529412,0.602041,0.622449,0.578431,0.654867,0.62069,0.546392,0.669903,0.508929,0.761364,0.588889,0.590909,0.556818,0.580357,0.643478,0.552941,0.56383,0.669811,
14600,0.653061,0.54902,0.615385,0.568807,0.578431,0.561224,0.6,0.666667,0.55102,0.617647,0.552083,0.615385,0.630435,0.666667,0.662921,0.576577,0.56044,0.550459,0.488889,0.609091,0.701031,0.621359,0.623656,0.663551,0.616162,0.633663,0.646465,0.693069,0.581818,0.644444,0.711538,0.666667,0.638298,0.698113,0.574257,0.69697,0.606061,0.623762,0.60396,0.59596,0.509615,0.604167,0.452991,0.650602,0.619048,0.589474,0.575758,0.623762,0.62963,0.608696,0.568627,0.673469,0.590909,0.491071,0.536842,0.609524,0.585106,0.660377,0.611111,0.709091,0.559633,0.648352,0.666667,0.494737,0.534653,0.636364,0.739583,0.682692,0.617021,0.584906,0.609524,0.6,0.598039,0.622449,0.619048,0.689655,0.698113,0.723404,0.531915,0.5,0.55914,0.570093,0.578431,0.581633,0.631579,0.619048,0.649123,0.593023,0.638298,0.54717,0.666667,0.581395,0.62,0.61,0.625,0.576923,0.536842,0.685714,0.536082,0.553398,
14800,0.58427,0.612613,0.604167,0.605769,0.615385,0.559633,0.574468,0.622642,0.584906,0.62766,0.571429,0.607843,0.567568,0.606742,0.666667,0.654206,0.656863,0.602041,0.702128,0.698113,0.631579,0.542857,0.602273,0.526786,0.568421,0.628571,0.646018,0.62069,0.554348,0.5,0.608696,0.546296,0.537634,0.663551,0.514286,0.6,0.574257,0.545455,0.578431,0.612245,0.623853,0.505495,0.663158,0.590476,0.594059,0.575758,0.572917,0.653846,0.585106,0.688679,0.573034,0.603604,0.553398,0.649485,0.682692,0.666667,0.483871,0.682243,0.612245,0.637255,0.604651,0.675439,0.568421,0.619048,0.564356,0.575758,0.554455,0.585859,0.69,0.64,0.566667,0.581818,0.553398,0.505155,0.567308,0.583333,0.52381,0.568421,0.670103,0.495146,0.630952,0.456897,0.669643,0.556818,0.606061,0.613861,0.633663,0.575758,0.632653,0.676471,0.66,0.71,0.630631,0.617978,0.546392,0.660194,0.663462,0.46875,0.588235,0.540816,
15000,0.557692,0.59375,0.651163,0.587719,0.553191,0.622642,0.59434,0.606383,0.544444,0.618182,0.533333,0.563636,0.645833,0.653846,0.567568,0.483146,0.604167,0.519231,0.587156,0.615385,0.534653,0.535354,0.564103,0.581967,0.621622,0.595506,0.726415,0.62766,0.54902,0.581633,0.520408,0.607843,0.552381,0.694737,0.536082,0.543689,0.639535,0.692982,0.621053,0.609524,0.651376,0.582418,0.543478,0.601852,0.564356,0.575758,0.641509,0.521277,0.718447,0.618557,0.586957,0.527778,0.605769,0.645833,0.588785,0.526882,0.564356,0.656566,0.647059,0.642857,0.565217,0.601852,0.626506,0.504274,0.619048,0.652632,0.581818,0.633333,0.580952,0.473684,0.53271,0.677419,0.657407,0.652174,0.659574,0.622642,0.57,0.63,0.54,0.54,0.616822,0.602151,0.556604,0.542553,0.669903,0.597938,0.612245,0.656863,0.642105,0.657143,0.606383,0.566038,0.563107,0.515464,0.543478,0.657407,0.663366,0.666667,0.590909,0.553571,
15200,0.554348,0.481481,0.525253,0.544554,0.608247,0.776699,0.6875,0.557692,0.575758,0.643564,0.631579,0.647619,0.543689,0.56701,0.538462,0.587156,0.635417,0.653846,0.610619,0.586207,0.592593,0.554348,0.686869,0.673267,0.666667,0.561224,0.553398,0.515464,0.494949,0.633663,0.54,0.53,0.703704,0.537815,0.608696,0.564815,0.571429,0.541284,0.65625,0.557692,0.631579,0.666667,0.483516,0.633028,0.622642,0.62766,0.544444,0.663636,0.533333,0.673684,0.578313,0.547009,0.571429,0.704545,0.715686,0.632653,0.61165,0.597938,0.656566,0.633663,0.559633,0.637363,0.53,0.61,0.606061,0.594059,0.589474,0.609524,0.495327,0.655914,0.605769,0.614583,0.561905,0.621053,0.65,0.61,0.637363,0.66055,0.617021,0.632075,0.617021,0.59434,0.643678,0.584071,0.442105,0.704762,0.633333,0.590909,0.640351,0.616279,0.702128,0.528302,0.62766,0.707547,0.61,0.72,0.626506,0.606838,0.610526,0.590476,
15400,0.61165,0.639175,0.555556,0.645455,0.610526,0.561905,0.467391,0.583333,0.582524,0.628866,0.609524,0.547368,0.62037,0.48913,0.631579,0.580952,0.550459,0.703297,0.652174,0.574074,0.603774,0.62766,0.553398,0.639175,0.580357,0.625,0.584158,0.616162,0.619048,0.673684,0.545455,0.643564,0.670103,0.640777,0.653846,0.5625,0.631068,0.56701,0.565217,0.638889,0.588785,0.591398,0.693069,0.505051,0.59375,0.605769,0.587629,0.592233,0.534653,0.454545,0.55102,0.607843,0.666667,0.545455,0.5625,0.590909,0.605769,0.520833,0.7,0.62,0.6,0.6,0.638095,0.715789,0.622642,0.617021,0.638298,0.603774,0.591398,0.700935,0.621622,0.617978,0.666667,0.673469,0.519608,0.612245,0.526882,0.570093,0.557895,0.685714,0.623529,0.652174,0.6,0.609524,0.716981,0.712766,0.533333,0.563636,0.678261,0.505882,0.526882,0.570093,0.560748,0.526882,0.680851,0.59434,0.632653,0.598039,0.566038,0.617021,
15600,0.580952,0.705263,0.65625,0.653846,0.558559,0.52809,0.563107,0.670103,0.533981,0.608247,0.642857,0.617647,0.598131,0.709677,0.594059,0.565657,0.54902,0.55102,0.655556,0.6,0.657407,0.641304,0.677778,0.572727,0.598214,0.556818,0.64486,0.623656,0.59596,0.633663,0.666667,0.64486,0.77381,0.568966,0.625,0.653846,0.733333,0.547368,0.680412,0.572816,0.663717,0.586207,0.619565,0.574074,0.704082,0.647059,0.597938,0.514563,0.614458,0.57265,0.57732,0.553398,0.565217,0.611111,0.676471,0.602041,0.53125,0.634615,0.51087,0.583333,0.58,0.63,0.682243,0.645161,0.638095,0.6,0.563636,0.622222,0.602273,0.598214,0.584158,0.646465,0.616822,0.516129,0.680851,0.660377,0.757282,0.56701,0.6,0.61,0.622449,0.627451,0.544643,0.613636,0.663158,0.609524,0.613861,0.626263,0.547368,0.485714,0.648936,0.641509,0.690722,0.61165,0.584906,0.617021,0.522222,0.609091,0.62,0.64,
15800,0.615385,0.651376,0.520833,0.615385,0.670103,0.533981,0.57732,0.524272,0.733333,0.654545,0.6,0.58,0.628866,0.504854,0.623853,0.626374,0.557692,0.604167,0.619048,0.621053,0.684211,0.685714,0.495146,0.546392,0.647059,0.602041,0.666667,0.58427,0.622449,0.696078,0.633663,0.555556,0.644444,0.654545,0.680672,0.580247,0.595745,0.54717,0.638095,0.568421,0.526882,0.607477,0.535354,0.594059,0.45,0.65,0.538462,0.635417,0.593407,0.605505,0.676768,0.643564,0.603604,0.595506,0.538462,0.65625,0.648936,0.575472,0.613861,0.606061,0.548387,0.607477,0.505155,0.621359,0.683673,0.598039,0.653061,0.568627,0.628319,0.563218,0.612245,0.519608,0.622449,0.607843,0.644231,0.541667,0.569892,0.588785,0.710843,0.615385,0.583333,0.557692,0.544444,0.581818,0.564356,0.565657,0.533333,0.610526,0.659794,0.68932,0.646465,0.613861,0.530612,0.666667,0.711538,0.635417,0.568627,0.520408,0.632184,0.672566,
16000,0.628866,0.553398,0.649485,0.582524,0.557895,0.609524,0.555556,0.597826,0.616162,0.633663,0.627451,0.602041,0.615385,0.59633,0.529412,0.581633,0.550562,0.495495,0.518868,0.691489,0.522222,0.636364,0.514019,0.645161,0.567568,0.629213,0.509091,0.555556,0.598039,0.673469,0.656863,0.683673,0.568421,0.609524,0.5,0.592593,0.485437,0.628866,0.556701,0.582524,0.48,0.63,0.626168,0.580645,0.625,0.605769,0.692308,0.59375,0.65625,0.615385,0.539216,0.714286,0.520408,0.617647,0.58,0.61,0.621622,0.573034,0.58,0.62,0.478261,0.555556,0.601942,0.587629,0.652632,0.609524,0.580952,0.547368,0.623656,0.523364,0.571429,0.656863,0.505747,0.60177,0.611111,0.554348,0.71134,0.582524,0.602273,0.607143,0.640777,0.701031,0.660194,0.608247,0.606061,0.613861,0.605769,0.53125,0.594595,0.539326,0.610526,0.571429,0.660194,0.618557,0.540323,0.552632,0.64557,0.652893,0.542553,0.650943,
16200,0.648148,0.706522,0.531915,0.603774,0.566038,0.648936,0.692308,0.568807,0.531915,0.603774,0.680851,0.566038,0.673913,0.601852,0.625,0.598214,0.581967,0.564103,0.642857,0.696078,0.669725,0.615385,0.654545,0.622222,0.617647,0.622449,0.747475,0.534653,0.609091,0.522222,0.617021,0.641509,0.566038,0.446809,0.645455,0.622222,0.663366,0.69697,0.563107,0.608247,0.63,0.55,0.571429,0.558824,0.571429,0.637255,0.604396,0.66055,0.55914,0.672897,0.59,0.69,0.514563,0.628866,0.533981,0.618557,0.607843,0.653061,0.579439,0.548387,0.59,0.58,0.549451,0.59633,0.632075,0.606383,0.644444,0.590909,0.675676,0.629213,0.627451,0.581633,0.50495,0.666667,0.633663,0.59596,0.580645,0.542056,0.53,0.57,0.679245,0.712766,0.509259,0.576087,0.583333,0.48913,0.653061,0.598039,0.651376,0.615385,0.554455,0.555556,0.54717,0.574468,0.602273,0.607143,0.617021,0.632075,0.67,0.62,
16400,0.586538,0.625,0.640777,0.618557,0.572816,0.57732,0.533981,0.659794,0.656566,0.584158,0.62,0.66,0.611111,0.672727,0.645161,0.588785,0.757282,0.587629,0.705263,0.580952,0.571429,0.625,0.634409,0.598131,0.569892,0.485981,0.590476,0.621053,0.595506,0.621622,0.564706,0.591304,0.640777,0.57732,0.608696,0.574074,0.716981,0.56383,0.697248,0.582418,0.564815,0.630435,0.604396,0.678899,0.588235,0.561224,0.647059,0.632653,0.628571,0.631579,0.596154,0.583333,0.59633,0.604396,0.612245,0.715686,0.547368,0.561905,0.631579,0.593023,0.611111,0.630435,0.540541,0.52809,0.631068,0.556701,0.476636,0.677419,0.581633,0.656863,0.510638,0.622642,0.633333,0.7,0.5,0.647059,0.680412,0.621359,0.6,0.609524,0.617021,0.613208,0.719298,0.593023,0.650485,0.546392,0.621622,0.539326,0.648148,0.597826,0.577586,0.535714,0.657407,0.673913,0.66,0.64,0.561224,0.598039,0.510204,0.519608,
16600,0.590909,0.491071,0.659341,0.623853,0.542553,0.509434,0.659794,0.669903,0.617978,0.522523,0.701923,0.458333,0.565657,0.623762,0.706522,0.518519,0.632075,0.659574,0.633663,0.555556,0.517241,0.547619,0.662921,0.693694,0.602151,0.579439,0.619048,0.621053,0.528926,0.544304,0.5,0.612245,0.544554,0.69697,0.686275,0.581633,0.563107,0.71134,0.543478,0.657407,0.707865,0.63964,0.644231,0.552083,0.637363,0.486239,0.718447,0.587629,0.531915,0.679245,0.612245,0.588235,0.65,0.57,0.649573,0.53012,0.709677,0.598131,0.542857,0.547368,0.625,0.576923,0.724771,0.648352,0.607595,0.603306,0.601852,0.673913,0.695238,0.631579,0.598039,0.571429,0.553398,0.680412,0.681818,0.553571,0.577778,0.5,0.504587,0.67033,0.554545,0.622222,0.68,0.59,0.58,0.65,0.689655,0.60177,0.618557,0.679612,0.495327,0.580645,0.571429,0.578431,0.585859,0.613861,0.56383,0.622642,0.646018,0.597701,
16800,0.602151,0.616822,0.59596,0.70297,0.548077,0.59375,0.62069,0.557522,0.550459,0.659341,0.56701,0.650485,0.647619,0.568421,0.56044,0.633028,0.544554,0.626263,0.583333,0.663462,0.6,0.670588,0.614583,0.625,0.601942,0.57732,0.621622,0.629213,0.75,0.644231,0.633663,0.606061,0.520408,0.656863,0.621359,0.597938,0.638095,0.610526,0.646465,0.534653,0.653846,0.604167,0.655914,0.514019,0.581818,0.644444,0.49505,0.626263,0.608247,0.640777,0.601852,0.576087,0.657143,0.515789,0.51,0.67,0.659574,0.575472,0.64,0.67,0.653465,0.616162,0.58,0.65,0.542056,0.623656,0.576923,0.5625,0.553719,0.696203,0.628571,0.642105,0.571429,0.647059,0.658537,0.525424,0.54,0.63,0.676768,0.574257,0.612903,0.53271,0.6,0.67,0.574713,0.59292,0.59375,0.596154,0.59375,0.663462,0.651786,0.511364,0.635514,0.44086,0.621622,0.561798,0.568627,0.571429,0.626168,0.634409,
17000,0.576087,0.648148,0.494845,0.533981,0.633663,0.626263,0.54023,0.60177,0.579545,0.580357,0.585106,0.537736,0.586957,0.574074,0.583333,0.641304,0.588235,0.622449,0.55914,0.46729,0.572816,0.690722,0.608696,0.638889,0.61,0.63,0.576923,0.65625,0.564815,0.619565,0.62,0.68,0.579439,0.688172,0.533333,0.557895,0.536082,0.650485,0.53125,0.625,0.545455,0.524752,0.568421,0.552381,0.546392,0.61165,0.6,0.578947,0.595745,0.537736,0.582418,0.605505,0.641509,0.574468,0.584158,0.676768,0.546512,0.578947,0.7,0.555556,0.59375,0.625,0.61165,0.608247,0.70297,0.575758,0.66,0.51,0.579439,0.591398,0.490196,0.612245,0.621622,0.561798,0.6,0.64,0.571429,0.547368,0.611765,0.643478,0.629213,0.603604,0.616822,0.591398,0.609091,0.666667,0.518868,0.680851,0.568182,0.517857,0.581395,0.587719,0.66055,0.714286,0.585106,0.528302,0.6,0.621053,0.656863,0.602041,
17200,0.591398,0.682243,0.62766,0.688679,0.616162,0.653465,0.585859,0.534653,0.53,0.58,0.585106,0.660377,0.590909,0.555556,0.479592,0.598039,0.62,0.61,0.597938,0.621359,0.647727,0.651786,0.572816,0.608247,0.666667,0.551402,0.578431,0.632653,0.584158,0.686869,0.606742,0.603604,0.60396,0.656566,0.546392,0.61165,0.572917,0.586538,0.648649,0.494382,0.595238,0.62931,0.605505,0.582418,0.569892,0.700935,0.632653,0.637255,0.607843,0.704082,0.583333,0.653846,0.637363,0.59633,0.684211,0.552381,0.588785,0.602151,0.577982,0.593407,0.622642,0.680851,0.663551,0.634409,0.611111,0.581818,0.604651,0.622807,0.585106,0.54717,0.72,0.64,0.556701,0.543689,0.563107,0.515464,0.622642,0.702128,0.645833,0.538462,0.6,0.65,0.583333,0.519231,0.536082,0.582524,0.641509,0.595745,0.663366,0.69697,0.669903,0.587629,0.614583,0.605769,0.66,0.61,0.575758,0.584158,0.612613,0.606742,
17400,0.62766,0.613208,0.673913,0.574074,0.59434,0.638298,0.495146,0.587629,0.693878,0.656863,0.60396,0.626263,0.577982,0.571429,0.660194,0.628866,0.642105,0.542857,0.490196,0.540816,0.685714,0.610526,0.615385,0.587156,0.555556,0.684783,0.565217,0.670588,0.545455,0.6,0.601942,0.515464,0.649485,0.563107,0.593407,0.706422,0.520408,0.568627,0.597826,0.564815,0.570093,0.580645,0.564356,0.626263,0.597938,0.524272,0.59596,0.673267,0.648352,0.66055,0.594595,0.561798,0.51,0.57,0.54717,0.585106,0.666667,0.561224,0.648148,0.554348,0.505376,0.588785,0.539216,0.602041,0.613208,0.574468,0.666667,0.538462,0.534091,0.6875,0.587629,0.631068,0.588235,0.561224,0.509259,0.652174,0.622642,0.659574,0.647059,0.571429,0.50495,0.646465,0.628866,0.68932,0.616822,0.602151,0.63964,0.539326,0.59596,0.633663,0.585859,0.633663,0.510417,0.586538,0.638655,0.654321,0.677419,0.53271,0.685185,0.565217,
17600,0.543478,0.574074,0.578947,0.580952,0.572917,0.586538,0.630435,0.574074,0.643478,0.647059,0.5,0.68,0.524752,0.59596,0.617647,0.642857,0.585859,0.693069,0.554622,0.567901,0.583333,0.509615,0.580357,0.647727,0.558824,0.673469,0.505155,0.621359,0.560748,0.55914,0.62,0.65,0.591837,0.598039,0.636364,0.535714,0.658824,0.617391,0.611111,0.690909,0.617021,0.613208,0.583333,0.576923,0.606383,0.688679,0.602151,0.504673,0.595745,0.490566,0.528302,0.542553,0.616162,0.574257,0.631579,0.546512,0.55,0.61,0.617647,0.642857,0.641304,0.62037,0.59633,0.659341,0.536082,0.572816,0.527778,0.586957,0.573034,0.648649,0.67,0.6,0.598131,0.612903,0.571429,0.598039,0.560748,0.698925,0.615385,0.6875,0.640777,0.546392,0.67619,0.568421,0.612613,0.58427,0.62037,0.630435,0.586957,0.583333,0.616162,0.60396,0.660377,0.670213,0.632653,0.588235,0.58427,0.657658,0.66055,0.56044,
17800,0.649485,0.582524,0.652632,0.628571,0.574074,0.641304,0.635294,0.669565,0.592233,0.597938,0.515152,0.663366,0.669903,0.639175,0.588889,0.618182,0.645833,0.596154,0.650943,0.62766,0.510204,0.656863,0.51,0.6,0.579439,0.612903,0.585106,0.669811,0.55,0.59,0.584906,0.56383,0.584158,0.555556,0.612245,0.490196,0.650485,0.525773,0.547368,0.552381,0.53211,0.637363,0.577778,0.527273,0.637255,0.642857,0.633663,0.626263,0.61,0.58,0.542857,0.568421,0.490196,0.622449,0.693878,0.617647,0.611111,0.543478,0.576923,0.635417,0.564356,0.555556,0.62,0.65,0.565657,0.554455,0.584158,0.565657,0.566667,0.563636,0.544,0.626667,0.566667,0.609091,0.606742,0.531532,0.6,0.544444,0.670455,0.607143,0.592233,0.597938,0.674157,0.657658,0.677778,0.572727,0.694444,0.630435,0.552941,0.678261,0.552083,0.663462,0.653061,0.578431,0.510204,0.647059,0.652174,0.490741,0.622449,0.54902,
