mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
10420,0.518445,0.676994,0.227091,0.742013,0.549661,0.975465,0.664291,0.19986,0.225886,0.851324,0.171433,0.596695,0.393991,0.0506967,0.542572,0.83901,0.52192,0.730746,0.703176,0.174462,0.256087,0.580327,0.501022,0.724147,0.550847,0.198973,0.618419,0.0663751,0.622976,0.173764,0.606684,0.274338,0.371967,0.0113723,0.481598,0.0356721,0.0711511,0.0618438,0.224899,0.033238,0.106293,0.0383307,0.1102,0.0339585,0.0887181,0.0522424,0.0585703,0.0667717,0.11215,0.0380851,0.0814638,0.0551156,0.0839649,0.0604214,0.0875582,0.0469301,0.0780975,0.0581054,0.0850393,0.0529791,0.0815197,0.0551704,0.0787571,0.0567359,0.0818887,0.0539153,0.0808643,0.0545595,0.0817054,0.0539829,0.0798225,0.0550938,0.0805324,0.0537128,0.0813295,0.0545494,0.0803862,0.0543618,0.0804305,0.0545842,0.0689192,0.0583551,0.0805947,0.0546107,0.0814532,0.0541817,0.0805363,0.0545492,0.0803491,0.0546925,0.0810653,0.0543408,0.0809433,0.0545902,0.0809561,0.0544256,0.0807264,0.0545855,0.08067,0.0545949,
10430,0.32694,0.507269,0.223566,0.479946,0.415524,0.381665,0.359374,0.444415,0.0691587,0.243117,0.395629,0.187638,0.380067,0.635735,0.267209,0.655401,0.611565,0.566192,0.0899209,0.0549487,0.452538,0.616954,0.456769,0.738249,0.958992,0.84722,0.472188,0.022133,0.572,0.273025,0.726291,0.0960237,0.0719851,0.0572616,0.0711511,0.064778,0.100102,0.0582393,0.241653,0.0239799,0.103563,0.0560712,0.196988,0.0279085,0.0934371,0.057847,0.075423,0.04908,0.0918892,0.0529791,0.0780313,0.0572105,0.0692417,0.062418,0.0815197,0.0562902,0.048636,0.736065,0.0828657,0.0506326,0.0998294,0.044642,0.0922877,0.0504267,0.0825607,0.0537166,0.080818,0.0541892,0.0800515,0.0538329,0.0696547,0.0589749,0.0833452,0.053436,0.0828093,0.0534964,0.07909,0.054953,0.0810859,0.0545174,0.0809893,0.0546853,0.0804507,0.0545371,0.0815212,0.0543239,0.0808587,0.0544555,0.0806126,0.0545949,0.0809252,0.0544211,0.0808825,0.0545227,0.0800436,0.0546107,0.080757,0.0545264,0.0807263,0.054545,
10440,0.160609,0.943388,0.401939,0.509946,0.0811058,0.212591,0.323697,0.630982,0.0899209,0.671666,0.981843,0.181178,0.367163,0.644819,0.382461,0.726848,0.533238,0.721173,0.126962,0.951078,0.719068,0.0914993,0.860528,0.0784122,0.377594,0.701324,0.0638599,0.993574,0.105383,0.474165,0.52244,0.0021607,0.123699,0.0605226,0.105385,0.0599532,0.0905485,0.0517756,0.201784,0.0334685,0.0742746,0.0679639,0.0692417,0.0693026,0.0852141,0.0610582,0.0260107,0.727892,0.061535,0.0572898,0.0824517,0.04908,0.0729786,0.0574614,0.0785943,0.0553831,0.0869245,0.0498267,0.0814886,0.0563744,0.0736887,0.0598801,0.099318,0.044642,0.0893834,0.051568,0.0779419,0.0552121,0.0807649,0.0542757,0.082378,0.0533758,0.0818451,0.0533529,0.0804839,0.0551457,0.0814575,0.0543943,0.080075,0.0543897,0.0811119,0.0545441,0.0805721,0.054665,0.0805299,0.0546184,0.0830956,0.0543812,0.0806422,0.0545676,0.0810836,0.054528,0.0807835,0.0544584,0.0808362,0.0545097,0.0806595,0.0545517,0.0806758,0.0546007,
10450,0.301386,0.018879,0.832632,0.905613,0.917304,0.958801,0.0553039,0.0583752,0.126962,0.881878,0.589846,0.350073,0.386222,0.156164,0.554614,0.701324,0.433601,0.9713,0.316418,0.212591,0.425833,0.931662,0.271333,0.921464,0.642054,0.0193501,0.600462,0.0255727,0.249431,0.041226,0.814685,0.515664,0.869183,0.283949,0.0750892,0.0777795,0.0377764,0.740273,0.0742693,0.0406853,0.112314,0.0502903,0.082796,0.0596365,0.0676296,0.057923,0.0686346,0.0587854,0.0539394,0.0783259,0.075187,0.0656563,0.0950626,0.0461705,0.0616843,0.0628881,0.0676375,0.0588874,0.0833131,0.053496,0.0706565,0.0634785,0.0840736,0.0525306,0.0837862,0.052453,0.0831598,0.0542031,0.0826446,0.0542802,0.0809994,0.054062,0.0819232,0.0539352,0.0804785,0.0547814,0.0828967,0.0538537,0.0784482,0.0558136,0.0806981,0.0545419,0.0808866,0.0543192,0.080857,0.0545161,0.0807003,0.0544893,0.0806711,0.0546295,0.0808182,0.0544497,0.0802094,0.0548317,0.0803026,0.0546592,0.0808847,0.0545525,0.0809147,0.0544397,
10460,0.587068,0.701842,0.566764,0.00159017,0.161281,0.695795,0.226283,0.638978,0.654285,0.115409,0.0127789,0.530442,0.172365,0.513318,0.0515511,0.391199,0.936725,0.82401,0.421721,0.340306,0.470439,0.869033,0.973081,0.199523,0.274033,0.288741,0.0945764,0.708666,0.0120795,0.685146,0.0888302,0.299523,0.828976,0.019337,0.114646,0.0767591,0.0912802,0.0538546,0.102802,0.055281,0.159982,0.0492907,0.0588331,0.063338,0.152342,0.057923,0.0748032,0.05966,0.220057,0.0194092,0.0872155,0.0541901,0.100717,0.0492824,0.0631773,0.0619123,0.0842609,0.0538986,0.085753,0.0536736,0.0857463,0.0513322,0.0847528,0.0528492,0.0769841,0.0566298,0.080504,0.055213,0.0795011,0.0549234,0.0820866,0.0537077,0.0750691,0.0586127,0.0798881,0.0550897,0.0853482,0.0535914,0.0819127,0.0542094,0.0807787,0.0543934,0.0809544,0.0541593,0.0810904,0.0545226,0.0807336,0.0544204,0.0811591,0.0543647,0.0804649,0.0547028,0.0809728,0.0545046,0.0808899,0.0545063,0.080653,0.0546066,0.0807019,0.0545137,
10470,0.605902,0.683086,0.215508,0.498567,0.876382,0.488955,0.936725,0.561821,0.494283,0.636652,0.472214,0.410304,0.326346,0.803946,0.305408,0.0342219,0.725179,0.9705,0.768702,0.245688,0.204355,0.525545,0.853673,0.829232,0.453326,0.198552,0.243615,0.4701,0.0050543,0.612714,0.307534,0.460297,0.00160264,0.290063,0.0842355,0.0740508,0.075315,0.067444,0.106438,0.0366251,0.113615,0.0458002,0.0569653,0.0433475,0.0680003,0.0581364,0.0774654,0.0526521,0.0849853,0.0525097,0.0674011,0.0540876,0.0557575,0.0647774,0.084971,0.0541917,0.081402,0.0545751,0.0888062,0.0530264,0.0779417,0.05732,0.0757826,0.0565963,0.084154,0.0534238,0.0820866,0.0543153,0.0847243,0.0530201,0.0831556,0.0532523,0.0835922,0.0531589,0.0846958,0.0567222,0.0797717,0.0548092,0.0813516,0.0546944,0.0811614,0.0541378,0.0811276,0.0543218,0.0803434,0.0547316,0.080653,0.0546354,0.0809445,0.0544817,0.0815575,0.0541292,0.0805883,0.0547059,0.0810936,0.0544117,0.0805731,0.0546522,0.080769,0.0544702,
10480,0.105146,0.777593,0.289488,0.595644,0.647177,0.111021,0.0829034,0.263458,0.612652,0.257474,0.266849,0.525545,0.880501,0.0829907,0.241225,0.662599,0.233076,0.76274,0.536493,0.622812,0.167805,0.279296,0.362452,0.148519,0.851872,0.274738,0.150656,0.970513,0.00160264,0.288579,0.0609856,0.0498504,0.0630686,0.108565,0.172736,0.0458441,0.122789,0.0432646,0.213142,0.00418755,0.0050543,0.52126,0.20972,0.245907,0.0893736,0.0560785,0.0726324,0.0574806,0.0925533,0.0354385,0.0815969,0.0530187,0.0782016,0.0509264,0.079986,0.0574614,0.085757,0.0542823,0.0814916,0.0535429,0.0780454,0.0531644,0.0819719,0.0543986,0.0795974,0.0544533,0.0754321,0.0568417,0.0756476,0.0573521,0.0872356,0.051955,0.0815636,0.0539775,0.0817081,0.0544067,0.0796888,0.0548524,0.0797293,0.0554549,0.0811071,0.0543942,0.0815779,0.0541,0.0817407,0.0540479,0.0809445,0.0544826,0.0802495,0.0547874,0.0808552,0.0545929,0.0808474,0.0544888,0.0810597,0.0544001,0.0807166,0.054602,0.0806853,0.0545848,
10490,0.573984,0.790366,0.290633,0.413363,0.0239576,0.746206,0.72242,0.935117,0.980883,0.608085,0.50125,0.943523,0.25241,0.616837,0.563971,0.274738,0.363545,0.820866,0.384078,0.801841,0.428936,0.12075,0.98825,0.126428,0.0619527,0.0653427,0.00722384,0.165443,0.196898,0.033662,0.0050543,0.485741,0.222476,0.270433,0.785697,0.246804,0.00160264,0.294731,0.327865,0.00418755,0.0990059,0.0508629,0.122789,0.0526452,0.071533,0.0616604,0.0690543,0.0551014,0.0868627,0.0488164,0.0719819,0.0586856,0.0862946,0.0556819,0.0756991,0.0593812,0.0788232,0.0559159,0.0806513,0.0541421,0.0860791,0.0514019,0.0917879,0.0426324,0.0785065,0.0547542,0.0809253,0.0547695,0.0792914,0.0543463,0.0794622,0.0555738,0.0816287,0.0546667,0.0816313,0.0539946,0.0822011,0.0541154,0.0818129,0.0541427,0.0815779,0.054176,0.0858883,0.0526078,0.081041,0.0543454,0.0806147,0.0545616,0.0809425,0.0544227,0.080364,0.0546856,0.0802217,0.054716,0.0809124,0.0544153,0.0807385,0.0545889,0.0807209,0.0545757,
10500,0.169291,0.622195,0.862852,0.861324,0.993646,0.85403,0.527712,0.0448852,0.294669,0.231152,0.4764,0.386443,0.52616,0.381168,0.93394,0.288394,0.439189,0.260366,0.066338,0.452036,0.441751,0.512638,0.072418,0.240631,0.718796,0.163246,0.0576911,0.274712,0.213651,0.123998,0.0820378,0.2546,0.0050543,0.552831,0.0904527,0.0210052,0.381409,0.0190393,0.0306471,0.00921293,0.115357,0.0492045,0.0820052,0.0418895,0.0783125,0.0676487,0.0788232,0.0463225,0.0738577,0.0610494,0.0909845,0.0529136,0.0969264,0.0454555,0.0909363,0.0437034,0.0814872,0.0581136,0.105256,0.0454958,0.0892101,0.0530919,0.0708869,0.0595834,0.0822007,0.0528397,0.0788424,0.0545038,0.0819143,0.0538866,0.0811152,0.0540628,0.0844927,0.0533768,0.0822437,0.0538568,0.0788755,0.0561691,0.0792715,0.0555743,0.0798397,0.0550258,0.0806159,0.054502,0.0807388,0.0544689,0.0808865,0.0544023,0.0803119,0.0547742,0.0809411,0.0543536,0.0807847,0.0546334,0.0807768,0.0545808,0.0807385,0.054555,0.0804978,0.0546455,
10510,0.460625,0.508289,0.420935,0.459883,0.424606,0.0299343,0.513451,0.902992,0.0912865,0.565783,0.333036,0.621629,0.738773,0.731499,0.937989,0.141954,0.0981768,0.331119,0.981656,0.130408,0.0820378,0.423915,0.482533,0.876642,0.469561,0.178272,0.749652,0.732459,0.343544,0.875896,0.0535368,0.119256,0.183784,0.0519278,0.543398,0.0103038,0.072418,0.16837,0.0845387,0.0471229,0.152967,0.0234601,0.0551173,0.0670147,0.0795404,0.0513608,0.0922373,0.0489126,0.0742564,0.0632739,0.101923,0.0459094,0.0948612,0.0505475,0.0836567,0.0579622,0.0745075,0.0556319,0.0675201,0.0611097,0.0909363,0.0492227,0.0732667,0.0579185,0.0807821,0.0544726,0.0788755,0.0546633,0.0819401,0.0541603,0.0797061,0.0550491,0.0801178,0.0549289,0.0807066,0.055631,0.0823123,0.0542074,0.0801538,0.0543737,0.0821171,0.0542132,0.0819466,0.0539087,0.0834494,0.0529129,0.0798118,0.0550343,0.0805302,0.0545691,0.0809663,0.05453,0.0807095,0.054532,0.0806285,0.0546071,0.0805484,0.0546632,0.0809263,0.0544009,
10520,0.0953987,0.397422,0.207583,0.0443385,0.382481,0.0572568,0.745039,0.938447,0.0159335,0.986741,0.221922,0.441212,0.736687,0.246755,0.258482,0.458378,0.105834,0.401746,0.44593,0.427582,0.3076,0.713389,0.0400745,0.861397,0.0254804,0.84221,0.763762,0.0197062,0.840073,0.00180722,0.201242,0.0384255,0.443155,0.0230666,0.149702,0.0435831,0.0864383,0.0489126,0.0959566,0.0665107,0.115644,0.0404198,0.0981022,0.0496783,0.0882349,0.0564742,0.0915972,0.0456682,0.0423096,0.0778075,0.0961055,0.0515934,0.085087,0.0530654,0.048347,0.0688609,0.072418,0.0833412,0.0731755,0.0615635,0.129571,0.0399778,0.0844883,0.0505488,0.0794912,0.0555664,0.080443,0.0540914,0.081831,0.0543737,0.0835276,0.053851,0.0799379,0.055296,0.0834171,0.0536401,0.0775085,0.0570563,0.0814132,0.0537669,0.0815455,0.0540936,0.0815386,0.053947,0.080378,0.0548979,0.0804869,0.0546711,0.0809358,0.0544034,0.0805793,0.0545985,0.0805496,0.0545944,0.081645,0.0540975,0.0806866,0.0545803,0.080869,0.05449,
10530,0.960433,0.572155,0.242597,0.608214,0.313195,0.979372,0.227605,0.171116,0.968064,0.960291,0.0151904,0.51859,0.977493,0.861397,0.636595,0.199098,0.197881,0.046101,0.126544,0.612565,0.278353,0.912872,0.227216,0.464566,0.00618156,0.904419,0.527058,0.0123344,0.748206,0.0414252,0.788095,0.141759,0.186781,0.0639784,0.119727,0.0531016,0.0659031,0.0541359,0.0645076,0.0661962,0.136819,0.0290022,0.178409,0.0269398,0.0406427,0.0734647,0.406443,0.0384255,0.0617397,0.0617802,0.10979,0.0389719,0.085989,0.0475839,0.0925438,0.0463382,0.0813098,0.0530671,0.0778952,0.0566513,0.0837003,0.0525177,0.0831058,0.052293,0.0810446,0.0542324,0.0785244,0.0549987,0.0828709,0.0538742,0.0798987,0.0556287,0.0782377,0.0554987,0.0810683,0.0543837,0.0796745,0.0552932,0.0817593,0.0539343,0.0808812,0.0543174,0.0808387,0.0540375,0.0813509,0.0543206,0.0811836,0.0543616,0.0802735,0.0547239,0.0805527,0.0546036,0.0808813,0.0545386,0.0809579,0.0547509,0.0805424,0.0546963,0.080718,0.054578,
10540,0.816457,0.62028,0.773205,0.646922,0.877318,0.23421,0.188859,0.553277,0.85212,0.772824,0.214949,0.294602,0.386546,0.265235,0.127004,0.922662,0.836871,0.964287,0.232015,0.0695099,0.624288,0.45463,0.299709,0.36301,0.137399,0.178817,0.138776,0.992607,0.688929,0.516208,0.810308,0.0414252,0.0589867,0.0614964,0.0472408,0.0658691,0.398384,0.0288626,0.147617,0.0290022,0.164922,0.0489759,0.138819,0.0332756,0.131443,0.041537,0.0724097,0.064015,0.0785571,0.0576425,0.0883223,0.0474504,0.0879068,0.0558748,0.11331,0.042805,0.0893314,0.0536577,0.0792678,0.0539996,0.0882862,0.0529767,0.077739,0.0542324,0.0751801,0.056516,0.0804801,0.0548961,0.0793298,0.0547017,0.0807517,0.0546884,0.0805762,0.0543442,0.0818195,0.0540431,0.0807887,0.0549635,0.0813158,0.054121,0.0798076,0.055188,0.0808914,0.0544917,0.0807184,0.0546774,0.0868288,0.0476909,0.0802615,0.0547634,0.0814182,0.0541707,0.0803962,0.0546791,0.0803344,0.0546721,0.0805453,0.0546434,0.0807318,0.0545644,
10550,0.165503,0.851107,0.678139,0.481915,0.248403,0.922662,0.861176,0.406782,0.666208,0.426242,0.347679,0.539868,0.98042,0.627636,0.489701,0.577126,0.138776,0.331169,0.73319,0.330239,0.075709,0.659818,0.691206,0.419026,0.331287,0.378985,0.414198,0.818582,0.11839,0.0693453,0.556416,0.022248,0.12644,0.0410527,0.153763,0.0336116,0.138066,0.0357569,0.0487242,0.0852913,0.067819,0.0774659,0.197282,0.0218668,0.0477433,0.0678561,0.134775,0.0454985,0.113219,0.0505187,0.0721312,0.0596394,0.0981743,0.0520981,0.0710781,0.0575568,0.0722921,0.0588609,0.0839813,0.0539389,0.0803584,0.0537786,0.0833844,0.0544208,0.081672,0.0532765,0.0765565,0.0570282,0.0808778,0.0545417,0.0791242,0.0554392,0.0828515,0.0543194,0.0801099,0.0543696,0.0868288,0.0482195,0.0809755,0.0545264,0.0792073,0.0551553,0.0811926,0.0545707,0.0811267,0.0541976,0.080547,0.0546933,0.0803962,0.0546608,0.0802994,0.0547337,0.0808012,0.0545212,0.0804062,0.0547134,0.0803922,0.0547492,0.0809163,0.054507,
10560,0.168907,0.0238887,0.785515,0.977772,0.637173,0.841958,0.133542,0.312159,0.486758,0.0193455,0.950672,0.316352,0.510476,0.482295,0.756522,0.255363,0.110384,0.29335,0.403803,0.116513,0.728288,0.943052,0.507096,0.258668,0.74378,0.518056,0.518045,0.244961,0.0836851,0.0182035,0.0968477,0.055136,0.195807,0.0269346,0.220531,0.0368021,0.232781,0.0193761,0.348028,0.0216651,0.154878,0.0443272,0.0477433,0.070096,0.116306,0.050458,0.115716,0.0359183,0.08028,0.0602337,0.0789526,0.0546786,0.0676669,0.0615178,0.0880066,0.0490706,0.0765565,0.0551221,0.0784223,0.054775,0.0776917,0.0554934,0.0797535,0.0547427,0.0815788,0.0548226,0.0860066,0.0524121,0.147755,0.0351116,0.0755371,0.0555298,0.0962717,0.0514904,0.0782563,0.0558891,0.0793043,0.055343,0.0809056,0.0545647,0.0802865,0.0550489,0.0815371,0.0543422,0.08096,0.0543704,0.0805367,0.0545523,0.080815,0.0545699,0.0806759,0.0546048,0.080774,0.0546171,0.0808536,0.0545441,0.0807212,0.0545976,0.0809188,0.0544737,
10570,0.745576,0.0671535,0.377287,0.0228862,0.736373,0.114784,0.482774,0.228155,0.0791063,0.116513,0.0959197,0.220338,0.252618,0.247357,0.422089,0.448533,0.0291296,0.836268,0.704655,0.268589,0.641294,0.268971,0.375412,0.786972,0.8375,0.203777,0.232781,0.0275807,0.157031,0.110131,0.383385,0.275234,0.942898,0.89814,0.342508,0.0568506,0.200566,0.0417483,0.186882,0.0216651,0.121304,0.0286805,0.0664374,0.0540562,0.0897176,0.0514626,0.0739184,0.0509991,0.0546617,0.063611,0.123809,0.0450182,0.0705612,0.0540894,0.0787045,0.0598579,0.0744167,0.0563535,0.137278,0.037405,0.0811992,0.0549768,0.0956344,0.0485744,0.082191,0.0542488,0.078599,0.0563069,0.0792168,0.0554041,0.076996,0.0568111,0.0779922,0.0555999,0.0841237,0.053716,0.0821608,0.0540529,0.0800802,0.0550013,0.0807077,0.0544375,0.0806768,0.0544218,0.0812675,0.0544078,0.0804818,0.0545076,0.0809256,0.0544218,0.0808044,0.0546183,0.078519,0.0555629,0.0807739,0.0547616,0.0807062,0.054589,0.08079,0.054517,
10580,0.854009,0.602946,0.438195,0.525771,0.0545721,0.238815,0.699851,0.391443,0.562523,0.0761071,0.160058,0.943169,0.248506,0.578519,0.846911,0.854236,0.931913,0.810024,0.246012,0.350589,0.149303,0.299054,0.064239,0.89814,0.437542,0.832353,0.275944,0.777646,0.075268,0.492749,0.274837,0.722546,0.753663,0.0432919,0.0918106,0.0206154,0.121681,0.036139,0.0635806,0.0504912,0.0756561,0.0564474,0.132258,0.0346329,0.175468,0.0277272,0.280557,0.0388961,0.168109,0.0348995,0.127707,0.0330543,0.0664374,0.0578844,0.0675846,0.0609957,0.0787396,0.0557245,0.0826068,0.0550912,0.0751907,0.0578297,0.0750119,0.0547354,0.087516,0.0523379,0.0805155,0.055596,0.0741333,0.0576873,0.0824566,0.0543467,0.0781976,0.0554892,0.0805644,0.0543767,0.079675,0.054715,0.0806667,0.0543627,0.080476,0.0545555,0.0794058,0.0552411,0.0806998,0.0546753,0.0806982,0.0546826,0.0809778,0.0544351,0.0810622,0.0543883,0.0808122,0.0545863,0.0812212,0.0543754,0.0807578,0.0545443,0.0807249,0.0545635,
10590,0.935357,0.85146,0.526434,0.120289,0.341523,0.47557,0.931913,0.198372,0.808858,0.22567,0.883454,0.208851,0.560836,0.167324,0.49587,0.611302,0.520811,0.987807,0.496802,0.0625175,0.250373,0.696422,0.487816,0.769111,0.794746,0.697765,0.229308,0.431048,0.450689,0.69286,0.674515,0.00364867,0.15021,0.0964411,0.256846,0.068788,0.233425,0.0178981,0.317422,0.0349183,0.338511,0.00919005,0.111964,0.0365849,0.103209,0.0535191,0.101369,0.0507316,0.0824891,0.0561302,0.0766003,0.0620809,0.100211,0.0443824,0.0710267,0.0576291,0.0675241,0.0581089,0.0723745,0.0593433,0.0720647,0.0544793,0.127775,0.0343561,0.0765265,0.055622,0.0768186,0.0561073,0.0797013,0.0543523,0.0798551,0.0541933,0.0793882,0.0547361,0.0804499,0.0544557,0.0799331,0.0546045,0.0811991,0.0543804,0.0808762,0.0544352,0.0869564,0.0520798,0.0815855,0.0542055,0.0806286,0.0545037,0.0809933,0.0542643,0.0807302,0.0544255,0.0808641,0.054439,0.0807548,0.0545794,0.0806427,0.0546248,0.080585,0.0546134,
10600,0.254153,0.327983,0.787665,0.369982,0.0124917,0.767341,0.628492,0.700713,0.188687,0.208449,0.814678,0.939423,0.501275,0.480525,0.430422,0.671886,0.324514,0.669081,0.763519,0.918158,0.808552,0.354179,0.485522,0.604969,0.83946,0.246021,0.455583,0.487502,0.228965,0.208937,0.689463,0.0587592,0.302789,0.0124297,0.228193,0.0395616,0.159508,0.039569,0.25228,0.0236566,0.026455,0.102352,0.134393,0.0383791,0.083705,0.052749,0.0789122,0.0586246,0.0904087,0.0509755,0.119126,0.047434,0.0847037,0.0595212,0.127775,0.0438288,0.0720894,0.0585717,0.0729532,0.0559659,0.0822033,0.0534116,0.0807537,0.0553862,0.078382,0.0560034,0.0766996,0.0563725,0.0859002,0.052831,0.0820254,0.0528361,0.0859015,0.0528675,0.079789,0.0547058,0.0804369,0.0547549,0.0812839,0.0542207,0.081454,0.0541342,0.0806245,0.0546102,0.0808454,0.0544835,0.0806345,0.0547842,0.080585,0.054719,0.0809309,0.0544337,0.080746,0.0545119,0.0807082,0.0546484,0.0803097,0.0547594,0.0808222,0.0544708,
10610,0.836811,0.866718,0.564104,0.0604946,0.527145,0.0437686,0.92653,0.303041,0.0177123,0.597782,0.0663063,0.724394,0.504442,0.207534,0.674887,0.465531,0.0506116,0.931815,0.135435,0.669159,0.389518,0.554939,0.816143,0.223389,0.139156,0.136883,0.53563,0.178871,0.34369,0.0836856,0.048965,0.0656914,0.268523,0.043355,0.169731,0.00293721,0.148046,0.0258868,0.313697,0.0403155,0.209792,0.0236566,0.101891,0.0330303,0.115146,0.034017,0.123875,0.0504719,0.105743,0.0480409,0.0828153,0.0557453,0.0783556,0.0575626,0.0793631,0.0597168,0.0747073,0.0559251,0.0852135,0.0499399,0.0697925,0.0584679,0.0830657,0.0518553,0.0847498,0.0520899,0.0772744,0.056488,0.0818534,0.0532249,0.0836283,0.0538801,0.0814397,0.054276,0.0821131,0.0540464,0.0810804,0.0544761,0.0811034,0.0544569,0.0810822,0.0545372,0.0825216,0.0535701,0.0802343,0.0548979,0.0803097,0.0546633,0.0802011,0.0547556,0.0797378,0.0547417,0.0805376,0.0545574,0.0809035,0.054489,0.0806606,0.0545883,0.0806575,0.0545257,
10620,0.565267,0.165449,0.438033,0.233879,0.21976,0.328437,0.993285,0.563746,0.080456,0.00557285,0.455063,0.889249,0.618944,0.471651,0.836811,0.670638,0.41139,0.881321,0.34369,0.0687847,0.0115913,0.34034,0.137029,0.511998,0.659322,0.53612,0.642985,0.0453327,0.254635,0.0091049,0.302246,0.00427995,0.523093,0.0330893,0.399954,0.00303979,0.642374,0.0271298,0.167049,0.0160985,0.177102,0.0393748,0.0829048,0.0493167,0.132262,0.0393139,0.0756896,0.0578275,0.0621911,0.0655128,0.122181,0.0327709,0.0910534,0.0502504,0.0800473,0.0574992,0.0822334,0.0532862,0.0799863,0.0530545,0.082735,0.0532249,0.0832411,0.0525138,0.0690186,0.0589463,0.0864556,0.05307,0.0825928,0.0535227,0.0812041,0.0540931,0.0818983,0.0538653,0.0819782,0.0542241,0.0838571,0.0530045,0.0818064,0.0547732,0.0798099,0.0545733,0.0812318,0.0543863,0.0798718,0.0547586,0.0801031,0.0548063,0.0802235,0.0546836,0.0810364,0.0543688,0.0809275,0.0545173,0.080729,0.0544687,0.0805536,0.0546505,0.0806798,0.0545354,
10630,0.0274692,0.216887,0.280068,0.423183,0.742939,0.100583,0.291364,0.871019,0.276145,0.996738,0.405598,0.255861,0.59392,0.592801,0.142651,0.763049,0.463055,0.595152,0.0163631,0.903664,0.512986,0.512267,0.265555,0.292107,0.225878,0.407629,0.269666,0.0640028,0.384384,0.00525906,0.2025,0.0762669,0.255242,0.00427995,0.447259,0.0858669,0.168667,0.0505613,0.0628655,0.0627015,0.10722,0.0463989,0.191733,0.0189292,0.42579,0.00379198,0.148615,0.0386927,0.119082,0.0418754,0.0985044,0.0493337,0.0963971,0.0486564,0.0760636,0.0591057,0.079558,0.053812,0.073743,0.0585359,0.0784762,0.0524111,0.0802267,0.0529684,0.0812176,0.053429,0.0828127,0.0532639,0.0864094,0.0517816,0.0909362,0.0502317,0.0843014,0.0526476,0.0818694,0.0538975,0.0808415,0.0545987,0.0815425,0.0538889,0.0804537,0.0549571,0.0801117,0.0548522,0.0798909,0.0547412,0.0807295,0.0544575,0.0809097,0.0544753,0.0803916,0.0547365,0.0804999,0.0546836,0.0807115,0.0545553,0.0807336,0.0545005,0.0809394,0.0545324,
