mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
14800,0.621053,0.647619,0.543478,0.675926,0.585106,0.518868,0.622642,0.606383,0.6,0.561905,0.652632,0.542857,0.538462,0.572917,0.62,0.64,0.608696,0.611111,0.564356,0.646465,0.541284,0.637363,0.632075,0.574468,0.62963,0.652174,0.673469,0.686275,0.592233,0.56701,0.670213,0.556604,0.654206,0.526882,0.58,0.6,0.652174,0.588235,0.553191,0.613208,0.55102,0.558824,0.554455,0.636364,0.638298,0.584906,0.66055,0.549451,0.650943,0.478723,0.591837,0.578431,0.59322,0.621951,0.458333,0.586538,0.641509,0.617021,0.554348,0.509259,0.56,0.6,0.514019,0.666667,0.577982,0.659341,0.611111,0.527273,0.573034,0.666667,0.560748,0.516129,0.656863,0.520408,0.591304,0.505882,0.626263,0.60396,0.654545,0.466667,0.510638,0.660377,0.607843,0.673469,0.62,0.68,0.633929,0.613636,0.641304,0.657407,0.514563,0.597938,0.644231,0.635417,0.595745,0.603774,0.637255,0.510204,0.625,0.552083,
15000,0.638095,0.6,0.595745,0.584906,0.601942,0.536082,0.551724,0.646018,0.625,0.596154,0.5,0.72549,0.589474,0.52381,0.6,0.52381,0.586207,0.628319,0.656566,0.623762,0.659574,0.660377,0.672727,0.633333,0.550459,0.582418,0.542056,0.645161,0.537736,0.617021,0.575758,0.683168,0.621622,0.696629,0.564356,0.646465,0.634615,0.635417,0.521277,0.688679,0.476744,0.684211,0.568627,0.622449,0.5625,0.625,0.648936,0.650943,0.567308,0.697917,0.663043,0.564815,0.631579,0.571429,0.673077,0.5625,0.642857,0.568627,0.669903,0.618557,0.602151,0.635514,0.578431,0.632653,0.612245,0.686275,0.65,0.57,0.591398,0.588785,0.564356,0.676768,0.576087,0.518519,0.544554,0.606061,0.582418,0.688073,0.556604,0.638298,0.653846,0.5625,0.587629,0.601942,0.68932,0.608247,0.609524,0.568421,0.604167,0.625,0.522727,0.633929,0.650485,0.608247,0.635417,0.528846,0.617021,0.537736,0.684211,0.590476,
15200,0.663636,0.577778,0.642202,0.472527,0.564356,0.606061,0.634409,0.570093,0.5625,0.576923,0.69,0.58,0.504505,0.550562,0.555556,0.590909,0.59,0.52,0.627451,0.673469,0.580357,0.579545,0.59322,0.695122,0.566372,0.666667,0.615385,0.568807,0.6,0.610526,0.45122,0.644068,0.557895,0.561905,0.597938,0.640777,0.598039,0.673469,0.568807,0.571429,0.615385,0.59375,0.583333,0.608696,0.516484,0.541284,0.537634,0.626168,0.551402,0.516129,0.62037,0.630435,0.636364,0.574257,0.644231,0.645833,0.582418,0.614679,0.536364,0.566667,0.518519,0.586957,0.522727,0.633929,0.529412,0.561224,0.623853,0.659341,0.712871,0.555556,0.585106,0.471698,0.632653,0.637255,0.568627,0.673469,0.614583,0.644231,0.704545,0.669643,0.586538,0.604167,0.633028,0.637363,0.55914,0.560748,0.706522,0.574074,0.47619,0.589474,0.564356,0.515152,0.512195,0.558442,0.604167,0.644231,0.57,0.69,0.510417,0.644231,
15400,0.632075,0.659574,0.567568,0.685393,0.575472,0.638298,0.571429,0.578431,0.62,0.68,0.635514,0.548387,0.543478,0.657407,0.588889,0.636364,0.649485,0.456311,0.61165,0.680412,0.657407,0.619565,0.621053,0.6,0.607477,0.655914,0.606061,0.613861,0.632653,0.5,0.616162,0.60396,0.717172,0.574257,0.683168,0.606061,0.602151,0.598131,0.618182,0.644444,0.577778,0.563636,0.563107,0.57732,0.672727,0.577778,0.653846,0.572917,0.574074,0.652174,0.626168,0.591398,0.631068,0.659794,0.626374,0.623853,0.616822,0.612903,0.563218,0.610619,0.652632,0.571429,0.694444,0.641304,0.617978,0.54955,0.648649,0.505618,0.642857,0.558824,0.666667,0.674419,0.666667,0.636364,0.635417,0.605769,0.550459,0.604396,0.522727,0.660714,0.586538,0.5625,0.531915,0.603774,0.586957,0.62037,0.597826,0.583333,0.578431,0.673469,0.577778,0.536364,0.633663,0.464646,0.621359,0.57732,0.553571,0.579545,0.67619,0.536842,
15600,0.597938,0.582524,0.56383,0.59434,0.612903,0.579439,0.583333,0.615385,0.523364,0.580645,0.571429,0.526316,0.644231,0.541667,0.59292,0.632184,0.652632,0.733333,0.641509,0.62766,0.625,0.615385,0.505263,0.609524,0.619048,0.684211,0.640777,0.701031,0.645833,0.682692,0.55102,0.627451,0.554455,0.646465,0.605505,0.659341,0.583333,0.634615,0.628571,0.536842,0.619048,0.589474,0.613208,0.638298,0.632653,0.647059,0.595745,0.669811,0.631068,0.546392,0.550459,0.637363,0.614583,0.682692,0.632653,0.607843,0.578431,0.540816,0.625,0.644231,0.618557,0.708738,0.688889,0.645455,0.536082,0.601942,0.574468,0.650943,0.58427,0.612613,0.638095,0.631579,0.629213,0.63964,0.647059,0.591837,0.62,0.68,0.674157,0.567568,0.59375,0.471154,0.621359,0.680412,0.533333,0.578947,0.651163,0.587719,0.619048,0.621053,0.654545,0.588889,0.655556,0.627273,0.648352,0.541284,0.59434,0.574468,0.674157,0.540541,
15800,0.607143,0.602273,0.673469,0.647059,0.609524,0.673684,0.609524,0.684211,0.663158,0.485714,0.57,0.61,0.656566,0.613861,0.676768,0.633663,0.551724,0.610619,0.616822,0.688172,0.61,0.55,0.663551,0.451613,0.534653,0.535354,0.505155,0.514563,0.46,0.58,0.533981,0.628866,0.530612,0.558824,0.548077,0.604167,0.615385,0.510417,0.669903,0.546392,0.660194,0.628866,0.645455,0.6,0.588889,0.645455,0.648352,0.669725,0.544444,0.681818,0.615385,0.541284,0.611111,0.51087,0.574257,0.666667,0.628866,0.61165,0.560748,0.569892,0.642202,0.703297,0.529412,0.642857,0.584158,0.515152,0.578947,0.552381,0.549451,0.59633,0.633929,0.659091,0.59,0.57,0.549451,0.587156,0.554348,0.509259,0.516484,0.495413,0.564356,0.565657,0.652632,0.571429,0.733333,0.536842,0.627451,0.5,0.628571,0.621053,0.685393,0.648649,0.566667,0.618182,0.5,0.5625,0.494949,0.60396,0.536082,0.601942,
16000,0.552381,0.547368,0.556604,0.638298,0.5,0.6,0.551402,0.505376,0.59,0.61,0.636364,0.653465,0.673469,0.647059,0.598214,0.670455,0.643564,0.676768,0.610169,0.597561,0.625,0.589286,0.574074,0.565217,0.525253,0.693069,0.740741,0.652174,0.578431,0.561224,0.58,0.68,0.575472,0.617021,0.647727,0.5625,0.602151,0.635514,0.565657,0.623762,0.609091,0.588889,0.54,0.56,0.56701,0.553398,0.575472,0.531915,0.5,0.622449,0.508621,0.654762,0.673077,0.625,0.666667,0.540816,0.5,0.618182,0.55,0.61,0.6,0.454545,0.615385,0.65625,0.505155,0.533981,0.527473,0.66055,0.55102,0.519608,0.57732,0.572816,0.691489,0.650943,0.537634,0.570093,0.597938,0.650485,0.565217,0.62037,0.621359,0.71134,0.666667,0.530612,0.5,0.641509,0.585586,0.629213,0.585106,0.603774,0.582418,0.633028,0.653061,0.705882,0.684685,0.58427,0.585859,0.613861,0.588785,0.580645,
16200,0.625,0.642857,0.509804,0.622449,0.642857,0.578431,0.636364,0.643564,0.548077,0.583333,0.515464,0.572816,0.648352,0.559633,0.587156,0.648352,0.57,0.61,0.6,0.484211,0.605769,0.6875,0.57732,0.592233,0.744898,0.617647,0.587629,0.601942,0.683673,0.617647,0.69697,0.475248,0.72381,0.589474,0.557895,0.590476,0.634409,0.654206,0.627273,0.733333,0.605769,0.5625,0.54902,0.673469,0.514851,0.656566,0.58,0.49,0.675926,0.554348,0.58,0.61,0.59375,0.634615,0.608247,0.601942,0.659794,0.679612,0.617647,0.642857,0.644231,0.552083,0.583333,0.717391,0.656863,0.663265,0.586538,0.552083,0.518868,0.574468,0.595745,0.54717,0.607477,0.645161,0.708333,0.596154,0.567308,0.677083,0.514019,0.623656,0.585586,0.629213,0.647059,0.602041,0.666667,0.684783,0.565657,0.534653,0.684211,0.619048,0.649485,0.631068,0.587629,0.61165,0.655914,0.672897,0.663043,0.666667,0.669725,0.626374,
16400,0.581633,0.627451,0.626087,0.576471,0.62,0.65,0.494845,0.640777,0.494949,0.633663,0.657143,0.652632,0.63,0.59,0.556701,0.650485,0.56044,0.568807,0.737374,0.60396,0.606383,0.575472,0.522936,0.527473,0.568421,0.504762,0.557692,0.520833,0.676768,0.643564,0.627451,0.663265,0.559633,0.604396,0.648148,0.478261,0.625,0.616071,0.613636,0.642857,0.647059,0.622449,0.617021,0.603774,0.558824,0.602041,0.621359,0.597938,0.56383,0.622642,0.625,0.605769,0.537736,0.595745,0.633333,0.627273,0.612613,0.685393,0.637255,0.683673,0.605263,0.534884,0.581633,0.529412,0.555556,0.594059,0.547368,0.67619,0.609195,0.725664,0.614458,0.606838,0.58,0.65,0.662921,0.585586,0.622449,0.490196,0.53211,0.527473,0.674419,0.54386,0.693878,0.598039,0.666667,0.663636,0.587629,0.582524,0.58427,0.522523,0.60396,0.676768,0.514019,0.580645,0.584158,0.565657,0.571429,0.598039,0.514286,0.610526,
16600,0.67,0.65,0.634409,0.626168,0.686869,0.524752,0.692308,0.614679,0.631068,0.659794,0.69697,0.643564,0.649485,0.601942,0.607477,0.602151,0.566265,0.547009,0.582524,0.56701,0.631068,0.597938,0.564356,0.585859,0.587156,0.714286,0.533981,0.587629,0.533333,0.621053,0.655556,0.6,0.483871,0.71028,0.55,0.76,0.645833,0.673077,0.616162,0.613861,0.65,0.62,0.482759,0.539823,0.60396,0.606061,0.598039,0.571429,0.63,0.57,0.633028,0.615385,0.628866,0.563107,0.635417,0.596154,0.555556,0.630435,0.582418,0.53211,0.602041,0.588235,0.605769,0.572917,0.616822,0.634409,0.596154,0.479167,0.613861,0.555556,0.581818,0.633333,0.623762,0.575758,0.644231,0.604167,0.482759,0.566372,0.52381,0.6,0.655172,0.628319,0.515152,0.584158,0.579439,0.580645,0.623762,0.545455,0.754902,0.683673,0.615385,0.651376,0.529412,0.683673,0.686869,0.663366,0.598039,0.571429,0.5625,0.567308,
16800,0.595745,0.613208,0.584158,0.626263,0.537736,0.542553,0.61,0.57,0.625,0.604167,0.524272,0.556701,0.642202,0.626374,0.56044,0.504587,0.594937,0.636364,0.528302,0.638298,0.602041,0.627451,0.663462,0.697917,0.705263,0.619048,0.6,0.67,0.597938,0.61165,0.544554,0.616162,0.626263,0.564356,0.573034,0.612613,0.597701,0.610619,0.568421,0.561905,0.545455,0.554455,0.669811,0.659574,0.663158,0.590476,0.581633,0.588235,0.587156,0.648352,0.633929,0.545455,0.568627,0.704082,0.59,0.58,0.589474,0.609524,0.613208,0.574468,0.559633,0.56044,0.580952,0.673684,0.587156,0.593407,0.6875,0.625,0.633663,0.525253,0.67,0.56,0.58427,0.585586,0.63,0.65,0.712871,0.535354,0.709402,0.554217,0.520833,0.701923,0.489583,0.596154,0.456522,0.555556,0.560748,0.623656,0.580952,0.652632,0.52,0.63,0.715909,0.526786,0.612903,0.588785,0.659574,0.556604,0.490196,0.653061,
17000,0.522523,0.606742,0.542056,0.591398,0.688073,0.549451,0.677419,0.523364,0.543478,0.592593,0.628866,0.572816,0.635417,0.567308,0.546392,0.61165,0.58427,0.585586,0.543689,0.608247,0.5,0.510638,0.628866,0.495146,0.53211,0.450549,0.568807,0.582418,0.557895,0.514286,0.59,0.57,0.583333,0.548077,0.57732,0.504854,0.633028,0.56044,0.614583,0.557692,0.666667,0.625,0.583333,0.519231,0.579439,0.666667,0.604167,0.586538,0.683168,0.606061,0.638095,0.631579,0.663462,0.65625,0.6,0.580952,0.628571,0.526316,0.605505,0.659341,0.637363,0.633028,0.592233,0.546392,0.578947,0.569767,0.563107,0.659794,0.696078,0.520408,0.566038,0.521277,0.59596,0.544554,0.673684,0.571429,0.513043,0.635294,0.580952,0.663158,0.49505,0.575758,0.581633,0.627451,0.626263,0.653465,0.69,0.58,0.618557,0.61165,0.61,0.61,0.510204,0.558824,0.561905,0.621053,0.630631,0.550562,0.647619,0.589474,
17200,0.597826,0.611111,0.655914,0.598131,0.489796,0.558824,0.650485,0.546392,0.646018,0.563218,0.608247,0.572816,0.607143,0.603448,0.666667,0.663043,0.607143,0.636364,0.677419,0.64486,0.666667,0.608696,0.690722,0.601942,0.561224,0.637255,0.655556,0.654545,0.64486,0.731183,0.621849,0.654321,0.649485,0.582524,0.669903,0.721649,0.604396,0.559633,0.490196,0.571429,0.623656,0.579439,0.607477,0.677419,0.495238,0.568421,0.614583,0.557692,0.618644,0.536585,0.618557,0.533981,0.630631,0.606742,0.656863,0.602041,0.480392,0.673469,0.551402,0.580645,0.558824,0.571429,0.607477,0.591398,0.623762,0.626263,0.558559,0.719101,0.540541,0.741573,0.510204,0.666667,0.550562,0.603604,0.583333,0.532609,0.623529,0.582609,0.693878,0.509804,0.570093,0.602151,0.692308,0.53211,0.666667,0.530612,0.605505,0.637363,0.524752,0.515152,0.589474,0.6,0.663158,0.619048,0.557895,0.542857,0.586538,0.59375,0.651685,0.603604,
17400,0.514851,0.565657,0.650485,0.618557,0.585106,0.669811,0.609195,0.663717,0.610526,0.6,0.524272,0.649485,0.622449,0.558824,0.681319,0.688073,0.510638,0.613208,0.509259,0.717391,0.6125,0.525,0.580645,0.514019,0.647727,0.508929,0.587156,0.571429,0.598039,0.612245,0.594828,0.595238,0.595506,0.603604,0.544554,0.626263,0.663265,0.470588,0.583333,0.615385,0.56701,0.466019,0.596154,0.59375,0.62037,0.586957,0.5625,0.548077,0.666667,0.548077,0.72381,0.642105,0.586538,0.614583,0.60396,0.59596,0.604167,0.567308,0.550459,0.538462,0.6875,0.575,0.564356,0.565657,0.588785,0.655914,0.613861,0.616162,0.735849,0.5,0.59596,0.584158,0.572727,0.533333,0.660194,0.670103,0.677083,0.615385,0.636364,0.633929,0.650602,0.57265,0.525773,0.669903,0.444444,0.521739,0.511905,0.62931,0.577982,0.571429,0.657407,0.630435,0.538462,0.541284,0.570175,0.569767,0.626263,0.524752,0.591837,0.578431,
17600,0.672566,0.54023,0.583333,0.586957,0.714286,0.646552,0.673077,0.614583,0.666667,0.642857,0.62766,0.556604,0.59633,0.637363,0.565217,0.601852,0.650943,0.638298,0.635417,0.625,0.62,0.64,0.653465,0.656566,0.58,0.61,0.614583,0.605769,0.673267,0.606061,0.575472,0.574468,0.59633,0.637363,0.586538,0.552083,0.615385,0.708333,0.652174,0.666667,0.622449,0.666667,0.632075,0.595745,0.621359,0.57732,0.584158,0.69697,0.591398,0.579439,0.579439,0.655914,0.644231,0.46875,0.581197,0.60241,0.666667,0.60396,0.596154,0.6875,0.53125,0.663462,0.666667,0.662921,0.597938,0.495146,0.579545,0.571429,0.565657,0.623762,0.564815,0.663043,0.552381,0.621053,0.636364,0.623762,0.591837,0.647059,0.607843,0.72449,0.515464,0.533981,0.56701,0.660194,0.647059,0.602041,0.569892,0.663551,0.602151,0.626168,0.643564,0.494949,0.607477,0.731183,0.634409,0.523364,0.553191,0.566038,0.653061,0.5,
17800,0.554545,0.633333,0.631579,0.569767,0.6,0.609091,0.442105,0.609524,0.582524,0.628866,0.588785,0.537634,0.638298,0.660377,0.6,0.5,0.566265,0.598291,0.575472,0.659574,0.59375,0.663462,0.659794,0.650485,0.62037,0.576087,0.555556,0.633663,0.610526,0.657143,0.608247,0.728155,0.514019,0.612903,0.598039,0.591837,0.56044,0.513761,0.68932,0.608247,0.564706,0.53913,0.622642,0.606383,0.551724,0.59292,0.641304,0.583333,0.634409,0.64486,0.545455,0.643564,0.544554,0.616162,0.579545,0.616071,0.552846,0.688312,0.554455,0.464646,0.621359,0.56701,0.637363,0.541284,0.602041,0.5,0.639175,0.601942,0.617391,0.623529,0.578947,0.638095,0.56,0.55,0.615385,0.623853,0.6,0.652632,0.68932,0.690722,0.606383,0.632075,0.709677,0.551402,0.623762,0.585859,0.63964,0.696629,0.542553,0.471698,0.59,0.63,0.568627,0.540816,0.528302,0.585106,0.578313,0.589744,0.606742,0.594595,
18000,0.574257,0.626263,0.635417,0.528846,0.6,0.67,0.649123,0.651163,0.631068,0.639175,0.653846,0.583333,0.615385,0.614583,0.45679,0.663866,0.592593,0.543478,0.489583,0.548077,0.585586,0.651685,0.569767,0.570175,0.633028,0.681319,0.579439,0.569892,0.762376,0.626263,0.65625,0.576923,0.579439,0.526882,0.745455,0.5,0.614035,0.593023,0.587629,0.582524,0.589474,0.590476,0.643564,0.606061,0.566038,0.595745,0.537634,0.635514,0.551402,0.602151,0.592593,0.663043,0.527473,0.577982,0.57732,0.582524,0.618557,0.601942,0.64,0.75,0.684211,0.609524,0.56701,0.514563,0.606061,0.663366,0.697917,0.615385,0.527473,0.678899,0.655172,0.583333,0.552083,0.625,0.576087,0.638889,0.557692,0.614583,0.636364,0.50495,0.583333,0.652174,0.67619,0.694737,0.682692,0.59375,0.577982,0.615385,0.591398,0.626168,0.568807,0.626374,0.619048,0.568421,0.67,0.66,0.590476,0.473684,0.5,0.54902,
18200,0.645455,0.722222,0.578947,0.742857,0.537736,0.648936,0.548387,0.607477,0.701149,0.575221,0.688172,0.654206,0.655172,0.535714,0.607843,0.602041,0.623853,0.571429,0.617647,0.612245,0.645161,0.588785,0.553398,0.57732,0.673469,0.578431,0.585859,0.514851,0.531532,0.539326,0.5,0.490196,0.604396,0.513761,0.491228,0.488372,0.666667,0.60396,0.544554,0.606061,0.581633,0.666667,0.598214,0.534091,0.608247,0.543689,0.597938,0.601942,0.561224,0.656863,0.617647,0.72449,0.67,0.6,0.524272,0.525773,0.518182,0.577778,0.479167,0.644231,0.533333,0.494737,0.609195,0.681416,0.641304,0.611111,0.5,0.587719,0.548077,0.59375,0.583333,0.596154,0.609524,0.673684,0.625,0.538462,0.696078,0.612245,0.535354,0.663366,0.618557,0.553398,0.6,0.561905,0.548077,0.583333,0.56701,0.61165,0.516854,0.63964,0.584158,0.626263,0.65,0.63,0.561905,0.652632,0.583333,0.615385,0.609524,0.684211,
18400,0.542056,0.580645,0.558824,0.540816,0.715789,0.609524,0.581633,0.588235,0.642105,0.571429,0.574468,0.603774,0.682353,0.591304,0.574257,0.59596,0.53125,0.625,0.606061,0.534653,0.595745,0.584906,0.530612,0.45098,0.591398,0.551402,0.581633,0.627451,0.649485,0.533981,0.635417,0.615385,0.685185,0.641304,0.663366,0.616162,0.56,0.66,0.657895,0.604651,0.634615,0.604167,0.62,0.61,0.638095,0.610526,0.615385,0.65625,0.628571,0.6,0.572816,0.670103,0.545455,0.607143,0.61,0.65,0.718182,0.644444,0.684211,0.619048,0.6,0.642105,0.62037,0.543478,0.601942,0.618557,0.666667,0.571429,0.54717,0.62766,0.588235,0.642857,0.653465,0.535354,0.5,0.59375,0.544554,0.606061,0.673469,0.598039,0.673267,0.515152,0.546392,0.572816,0.681818,0.589286,0.608247,0.621359,0.62069,0.699115,0.59633,0.67033,0.684211,0.638095,0.556604,0.553191,0.576923,0.583333,0.64,0.6,
18600,0.588889,0.618182,0.575221,0.678161,0.582609,0.717647,0.666667,0.594059,0.681818,0.6,0.645833,0.625,0.52809,0.585586,0.552381,0.610526,0.638889,0.663043,0.580952,0.652632,0.616071,0.647727,0.54902,0.642857,0.570175,0.604651,0.64486,0.612903,0.659794,0.543689,0.64486,0.645161,0.572917,0.605769,0.548387,0.71028,0.653465,0.545455,0.657143,0.610526,0.572816,0.690722,0.63,0.62,0.666667,0.596154,0.632075,0.648936,0.576923,0.604167,0.557692,0.541667,0.543689,0.525773,0.666667,0.740385,0.582524,0.597938,0.593023,0.640351,0.554455,0.656566,0.495327,0.645161,0.623656,0.64486,0.601942,0.639175,0.61165,0.587629,0.533333,0.589474,0.635417,0.605769,0.644231,0.552083,0.605505,0.637363,0.465347,0.59596,0.622449,0.637255,0.516667,0.5125,0.59596,0.643564,0.527778,0.608696,0.610526,0.6,0.56,0.56,0.545455,0.688889,0.590476,0.568421,0.55,0.57,0.648649,0.674157,
18800,0.653846,0.604167,0.615385,0.577982,0.663793,0.52381,0.480769,0.541667,0.634615,0.59375,0.631579,0.561905,0.690909,0.544444,0.688073,0.659341,0.623529,0.669565,0.635593,0.512195,0.622449,0.598039,0.686275,0.673469,0.579439,0.623656,0.621053,0.647619,0.62766,0.669811,0.638095,0.663158,0.673267,0.646465,0.67,0.61,0.598039,0.663265,0.583333,0.597826,0.65,0.6,0.747664,0.602151,0.632653,0.558824,0.631068,0.649485,0.489796,0.647059,0.609195,0.575221,0.605769,0.625,0.589474,0.609524,0.609091,0.633333,0.602041,0.578431,0.626374,0.59633,0.513043,0.623529,0.642202,0.604396,0.53125,0.596154,0.642202,0.604396,0.574074,0.706522,0.628571,0.6,0.564356,0.636364,0.584906,0.659574,0.690722,0.61165,0.64,0.61,0.657407,0.597826,0.53271,0.548387,0.590476,0.536842,0.5625,0.568182,0.524272,0.608247,0.55914,0.607477,0.514851,0.666667,0.590476,0.642105,0.5625,0.522727,
19000,0.582418,0.504587,0.55914,0.626168,0.607843,0.612245,0.558824,0.642857,0.588889,0.645455,0.647619,0.484211,0.584071,0.54023,0.598214,0.727273,0.648936,0.688679,0.686275,0.571429,0.530435,0.647059,0.663158,0.666667,0.618182,0.511111,0.5,0.614035,0.581818,0.444444,0.666667,0.445652,0.511628,0.640351,0.62766,0.650943,0.640777,0.618557,0.604651,0.508772,0.62037,0.597826,0.5,0.572917,0.638889,0.717391,0.575758,0.514851,0.605769,0.645833,0.587629,0.621359,0.616822,0.526882,0.54023,0.60177,0.557895,0.6,0.592233,0.556701,0.607843,0.622449,0.645833,0.625,0.649573,0.614458,0.67619,0.568421,0.662921,0.63964,0.597938,0.563107,0.59434,0.606383,0.63,0.56,0.608696,0.527778,0.561905,0.673684,0.613861,0.717172,0.577982,0.604396,0.67,0.64,0.594059,0.646465,0.580357,0.681818,0.721649,0.631068,0.693878,0.656863,0.584158,0.666667,0.486486,0.606742,0.591837,0.578431,
19200,0.643564,0.636364,0.632184,0.557522,0.52,0.61,0.72043,0.616822,0.539216,0.591837,0.6875,0.663462,0.555556,0.652174,0.581818,0.511111,0.59,0.53,0.673267,0.585859,0.587629,0.747573,0.606383,0.556604,0.649123,0.639535,0.568627,0.540816,0.535354,0.633663,0.670103,0.582524,0.648649,0.595506,0.587156,0.505495,0.5625,0.576923,0.58,0.7,0.613861,0.585859,0.680412,0.650485,0.685714,0.621053,0.598039,0.622449,0.568182,0.553571,0.572816,0.525773,0.651376,0.637363,0.609091,0.611111,0.697248,0.659341,0.542553,0.622642,0.548077,0.604167,0.6,0.68,0.682243,0.516129,0.650485,0.57732,0.536364,0.555556,0.694444,0.565217,0.594059,0.666667,0.612903,0.654206,0.642105,0.619048,0.573034,0.531532,0.692308,0.5625,0.505263,0.666667,0.591837,0.627451,0.653465,0.616162,0.588235,0.591837,0.536842,0.571429,0.62766,0.59434,0.654545,0.677778,0.618557,0.543689,0.683673,0.607843,
19400,0.597938,0.737864,0.632653,0.666667,0.575758,0.584158,0.516484,0.669725,0.648649,0.640449,0.509615,0.572917,0.536082,0.601942,0.578431,0.520408,0.646018,0.597701,0.614583,0.644231,0.663043,0.490741,0.56701,0.699029,0.630631,0.595506,0.627119,0.54878,0.594828,0.654762,0.566372,0.597701,0.524752,0.656566,0.554545,0.666667,0.48,0.55,0.515152,0.564356,0.595745,0.660377,0.555556,0.581818,0.535088,0.5,0.603774,0.56383,0.612613,0.595506,0.704082,0.54902,0.682692,0.645833,0.591837,0.578431,0.561224,0.558824,0.649485,0.582524,0.688679,0.670213,0.641509,0.585106,0.623656,0.588785,0.565657,0.534653,0.674419,0.657895,0.598039,0.571429,0.478723,0.632075,0.663636,0.622222,0.529412,0.673469,0.623529,0.617391,0.586538,0.53125,0.542553,0.622642,0.62931,0.571429,0.617647,0.540816,0.594059,0.656566,0.673267,0.575758,0.608333,0.6625,0.589474,0.504762,0.602151,0.663551,0.625,0.572917,
19600,0.693069,0.535354,0.627451,0.642857,0.55102,0.637255,0.653846,0.625,0.669811,0.648936,0.557895,0.628571,0.510638,0.650943,0.636364,0.623762,0.61165,0.618557,0.69697,0.60396,0.6,0.695238,0.457143,0.652632,0.677083,0.653846,0.726316,0.666667,0.635514,0.72043,0.606061,0.653465,0.635514,0.494624,0.536082,0.572816,0.582418,0.623853,0.561404,0.55814,0.515789,0.47619,0.660377,0.595745,0.62766,0.45283,0.626263,0.613861,0.555556,0.663366,0.551724,0.584071,0.580357,0.613636,0.638298,0.5,0.6,0.6,0.590476,0.663158,0.59596,0.613861,0.52809,0.63964,0.575758,0.594059,0.64,0.56,0.575758,0.623762,0.554455,0.59596,0.61165,0.639175,0.559524,0.525862,0.669903,0.628866,0.646465,0.623762,0.456522,0.555556,0.723404,0.5,0.57732,0.679612,0.66,0.58,0.612245,0.637255,0.646465,0.554455,0.580645,0.560748,0.509804,0.540816,0.626263,0.574257,0.650485,0.57732,
19800,0.514286,0.631579,0.536082,0.485437,0.623762,0.777778,0.575758,0.663366,0.634615,0.541667,0.604167,0.557692,0.577778,0.581818,0.520408,0.627451,0.646465,0.574257,0.568627,0.612245,0.556701,0.504854,0.609091,0.577778,0.589286,0.5,0.472527,0.633028,0.553191,0.490566,0.595238,0.517241,0.534653,0.40404,0.59633,0.593407,0.638889,0.630435,0.63,0.57,0.598039,0.642857,0.613861,0.646465,0.666667,0.522124,0.627451,0.612245,0.563107,0.587629,0.573913,0.670588,0.570093,0.655914,0.590909,0.5625,0.567308,0.520833,0.588785,0.580645,0.625,0.625,0.697917,0.596154,0.585859,0.693069,0.53211,0.571429,0.68,0.62,0.64486,0.505376,0.581633,0.666667,0.6,0.642105,0.64486,0.505376,0.582524,0.597938,0.576087,0.611111,0.626263,0.613861,0.591837,0.617647,0.467391,0.675926,0.657407,0.423913,0.626263,0.514851,0.533898,0.54878,0.680412,0.592233,0.622642,0.638298,0.625,0.65625,
