mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
200,0.014,0.014,0.014,0.0139065,0.014,0.0138901,0.0139107,0.0138864,0.014,0.0139048,0.0138165,0.014,0.0138947,0.014,0.0139038,0.0137917,0.014,0.014,0.014,0.014,0.0139038,0.014,0.014,0.014,0.0137753,0.0139099,0.014,0.0139083,0.0139029,0.0138969,0.013798,0.013604,0.0139038,0.0138958,0.014,0.0138947,0.0136703,0.0132661,0.0133,0.0132,0.0135699,0.0124112,0.0129691,0.0120583,0.0124,0.0109,0.0122979,0.01,0.01,0.0106327,0.00910204,0.01,0.00805941,0.01,0.00834343,0.01,0.00778641,0.00946392,0.00740206,0.01,0.00598113,0.00910638,0.00708411,0.00851613,0.00673684,0.0092381,0.00635955,0.00868468,0.00758491,0.00868085,0.0074,0.0082,0.00705556,0.00921739,0.00820561,0.00744086,0.00653987,0.00663719,0.00482128,0.00437533,0.00304502,0.00300877,0.00208076,0.00215689,0.00160616,0.00149923,0.00092989,0.00101501,0.000751856,0.000680546,0.000501238,0.000387826,0.000300743,0.000275317,0.000194507,0.0002057,0.000133663,0.000116425,8.18894e-05,8.14928e-05,
400,0.0193113,0.0196,0.0193053,0.0193367,0.0196,0.0194462,0.0193331,0.0194409,0.0192744,0.0192227,0.0193431,0.0196,0.0193164,0.0193143,0.0194654,0.0193083,0.0196,0.0196,0.0196,0.0196,0.0191664,0.0196,0.0194641,0.0196,0.0190326,0.0191682,0.0191579,0.0190742,0.0194641,0.019303,0.0190412,0.0189095,0.0194654,0.0185278,0.0191625,0.0187846,0.017204,0.0171612,0.0163017,0.0155789,0.0126652,0.0141037,0.00922517,0.0147008,0.00640186,0.012774,0.00735552,0.01,0.00894949,0.00793764,0.00726396,0.00781443,0.00690806,0.00705263,0.00834343,0.00672727,0.0063652,0.00700525,0.00647864,0.00652525,0.00544405,0.0063209,0.00620035,0.00607312,0.00568889,0.00634776,0.00545614,0.00627539,0.00682642,0.00548376,0.00618037,0.00497348,0.00585545,0.00586741,0.00662173,0.00467338,0.00495162,0.00460699,0.0040349,0.00332886,0.00229101,0.00240701,0.0016816,0.00175089,0.00140731,0.00129407,0.000798156,0.000874467,0.000638311,0.00060582,0.000501238,0.000325774,0.000300743,0.000236822,0.000194507,0.000188448,0.000133663,8.73788e-05,7.66965e-05,6.78186e-05,
600,0.0270359,0.0268077,0.0270274,0.0270714,0.02744,0.0272246,0.0270663,0.0270209,0.0267813,0.0267287,0.0270804,0.027244,0.027043,0.0268449,0.0272515,0.0270317,0.02744,0.0265571,0.02744,0.0272634,0.0268329,0.0270557,0.0272497,0.0266481,0.0266457,0.0259641,0.0268211,0.0259332,0.0270626,0.026622,0.0264507,0.0252477,0.026846,0.0250481,0.0242725,0.0215529,0.0184161,0.0171612,0.0163017,0.0155789,0.0126652,0.0141037,0.00875487,0.0130807,0.00686854,0.00991705,0.00812979,0.0087619,0.010228,0.00643367,0.00672872,0.00721905,0.00690806,0.00605076,0.00784734,0.00526088,0.0063652,0.00453536,0.00614225,0.00444533,0.00481546,0.00443077,0.00535188,0.00404875,0.00385906,0.00389494,0.0038088,0.00349068,0.00421457,0.00320901,0.00448598,0.00270629,0.00359692,0.00297973,0.00366742,0.00216948,0.00289013,0.00229446,0.0024943,0.00184937,0.00144187,0.00138602,0.0010662,0.000981157,0.000957955,0.000863718,0.000635199,0.000551587,0.000520689,0.000395147,0.000410836,0.000237667,0.00025396,0.000166885,0.000166032,0.000135756,0.000133663,7.48085e-05,7.66965e-05,6.17287e-05,
800,0.0375744,0.0362167,0.0375166,0.0371998,0.038416,0.0368056,0.0378928,0.0358641,0.0374938,0.0369513,0.0374332,0.0375153,0.0378602,0.0365793,0.0381522,0.0373037,0.0376168,0.0366324,0.0381522,0.0376008,0.0368138,0.037587,0.0378925,0.0361734,0.0362381,0.0350516,0.0375495,0.034897,0.0368853,0.0361133,0.0359835,0.0317764,0.0343227,0.030758,0.0317547,0.0228318,0.023899,0.0171612,0.0204512,0.0155789,0.0163395,0.0141037,0.0104701,0.0130807,0.00852469,0.00991705,0.0100427,0.00921905,0.010228,0.00643367,0.00753365,0.00721905,0.00690806,0.00526772,0.00784734,0.00476191,0.0063652,0.00373153,0.0054099,0.0032136,0.00438514,0.00356969,0.00462749,0.0031027,0.00337903,0.00254821,0.0031502,0.00253746,0.00320307,0.0022784,0.00316765,0.00171929,0.00256074,0.00181403,0.00241218,0.00147862,0.00170999,0.00123327,0.00133785,0.00100688,0.000995354,0.000865289,0.000709544,0.000572905,0.0006994,0.000523573,0.000506793,0.000395905,0.000378846,0.00026155,0.000343826,0.000163672,0.000203666,0.000117841,0.00014129,0.000101401,0.000133663,6.45716e-05,7.66965e-05,5.66201e-05,
1000,0.0522283,0.0492548,0.0513385,0.0506626,0.0524875,0.0502015,0.0520258,0.0502097,0.0505385,0.0499553,0.0495583,0.0500899,0.0510921,0.0508489,0.0530315,0.0511061,0.0516282,0.04887,0.0526098,0.0504925,0.0497347,0.0510877,0.0515488,0.0488158,0.0499862,0.0460095,0.0506535,0.0471452,0.0489775,0.0442476,0.0464867,0.0402025,0.0423314,0.0345871,0.0355881,0.0228318,0.0291994,0.0183053,0.0242206,0.0170414,0.0182942,0.0141037,0.0128603,0.0130807,0.0101965,0.00991705,0.01148,0.00921905,0.0112143,0.00643367,0.0084447,0.00637049,0.00768897,0.00477194,0.00714435,0.00451466,0.0063652,0.0033923,0.0054099,0.00297024,0.00472048,0.00295775,0.00393336,0.00242011,0.00337903,0.00205635,0.00291315,0.0018608,0.00249128,0.00163631,0.00222333,0.00119984,0.0020092,0.00148146,0.00192426,0.00104031,0.00135763,0.000798575,0.00103863,0.000703873,0.000717041,0.000515605,0.000544467,0.000448214,0.000593033,0.00036046,0.000414743,0.000286449,0.000322019,0.000198778,0.000285315,0.000147305,0.000189664,0.000103791,0.000125217,7.95609e-05,0.000106658,5.87475e-05,7.66965e-05,5.66201e-05,
1200,0.0709435,0.0670622,0.0701998,0.0709277,0.0717709,0.0693524,0.0712908,0.068265,0.0693236,0.0688746,0.0679922,0.0679714,0.0676362,0.0690474,0.0683517,0.0687609,0.0690527,0.0674782,0.0709967,0.0686898,0.0651524,0.0684575,0.0689175,0.0655996,0.06437,0.0590004,0.0625654,0.0603805,0.0609158,0.0513102,0.0554491,0.0402025,0.0478487,0.0345871,0.0435213,0.0260371,0.0338099,0.021269,0.0277949,0.0170414,0.0215465,0.015137,0.0155851,0.0122351,0.0120212,0.00991705,0.01148,0.00921905,0.0112143,0.00643367,0.00917133,0.00637049,0.00820157,0.00477194,0.00714435,0.00451466,0.0063652,0.00303594,0.0054099,0.00270353,0.00422191,0.002622,0.00393336,0.00222291,0.00281798,0.00156632,0.00291315,0.00163513,0.00219025,0.00133107,0.00192015,0.000999871,0.0018978,0.0011313,0.00159153,0.000766229,0.00119015,0.000585622,0.000903159,0.00048029,0.000675493,0.000411375,0.000516365,0.000359409,0.000488608,0.000261,0.00039055,0.000210981,0.000289818,0.000163898,0.000248049,0.000128242,0.000156267,9.05289e-05,0.000125217,7.95609e-05,9.97629e-05,5.87475e-05,7.66965e-05,5.66201e-05,
1400,0.0922905,0.0901196,0.093382,0.0955657,0.0960399,0.0923801,0.0963796,0.0898822,0.0928937,0.0909144,0.0891897,0.0889177,0.0915448,0.0924266,0.0894786,0.0901259,0.0924887,0.0931333,0.0938113,0.0918339,0.089156,0.0893207,0.0952648,0.0835452,0.086294,0.0772369,0.0833395,0.0714606,0.0787766,0.0623128,0.0697074,0.0452186,0.0570574,0.0345871,0.0484952,0.0276981,0.0386569,0.0224424,0.031662,0.0170414,0.0215465,0.015137,0.0181237,0.0133279,0.0137654,0.010848,0.0137011,0.00921905,0.0129536,0.00643367,0.00917133,0.00637049,0.00820157,0.00477194,0.00714435,0.00451466,0.0063652,0.00303594,0.0054099,0.00270353,0.00422191,0.00221979,0.00352262,0.0020134,0.00281798,0.00145908,0.00291315,0.0012714,0.00206509,0.00110689,0.00192015,0.000895536,0.00157246,0.000873981,0.00132082,0.000611336,0.00119015,0.000483008,0.000743011,0.000425266,0.00057619,0.000411375,0.000464729,0.00033038,0.000424613,0.0002244,0.000325458,0.000187965,0.000289818,0.000151565,0.000221882,0.000112476,0.000156267,8.59137e-05,0.000125217,7.95609e-05,9.97629e-05,5.87475e-05,7.66965e-05,5.19692e-05,
1600,0.119874,0.122108,0.122159,0.127234,0.128053,0.123453,0.12608,0.120548,0.122145,0.119561,0.117355,0.118557,0.114812,0.123176,0.118517,0.117547,0.123376,0.12147,0.115388,0.118466,0.117389,0.112166,0.114318,0.102013,0.103395,0.096249,0.101968,0.0888597,0.0909511,0.0671593,0.076516,0.0525963,0.0636581,0.0364223,0.052267,0.0276981,0.0444555,0.0243542,0.0351448,0.0170414,0.0259403,0.0168669,0.0199185,0.0122012,0.0160152,0.0117402,0.0151365,0.00989835,0.0129536,0.00643367,0.00917133,0.00637049,0.00820157,0.00477194,0.00826608,0.00451466,0.0063652,0.00303594,0.0054099,0.00236203,0.00422191,0.00221979,0.00352262,0.00182265,0.00257055,0.00145908,0.00246351,0.0012714,0.00190161,0.000985559,0.00174773,0.000895536,0.00128792,0.000772784,0.00123181,0.000561523,0.00104332,0.000437304,0.000743011,0.00038274,0.0005344,0.000364577,0.000427024,0.000304371,0.000390817,0.00020196,0.000325458,0.000187965,0.000249243,0.000140956,0.000194201,0.000118838,0.000156267,9.16413e-05,0.000125217,6.76267e-05,9.24119e-05,6.37829e-05,8.18095e-05,4.47735e-05,
1800,0.159348,0.158861,0.153571,0.162223,0.164672,0.162786,0.165496,0.151368,0.152029,0.157525,0.155828,0.154469,0.154049,0.159748,0.157869,0.146389,0.15929,0.155334,0.145226,0.150604,0.147081,0.149021,0.146327,0.123436,0.134957,0.109082,0.124116,0.0978287,0.10662,0.0743501,0.076516,0.0525963,0.072009,0.0397582,0.0606297,0.0301909,0.0444555,0.0243542,0.0384157,0.0170414,0.029646,0.0168669,0.0199185,0.0122012,0.0168508,0.0108923,0.0151365,0.00920977,0.0129536,0.00643367,0.00993873,0.00637049,0.00766563,0.00477194,0.00732572,0.00451466,0.0063652,0.00303594,0.0054099,0.00236203,0.00422191,0.00221979,0.00352262,0.00182265,0.00257055,0.00137949,0.00246351,0.0012714,0.00190161,0.000985559,0.00174773,0.000895536,0.00119165,0.000722285,0.00123181,0.000561523,0.000907692,0.000437304,0.000743011,0.000338547,0.000496678,0.000324399,0.000427024,0.000280146,0.000390817,0.000188904,0.00030798,0.00015691,0.000249243,0.000132858,0.000207759,0.000109483,0.000156267,9.16413e-05,0.000135762,5.92539e-05,8.76136e-05,5.67402e-05,7.5944e-05,4.47735e-05,
2000,0.205576,0.196172,0.202463,0.198484,0.209345,0.211458,0.205734,0.193381,0.192793,0.191631,0.200696,0.192351,0.191739,0.202238,0.206665,0.185338,0.199581,0.193692,0.172595,0.187314,0.177629,0.174479,0.18923,0.133362,0.162478,0.124888,0.144144,0.108136,0.123932,0.0793068,0.0827764,0.0571985,0.0808101,0.0397582,0.0671214,0.0338975,0.0444555,0.0243542,0.0409768,0.0184429,0.029646,0.0168669,0.0216848,0.0112407,0.0168508,0.0108923,0.0151365,0.00920977,0.0129536,0.00679951,0.010445,0.00637049,0.00766563,0.00477194,0.00732572,0.0039127,0.00593624,0.00273234,0.0054099,0.00236203,0.00422191,0.00221979,0.00352262,0.00182265,0.00257055,0.00137949,0.00228066,0.00112574,0.00162501,0.000872366,0.00156267,0.000802089,0.00125123,0.000671725,0.00105935,0.000488525,0.000831255,0.000403986,0.000743011,0.000338547,0.000496678,0.000278056,0.000381975,0.000243136,0.000390817,0.000188904,0.00030798,0.000148224,0.000249243,0.00012023,0.000192754,0.000102105,0.000131195,8.28976e-05,0.000118113,6.22166e-05,9.81904e-05,5.67402e-05,7.5944e-05,3.98297e-05,
