mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.260985,0.259408,0.26532,0.2218,0.249597,0.239014,0.243872,0.234986,0.257955,0.244319,0.223157,0.255225,0.234236,0.230592,0.254762,0.225545,0.192507,0.213048,0.231089,0.211244,0.214023,0.183301,0.225324,0.156925,0.195377,0.121628,0.180515,0.116194,0.128554,0.0802553,0.0944332,0.060439,0.0618872,0.0402852,0.0434955,0.0316495,0.0357261,0.023816,0.0265909,0.0181332,0.0169832,0.0172778,0.0151017,0.0128223,0.0122585,0.0100388,0.0107939,0.00890781,0.00779564,0.00647861,0.00695995,0.0055986,0.00645622,0.00472292,0.00539779,0.00399063,0.00467732,0.00306116,0.00350343,0.00279814,0.00260729,0.00230713,0.00234989,0.00169183,0.00194562,0.00141014,0.00164022,0.00123303,0.00106163,0.000990422,0.00113592,0.000782369,0.000826778,0.000611035,0.000684758,0.000531736,0.000575663,0.00041196,0.000456758,0.0003392,0.000407661,0.000283942,0.00030614,0.000222593,0.000249608,0.000188054,0.000216173,0.000156903,0.000169044,0.000133484,0.000126754,9.83885e-05,0.000111927,9.21688e-05,7.91071e-05,6.33488e-05,7.34534e-05,5.65495e-05,5.84489e-05,5.05854e-05,
2400,0.317927,0.298961,0.32091,0.26616,0.293701,0.290266,0.288623,0.281071,0.305363,0.278908,0.281639,0.305366,0.28192,0.267801,0.317135,0.288913,0.244785,0.246761,0.290145,0.257333,0.254471,0.208278,0.254428,0.172919,0.240622,0.142479,0.198735,0.130187,0.145946,0.0802553,0.0944332,0.0695048,0.0691268,0.0402852,0.045981,0.0336484,0.0357261,0.023816,0.0265909,0.0181332,0.0180055,0.0152828,0.0151017,0.0117965,0.0139425,0.0100388,0.0114107,0.00890781,0.00831535,0.00647861,0.00747438,0.0055986,0.00645622,0.00472292,0.00539779,0.00354723,0.00420959,0.00306116,0.00350343,0.00279814,0.00260729,0.00230713,0.00234989,0.00177642,0.00176033,0.00129139,0.0014762,0.00114463,0.00116888,0.000990422,0.0010588,0.000782369,0.000826778,0.000611035,0.000747406,0.000531736,0.000575663,0.00041196,0.000456758,0.0003392,0.000407661,0.000283942,0.00030614,0.000222593,0.000236796,0.000174652,0.000216173,0.000156903,0.000159965,0.000133484,0.000126754,9.83885e-05,0.000101951,9.21688e-05,7.91071e-05,6.7572e-05,7.34534e-05,5.3465e-05,5.84489e-05,4.60889e-05,
2600,0.344529,0.318892,0.379191,0.309029,0.326402,0.330284,0.334405,0.326341,0.35348,0.351811,0.316601,0.33293,0.31828,0.308691,0.343252,0.331622,0.269492,0.279131,0.318022,0.302498,0.299133,0.246666,0.301117,0.198438,0.287012,0.159448,0.216124,0.130187,0.160975,0.0802553,0.101064,0.0695048,0.0691268,0.0402852,0.0487304,0.0317536,0.0334698,0.023816,0.0285341,0.0181332,0.0216066,0.0152828,0.0151017,0.0124225,0.0139425,0.0100388,0.0114107,0.0082954,0.00831535,0.00725883,0.00789939,0.00606705,0.00645622,0.00472292,0.00477785,0.00354723,0.00420959,0.00306116,0.00350343,0.00279814,0.00282685,0.00230713,0.00216286,0.00161619,0.00176033,0.00129139,0.00132858,0.00114463,0.00125029,0.000990422,0.000986714,0.000782369,0.000826778,0.000611035,0.000683765,0.000502733,0.000575663,0.00041196,0.000425659,0.0003392,0.000407661,0.000283942,0.00030614,0.000222593,0.000250955,0.000174652,0.000205016,0.000143412,0.000170117,0.000118745,0.000126754,9.83885e-05,0.000101951,7.94832e-05,7.91071e-05,6.08148e-05,7.34534e-05,5.06052e-05,5.84489e-05,4.60889e-05,
2800,0.378034,0.36585,0.458256,0.371418,0.374538,0.374103,0.365736,0.394543,0.35348,0.402248,0.387914,0.369999,0.393509,0.36014,0.391847,0.356717,0.320281,0.279131,0.318022,0.350261,0.343375,0.290518,0.332597,0.212257,0.319408,0.159448,0.216124,0.13737,0.160975,0.0802553,0.114676,0.0659615,0.0828193,0.0402852,0.0578448,0.0317536,0.0334698,0.023816,0.0316253,0.0181332,0.0216066,0.0173299,0.0151017,0.0117687,0.0139425,0.00951042,0.012249,0.00762852,0.00831535,0.00725883,0.00789939,0.00533653,0.00645622,0.00472292,0.00477785,0.00335374,0.00444771,0.00306116,0.0031701,0.0025616,0.00303343,0.00230713,0.00216286,0.00144624,0.0016453,0.00140358,0.00140059,0.00114463,0.00125029,0.000886572,0.00104592,0.000782369,0.000780363,0.000611035,0.000683765,0.000502733,0.000575663,0.00041196,0.000425659,0.0003392,0.000430152,0.000319624,0.000286572,0.000222593,0.000250955,0.000162225,0.000205016,0.000157454,0.000170117,0.000111864,0.00013998,9.83885e-05,0.000107652,7.94832e-05,8.3502e-05,6.08148e-05,8.16149e-05,5.06052e-05,5.84489e-05,4.60889e-05,
3000,0.415837,0.398369,0.458256,0.399618,0.407562,0.404871,0.404461,0.427555,0.389508,0.402248,0.427068,0.369999,0.393509,0.380398,0.391847,0.379355,0.366035,0.302637,0.366512,0.384225,0.375905,0.315419,0.352334,0.232899,0.319408,0.168982,0.216124,0.159822,0.160975,0.0878584,0.114676,0.0659615,0.0768813,0.0439709,0.0578448,0.0317536,0.0351893,0.0260144,0.0316253,0.0181332,0.0229757,0.0160345,0.0151017,0.0117687,0.0139425,0.00951042,0.012249,0.00762852,0.00831535,0.00771556,0.00789939,0.00533653,0.00645622,0.00472292,0.00450483,0.00335374,0.00469929,0.00325513,0.0031701,0.00241217,0.00284904,0.00230713,0.00216286,0.00144624,0.00179337,0.00130533,0.00140059,0.00114463,0.00109921,0.000886572,0.000969441,0.000782369,0.000845264,0.000611035,0.000618774,0.000502733,0.000575663,0.00041196,0.000448062,0.0003392,0.000387137,0.000319624,0.000286572,0.000249304,0.00022586,0.00017304,0.000205016,0.000157454,0.000170117,0.000111864,0.00013998,0.000106571,0.00010159,8.58747e-05,8.3502e-05,6.08148e-05,8.16149e-05,5.06052e-05,6.23455e-05,4.60889e-05,
3200,0.439483,0.431702,0.499499,0.451568,0.439718,0.404871,0.428882,0.466672,0.429288,0.402248,0.458358,0.424564,0.393509,0.426209,0.458506,0.413598,0.399076,0.302637,0.405093,0.406181,0.413496,0.35327,0.352334,0.270505,0.319408,0.168982,0.216124,0.147169,0.160975,0.0878584,0.114676,0.0613054,0.0835142,0.0485475,0.0578448,0.0317536,0.0351893,0.0260144,0.0298378,0.0196779,0.0229757,0.0160345,0.015903,0.0124379,0.0150048,0.00951042,0.012249,0.00762852,0.00905808,0.00730195,0.00789939,0.00533653,0.00718495,0.00472292,0.00420124,0.00354627,0.00469929,0.00289832,0.0031701,0.00241217,0.00284904,0.00230713,0.00216286,0.00144624,0.00188994,0.00130533,0.00140059,0.000966573,0.00109921,0.000886572,0.000969441,0.000782369,0.000845264,0.000653748,0.000618774,0.000502733,0.000631645,0.000386609,0.000423219,0.0003392,0.000387137,0.000319624,0.000286572,0.000249304,0.00022586,0.00017304,0.000188971,0.000148999,0.000170117,0.000111864,0.00013998,9.83144e-05,0.00010159,7.97644e-05,7.55912e-05,6.08148e-05,7.42234e-05,5.06052e-05,6.23455e-05,4.60889e-05,
3400,0.471866,0.468705,0.499499,0.484842,0.466267,0.446219,0.428882,0.508673,0.429288,0.462585,0.483038,0.448446,0.427113,0.48918,0.458506,0.413598,0.440169,0.335041,0.473958,0.406181,0.434371,0.35327,0.352334,0.270505,0.319408,0.180866,0.22975,0.147169,0.160975,0.101284,0.122692,0.0613054,0.0835142,0.0485475,0.0578448,0.0317536,0.0351893,0.0244331,0.0298378,0.0196779,0.0245074,0.0160345,0.0176736,0.0131866,0.0142004,0.00951042,0.012249,0.00762852,0.00905808,0.00730195,0.00789939,0.00533653,0.00718495,0.00508276,0.00420124,0.00379451,0.00469929,0.00289832,0.0031701,0.00241217,0.00264477,0.00197824,0.00195728,0.00144624,0.00175764,0.00137059,0.00140059,0.000966573,0.00116417,0.000886572,0.000969441,0.000782369,0.000845264,0.000653748,0.000586645,0.000502733,0.000631645,0.00035568,0.000450115,0.0003392,0.000387137,0.000291061,0.000307514,0.000249304,0.00022586,0.00017304,0.000188971,0.000148999,0.00015221,0.000118257,0.00013998,9.83144e-05,0.00010159,7.97644e-05,7.99307e-05,6.39878e-05,7.04395e-05,5.06052e-05,5.64258e-05,4.35335e-05,
3600,0.537284,0.522272,0.499499,0.51561,0.466267,0.474351,0.428882,0.478806,0.47895,0.462585,0.483038,0.448446,0.494173,0.48918,0.458506,0.438329,0.440169,0.372888,0.514583,0.43611,0.399799,0.380285,0.386185,0.270505,0.337475,0.203072,0.22975,0.147169,0.160975,0.101284,0.122692,0.0613054,0.0880695,0.0485475,0.0578448,0.033965,0.0377545,0.0223839,0.0281328,0.018228,0.0245074,0.0160345,0.0164161,0.0131866,0.0149539,0.00951042,0.012249,0.00808911,0.00848914,0.00818927,0.00789939,0.00582913,0.0076113,0.00543716,0.00464348,0.00404748,0.00439221,0.00289832,0.00346013,0.00241217,0.00264477,0.00197824,0.00211959,0.00144624,0.00175764,0.00148807,0.00140059,0.00106493,0.00116417,0.000886572,0.000969441,0.000782369,0.000800777,0.000653748,0.000586645,0.000502733,0.000631645,0.000386285,0.000450115,0.0003392,0.000387137,0.000291061,0.000307514,0.000211061,0.00022586,0.000163152,0.000188971,0.000139942,0.000142958,0.000118257,0.000128839,9.83144e-05,0.00010159,7.97644e-05,7.99307e-05,6.07256e-05,7.04395e-05,5.06052e-05,5.10469e-05,4.35335e-05,
3800,0.537284,0.522272,0.499499,0.51561,0.505281,0.533877,0.452544,0.505076,0.47895,0.501057,0.483038,0.448446,0.494173,0.535769,0.458506,0.438329,0.440169,0.372888,0.468485,0.43611,0.442346,0.331809,0.386185,0.244908,0.337475,0.191053,0.269434,0.12194,0.170664,0.101284,0.131371,0.0536162,0.0827162,0.0485475,0.0578448,0.035852,0.0377545,0.023795,0.0305599,0.018228,0.0245074,0.0160345,0.0164161,0.0131866,0.0149539,0.00951042,0.012249,0.00808911,0.00848914,0.00818927,0.00789939,0.00552233,0.00670656,0.00543716,0.00464348,0.00404748,0.00409025,0.00271996,0.00346013,0.00241217,0.00250994,0.00186116,0.00211959,0.00144624,0.00175764,0.00134762,0.00140059,0.00106493,0.00116417,0.00101732,0.000969441,0.000782369,0.000800777,0.000653748,0.000586645,0.000502733,0.000631645,0.000386285,0.000450115,0.0003392,0.000360854,0.000291061,0.000307514,0.000211061,0.000209789,0.000177428,0.000188971,0.000139942,0.000142958,0.000118257,0.0001379,9.25418e-05,0.00010159,8.45657e-05,7.99307e-05,6.4774e-05,6.52172e-05,5.06052e-05,5.10469e-05,4.35335e-05,
4000,0.462485,0.522272,0.499499,0.51561,0.438627,0.495599,0.495644,0.531659,0.47895,0.501057,0.534758,0.448446,0.494173,0.451374,0.458506,0.438329,0.440169,0.394476,0.468485,0.43611,0.442346,0.331809,0.386185,0.268439,0.337475,0.206416,0.269434,0.131471,0.189909,0.101284,0.144994,0.0599103,0.0919566,0.0485475,0.0578448,0.035852,0.0377545,0.023795,0.0305599,0.018228,0.0268907,0.0160345,0.0164161,0.0131866,0.0149539,0.00951042,0.012249,0.00868341,0.00922659,0.00765413,0.00748923,0.00606306,0.00584752,0.00543716,0.00496686,0.00404748,0.00409025,0.00271996,0.00308084,0.00241217,0.00250994,0.00186116,0.00211959,0.00144624,0.00186274,0.00134762,0.00140059,0.000963409,0.00116417,0.000936781,0.000969441,0.000711376,0.00084359,0.000653748,0.000586645,0.000502733,0.000578454,0.000356854,0.000450115,0.0003392,0.000360854,0.000291061,0.000307514,0.000211061,0.000209789,0.000187517,0.000188971,0.000139942,0.000142958,0.000105846,0.000147094,9.25418e-05,0.00010159,8.45657e-05,7.99307e-05,6.4774e-05,6.52172e-05,5.06052e-05,5.10469e-05,4.35335e-05,
