mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
2200,0.999091,1,0.998182,0.999091,0.996364,0.992727,0.993636,0.98,0.972727,0.958182,0.935455,0.903636,0.880909,0.79,0.718182,0.671818,0.651818,0.612727,0.583636,0.559091,0.575455,0.627273,0.631818,0.581818,0.62,0.568182,0.605455,0.616364,0.621818,0.610909,0.624545,0.609091,0.598182,0.602727,0.611818,0.624545,0.618182,0.676364,0.619091,0.632727,0.631818,0.614545,0.600909,0.606364,0.592727,0.587273,0.58,0.550909,0.482727,
2400,0.999167,0.999167,0.998333,0.999167,0.996667,0.9925,0.993333,0.978333,0.971667,0.9575,0.936667,0.900833,0.875,0.790833,0.713333,0.659167,0.650833,0.614167,0.594167,0.575,0.585,0.635,0.646667,0.603333,0.629167,0.59,0.623333,0.63,0.630833,0.6225,0.6325,0.610833,0.615,0.621667,0.615,0.6375,0.633333,0.679167,0.623333,0.6425,0.645,0.6275,0.62,0.620833,0.609167,0.5975,0.593333,0.555,0.5025,
2600,0.998462,0.999231,0.998462,0.999231,0.996923,0.993077,0.991538,0.979231,0.970769,0.957692,0.936923,0.895385,0.865385,0.787692,0.707692,0.659231,0.657692,0.628462,0.609231,0.592308,0.590769,0.636154,0.649231,0.616154,0.633077,0.597692,0.635385,0.636154,0.643077,0.635385,0.64,0.623846,0.623846,0.633846,0.621538,0.650769,0.643846,0.690769,0.629231,0.646923,0.648462,0.638462,0.633077,0.620769,0.623077,0.611538,0.606154,0.566923,0.523077,
2800,0.997857,0.999286,0.997857,0.999286,0.997143,0.992143,0.991429,0.978571,0.970714,0.954286,0.932143,0.893571,0.862143,0.776429,0.707143,0.662143,0.657857,0.621429,0.612143,0.590714,0.597857,0.645,0.660714,0.626429,0.641429,0.61,0.643571,0.646429,0.648571,0.640714,0.652857,0.638571,0.637143,0.639286,0.625714,0.655714,0.654286,0.689286,0.63,0.652857,0.652143,0.650714,0.644286,0.631429,0.632143,0.625714,0.612857,0.579286,0.539286,
3000,0.998,0.999333,0.997333,0.999333,0.996,0.991333,0.992,0.977333,0.970667,0.954667,0.932,0.893333,0.861333,0.778667,0.705333,0.656667,0.666667,0.626,0.617333,0.599333,0.604667,0.644,0.669333,0.631333,0.646667,0.624,0.652667,0.650667,0.656667,0.648667,0.658,0.646,0.638667,0.648,0.64,0.665333,0.658667,0.694667,0.638,0.654667,0.659333,0.657333,0.640667,0.640667,0.638667,0.627333,0.626,0.592,0.556,
3200,0.998125,0.999375,0.9975,0.999375,0.99375,0.99125,0.99125,0.97625,0.969375,0.951875,0.929375,0.89125,0.85125,0.77625,0.708125,0.658125,0.665,0.635,0.623125,0.60625,0.614375,0.6525,0.68,0.640625,0.650625,0.630625,0.659375,0.65375,0.65875,0.6475,0.66625,0.651875,0.644375,0.651875,0.645625,0.66875,0.663125,0.698125,0.64375,0.6675,0.668125,0.666875,0.643125,0.646875,0.648125,0.635625,0.635,0.60125,0.556875,
3400,0.998235,0.999412,0.997059,0.998824,0.993529,0.991765,0.991176,0.975294,0.969412,0.949412,0.927647,0.889412,0.848235,0.776471,0.701765,0.658824,0.667647,0.639412,0.625294,0.613529,0.625882,0.660588,0.681765,0.649412,0.656471,0.635882,0.668824,0.657647,0.667059,0.65,0.671765,0.657059,0.65,0.657059,0.65,0.668235,0.665294,0.701176,0.650588,0.671765,0.669412,0.667059,0.650588,0.654118,0.657647,0.644118,0.643529,0.613529,0.561765,
3600,0.997778,0.999444,0.997222,0.998889,0.993889,0.991667,0.991111,0.975,0.968333,0.947222,0.928333,0.888889,0.846111,0.776667,0.704444,0.663333,0.666111,0.638889,0.632222,0.616111,0.622778,0.664444,0.680556,0.653889,0.662778,0.645,0.675,0.658889,0.670556,0.655556,0.676111,0.660556,0.655556,0.66,0.659444,0.672222,0.672222,0.702222,0.655,0.670556,0.676667,0.673333,0.653333,0.654444,0.664444,0.646111,0.650556,0.621667,0.571667,
3800,0.997895,0.999474,0.996842,0.998421,0.993684,0.991053,0.991579,0.972632,0.964211,0.946316,0.925263,0.888947,0.84,0.771053,0.704737,0.665263,0.666842,0.641579,0.633158,0.623158,0.631053,0.67,0.682105,0.659474,0.668947,0.653684,0.678947,0.657895,0.673684,0.662632,0.677895,0.665263,0.657368,0.663684,0.662105,0.671579,0.674737,0.706316,0.657368,0.672632,0.684211,0.675789,0.661053,0.656316,0.665263,0.653158,0.656316,0.628947,0.577895,
4000,0.9975,0.9995,0.997,0.998,0.994,0.991,0.9905,0.972,0.963,0.9445,0.924,0.8865,0.84,0.7665,0.705,0.661,0.663,0.6445,0.6395,0.629,0.631,0.6705,0.684,0.66,0.67,0.659,0.6795,0.6645,0.679,0.665,0.6795,0.6655,0.6615,0.6675,0.6585,0.674,0.675,0.706,0.659,0.6715,0.6875,0.678,0.6595,0.6555,0.6735,0.6565,0.6635,0.633,0.584,
4200,0.997619,0.999524,0.996667,0.998095,0.99381,0.990952,0.990476,0.971429,0.961905,0.944762,0.920952,0.88619,0.840952,0.759524,0.702857,0.66381,0.665714,0.647143,0.637143,0.636667,0.634286,0.670952,0.684286,0.662381,0.675238,0.661905,0.682857,0.670952,0.678571,0.668095,0.68381,0.664286,0.668571,0.67,0.664762,0.678095,0.678571,0.707619,0.665714,0.67381,0.691905,0.680476,0.662381,0.654286,0.67619,0.658571,0.665238,0.635714,0.592381,
4400,0.997273,0.999545,0.996364,0.997727,0.993182,0.99,0.990455,0.971364,0.961364,0.944091,0.92,0.885909,0.835909,0.753636,0.706364,0.663636,0.666818,0.652727,0.643182,0.645,0.636364,0.675,0.685455,0.664545,0.674091,0.667727,0.686364,0.674545,0.676364,0.671364,0.688636,0.667273,0.672273,0.675909,0.664091,0.681818,0.679091,0.709091,0.670455,0.676364,0.692273,0.683636,0.667273,0.655909,0.676364,0.663636,0.666364,0.638636,0.597727,
4600,0.997391,0.99913,0.996522,0.997826,0.993043,0.989565,0.990435,0.972174,0.96,0.945652,0.91913,0.885652,0.830435,0.746522,0.705652,0.664348,0.669565,0.656957,0.642609,0.647826,0.642609,0.675652,0.689565,0.668696,0.676522,0.671739,0.691304,0.679565,0.678696,0.672174,0.691739,0.672609,0.675652,0.684783,0.664783,0.681304,0.680435,0.707391,0.672174,0.676522,0.694348,0.686522,0.666522,0.657826,0.682609,0.67,0.671304,0.644348,0.604783,
4800,0.997083,0.999167,0.996667,0.997917,0.993333,0.989167,0.990833,0.972917,0.960833,0.945417,0.916667,0.885417,0.829167,0.745833,0.705,0.661667,0.669167,0.660417,0.645833,0.65375,0.645,0.679583,0.692083,0.673333,0.678333,0.674167,0.692917,0.68375,0.684167,0.676667,0.695,0.670833,0.67875,0.684167,0.667917,0.680417,0.682917,0.710833,0.67625,0.683333,0.695833,0.682083,0.666667,0.660417,0.687917,0.675417,0.675,0.651667,0.609583,
5000,0.9968,0.9988,0.9968,0.998,0.9932,0.9896,0.9904,0.974,0.9612,0.9448,0.9152,0.886,0.8268,0.7436,0.708,0.6576,0.668,0.6624,0.6472,0.6616,0.6504,0.682,0.6932,0.6772,0.682,0.6776,0.6972,0.6852,0.6864,0.6776,0.6936,0.676,0.6824,0.6868,0.6688,0.6832,0.6868,0.7116,0.6768,0.6864,0.6984,0.6876,0.6692,0.6624,0.6908,0.6788,0.6768,0.656,0.6116,
5200,0.996538,0.998462,0.996923,0.998077,0.992692,0.989231,0.990385,0.973462,0.961538,0.944615,0.913846,0.885385,0.828462,0.743077,0.709231,0.658846,0.671538,0.663462,0.653846,0.666154,0.653077,0.684231,0.692692,0.680385,0.684231,0.680769,0.696923,0.69,0.686154,0.680385,0.694615,0.678846,0.684231,0.687692,0.670385,0.686538,0.688462,0.711538,0.676923,0.69,0.698462,0.690385,0.669615,0.666538,0.695769,0.684231,0.682692,0.659231,0.613846,
5400,0.996667,0.998519,0.997037,0.997778,0.992222,0.989259,0.99037,0.974444,0.960741,0.942963,0.914074,0.885926,0.822593,0.741852,0.710741,0.662222,0.672963,0.662222,0.656296,0.669259,0.656296,0.684815,0.693704,0.682222,0.682222,0.67963,0.692222,0.691111,0.687407,0.681852,0.696296,0.680741,0.685926,0.688148,0.674074,0.688148,0.689259,0.71,0.677407,0.69,0.698889,0.687778,0.668519,0.66963,0.697778,0.685185,0.686296,0.66,0.617778,
5600,0.996786,0.998214,0.996786,0.997857,0.992143,0.988929,0.990357,0.974643,0.961786,0.943929,0.911786,0.885714,0.821071,0.7425,0.708929,0.662857,0.674643,0.660357,0.657857,0.6675,0.659286,0.685357,0.695,0.686429,0.684643,0.68,0.695357,0.692857,0.69,0.682857,0.694643,0.679643,0.689643,0.691786,0.674286,0.688571,0.690357,0.711071,0.679286,0.691786,0.699286,0.6925,0.671786,0.674643,0.699286,0.686429,0.687143,0.658214,0.618929,
5800,0.996897,0.998276,0.996897,0.997586,0.991724,0.98931,0.99,0.974828,0.962069,0.944138,0.912759,0.886897,0.81931,0.74,0.705517,0.663103,0.676552,0.661034,0.657586,0.668966,0.664138,0.686207,0.698621,0.688276,0.685517,0.68069,0.697931,0.693103,0.69,0.685517,0.696897,0.684828,0.692414,0.694138,0.677586,0.691034,0.69069,0.713793,0.681724,0.695517,0.703448,0.687931,0.674483,0.676552,0.697586,0.688966,0.691034,0.661034,0.621379,
6000,0.997,0.998333,0.997,0.997333,0.992,0.989667,0.99,0.973333,0.962,0.945333,0.912,0.885,0.818,0.739333,0.706333,0.660667,0.675,0.659667,0.658,0.669667,0.666667,0.690667,0.704,0.688,0.685,0.682,0.698333,0.693333,0.694667,0.69,0.700333,0.688,0.695667,0.695667,0.677667,0.691667,0.691333,0.715,0.683333,0.697667,0.705333,0.688333,0.676333,0.678667,0.697,0.691333,0.693,0.661,0.621667,
6200,0.997097,0.998387,0.997097,0.997419,0.991935,0.99,0.990323,0.973548,0.962903,0.944839,0.912258,0.885484,0.818065,0.736774,0.704839,0.656452,0.673548,0.660968,0.66,0.673871,0.669677,0.692903,0.704194,0.689032,0.685806,0.685484,0.702581,0.697419,0.697419,0.692581,0.698387,0.68871,0.69129,0.693871,0.67871,0.696129,0.692581,0.716452,0.687742,0.700968,0.708065,0.690323,0.676774,0.680645,0.697097,0.692258,0.694839,0.663548,0.624839,
6400,0.997188,0.998437,0.996875,0.9975,0.991875,0.989688,0.990313,0.97375,0.96375,0.945,0.91125,0.884687,0.81875,0.738437,0.7,0.653438,0.676562,0.664375,0.662188,0.676875,0.674687,0.695,0.705313,0.690312,0.688125,0.685625,0.700313,0.698125,0.695625,0.693438,0.697812,0.6875,0.69,0.695937,0.683125,0.7,0.696875,0.716875,0.688438,0.701562,0.71,0.690937,0.680937,0.684063,0.699688,0.695937,0.693125,0.66375,0.624687,
6600,0.99697,0.998485,0.99697,0.997576,0.991515,0.99,0.99,0.972727,0.962424,0.943939,0.910606,0.884848,0.819394,0.740303,0.699394,0.653636,0.675152,0.664848,0.661515,0.674848,0.675758,0.698182,0.706364,0.693333,0.690909,0.687576,0.7,0.697576,0.696364,0.697879,0.697879,0.688788,0.692727,0.696364,0.683939,0.700303,0.697879,0.717879,0.690606,0.700909,0.709394,0.690303,0.680909,0.686061,0.700303,0.696061,0.695758,0.666061,0.630606,
6800,0.996471,0.998529,0.997059,0.997647,0.991471,0.99,0.989706,0.972941,0.962059,0.942941,0.911471,0.882353,0.821471,0.740882,0.699706,0.650294,0.676176,0.667059,0.664412,0.678824,0.674706,0.698235,0.708235,0.696176,0.693529,0.690882,0.700882,0.697941,0.697647,0.696765,0.695588,0.687941,0.692941,0.696765,0.684706,0.703235,0.701176,0.719118,0.689706,0.700588,0.709706,0.690588,0.682941,0.687059,0.701765,0.695882,0.697059,0.671471,0.634118,
7000,0.996286,0.998571,0.997143,0.997143,0.991429,0.989429,0.99,0.973429,0.962,0.942,0.911714,0.882,0.818571,0.738,0.699143,0.652571,0.678286,0.666,0.666286,0.681429,0.676857,0.700286,0.709143,0.698286,0.694286,0.693714,0.699714,0.698,0.700286,0.698571,0.696286,0.687429,0.696571,0.699143,0.688571,0.704286,0.702571,0.718571,0.688857,0.701714,0.711143,0.692286,0.684571,0.688286,0.701143,0.696571,0.697714,0.671143,0.634857,
7200,0.996389,0.998611,0.997222,0.997222,0.991389,0.989444,0.99,0.973611,0.962222,0.941944,0.911389,0.883056,0.818333,0.736389,0.700278,0.6525,0.679444,0.665833,0.665278,0.683056,0.677222,0.698611,0.708889,0.701667,0.695,0.693889,0.701389,0.698611,0.702222,0.695833,0.696667,0.687222,0.698611,0.702222,0.689722,0.704444,0.706111,0.720556,0.691111,0.703611,0.711944,0.693056,0.684722,0.690833,0.700833,0.6975,0.693889,0.671389,0.637222,
7400,0.996486,0.998649,0.997297,0.997297,0.991622,0.989459,0.989459,0.973514,0.961622,0.942162,0.912432,0.881892,0.818649,0.734324,0.69973,0.652432,0.681622,0.665405,0.666757,0.681892,0.677838,0.699459,0.705676,0.703514,0.696486,0.696757,0.700811,0.69973,0.702432,0.695946,0.696216,0.688649,0.69973,0.703243,0.691892,0.704865,0.707568,0.721081,0.691622,0.702703,0.712973,0.694595,0.686216,0.68973,0.703784,0.696216,0.693514,0.672432,0.641622,
7600,0.996579,0.998684,0.997368,0.997368,0.991579,0.989737,0.989737,0.974211,0.962105,0.942368,0.912368,0.881842,0.818684,0.734474,0.695789,0.652105,0.679737,0.668684,0.667368,0.686316,0.680263,0.700526,0.706579,0.704737,0.697368,0.696316,0.703684,0.700789,0.701579,0.695789,0.697632,0.691053,0.699737,0.707105,0.691579,0.706316,0.708684,0.720789,0.692895,0.703684,0.712368,0.696579,0.687632,0.69,0.703947,0.698684,0.695526,0.673684,0.644474,
7800,0.99641,0.998718,0.997179,0.997436,0.991538,0.99,0.99,0.974872,0.962308,0.942821,0.912051,0.881282,0.82,0.733846,0.695128,0.651795,0.679231,0.666923,0.668462,0.688718,0.681282,0.700769,0.706923,0.705385,0.698974,0.698462,0.705897,0.702564,0.702564,0.695897,0.695897,0.692308,0.7,0.707436,0.692821,0.707949,0.708974,0.720513,0.695128,0.705385,0.714359,0.698718,0.691538,0.690769,0.703077,0.698462,0.695641,0.673077,0.644615,
8000,0.99625,0.99875,0.99725,0.99725,0.991,0.99,0.9895,0.9755,0.962,0.94225,0.911,0.87975,0.817,0.73575,0.694,0.65375,0.682,0.6685,0.66875,0.6885,0.68225,0.70125,0.70725,0.7025,0.699,0.70075,0.70575,0.705,0.70125,0.6985,0.697,0.69725,0.702,0.709,0.69325,0.70875,0.70875,0.7205,0.69525,0.70625,0.71525,0.70025,0.6945,0.69425,0.70325,0.701,0.6965,0.672,0.64775,
8200,0.996341,0.99878,0.997317,0.997073,0.990488,0.99,0.989024,0.975366,0.96122,0.941951,0.909512,0.879268,0.817317,0.738049,0.695122,0.653415,0.681707,0.669024,0.668537,0.687073,0.683415,0.702439,0.707805,0.704878,0.70122,0.702683,0.706585,0.706585,0.700976,0.700244,0.699268,0.7,0.701951,0.71,0.693171,0.71,0.710244,0.720976,0.697317,0.708537,0.71561,0.701707,0.694878,0.693659,0.705366,0.701707,0.698049,0.673415,0.649512,
8400,0.996429,0.99881,0.997143,0.997143,0.990714,0.989762,0.988571,0.974524,0.962143,0.941667,0.909286,0.878095,0.817143,0.737619,0.69619,0.654048,0.683571,0.670952,0.669048,0.688333,0.684524,0.703333,0.71,0.705238,0.701667,0.70381,0.705714,0.705952,0.702143,0.700952,0.700476,0.700238,0.702857,0.710952,0.694286,0.710952,0.710476,0.72119,0.699048,0.704286,0.717619,0.70381,0.694524,0.696429,0.708095,0.702857,0.69881,0.674048,0.650714,
8600,0.996279,0.998837,0.996977,0.996744,0.99093,0.99,0.988372,0.974884,0.962326,0.941163,0.90907,0.875116,0.81814,0.736977,0.696279,0.653256,0.68186,0.66907,0.669535,0.688837,0.686279,0.705814,0.712093,0.703721,0.702093,0.704186,0.707209,0.706977,0.703023,0.703023,0.701163,0.701163,0.703953,0.712326,0.693953,0.71093,0.712326,0.723488,0.70093,0.705349,0.717209,0.705116,0.697674,0.698372,0.708837,0.703488,0.69907,0.673256,0.65186,
8800,0.995909,0.998864,0.997045,0.996591,0.991136,0.989773,0.988636,0.974545,0.962273,0.940909,0.908182,0.873864,0.8175,0.736818,0.696364,0.653636,0.683636,0.669318,0.671818,0.687955,0.685455,0.706818,0.712955,0.704318,0.7025,0.705,0.7075,0.7075,0.704091,0.705,0.702045,0.703636,0.704773,0.713182,0.694773,0.710909,0.713182,0.724318,0.7,0.706136,0.716818,0.705455,0.700227,0.698864,0.71,0.703182,0.699545,0.673409,0.654091,
9000,0.996,0.998667,0.997111,0.996667,0.991111,0.989778,0.988667,0.973778,0.961556,0.941111,0.907778,0.874444,0.817333,0.738,0.695111,0.653778,0.679111,0.669111,0.672444,0.692667,0.687778,0.707556,0.715556,0.705111,0.704,0.706667,0.708222,0.705556,0.705111,0.705778,0.703111,0.705111,0.705556,0.714667,0.695778,0.709556,0.714667,0.726444,0.702222,0.708889,0.717111,0.705556,0.702222,0.7,0.710222,0.702,0.700889,0.672444,0.657556,
9200,0.996087,0.998478,0.996957,0.996739,0.991087,0.99,0.988696,0.97413,0.961087,0.941304,0.908696,0.87413,0.815,0.736957,0.695217,0.657174,0.681304,0.667174,0.675217,0.691957,0.687391,0.70913,0.716957,0.704348,0.705652,0.709565,0.70913,0.706304,0.706739,0.704783,0.704348,0.706522,0.705435,0.716304,0.695652,0.709348,0.714565,0.725217,0.703696,0.71,0.718043,0.706304,0.704783,0.702826,0.71087,0.703043,0.699565,0.67413,0.658261,
9400,0.99617,0.998511,0.997021,0.996596,0.991064,0.989574,0.988723,0.973617,0.960638,0.941702,0.908298,0.874681,0.814255,0.736383,0.695745,0.656596,0.680851,0.665532,0.676596,0.693617,0.689787,0.710851,0.718723,0.705532,0.708298,0.711489,0.709149,0.70766,0.707447,0.704894,0.703404,0.706596,0.704894,0.71766,0.695532,0.710638,0.714681,0.726809,0.704255,0.711064,0.71766,0.707872,0.704043,0.702979,0.710426,0.702979,0.699787,0.673404,0.656809,
9600,0.996042,0.998542,0.997083,0.996458,0.99125,0.989583,0.988958,0.972708,0.960833,0.941458,0.908125,0.874167,0.813333,0.738958,0.695625,0.659375,0.679792,0.665625,0.67625,0.692708,0.690625,0.71,0.718125,0.708125,0.708333,0.713542,0.710625,0.709167,0.71,0.704792,0.704167,0.70625,0.704583,0.71625,0.695417,0.709792,0.7175,0.726667,0.705208,0.712292,0.720833,0.71,0.704792,0.702917,0.710208,0.700625,0.701458,0.675,0.658333,
9800,0.996122,0.998571,0.996735,0.996327,0.991429,0.989184,0.988776,0.972041,0.960612,0.941633,0.907959,0.874286,0.813878,0.740204,0.69551,0.657959,0.68,0.66551,0.677551,0.692857,0.691633,0.710816,0.718776,0.709184,0.707143,0.714082,0.709796,0.707347,0.711633,0.704286,0.705918,0.706327,0.704898,0.716122,0.695714,0.710408,0.716939,0.727959,0.706939,0.713061,0.722653,0.709388,0.70551,0.70449,0.712449,0.702041,0.70102,0.676531,0.658776,
10000,0.9962,0.9986,0.9968,0.9964,0.9914,0.9892,0.9888,0.9714,0.9602,0.9414,0.9086,0.8742,0.813,0.7398,0.6964,0.6576,0.6798,0.6664,0.6778,0.693,0.6916,0.7112,0.719,0.7096,0.708,0.7128,0.7084,0.7072,0.7136,0.7052,0.7078,0.7074,0.7066,0.7158,0.6968,0.7088,0.7172,0.7298,0.7084,0.714,0.7228,0.709,0.707,0.707,0.7136,0.7002,0.7022,0.6768,0.6598,
10200,0.996275,0.998627,0.996863,0.996275,0.991373,0.98902,0.988235,0.971176,0.960588,0.941373,0.908431,0.873725,0.812353,0.740588,0.69549,0.657451,0.680784,0.665686,0.678431,0.694314,0.69098,0.710392,0.719608,0.71098,0.709216,0.714118,0.711176,0.708824,0.715294,0.70549,0.709216,0.708235,0.705686,0.717647,0.696667,0.711176,0.718431,0.729608,0.70902,0.713529,0.721961,0.70902,0.707059,0.708627,0.713922,0.700392,0.701961,0.678431,0.660588,
10400,0.996346,0.998654,0.996923,0.996154,0.991346,0.989231,0.988269,0.971346,0.960769,0.940962,0.908269,0.874038,0.812885,0.742692,0.694231,0.658462,0.678846,0.668654,0.679423,0.696346,0.690769,0.709615,0.720769,0.712308,0.709615,0.714615,0.711538,0.708269,0.715577,0.705769,0.709615,0.708077,0.705577,0.718462,0.697692,0.713077,0.718462,0.730192,0.711154,0.714231,0.722692,0.711923,0.706923,0.709615,0.711538,0.7,0.700769,0.679423,0.660962,
10600,0.996415,0.998679,0.996981,0.996226,0.991321,0.989434,0.988113,0.970566,0.960377,0.941132,0.908302,0.873396,0.813585,0.742642,0.693396,0.659623,0.680377,0.671132,0.679434,0.695283,0.691509,0.711321,0.720943,0.712453,0.711321,0.716226,0.712642,0.708302,0.715472,0.707358,0.711132,0.708302,0.707925,0.719057,0.698868,0.714528,0.717547,0.729434,0.71,0.713396,0.721887,0.710943,0.706226,0.709811,0.711509,0.699434,0.701132,0.679434,0.662642,
10800,0.996481,0.998704,0.996852,0.996111,0.991296,0.98963,0.987778,0.970741,0.960741,0.941296,0.908519,0.872222,0.812778,0.741111,0.691667,0.659074,0.682407,0.672778,0.681481,0.696852,0.691667,0.711852,0.722407,0.711852,0.711852,0.717963,0.712407,0.71,0.715556,0.707593,0.711111,0.707778,0.708519,0.720556,0.699815,0.713333,0.718333,0.727963,0.71037,0.714444,0.721667,0.711667,0.707222,0.711667,0.712593,0.700185,0.702037,0.678333,0.66463,
11000,0.996545,0.998727,0.996727,0.996,0.991273,0.989636,0.987818,0.970909,0.960545,0.940727,0.908182,0.871818,0.812727,0.742,0.692,0.658,0.682,0.672364,0.681273,0.697636,0.691273,0.711273,0.719818,0.710727,0.71,0.718364,0.711636,0.711636,0.714909,0.708727,0.712364,0.709455,0.709818,0.721636,0.698727,0.714,0.718727,0.728909,0.711818,0.714,0.721636,0.713273,0.706727,0.711091,0.713455,0.700364,0.701636,0.68,0.666727,
11200,0.996607,0.99875,0.996607,0.995893,0.991429,0.989821,0.987857,0.970893,0.960357,0.940357,0.908571,0.87125,0.812679,0.742857,0.6925,0.657143,0.679286,0.672679,0.682679,0.697321,0.690893,0.712321,0.720714,0.711786,0.711786,0.718929,0.713929,0.712679,0.715,0.709821,0.71375,0.71,0.709286,0.721071,0.698214,0.714107,0.719286,0.72875,0.712679,0.714107,0.72125,0.713393,0.7075,0.710536,0.714464,0.699643,0.701607,0.681429,0.668571,
11400,0.996667,0.998772,0.996667,0.995789,0.991404,0.99,0.987895,0.970702,0.961053,0.940526,0.908596,0.869649,0.812456,0.740702,0.691754,0.657719,0.678947,0.674035,0.683684,0.69807,0.691754,0.711754,0.720351,0.712456,0.71386,0.719123,0.714912,0.71193,0.713684,0.711579,0.715263,0.710351,0.709298,0.722456,0.7,0.715439,0.72,0.728246,0.711404,0.714211,0.722632,0.715263,0.707895,0.710877,0.71614,0.698947,0.701579,0.682281,0.670175,
