mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
5990,0.303549,0.182763,0.6534,0.914868,0.563003,0.497126,0.940091,0.0899327,0.182026,0.292639,0.617548,0.616868,0.0436666,0.441754,0.928847,0.460761,0.651611,0.214253,0.242196,0.347695,0.00840781,0.719699,0.560894,0.651489,0.431443,0.437506,0.604252,0.653266,0.784264,0.456678,0.545901,0.294749,0.00357469,0.412205,0.40599,0.0396952,0.0857694,0.0831092,0.0556468,0.0765785,0.0278969,0.104132,0.240092,0.0517096,0.0444169,0.0713879,0.0540262,0.0701905,0.0544067,0.0705273,0.0569318,0.0653323,0.0705847,0.0635367,0.0702277,0.0554093,0.0514603,0.0690866,0.0518167,0.0717562,0.0533594,0.0695739,0.0547367,0.0681668,0.0513969,0.0703913,0.055787,0.0669759,0.0523758,0.0700398,0.0562296,0.0653514,0.0559518,0.0669618,0.0536522,0.0684385,0.0546259,0.0673089,0.0545559,0.0677562,0.0548604,0.0674486,0.0550948,0.0671036,0.0548213,0.0674115,0.0549147,0.0672581,0.0548244,0.0675051,0.0549217,0.0673171,0.0549651,0.0674867,0.0547793,0.0675034,0.0550263,0.067293,0.0549384,0.0673678,
6000,0.134234,0.946192,0.164747,0.922861,0.159534,0.624885,0.264174,0.932925,0.0765191,0.363208,0.517697,0.256014,0.0524039,0.599296,0.747443,0.713157,0.034846,0.449261,0.390581,0.424042,0.698203,0.533631,0.295111,0.687026,0.00840781,0.643291,0.0134489,0.611127,0.855295,0.995319,0.199833,0.0272629,0.00847534,0.307937,0.320977,0.0420586,0.276179,0.00934539,0.0278969,0.0936583,0.0516651,0.0478863,0.0647571,0.0603224,0.0544067,0.0696283,0.0754298,0.0487187,0.0638129,0.0612069,0.0929298,0.0731332,0.0478221,0.0751248,0.0482579,0.0723979,0.0558345,0.0697126,0.0521417,0.0697853,0.0593245,0.0658858,0.0555297,0.0674279,0.0532657,0.06917,0.0536915,0.0670587,0.0509203,0.071414,0.0554046,0.0674065,0.051561,0.0689822,0.0540601,0.0676146,0.0542421,0.0676518,0.0554257,0.0668153,0.0550286,0.0673815,0.054998,0.0674107,0.0547822,0.0674384,0.0551439,0.0671766,0.0552948,0.0669148,0.0548494,0.0674769,0.0547481,0.067483,0.0546127,0.0674658,0.0548825,0.0673697,0.0548411,0.0673998,
6010,0.755544,0.604367,0.179954,0.218229,0.241657,0.165143,0.719762,0.83085,0.214339,0.959967,0.565416,0.533631,0.295111,0.856649,0.231794,0.117279,0.717893,0.0261986,0.944744,0.665049,0.403065,0.869983,0.790405,0.0588859,0.0932935,0.335139,0.22772,0.640208,0.152664,0.104832,0.00847534,0.174891,0.342308,0.0411896,0.103303,0.178608,0.0861578,0.0573972,0.0541505,0.0478863,0.0975662,0.0856084,0.0565549,0.055091,0.0324651,0.0876958,0.0703787,0.0653828,0.0598387,0.0645087,0.05995,0.0676013,0.0545393,0.0633861,0.0592685,0.0617831,0.0577349,0.0702391,0.0501316,0.0697941,0.0506918,0.0651393,0.0586283,0.0670036,0.0478221,0.0708753,0.0521272,0.067957,0.0551842,0.0665058,0.054333,0.0680605,0.0516178,0.0696119,0.0551076,0.0668086,0.0546388,0.0676208,0.0545931,0.0670614,0.0553216,0.0672789,0.0548625,0.0674101,0.0547853,0.0674238,0.0548015,0.0674447,0.0548095,0.0674612,0.0549151,0.0673763,0.0549185,0.06745,0.0539045,0.0678712,0.0548184,0.0674625,0.0549026,0.0673472,
6020,0.954393,0.475605,0.323978,0.140553,0.704577,0.368803,0.510733,0.470875,0.484691,0.386786,0.150746,0.413498,0.259388,0.646865,0.162642,0.494346,0.789891,0.913677,0.540066,0.238805,0.980797,0.561289,0.402851,0.951857,0.0798804,0.0960719,0.0885973,0.155635,0.287944,0.178494,0.256243,0.00348527,0.0318221,0.0984233,0.0830131,0.0633868,0.0645607,0.0895261,0.0896392,0.0560444,0.0444947,0.0702659,0.0913552,0.0510401,0.0825705,0.0857931,0.0591226,0.0743114,0.0681403,0.0623449,0.0458362,0.0692095,0.0747676,0.0593648,0.0577663,0.0666172,0.0606083,0.0629368,0.049392,0.0680403,0.0630707,0.0593613,0.0530342,0.0710353,0.0540019,0.0683849,0.0563467,0.066519,0.0529176,0.0703407,0.0558819,0.0659133,0.0559219,0.0664798,0.0547667,0.0676553,0.055017,0.0673104,0.0562248,0.066554,0.053522,0.0680951,0.0547168,0.0677083,0.0542051,0.0678605,0.0546313,0.0676055,0.0552331,0.0672139,0.0549374,0.0672801,0.054785,0.0673905,0.0549692,0.0673096,0.0548327,0.0674509,0.0547762,0.0674162,
6030,0.810996,0.879268,0.169614,0.407695,0.817122,0.61239,0.689467,0.60682,0.386335,0.679337,0.900132,0.296402,0.523268,0.300161,0.0138424,0.0247937,0.178503,0.427449,0.0760859,0.248456,0.135838,0.0862181,0.188094,0.00946605,0.710747,0.134299,0.128267,0.130842,0.931842,0.324477,0.0450176,0.10408,0.0977594,0.0486116,0.0939809,0.0703657,0.0645555,0.0543662,0.101925,0.0506438,0.0511849,0.0701909,0.0425318,0.0667689,0.0436448,0.0825704,0.0645607,0.0561066,0.0698382,0.0578666,0.0551753,0.0637598,0.0536145,0.0690344,0.0554539,0.0652097,0.0580015,0.0649966,0.0533659,0.0703407,0.049992,0.0695285,0.057891,0.060514,0.0671392,0.0618187,0.0606083,0.0646442,0.0546443,0.0670841,0.055831,0.0668636,0.0557277,0.067662,0.054261,0.0678744,0.0546014,0.0674172,0.055282,0.0671287,0.0539607,0.0679703,0.0550208,0.0682479,0.0561915,0.06736,0.0549982,0.0672613,0.0550679,0.0672598,0.0545668,0.0675837,0.0548758,0.0671995,0.0548006,0.0673961,0.0550174,0.0672703,0.0548486,0.0673688,
6040,0.064461,0.296402,0.0689657,0.590179,0.0808541,0.0247937,0.0400108,0.763759,0.751679,0.856203,0.405375,0.248165,0.928763,0.00946605,0.951159,0.486834,0.902099,0.434204,0.442999,0.324477,0.469854,0.822735,0.169614,0.266607,0.93522,0.703732,0.856561,0.540157,0.123004,0.0451229,0.162098,0.0437155,0.0337236,0.0665787,0.0606354,0.059786,0.0529468,0.0739174,0.0715845,0.0886897,0.0496742,0.0707651,0.0857654,0.0503368,0.0494979,0.0656029,0.0557438,0.0561549,0.0519131,0.0713069,0.0579125,0.0693179,0.0619689,0.0624953,0.0543814,0.0647708,0.0646666,0.0636776,0.0569257,0.0668688,0.0560115,0.066164,0.0574792,0.0657871,0.0499432,0.0706974,0.0556286,0.0675297,0.05511,0.0671458,0.0536502,0.0683483,0.0547557,0.0683696,0.0537437,0.0684327,0.0542989,0.0680889,0.0551414,0.0671881,0.0560235,0.066933,0.0554283,0.0669669,0.0550677,0.0671824,0.0550472,0.0672229,0.0555967,0.067156,0.0546407,0.0676008,0.0550932,0.0672591,0.0546965,0.0674688,0.054734,0.0674665,0.0549549,0.0673135,
6050,0.613677,0.255759,0.682703,0.12822,0.127075,0.821537,0.692207,0.892749,0.0856587,0.863892,0.0603117,0.200778,0.373853,0.257559,0.5987,0.0999464,0.378732,0.395207,0.399744,0.650828,0.786807,0.753799,0.165431,0.120794,0.0853351,0.0339183,0.144392,0.0363712,0.0749033,0.0546116,0.0496742,0.071009,0.0530887,0.0511776,0.0815214,0.0942893,0.125018,0.967871,0.121591,0.0595079,0.146514,0.0258258,0.0333247,0.0764799,0.0504214,0.0800586,0.0535038,0.0660385,0.0386682,0.0799007,0.0554586,0.06761,0.0524722,0.0712574,0.0561729,0.0706974,0.059944,0.0628318,0.0579125,0.0638803,0.0523656,0.0711355,0.0551619,0.0654014,0.0554111,0.0682412,0.057242,0.0661591,0.0551414,0.0677366,0.0556241,0.0663302,0.0525418,0.0694759,0.0557077,0.0665163,0.055535,0.0675297,0.0549999,0.0673142,0.0546176,0.0674809,0.0553939,0.067173,0.0538176,0.0682782,0.0547882,0.0674628,0.0549699,0.0673371,0.0546373,0.0675143,0.0550288,0.0672429,0.0550594,0.0673008,0.0549785,0.0671675,0.0547171,0.0674734,
6060,0.606913,0.387809,0.805415,0.221249,0.303549,0.718452,0.393647,0.201108,0.533969,0.895039,0.253278,0.449668,0.970502,0.434892,0.772014,0.373296,0.690285,0.0363712,0.683853,0.789844,0.0496742,0.071009,0.213362,0.635391,0.281106,0.0442794,0.145045,0.933047,0.140832,0.276189,0.0326322,0.637525,0.355095,0.0816122,0.119014,0.117832,0.195458,0.0277938,0.0799657,0.0613088,0.0688048,0.0792625,0.0277216,0.0968171,0.0634679,0.0655702,0.0628592,0.0671469,0.0574846,0.0641786,0.0602964,0.0696338,0.0855069,0.0466575,0.0507142,0.0713987,0.0551449,0.0634548,0.0602187,0.067208,0.0534039,0.0693706,0.0356277,0.0764799,0.0565442,0.0667483,0.0507969,0.0709128,0.0534112,0.0676354,0.0551943,0.0667763,0.0553724,0.0677366,0.055956,0.0668909,0.0553436,0.0670608,0.0552389,0.0670965,0.0546373,0.0672482,0.0548606,0.0673085,0.0548996,0.0673091,0.0548967,0.0673536,0.054878,0.0674393,0.054752,0.0675239,0.0550155,0.0671765,0.0540091,0.0676067,0.0550089,0.0673138,0.0549417,0.0672839,
6070,0.221008,0.366651,0.957432,0.296638,0.698322,0.251669,0.896236,0.0681463,0.940261,0.372791,0.0925869,0.209395,0.190659,0.784993,0.111378,0.0442794,0.578359,0.883541,0.14449,0.346965,0.656569,0.585198,0.468766,0.239287,0.105925,0.0863689,0.3961,0.180071,0.767258,0.261741,0.25454,0.0598783,0.0723546,0.015445,0.207113,0.0355952,0.0628592,0.0663509,0.0222129,0.117253,0.0596045,0.067658,0.0826062,0.0454855,0.0308246,0.0945901,0.0796479,0.0621574,0.0608315,0.0613602,0.0692933,0.0603294,0.0464346,0.0761661,0.0483144,0.0745991,0.0578463,0.0642308,0.0507969,0.0716708,0.0607652,0.0635649,0.0589303,0.0649937,0.0558303,0.066158,0.0522143,0.0684559,0.0543448,0.0664705,0.0541942,0.0679583,0.0534514,0.0682036,0.0543981,0.067752,0.0550347,0.0674147,0.0552345,0.0670897,0.0552233,0.0672173,0.0545842,0.0676713,0.054417,0.0678732,0.0532696,0.0696929,0.0551658,0.0673067,0.0552951,0.0671789,0.0548987,0.0673478,0.0549579,0.0673315,0.054761,0.0674897,0.0546975,0.0674343,
6080,0.68257,0.284198,0.190383,0.952988,0.134542,0.088884,0.481096,0.704392,0.21094,0.445713,0.82541,0.671041,0.396745,0.920493,0.392112,0.563811,0.765777,0.661262,0.617426,0.924665,0.139896,0.068094,0.959148,0.242248,0.659862,0.758463,0.796164,0.0863689,0.0611243,0.0767775,0.549293,0.054842,0.155615,0.0331453,0.057909,0.0376182,0.0423136,0.0879731,0.0681195,0.0511366,0.0383166,0.0693553,0.045159,0.0754191,0.0222129,0.102298,0.0792793,0.0611746,0.0565647,0.0748342,0.0660468,0.0604167,0.0468198,0.0761661,0.0514612,0.067658,0.0520064,0.0694276,0.0535215,0.0665574,0.0467042,0.07182,0.0531278,0.0674285,0.0531479,0.0686106,0.0570186,0.0650797,0.0553635,0.066706,0.054612,0.0680335,0.0540593,0.0673326,0.055126,0.0673381,0.0530395,0.0693523,0.0565266,0.0660925,0.05386,0.067953,0.0548259,0.067639,0.0548762,0.0672116,0.0548459,0.0674023,0.0546496,0.0675581,0.0550047,0.0674054,0.0551658,0.0673216,0.0552209,0.0671829,0.054907,0.067349,0.0550123,0.0672758,
6090,0.29385,0.160808,0.763321,0.758181,0.193006,0.228966,0.476724,0.916341,0.125928,0.918402,0.402015,0.491169,0.490175,0.525842,0.352925,0.84802,0.319503,0.701615,0.65726,0.721209,0.146433,0.0559263,0.33956,0.637149,0.573473,0.725509,0.599143,0.738586,0.217936,0.068094,0.111213,0.0580928,0.0743109,0.0331841,0.0325515,0.0944447,0.117342,0.0332054,0.0555517,0.0605638,0.81603,0.000716027,0.195082,0.033583,0.117929,0.0876293,0.073572,0.0573522,0.0678764,0.0611732,0.0459559,0.0719298,0.0551758,0.0650428,0.0582763,0.0655146,0.0479085,0.0751348,0.0565586,0.0687297,0.0523762,0.0705996,0.0550416,0.068169,0.0564891,0.0668523,0.0541531,0.0685702,0.0567043,0.0669529,0.0544453,0.0683525,0.0559587,0.066596,0.0550499,0.0672204,0.0562612,0.0665428,0.0548461,0.0674744,0.0542802,0.0676624,0.0542083,0.0678334,0.0552076,0.067433,0.0551394,0.0672087,0.055061,0.0674037,0.0548447,0.06738,0.0549247,0.0673868,0.0549611,0.067382,0.0549194,0.067349,0.0549516,0.0673292,
6100,0.0135889,0.106857,0.465117,0.957776,0.393717,0.902696,0.0962563,0.484164,0.603083,0.638861,0.670171,0.513705,0.459744,0.958238,0.538465,0.269118,0.586041,0.597426,0.995595,0.446328,0.374263,0.720298,0.203014,0.198693,0.0325515,0.126812,0.0802337,0.0331841,0.202623,0.0237945,0.981225,0.000716027,0.0178796,0.936202,0.427858,0.05022,0.231202,0.021429,0.117342,0.0435441,0.129702,0.047797,0.143827,0.0433805,0.0651188,0.0660832,0.0684368,0.0587476,0.0561518,0.0626915,0.0542921,0.0660384,0.0505492,0.0699897,0.0565095,0.0668523,0.0540809,0.067843,0.0580704,0.0644698,0.0530703,0.06971,0.0648756,0.0587189,0.0574373,0.0661255,0.0575881,0.0668214,0.0561944,0.0663548,0.0537884,0.0680206,0.0812466,0.0573522,0.0545166,0.0676212,0.0549741,0.0671443,0.0544234,0.0676944,0.0549611,0.0674812,0.0552701,0.0671364,0.0549183,0.0671759,0.0549461,0.0671563,0.0549708,0.0673633,0.0549285,0.0674029,0.0544109,0.0677373,0.0548915,0.0673727,0.0548731,0.0674296,0.0549421,0.0673372,
6110,0.874788,0.811696,0.979831,0.798969,0.705591,0.472682,0.433457,0.601009,0.385629,0.434373,0.199705,0.299493,0.352055,0.241964,0.571813,0.5756,0.111452,0.0648807,0.591203,0.0237945,0.26817,0.415102,0.377581,0.115899,0.781795,0.782134,0.310086,0.0891553,0.313667,0.141769,0.739623,0.80697,0.0984883,0.0335995,0.0135889,0.172335,0.114401,0.0334187,0.0402878,0.0626915,0.124243,0.0412716,0.0455444,0.0689132,0.0604215,0.0754249,0.0539875,0.0745109,0.0504495,0.0674699,0.0325515,0.0884658,0.0648756,0.061395,0.104717,0.0469678,0.0530703,0.069104,0.0624287,0.0612298,0.0519261,0.0671935,0.0748818,0.0568647,0.0579537,0.0646275,0.0612352,0.0590197,0.0552565,0.0673263,0.0547998,0.0680491,0.0562495,0.0659119,0.0564285,0.0655054,0.0549644,0.0676384,0.0549961,0.0673282,0.0549491,0.0674376,0.0543785,0.067777,0.0538682,0.0682074,0.0549203,0.0673104,0.0541546,0.0680632,0.0550735,0.0671793,0.054939,0.0673707,0.0549666,0.0673432,0.0548599,0.0673762,0.0546176,0.0675988,
6120,0.0245082,0.946948,0.109375,0.957194,0.418638,0.668059,0.175156,0.818308,0.692996,0.25512,0.0520441,0.25105,0.306826,0.0778708,0.34608,0.25456,0.842266,0.963375,0.272736,0.167733,0.675635,0.357231,0.957429,0.394059,0.398586,0.485652,0.861474,0.461707,0.784817,0.17595,0.421127,0.071568,0.291775,0.0369821,0.0984883,0.0674847,0.0657806,0.0716201,0.0502915,0.0710373,0.0261199,0.0859512,0.0224277,0.0998364,0.0773007,0.0737106,0.0922851,0.0485571,0.0583254,0.0644627,0.0630454,0.0622924,0.0649381,0.0594659,0.0523638,0.0755964,0.0629992,0.0644594,0.0598004,0.0611352,0.0591221,0.0619419,0.0556105,0.0679475,0.0558712,0.0647085,0.0523331,0.0687419,0.0566737,0.067552,0.0556467,0.0673341,0.0554565,0.0674231,0.0536079,0.0683246,0.0554511,0.0669021,0.0544692,0.0680276,0.055242,0.0669455,0.0548081,0.067669,0.0546068,0.0675263,0.0548507,0.0672934,0.05458,0.0675016,0.0550036,0.0673696,0.0547211,0.0675302,0.0550663,0.0672229,0.0550062,0.0673435,0.054915,0.0673683,
6130,0.849033,0.297061,0.0980942,0.870111,0.3841,0.471791,0.559376,0.76152,0.573077,0.476411,0.997789,0.312652,0.175977,0.471799,0.860701,0.194954,0.130063,0.84361,0.489273,0.418464,0.416157,0.448375,0.384891,0.288949,0.263984,0.786307,0.73385,0.407087,0.63803,0.666531,0.322955,0.0260697,0.42192,0.0256072,0.131261,0.0815245,0.0466497,0.0780883,0.0650051,0.0748586,0.0896177,0.0510692,0.101,0.043735,0.0581005,0.0810646,0.0708055,0.0561265,0.0317263,0.0901799,0.0632732,0.0612579,0.0644063,0.058056,0.0558697,0.0653074,0.0589859,0.0640065,0.0584956,0.0671398,0.0621702,0.0638751,0.0619099,0.0627702,0.0518486,0.0685859,0.0527647,0.069209,0.0548319,0.0688414,0.0557467,0.0664139,0.0547595,0.0671631,0.0555374,0.0668079,0.0550717,0.067463,0.054742,0.0670506,0.0550701,0.067432,0.0545139,0.0678091,0.0546293,0.0675826,0.0550096,0.0671128,0.0549627,0.0673405,0.0547305,0.0674782,0.0548853,0.0674226,0.0538444,0.068,0.0548572,0.0673879,0.0549402,0.0673374,
6140,0.915111,0.471114,0.524185,0.366339,0.166811,0.227633,0.842467,0.93123,0.452988,0.350242,0.245782,0.679584,0.764216,0.850455,0.836386,0.261276,0.0971105,0.269159,0.168255,0.294122,0.808802,0.242355,0.322002,0.344427,0.330374,0.102378,0.123477,0.581281,0.661949,0.947452,0.442983,0.467398,0.527024,0.031486,0.0424984,0.0801154,0.275082,0.0202465,0.0953046,0.0524068,0.0820822,0.0256375,0.0375841,0.0907451,0.04849,0.0813698,0.0820354,0.0618333,0.0587108,0.070722,0.0598093,0.0552624,0.0659932,0.0624614,0.0623934,0.0603833,0.0608768,0.063467,0.0596222,0.0645403,0.0533139,0.0687176,0.0558712,0.0673656,0.0619164,0.0640284,0.0559509,0.0661194,0.0542385,0.0673406,0.0562679,0.0667827,0.0538155,0.068788,0.0522361,0.068952,0.054807,0.0671532,0.0546545,0.0670534,0.0544304,0.0676525,0.054883,0.0672922,0.0540676,0.0679928,0.0540945,0.0678225,0.0546843,0.0676365,0.0549452,0.0673655,0.0549402,0.0673676,0.0549776,0.0673167,0.0547869,0.0675567,0.0548319,0.0673869,
6150,0.0711624,0.253346,0.941972,0.729007,0.959564,0.4602,0.0116939,0.738734,0.096819,0.0533639,0.423114,0.628188,0.0882238,0.933289,0.421853,0.11517,0.13692,0.149688,0.73625,0.149251,0.597007,0.658887,0.300108,0.669934,0.542228,0.252119,0.600343,0.165515,0.923504,0.417106,0.734025,0.0253892,0.535744,0.00393729,0.0351286,0.103304,0.0856763,0.0688926,0.0845241,0.0470108,0.0347368,0.0869278,0.156646,0.0162347,0.0503589,0.0765143,0.0561555,0.0662642,0.0755013,0.0656497,0.05803,0.0667266,0.0470224,0.0681152,0.0565525,0.0655958,0.0579724,0.0680818,0.0443354,0.0787202,0.11998,0.059727,0.0523043,0.068286,0.0616044,0.0621133,0.0553689,0.0663182,0.0534338,0.0681328,0.0525553,0.0693437,0.0559114,0.0670197,0.0545016,0.0678892,0.0542057,0.067812,0.055576,0.0670878,0.0552242,0.0669064,0.0551583,0.0673129,0.0547894,0.0675965,0.0559525,0.06649,0.0553872,0.0674816,0.0546339,0.0675919,0.0546028,0.0675579,0.0547581,0.0674547,0.0546533,0.0675086,0.0547941,0.0674393,
6160,0.658296,0.951221,0.230337,0.220069,0.691864,0.205825,0.0429481,0.51947,0.877279,0.514508,0.294279,0.670471,0.729837,0.221083,0.79525,0.886916,0.60479,0.557481,0.903418,0.473536,0.746923,0.174742,0.027509,0.63534,0.0116939,0.15182,0.885737,0.348817,0.72025,0.187918,0.706432,0.0253892,0.18957,0.0142412,0.267562,0.0163719,0.0774876,0.0708161,0.072239,0.0582501,0.0490445,0.0900188,0.0429654,0.0867755,0.062907,0.0653449,0.0509913,0.079285,0.0479362,0.0759251,0.11998,0.0559479,0.0524781,0.0643966,0.0914156,0.061573,0.059133,0.0644972,0.0460173,0.0713518,0.0591163,0.0672359,0.0549003,0.0650299,0.0588257,0.0650752,0.0549359,0.0681739,0.0525119,0.0685104,0.0551572,0.0673083,0.0540092,0.067907,0.0559834,0.0667142,0.0555268,0.0671077,0.0563027,0.0667412,0.0552654,0.067234,0.0542809,0.0675558,0.0557214,0.0667624,0.0550999,0.0671742,0.0546721,0.0674496,0.054697,0.0675121,0.0548035,0.0676156,0.054806,0.0674787,0.0547506,0.0674087,0.054739,0.067475,
6170,0.599735,0.42848,0.850461,0.566074,0.81265,0.655676,0.565692,0.485062,0.889506,0.831623,0.411131,0.0495488,0.0153664,0.63534,0.0821606,0.613301,0.910689,0.500753,0.653268,0.200059,0.0728623,0.344981,0.945167,0.152312,0.382625,0.863065,0.429653,0.118068,0.0994092,0.663589,0.0928828,0.0178385,0.0238229,0.102437,0.091615,0.0893138,0.229511,0.0565787,0.0628402,0.0623367,0.0966806,0.0458963,0.0749127,0.0592896,0.0647624,0.0574169,0.0474846,0.0742888,0.0559362,0.0650021,0.0522498,0.0669205,0.0580089,0.0654771,0.0471799,0.0725261,0.0609276,0.0636895,0.0429654,0.0753091,0.050366,0.0662813,0.0539945,0.0682788,0.05865,0.0667922,0.0547765,0.0663538,0.0539769,0.0675025,0.0548826,0.068676,0.0574503,0.0648357,0.0549371,0.0675501,0.0546721,0.0674271,0.0550552,0.0673152,0.0537782,0.0681194,0.055419,0.0679355,0.0550346,0.0674983,0.0546476,0.0672336,0.0546841,0.0676902,0.0550804,0.0673198,0.0548897,0.0673702,0.0547888,0.0674717,0.05467,0.067504,0.0547195,0.0674905,
6180,0.563943,0.617993,0.940233,0.652447,0.523204,0.363178,0.634626,0.331833,0.26358,0.952947,0.0916207,0.826988,0.73745,0.410831,0.552614,0.234314,0.985303,0.332587,0.665876,0.715444,0.752254,0.118337,0.803893,0.304083,0.0907092,0.0841308,0.512154,0.3003,0.365413,0.0511428,0.275879,0.000454694,0.0485468,0.122053,0.120853,0.0348037,0.228284,0.0295327,0.0344005,0.0961002,0.0455653,0.0590507,0.0640204,0.0585043,0.0503763,0.0711549,0.0556177,0.069283,0.0453199,0.0753091,0.0788301,0.0514721,0.0656104,0.0693068,0.0607537,0.0620002,0.0714275,0.0617623,0.0651405,0.0604769,0.0581528,0.0657432,0.0566205,0.0662312,0.0531912,0.068948,0.05865,0.0649401,0.0545567,0.0674883,0.05446,0.0678121,0.054792,0.0673019,0.0535527,0.0680498,0.0551161,0.0673152,0.0552436,0.0671376,0.0546644,0.0674663,0.0545007,0.0674867,0.0551025,0.0673037,0.0523832,0.0691992,0.0550041,0.067261,0.0548137,0.067314,0.0546909,0.067509,0.0548506,0.0674067,0.0547941,0.0673923,0.0548595,0.0674271,
6190,0.284656,0.26992,0.874463,0.670157,0.500959,0.0912748,0.978493,0.251575,0.127083,0.255451,0.302037,0.70109,0.813127,0.911572,0.628712,0.778085,0.0118666,0.23751,0.496424,0.871816,0.454543,0.591924,0.0573042,0.341157,0.409944,0.952947,0.0630146,0.280419,0.418093,0.246486,0.167709,0.0513165,0.687091,0.0322331,0.0455179,0.0702011,0.0846058,0.0466012,0.0458766,0.0571578,0.0676048,0.0663273,0.0684823,0.0578121,0.0232037,0.10433,0.21089,0.0220669,0.0677731,0.0758557,0.0720786,0.0571944,0.056957,0.0681304,0.0560454,0.0694314,0.0593209,0.0668478,0.0512943,0.0692715,0.0569996,0.0656872,0.0601885,0.0628828,0.0572743,0.0635837,0.0634657,0.0612345,0.0552989,0.0673823,0.0542804,0.0673406,0.0546393,0.0673206,0.0547962,0.0676718,0.0533081,0.0690986,0.0549381,0.0675156,0.0551701,0.0672076,0.0550196,0.0672841,0.0547241,0.0676699,0.0546645,0.0676023,0.0547003,0.067561,0.054876,0.0674312,0.0548834,0.0674207,0.054878,0.0674069,0.0548966,0.0673398,0.0547571,0.0674571,
6200,0.165222,0.237102,0.505837,0.911572,0.649668,0.259427,0.0118666,0.215515,0.435939,0.159391,0.00794671,0.85623,0.79708,0.505938,0.250745,0.539766,0.125707,0.31883,0.17096,0.00260328,0.321585,0.685446,0.577725,0.0889739,0.443465,0.140187,0.183994,0.484129,0.61624,0.0183775,0.0159636,0.298413,0.0905132,0.0343268,0.0489831,0.073479,0.115818,0.0375427,0.179177,0.0464609,0.0861464,0.0943811,0.0646142,0.0629271,0.0514172,0.079092,0.062144,0.0668478,0.0537217,0.0735274,0.0489556,0.0669161,0.0607215,0.0637375,0.0605775,0.0640279,0.0616524,0.0612831,0.0708464,0.0580433,0.0512943,0.071196,0.050874,0.0716314,0.0487348,0.0713334,0.05521,0.0683779,0.0549487,0.0660342,0.0550365,0.0672439,0.0559066,0.0673254,0.0544881,0.0682421,0.0549115,0.0676364,0.0523401,0.0695596,0.0552338,0.0676718,0.0551935,0.0673152,0.0553524,0.0671426,0.0552025,0.0672065,0.0548987,0.0675037,0.0546702,0.0676856,0.0546819,0.0675598,0.054744,0.0674496,0.0549446,0.0673754,0.0548575,0.0674029,
