mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.826923,0.885417,0.90625,0.75,0.835052,0.776699,0.860465,0.789474,0.895833,0.865385,0.834862,0.868132,0.824742,0.883495,0.888889,0.881188,0.764151,0.797872,0.87234,0.811321,0.86,0.77,0.803738,0.784946,0.846939,0.735294,0.824742,0.679612,0.715909,0.696429,0.579439,0.688172,0.672897,0.634409,0.754902,0.55102,0.735849,0.62766,0.682243,0.645161,0.697479,0.567901,0.72619,0.62931,0.642105,0.666667,0.721154,0.65625,0.646018,0.643678,0.525253,0.613861,0.612245,0.558824,0.649485,0.572816,0.59375,0.538462,0.666667,0.586207,0.572727,0.588889,0.591398,0.542056,0.527473,0.59633,0.575472,0.56383,0.45,0.55,0.578431,0.612245,0.594595,0.595506,0.619048,0.473684,0.540816,0.539216,0.538462,0.447917,0.591837,0.54902,0.653061,0.431373,0.658228,0.512397,0.539326,0.594595,0.581633,0.666667,0.525773,0.533981,0.536082,0.553398,0.494845,0.592233,0.58,0.61,0.565657,0.584158,
2400,0.818182,0.752475,0.809524,0.8,0.776699,0.814433,0.783505,0.796117,0.783784,0.741573,0.862069,0.79646,0.803571,0.761364,0.844828,0.880952,0.87156,0.758242,0.855556,0.818182,0.788991,0.736264,0.729167,0.701923,0.831579,0.771429,0.700935,0.72043,0.735294,0.632653,0.635417,0.75,0.716981,0.574468,0.657143,0.663158,0.617021,0.556604,0.636364,0.594059,0.660194,0.484536,0.64,0.52,0.737374,0.574257,0.657143,0.610526,0.666667,0.554545,0.673913,0.574074,0.5625,0.567308,0.645455,0.488889,0.5,0.619565,0.587156,0.582418,0.637255,0.591837,0.59,0.65,0.504762,0.515789,0.5,0.528302,0.701031,0.631068,0.53211,0.615385,0.6,0.552381,0.691489,0.584906,0.602151,0.607477,0.59,0.59,0.587629,0.61165,0.61,0.58,0.548673,0.528736,0.606061,0.60396,0.546296,0.576087,0.623762,0.636364,0.51087,0.574074,0.644231,0.666667,0.584158,0.545455,0.618182,0.511111,
2600,0.683673,0.666667,0.781609,0.761062,0.71134,0.737864,0.758621,0.761062,0.757576,0.861386,0.724138,0.690265,0.728972,0.752688,0.682353,0.747826,0.700935,0.731183,0.696078,0.77551,0.77551,0.784314,0.783505,0.747573,0.792793,0.719101,0.6875,0.567308,0.70297,0.555556,0.670213,0.584906,0.59596,0.584158,0.659794,0.543689,0.536842,0.590476,0.673077,0.583333,0.8,0.63,0.647059,0.653061,0.617647,0.581633,0.586538,0.53125,0.64486,0.72043,0.656863,0.683673,0.574468,0.566038,0.485149,0.575758,0.574257,0.636364,0.602041,0.598039,0.684211,0.55814,0.520408,0.509804,0.608247,0.582524,0.5,0.627451,0.669643,0.625,0.531915,0.566038,0.561224,0.617647,0.514851,0.545455,0.586538,0.604167,0.531915,0.603774,0.577778,0.645455,0.613208,0.617021,0.659794,0.631068,0.548387,0.514019,0.663462,0.489583,0.627451,0.612245,0.551402,0.462366,0.645455,0.5,0.605263,0.546512,0.586538,0.583333,
2800,0.697248,0.747253,0.808511,0.801887,0.747475,0.732673,0.693694,0.808989,0.609195,0.743363,0.825243,0.71134,0.836364,0.766667,0.741573,0.675676,0.788462,0.645833,0.6,0.757895,0.747899,0.777778,0.704545,0.669643,0.712871,0.646465,0.559524,0.655172,0.592593,0.554348,0.734694,0.54902,0.798077,0.604167,0.787037,0.630435,0.611111,0.581818,0.708333,0.644231,0.582418,0.733945,0.580952,0.547368,0.571429,0.547368,0.673469,0.519608,0.639175,0.621359,0.598039,0.479592,0.565657,0.613861,0.60396,0.545455,0.656566,0.554455,0.504854,0.515464,0.673077,0.604167,0.631068,0.494845,0.534653,0.686869,0.654206,0.623656,0.597938,0.495146,0.66,0.56,0.54386,0.593023,0.571429,0.59633,0.609091,0.6,0.64,0.56,0.655172,0.725664,0.536082,0.572816,0.583333,0.528846,0.644231,0.697917,0.645161,0.542056,0.704348,0.588235,0.655914,0.579439,0.655556,0.563636,0.711111,0.645455,0.572816,0.56701,
3000,0.7,0.688889,0.619565,0.675926,0.688172,0.682243,0.705882,0.683673,0.701923,0.614583,0.700935,0.623656,0.634615,0.65625,0.583333,0.663462,0.742857,0.684211,0.752475,0.69697,0.694737,0.685714,0.659341,0.697248,0.582524,0.659794,0.551402,0.763441,0.571429,0.694737,0.6,0.609524,0.528302,0.691489,0.574257,0.626263,0.651376,0.692308,0.645161,0.607477,0.663366,0.525253,0.59434,0.638298,0.575758,0.633663,0.575472,0.62766,0.630631,0.662921,0.59,0.58,0.59375,0.586538,0.542857,0.6,0.656566,0.663366,0.615385,0.541667,0.539216,0.622449,0.638298,0.622642,0.69,0.53,0.595506,0.63964,0.479167,0.576923,0.526882,0.598131,0.683168,0.606061,0.50495,0.585859,0.606061,0.633663,0.652632,0.580952,0.5,0.55,0.55,0.72,0.5,0.666667,0.638298,0.575472,0.60396,0.616162,0.59596,0.683168,0.543689,0.680412,0.641509,0.606383,0.58,0.6,0.666667,0.586538,
3200,0.656863,0.683673,0.69,0.73,0.678899,0.582418,0.660377,0.691489,0.702128,0.632075,0.673267,0.747475,0.570093,0.72043,0.770115,0.690265,0.690265,0.609195,0.705263,0.657143,0.7,0.72,0.637363,0.761468,0.567308,0.635417,0.625,0.520833,0.590476,0.6,0.591837,0.529412,0.686275,0.704082,0.643564,0.626263,0.575758,0.623762,0.543478,0.685185,0.612245,0.558824,0.653061,0.656863,0.67619,0.589474,0.601942,0.56701,0.68932,0.546392,0.608247,0.61165,0.712871,0.565657,0.532609,0.657407,0.614583,0.490385,0.617647,0.632653,0.611765,0.626087,0.603604,0.58427,0.653846,0.635417,0.627273,0.444444,0.606383,0.603774,0.610526,0.619048,0.597938,0.669903,0.585106,0.59434,0.697248,0.538462,0.544554,0.606061,0.564356,0.59596,0.568627,0.571429,0.6,0.610526,0.521739,0.546296,0.61165,0.639175,0.606742,0.522523,0.614583,0.528846,0.505263,0.590476,0.509434,0.585106,0.557522,0.643678,
3400,0.673684,0.685714,0.628571,0.673684,0.660377,0.702128,0.6,0.69,0.630435,0.75,0.653846,0.65625,0.685393,0.747748,0.631068,0.608247,0.70297,0.707071,0.77,0.6,0.650485,0.628866,0.628571,0.621053,0.559633,0.67033,0.663043,0.555556,0.63964,0.752809,0.669903,0.556701,0.623656,0.626168,0.573913,0.611765,0.632653,0.539216,0.636364,0.574257,0.666667,0.60177,0.71134,0.660194,0.546392,0.621359,0.6,0.6,0.578947,0.638095,0.605505,0.56044,0.557895,0.67619,0.61,0.67,0.596154,0.59375,0.605505,0.648352,0.528302,0.457447,0.50495,0.626263,0.53,0.65,0.6,0.647619,0.659091,0.5625,0.642105,0.6,0.594828,0.595238,0.548077,0.572917,0.62,0.52,0.663551,0.602151,0.584906,0.510638,0.673077,0.635417,0.59596,0.613861,0.563636,0.644444,0.494737,0.657143,0.573034,0.576577,0.6,0.623529,0.657407,0.652174,0.54902,0.591837,0.505051,0.544554,
3600,0.738636,0.714286,0.625,0.663462,0.583333,0.663043,0.648352,0.541284,0.715686,0.642857,0.601942,0.556701,0.757009,0.580645,0.640777,0.659794,0.597826,0.712963,0.685714,0.673684,0.520408,0.676471,0.696078,0.571429,0.656566,0.722772,0.62037,0.576087,0.634409,0.635514,0.604396,0.605505,0.654545,0.577778,0.625,0.669643,0.672897,0.516129,0.542857,0.526316,0.612903,0.616822,0.528846,0.604167,0.653061,0.617647,0.617021,0.660377,0.53719,0.721519,0.583333,0.692308,0.659341,0.669725,0.705263,0.666667,0.534653,0.636364,0.691489,0.59434,0.616162,0.633663,0.682927,0.61039,0.6,0.685714,0.639535,0.701754,0.594059,0.646465,0.607477,0.580645,0.547368,0.552381,0.561224,0.637255,0.561404,0.686047,0.557692,0.583333,0.591398,0.607477,0.587629,0.446602,0.6,0.542857,0.591837,0.539216,0.539216,0.581633,0.520408,0.647059,0.587629,0.563107,0.612245,0.54902,0.614679,0.582418,0.504673,0.602151,
3800,0.60177,0.643678,0.606061,0.584158,0.683673,0.72549,0.655172,0.654867,0.646465,0.683168,0.561224,0.637255,0.568421,0.695238,0.617284,0.554622,0.613861,0.646465,0.510417,0.576923,0.706422,0.472527,0.626168,0.505376,0.617647,0.540816,0.772727,0.428571,0.660194,0.556701,0.670732,0.474576,0.539216,0.591837,0.6,0.655556,0.611111,0.663043,0.686275,0.591837,0.55914,0.607477,0.591398,0.635514,0.602151,0.635514,0.618182,0.577778,0.641304,0.574074,0.628571,0.547368,0.481132,0.553191,0.633663,0.636364,0.53125,0.538462,0.583333,0.596154,0.54902,0.540816,0.574468,0.584906,0.621622,0.505618,0.590909,0.642857,0.584158,0.747475,0.579439,0.569892,0.559633,0.571429,0.644231,0.552083,0.586538,0.645833,0.56383,0.556604,0.53211,0.615385,0.577778,0.590909,0.528846,0.6875,0.552381,0.589474,0.608696,0.592593,0.67033,0.541284,0.628866,0.660194,0.644231,0.666667,0.525862,0.595238,0.578947,0.590476,
4000,0.460784,0.632653,0.641509,0.638298,0.468085,0.528302,0.695238,0.652632,0.642105,0.647619,0.707071,0.623762,0.574713,0.442478,0.637255,0.581633,0.581395,0.657895,0.553398,0.649485,0.554455,0.646465,0.591837,0.696078,0.601942,0.680412,0.60177,0.678161,0.712766,0.556604,0.703704,0.717391,0.711712,0.606742,0.606383,0.556604,0.622222,0.609091,0.626263,0.60396,0.697248,0.571429,0.632653,0.607843,0.618557,0.592233,0.588235,0.673469,0.686869,0.534653,0.548077,0.697917,0.47191,0.558559,0.669643,0.579545,0.646465,0.623762,0.490385,0.635417,0.613208,0.617021,0.59596,0.584158,0.659794,0.553398,0.612903,0.504673,0.644231,0.520833,0.619565,0.509259,0.653465,0.575758,0.592233,0.597938,0.515789,0.52381,0.607843,0.571429,0.561224,0.588235,0.585859,0.633663,0.632653,0.656863,0.605769,0.635417,0.59596,0.49505,0.666667,0.634615,0.604167,0.596154,0.62,0.55,0.637255,0.632653,0.63,0.55,
4200,0.608696,0.694444,0.550562,0.522523,0.663265,0.627451,0.563218,0.566372,0.587629,0.592233,0.651376,0.648352,0.611111,0.672727,0.623529,0.6,0.575758,0.762376,0.660194,0.618557,0.592593,0.663043,0.576577,0.617978,0.678571,0.647727,0.638298,0.650943,0.589474,0.571429,0.606383,0.537736,0.601852,0.48913,0.67,0.61,0.617284,0.596639,0.631068,0.701031,0.579439,0.483871,0.647059,0.622449,0.574713,0.681416,0.533981,0.556701,0.59375,0.490385,0.580645,0.560748,0.550562,0.513514,0.568421,0.495238,0.659341,0.678899,0.642105,0.52381,0.704545,0.616071,0.666667,0.623762,0.55814,0.649123,0.576923,0.635417,0.618182,0.722222,0.637363,0.633028,0.483146,0.585586,0.642857,0.598039,0.588785,0.591398,0.58,0.53,0.6,0.547368,0.539216,0.581633,0.642105,0.638095,0.617647,0.581633,0.56044,0.642202,0.666667,0.626168,0.489583,0.557692,0.676471,0.581633,0.637255,0.704082,0.673077,0.666667,
4400,0.62,0.56,0.590909,0.644444,0.638095,0.684211,0.587629,0.61165,0.635417,0.634615,0.603774,0.659574,0.576923,0.541667,0.591398,0.654206,0.674699,0.598291,0.530435,0.564706,0.571429,0.642202,0.647059,0.714286,0.574074,0.652174,0.575472,0.62766,0.568421,0.580952,0.571429,0.696078,0.646018,0.574713,0.485149,0.535354,0.558559,0.595506,0.68,0.58,0.519231,0.572917,0.765957,0.584906,0.561905,0.652632,0.693069,0.616162,0.6,0.682353,0.626263,0.524752,0.59596,0.60396,0.63,0.54,0.607143,0.603448,0.650485,0.639175,0.628571,0.589474,0.625,0.669643,0.56,0.59,0.585106,0.688679,0.608247,0.582524,0.637255,0.581633,0.666667,0.663158,0.641509,0.648936,0.597938,0.631068,0.5,0.622449,0.633663,0.636364,0.603774,0.638298,0.63,0.61,0.504762,0.557895,0.631579,0.72093,0.57,0.53,0.608333,0.5625,0.578947,0.609524,0.618182,0.422222,0.619565,0.574074,
4600,0.659794,0.631068,0.579439,0.623656,0.693878,0.578431,0.612245,0.539216,0.55,0.59,0.631579,0.590476,0.572816,0.628866,0.685185,0.619565,0.673077,0.614583,0.570093,0.526882,0.588235,0.673469,0.585859,0.663366,0.61,0.67,0.679245,0.585106,0.575221,0.528736,0.651163,0.631579,0.63,0.6,0.684211,0.561905,0.650943,0.606383,0.54321,0.588235,0.651376,0.67033,0.568182,0.625,0.644444,0.554545,0.565657,0.544554,0.623762,0.636364,0.587629,0.592233,0.617021,0.707547,0.62069,0.571429,0.618182,0.644444,0.613208,0.638298,0.663043,0.601852,0.504425,0.689655,0.62,0.54,0.556701,0.582524,0.531915,0.537736,0.584158,0.676768,0.607843,0.55102,0.61165,0.597938,0.566038,0.617021,0.646465,0.554455,0.582609,0.423529,0.5,0.592593,0.597938,0.61165,0.62,0.59,0.695652,0.657407,0.494118,0.652174,0.7,0.62,0.505495,0.577982,0.657407,0.586957,0.564356,0.606061,
4800,0.578431,0.571429,0.613208,0.595745,0.603306,0.620253,0.61,0.57,0.666667,0.530612,0.608696,0.611111,0.57732,0.68932,0.617647,0.602041,0.527473,0.577982,0.528302,0.553191,0.534653,0.585859,0.605263,0.569767,0.59596,0.623762,0.59434,0.553191,0.666667,0.596154,0.6,0.578947,0.587629,0.601942,0.63964,0.561798,0.638889,0.554348,0.65625,0.596154,0.56,0.63,0.54902,0.530612,0.593407,0.59633,0.565657,0.613861,0.642857,0.627451,0.556604,0.648936,0.541284,0.527473,0.682692,0.645833,0.495327,0.526882,0.574257,0.606061,0.6,0.68,0.618182,0.466667,0.560748,0.602151,0.590476,0.610526,0.62766,0.584906,0.585859,0.633663,0.533981,0.536082,0.655914,0.64486,0.581633,0.637255,0.715686,0.55102,0.597938,0.669903,0.575758,0.643564,0.574468,0.59434,0.637255,0.632653,0.615385,0.614458,0.565657,0.683168,0.644444,0.618182,0.588235,0.622449,0.651376,0.472527,0.608696,0.527778,
5000,0.639175,0.563107,0.572917,0.576923,0.626506,0.478632,0.675926,0.619565,0.631068,0.639175,0.53211,0.648352,0.68,0.58,0.602151,0.607477,0.568421,0.609524,0.597938,0.514563,0.626374,0.587156,0.666667,0.554348,0.578431,0.581633,0.62037,0.673913,0.693069,0.606061,0.551724,0.619469,0.589286,0.602273,0.588235,0.571429,0.637363,0.66055,0.469388,0.617647,0.568421,0.580952,0.601852,0.619565,0.663043,0.638889,0.534653,0.616162,0.529412,0.622449,0.587629,0.621359,0.647059,0.5,0.626263,0.633663,0.606383,0.584906,0.618557,0.699029,0.473118,0.635514,0.737374,0.613861,0.529412,0.673469,0.540541,0.52809,0.545455,0.455556,0.611765,0.547826,0.59434,0.489362,0.626374,0.614679,0.516484,0.733945,0.505376,0.607477,0.648649,0.651685,0.518519,0.652174,0.716814,0.517241,0.597938,0.563107,0.64,0.63,0.606061,0.643564,0.590909,0.666667,0.602273,0.473214,0.5,0.672414,0.632653,0.637255,
