mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
26200,0.995038,0.99855,0.996641,0.995954,0.993359,0.991679,0.984885,0.974198,0.963359,0.943664,0.917786,0.875267,0.814962,0.758626,0.698473,0.667557,0.675344,0.684504,0.697328,0.709618,0.72145,0.718015,0.722748,0.736794,0.738092,0.734733,0.730916,0.728244,0.729084,0.738092,0.733435,0.728168,0.735191,0.732519,0.733053,0.733206,0.731603,0.732595,0.734122,0.727405,0.730382,0.73855,0.735267,0.733282,0.732366,0.728931,0.714046,0.728092,0.70374,
26400,0.995,0.998409,0.996667,0.995833,0.993409,0.991515,0.984848,0.974242,0.963485,0.943485,0.917803,0.875606,0.814697,0.758258,0.698788,0.667652,0.675758,0.684924,0.697576,0.709318,0.721136,0.718712,0.723485,0.736894,0.738258,0.734318,0.730076,0.727727,0.729773,0.737955,0.734167,0.728636,0.73553,0.732348,0.732652,0.732121,0.731061,0.732652,0.734167,0.727273,0.730076,0.738712,0.735,0.732803,0.732197,0.728636,0.714773,0.727424,0.703788,
26600,0.995038,0.998421,0.996692,0.995789,0.993383,0.991504,0.984737,0.974286,0.963534,0.943684,0.91782,0.875865,0.814962,0.758421,0.699248,0.667293,0.674586,0.685414,0.698195,0.71015,0.721729,0.719098,0.723233,0.736842,0.738647,0.734511,0.729624,0.728271,0.729624,0.738571,0.73406,0.728571,0.735564,0.732632,0.732406,0.732331,0.730677,0.732782,0.734211,0.727368,0.730075,0.738271,0.734887,0.733158,0.73218,0.728421,0.715639,0.727594,0.705113,
26800,0.995075,0.998433,0.996716,0.995821,0.993433,0.991418,0.984776,0.974104,0.963507,0.943507,0.91791,0.875896,0.814701,0.758284,0.699552,0.666791,0.674776,0.686119,0.697836,0.709925,0.721269,0.719328,0.72306,0.73709,0.738731,0.735,0.729328,0.727836,0.730224,0.739403,0.734552,0.728806,0.735,0.731866,0.732463,0.731866,0.730746,0.73306,0.734254,0.727388,0.730299,0.737537,0.734478,0.733284,0.731418,0.728134,0.716269,0.727388,0.705522,
27000,0.995111,0.998444,0.996667,0.995852,0.993407,0.991407,0.984889,0.974,0.963704,0.943481,0.918074,0.875852,0.814741,0.758519,0.700444,0.666667,0.674296,0.684963,0.698593,0.710296,0.722074,0.719556,0.723111,0.737333,0.739333,0.735037,0.729407,0.727111,0.730074,0.739407,0.734889,0.728519,0.735259,0.731407,0.732519,0.732296,0.730593,0.732741,0.734889,0.726889,0.730667,0.737333,0.734741,0.732667,0.731259,0.729111,0.716815,0.727111,0.705556,
27200,0.995147,0.998382,0.996691,0.995809,0.993456,0.991397,0.984706,0.973897,0.963824,0.943456,0.917868,0.876029,0.815,0.757941,0.700221,0.667059,0.674118,0.684779,0.698971,0.710221,0.721471,0.719412,0.722941,0.736912,0.739926,0.735221,0.730074,0.728088,0.729926,0.74,0.734779,0.727353,0.735735,0.731618,0.732868,0.732574,0.730441,0.732794,0.734485,0.727426,0.731103,0.737279,0.734485,0.732574,0.731029,0.729412,0.717353,0.726691,0.706176,
27400,0.995182,0.998321,0.996715,0.995839,0.993504,0.99146,0.984672,0.974015,0.963577,0.943431,0.918248,0.876204,0.815109,0.757956,0.699562,0.667445,0.674161,0.685036,0.698321,0.710438,0.72146,0.719781,0.722993,0.737445,0.739416,0.735985,0.730365,0.728321,0.730219,0.739854,0.735036,0.727153,0.73562,0.731679,0.73292,0.732774,0.731095,0.733139,0.734672,0.72781,0.73146,0.737664,0.734307,0.732555,0.731022,0.729051,0.717372,0.726496,0.706058,
27600,0.995072,0.998333,0.996739,0.995725,0.993478,0.991377,0.984783,0.973696,0.963551,0.943188,0.918043,0.87587,0.815072,0.758478,0.699493,0.668188,0.674275,0.685435,0.697971,0.710362,0.721522,0.719855,0.723696,0.737029,0.74,0.736232,0.730652,0.727754,0.730362,0.740145,0.734928,0.726884,0.735942,0.731739,0.733188,0.732826,0.731449,0.733623,0.734275,0.728333,0.731449,0.736667,0.73442,0.732029,0.731159,0.72913,0.717319,0.726522,0.705942,
27800,0.995036,0.998345,0.996691,0.995755,0.993381,0.991439,0.984892,0.973669,0.963597,0.943453,0.917914,0.875899,0.815468,0.758058,0.699209,0.667842,0.674604,0.685755,0.698345,0.710719,0.721799,0.720216,0.723741,0.73741,0.74,0.735683,0.73036,0.727914,0.729568,0.740719,0.73554,0.727338,0.735755,0.731871,0.733309,0.73295,0.731079,0.733309,0.734173,0.728849,0.731367,0.737266,0.734101,0.732518,0.731655,0.729784,0.717626,0.726691,0.705971,
28000,0.995071,0.998357,0.996714,0.995714,0.993357,0.991429,0.984714,0.973857,0.963714,0.943286,0.917786,0.875857,0.815571,0.756714,0.699714,0.668214,0.675214,0.686143,0.698214,0.711071,0.721714,0.7205,0.724143,0.736143,0.739643,0.734929,0.730214,0.728429,0.729714,0.741071,0.735571,0.727643,0.735571,0.732,0.733857,0.733071,0.731071,0.732929,0.734357,0.729143,0.731571,0.736929,0.734214,0.732643,0.731143,0.729429,0.717714,0.726357,0.705857,
28200,0.995035,0.998369,0.996596,0.995674,0.993333,0.991489,0.984823,0.973901,0.963617,0.943333,0.918014,0.875461,0.815674,0.757163,0.699504,0.66844,0.67461,0.686312,0.698227,0.710922,0.720993,0.720213,0.724965,0.735957,0.739504,0.735035,0.730355,0.728582,0.729433,0.741418,0.735461,0.727589,0.735745,0.731986,0.734326,0.73234,0.73078,0.732624,0.734894,0.729433,0.731773,0.73695,0.734965,0.733262,0.73156,0.729574,0.717801,0.726312,0.705532,
28400,0.99507,0.99838,0.99662,0.995704,0.993239,0.991549,0.98493,0.974014,0.963662,0.94338,0.917817,0.875563,0.815563,0.757254,0.699366,0.668592,0.674859,0.686056,0.697817,0.71169,0.72162,0.719789,0.724507,0.735986,0.738944,0.734014,0.730704,0.728592,0.73007,0.74169,0.736056,0.728239,0.735423,0.731761,0.734577,0.732113,0.730423,0.732958,0.734859,0.729366,0.732394,0.736761,0.735211,0.733028,0.730915,0.730493,0.718099,0.726338,0.705704,
28600,0.995035,0.998392,0.996643,0.995664,0.993147,0.991469,0.984965,0.973916,0.963566,0.943357,0.917343,0.874965,0.815734,0.756713,0.69965,0.669021,0.675455,0.686224,0.698182,0.711818,0.721678,0.71972,0.724895,0.736014,0.738741,0.733706,0.72986,0.728741,0.730559,0.741469,0.735874,0.728322,0.735035,0.732098,0.735105,0.732517,0.73042,0.732587,0.734266,0.729231,0.732587,0.737133,0.735385,0.732587,0.731259,0.730699,0.718392,0.726713,0.706014,
28800,0.995069,0.998403,0.996667,0.995694,0.993125,0.991528,0.985,0.973958,0.963264,0.943403,0.917431,0.874861,0.816042,0.756736,0.699653,0.668819,0.676181,0.686111,0.698125,0.712222,0.721875,0.720625,0.725,0.736181,0.739167,0.733681,0.729306,0.728681,0.730625,0.740764,0.736042,0.728264,0.735278,0.732153,0.734861,0.7325,0.730556,0.733056,0.734861,0.729375,0.732847,0.737292,0.735278,0.732222,0.731806,0.730833,0.717917,0.726667,0.705556,
29000,0.995103,0.998414,0.99669,0.995724,0.993172,0.991517,0.985034,0.974,0.963172,0.943379,0.91731,0.87469,0.816276,0.756621,0.698621,0.668483,0.676552,0.68669,0.698483,0.712276,0.721724,0.720897,0.725241,0.736483,0.738897,0.733862,0.728828,0.728966,0.730483,0.739724,0.736621,0.729103,0.73531,0.732345,0.735034,0.732414,0.730759,0.732828,0.734966,0.728966,0.732414,0.737379,0.734966,0.732621,0.731793,0.731034,0.718207,0.726207,0.705931,
29200,0.995137,0.998425,0.996712,0.995753,0.992945,0.991507,0.984932,0.973904,0.963356,0.943219,0.917534,0.874932,0.816438,0.756918,0.698836,0.668288,0.676233,0.686233,0.698562,0.71274,0.721849,0.720548,0.725068,0.736301,0.738356,0.73411,0.728493,0.729452,0.730616,0.740411,0.736712,0.729726,0.735616,0.731507,0.734589,0.732192,0.731233,0.732945,0.734863,0.728973,0.73226,0.737466,0.734932,0.732808,0.731781,0.731027,0.718288,0.726507,0.706164,
29400,0.995034,0.998435,0.996735,0.995646,0.992857,0.991565,0.984966,0.973878,0.963401,0.943197,0.917075,0.874898,0.816327,0.757211,0.699184,0.667415,0.676531,0.686122,0.698912,0.712857,0.721769,0.720476,0.725238,0.736327,0.738912,0.734286,0.728571,0.72932,0.73,0.739728,0.736871,0.729796,0.735646,0.731565,0.73483,0.732177,0.731633,0.733061,0.735102,0.728163,0.732993,0.738299,0.735646,0.732789,0.731701,0.730952,0.718776,0.726327,0.705986,
29600,0.994932,0.998446,0.996757,0.995608,0.992905,0.991554,0.985,0.973919,0.963514,0.942973,0.916689,0.875068,0.816486,0.757905,0.699324,0.667027,0.675608,0.685878,0.698784,0.712568,0.721486,0.720811,0.725878,0.736486,0.738784,0.733986,0.728919,0.729459,0.729865,0.739865,0.736081,0.730203,0.73527,0.731149,0.734324,0.732432,0.731689,0.733176,0.735473,0.728311,0.733176,0.738446,0.735743,0.733378,0.731959,0.730541,0.719324,0.726149,0.705878,
29800,0.994966,0.998456,0.996711,0.995638,0.992953,0.991544,0.985034,0.974094,0.963557,0.943087,0.916711,0.875101,0.81604,0.757248,0.699463,0.667047,0.67557,0.686376,0.69906,0.712148,0.721477,0.721342,0.72604,0.736711,0.738926,0.734027,0.729396,0.729329,0.730134,0.739933,0.735839,0.729396,0.735436,0.73094,0.734631,0.732483,0.731611,0.733557,0.735034,0.728456,0.73302,0.73906,0.735772,0.733557,0.732215,0.730671,0.719396,0.726309,0.704899,
30000,0.995,0.998467,0.996533,0.995667,0.993,0.991533,0.985,0.973933,0.963467,0.943133,0.916733,0.875467,0.815867,0.757267,0.699,0.6674,0.675667,0.686467,0.699,0.712133,0.7216,0.721667,0.726267,0.7368,0.738667,0.7344,0.729333,0.7294,0.730333,0.739933,0.736067,0.7294,0.735667,0.731267,0.734867,0.732533,0.732467,0.733867,0.7348,0.728467,0.733067,0.739467,0.735667,0.7334,0.7326,0.731067,0.719733,0.7258,0.7046,
30200,0.994901,0.998477,0.996424,0.995629,0.993046,0.991457,0.985099,0.973841,0.963444,0.942781,0.917219,0.875695,0.816159,0.75755,0.698675,0.667417,0.675364,0.68702,0.699272,0.712384,0.721722,0.721589,0.72649,0.736755,0.738344,0.733907,0.728675,0.729669,0.73,0.740265,0.736159,0.729934,0.735894,0.731391,0.73457,0.732517,0.732649,0.733907,0.734834,0.72894,0.73351,0.739669,0.735298,0.733907,0.733311,0.730861,0.72,0.725894,0.704172,
30400,0.994934,0.998487,0.996447,0.995592,0.993092,0.991447,0.985197,0.973947,0.963289,0.942763,0.917303,0.875395,0.815921,0.757303,0.698224,0.6675,0.675066,0.687105,0.698882,0.712961,0.721974,0.721382,0.726776,0.737303,0.738421,0.734145,0.729276,0.729605,0.730066,0.740197,0.735658,0.730263,0.736184,0.731447,0.734737,0.732632,0.732763,0.734342,0.735066,0.728882,0.73375,0.739408,0.735132,0.733553,0.732763,0.730921,0.719671,0.725329,0.704803,
30600,0.994967,0.998497,0.996405,0.995621,0.993137,0.991438,0.985163,0.974118,0.963464,0.942745,0.917255,0.875686,0.816209,0.757451,0.698366,0.667124,0.674902,0.686928,0.699216,0.712745,0.722026,0.722092,0.727386,0.73719,0.738562,0.733529,0.729346,0.72915,0.730131,0.740261,0.735686,0.730588,0.736405,0.731176,0.735425,0.733137,0.733333,0.734052,0.735163,0.728497,0.733072,0.739869,0.735229,0.733268,0.732941,0.731176,0.720131,0.725556,0.704706,
30800,0.995,0.998506,0.996364,0.995584,0.993182,0.991494,0.985195,0.974091,0.963506,0.942597,0.916883,0.875909,0.815844,0.757727,0.698701,0.667857,0.67487,0.686558,0.699221,0.713312,0.721818,0.722403,0.726948,0.737013,0.738052,0.733831,0.729805,0.729091,0.73013,0.74013,0.735974,0.730519,0.735909,0.731558,0.735065,0.733377,0.732922,0.734545,0.73513,0.728377,0.732468,0.74026,0.73539,0.733571,0.733377,0.731558,0.720325,0.72513,0.70487,
31000,0.995032,0.998516,0.996387,0.995613,0.993226,0.991484,0.985226,0.973935,0.963548,0.942645,0.916839,0.875742,0.815806,0.757806,0.698258,0.667935,0.674903,0.686968,0.699742,0.712774,0.722194,0.722645,0.726903,0.736903,0.738516,0.734258,0.73,0.729742,0.73,0.740129,0.736194,0.730258,0.735484,0.731419,0.735355,0.733032,0.733226,0.734323,0.735484,0.728323,0.731677,0.739871,0.735806,0.733742,0.733677,0.731742,0.720516,0.725032,0.705032,
31200,0.995064,0.998526,0.99641,0.995641,0.993269,0.991474,0.985256,0.973846,0.963654,0.942628,0.916731,0.876026,0.815449,0.757436,0.698718,0.667564,0.675256,0.687692,0.700064,0.713141,0.7225,0.722756,0.726923,0.736474,0.738462,0.73391,0.729679,0.730128,0.729808,0.740385,0.736346,0.730064,0.735641,0.731795,0.735769,0.733526,0.732949,0.733974,0.734744,0.728462,0.731795,0.740128,0.735962,0.734103,0.733974,0.731987,0.720897,0.725,0.704808,
31400,0.995096,0.998535,0.996369,0.995669,0.993312,0.991401,0.985223,0.973885,0.963503,0.942484,0.916752,0.875796,0.815096,0.757389,0.698662,0.667962,0.674904,0.687962,0.7,0.712803,0.722866,0.723567,0.727134,0.736624,0.737898,0.734522,0.730255,0.730255,0.729809,0.739745,0.736306,0.730064,0.735732,0.732357,0.735732,0.734013,0.732293,0.734076,0.734904,0.728344,0.73242,0.740191,0.735924,0.73414,0.733567,0.731274,0.721019,0.725223,0.705096,
31600,0.995063,0.998544,0.996329,0.99557,0.993354,0.991456,0.985063,0.973861,0.963481,0.942405,0.916899,0.876013,0.815063,0.757468,0.698481,0.667342,0.674747,0.688101,0.70038,0.713354,0.723418,0.723418,0.726646,0.737278,0.738354,0.73462,0.730506,0.73057,0.729873,0.739241,0.736709,0.730316,0.735506,0.732089,0.735506,0.734367,0.732658,0.73462,0.735063,0.728101,0.731899,0.73981,0.736392,0.734177,0.734114,0.730886,0.721013,0.72538,0.705127,
31800,0.995094,0.998553,0.996352,0.995597,0.993333,0.991509,0.985094,0.973585,0.963522,0.942704,0.916855,0.876101,0.814717,0.757799,0.698302,0.667296,0.674403,0.688616,0.700126,0.714025,0.723522,0.723333,0.725912,0.736792,0.738176,0.73478,0.730566,0.730189,0.729811,0.739371,0.737233,0.730063,0.735786,0.732138,0.736101,0.734591,0.732642,0.73478,0.734906,0.727736,0.731887,0.739686,0.736038,0.734654,0.733836,0.730881,0.721321,0.725283,0.705031,
32000,0.995125,0.998563,0.996375,0.995625,0.993313,0.991437,0.985125,0.973688,0.963375,0.942688,0.9165,0.876125,0.813875,0.757687,0.698438,0.667375,0.674625,0.689187,0.699812,0.71375,0.723063,0.72325,0.726187,0.737,0.737938,0.73475,0.73075,0.730187,0.730375,0.73925,0.737563,0.729938,0.73625,0.731812,0.736313,0.73375,0.732938,0.734812,0.73525,0.72725,0.731563,0.74,0.73625,0.734812,0.733313,0.730688,0.721437,0.725562,0.705,
32200,0.995093,0.998571,0.996398,0.995652,0.993168,0.991304,0.985031,0.973602,0.963478,0.942857,0.916398,0.876335,0.814037,0.757578,0.698199,0.667888,0.674161,0.689379,0.699565,0.713913,0.723416,0.723789,0.726646,0.737329,0.737578,0.73441,0.730994,0.729503,0.730373,0.739006,0.737143,0.730248,0.736211,0.732112,0.736522,0.733851,0.733478,0.735466,0.73528,0.727391,0.731056,0.739565,0.735963,0.734658,0.732857,0.730745,0.721925,0.725217,0.705466,
32400,0.995062,0.99858,0.99642,0.995679,0.993086,0.991296,0.984938,0.973642,0.963519,0.942901,0.91642,0.87642,0.813642,0.757222,0.697716,0.667654,0.674506,0.689444,0.700247,0.714321,0.723889,0.723704,0.726173,0.737593,0.737531,0.734012,0.731173,0.729259,0.730309,0.739259,0.737593,0.730556,0.735864,0.732037,0.736667,0.733704,0.733519,0.735247,0.734753,0.727593,0.73142,0.74,0.736173,0.734691,0.732346,0.730123,0.721605,0.725309,0.704877,
32600,0.995092,0.998589,0.99638,0.995706,0.993129,0.991227,0.984847,0.973804,0.963681,0.943006,0.916687,0.876319,0.813926,0.757178,0.697239,0.667975,0.674969,0.689018,0.700859,0.714601,0.723804,0.724049,0.726319,0.737178,0.737362,0.734356,0.73092,0.729939,0.730798,0.739571,0.737853,0.730798,0.736196,0.731779,0.736626,0.734049,0.733129,0.735092,0.735215,0.727975,0.73092,0.740184,0.73589,0.734908,0.732945,0.730245,0.721595,0.725644,0.705153,
32800,0.995122,0.998598,0.996402,0.995671,0.99311,0.99128,0.984878,0.973659,0.963598,0.942988,0.91628,0.876341,0.813598,0.757317,0.697927,0.668049,0.674878,0.689024,0.700427,0.714207,0.723659,0.72372,0.726707,0.737134,0.737256,0.734329,0.731037,0.730488,0.730549,0.739939,0.737683,0.731037,0.736037,0.731402,0.73628,0.73372,0.73311,0.735,0.735244,0.727744,0.730976,0.740061,0.735976,0.734695,0.732805,0.730305,0.721585,0.725305,0.705549,
33000,0.995091,0.998606,0.996424,0.995697,0.993152,0.991273,0.984848,0.973758,0.963576,0.943212,0.916303,0.876606,0.813939,0.756909,0.697939,0.668061,0.675152,0.68897,0.700364,0.714727,0.72297,0.723394,0.726727,0.736545,0.737091,0.734788,0.731515,0.730424,0.73103,0.740303,0.737818,0.731091,0.735758,0.730909,0.736606,0.733636,0.733394,0.734788,0.735455,0.728182,0.73097,0.739333,0.735636,0.734848,0.732303,0.730182,0.721939,0.725152,0.705333,
33200,0.995,0.998614,0.996386,0.995723,0.993072,0.991325,0.984699,0.973735,0.963735,0.943193,0.916325,0.876687,0.813795,0.756867,0.698373,0.668373,0.675181,0.688675,0.7,0.71506,0.722108,0.723313,0.726687,0.736446,0.737892,0.73494,0.731867,0.730181,0.731807,0.740542,0.737892,0.730663,0.735964,0.731024,0.737048,0.733614,0.733675,0.735181,0.735241,0.728012,0.731265,0.739217,0.735422,0.734819,0.73247,0.730422,0.722349,0.725301,0.70494,
33400,0.99503,0.998623,0.996407,0.995749,0.992934,0.991377,0.98479,0.973653,0.963892,0.943293,0.916467,0.876228,0.814132,0.756766,0.698204,0.667784,0.67509,0.688503,0.70006,0.715629,0.722455,0.723653,0.726647,0.736467,0.737665,0.734431,0.731317,0.73012,0.732275,0.740419,0.738323,0.730898,0.736048,0.731138,0.736886,0.733832,0.733353,0.735449,0.73503,0.727904,0.731317,0.739401,0.735329,0.735329,0.732635,0.73012,0.721796,0.72497,0.70479,
33600,0.99506,0.998631,0.996429,0.995774,0.992917,0.99125,0.984881,0.973631,0.963929,0.943036,0.916607,0.876429,0.814643,0.757083,0.698274,0.667381,0.675833,0.688095,0.70006,0.715417,0.722083,0.723274,0.727083,0.736786,0.737857,0.734583,0.731548,0.730417,0.732143,0.740893,0.738512,0.730536,0.736012,0.73119,0.737024,0.733869,0.733155,0.735298,0.734881,0.728036,0.731667,0.738988,0.735476,0.735476,0.732917,0.72994,0.721786,0.725298,0.704702,
33800,0.99497,0.998639,0.996391,0.99574,0.992959,0.991243,0.984911,0.973609,0.963964,0.94284,0.916627,0.876391,0.814379,0.757041,0.697692,0.667396,0.676213,0.688817,0.700651,0.71568,0.722426,0.723669,0.727278,0.736864,0.737929,0.734734,0.731834,0.731065,0.731893,0.741006,0.738284,0.730592,0.73574,0.73071,0.737456,0.733254,0.733314,0.735621,0.735385,0.728047,0.732308,0.739112,0.73568,0.73574,0.733077,0.729941,0.721479,0.72568,0.70432,
34000,0.995,0.998647,0.996353,0.995765,0.992882,0.991176,0.984824,0.973647,0.963941,0.942765,0.916412,0.876765,0.814412,0.756294,0.697824,0.668294,0.676353,0.688706,0.700529,0.715882,0.722824,0.723647,0.727353,0.736706,0.737941,0.735118,0.732,0.730941,0.731647,0.741294,0.738353,0.731059,0.735529,0.730471,0.737765,0.733176,0.733176,0.736118,0.735412,0.728235,0.732529,0.739471,0.735882,0.735882,0.733294,0.73,0.721176,0.725882,0.704471,
34200,0.995029,0.998655,0.996316,0.995731,0.992865,0.99117,0.984795,0.973567,0.963918,0.942924,0.916433,0.876725,0.814678,0.75614,0.697895,0.667836,0.676725,0.688421,0.700643,0.715848,0.722982,0.724152,0.727544,0.736257,0.737778,0.73462,0.732281,0.730702,0.731871,0.740936,0.73848,0.731404,0.735673,0.730702,0.737836,0.73269,0.733216,0.735906,0.735731,0.728538,0.732924,0.73924,0.735556,0.736023,0.733509,0.730468,0.72117,0.725322,0.704561,
34400,0.995058,0.998663,0.996337,0.995756,0.992733,0.991221,0.984826,0.973605,0.963837,0.942965,0.916105,0.876337,0.815116,0.756744,0.698023,0.667674,0.676337,0.687791,0.700872,0.715291,0.723372,0.724302,0.727326,0.735988,0.737965,0.735058,0.732442,0.730233,0.732384,0.740988,0.73843,0.731512,0.735581,0.730988,0.737849,0.732849,0.733081,0.735756,0.735698,0.72843,0.732674,0.73936,0.735698,0.735756,0.733895,0.73064,0.72157,0.725407,0.704593,
34600,0.994971,0.998671,0.996301,0.995665,0.992775,0.991272,0.984913,0.973642,0.963988,0.943121,0.916301,0.876185,0.815549,0.756474,0.697803,0.667457,0.676069,0.687746,0.700983,0.715376,0.723064,0.724855,0.727746,0.736069,0.737861,0.734451,0.732601,0.730694,0.732486,0.741156,0.738382,0.731214,0.735723,0.730636,0.738092,0.733064,0.733526,0.736012,0.73578,0.728786,0.732023,0.739306,0.735607,0.735896,0.733468,0.730578,0.721734,0.725723,0.705029,
34800,0.994943,0.998678,0.996322,0.995632,0.992816,0.991264,0.984943,0.973678,0.964138,0.943103,0.916552,0.876552,0.815402,0.756149,0.697586,0.667299,0.676149,0.687701,0.70092,0.715805,0.723563,0.725345,0.727241,0.736609,0.738161,0.734598,0.732471,0.73069,0.732529,0.741034,0.738391,0.731207,0.736034,0.730977,0.738333,0.732816,0.733793,0.73592,0.735862,0.728218,0.732644,0.739598,0.735977,0.736207,0.733736,0.730977,0.721724,0.725632,0.704885,
35000,0.994971,0.998686,0.996343,0.995657,0.992857,0.991257,0.984857,0.973829,0.964343,0.943086,0.916571,0.876514,0.814686,0.7564,0.696971,0.667029,0.676057,0.688286,0.701314,0.716114,0.723886,0.726,0.727771,0.736629,0.738457,0.734686,0.732286,0.731257,0.732571,0.7412,0.738686,0.731143,0.735486,0.730514,0.738057,0.732857,0.733771,0.735657,0.735886,0.728286,0.733086,0.739771,0.736286,0.736171,0.733657,0.730514,0.7216,0.726114,0.705143,
35200,0.994943,0.998693,0.996364,0.995625,0.992898,0.991193,0.984773,0.973977,0.964489,0.943011,0.916591,0.876364,0.814773,0.756591,0.697273,0.667216,0.675511,0.68767,0.700852,0.716193,0.723693,0.726477,0.728011,0.736705,0.738068,0.735,0.732102,0.731136,0.732557,0.74108,0.739034,0.731364,0.735852,0.730625,0.738068,0.733352,0.734148,0.73625,0.735511,0.728068,0.733239,0.74017,0.736761,0.73608,0.733466,0.730625,0.721364,0.725909,0.70517,
35400,0.994972,0.998701,0.996384,0.99565,0.992938,0.991243,0.984576,0.974124,0.964407,0.942938,0.916554,0.876554,0.814407,0.75678,0.697288,0.667401,0.675311,0.687571,0.700734,0.715989,0.723729,0.726836,0.728362,0.736497,0.738249,0.734972,0.73226,0.731412,0.732881,0.74113,0.739096,0.731243,0.735763,0.73096,0.737627,0.733503,0.734011,0.736441,0.735311,0.727966,0.733503,0.740226,0.736441,0.736328,0.734011,0.730508,0.721751,0.725593,0.705424,
35600,0.995,0.998708,0.996404,0.995562,0.992865,0.991292,0.984494,0.974045,0.964494,0.943146,0.916236,0.876404,0.814157,0.756685,0.697753,0.667247,0.675449,0.687303,0.700787,0.715449,0.723539,0.726798,0.728371,0.736685,0.738258,0.735393,0.732865,0.731461,0.73309,0.74118,0.738933,0.730899,0.735787,0.730955,0.73736,0.733539,0.734213,0.736573,0.735225,0.728371,0.733539,0.740225,0.736629,0.736629,0.733708,0.730506,0.721292,0.725506,0.705393,
35800,0.995028,0.998715,0.996425,0.995587,0.992905,0.991229,0.984525,0.973911,0.964581,0.942905,0.916257,0.876536,0.813911,0.757095,0.697542,0.667374,0.675475,0.687318,0.700894,0.715419,0.723296,0.727151,0.728212,0.736425,0.737989,0.735587,0.73257,0.731285,0.732905,0.741397,0.738939,0.731006,0.73581,0.73067,0.73743,0.733799,0.734413,0.736313,0.735866,0.727765,0.733352,0.740503,0.736704,0.736816,0.733575,0.731006,0.721173,0.725251,0.705475,
36000,0.995056,0.998722,0.996444,0.995556,0.992944,0.991278,0.984389,0.974,0.964444,0.942833,0.916444,0.876667,0.813778,0.756611,0.697611,0.667444,0.676,0.687333,0.701,0.715333,0.723278,0.727222,0.728333,0.736556,0.738167,0.735889,0.732389,0.731278,0.732778,0.741222,0.738556,0.730833,0.735944,0.731111,0.737833,0.734167,0.7345,0.736056,0.736056,0.727667,0.733667,0.739889,0.736389,0.736833,0.733722,0.731167,0.721056,0.725556,0.705778,
36200,0.995083,0.998729,0.996464,0.99558,0.992983,0.991215,0.984254,0.973812,0.964475,0.942873,0.916464,0.876409,0.813204,0.75663,0.697348,0.66779,0.675856,0.687569,0.700608,0.715304,0.723757,0.727348,0.728177,0.736464,0.737901,0.73547,0.732099,0.731436,0.732431,0.741657,0.738619,0.730939,0.735912,0.731547,0.73768,0.733812,0.734751,0.736243,0.736354,0.727017,0.733812,0.74,0.736298,0.73674,0.733978,0.731657,0.721436,0.724862,0.705691,
36400,0.99511,0.998736,0.996484,0.995549,0.992912,0.991099,0.984341,0.973791,0.964341,0.942857,0.916319,0.876593,0.813407,0.756648,0.697308,0.667582,0.676044,0.687582,0.700659,0.715055,0.723681,0.727473,0.728681,0.736374,0.737912,0.735604,0.732088,0.731374,0.732527,0.741868,0.738462,0.731154,0.736374,0.731538,0.737912,0.734066,0.734835,0.736099,0.736154,0.726978,0.734011,0.739725,0.736264,0.736593,0.733681,0.731813,0.721813,0.724835,0.705934,
36600,0.995137,0.998743,0.996503,0.99541,0.992951,0.991038,0.984208,0.97377,0.964372,0.942842,0.916393,0.876393,0.813224,0.75694,0.697596,0.667814,0.676503,0.687049,0.700383,0.715082,0.724153,0.726995,0.729454,0.736557,0.738087,0.735847,0.732514,0.731475,0.732568,0.741967,0.738142,0.731311,0.735628,0.731421,0.738087,0.733825,0.734699,0.73612,0.736066,0.726831,0.733661,0.739617,0.736503,0.736667,0.733443,0.732459,0.72153,0.725027,0.705574,
36800,0.995054,0.99875,0.996467,0.99538,0.992989,0.991087,0.984022,0.973696,0.964457,0.942717,0.916196,0.876196,0.813533,0.756576,0.697228,0.667717,0.676739,0.687283,0.700652,0.715761,0.724402,0.726467,0.729293,0.736196,0.738098,0.735761,0.732228,0.731467,0.732717,0.741739,0.738261,0.731467,0.735761,0.73125,0.737935,0.734076,0.734728,0.735978,0.736087,0.72712,0.733587,0.739239,0.736522,0.737065,0.733261,0.732174,0.721957,0.724565,0.705,
37000,0.995081,0.998757,0.996378,0.995405,0.993027,0.991135,0.984108,0.973622,0.964486,0.942757,0.916216,0.876162,0.813135,0.756703,0.696865,0.667892,0.676595,0.687189,0.699784,0.716162,0.724811,0.726432,0.729514,0.736162,0.737892,0.735568,0.732162,0.731351,0.732757,0.741892,0.738378,0.731351,0.73573,0.731243,0.738,0.734216,0.734865,0.735784,0.735838,0.727405,0.733243,0.739351,0.736757,0.736811,0.733351,0.731622,0.721946,0.724486,0.704865,
