mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
8470,0.00903161,0.0511702,0.0139899,0.00841036,0.0466356,0.0356164,0.0490599,0.0127181,0.0320883,0.0559187,0.015003,0.0352305,0.0549064,0.00994566,0.0199977,0.0126885,0.00461039,0.0270852,0.00162365,0.00607982,0.000915948,0.00141794,0.000578851,0.000178696,0.00021148,0.000103126,6.57733e-05,4.54774e-05,4.80423e-05,5.33685e-05,7.92187e-05,5.38506e-05,4.68494e-05,5.32072e-05,4.47494e-05,4.5573e-05,4.59096e-05,4.49077e-05,4.45294e-05,4.48824e-05,4.66863e-05,4.43449e-05,4.42862e-05,4.43225e-05,4.42084e-05,4.42327e-05,4.42989e-05,4.42253e-05,4.4264e-05,4.42214e-05,
8480,0.0588275,0.0532609,0.0490125,0.0550932,0.0257119,0.0451622,0.0158754,0.0558379,0.0260602,0.0379501,0.0287721,0.0520408,0.0497231,0.0143568,0.0534049,0.00455305,0.00993127,0.00332495,0.00248388,0.001957,0.0013678,6.47384e-05,0.000455331,4.52393e-05,6.68358e-05,0.00010702,0.00212065,4.74368e-05,5.46984e-05,0.000119224,0.000991043,5.95932e-05,7.11843e-05,5.01564e-05,4.84928e-05,4.48599e-05,4.44192e-05,4.54488e-05,4.42789e-05,4.43944e-05,4.44274e-05,4.42585e-05,4.42452e-05,4.43235e-05,4.42669e-05,4.42263e-05,4.42175e-05,4.42202e-05,4.42258e-05,4.4214e-05,
8490,0.0546634,0.00524324,0.0424578,0.0460849,0.0415257,0.0598281,0.0316733,0.0443741,0.0387669,0.0414991,0.0415222,0.0233806,0.0147233,0.00857372,0.00522078,0.00646793,0.0503556,0.056544,0.00700363,0.000577226,0.00028347,0.00203496,0.00126434,0.000903226,0.000666054,0.000676468,4.52585e-05,6.99953e-05,7.04057e-05,4.54945e-05,5.5731e-05,4.97047e-05,5.36177e-05,5.79833e-05,4.90571e-05,4.52662e-05,4.44839e-05,4.42378e-05,4.4365e-05,4.44141e-05,4.61569e-05,4.44985e-05,4.43899e-05,4.42151e-05,4.42861e-05,4.43681e-05,4.4336e-05,4.42092e-05,4.42167e-05,4.42191e-05,
8500,0.0548291,0.0551345,0.052085,0.0441862,0.0157714,0.0497339,0.057129,0.0381549,0.0152664,0.00536101,0.00111575,0.026423,0.0590694,0.051173,0.0532319,0.0379231,0.0496345,0.00655969,0.0183354,0.000351445,0.00120901,0.000931118,0.000481072,0.000946442,0.00132427,0.000375987,0.000108833,5.69236e-05,7.1911e-05,5.99489e-05,4.42469e-05,4.69771e-05,6.53532e-05,6.64095e-05,4.70151e-05,4.54463e-05,4.47171e-05,4.54548e-05,4.46785e-05,4.46844e-05,4.48501e-05,4.43981e-05,4.48458e-05,4.43749e-05,4.4402e-05,4.42283e-05,4.42277e-05,4.42166e-05,4.42115e-05,4.42305e-05,
8510,0.0483554,0.0475832,0.0474535,0.0577786,0.0269114,0.0270043,0.00816021,0.00534662,0.0593628,0.0149193,0.0532852,0.0461688,0.0536161,0.0281369,0.0244972,0.0329003,0.00124214,0.0174514,0.00096422,0.00330585,0.00606121,0.000599742,0.00109435,0.000176356,0.000144142,4.68093e-05,7.48734e-05,7.81349e-05,7.6541e-05,0.00023585,0.00029044,6.38053e-05,4.82184e-05,4.88369e-05,4.85028e-05,7.21977e-05,4.50041e-05,4.51682e-05,4.46139e-05,4.48602e-05,4.45165e-05,4.44316e-05,4.42163e-05,4.42317e-05,4.42368e-05,4.42095e-05,4.42174e-05,4.42806e-05,4.42973e-05,4.42428e-05,
8520,0.0514851,0.0192505,0.0570475,0.0514718,0.0497948,0.0431787,0.0545606,0.0495338,0.0549861,0.0475176,0.0465606,0.0576899,0.0589737,0.0371867,0.0349993,0.0164084,0.00142893,0.00152542,0.00134878,0.0241419,0.000135222,0.000161348,0.000141274,0.000358263,0.000374324,0.000405252,0.000887694,0.000239933,0.000289473,4.72724e-05,7.24673e-05,8.48374e-05,4.98218e-05,5.87887e-05,4.71876e-05,4.53621e-05,4.59488e-05,4.46017e-05,4.4317e-05,4.46198e-05,4.42379e-05,4.42783e-05,4.43062e-05,4.43138e-05,4.42662e-05,4.42465e-05,4.44224e-05,4.42701e-05,4.42172e-05,4.42067e-05,
8530,0.0407469,0.0473256,0.0472081,0.0535972,0.0290325,0.0258694,0.0523717,0.024101,0.0222668,0.0461204,0.047648,0.0544232,0.057096,0.00633359,0.0156207,0.0321663,0.045096,0.0115191,0.000460383,0.00254272,0.000337339,0.000544081,6.30326e-05,0.000628865,5.38694e-05,8.57724e-05,8.22247e-05,0.000135344,0.000506482,0.000101914,5.8087e-05,4.67336e-05,5.16696e-05,4.9786e-05,4.50422e-05,4.51676e-05,4.56193e-05,6.36078e-05,4.45905e-05,4.42348e-05,4.42256e-05,4.44934e-05,4.46147e-05,4.43476e-05,4.42263e-05,4.42488e-05,4.42686e-05,4.42127e-05,4.42355e-05,4.42105e-05,
8540,0.0478946,0.0594777,0.0422919,0.0430898,0.052857,0.0368579,0.0529659,0.034078,0.0419174,0.0244122,0.0418037,0.0155014,0.0500857,0.0282947,0.0572637,0.0192377,0.00832105,0.00665349,0.0105771,0.00144994,0.00066258,0.00012186,0.00082934,0.000299602,0.000194988,0.000772244,0.000162633,6.77792e-05,5.75102e-05,8.81948e-05,6.3851e-05,6.041e-05,4.57574e-05,5.24757e-05,5.115e-05,4.47102e-05,4.48088e-05,4.45597e-05,4.42921e-05,4.45423e-05,4.42455e-05,4.47986e-05,4.4565e-05,4.43731e-05,4.42411e-05,4.42087e-05,4.42139e-05,4.42299e-05,4.4232e-05,4.4211e-05,
8550,0.0474618,0.0421785,0.0165534,0.00634205,0.00554395,0.0512747,0.0252978,0.0556254,0.051406,0.0507459,0.0566856,0.00896223,0.0531352,0.00366268,0.0122372,0.0247668,0.000364811,0.00940976,0.0002054,0.00119019,0.00188638,0.000799194,0.000488149,0.000342764,4.52049e-05,5.14232e-05,5.88759e-05,6.68722e-05,5.02124e-05,7.2293e-05,5.24649e-05,4.58705e-05,4.62559e-05,4.58625e-05,4.53049e-05,4.64264e-05,0.00019085,4.47836e-05,4.47247e-05,0.000665119,4.4702e-05,5.03539e-05,4.45034e-05,4.44352e-05,4.4245e-05,4.42109e-05,4.42115e-05,4.42522e-05,4.42109e-05,4.42095e-05,
8560,0.0484659,0.05356,0.0553336,0.0533955,0.0548076,0.0502732,0.0432668,0.0534886,0.0292637,0.0491706,0.0517698,0.0318803,0.0368257,0.051015,0.00203712,0.00244688,0.00217203,0.00149715,0.00166125,8.16402e-05,0.000252385,0.00203693,0.00645675,0.000640192,0.000219019,0.000187451,5.63436e-05,4.57527e-05,4.79124e-05,0.000464249,9.19051e-05,5.18358e-05,6.48891e-05,6.70898e-05,0.000437716,5.06377e-05,4.85874e-05,4.5103e-05,4.50229e-05,4.431e-05,4.42684e-05,4.43436e-05,4.42071e-05,4.45317e-05,4.43474e-05,4.42478e-05,4.42089e-05,4.42106e-05,4.42168e-05,4.42387e-05,
8570,0.0541165,0.0527865,0.0183498,0.0447572,0.0386,0.0213144,0.0145846,0.0509514,0.05719,0.056942,0.051088,0.00427936,0.029227,0.0347773,0.00236253,0.057148,0.00149994,0.00616903,0.0016538,0.00134476,0.000534983,0.000133104,0.000164696,9.37509e-05,5.60004e-05,0.000109069,5.63848e-05,0.000158566,6.84395e-05,0.000254083,0.000288191,0.00180128,0.000181216,5.17016e-05,4.85017e-05,4.54195e-05,4.50439e-05,4.42114e-05,4.51278e-05,4.43562e-05,4.44569e-05,4.46609e-05,4.42166e-05,4.42307e-05,4.42311e-05,4.42301e-05,4.58875e-05,4.45225e-05,4.42079e-05,4.42161e-05,
8580,0.0485715,0.0514566,0.0570354,0.0263271,0.0480714,0.0550857,0.0417262,0.0175998,0.0590582,0.0372022,0.000194151,0.0388291,0.0495923,0.00162936,0.00666534,0.00312027,0.00588329,0.000671699,0.000191172,0.000187186,0.0065412,0.0435822,0.00992764,0.000496779,0.000116014,0.00042816,0.00128784,6.04138e-05,0.000257537,7.07872e-05,0.000190756,0.000180721,5.55866e-05,4.54823e-05,5.21323e-05,4.8776e-05,4.62373e-05,4.44615e-05,4.48324e-05,4.43818e-05,4.43251e-05,4.46978e-05,4.45076e-05,4.57877e-05,4.42417e-05,4.43933e-05,4.44549e-05,4.42238e-05,4.42116e-05,4.4208e-05,
8590,0.0511988,0.0513667,0.052045,0.0154228,0.0537566,0.0362025,0.0400656,0.0483204,0.0518079,0.0291699,0.0186139,0.0117882,0.0522701,0.0523132,0.0560251,0.0298077,0.038415,0.00101779,0.00174049,0.0014285,0.000505818,0.00193277,0.00220661,0.000288634,0.000727676,0.000245394,0.000468678,7.27595e-05,0.000160358,0.00011393,5.43824e-05,7.53581e-05,4.78113e-05,4.67567e-05,4.6593e-05,4.62683e-05,4.43648e-05,4.42243e-05,4.54501e-05,4.42131e-05,4.42401e-05,4.43249e-05,4.43493e-05,4.4236e-05,4.43256e-05,4.4281e-05,4.42167e-05,4.42225e-05,4.42316e-05,4.42184e-05,
8600,0.0315067,0.049297,0.0572371,0.0558116,0.0569037,0.0469851,0.0568007,0.0580197,0.00986694,0.0495044,0.0583157,0.0538163,0.0479177,0.0527297,0.024095,0.0118819,0.0105412,0.00598509,0.00129287,0.000996323,0.000409906,0.000294575,0.000776223,0.00180842,0.000296234,0.000165381,0.000181591,0.000188274,0.000128032,6.10202e-05,5.68968e-05,7.44355e-05,7.41727e-05,5.16144e-05,4.49712e-05,4.43015e-05,4.72602e-05,4.47323e-05,4.58258e-05,4.48929e-05,4.43439e-05,4.43303e-05,4.44204e-05,4.43561e-05,4.42389e-05,4.42742e-05,4.42126e-05,4.42171e-05,4.42822e-05,4.42069e-05,
8610,0.0488873,0.0497225,0.0391378,0.0382416,0.0496537,0.055688,0.0577999,0.0524694,0.0156283,0.0212282,0.0560043,0.00954027,0.0141508,0.006716,0.0551801,0.00333228,0.00207964,0.000432756,0.00154371,0.010202,0.0127581,0.00106028,0.00130829,0.000401815,0.000127785,0.000185023,6.26663e-05,0.000127197,8.57104e-05,8.39736e-05,0.000141961,4.97297e-05,4.45967e-05,4.42846e-05,4.47804e-05,4.42658e-05,4.46594e-05,4.51897e-05,4.44078e-05,4.61904e-05,4.45157e-05,4.42836e-05,4.42891e-05,4.42489e-05,4.42357e-05,4.42151e-05,4.42066e-05,4.42275e-05,4.43974e-05,4.4207e-05,
8620,0.0398065,0.0487577,0.0547884,0.043736,0.0145444,0.0397093,0.0532883,0.0523887,0.00854853,0.0514116,0.0479442,0.0309011,0.0259815,0.013741,0.0166917,0.0277607,0.00179867,0.00657618,0.00923744,0.00582556,0.000430922,0.000923146,0.000413081,0.000296125,8.12124e-05,0.000106557,0.00019488,0.000929661,0.000147352,4.7027e-05,5.14577e-05,5.40583e-05,7.42991e-05,5.03738e-05,4.64452e-05,4.60266e-05,4.5188e-05,4.5694e-05,4.47611e-05,4.42226e-05,4.80817e-05,4.42216e-05,4.53399e-05,4.43866e-05,4.45343e-05,4.42608e-05,4.42197e-05,4.42304e-05,4.42259e-05,4.42208e-05,
8630,0.0430005,0.0585511,0.0479602,0.0449172,0.052018,0.0458252,0.0138026,0.0545236,0.0505505,0.0274458,0.0299715,0.0271987,0.053428,0.0249481,0.0134691,0.0062593,0.00526286,0.0122226,0.00627591,0.00108184,0.000455993,0.000261239,0.000585919,0.00111521,0.000158492,0.000349751,0.000372707,6.63629e-05,0.000209424,5.5794e-05,6.69549e-05,4.92322e-05,4.51941e-05,4.70379e-05,4.68602e-05,5.94279e-05,4.48974e-05,4.81564e-05,4.59814e-05,4.5124e-05,4.45118e-05,4.44813e-05,4.43956e-05,4.42588e-05,4.43663e-05,4.42237e-05,4.42412e-05,4.42185e-05,4.4227e-05,4.42107e-05,
8640,0.0565374,0.0494655,0.0517844,0.0562731,0.0540105,0.0505391,0.0535208,0.0568743,0.0578558,0.0357652,0.030711,0.0521397,0.0347751,0.00911178,0.00665147,0.00574651,0.0544893,0.0118111,0.0137359,0.00120449,0.000479772,4.73468e-05,0.000350008,0.000428921,0.000297001,0.000362017,5.01537e-05,6.32127e-05,6.78609e-05,4.73761e-05,5.17373e-05,4.56258e-05,4.53728e-05,4.61812e-05,4.76613e-05,4.51911e-05,4.54951e-05,6.60474e-05,4.46412e-05,4.51151e-05,4.42854e-05,4.46858e-05,4.42286e-05,4.42624e-05,4.42407e-05,4.42648e-05,4.44713e-05,4.42095e-05,4.421e-05,4.42315e-05,
8650,0.0464737,0.0491802,0.0478522,0.0146269,0.0584227,0.0324705,0.0505447,0.0542484,0.049424,0.0346073,0.00421693,0.0556511,0.0543634,0.0422914,0.00640277,0.00818523,0.00685381,0.00412257,0.000700176,0.0041569,6.76732e-05,0.00125839,0.000472237,0.00115357,0.000424528,6.27684e-05,0.000133576,5.85667e-05,4.7656e-05,4.43117e-05,4.44428e-05,5.4188e-05,4.65615e-05,4.83507e-05,0.00534179,9.43167e-05,8.01755e-05,4.43213e-05,4.50548e-05,4.42582e-05,4.43975e-05,4.57569e-05,4.42205e-05,4.42248e-05,4.42164e-05,4.42085e-05,4.42096e-05,4.43128e-05,4.42661e-05,4.42088e-05,
8660,0.0401713,0.0312055,0.00528949,0.0241739,0.0283092,0.0216948,0.044181,0.0475699,0.0459032,0.0587693,0.0593078,0.0346717,0.0241718,0.0229101,0.000258448,0.00101938,0.00128892,0.00304423,0.00823181,0.0117641,0.002172,0.000283444,0.000279411,0.000118619,0.000239423,0.0002888,0.000205042,5.39851e-05,4.63291e-05,0.00477295,4.88314e-05,5.55968e-05,6.67272e-05,5.69511e-05,5.74952e-05,4.77522e-05,4.80324e-05,4.52307e-05,4.42581e-05,4.4366e-05,4.44209e-05,4.42332e-05,4.43022e-05,4.44557e-05,4.45492e-05,4.44251e-05,4.43243e-05,4.43308e-05,4.42273e-05,4.42099e-05,
8670,0.0394601,0.000145746,0.0252431,0.0482479,0.056049,0.00720225,0.010302,0.0268829,0.0428275,0.0396723,0.0574357,0.0132945,0.00351382,0.00396583,0.00765106,0.015244,0.0359102,0.00479011,0.000585456,0.000367624,0.000149677,9.75057e-05,8.99324e-05,6.25377e-05,0.00307116,0.000109744,0.000712533,0.000707524,0.000112851,5.48299e-05,6.03315e-05,4.49207e-05,4.6302e-05,4.47854e-05,4.4825e-05,4.4265e-05,4.46839e-05,4.42148e-05,0.000103664,4.46644e-05,4.4716e-05,4.46599e-05,4.42156e-05,4.42863e-05,4.42473e-05,4.42165e-05,4.42658e-05,4.4235e-05,4.42416e-05,4.42406e-05,
8680,0.0407601,0.0570198,0.0444776,0.0506774,0.0384443,0.0524645,0.0558367,0.0501791,0.0465758,0.0330239,0.0411622,0.0263547,0.0488024,0.0526239,0.00508846,0.00631363,0.00159044,0.00864502,0.000227108,0.00519377,0.00432714,0.0142919,0.000266202,0.000255613,0.000544758,0.000245668,4.46687e-05,4.92914e-05,5.16018e-05,5.37994e-05,5.42988e-05,5.42583e-05,8.11306e-05,0.000117223,0.000106081,5.563e-05,6.64824e-05,5.32761e-05,4.44458e-05,4.43029e-05,4.42733e-05,4.43816e-05,4.42185e-05,4.42457e-05,4.42195e-05,4.43163e-05,4.46277e-05,4.43305e-05,4.42105e-05,4.42178e-05,
8690,0.0519357,0.0583774,0.0325947,0.053991,0.0069288,0.0389204,0.0574376,0.0495272,0.0447161,0.025207,0.0226727,0.0406613,0.00285227,0.00516776,0.0137743,0.0044314,0.0115632,0.00378715,0.000428128,0.000328804,0.000573488,0.000670717,0.000124324,5.48767e-05,0.000151877,6.81124e-05,7.65943e-05,8.51975e-05,0.000346216,0.000145709,9.46238e-05,5.23721e-05,6.03464e-05,5.57131e-05,5.24817e-05,4.81e-05,5.01941e-05,4.43413e-05,4.44455e-05,4.42174e-05,4.42834e-05,4.46294e-05,4.48626e-05,4.49344e-05,4.43191e-05,4.42985e-05,4.42493e-05,4.42182e-05,4.42145e-05,4.42068e-05,
8700,0.00737512,0.056658,0.0453077,0.0454064,0.051935,0.0363316,0.0477341,0.00476452,0.0499122,0.053131,0.0490329,0.0151422,0.0223622,0.00723475,0.0343892,0.00686591,0.00589687,0.000118671,0.000132474,5.47542e-05,0.00723463,0.000625176,0.000858543,0.000560899,0.0516153,0.000125878,0.00566847,6.22412e-05,7.63115e-05,5.52744e-05,4.51793e-05,5.62589e-05,4.85438e-05,4.51686e-05,4.45334e-05,4.49419e-05,4.48131e-05,4.44417e-05,4.44001e-05,4.45386e-05,4.42574e-05,4.42232e-05,4.44237e-05,4.44129e-05,4.6829e-05,4.42642e-05,4.42282e-05,4.42151e-05,4.42068e-05,4.4231e-05,
8710,0.0460121,0.0471901,0.0494214,0.0443653,0.0386535,0.0231179,0.0411252,0.00941453,0.0262041,0.044869,0.0567908,0.0576896,0.0532077,0.00589492,0.0150198,0.0121896,0.00109946,0.00292932,0.000140892,0.0502796,0.00290902,0.00291204,0.00165067,0.000164243,0.000161564,0.000135872,0.000315838,7.48299e-05,0.00021746,6.35234e-05,4.80252e-05,4.49604e-05,4.94042e-05,6.46306e-05,4.4985e-05,4.42265e-05,4.4974e-05,4.74738e-05,4.4325e-05,4.5306e-05,4.46196e-05,4.43506e-05,4.42302e-05,4.4362e-05,4.42687e-05,4.42195e-05,4.42339e-05,4.42335e-05,4.42277e-05,4.42127e-05,
8720,0.0537924,0.0468513,0.0326454,0.0400497,0.0398234,0.0401065,0.022377,0.0219638,0.0240436,0.0297384,0.0495944,0.0568436,0.0543784,0.0142073,0.04965,0.0349796,0.00333531,0.00191269,0.000579271,0.00311648,0.000490665,0.0012748,0.000447481,0.000162969,0.000334332,0.000321558,8.39401e-05,6.63479e-05,4.73603e-05,0.000169944,7.69465e-05,0.000148844,4.48247e-05,5.25408e-05,5.0906e-05,4.73623e-05,4.53287e-05,4.42193e-05,4.49484e-05,4.43011e-05,4.44047e-05,4.45265e-05,4.45963e-05,4.42882e-05,4.42163e-05,4.42136e-05,4.42403e-05,4.42078e-05,4.43839e-05,4.42168e-05,
8730,0.0137672,0.0521415,0.00265047,0.0568771,0.0434828,0.0442666,0.0521744,0.0392445,0.040645,0.0116442,0.0408616,0.0315672,0.0527645,0.0495687,0.0139815,0.000847183,0.00127349,0.00388925,0.00164963,0.000507842,0.000406248,0.00212296,0.000175991,0.000518272,0.00022313,7.20806e-05,0.000106026,0.000220962,0.000790325,7.1803e-05,5.35165e-05,4.76736e-05,4.54225e-05,5.34393e-05,5.04894e-05,4.69496e-05,4.44107e-05,4.47698e-05,4.53416e-05,4.46321e-05,4.43537e-05,4.45732e-05,4.43037e-05,4.43463e-05,4.42764e-05,4.43202e-05,4.42132e-05,4.42146e-05,4.42134e-05,4.4217e-05,
8740,0.0535947,0.0503709,0.0236186,0.0482747,0.0484706,0.0485083,0.0492023,0.05735,0.0534351,0.0554695,0.023927,0.0365811,0.0137482,0.0253008,0.00681101,0.0363569,0.00371414,0.000271087,0.0031836,0.00414848,0.00232646,0.000762972,0.000598345,0.000912697,6.75157e-05,0.000240622,5.24902e-05,0.000360088,0.000273458,5.8049e-05,5.14718e-05,4.97202e-05,4.82769e-05,4.73043e-05,4.80191e-05,4.497e-05,4.51147e-05,4.44015e-05,4.50696e-05,4.43798e-05,4.43114e-05,4.4301e-05,4.4399e-05,4.42864e-05,4.5695e-05,4.42461e-05,4.43005e-05,4.42317e-05,4.4213e-05,4.42372e-05,
8750,0.042312,0.0503266,0.0412347,0.00939141,0.0178273,0.0311784,0.0374558,0.00935215,0.0457578,0.0482838,0.0495554,0.0319877,0.0390435,0.0264657,0.00426191,0.00234213,0.00331313,0.00135953,0.0178156,0.00257289,0.00193584,0.000597143,0.00125248,0.000417156,8.14496e-05,0.000186898,0.000100849,4.86587e-05,5.25848e-05,7.06755e-05,5.25869e-05,4.67212e-05,0.000487372,4.46053e-05,4.67629e-05,4.82925e-05,4.52702e-05,4.44706e-05,4.42754e-05,4.42629e-05,4.42353e-05,4.43606e-05,4.43813e-05,4.42542e-05,4.42292e-05,4.42808e-05,4.42551e-05,4.43377e-05,4.42121e-05,4.42277e-05,
8760,0.046699,0.0318082,0.0555647,0.0318993,0.0537362,0.0396261,0.0537136,0.015524,0.000137252,0.00417225,0.0439477,0.0167323,0.0195048,0.0432725,0.00869454,0.00285569,0.0161105,0.00280616,7.06586e-05,0.00223502,0.00110908,0.00123576,0.000218296,0.000468464,8.30705e-05,4.4266e-05,7.08165e-05,0.000321717,0.000135924,5.14759e-05,4.81237e-05,4.49392e-05,5.38739e-05,4.42969e-05,4.83093e-05,6.50677e-05,5.26134e-05,4.44198e-05,4.61824e-05,4.44446e-05,4.47872e-05,4.42726e-05,4.42681e-05,4.42194e-05,4.43667e-05,4.42204e-05,4.4226e-05,4.51226e-05,4.4208e-05,4.42108e-05,
8770,0.0171516,0.0422536,0.0513264,0.0478553,0.0558803,0.0446003,0.0309301,0.050218,0.0506116,0.0534039,0.038587,0.0461557,0.00379991,0.000672663,0.00386902,0.00877116,0.0473767,0.00405488,0.049743,0.0105836,0.00185587,0.000368656,0.000463061,0.000111189,0.000100387,0.00223389,0.000106821,8.50287e-05,4.54417e-05,6.41795e-05,6.75925e-05,7.74572e-05,4.78593e-05,0.000195656,5.09179e-05,4.56917e-05,4.42535e-05,4.67006e-05,4.50381e-05,4.48604e-05,4.43567e-05,4.43904e-05,4.4989e-05,4.47068e-05,4.42833e-05,4.42137e-05,4.42198e-05,4.42131e-05,4.42115e-05,4.42323e-05,
8780,0.0225467,0.0462978,0.0447148,0.058709,0.0526114,0.0551578,0.0475259,0.0589892,0.0547055,0.0558256,0.0440624,0.0426927,0.052239,0.0492974,0.0583827,0.0157765,0.0236209,0.00529564,0.00168974,0.00163212,0.00208834,0.00191107,0.000912964,0.000644099,6.53421e-05,0.000128533,9.86805e-05,0.000198195,8.19802e-05,5.48569e-05,5.31587e-05,4.52299e-05,4.79954e-05,4.48535e-05,4.58468e-05,4.46169e-05,4.53292e-05,0.000365147,4.43305e-05,4.49625e-05,4.45054e-05,4.42869e-05,4.45975e-05,4.44737e-05,4.4238e-05,4.43766e-05,4.42403e-05,4.42495e-05,4.42083e-05,4.42178e-05,
8790,0.0487876,0.0472731,0.0531216,0.0549262,0.0585532,0.0218488,0.0470887,0.0423824,0.0291752,0.0553175,0.0431611,0.0424561,0.0504164,0.0575194,0.0100943,0.016364,0.0103399,0.00238477,0.00185301,0.00507059,0.00163801,0.000408955,0.000142868,0.000118259,0.000263858,8.17033e-05,0.000102295,5.84424e-05,5.49001e-05,5.6251e-05,5.00705e-05,4.68799e-05,0.000150058,0.000469113,0.000372839,0.000135665,5.30799e-05,4.44038e-05,4.59947e-05,4.42184e-05,4.42972e-05,4.44534e-05,4.43342e-05,4.43283e-05,4.43572e-05,4.43674e-05,4.42484e-05,4.4229e-05,4.42095e-05,4.42098e-05,
8800,0.00520671,0.0163963,0.0487102,0.0505138,0.0545732,0.0322773,0.013121,0.0552824,0.0524246,0.0487144,0.0302628,0.0516103,0.0591934,0.0397496,0.0104198,0.00742227,0.0144328,0.0228311,0.000434476,0.00029064,0.00131867,0.000727268,0.000748599,9.91114e-05,0.00010725,0.000440668,0.00010369,0.000120787,0.00033347,0.00143,8.77111e-05,0.000282698,4.89469e-05,6.82403e-05,4.73751e-05,5.14987e-05,5.50203e-05,4.44215e-05,4.4657e-05,4.45738e-05,4.43427e-05,4.42937e-05,4.43411e-05,4.44599e-05,4.42768e-05,4.42151e-05,4.42118e-05,4.42113e-05,4.42195e-05,4.42542e-05,
8810,0.0536108,0.0260624,0.0546331,0.0375802,0.0431875,0.0559174,0.0468135,0.00645675,0.056639,0.00918763,0.0399138,0.0221536,0.0249492,0.0354398,0.0514478,0.0176324,0.0303804,0.0206506,0.00354696,0.000726976,0.000464867,0.000119999,0.000296163,0.000328503,0.000987572,0.00060148,0.000381105,0.000152057,9.8849e-05,0.000190935,7.60846e-05,5.0258e-05,4.49379e-05,4.42175e-05,4.57442e-05,4.46471e-05,4.49887e-05,4.43617e-05,4.44364e-05,5.1281e-05,4.42293e-05,4.44731e-05,4.48016e-05,4.42109e-05,4.4396e-05,4.42139e-05,4.44287e-05,4.42074e-05,4.42475e-05,4.42131e-05,
8820,0.0559267,0.0560301,0.0489293,0.0462531,0.0546116,0.051188,0.0160893,0.0528239,0.0480658,0.0340339,0.0579423,0.0363819,0.0314814,0.023898,0.0088797,0.0114822,0.0134525,0.00673247,0.00718034,0.00112759,0.00030436,0.00055355,0.00137223,0.000372308,0.000889305,4.89166e-05,6.17265e-05,0.000148719,0.000140451,0.000128356,7.44022e-05,5.00649e-05,4.62967e-05,4.50993e-05,4.82416e-05,4.70767e-05,4.45057e-05,4.43785e-05,4.48368e-05,4.43156e-05,4.4554e-05,4.45278e-05,4.4374e-05,4.42866e-05,4.42383e-05,4.42114e-05,4.42096e-05,4.4223e-05,4.42086e-05,4.42349e-05,
8830,0.0544189,0.0419043,0.0316613,0.0489785,0.0334226,0.0563631,0.0555335,0.013442,0.0545404,0.0516511,0.0370212,0.0163397,0.00988986,0.0073783,0.0311983,0.0148825,0.00552078,0.00307473,0.00180817,0.00248273,0.000736408,0.000373385,0.000359424,0.0043302,0.000289651,9.03864e-05,0.000161616,0.000254249,4.59855e-05,8.66773e-05,4.43181e-05,5.06194e-05,4.45004e-05,4.81052e-05,4.45521e-05,4.43364e-05,4.4278e-05,4.8923e-05,4.49994e-05,4.42934e-05,4.42092e-05,4.43006e-05,4.43517e-05,4.95823e-05,4.4232e-05,4.43755e-05,4.4217e-05,4.43231e-05,4.42437e-05,4.42106e-05,
8840,0.046189,0.0509938,0.0476006,0.0590316,0.0504656,0.0563769,0.0285344,0.0392709,0.0395665,0.00967195,0.00526736,0.038745,0.0283942,0.00767758,0.00260984,0.0529862,0.0130823,0.00118071,0.00594694,0.00297313,0.00159777,0.000208177,0.00110835,8.40327e-05,9.9874e-05,0.000223451,7.9664e-05,6.45887e-05,0.000161738,6.43834e-05,5.03016e-05,4.45087e-05,4.58921e-05,7.07509e-05,4.48533e-05,4.46595e-05,4.47383e-05,4.46065e-05,4.68386e-05,4.4274e-05,4.42773e-05,4.43858e-05,4.42917e-05,4.43541e-05,4.49739e-05,4.43025e-05,4.42462e-05,4.42224e-05,4.42088e-05,4.42079e-05,
8850,0.0564325,0.0558352,0.028944,0.0364677,0.00459277,0.0539112,0.0385744,0.0548052,0.0579868,0.0535264,0.0457822,0.0567902,0.0549495,0.0400446,0.00608614,0.0027917,0.00578678,0.0100382,0.00418071,0.00215388,0.00024305,8.22038e-05,0.000159215,0.000152145,5.98821e-05,6.91311e-05,0.000146755,0.000158028,0.000514051,0.00104523,4.67888e-05,5.15622e-05,4.85517e-05,4.65837e-05,4.4794e-05,4.55138e-05,4.45185e-05,4.4227e-05,4.44133e-05,4.44213e-05,4.68494e-05,4.42241e-05,4.42882e-05,4.42522e-05,4.42134e-05,4.42439e-05,4.42101e-05,4.42138e-05,4.4257e-05,4.42112e-05,
