mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.792079,0.838384,0.835052,0.84466,0.824176,0.844037,0.849057,0.808511,0.736842,0.809524,0.72043,0.747664,0.803922,0.785714,0.887755,0.852941,0.851064,0.820755,0.888889,0.80198,0.87037,0.891304,0.850467,0.774194,0.79798,0.663366,0.810526,0.67619,0.768421,0.552381,0.622642,0.670213,0.650485,0.546392,0.633663,0.626263,0.737864,0.494845,0.75,0.604167,0.548077,0.635417,0.54,0.56,0.649485,0.601942,0.608696,0.509259,0.566667,0.663636,0.663158,0.619048,0.642857,0.578431,0.63,0.58,0.560748,0.688172,0.666667,0.672897,0.663462,0.5625,0.52809,0.513514,0.625,0.557692,0.598214,0.5,0.568627,0.540816,0.514851,0.565657,0.547826,0.529412,0.535714,0.603448,0.543103,0.52381,0.553398,0.57732,0.557692,0.53125,0.617647,0.571429,0.619048,0.577586,0.575758,0.534653,0.56701,0.582524,0.565217,0.546296,0.611111,0.619565,0.618557,0.582524,0.660194,0.587629,0.588235,0.540816,
2400,0.80198,0.747475,0.827957,0.803738,0.827957,0.766355,0.765957,0.858491,0.776699,0.865979,0.755102,0.872549,0.740385,0.802083,0.764706,0.77551,0.731481,0.76087,0.781818,0.733333,0.77451,0.867347,0.742574,0.626263,0.809524,0.694737,0.781818,0.777778,0.700855,0.614458,0.724771,0.593407,0.612245,0.588235,0.640777,0.587629,0.747573,0.680412,0.612903,0.663551,0.676768,0.653465,0.607843,0.602041,0.689655,0.619469,0.582418,0.541284,0.604396,0.623853,0.588235,0.489796,0.675926,0.673913,0.6,0.590909,0.641304,0.583333,0.586538,0.541667,0.53913,0.6,0.6,0.618182,0.542553,0.509434,0.603774,0.606383,0.653846,0.583333,0.558559,0.483146,0.612245,0.568627,0.676768,0.524752,0.628866,0.533981,0.510204,0.539216,0.505051,0.554455,0.625,0.5625,0.586957,0.574074,0.554545,0.644444,0.669903,0.57732,0.688889,0.636364,0.621053,0.514286,0.578431,0.581633,0.598131,0.634409,0.586538,0.59375,
2600,0.777778,0.821782,0.774194,0.813084,0.744898,0.745098,0.75,0.829545,0.761468,0.747253,0.762376,0.767677,0.771429,0.8,0.716981,0.702128,0.778947,0.780952,0.744898,0.72549,0.816092,0.699115,0.762887,0.728155,0.762887,0.669903,0.637363,0.59633,0.638095,0.6,0.557692,0.5625,0.653465,0.69697,0.678571,0.556818,0.639175,0.650485,0.688679,0.670213,0.603774,0.553191,0.577982,0.626374,0.666667,0.554348,0.682353,0.652174,0.504673,0.698925,0.73913,0.635294,0.62,0.55,0.718447,0.628866,0.645455,0.522222,0.516854,0.621622,0.489583,0.596154,0.747748,0.707865,0.607843,0.642857,0.660377,0.617021,0.591398,0.542056,0.59375,0.567308,0.553398,0.639175,0.550459,0.637363,0.576577,0.606742,0.601852,0.586957,0.441176,0.55102,0.447917,0.519231,0.673267,0.575758,0.525773,0.572816,0.572917,0.625,0.670103,0.631068,0.626374,0.642202,0.571429,0.547368,0.645833,0.557692,0.575758,0.594059,
2800,0.78022,0.669725,0.631068,0.701031,0.676471,0.704082,0.62766,0.698113,0.702703,0.752809,0.707071,0.722772,0.726415,0.776596,0.75,0.692308,0.709402,0.686747,0.72381,0.757895,0.673684,0.761905,0.755102,0.686275,0.767857,0.704545,0.699029,0.628866,0.636364,0.465347,0.587156,0.571429,0.71134,0.601942,0.602041,0.637255,0.680851,0.603774,0.619048,0.642105,0.614679,0.549451,0.615385,0.633028,0.625,0.605769,0.666667,0.6,0.72,0.54,0.588235,0.683673,0.635514,0.526882,0.543478,0.694444,0.478723,0.679245,0.602041,0.578431,0.712766,0.613208,0.596154,0.520833,0.686869,0.534653,0.563107,0.505155,0.602273,0.642857,0.51,0.54,0.62766,0.679245,0.568627,0.622449,0.690722,0.553398,0.504854,0.659794,0.623762,0.555556,0.512821,0.590361,0.546512,0.596491,0.558824,0.530612,0.566038,0.531915,0.525773,0.68932,0.576087,0.5,0.72549,0.591837,0.64,0.55,0.554455,0.59596,
3000,0.675676,0.58427,0.644231,0.677083,0.723404,0.688679,0.72,0.63,0.758621,0.672566,0.680412,0.68932,0.697917,0.711538,0.732673,0.717172,0.674157,0.720721,0.677419,0.700935,0.678571,0.568182,0.787234,0.726415,0.606061,0.633663,0.703704,0.728261,0.61165,0.762887,0.727273,0.693069,0.530612,0.607843,0.613208,0.638298,0.705263,0.6,0.460674,0.666667,0.632653,0.519608,0.60396,0.555556,0.659574,0.584906,0.598131,0.548387,0.574074,0.576087,0.64,0.53,0.62766,0.622642,0.540541,0.651685,0.666667,0.547368,0.644231,0.572917,0.645833,0.576923,0.55,0.67,0.56,0.52,0.571429,0.526316,0.633333,0.627273,0.553191,0.59434,0.614583,0.557692,0.571429,0.610526,0.557895,0.533333,0.701149,0.59292,0.6,0.536364,0.691489,0.575472,0.601942,0.536082,0.528455,0.584416,0.495146,0.649485,0.572917,0.567308,0.561224,0.568627,0.654206,0.569892,0.543478,0.62963,0.645833,0.538462,
3200,0.676768,0.70297,0.773196,0.631068,0.568627,0.693878,0.65,0.62,0.743119,0.714286,0.695238,0.578947,0.673077,0.583333,0.541667,0.653846,0.646465,0.643564,0.598039,0.693878,0.567308,0.6875,0.592233,0.628866,0.672414,0.702381,0.593407,0.587156,0.684211,0.55814,0.532609,0.555556,0.581633,0.598039,0.560748,0.569892,0.566667,0.545455,0.65,0.54,0.622642,0.574468,0.54902,0.612245,0.58,0.57,0.59,0.57,0.6,0.62,0.581633,0.666667,0.648936,0.59434,0.612245,0.578431,0.755102,0.617647,0.580645,0.579439,0.578947,0.534884,0.604651,0.578947,0.588235,0.591837,0.54,0.62,0.638298,0.660377,0.55102,0.637255,0.584158,0.434343,0.564356,0.585859,0.454545,0.584158,0.619048,0.673684,0.663551,0.580645,0.636364,0.633333,0.5625,0.548077,0.648936,0.54717,0.650602,0.606838,0.657143,0.568421,0.533333,0.563636,0.579439,0.537634,0.544444,0.472727,0.614583,0.548077,
3400,0.676768,0.673267,0.705263,0.67619,0.627451,0.653061,0.71,0.68,0.633663,0.69697,0.650943,0.659574,0.649485,0.650485,0.58,0.58,0.663462,0.6875,0.59,0.72,0.651685,0.621622,0.615385,0.666667,0.640351,0.511628,0.641509,0.606383,0.641304,0.666667,0.640777,0.494845,0.636364,0.643564,0.645161,0.663551,0.684211,0.514286,0.61039,0.739837,0.533333,0.642105,0.686441,0.621951,0.6,0.561905,0.6,0.666667,0.514019,0.591398,0.663265,0.627451,0.61165,0.587629,0.566667,0.590909,0.604396,0.614679,0.576087,0.685185,0.691489,0.556604,0.536082,0.563107,0.574468,0.584906,0.719101,0.648649,0.585859,0.594059,0.552381,0.673684,0.551402,0.698925,0.533333,0.6,0.708333,0.605769,0.60396,0.484848,0.651685,0.621622,0.677083,0.576923,0.519231,0.572917,0.585106,0.556604,0.578947,0.628571,0.543689,0.670103,0.631579,0.647619,0.54,0.6,0.621053,0.628571,0.64,0.57,
3600,0.55,0.68,0.601852,0.652174,0.613861,0.59596,0.659794,0.669903,0.64,0.45,0.698113,0.638298,0.685185,0.684783,0.639175,0.61165,0.629213,0.567568,0.709677,0.598131,0.637363,0.587156,0.613861,0.626263,0.693069,0.59596,0.626263,0.613861,0.675926,0.586957,0.652632,0.67619,0.672897,0.580645,0.666667,0.605769,0.606383,0.528302,0.55814,0.552632,0.651163,0.710526,0.590909,0.544444,0.62069,0.584071,0.569767,0.578947,0.637931,0.619048,0.584158,0.656566,0.59596,0.613861,0.606061,0.623762,0.6,0.55,0.540816,0.598039,0.54717,0.617021,0.591837,0.627451,0.575221,0.609195,0.543689,0.56701,0.629213,0.576577,0.617391,0.611765,0.57,0.6,0.560345,0.547619,0.548387,0.64486,0.61165,0.57732,0.633663,0.676768,0.605769,0.572917,0.616822,0.645161,0.515789,0.638095,0.549451,0.66055,0.484536,0.61165,0.666667,0.5,0.526316,0.504762,0.686441,0.573171,0.580645,0.663551,
3800,0.571429,0.54902,0.596154,0.65625,0.631579,0.638095,0.554348,0.574074,0.653061,0.676471,0.651376,0.604396,0.6,0.6,0.657143,0.610526,0.642857,0.637255,0.682692,0.572917,0.6,0.72,0.648148,0.673913,0.621359,0.701031,0.72549,0.734694,0.652632,0.647619,0.535354,0.663366,0.537736,0.62766,0.614035,0.674419,0.585859,0.712871,0.568182,0.607143,0.479167,0.567308,0.489796,0.696078,0.670103,0.679612,0.587629,0.621359,0.611111,0.6,0.623762,0.686869,0.604396,0.495413,0.614679,0.56044,0.592233,0.701031,0.608696,0.527778,0.638298,0.575472,0.659794,0.640777,0.605769,0.697917,0.583333,0.608696,0.642857,0.636364,0.596154,0.635417,0.602041,0.568627,0.655914,0.588785,0.606383,0.632075,0.521277,0.613208,0.531915,0.518868,0.572816,0.515464,0.607477,0.612903,0.644231,0.604167,0.529412,0.602041,0.70297,0.525253,0.616162,0.683168,0.683673,0.578431,0.653061,0.696078,0.571429,0.636364,
4000,0.650485,0.639175,0.656863,0.5,0.542857,0.715789,0.669492,0.670732,0.619565,0.675926,0.495146,0.659794,0.608247,0.621359,0.68932,0.546392,0.660194,0.536082,0.59375,0.567308,0.585106,0.575472,0.673077,0.572917,0.538462,0.635417,0.62766,0.669811,0.752475,0.656566,0.644231,0.645833,0.623762,0.585859,0.564356,0.626263,0.548387,0.635514,0.645161,0.551402,0.596154,0.635417,0.650943,0.680851,0.569892,0.588785,0.56,0.57,0.61165,0.670103,0.586957,0.527778,0.55102,0.617647,0.677083,0.625,0.574074,0.608696,0.622449,0.676471,0.695238,0.6,0.622449,0.607843,0.548673,0.62069,0.572917,0.653846,0.564356,0.59596,0.542553,0.59434,0.495327,0.494624,0.55102,0.588235,0.504587,0.571429,0.669811,0.648936,0.625,0.517857,0.59,0.69,0.586538,0.65625,0.638095,0.578947,0.717172,0.60396,0.633028,0.714286,0.641509,0.617021,0.683168,0.575758,0.585859,0.613861,0.605263,0.616279,
4200,0.626263,0.712871,0.592233,0.57732,0.64486,0.645161,0.616162,0.623762,0.531915,0.698113,0.623762,0.666667,0.481132,0.638298,0.540816,0.696078,0.592233,0.597938,0.652632,0.571429,0.604167,0.596154,0.645455,0.7,0.567568,0.662921,0.561905,0.684211,0.623853,0.615385,0.660194,0.742268,0.613636,0.6875,0.611111,0.673913,0.607843,0.683673,0.534884,0.614035,0.528302,0.553191,0.617021,0.59434,0.5,0.567308,0.592233,0.608247,0.576923,0.604167,0.505376,0.542056,0.609091,0.688889,0.586538,0.604167,0.57,0.54,0.653061,0.588235,0.541667,0.567308,0.66,0.55,0.591837,0.558824,0.563107,0.536082,0.604167,0.673077,0.62963,0.619565,0.653846,0.541667,0.615385,0.697917,0.514286,0.568421,0.6,0.631579,0.56701,0.61165,0.714286,0.539216,0.541667,0.576923,0.62963,0.630435,0.637363,0.504587,0.533333,0.563636,0.613208,0.542553,0.57,0.57,0.616279,0.631579,0.617647,0.602041,
4400,0.566667,0.490909,0.617647,0.642857,0.663158,0.552381,0.619048,0.610526,0.597938,0.572816,0.71,0.58,0.757895,0.619048,0.585106,0.650943,0.677083,0.711538,0.572917,0.682692,0.676471,0.591837,0.71134,0.61165,0.71134,0.563107,0.708738,0.494845,0.675676,0.595506,0.663265,0.54902,0.6875,0.451923,0.755319,0.54717,0.71028,0.548387,0.670103,0.524272,0.596491,0.593023,0.61165,0.680412,0.653061,0.617647,0.514563,0.659794,0.645455,0.622222,0.54,0.6,0.613861,0.626263,0.612613,0.58427,0.666667,0.612245,0.623762,0.565657,0.601852,0.663043,0.663158,0.552381,0.635417,0.625,0.666667,0.663265,0.63,0.53,0.666667,0.571429,0.586538,0.677083,0.656863,0.602041,0.531915,0.603774,0.640777,0.649485,0.6,0.71,0.584158,0.646465,0.558559,0.52809,0.527778,0.684783,0.693069,0.494949,0.568627,0.530612,0.515152,0.623762,0.479167,0.701923,0.570093,0.580645,0.633333,0.654545,
4600,0.618557,0.61165,0.645161,0.682243,0.574468,0.59434,0.577982,0.56044,0.623762,0.565657,0.564103,0.650602,0.626374,0.642202,0.598131,0.666667,0.543689,0.618557,0.666667,0.528846,0.616822,0.623656,0.578313,0.547009,0.533333,0.610526,0.635294,0.573913,0.69,0.58,0.552381,0.557895,0.722772,0.676768,0.606383,0.622642,0.692308,0.633028,0.613861,0.585859,0.644231,0.645833,0.693069,0.545455,0.656863,0.540816,0.609195,0.566372,0.715789,0.514286,0.605263,0.569767,0.681319,0.614679,0.548077,0.479167,0.566667,0.536364,0.625,0.567308,0.584158,0.505051,0.546296,0.673913,0.625,0.571429,0.575758,0.584158,0.545455,0.594059,0.591398,0.616822,0.65,0.61,0.505747,0.663717,0.734694,0.568627,0.488889,0.645455,0.673684,0.6,0.5,0.591837,0.579439,0.72043,0.682692,0.645833,0.489583,0.615385,0.554545,0.7,0.669903,0.659794,0.495146,0.56701,0.546392,0.543689,0.519608,0.642857,
4800,0.552083,0.605769,0.590476,0.694737,0.645833,0.625,0.565217,0.648148,0.592233,0.628866,0.7,0.61,0.565217,0.583333,0.719626,0.698925,0.680412,0.563107,0.537736,0.425532,0.609524,0.557895,0.56,0.61,0.524272,0.628866,0.571429,0.463158,0.541667,0.576923,0.637255,0.520408,0.615385,0.677083,0.594059,0.606061,0.564815,0.586957,0.56701,0.631068,0.663043,0.574074,0.610526,0.542857,0.515464,0.533981,0.567308,0.479167,0.567308,0.604167,0.505051,0.663366,0.554545,0.533333,0.546392,0.592233,0.604396,0.53211,0.563107,0.608247,0.55,0.57,0.468468,0.539326,0.509615,0.645833,0.547368,0.6,0.589474,0.647619,0.673469,0.637255,0.622222,0.645455,0.515789,0.6,0.660377,0.521277,0.591398,0.542056,0.588785,0.602151,0.53,0.62,0.615385,0.520833,0.649485,0.524272,0.666667,0.655172,0.705882,0.520408,0.64486,0.612903,0.626263,0.544554,0.533333,0.663158,0.617978,0.486486,
5000,0.557692,0.71875,0.614583,0.548077,0.682243,0.602151,0.627451,0.612245,0.652174,0.537037,0.630435,0.574074,0.5625,0.673077,0.572816,0.597938,0.557895,0.657143,0.598131,0.634409,0.627451,0.530612,0.468354,0.61157,0.587629,0.543689,0.602041,0.647059,0.568627,0.55102,0.561224,0.647059,0.522222,0.627273,0.531532,0.550562,0.577778,0.590909,0.595506,0.603604,0.702703,0.651685,0.575758,0.584158,0.582524,0.597938,0.63,0.57,0.563636,0.522222,0.672566,0.494253,0.627273,0.655556,0.637255,0.693878,0.68932,0.659794,0.634615,0.572917,0.659794,0.669903,0.575472,0.606383,0.634409,0.551402,0.514851,0.646465,0.535354,0.574257,0.572917,0.557692,0.566038,0.62766,0.588235,0.530864,0.616822,0.580645,0.622642,0.638298,0.514563,0.57732,0.67619,0.642105,0.632653,0.607843,0.628866,0.699029,0.504854,0.659794,0.509804,0.612245,0.520833,0.480769,0.663158,0.571429,0.576923,0.572917,0.663366,0.606061,
