mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
30600,0.417342,0.533042,0.548552,0.490033,0.487406,0.463362,0.483502,0.505454,0.492917,0.497958,0.494261,0.446409,0.448852,0.485084,0.515772,0.47118,0.49434,0.465631,0.455147,0.415539,0.470143,0.369785,0.417018,0.328188,0.385462,0.268504,0.307919,0.148868,0.199236,0.0975755,0.14767,0.064186,0.0996686,0.0417931,0.0738216,0.032344,0.0534892,0.0234774,0.0367466,0.0204666,0.0269415,0.0172141,0.0248406,0.012831,0.0195486,0.0104405,0.0139259,0.00852075,0.012651,0.00788484,0.00949573,0.00532764,0.00735773,0.00502045,0.00580235,0.00363573,0.00509117,0.00333521,0.00428223,0.00247024,0.00390687,0.00219597,0.00271464,0.00172263,0.00202228,0.00119736,0.00187625,0.00107951,0.00137567,0.000995969,0.0013505,0.000792427,0.000971712,0.000613863,0.000777601,0.000463998,0.000672379,0.000457548,0.00049586,0.000347251,0.000407893,0.000249883,0.000340306,0.000208059,0.000308945,0.000177307,0.000224565,0.000135619,0.000209261,0.00012209,0.000164409,9.32275e-05,0.000119514,6.7066e-05,0.000105469,6.28093e-05,9.53317e-05,5.47252e-05,7.62844e-05,4.16028e-05,
30800,0.417342,0.533042,0.548552,0.44103,0.5199,0.488636,0.444822,0.505454,0.492917,0.497958,0.528683,0.446409,0.448852,0.485084,0.515772,0.415336,0.49434,0.465631,0.518102,0.415539,0.515972,0.369785,0.449453,0.328188,0.354474,0.268504,0.307919,0.156312,0.221458,0.0888343,0.164546,0.0594565,0.109049,0.0392492,0.0789968,0.032344,0.0534892,0.0216995,0.0367466,0.0204666,0.0251072,0.0154927,0.0248406,0.0136428,0.0184437,0.0104405,0.0139259,0.00852075,0.0118919,0.00788484,0.00884921,0.00532764,0.00662195,0.00502045,0.00580235,0.00363573,0.00475176,0.00294104,0.00465693,0.00247024,0.00390687,0.00219597,0.00271464,0.00160225,0.00202228,0.00119736,0.00197007,0.00107951,0.00147225,0.000995969,0.00122287,0.000792427,0.00103983,0.000613863,0.000777601,0.000463998,0.000721923,0.000457548,0.000542836,0.000347251,0.000407893,0.000249883,0.000362993,0.000208059,0.000325205,0.000177307,0.000212316,0.000135619,0.000209261,0.00013418,0.000164409,9.32275e-05,0.000119514,6.7066e-05,0.000113535,6.28093e-05,9.53317e-05,5.47252e-05,7.62844e-05,4.16028e-05,
31000,0.442464,0.586895,0.548552,0.47962,0.546385,0.528143,0.444822,0.505454,0.492917,0.534543,0.528683,0.477703,0.448852,0.509574,0.515772,0.448734,0.49434,0.465631,0.518102,0.381405,0.482255,0.369785,0.449453,0.328188,0.354474,0.25355,0.307919,0.156312,0.221458,0.0888343,0.129809,0.0625586,0.0916413,0.0392492,0.0733161,0.032344,0.0481403,0.0216995,0.0342203,0.0204666,0.0251072,0.0154927,0.0248406,0.0136428,0.0165205,0.0104405,0.0139259,0.00852075,0.0110092,0.00713463,0.00884921,0.00493508,0.00708367,0.00502045,0.00525028,0.00363573,0.00475176,0.00294104,0.00465693,0.00228559,0.00390687,0.00219597,0.00256412,0.00160225,0.00219675,0.00126089,0.00197007,0.00113633,0.00147225,0.000995969,0.00122287,0.000792427,0.00103983,0.000613863,0.000711623,0.000463998,0.000657411,0.000429059,0.000579025,0.000347251,0.000452976,0.000249883,0.000336891,0.000208059,0.000299604,0.000177307,0.000212316,0.000135619,0.000209261,0.00013418,0.000164409,9.32275e-05,0.000119514,7.13221e-05,0.000113535,6.28093e-05,9.53317e-05,5.47252e-05,7.10398e-05,4.4243e-05,
31200,0.474718,0.537672,0.548552,0.47962,0.546385,0.528143,0.488465,0.505454,0.545374,0.534543,0.528683,0.510972,0.48476,0.509574,0.515772,0.448734,0.442506,0.465631,0.482928,0.404038,0.482255,0.369785,0.449453,0.328188,0.376628,0.25355,0.307919,0.167253,0.206534,0.0888343,0.140377,0.0588194,0.0916413,0.0392492,0.0773892,0.032344,0.0481403,0.0229201,0.0342203,0.0223714,0.0232059,0.0154927,0.0248406,0.0136428,0.0165205,0.0104405,0.0139259,0.00852075,0.0118204,0.00713463,0.00952855,0.00493508,0.00708367,0.00451841,0.00525028,0.0039993,0.00475176,0.00294104,0.00433986,0.00242359,0.00341337,0.00219597,0.00256412,0.00169336,0.00206494,0.00132393,0.0017629,0.00113633,0.00147225,0.000995969,0.00122287,0.000720804,0.000963802,0.000613863,0.000711623,0.000463998,0.000657411,0.000429059,0.000579025,0.000347251,0.000452976,0.000265741,0.000336891,0.000208059,0.000282992,0.000177307,0.000212316,0.000135619,0.000220364,0.000120762,0.000164409,9.32275e-05,0.00011101,7.68198e-05,0.000113535,6.28093e-05,9.53317e-05,5.11123e-05,7.10398e-05,4.4243e-05,
31400,0.499703,0.537672,0.548552,0.516439,0.546385,0.528143,0.488465,0.474349,0.545374,0.534543,0.528683,0.510972,0.48476,0.559469,0.515772,0.448734,0.442506,0.465631,0.520153,0.404038,0.45767,0.369785,0.413151,0.328188,0.403072,0.25355,0.307919,0.167253,0.206534,0.099641,0.131405,0.0686417,0.0916413,0.0392492,0.0689467,0.032344,0.0443913,0.0229201,0.0342203,0.0191823,0.0232059,0.0165256,0.0248406,0.0143869,0.0165205,0.0104405,0.0139259,0.00916769,0.0118204,0.00713463,0.00952855,0.00493508,0.00746764,0.00451841,0.00525028,0.0039993,0.00502455,0.00274284,0.00433986,0.00242359,0.00341337,0.00204689,0.00282899,0.0018425,0.00206494,0.00132393,0.00156966,0.00113633,0.00155677,0.000995969,0.00122287,0.000763903,0.000909326,0.000613863,0.000711623,0.000463998,0.000657411,0.000429059,0.000579025,0.000347251,0.000452976,0.000265741,0.000300139,0.000208059,0.000282992,0.000177307,0.000212316,0.000135619,0.000233492,0.000107547,0.000164409,9.32275e-05,0.00011101,7.68198e-05,0.000107141,6.28093e-05,0.000102921,5.11123e-05,7.10398e-05,4.78201e-05,
31600,0.527969,0.475919,0.517663,0.516439,0.511063,0.493631,0.488465,0.474349,0.545374,0.495937,0.528683,0.465311,0.444789,0.559469,0.515772,0.482485,0.472007,0.465631,0.520153,0.404038,0.397892,0.369785,0.384747,0.328188,0.403072,0.25355,0.307919,0.185909,0.206534,0.099641,0.142598,0.0686417,0.0845791,0.0433035,0.0689467,0.032344,0.0443913,0.0229201,0.0342203,0.0191823,0.0232059,0.0165256,0.026577,0.013319,0.0165205,0.0104405,0.0139259,0.00916769,0.0118204,0.00713463,0.00952855,0.00493508,0.00746764,0.00451841,0.00552661,0.00342797,0.00502455,0.00274284,0.0038835,0.00259301,0.00341337,0.00191605,0.00282899,0.00172473,0.00206494,0.00140818,0.00169016,0.00113633,0.00155677,0.000995969,0.00112863,0.000716894,0.000909326,0.000613863,0.000761671,0.000463998,0.000716578,0.000459094,0.000579025,0.000347251,0.000452976,0.000265741,0.000323923,0.000208059,0.000299851,0.000177307,0.000212316,0.000135619,0.000219483,0.000107547,0.000164409,9.80553e-05,0.00011101,8.09563e-05,0.000107141,6.28093e-05,9.72147e-05,5.11123e-05,6.67774e-05,4.78201e-05,
31800,0.495877,0.515741,0.48283,0.556422,0.511063,0.493631,0.488465,0.474349,0.574078,0.495937,0.528683,0.512376,0.444789,0.559469,0.515772,0.436831,0.515237,0.431585,0.56198,0.424436,0.42014,0.369785,0.384747,0.328188,0.403072,0.25355,0.307919,0.170025,0.194904,0.099641,0.142598,0.0782779,0.0845791,0.0466278,0.0689467,0.0342709,0.0497915,0.0229201,0.0362664,0.0191823,0.0232059,0.0165256,0.026577,0.013319,0.0165205,0.00939641,0.0128235,0.00966134,0.0131546,0.00713463,0.00952855,0.00493508,0.00704713,0.00451841,0.00552661,0.00369843,0.00502455,0.00274284,0.0038835,0.00238773,0.00341337,0.00209024,0.00268476,0.00172473,0.00206494,0.00157124,0.00169016,0.00123668,0.00155677,0.000995969,0.00112863,0.000716894,0.000909326,0.000613863,0.000761671,0.000463998,0.000716578,0.000459094,0.000540862,0.000328028,0.000452976,0.000280773,0.000359726,0.000194511,0.000299851,0.000177307,0.000240755,0.000135619,0.000219483,0.000107547,0.000164409,9.14572e-05,0.00011101,8.09563e-05,0.000107141,6.28093e-05,9.72147e-05,5.11123e-05,6.67774e-05,4.42457e-05,
32000,0.495877,0.544915,0.48283,0.500779,0.475928,0.493631,0.488465,0.498067,0.574078,0.495937,0.528683,0.512376,0.492625,0.503523,0.515772,0.47684,0.481279,0.431585,0.489877,0.424436,0.42014,0.369785,0.384747,0.303828,0.403072,0.25355,0.307919,0.156995,0.194904,0.105898,0.129059,0.0782779,0.0845791,0.0466278,0.0689467,0.0342709,0.0448124,0.0257963,0.0301988,0.0212604,0.0255954,0.0174603,0.0239193,0.0124628,0.0175673,0.00939641,0.0135929,0.00879182,0.0116512,0.00713463,0.00952855,0.00493508,0.00704713,0.00451841,0.00552661,0.00369843,0.00502455,0.00274284,0.0038835,0.0025248,0.00323038,0.00209024,0.00268476,0.00160299,0.00225879,0.00157124,0.00169016,0.00123668,0.00155677,0.000995969,0.00112863,0.000716894,0.000909326,0.000613863,0.000761671,0.000500607,0.000716578,0.000459094,0.000592102,0.000328028,0.000452976,0.000280773,0.000359726,0.000194511,0.000299851,0.000177307,0.000240755,0.000135619,0.000219483,0.000107547,0.000164409,9.14572e-05,0.000129797,7.43237e-05,0.000101019,6.6115e-05,8.58548e-05,5.40593e-05,6.67774e-05,4.42457e-05,
32200,0.495877,0.544915,0.521867,0.500779,0.475928,0.52491,0.538762,0.541333,0.522528,0.495937,0.497084,0.486078,0.443362,0.474874,0.515772,0.47684,0.481279,0.431585,0.489877,0.424436,0.42014,0.326968,0.363761,0.303828,0.403072,0.25355,0.289444,0.156995,0.206672,0.105898,0.129059,0.0708301,0.0925918,0.0439634,0.0689467,0.0299023,0.0448124,0.0275996,0.0301988,0.0197476,0.0255954,0.0174603,0.0239193,0.0124628,0.0175673,0.00939641,0.0145814,0.00879182,0.0116512,0.00713463,0.00952855,0.0054921,0.00751694,0.00419349,0.00552661,0.00369843,0.00502455,0.0029257,0.0038835,0.00235981,0.00305127,0.00209024,0.00282607,0.00160299,0.00245644,0.00157124,0.00183919,0.00123668,0.00155677,0.000995969,0.00112863,0.000754933,0.000909326,0.000613863,0.000685504,0.000526531,0.000654603,0.000415763,0.000592102,0.000328028,0.000452976,0.000263494,0.000359726,0.000194511,0.000299851,0.000192143,0.000240755,0.00014704,0.000219483,0.000107547,0.000144807,0.000101365,0.000118824,7.43237e-05,0.000101019,6.6115e-05,8.58548e-05,5.40593e-05,6.67774e-05,4.42457e-05,
32400,0.495877,0.573828,0.521867,0.473013,0.475928,0.52491,0.538762,0.511319,0.522528,0.495937,0.497084,0.533212,0.478343,0.474874,0.515772,0.438692,0.481279,0.431585,0.530867,0.424436,0.42014,0.367999,0.388012,0.303828,0.403072,0.25355,0.273395,0.156995,0.206672,0.105898,0.108008,0.0708301,0.0925918,0.050218,0.0689467,0.0299023,0.0448124,0.0275996,0.0317087,0.0197476,0.0255954,0.016427,0.0223816,0.0124628,0.0175673,0.00939641,0.0145814,0.00879182,0.0116512,0.00713463,0.00952855,0.0054921,0.00751694,0.00448624,0.00589505,0.00369843,0.00459253,0.0029257,0.0038835,0.00235981,0.00323305,0.00209024,0.00282607,0.00170471,0.00245644,0.00146856,0.00183919,0.00123668,0.00155677,0.000995969,0.00120387,0.000754933,0.000980051,0.000613863,0.000685504,0.000526531,0.000654603,0.000374187,0.000592102,0.000328028,0.000452976,0.000263494,0.000359726,0.000221574,0.000299851,0.000178208,0.000240755,0.00014704,0.000201838,0.000122033,0.000144807,9.39437e-05,0.000118824,7.87831e-05,0.000101019,6.6115e-05,7.90579e-05,5.40593e-05,6.67774e-05,4.42457e-05,
32600,0.438925,0.573828,0.521867,0.473013,0.505812,0.52491,0.57279,0.511319,0.522528,0.495937,0.541821,0.474559,0.508654,0.448972,0.515772,0.438692,0.481279,0.431585,0.497813,0.424436,0.475255,0.339797,0.34548,0.320918,0.403072,0.25355,0.248541,0.148273,0.186005,0.105898,0.108008,0.0708301,0.0869637,0.050218,0.0689467,0.0299023,0.0448124,0.0275996,0.0360647,0.0197476,0.0255954,0.0153853,0.0223816,0.0114054,0.0175673,0.00939641,0.0136441,0.00879182,0.0116512,0.00675913,0.00952855,0.00514523,0.00810159,0.00448624,0.00651558,0.003945,0.00506061,0.00309027,0.0038835,0.00235981,0.00302886,0.00209024,0.00282607,0.00170471,0.00245644,0.00139369,0.00166584,0.00123668,0.00155677,0.000995969,0.00120387,0.000754933,0.000980051,0.000613863,0.000744261,0.000526531,0.000654603,0.000374187,0.000592102,0.000328028,0.000452976,0.000263494,0.000378207,0.000234722,0.000316812,0.000178208,0.000240755,0.00014704,0.000201838,0.000122033,0.000144807,9.39437e-05,0.000118824,7.87831e-05,0.000101019,6.6115e-05,8.40751e-05,5.40593e-05,6.67774e-05,4.42457e-05,
32800,0.485921,0.573828,0.521867,0.473013,0.505812,0.482514,0.57279,0.511319,0.522528,0.52157,0.508887,0.474559,0.589337,0.473605,0.515772,0.438692,0.519979,0.431585,0.463728,0.384377,0.42316,0.339797,0.392413,0.29224,0.37595,0.25355,0.248541,0.160077,0.186005,0.105898,0.1163,0.0708301,0.0869637,0.0430022,0.0725755,0.0299023,0.0448124,0.0275996,0.0327921,0.0197476,0.0274707,0.0153853,0.0223816,0.0114054,0.0175673,0.00939641,0.0152872,0.00879182,0.0116512,0.00675913,0.00892674,0.00514523,0.00810159,0.00491727,0.00651558,0.003945,0.00506061,0.00327505,0.0038835,0.00235981,0.00281684,0.00209024,0.00258808,0.00170471,0.00245644,0.00139369,0.00166584,0.00123668,0.00155677,0.000995969,0.00120387,0.000754933,0.000980051,0.000682533,0.000744261,0.000526531,0.000654603,0.000374187,0.000592102,0.000293568,0.000429726,0.000263494,0.000397474,0.000234722,0.000316812,0.000178208,0.000240755,0.00014704,0.000216115,0.000122033,0.000157267,0.000100207,0.000118824,7.87831e-05,0.000101019,5.91555e-05,8.40751e-05,5.40593e-05,6.67774e-05,4.42457e-05,
33000,0.485921,0.540579,0.521867,0.473013,0.505812,0.482514,0.57279,0.511319,0.49251,0.484174,0.508887,0.474559,0.589337,0.473605,0.515772,0.438692,0.519979,0.431585,0.463728,0.384377,0.42316,0.339797,0.392413,0.29224,0.37595,0.25355,0.248541,0.180754,0.174996,0.105898,0.1163,0.0708301,0.0772791,0.0430022,0.0649587,0.0282713,0.0448124,0.0257099,0.0327921,0.0197476,0.0274707,0.0153853,0.0223816,0.012094,0.0175673,0.00939641,0.0152872,0.00879182,0.0116512,0.00675913,0.00892674,0.00558146,0.00810159,0.00444852,0.00651558,0.00359746,0.00506061,0.00327505,0.0042895,0.00254523,0.00281684,0.00209024,0.00258808,0.00170471,0.00226819,0.00139369,0.00166584,0.00123668,0.00155677,0.000871222,0.00132784,0.000754933,0.000980051,0.000682533,0.000744261,0.000526531,0.000721323,0.000374187,0.000592102,0.000293568,0.000429726,0.000263494,0.000345041,0.000215678,0.000316812,0.000178208,0.000240755,0.00014704,0.000184874,0.000122033,0.000157267,0.000100207,0.000118824,7.87831e-05,0.000106165,5.91555e-05,8.40751e-05,5.40593e-05,7.05547e-05,4.42457e-05,
33200,0.485921,0.540579,0.521867,0.473013,0.505812,0.482514,0.538321,0.511319,0.49251,0.530753,0.508887,0.509526,0.517009,0.473605,0.515772,0.462147,0.519979,0.408044,0.463728,0.403959,0.468468,0.339797,0.428635,0.29224,0.37595,0.25355,0.234339,0.180754,0.188864,0.105898,0.129766,0.0762267,0.087491,0.0460319,0.07257,0.0306226,0.0448124,0.0271561,0.0327921,0.0197476,0.0274707,0.0153853,0.0223816,0.012094,0.0175673,0.00939641,0.0152872,0.00879182,0.0110157,0.00675913,0.00892674,0.00558146,0.00766651,0.00444852,0.00607197,0.00340741,0.00506061,0.00327505,0.00403213,0.00254523,0.00303308,0.00209024,0.00258808,0.00170471,0.00226819,0.00139369,0.00166584,0.00123668,0.00155677,0.000871222,0.00120138,0.000754933,0.000980051,0.000682533,0.000744261,0.000526531,0.000721323,0.000374187,0.000592102,0.000293568,0.000401403,0.000263494,0.000345041,0.000215678,0.000316812,0.000178208,0.000240755,0.00014704,0.000184874,0.000122033,0.000157267,0.000100207,0.000127181,7.87831e-05,0.00011238,5.91555e-05,8.40751e-05,5.40593e-05,7.54867e-05,4.18737e-05,
33400,0.442728,0.506178,0.521867,0.473013,0.543198,0.482514,0.538321,0.511319,0.49251,0.530753,0.508887,0.509526,0.517009,0.473605,0.515772,0.503426,0.519979,0.463645,0.463728,0.403959,0.468468,0.339797,0.428635,0.30894,0.37595,0.280239,0.246451,0.192804,0.188864,0.116992,0.129766,0.0762267,0.0989683,0.0460319,0.07257,0.0306226,0.0448124,0.028527,0.0327921,0.0197476,0.0274707,0.0143695,0.0238737,0.0110755,0.0186787,0.0102992,0.0152872,0.00879182,0.0110157,0.00675913,0.00892674,0.00558146,0.00766651,0.00473083,0.00607197,0.00340741,0.00537903,0.00327505,0.00379021,0.00254523,0.00303308,0.00209024,0.00258808,0.00170471,0.00226819,0.00139369,0.00166584,0.00105564,0.00155677,0.000871222,0.00120138,0.000704134,0.000980051,0.000682533,0.000706639,0.000526531,0.000674187,0.000374187,0.000592102,0.000293568,0.000428164,0.000263494,0.000345041,0.000215678,0.000289573,0.000178208,0.000240755,0.00014704,0.000184874,0.000122033,0.000157267,0.000100207,0.000127181,7.87831e-05,0.00011238,6.47894e-05,8.40751e-05,4.80657e-05,7.09749e-05,4.18737e-05,
33600,0.442728,0.506178,0.493401,0.446735,0.587116,0.548063,0.508473,0.511319,0.49251,0.530753,0.508887,0.509526,0.487052,0.500087,0.515772,0.503426,0.519979,0.463645,0.497616,0.403959,0.439299,0.339797,0.385772,0.30894,0.348248,0.280239,0.246451,0.181085,0.177532,0.116992,0.129766,0.0693663,0.0890715,0.0491007,0.07257,0.0306226,0.0448124,0.0265134,0.0301435,0.0197476,0.0296797,0.0163506,0.0218409,0.0110755,0.0174218,0.0102992,0.0162045,0.00879182,0.0110157,0.00709708,0.00892674,0.0052422,0.00766651,0.00420947,0.00683394,0.00340741,0.00537903,0.00327505,0.00379021,0.00254523,0.00319525,0.00209024,0.00258808,0.00170471,0.00226819,0.00129788,0.0017828,0.00105564,0.00155677,0.000871222,0.00120138,0.000746382,0.000922882,0.000627405,0.00076847,0.000526531,0.000674187,0.000374187,0.000592102,0.000293568,0.000428164,0.000263494,0.000365874,0.000230822,0.000289573,0.000178208,0.000240755,0.00014704,0.000184874,0.000122033,0.000157267,0.000100207,0.000127181,7.87831e-05,0.00011238,6.47894e-05,8.40751e-05,4.80657e-05,7.09749e-05,4.45349e-05,
33800,0.442728,0.471056,0.529757,0.480772,0.537483,0.548063,0.508473,0.511319,0.49251,0.530753,0.481129,0.475558,0.487052,0.543528,0.515772,0.460711,0.487551,0.463645,0.497616,0.428113,0.439299,0.368606,0.385772,0.281135,0.306316,0.280239,0.246451,0.167207,0.187458,0.110213,0.147524,0.0634206,0.093525,0.0491007,0.07257,0.0306226,0.0448124,0.0243819,0.0326362,0.0197476,0.0314478,0.0171835,0.0218409,0.0110755,0.0190574,0.0102992,0.0162045,0.00879182,0.0110157,0.00709708,0.00892674,0.0052422,0.00766651,0.00420947,0.00683394,0.00358674,0.00537903,0.00353578,0.00379021,0.00254523,0.00319525,0.00209024,0.00258808,0.00180114,0.00226819,0.00129788,0.0017828,0.00105564,0.00155677,0.000923824,0.00120138,0.000746382,0.000922882,0.000627405,0.00076847,0.000566648,0.000629752,0.000403587,0.000592102,0.000293568,0.000399353,0.000263494,0.000365874,0.000230822,0.000305165,0.000178208,0.000240755,0.00014704,0.000184874,0.000122033,0.00016934,0.000100207,0.000134786,7.43468e-05,0.000105549,6.95494e-05,8.40751e-05,4.80657e-05,7.09749e-05,4.45349e-05,
34000,0.482573,0.471056,0.529757,0.480772,0.537483,0.504003,0.508473,0.511319,0.49251,0.530753,0.481129,0.475558,0.487052,0.512922,0.482616,0.460711,0.457194,0.463645,0.497616,0.474665,0.439299,0.333727,0.412638,0.281135,0.306316,0.25664,0.246451,0.167207,0.187458,0.110213,0.133474,0.0700965,0.093525,0.0491007,0.07645,0.0306226,0.0448124,0.0243819,0.0358998,0.0197476,0.0284652,0.0171835,0.0218409,0.0130445,0.0206333,0.0102992,0.0162045,0.00879182,0.0110157,0.00709708,0.00892674,0.0052422,0.00828635,0.00420947,0.00683394,0.00358674,0.00537903,0.00312392,0.00379021,0.00238069,0.00319525,0.00183767,0.00258808,0.00190921,0.00226819,0.00129788,0.00165404,0.00105564,0.00139339,0.000923824,0.001139,0.000746382,0.000922882,0.000627405,0.00076847,0.00052785,0.000629752,0.000366966,0.000560304,0.000293568,0.000399353,0.000263494,0.000365874,0.000230822,0.000282355,0.000159505,0.000240755,0.00014704,0.000184874,0.000122033,0.00015805,0.000110755,0.000134786,7.43468e-05,0.000105549,6.95494e-05,8.8661e-05,5.18042e-05,7.69923e-05,4.45349e-05,
34200,0.482573,0.495402,0.490972,0.547424,0.537483,0.550526,0.508473,0.511319,0.552424,0.49056,0.481129,0.475558,0.487052,0.470275,0.482616,0.460711,0.457194,0.489725,0.497616,0.474665,0.439299,0.351697,0.435146,0.262393,0.350819,0.236437,0.246451,0.144326,0.199298,0.110213,0.133474,0.0700965,0.102716,0.0459442,0.07645,0.0322343,0.0473472,0.0243819,0.0402078,0.0197476,0.0284652,0.0171835,0.0205483,0.0130445,0.0206333,0.0102992,0.0162045,0.00879182,0.0110157,0.00754172,0.00892674,0.00565408,0.00828635,0.00420947,0.00683394,0.00376782,0.00537903,0.00289994,0.00403227,0.00238069,0.00319525,0.00193045,0.00258808,0.00175431,0.00226819,0.00129788,0.00165404,0.00116434,0.00129671,0.000923824,0.00121493,0.000746382,0.000922882,0.000627405,0.00076847,0.000497059,0.000629752,0.000366966,0.000517873,0.000317175,0.000425976,0.000263494,0.000318932,0.000230822,0.000282355,0.0001753,0.000240755,0.00014704,0.000184874,0.000122033,0.00015805,0.000103939,0.000123349,7.43468e-05,0.000105549,6.367e-05,8.38996e-05,5.18042e-05,7.69923e-05,4.45349e-05,
34400,0.482573,0.495402,0.490972,0.547424,0.537483,0.550526,0.479263,0.511319,0.505552,0.49056,0.481129,0.448679,0.524595,0.495597,0.441382,0.431264,0.457194,0.489725,0.497616,0.415449,0.439299,0.351697,0.462675,0.243871,0.350819,0.236437,0.27135,0.167026,0.199298,0.110213,0.133474,0.0700965,0.0962289,0.0459442,0.07645,0.0322343,0.0473472,0.0243819,0.0365663,0.0197476,0.0284652,0.0162016,0.0205483,0.0145139,0.0206333,0.0102992,0.0152736,0.00879182,0.0110157,0.00754172,0.00892674,0.00565408,0.00828635,0.00478775,0.00719656,0.00376782,0.00537903,0.00289994,0.00433646,0.00238069,0.00319525,0.0017374,0.00258808,0.00175431,0.00226819,0.0013844,0.0017448,0.00116434,0.00137396,0.000923824,0.00121493,0.000746382,0.000922882,0.000627405,0.000705854,0.000497059,0.000675892,0.000366966,0.000572435,0.000285457,0.000425976,0.000263494,0.000318932,0.000230822,0.000303042,0.000185216,0.000228481,0.00014704,0.00016734,0.000122033,0.00015805,9.404e-05,0.000123349,7.82917e-05,9.96967e-05,6.367e-05,9.69126e-05,5.67815e-05,7.69923e-05,4.16883e-05,
34600,0.44504,0.495402,0.490972,0.514149,0.567886,0.585411,0.517802,0.511319,0.480046,0.49056,0.481129,0.423413,0.49752,0.495597,0.473811,0.431264,0.516248,0.489725,0.497616,0.443146,0.439299,0.392906,0.462675,0.243871,0.350819,0.236437,0.27135,0.167026,0.223299,0.103826,0.133474,0.0700965,0.0897537,0.0459442,0.07645,0.0357697,0.0414405,0.0257611,0.0365663,0.0197476,0.0284652,0.0147468,0.0221391,0.0145139,0.0206333,0.0102992,0.0152736,0.00879182,0.0120943,0.00715013,0.00981942,0.00520176,0.00828635,0.00433417,0.00640194,0.00376782,0.00589584,0.00289994,0.00488465,0.00238069,0.00319525,0.00191293,0.00258808,0.00175431,0.00226819,0.0013844,0.0017448,0.00116434,0.00137396,0.000923824,0.00121493,0.000746382,0.000922882,0.000660696,0.000748342,0.000465288,0.000675892,0.000386586,0.000507166,0.000301418,0.000389705,0.000283722,0.000318932,0.000230822,0.000286512,0.000185216,0.000228481,0.00014704,0.00016734,0.000114188,0.00015805,8.29262e-05,0.000140763,7.82917e-05,9.96967e-05,6.367e-05,9.69126e-05,5.67815e-05,7.69923e-05,4.16883e-05,
34800,0.4858,0.495402,0.490972,0.514149,0.567886,0.512931,0.54887,0.511319,0.480046,0.452553,0.515027,0.464242,0.49752,0.527001,0.438158,0.481796,0.516248,0.461158,0.497616,0.443146,0.439299,0.392906,0.462675,0.267519,0.376669,0.236437,0.27135,0.167026,0.223299,0.103826,0.133474,0.0700965,0.0794713,0.0459442,0.0707754,0.0357697,0.0414405,0.0257611,0.0391259,0.0197476,0.0284652,0.0134955,0.0221391,0.0132106,0.0206333,0.00932587,0.0152736,0.00822663,0.0120943,0.00715013,0.00908544,0.00520176,0.00781799,0.00433417,0.00640194,0.00376782,0.00547003,0.00289994,0.00427029,0.00238069,0.00341891,0.00202771,0.00258808,0.00175431,0.00202917,0.0013844,0.0017448,0.00116434,0.00137396,0.000923824,0.0012812,0.000746382,0.000922882,0.000660696,0.000803029,0.000501154,0.000716445,0.000405915,0.000478607,0.000338086,0.000389705,0.000283722,0.00034198,0.000203465,0.000286512,0.000185216,0.000228481,0.00014704,0.00016734,0.000114188,0.00015805,8.29262e-05,0.000140763,7.82917e-05,0.000109478,6.367e-05,9.69126e-05,5.67815e-05,7.00951e-05,4.51356e-05,
