mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
23400,0.567568,0.58427,0.647059,0.612245,0.647059,0.632653,0.556604,0.659574,0.712766,0.584906,0.648352,0.623853,0.711111,0.581818,0.590476,0.578947,0.553571,0.579545,0.571429,0.627451,0.62037,0.597826,0.533981,0.670103,0.598039,0.591837,0.546392,0.640777,0.575758,0.712871,0.484211,0.695238,0.473684,0.609524,0.505495,0.706422,0.625,0.604167,0.470588,0.642857,0.650943,0.542553,0.572816,0.608247,0.693878,0.578431,0.648352,0.651376,0.481013,0.619835,0.609091,0.611111,0.557692,0.5625,0.613208,0.531915,0.62037,0.619565,0.610526,0.495238,0.535714,0.488636,0.609756,0.532468,0.645455,0.555556,0.591837,0.637255,0.621622,0.52809,0.597826,0.490741,0.614583,0.596154,0.51,0.61,0.571429,0.494737,0.553571,0.647727,0.591837,0.558824,0.6,0.684211,0.674157,0.585586,0.63,0.58,0.602041,0.666667,0.6,0.547826,0.571429,0.587156,0.588235,0.55102,0.53211,0.604396,0.542553,0.613208,
23600,0.540541,0.606742,0.715686,0.571429,0.525253,0.584158,0.564356,0.646465,0.634615,0.541667,0.565657,0.653465,0.52,0.6,0.555556,0.521739,0.555556,0.590909,0.598131,0.580645,0.552941,0.669565,0.571429,0.745098,0.647727,0.696429,0.50495,0.585859,0.660377,0.574468,0.652174,0.601852,0.608696,0.583333,0.673469,0.529412,0.604651,0.561404,0.666667,0.610526,0.603774,0.691489,0.619469,0.597701,0.574257,0.575758,0.589474,0.561905,0.71134,0.533981,0.682692,0.583333,0.52,0.6,0.593407,0.587156,0.660194,0.597938,0.616162,0.673267,0.613861,0.757576,0.598039,0.663265,0.531532,0.573034,0.616822,0.612903,0.642105,0.609524,0.59633,0.648352,0.631579,0.647619,0.729167,0.634615,0.571429,0.621053,0.669903,0.628866,0.57,0.54,0.543689,0.659794,0.552083,0.711538,0.666667,0.554348,0.629213,0.612613,0.565657,0.633663,0.540541,0.617978,0.580357,0.613636,0.612245,0.598039,0.542553,0.650943,
23800,0.550459,0.67033,0.628866,0.582524,0.631579,0.590476,0.540816,0.637255,0.647059,0.582609,0.617647,0.581633,0.584906,0.648936,0.666667,0.715789,0.648352,0.642202,0.5625,0.647727,0.580645,0.504673,0.633028,0.549451,0.524272,0.56701,0.65,0.55,0.632075,0.542553,0.621359,0.56701,0.601626,0.558442,0.5625,0.557692,0.675676,0.58427,0.575221,0.62069,0.621849,0.530864,0.525773,0.650485,0.552632,0.581395,0.613636,0.5625,0.567308,0.645833,0.578947,0.542857,0.612903,0.504673,0.576087,0.592593,0.613861,0.626263,0.633663,0.565657,0.693878,0.627451,0.564815,0.717391,0.556701,0.592233,0.637255,0.642857,0.559633,0.692308,0.54902,0.602041,0.64,0.62,0.61165,0.597938,0.571429,0.589474,0.529412,0.622449,0.587629,0.699029,0.632075,0.638298,0.546392,0.553398,0.553191,0.59434,0.622642,0.62766,0.633333,0.590909,0.6,0.611111,0.61,0.64,0.610619,0.505747,0.54878,0.601695,
24000,0.621359,0.618557,0.614583,0.634615,0.659794,0.660194,0.650485,0.639175,0.616162,0.643564,0.681818,0.666667,0.645833,0.596154,0.589744,0.542169,0.554455,0.656566,0.575758,0.534653,0.589286,0.488636,0.642857,0.705882,0.655556,0.545455,0.694737,0.504762,0.611111,0.641304,0.646465,0.415842,0.635417,0.538462,0.54,0.62,0.578431,0.591837,0.604938,0.672269,0.640777,0.618557,0.715596,0.692308,0.670455,0.633929,0.574074,0.619565,0.6,0.694737,0.638298,0.584906,0.621053,0.695238,0.610526,0.561905,0.6,0.564706,0.545455,0.663366,0.591398,0.570093,0.644628,0.658228,0.548387,0.514019,0.601852,0.663043,0.590909,0.688889,0.704762,0.6,0.652632,0.628571,0.656566,0.60396,0.485981,0.623656,0.607477,0.677419,0.555556,0.597826,0.663265,0.647059,0.632653,0.54902,0.574468,0.669811,0.659091,0.607143,0.634409,0.523364,0.588235,0.561224,0.638298,0.575472,0.647059,0.612245,0.628571,0.663158,
24200,0.543689,0.618557,0.567308,0.697917,0.558824,0.622449,0.47,0.63,0.602041,0.627451,0.590476,0.684211,0.590909,0.588889,0.62963,0.619565,0.554455,0.616162,0.575472,0.638298,0.558333,0.675,0.609091,0.566667,0.673267,0.535354,0.642105,0.561905,0.612903,0.64486,0.567797,0.658537,0.657658,0.640449,0.676768,0.673267,0.639175,0.631068,0.605505,0.549451,0.62766,0.622642,0.636364,0.574257,0.534884,0.657895,0.509259,0.652174,0.637363,0.495413,0.633663,0.636364,0.578947,0.580952,0.5,0.612245,0.59,0.68,0.741935,0.579439,0.6,0.6,0.61,0.53,0.75,0.601852,0.616162,0.554455,0.536842,0.571429,0.528846,0.583333,0.609524,0.547368,0.62,0.57,0.608247,0.533981,0.542553,0.59434,0.531915,0.54717,0.59,0.51,0.584906,0.574468,0.616162,0.663366,0.623656,0.607477,0.504673,0.602151,0.652174,0.62963,0.589041,0.629921,0.633028,0.615385,0.6,0.52,
24400,0.6,0.62,0.523364,0.537634,0.5,0.583333,0.68,0.55,0.617978,0.54955,0.568421,0.67619,0.61165,0.587629,0.709091,0.6,0.590909,0.644444,0.65,0.62,0.670103,0.669903,0.663793,0.547619,0.602151,0.570093,0.61165,0.680412,0.663043,0.564815,0.642105,0.533333,0.704082,0.568627,0.653061,0.539216,0.659341,0.623853,0.488095,0.603448,0.531915,0.59434,0.670588,0.573913,0.588235,0.612245,0.609091,0.611111,0.591837,0.578431,0.607843,0.581633,0.485437,0.608247,0.575472,0.62766,0.610619,0.597701,0.567568,0.573034,0.596154,0.552083,0.605505,0.604396,0.606383,0.59434,0.675214,0.46988,0.648352,0.568807,0.571429,0.676471,0.623762,0.616162,0.71134,0.592233,0.648352,0.66055,0.75,0.596154,0.623762,0.545455,0.670103,0.572816,0.541667,0.634615,0.515789,0.580952,0.548077,0.635417,0.552632,0.627907,0.528302,0.585106,0.594059,0.59596,0.717391,0.685185,0.723214,0.556818,
24600,0.578431,0.653061,0.685393,0.63964,0.703297,0.642202,0.601942,0.639175,0.591837,0.607843,0.659794,0.582524,0.589744,0.590361,0.56701,0.640777,0.540816,0.519608,0.480392,0.571429,0.484848,0.564356,0.586538,0.625,0.636364,0.643564,0.608333,0.625,0.60396,0.575758,0.614035,0.616279,0.6,0.57,0.414634,0.542373,0.53125,0.586538,0.683168,0.606061,0.728155,0.618557,0.635417,0.567308,0.484848,0.633663,0.603774,0.617021,0.616822,0.645161,0.6,0.609524,0.622642,0.574468,0.603448,0.571429,0.607143,0.613636,0.517857,0.5,0.606061,0.574257,0.57732,0.572816,0.59633,0.549451,0.632075,0.595745,0.628866,0.504854,0.622642,0.542553,0.545455,0.564356,0.5625,0.673077,0.62766,0.59434,0.535354,0.60396,0.644444,0.627273,0.614583,0.538462,0.618557,0.592233,0.617978,0.576577,0.485981,0.666667,0.593407,0.633028,0.544554,0.565657,0.598039,0.642857,0.565657,0.613861,0.521739,0.62963,
24800,0.651685,0.54955,0.601942,0.773196,0.485149,0.626263,0.55914,0.626168,0.647059,0.663265,0.627119,0.621951,0.561224,0.588235,0.645161,0.654206,0.657143,0.610526,0.510417,0.653846,0.573034,0.684685,0.61,0.55,0.638095,0.578947,0.637255,0.581633,0.617284,0.621849,0.711111,0.618182,0.596154,0.6875,0.574468,0.59434,0.663366,0.535354,0.59434,0.638298,0.6,0.494737,0.566372,0.609195,0.628571,0.578947,0.606061,0.613861,0.625,0.625,0.575221,0.632184,0.608696,0.592593,0.697917,0.567308,0.61165,0.536082,0.642105,0.6,0.594059,0.616162,0.581633,0.696078,0.621053,0.580952,0.623932,0.614458,0.612903,0.672897,0.66,0.57,0.628866,0.592233,0.653846,0.5625,0.601852,0.608696,0.626168,0.645161,0.650485,0.690722,0.65,0.61,0.605769,0.520833,0.575758,0.643564,0.62,0.56,0.606061,0.673267,0.628319,0.609195,0.621359,0.659794,0.70297,0.656566,0.638095,0.547368,
25000,0.598131,0.634409,0.57,0.47,0.635417,0.538462,0.557895,0.571429,0.533981,0.484536,0.609195,0.60177,0.616162,0.613861,0.623762,0.636364,0.633028,0.549451,0.52,0.59,0.613208,0.702128,0.641509,0.585106,0.479167,0.625,0.560748,0.666667,0.630435,0.675926,0.522936,0.637363,0.5,0.490196,0.680412,0.514563,0.639175,0.68932,0.696429,0.556818,0.552083,0.596154,0.618557,0.514563,0.652174,0.675926,0.695238,0.652632,0.66,0.68,0.478261,0.592593,0.566038,0.595745,0.617021,0.528302,0.59292,0.609195,0.663366,0.616162,0.625,0.614583,0.636364,0.533333,0.605505,0.604396,0.495238,0.642105,0.574468,0.537736,0.557692,0.645833,0.637255,0.663265,0.482456,0.581395,0.638298,0.622642,0.652174,0.601852,0.635417,0.625,0.56701,0.631068,0.582524,0.597938,0.606383,0.54717,0.648649,0.606742,0.707071,0.574257,0.546392,0.563107,0.604396,0.568807,0.522936,0.626374,0.631579,0.638095,
25200,0.618644,0.54878,0.578947,0.514286,0.663551,0.569892,0.674157,0.585586,0.666667,0.692308,0.542553,0.537736,0.675676,0.606742,0.542056,0.505376,0.554545,0.7,0.561404,0.616279,0.663265,0.627451,0.569767,0.578947,0.67033,0.623853,0.555556,0.594059,0.623656,0.654206,0.571429,0.633028,0.578947,0.651163,0.608247,0.592233,0.676471,0.540816,0.552083,0.538462,0.607843,0.581633,0.606383,0.603774,0.574468,0.575472,0.645833,0.605769,0.616071,0.568182,0.560976,0.542373,0.615385,0.59633,0.612613,0.629213,0.613861,0.616162,0.631068,0.649485,0.582524,0.659794,0.637255,0.602041,0.471264,0.628319,0.6,0.663158,0.579545,0.535714,0.581818,0.666667,0.612613,0.674157,0.553398,0.597938,0.556701,0.631068,0.520408,0.627451,0.556701,0.699029,0.602041,0.617647,0.505051,0.712871,0.644231,0.59375,0.652542,0.512195,0.577982,0.604396,0.625,0.615385,0.696078,0.561224,0.623853,0.582418,0.623762,0.575758,
25400,0.643564,0.616162,0.623762,0.69697,0.52459,0.628205,0.542857,0.631579,0.530612,0.607843,0.625,0.598214,0.484848,0.594059,0.586957,0.666667,0.666667,0.570093,0.684211,0.628571,0.53271,0.591398,0.6,0.59,0.61,0.64,0.565657,0.544554,0.567308,0.5,0.574468,0.556604,0.49505,0.737374,0.561905,0.631579,0.607843,0.683673,0.548387,0.654206,0.65625,0.615385,0.588785,0.763441,0.5,0.530612,0.490741,0.554348,0.593023,0.622807,0.552381,0.705263,0.591398,0.560748,0.560345,0.559524,0.65,0.62,0.564103,0.590361,0.636364,0.477778,0.572917,0.596154,0.606061,0.594059,0.666667,0.576923,0.553191,0.632075,0.589474,0.638095,0.68932,0.597938,0.561224,0.54902,0.626263,0.613861,0.646465,0.554455,0.552083,0.480769,0.52,0.59,0.617978,0.540541,0.622449,0.578431,0.640351,0.55814,0.596154,0.5625,0.7,0.481818,0.52,0.59,0.5625,0.586538,0.638298,0.650943,
25600,0.595745,0.726415,0.556818,0.526786,0.611111,0.532609,0.594595,0.651685,0.637363,0.53211,0.591837,0.617647,0.566667,0.618182,0.586957,0.666667,0.567308,0.65625,0.6,0.571429,0.715686,0.653061,0.644231,0.604167,0.704082,0.558824,0.607477,0.537634,0.653061,0.598039,0.597826,0.62037,0.626087,0.529412,0.515789,0.685714,0.51087,0.583333,0.631068,0.515464,0.625,0.697917,0.606742,0.585586,0.616162,0.584158,0.682243,0.55914,0.643564,0.515152,0.626263,0.623762,0.625,0.614583,0.6,0.64,0.621359,0.597938,0.557895,0.47619,0.638889,0.673913,0.522222,0.618182,0.694444,0.663043,0.54717,0.680851,0.648352,0.577982,0.54,0.6,0.581633,0.607843,0.673684,0.619048,0.509615,0.625,0.593023,0.605263,0.6,0.705263,0.640777,0.597938,0.57732,0.563107,0.722222,0.619565,0.6,0.705263,0.623853,0.538462,0.510638,0.537736,0.638298,0.650943,0.59633,0.571429,0.68932,0.618557,
25800,0.663551,0.602151,0.614583,0.644231,0.526882,0.616822,0.619048,0.6,0.609524,0.6,0.645833,0.596154,0.564356,0.646465,0.579439,0.634409,0.581818,0.622222,0.616162,0.633663,0.561224,0.578431,0.542857,0.589474,0.533333,0.610526,0.5625,0.625,0.561224,0.431373,0.574074,0.652174,0.617021,0.603774,0.626374,0.623853,0.678899,0.626374,0.604167,0.586538,0.651376,0.549451,0.677083,0.576923,0.56701,0.553398,0.653061,0.627451,0.669903,0.618557,0.677778,0.609091,0.632653,0.519608,0.646465,0.514851,0.5,0.572917,0.55914,0.654206,0.5625,0.602273,0.595745,0.622642,0.580952,0.673684,0.552083,0.596154,0.68,0.59,0.6,0.642105,0.490196,0.693878,0.522523,0.58427,0.68,0.54,0.613208,0.553191,0.603774,0.574468,0.69697,0.633663,0.666667,0.554348,0.6,0.56,0.626263,0.544554,0.642857,0.637931,0.659794,0.61165,0.597938,0.582524,0.553571,0.568182,0.6,0.64,
26000,0.59434,0.648936,0.514851,0.606061,0.548387,0.682243,0.594595,0.52809,0.660194,0.659794,0.626087,0.564706,0.542553,0.59434,0.54878,0.618644,0.5,0.619048,0.540541,0.730337,0.509804,0.612245,0.578947,0.561905,0.645161,0.570093,0.564103,0.554217,0.617978,0.630631,0.557895,0.571429,0.657407,0.565217,0.659794,0.61165,0.606061,0.633663,0.565657,0.514851,0.588235,0.663265,0.584158,0.464646,0.590476,0.589474,0.532609,0.537037,0.636364,0.6,0.62963,0.576087,0.696078,0.612245,0.587156,0.604396,0.539326,0.603604,0.567308,0.5625,0.536082,0.592233,0.56383,0.566038,0.583333,0.596154,0.614583,0.528846,0.628571,0.631579,0.648936,0.650943,0.626087,0.6,0.68,0.52,0.564815,0.565217,0.611111,0.641304,0.631579,0.638095,0.617021,0.603774,0.511111,0.627273,0.721649,0.650485,0.628866,0.640777,0.578313,0.615385,0.594059,0.646465,0.521739,0.574074,0.557895,0.590476,0.584158,0.565657,
26200,0.6,0.580952,0.60396,0.646465,0.57732,0.621359,0.666667,0.699115,0.674157,0.531532,0.520408,0.627451,0.540816,0.54902,0.663551,0.537634,0.698113,0.648936,0.648936,0.650943,0.609524,0.578947,0.608247,0.563107,0.71134,0.563107,0.582524,0.57732,0.59375,0.615385,0.747573,0.597938,0.588235,0.561224,0.609195,0.646018,0.645833,0.5,0.617391,0.623529,0.521739,0.555556,0.561798,0.666667,0.59434,0.574468,0.633333,0.572727,0.59596,0.594059,0.635417,0.605769,0.680851,0.726415,0.682243,0.623656,0.597701,0.628319,0.641509,0.617021,0.548077,0.635417,0.632075,0.553191,0.554545,0.633333,0.631068,0.608247,0.67033,0.550459,0.539326,0.621622,0.614583,0.471154,0.612245,0.598039,0.662921,0.738739,0.651376,0.604396,0.669903,0.536082,0.605505,0.67033,0.661017,0.597561,0.528302,0.617021,0.625,0.615385,0.516129,0.560748,0.659091,0.625,0.607843,0.540816,0.536585,0.542373,0.601942,0.587629,
26400,0.567568,0.550562,0.62069,0.619469,0.693694,0.573034,0.538462,0.541667,0.64,0.75,0.608247,0.543689,0.586538,0.65625,0.584158,0.575758,0.521739,0.592593,0.653061,0.568627,0.663462,0.666667,0.696078,0.591837,0.682692,0.65625,0.515152,0.683168,0.556701,0.68932,0.590909,0.488889,0.607477,0.591398,0.633028,0.538462,0.706522,0.657407,0.728155,0.659794,0.645833,0.634615,0.536364,0.7,0.598039,0.44898,0.642857,0.676471,0.622449,0.568627,0.666667,0.596154,0.468468,0.58427,0.553191,0.641509,0.659341,0.541284,0.614583,0.576923,0.604167,0.548077,0.623762,0.575758,0.617647,0.540816,0.554455,0.646465,0.632184,0.557522,0.598039,0.540816,0.648148,0.608696,0.478723,0.707547,0.552381,0.589474,0.644231,0.666667,0.571429,0.558824,0.521277,0.641509,0.71134,0.592233,0.589474,0.552381,0.62963,0.652174,0.623853,0.659341,0.628571,0.663158,0.601852,0.565217,0.633663,0.626263,0.604167,0.682692,
26600,0.538462,0.568807,0.572816,0.649485,0.568421,0.666667,0.645161,0.523364,0.619565,0.574074,0.709677,0.64486,0.574257,0.606061,0.557692,0.635417,0.509615,0.625,0.615385,0.614679,0.580357,0.488636,0.561224,0.647059,0.525424,0.658537,0.545455,0.611111,0.565217,0.657407,0.431373,0.663265,0.519231,0.645833,0.51087,0.601852,0.52,0.64,0.528846,0.677083,0.505155,0.621359,0.654206,0.580645,0.529412,0.704082,0.636364,0.534653,0.615385,0.605505,0.59375,0.711538,0.593407,0.577982,0.61,0.66,0.653465,0.545455,0.579439,0.55914,0.590909,0.633333,0.606061,0.613861,0.621359,0.628866,0.489583,0.605769,0.649485,0.631068,0.626168,0.526882,0.632653,0.578431,0.666667,0.613861,0.666667,0.589474,0.578431,0.602041,0.565217,0.611111,0.618644,0.634146,0.556604,0.585106,0.553398,0.57732,0.547368,0.628571,0.580952,0.557895,0.726316,0.609524,0.61157,0.64557,0.617647,0.642857,0.606061,0.613861,
26800,0.625,0.5625,0.684783,0.657407,0.613861,0.565657,0.623656,0.654206,0.505263,0.619048,0.606061,0.643564,0.680851,0.59434,0.549451,0.559633,0.692308,0.572917,0.621359,0.536082,0.617647,0.632653,0.54717,0.595745,0.590476,0.515789,0.642857,0.617647,0.409524,0.589474,0.584906,0.595745,0.568421,0.666667,0.666667,0.635514,0.6,0.65,0.495238,0.589474,0.540816,0.617647,0.521277,0.59434,0.581818,0.533333,0.656566,0.633663,0.633663,0.707071,0.634409,0.551402,0.636364,0.554455,0.571429,0.589474,0.581197,0.614458,0.606061,0.623762,0.674157,0.603604,0.675926,0.543478,0.62766,0.490566,0.591398,0.616822,0.639175,0.514563,0.54902,0.714286,0.584906,0.585106,0.594059,0.606061,0.509434,0.606383,0.54902,0.571429,0.613208,0.542553,0.540816,0.470588,0.630435,0.555556,0.61,0.6,0.626087,0.658824,0.588785,0.569892,0.648148,0.608696,0.618557,0.601942,0.663158,0.6,0.578431,0.642857,
27000,0.582524,0.608247,0.530612,0.568627,0.706897,0.535714,0.61,0.67,0.637168,0.448276,0.612903,0.626168,0.55,0.55,0.568421,0.52381,0.582418,0.642202,0.621053,0.609524,0.666667,0.598131,0.642857,0.511364,0.547368,0.47619,0.533981,0.649485,0.633929,0.670455,0.663717,0.551724,0.639175,0.61165,0.629213,0.594595,0.666667,0.646018,0.603774,0.638298,0.690909,0.544444,0.455446,0.59596,0.592593,0.684783,0.561905,0.673684,0.542857,0.673684,0.53,0.56,0.663158,0.552381,0.60396,0.565657,0.649123,0.686047,0.547368,0.695238,0.636364,0.555556,0.677419,0.672897,0.576923,0.71875,0.68,0.6,0.597938,0.61165,0.6,0.6,0.646018,0.643678,0.647619,0.547368,0.695652,0.583333,0.6,0.568421,0.628866,0.650485,0.612245,0.568627,0.572917,0.596154,0.543689,0.56701,0.642202,0.56044,0.606383,0.566038,0.613208,0.659574,0.653061,0.578431,0.635417,0.576923,0.626263,0.49505,
27200,0.623762,0.545455,0.594059,0.616162,0.552083,0.644231,0.558824,0.673469,0.615385,0.677083,0.610526,0.657143,0.548077,0.6875,0.684783,0.62963,0.595745,0.59434,0.641304,0.703704,0.673684,0.514286,0.561224,0.519608,0.594595,0.606742,0.565657,0.613861,0.627273,0.622222,0.650485,0.721649,0.60241,0.547009,0.6,0.7,0.606742,0.585586,0.546392,0.640777,0.696721,0.628205,0.55102,0.568627,0.612903,0.542056,0.536082,0.533981,0.635417,0.528846,0.612069,0.595238,0.646465,0.564356,0.61165,0.597938,0.663793,0.583333,0.695238,0.642105,0.58427,0.585586,0.648148,0.576087,0.696078,0.663265,0.631068,0.628866,0.52381,0.726316,0.666667,0.588785,0.581818,0.566667,0.63,0.69,0.552381,0.557895,0.59596,0.534653,0.611111,0.532609,0.657658,0.696629,0.589474,0.609524,0.590476,0.568421,0.548387,0.626168,0.569892,0.607477,0.61,0.65,0.538462,0.625,0.590476,0.526316,0.626374,0.53211,
27400,0.597938,0.582524,0.669725,0.615385,0.636364,0.643564,0.663636,0.622222,0.607843,0.561224,0.591837,0.627451,0.67619,0.6,0.618557,0.533981,0.56701,0.533981,0.615385,0.541667,0.557692,0.5625,0.545455,0.669643,0.645455,0.655556,0.593023,0.596491,0.646465,0.564356,0.622449,0.617647,0.719626,0.612903,0.783505,0.669903,0.616162,0.574257,0.678571,0.625,0.580952,0.621053,0.642857,0.588235,0.731959,0.640777,0.67,0.6,0.669903,0.546392,0.678571,0.517241,0.588235,0.571429,0.505155,0.572816,0.56701,0.621359,0.494624,0.551402,0.578431,0.693878,0.642105,0.533333,0.618557,0.563107,0.505376,0.663551,0.609195,0.59292,0.591837,0.568627,0.682243,0.569892,0.650485,0.536082,0.609524,0.684211,0.666667,0.604651,0.6,0.6,0.556604,0.712766,0.531915,0.566038,0.638298,0.641509,0.727273,0.534653,0.712766,0.528302,0.587156,0.648352,0.60396,0.59596,0.612245,0.666667,0.571429,0.705263,
27600,0.605505,0.692308,0.666667,0.633663,0.614583,0.576923,0.533333,0.536364,0.514019,0.655914,0.661157,0.746835,0.657658,0.640449,0.666667,0.663158,0.56383,0.584906,0.634409,0.616822,0.57,0.6,0.657143,0.547368,0.673267,0.686869,0.695238,0.663158,0.566372,0.54023,0.591837,0.568627,0.638298,0.632075,0.59375,0.509615,0.568421,0.552381,0.621053,0.485714,0.653061,0.627451,0.710843,0.615385,0.61,0.66,0.553191,0.575472,0.572816,0.597938,0.642105,0.571429,0.615385,0.552083,0.554455,0.656566,0.522222,0.636364,0.521739,0.555556,0.541667,0.615385,0.539326,0.585586,0.638095,0.589474,0.546392,0.553398,0.609091,0.511111,0.686275,0.622449,0.642857,0.607843,0.598039,0.653061,0.59596,0.564356,0.636364,0.625,0.484536,0.61165,0.453608,0.650485,0.616162,0.534653,0.56,0.54,0.602041,0.54902,0.574257,0.646465,0.621359,0.56701,0.645833,0.576923,0.536082,0.61165,0.612245,0.696078,
27800,0.604167,0.625,0.642105,0.628571,0.612903,0.626168,0.609524,0.673684,0.681818,0.589286,0.608247,0.514563,0.563636,0.577778,0.567308,0.708333,0.615385,0.59633,0.601942,0.57732,0.543689,0.608247,0.563107,0.57732,0.571429,0.656863,0.580645,0.570093,0.616071,0.636364,0.504348,0.552941,0.673684,0.552381,0.589474,0.67619,0.64486,0.580645,0.616162,0.613861,0.607843,0.602041,0.545455,0.588889,0.594059,0.606061,0.594059,0.636364,0.622449,0.627451,0.580645,0.551402,0.642105,0.590476,0.63,0.57,0.587156,0.626374,0.616279,0.570175,0.596154,0.541667,0.634409,0.626168,0.585106,0.575472,0.57732,0.563107,0.514286,0.715789,0.581633,0.568627,0.585106,0.707547,0.589474,0.6,0.626374,0.577982,0.516484,0.623853,0.610526,0.628571,0.644231,0.447917,0.546392,0.543689,0.644231,0.604167,0.632075,0.617021,0.529412,0.581633,0.585586,0.651685,0.597826,0.537037,0.642857,0.598039,0.53271,0.569892,
28000,0.642202,0.604396,0.53125,0.605769,0.574468,0.603774,0.576923,0.65625,0.670213,0.566038,0.564815,0.532609,0.59596,0.594059,0.46,0.62,0.54717,0.638298,0.595506,0.657658,0.588235,0.695652,0.625,0.677083,0.480392,0.653061,0.632075,0.606383,0.654206,0.666667,0.648936,0.613208,0.54902,0.642857,0.477778,0.736364,0.514286,0.663158,0.575472,0.712766,0.561224,0.598039,0.611111,0.608696,0.533333,0.526316,0.630435,0.583333,0.574074,0.554348,0.643478,0.505882,0.482353,0.6,0.543689,0.701031,0.558824,0.581633,0.588785,0.548387,0.474747,0.673267,0.558824,0.653061,0.49505,0.606061,0.738318,0.526882,0.618557,0.524272,0.485981,0.612903,0.643564,0.484848,0.584071,0.563218,0.634615,0.635417,0.650485,0.597938,0.637255,0.622449,0.707317,0.601695,0.660194,0.649485,0.630952,0.586207,0.681416,0.597701,0.631579,0.571429,0.563107,0.515464,0.684211,0.67619,0.591398,0.663551,0.663462,0.5625,
28200,0.617647,0.602041,0.514019,0.612903,0.625,0.572917,0.644231,0.46875,0.578431,0.653061,0.60396,0.676768,0.652174,0.611111,0.618644,0.658537,0.65625,0.528846,0.626263,0.643564,0.522936,0.681319,0.604167,0.576923,0.643678,0.663717,0.677419,0.626168,0.673267,0.69697,0.659794,0.514563,0.494382,0.585586,0.707071,0.564356,0.680412,0.592233,0.67619,0.515789,0.581633,0.637255,0.565657,0.653465,0.659091,0.642857,0.633663,0.606061,0.552083,0.644231,0.596154,0.447917,0.479592,0.45098,0.633663,0.535354,0.644231,0.65625,0.644231,0.666667,0.65625,0.605769,0.722772,0.59596,0.607843,0.591837,0.635417,0.605769,0.606061,0.623762,0.555556,0.609091,0.730769,0.604167,0.6,0.57,0.544444,0.490909,0.666667,0.55102,0.655556,0.627273,0.660194,0.680412,0.58,0.59,0.590476,0.610526,0.650485,0.618557,0.598039,0.653061,0.557692,0.6875,0.572727,0.555556,0.6,0.631579,0.67619,0.547368,
28400,0.596154,0.541667,0.614679,0.549451,0.608247,0.582524,0.747573,0.556701,0.581633,0.45098,0.568627,0.653061,0.565657,0.623762,0.5,0.602041,0.643564,0.656566,0.572727,0.555556,0.6,0.54,0.58427,0.603604,0.691589,0.645161,0.5625,0.596154,0.56701,0.543689,0.622222,0.618182,0.666667,0.518182,0.584158,0.626263,0.531915,0.698113,0.747253,0.66055,0.588785,0.634409,0.666667,0.5,0.666667,0.590909,0.609091,0.577778,0.538462,0.59633,0.666667,0.591837,0.625,0.633929,0.60396,0.606061,0.598039,0.642857,0.707071,0.544554,0.631068,0.649485,0.526882,0.560748,0.521277,0.54717,0.645455,0.622222,0.637255,0.591837,0.630435,0.638889,0.538462,0.66055,0.70297,0.585859,0.632479,0.518072,0.663462,0.604167,0.571429,0.614679,0.680851,0.613208,0.6,0.609524,0.514286,0.621053,0.6,0.6,0.49,0.63,0.607143,0.62069,0.557895,0.647619,0.68932,0.556701,0.663551,0.612903,
