mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
24200,0.583333,0.728261,0.732673,0.616162,0.575221,0.448276,0.643564,0.545455,0.587629,0.563107,0.638298,0.566038,0.637255,0.632653,0.634409,0.514019,0.6,0.67619,0.597826,0.685185,0.623656,0.588785,0.553398,0.536082,0.57732,0.660194,0.68932,0.721649,0.546512,0.640351,0.575758,0.524752,0.526786,0.670455,0.536082,0.669903,0.707547,0.62766,0.605505,0.615385,0.565657,0.653465,0.622449,0.666667,0.590909,0.482143,0.634615,0.520833,0.571429,0.617647,0.632653,0.617647,0.617021,0.641509,0.567797,0.670732,0.528846,0.677083,0.682692,0.572917,0.663265,0.627451,0.577778,0.627273,0.623853,0.549451,0.635417,0.634615,0.614679,0.593407,0.617647,0.530612,0.595745,0.622642,0.609524,0.568421,0.575758,0.663366,0.52,0.56,0.71,0.58,0.550459,0.582418,0.542553,0.528302,0.613861,0.535354,0.63,0.59,0.577982,0.615385,0.575758,0.613861,0.580357,0.625,0.514851,0.656566,0.604396,0.633028,
24400,0.588235,0.612245,0.626374,0.559633,0.635514,0.623656,0.650485,0.57732,0.533981,0.515464,0.597701,0.522124,0.524752,0.676768,0.733333,0.631579,0.539326,0.603604,0.569892,0.46729,0.525773,0.601942,0.598039,0.744898,0.572816,0.680412,0.53,0.67,0.647059,0.632653,0.552083,0.644231,0.514286,0.621053,0.625,0.65625,0.5,0.675926,0.72449,0.617647,0.642857,0.676471,0.666667,0.625,0.67619,0.673684,0.628571,0.578947,0.571429,0.568627,0.666667,0.603448,0.663366,0.565657,0.62037,0.576087,0.542553,0.603774,0.542553,0.660377,0.458716,0.604396,0.568421,0.638095,0.571429,0.610526,0.56044,0.541284,0.616162,0.683168,0.676471,0.591837,0.641509,0.606383,0.590476,0.631579,0.581633,0.656863,0.578431,0.642857,0.566038,0.606383,0.64,0.67,0.609091,0.666667,0.571429,0.495413,0.617021,0.622642,0.571429,0.536842,0.602273,0.633929,0.672727,0.633333,0.626168,0.569892,0.62,0.64,
24600,0.673077,0.5625,0.568807,0.538462,0.489362,0.679245,0.551402,0.548387,0.542857,0.642105,0.519608,0.591837,0.615385,0.635417,0.627451,0.540816,0.670103,0.592233,0.648148,0.586957,0.635514,0.623656,0.622222,0.563636,0.597938,0.631068,0.572727,0.644444,0.67,0.62,0.625,0.653846,0.549451,0.541284,0.591837,0.460784,0.537634,0.504673,0.550459,0.56044,0.541667,0.480769,0.615385,0.550459,0.602041,0.568627,0.654545,0.588889,0.621359,0.639175,0.677419,0.598131,0.581633,0.617647,0.586957,0.509259,0.617021,0.481132,0.655556,0.609091,0.539326,0.675676,0.583333,0.663043,0.505495,0.642202,0.621053,0.504762,0.542553,0.5,0.666667,0.613861,0.556701,0.592233,0.601942,0.505155,0.670103,0.514563,0.561224,0.558824,0.525253,0.623762,0.638298,0.584906,0.55102,0.696078,0.613636,0.633929,0.546392,0.601942,0.59,0.69,0.56383,0.660377,0.543103,0.654762,0.588235,0.602041,0.546392,0.728155,
24800,0.532609,0.62963,0.587719,0.569767,0.564356,0.606061,0.623656,0.64486,0.618182,0.644444,0.521277,0.528302,0.657658,0.573034,0.54717,0.553191,0.597826,0.564815,0.573034,0.576577,0.693069,0.616162,0.431818,0.633929,0.61,0.56,0.627451,0.581633,0.580645,0.542056,0.53,0.58,0.733945,0.516484,0.71028,0.569892,0.572816,0.639175,0.61165,0.597938,0.6,0.618182,0.672269,0.666667,0.604396,0.669725,0.538462,0.605505,0.666667,0.623762,0.591398,0.626168,0.635514,0.655914,0.523364,0.666667,0.618557,0.621359,0.608247,0.61165,0.589474,0.609524,0.596154,0.697917,0.655914,0.654206,0.575472,0.648936,0.666667,0.543478,0.571429,0.588235,0.571429,0.637255,0.550459,0.648352,0.571429,0.594828,0.525773,0.679612,0.514851,0.575758,0.59,0.59,0.621053,0.580952,0.615385,0.635417,0.617021,0.509434,0.636364,0.623762,0.642857,0.54902,0.622449,0.627451,0.617021,0.59434,0.592233,0.525773,
25000,0.631068,0.639175,0.615385,0.587156,0.693694,0.58427,0.581395,0.587719,0.659794,0.621359,0.455357,0.647727,0.643564,0.525253,0.6,0.622222,0.608247,0.504854,0.541667,0.653846,0.55102,0.607843,0.617647,0.642857,0.521739,0.611111,0.565574,0.692308,0.583333,0.619565,0.576923,0.625,0.540541,0.516854,0.610526,0.561905,0.546296,0.630435,0.627451,0.653061,0.510417,0.625,0.542857,0.547368,0.529915,0.650602,0.531915,0.575472,0.514286,0.663158,0.647059,0.540816,0.640351,0.511628,0.552083,0.634615,0.587629,0.582524,0.637255,0.581633,0.683761,0.638554,0.48913,0.555556,0.677778,0.681818,0.643678,0.619469,0.617647,0.653061,0.565657,0.653465,0.462264,0.595745,0.637255,0.540816,0.545455,0.482143,0.642105,0.580952,0.5625,0.721154,0.565657,0.524752,0.619469,0.62069,0.689655,0.672566,0.711111,0.645455,0.588785,0.645161,0.597938,0.660194,0.629032,0.657895,0.70297,0.59596,0.614583,0.586538,
25200,0.544444,0.663636,0.471154,0.552083,0.626263,0.60396,0.684211,0.590476,0.614583,0.625,0.682692,0.6875,0.59292,0.643678,0.537037,0.695652,0.669903,0.680412,0.692308,0.59633,0.621359,0.649485,0.616822,0.591398,0.657407,0.521739,0.627451,0.520408,0.611111,0.563636,0.638889,0.532609,0.588235,0.632653,0.615385,0.541667,0.543689,0.670103,0.598039,0.622449,0.637363,0.614679,0.604167,0.596154,0.546296,0.608696,0.702128,0.632075,0.533333,0.645455,0.619048,0.536842,0.44898,0.578431,0.733333,0.6,0.609195,0.637168,0.59434,0.680851,0.654545,0.711111,0.623762,0.656566,0.679612,0.587629,0.616822,0.623656,0.670588,0.547826,0.514019,0.516129,0.677419,0.635514,0.504673,0.677419,0.470588,0.582609,0.639175,0.543689,0.708333,0.663462,0.574713,0.60177,0.60396,0.565657,0.466667,0.536364,0.573034,0.63964,0.630435,0.555556,0.634921,0.635135,0.625,0.645833,0.560748,0.526882,0.686869,0.653465,
25400,0.685185,0.586957,0.618557,0.728155,0.571429,0.642105,0.551402,0.645161,0.72381,0.621053,0.633663,0.636364,0.54717,0.521277,0.650943,0.510638,0.615385,0.587156,0.66055,0.637363,0.597938,0.621359,0.615385,0.605505,0.576087,0.5,0.650943,0.585106,0.59633,0.626374,0.598214,0.636364,0.623762,0.565657,0.557895,0.619048,0.598039,0.653061,0.585586,0.52809,0.631068,0.57732,0.584906,0.553191,0.529412,0.469388,0.588785,0.72043,0.638298,0.59434,0.545455,0.693069,0.578947,0.552381,0.560748,0.526882,0.642857,0.62069,0.603774,0.606383,0.625,0.596154,0.622449,0.656863,0.504425,0.643678,0.637255,0.612245,0.54902,0.673469,0.585106,0.584906,0.641509,0.585106,0.692308,0.542169,0.699029,0.639175,0.663717,0.62069,0.572917,0.557692,0.623656,0.551402,0.522727,0.544643,0.649485,0.660194,0.6,0.72,0.655914,0.607477,0.575758,0.613861,0.623656,0.570093,0.71875,0.576923,0.640777,0.608247,
25600,0.576577,0.640449,0.575472,0.595745,0.634615,0.677083,0.556701,0.582524,0.536082,0.572816,0.607843,0.540816,0.71028,0.591398,0.572727,0.588889,0.609195,0.610619,0.56044,0.577982,0.581633,0.578431,0.608247,0.592233,0.663636,0.544444,0.695652,0.592593,0.645161,0.588785,0.542857,0.621053,0.550459,0.538462,0.631579,0.657143,0.571429,0.509804,0.62766,0.54717,0.627119,0.52439,0.598131,0.483871,0.669811,0.638298,0.514563,0.56701,0.644444,0.545455,0.60396,0.606061,0.6875,0.653846,0.6,0.63,0.752294,0.648352,0.623853,0.604396,0.566667,0.518182,0.539216,0.591837,0.639175,0.592233,0.69697,0.653465,0.640449,0.630631,0.569892,0.598131,0.588235,0.573913,0.601852,0.663043,0.548387,0.579439,0.615385,0.645833,0.698113,0.56383,0.643564,0.515152,0.59375,0.625,0.537736,0.56383,0.616822,0.569892,0.56044,0.587156,0.518868,0.585106,0.637255,0.642857,0.527473,0.614679,0.588235,0.582609,
25800,0.587156,0.582418,0.625,0.583333,0.637255,0.622449,0.564706,0.521739,0.660194,0.628866,0.641509,0.659574,0.655556,0.645455,0.545455,0.613861,0.656863,0.693878,0.591398,0.607477,0.747475,0.683168,0.695238,0.589474,0.526882,0.588785,0.568421,0.571429,0.601942,0.556701,0.716981,0.595745,0.688889,0.563636,0.677419,0.570093,0.560748,0.623656,0.630435,0.62037,0.663366,0.565657,0.526882,0.607477,0.594595,0.674157,0.632653,0.607843,0.650485,0.57732,0.613861,0.59596,0.542553,0.5,0.384615,0.651376,0.564356,0.666667,0.631579,0.552381,0.598039,0.489796,0.627451,0.612245,0.59434,0.489362,0.581633,0.666667,0.576923,0.604167,0.626263,0.584158,0.65625,0.538462,0.574468,0.584906,0.56,0.64,0.615385,0.541284,0.561905,0.494737,0.628866,0.572816,0.641509,0.617021,0.7,0.53,0.626263,0.534653,0.524272,0.628866,0.610526,0.628571,0.683673,0.558824,0.605505,0.626374,0.645833,0.538462,
26000,0.61165,0.649485,0.633663,0.585859,0.636364,0.574257,0.56044,0.651376,0.54955,0.629213,0.6875,0.658333,0.6,0.67619,0.673267,0.575758,0.564356,0.535354,0.618557,0.640777,0.556701,0.514563,0.583333,0.625,0.612245,0.72549,0.447619,0.652632,0.59292,0.701149,0.60396,0.535354,0.598214,0.545455,0.654545,0.6,0.677419,0.654206,0.485714,0.589474,0.676768,0.673267,0.55102,0.607843,0.611111,0.654545,0.595745,0.707547,0.627273,0.477778,0.677778,0.627273,0.666667,0.621053,0.607843,0.622449,0.490909,0.6,0.578431,0.602041,0.6,0.63,0.678161,0.566372,0.666667,0.588785,0.597938,0.592233,0.688073,0.659341,0.692308,0.5625,0.521277,0.613208,0.570093,0.634409,0.626374,0.623853,0.615385,0.59633,0.717172,0.584158,0.654206,0.569892,0.57,0.59,0.6875,0.602273,0.6,0.56,0.57732,0.61165,0.534091,0.544643,0.575758,0.613861,0.515152,0.514851,0.635417,0.557692,
26200,0.619048,0.6,0.580952,0.663158,0.597938,0.543689,0.548077,0.645833,0.518519,0.695652,0.55102,0.617647,0.495327,0.55914,0.554545,0.611111,0.628866,0.660194,0.575758,0.574257,0.527273,0.644444,0.520833,0.538462,0.604167,0.634615,0.655172,0.575221,0.570093,0.526882,0.653846,0.677083,0.590476,0.684211,0.706422,0.527473,0.638554,0.581197,0.530612,0.676471,0.571429,0.607843,0.474747,0.653465,0.595506,0.558559,0.46875,0.538462,0.589474,0.561905,0.642857,0.637931,0.494624,0.579439,0.621359,0.670103,0.590476,0.621053,0.571429,0.663158,0.622449,0.715686,0.62,0.46,0.596154,0.59375,0.684211,0.571429,0.594059,0.626263,0.571429,0.558824,0.666667,0.483146,0.631068,0.71134,0.582524,0.515464,0.621359,0.587629,0.520833,0.557692,0.621053,0.542857,0.660377,0.574468,0.524272,0.546392,0.663366,0.616162,0.54,0.61,0.536842,0.533333,0.712644,0.610619,0.659091,0.589286,0.560748,0.623656,
26400,0.560976,0.559322,0.522727,0.535714,0.519231,0.65625,0.564356,0.656566,0.551402,0.602151,0.634409,0.523364,0.650485,0.505155,0.589474,0.704762,0.602041,0.490196,0.570093,0.505376,0.644444,0.518182,0.63,0.61,0.653061,0.617647,0.547368,0.609524,0.630435,0.712963,0.587629,0.757282,0.655914,0.635514,0.592233,0.628866,0.56701,0.61165,0.683168,0.505051,0.564356,0.666667,0.571429,0.598039,0.62963,0.576087,0.691589,0.516129,0.573034,0.648649,0.639175,0.582524,0.680412,0.631068,0.597826,0.592593,0.561798,0.612613,0.55102,0.558824,0.612245,0.5,0.614583,0.586538,0.642857,0.666667,0.517647,0.652174,0.584158,0.555556,0.552083,0.596154,0.514851,0.616162,0.565217,0.62963,0.666667,0.636364,0.648649,0.539326,0.580952,0.578947,0.593407,0.66055,0.50495,0.656566,0.690722,0.582524,0.715686,0.571429,0.647059,0.571429,0.597826,0.62963,0.597701,0.707965,0.581818,0.6,0.639175,0.621359,
26600,0.597826,0.62037,0.608247,0.563107,0.666667,0.653061,0.5,0.650943,0.663636,0.6,0.638095,0.621053,0.520408,0.696078,0.61165,0.57732,0.56044,0.642202,0.537634,0.579439,0.56,0.56,0.626263,0.693069,0.520833,0.625,0.716981,0.56383,0.647619,0.568421,0.52,0.52,0.666667,0.532609,0.563107,0.618557,0.598131,0.612903,0.493976,0.615385,0.607143,0.602273,0.628319,0.563218,0.66,0.62,0.59596,0.574257,0.65625,0.576923,0.575221,0.678161,0.567308,0.6875,0.617647,0.571429,0.576923,0.5625,0.641509,0.648936,0.642202,0.648352,0.634615,0.583333,0.555556,0.684783,0.603604,0.58427,0.622642,0.510638,0.625,0.571429,0.673469,0.627451,0.625,0.635417,0.516484,0.568807,0.613861,0.616162,0.590476,0.631579,0.526882,0.616822,0.626263,0.653465,0.679245,0.606383,0.571429,0.705263,0.695238,0.694737,0.696078,0.622449,0.485437,0.618557,0.616071,0.761364,0.72549,0.632653,
26800,0.568807,0.626374,0.669903,0.515464,0.564103,0.590164,0.623656,0.579439,0.65,0.63,0.505155,0.68932,0.650485,0.639175,0.588889,0.627273,0.585106,0.613208,0.556701,0.601942,0.701923,0.510417,0.57732,0.563107,0.656566,0.524752,0.642857,0.558824,0.510204,0.558824,0.51087,0.62963,0.586538,0.739583,0.536364,0.688889,0.634615,0.5625,0.697917,0.605769,0.572727,0.655556,0.59,0.55,0.633333,0.581818,0.597938,0.582524,0.648649,0.730337,0.530612,0.617647,0.625,0.538462,0.647727,0.535714,0.683168,0.707071,0.525253,0.524752,0.618557,0.543689,0.601942,0.628866,0.633663,0.545455,0.547368,0.580952,0.504673,0.526882,0.578431,0.591837,0.49505,0.656566,0.480769,0.583333,0.588785,0.591398,0.645455,0.611111,0.546392,0.592233,0.614458,0.649573,0.551402,0.483871,0.555556,0.581818,0.54386,0.616279,0.632653,0.529412,0.68,0.66,0.62766,0.462264,0.588889,0.627273,0.591837,0.539216,
27000,0.536842,0.6,0.653846,0.541667,0.603774,0.446809,0.625,0.572917,0.547368,0.657143,0.702703,0.629213,0.49,0.68,0.663043,0.611111,0.641304,0.546296,0.56,0.65,0.474227,0.660194,0.714286,0.519608,0.615385,0.5625,0.715789,0.571429,0.61,0.59,0.607143,0.545455,0.628866,0.61165,0.511628,0.605263,0.530612,0.647059,0.556701,0.563107,0.626168,0.645161,0.62037,0.673913,0.604396,0.541284,0.474747,0.514851,0.57,0.61,0.656566,0.643564,0.6,0.62,0.586538,0.59375,0.623762,0.535354,0.656863,0.591837,0.653465,0.575758,0.61165,0.57732,0.5,0.55814,0.657658,0.561798,0.625,0.571429,0.567568,0.595506,0.6,0.717647,0.652632,0.542857,0.604651,0.72807,0.615385,0.635417,0.646465,0.544554,0.663636,0.5,0.673469,0.617647,0.59375,0.653846,0.59434,0.585106,0.55,0.62,0.628571,0.631579,0.633028,0.626374,0.642857,0.607843,0.619048,0.652632,
27200,0.679612,0.597938,0.547368,0.552381,0.6,0.68,0.530973,0.551724,0.683168,0.565657,0.669811,0.617021,0.601852,0.576087,0.657658,0.561798,0.683673,0.666667,0.588235,0.612245,0.636364,0.653465,0.54,0.62,0.59375,0.557692,0.528846,0.604167,0.678571,0.636364,0.656566,0.613861,0.666667,0.637168,0.534653,0.505051,0.520833,0.586538,0.5,0.622449,0.511628,0.578947,0.6,0.518182,0.584158,0.555556,0.68,0.64,0.62963,0.619565,0.56701,0.533981,0.608247,0.660194,0.683761,0.566265,0.625,0.576923,0.590476,0.578947,0.691589,0.634409,0.630435,0.555556,0.660714,0.670455,0.663265,0.54902,0.663265,0.666667,0.621359,0.556701,0.728261,0.564815,0.618644,0.5,0.59633,0.626374,0.585586,0.640449,0.539216,0.683673,0.606061,0.633663,0.60396,0.616162,0.55102,0.588235,0.539216,0.469388,0.538462,0.587156,0.6,0.684211,0.607843,0.653061,0.649123,0.627907,0.622642,0.648936,
27400,0.59596,0.584158,0.662921,0.567568,0.48,0.57,0.657143,0.578947,0.579439,0.516129,0.551724,0.628319,0.714286,0.522936,0.580952,0.610526,0.457944,0.623656,0.612245,0.607843,0.627451,0.622449,0.608696,0.517647,0.577982,0.571429,0.597826,0.648148,0.632653,0.509804,0.672727,0.677778,0.589744,0.60241,0.580645,0.588785,0.61165,0.701031,0.576577,0.741573,0.636364,0.584158,0.696078,0.683673,0.62,0.54,0.621053,0.72381,0.578947,0.628571,0.528846,0.614583,0.608247,0.592233,0.689655,0.566372,0.646341,0.533898,0.51,0.64,0.628319,0.712644,0.623762,0.585859,0.609091,0.655556,0.489583,0.634615,0.623656,0.570093,0.653061,0.568627,0.572917,0.625,0.596491,0.581395,0.640449,0.63964,0.611111,0.627273,0.633333,0.636364,0.673913,0.722222,0.597826,0.666667,0.572816,0.649485,0.544444,0.581818,0.669811,0.648936,0.5625,0.586538,0.451327,0.586207,0.594595,0.561798,0.544554,0.666667,
27600,0.595238,0.551724,0.581633,0.617647,0.609091,0.666667,0.616071,0.602273,0.63,0.52,0.613636,0.553571,0.598131,0.677419,0.561798,0.540541,0.511111,0.572727,0.556701,0.679612,0.616822,0.591398,0.663158,0.561905,0.554455,0.565657,0.578431,0.653061,0.654206,0.741935,0.71134,0.699029,0.606383,0.632075,0.62069,0.548673,0.657407,0.554348,0.604167,0.586538,0.636364,0.598214,0.633333,0.545455,0.571429,0.693182,0.632653,0.568627,0.54,0.56,0.558824,0.622449,0.526882,0.588785,0.592593,0.619565,0.601852,0.532609,0.555556,0.695652,0.505155,0.601942,0.574468,0.641509,0.634615,0.520833,0.5,0.576923,0.612245,0.637255,0.663265,0.627451,0.521739,0.62037,0.47191,0.603604,0.618557,0.543689,0.61165,0.608247,0.659794,0.582524,0.602151,0.542056,0.678899,0.516484,0.445455,0.6,0.571429,0.704545,0.60396,0.636364,0.634615,0.604167,0.589474,0.666667,0.619565,0.574074,0.486239,0.593407,
27800,0.58,0.57,0.62069,0.681416,0.631068,0.56701,0.690722,0.601942,0.593023,0.684211,0.623762,0.565657,0.613208,0.638298,0.630435,0.601852,0.693069,0.575758,0.603774,0.712766,0.705263,0.571429,0.617647,0.510204,0.5625,0.538462,0.587719,0.581395,0.528846,0.614583,0.539216,0.530612,0.591304,0.576471,0.660377,0.574468,0.696078,0.561224,0.583333,0.576923,0.592233,0.525773,0.602151,0.560748,0.547368,0.552381,0.609524,0.505263,0.663636,0.577778,0.655914,0.598131,0.628571,0.526316,0.647727,0.642857,0.609091,0.666667,0.634615,0.5,0.529412,0.530435,0.673684,0.609524,0.679612,0.484536,0.65,0.61,0.602151,0.635514,0.649485,0.621359,0.504673,0.580645,0.605769,0.625,0.639175,0.650485,0.567308,0.583333,0.589474,0.628571,0.588889,0.645455,0.511364,0.625,0.66,0.59,0.575472,0.638298,0.585106,0.613208,0.652632,0.619048,0.663158,0.514286,0.663366,0.585859,0.62963,0.48913,
28000,0.578431,0.5,0.597701,0.584071,0.663366,0.565657,0.655914,0.523364,0.567308,0.53125,0.636364,0.554455,0.606061,0.584158,0.649485,0.582524,0.517857,0.522727,0.552381,0.568421,0.574257,0.626263,0.572727,0.633333,0.618182,0.577778,0.596154,0.583333,0.554455,0.505051,0.619565,0.666667,0.484848,0.584158,0.542857,0.715789,0.505376,0.607477,0.614458,0.589744,0.652632,0.542857,0.690722,0.504854,0.591398,0.579439,0.711538,0.677083,0.673913,0.574074,0.674419,0.649123,0.630631,0.674157,0.52,0.58,0.583333,0.586957,0.53,0.73,0.639175,0.679612,0.592233,0.597938,0.633333,0.563636,0.613861,0.575758,0.627451,0.632653,0.623762,0.626263,0.6875,0.602273,0.704082,0.637255,0.594595,0.651685,0.554455,0.585859,0.566038,0.585106,0.59375,0.605769,0.609524,0.578947,0.560748,0.645161,0.705882,0.591304,0.567308,0.6875,0.575472,0.531915,0.584158,0.626263,0.662921,0.612613,0.6,0.62,
28200,0.646465,0.623762,0.537736,0.531915,0.685714,0.6,0.519608,0.632653,0.613861,0.686869,0.544444,0.6,0.54,0.62,0.514563,0.649485,0.62,0.57,0.60241,0.57265,0.657895,0.620968,0.627451,0.765306,0.563025,0.580247,0.583333,0.586538,0.56701,0.660194,0.553398,0.57732,0.597938,0.660194,0.636364,0.622222,0.623656,0.570093,0.67,0.53,0.59596,0.594059,0.613861,0.626263,0.631068,0.639175,0.62,0.53,0.570093,0.537634,0.540816,0.598039,0.68,0.55,0.7,0.572727,0.572816,0.556701,0.606061,0.623762,0.722222,0.554348,0.693878,0.676471,0.64,0.57,0.622449,0.568627,0.551402,0.580645,0.550562,0.603604,0.526882,0.616822,0.57,0.61,0.586538,0.59375,0.682692,0.65625,0.58,0.56,0.632075,0.670213,0.510638,0.650943,0.568807,0.659341,0.564356,0.626263,0.582524,0.56701,0.625,0.682692,0.584906,0.62766,0.611111,0.586957,0.6,0.642105,
28400,0.586538,0.645833,0.536364,0.622222,0.591398,0.53271,0.58,0.66,0.559322,0.646341,0.6875,0.545455,0.556701,0.592233,0.55914,0.635514,0.62037,0.586957,0.602041,0.588235,0.566038,0.62766,0.594059,0.636364,0.606061,0.574257,0.625,0.614583,0.607143,0.5,0.669811,0.585106,0.604396,0.577982,0.57732,0.582524,0.57,0.62,0.563636,0.722222,0.5625,0.567308,0.597701,0.539823,0.6,0.494737,0.578431,0.642857,0.597938,0.650485,0.570093,0.537634,0.585859,0.653465,0.489796,0.598039,0.534091,0.616071,0.663551,0.548387,0.699029,0.721649,0.614679,0.571429,0.607843,0.591837,0.652632,0.666667,0.630435,0.657407,0.535354,0.594059,0.653846,0.65625,0.594059,0.565657,0.627451,0.540816,0.583333,0.717391,0.580952,0.621053,0.567308,0.625,0.622449,0.666667,0.510638,0.575472,0.560748,0.569892,0.597701,0.610619,0.556701,0.660194,0.723404,0.59434,0.577778,0.663636,0.636364,0.544554,
28600,0.630435,0.648148,0.695238,0.631579,0.654545,0.566667,0.509615,0.541667,0.576923,0.614583,0.555556,0.630435,0.689655,0.666667,0.633663,0.585859,0.536842,0.704762,0.601852,0.652174,0.539216,0.704082,0.605769,0.572917,0.653846,0.65625,0.643564,0.505051,0.592233,0.546392,0.602041,0.539216,0.615385,0.625,0.596154,0.604167,0.577982,0.593407,0.505376,0.514019,0.515152,0.60396,0.618557,0.640777,0.621053,0.695238,0.630435,0.648148,0.595745,0.603774,0.522727,0.696429,0.566038,0.542553,0.679245,0.723404,0.673684,0.609524,0.608696,0.5,0.54,0.6,0.52381,0.612069,0.555556,0.643564,0.597701,0.60177,0.608247,0.650485,0.49505,0.585859,0.613861,0.494949,0.679245,0.638298,0.65,0.66,0.527473,0.550459,0.635417,0.548077,0.524752,0.575758,0.616162,0.60396,0.564815,0.673913,0.586538,0.625,0.6,0.657143,0.52809,0.54955,0.515152,0.673267,0.527473,0.559633,0.601852,0.586957,
28800,0.536082,0.728155,0.652632,0.609524,0.508929,0.579545,0.584071,0.586207,0.621359,0.536082,0.59596,0.633663,0.679612,0.649485,0.597938,0.747573,0.60241,0.632479,0.593023,0.570175,0.495327,0.645161,0.582418,0.642202,0.598131,0.612903,0.565217,0.666667,0.595238,0.594828,0.495575,0.678161,0.553398,0.463918,0.55914,0.64486,0.639175,0.592233,0.653465,0.535354,0.69,0.66,0.619565,0.583333,0.638889,0.641304,0.677778,0.6,0.6,0.62,0.691589,0.645161,0.58,0.57,0.6,0.505263,0.62,0.51,0.722222,0.663043,0.648352,0.577982,0.57732,0.61165,0.610169,0.597561,0.525773,0.601942,0.612069,0.571429,0.587629,0.553398,0.56701,0.640777,0.532609,0.537037,0.576087,0.583333,0.641509,0.617021,0.607843,0.714286,0.575758,0.623762,0.732673,0.555556,0.59,0.58,0.581633,0.578431,0.6,0.504762,0.663366,0.575758,0.591398,0.682243,0.655914,0.663551,0.636364,0.732673,
29000,0.598039,0.632653,0.623656,0.598131,0.635514,0.655914,0.655556,0.627273,0.515464,0.650485,0.527473,0.66055,0.552632,0.639535,0.570175,0.569767,0.730769,0.614583,0.565657,0.544554,0.553398,0.659794,0.626374,0.651376,0.588889,0.590909,0.574468,0.518868,0.579439,0.612903,0.604396,0.697248,0.557895,0.704762,0.475728,0.680412,0.583333,0.605769,0.57732,0.640777,0.663158,0.561905,0.659341,0.688073,0.5625,0.615385,0.612245,0.627451,0.546392,0.650485,0.5,0.625,0.54955,0.685393,0.569892,0.560748,0.48,0.61,0.474747,0.60396,0.59375,0.615385,0.535354,0.49505,0.603604,0.662921,0.627451,0.469388,0.666667,0.51087,0.623656,0.542056,0.608696,0.555556,0.638298,0.575472,0.568627,0.673469,0.656863,0.632653,0.577778,0.554545,0.660194,0.649485,0.670213,0.528302,0.68932,0.536082,0.521277,0.679245,0.59375,0.596154,0.677083,0.605769,0.635514,0.55914,0.548077,0.552083,0.675676,0.640449,
29200,0.686747,0.470085,0.551402,0.55914,0.614583,0.528846,0.494949,0.633663,0.663462,0.583333,0.618557,0.543689,0.517647,0.530435,0.572727,0.533333,0.648649,0.606742,0.584906,0.489362,0.621359,0.597938,0.544444,0.563636,0.509259,0.554348,0.612245,0.647059,0.644444,0.545455,0.520833,0.519231,0.564815,0.630435,0.616162,0.524752,0.619048,0.526316,0.601942,0.639175,0.483146,0.630631,0.584158,0.757576,0.614754,0.576923,0.584158,0.606061,0.542857,0.642105,0.663265,0.588235,0.657143,0.505263,0.68,0.56,0.663551,0.677419,0.635417,0.653846,0.56,0.61,0.654206,0.612903,0.655914,0.598131,0.625,0.673077,0.56383,0.707547,0.659574,0.613208,0.707865,0.567568,0.67,0.59,0.524752,0.515152,0.598131,0.591398,0.606061,0.594059,0.571429,0.676471,0.621053,0.609524,0.603774,0.553191,0.578947,0.616279,0.556604,0.595745,0.56044,0.587156,0.535354,0.594059,0.647727,0.607143,0.5,0.576923,
