mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
23200,0.99681,0.997759,0.996897,0.995345,0.993103,0.987931,0.98431,0.974052,0.96431,0.945431,0.915086,0.872069,0.825776,0.749655,0.683448,0.673793,0.673621,0.69069,0.7075,0.711552,0.710259,0.710948,0.724569,0.727586,0.720603,0.727586,0.73,0.726121,0.729741,0.736724,0.731466,0.728448,0.735948,0.734828,0.735862,0.729138,0.730776,0.732759,0.735517,0.740345,0.729741,0.730517,0.73681,0.735345,0.733793,0.730603,0.728966,0.71931,0.702155,
23400,0.996838,0.997778,0.996838,0.995128,0.993077,0.987863,0.984359,0.974274,0.964188,0.945556,0.915214,0.872051,0.82547,0.748974,0.683761,0.672991,0.674274,0.691026,0.707863,0.711795,0.710342,0.711709,0.724615,0.727778,0.720342,0.726923,0.729316,0.725726,0.729744,0.736581,0.730769,0.728632,0.735897,0.735385,0.735726,0.728718,0.730085,0.733077,0.735726,0.740513,0.729915,0.729915,0.736154,0.73547,0.733419,0.730769,0.729487,0.719829,0.701795,
23600,0.99678,0.997797,0.996864,0.995169,0.993051,0.987881,0.984322,0.974322,0.964068,0.945424,0.915508,0.872373,0.825169,0.748644,0.684068,0.672458,0.675593,0.691102,0.70822,0.71178,0.710424,0.71178,0.724237,0.727203,0.720593,0.727034,0.729831,0.726271,0.729322,0.737373,0.731525,0.729237,0.736017,0.735169,0.736017,0.729153,0.729661,0.732373,0.734831,0.740085,0.730169,0.730847,0.735085,0.735678,0.733644,0.731186,0.729492,0.719492,0.701102,
23800,0.996723,0.997815,0.996891,0.995126,0.993025,0.987815,0.984454,0.974034,0.964118,0.94521,0.915966,0.871765,0.825126,0.74916,0.684958,0.671513,0.674622,0.691261,0.708655,0.712521,0.711429,0.712437,0.724202,0.727815,0.720252,0.727143,0.730588,0.726303,0.729664,0.737311,0.731176,0.729412,0.73563,0.735294,0.735714,0.729076,0.729328,0.731849,0.73521,0.739916,0.730084,0.731008,0.735882,0.735462,0.733277,0.731513,0.729244,0.71958,0.701513,
24000,0.99675,0.99775,0.996917,0.995167,0.993,0.98775,0.9845,0.973917,0.964333,0.94525,0.916083,0.8715,0.825,0.749583,0.685583,0.671167,0.675,0.691833,0.707917,0.713167,0.710833,0.71225,0.724083,0.72725,0.7205,0.727,0.730583,0.726583,0.730167,0.737417,0.731083,0.729,0.736,0.733917,0.735833,0.728833,0.72975,0.731667,0.73525,0.73975,0.730417,0.731583,0.73625,0.7355,0.734083,0.731917,0.729583,0.719583,0.701667,
24200,0.996777,0.997686,0.996942,0.995207,0.993058,0.987769,0.984628,0.973967,0.96405,0.945207,0.91595,0.871901,0.825041,0.750083,0.685785,0.67124,0.674711,0.691488,0.706281,0.713554,0.710909,0.712066,0.723884,0.727686,0.720909,0.726942,0.731074,0.726116,0.730579,0.737934,0.730909,0.728347,0.736116,0.734298,0.736446,0.729008,0.730331,0.731736,0.735289,0.739917,0.73,0.731653,0.73595,0.734793,0.733636,0.732893,0.730165,0.720165,0.702231,
24400,0.996721,0.997623,0.996967,0.995082,0.993033,0.987705,0.98459,0.974016,0.96418,0.945,0.915902,0.871885,0.825328,0.74959,0.685492,0.670984,0.675328,0.691557,0.706639,0.713689,0.711066,0.712213,0.72418,0.728197,0.72082,0.727213,0.731066,0.726148,0.729918,0.738115,0.730574,0.727623,0.735656,0.734508,0.737131,0.729262,0.73123,0.732377,0.735738,0.740492,0.730492,0.73123,0.736148,0.734672,0.734098,0.733279,0.729754,0.720328,0.701967,
24600,0.996748,0.997561,0.996829,0.995041,0.993008,0.987805,0.984715,0.973984,0.964065,0.945203,0.916016,0.871951,0.82561,0.750163,0.685366,0.671626,0.675203,0.691301,0.706423,0.712764,0.711382,0.71122,0.724065,0.727805,0.721626,0.72813,0.730732,0.726179,0.729919,0.738374,0.731057,0.728211,0.73626,0.734797,0.736911,0.730244,0.731138,0.733089,0.735854,0.740325,0.730488,0.731057,0.736992,0.734553,0.734309,0.733008,0.729837,0.720488,0.70252,
24800,0.996694,0.997581,0.996855,0.995081,0.992984,0.987823,0.984839,0.974113,0.964274,0.945081,0.915645,0.872339,0.825161,0.749032,0.685645,0.671694,0.675161,0.690726,0.706694,0.712823,0.712339,0.712097,0.72379,0.728226,0.721774,0.727823,0.730645,0.726452,0.729839,0.739032,0.731774,0.728387,0.73621,0.735161,0.736613,0.730242,0.731371,0.733306,0.735323,0.739758,0.730887,0.731371,0.736935,0.735161,0.733548,0.733306,0.730484,0.720484,0.702258,
25000,0.99664,0.9976,0.99688,0.99512,0.99296,0.98784,0.98472,0.97408,0.96432,0.9448,0.91568,0.87232,0.82568,0.74848,0.68656,0.67168,0.67552,0.6904,0.70656,0.71304,0.7124,0.71144,0.72408,0.7284,0.72184,0.72752,0.73008,0.72576,0.73008,0.73944,0.73256,0.72824,0.7364,0.73536,0.73624,0.73016,0.7308,0.73368,0.73576,0.73928,0.7308,0.7312,0.73696,0.73456,0.734,0.73392,0.73104,0.72136,0.70184,
25200,0.996667,0.997619,0.996905,0.995079,0.992937,0.987778,0.984365,0.974206,0.964286,0.944841,0.915873,0.87254,0.825317,0.748968,0.686349,0.672143,0.675238,0.690238,0.706349,0.712381,0.713016,0.711746,0.724206,0.728016,0.722619,0.728254,0.730079,0.725397,0.728651,0.739048,0.732222,0.728254,0.736349,0.735159,0.736429,0.729841,0.73119,0.732937,0.736032,0.739603,0.730079,0.73127,0.737381,0.735238,0.734365,0.734921,0.731032,0.721508,0.701429,
25400,0.996614,0.997638,0.996929,0.995118,0.992992,0.987874,0.984173,0.974173,0.964488,0.944961,0.915984,0.872047,0.825197,0.749134,0.686142,0.671102,0.675512,0.689843,0.706772,0.711496,0.713465,0.712047,0.724094,0.728425,0.722598,0.729213,0.730709,0.725039,0.728031,0.738976,0.732205,0.728031,0.736457,0.735433,0.736063,0.729843,0.731575,0.732756,0.736457,0.739449,0.730236,0.73126,0.737795,0.734567,0.734094,0.734646,0.731181,0.721496,0.701654,
25600,0.996641,0.997656,0.996797,0.995156,0.992812,0.987969,0.984297,0.974219,0.964609,0.945156,0.916406,0.872344,0.825313,0.749219,0.686328,0.670312,0.675391,0.69,0.707187,0.711797,0.713516,0.711953,0.724609,0.728828,0.722656,0.729375,0.730703,0.724531,0.727891,0.738047,0.731797,0.727656,0.737109,0.735313,0.73625,0.729453,0.731641,0.733359,0.736406,0.739922,0.730547,0.73125,0.737422,0.734297,0.734297,0.734453,0.730781,0.721406,0.701328,
25800,0.996589,0.997674,0.996822,0.995116,0.992791,0.987907,0.984341,0.974341,0.964651,0.945039,0.916357,0.872403,0.825504,0.748372,0.686589,0.670388,0.675349,0.689612,0.706977,0.711318,0.713333,0.711318,0.724806,0.729535,0.722093,0.729767,0.731085,0.724574,0.727984,0.738062,0.732171,0.728372,0.736589,0.735504,0.736822,0.729845,0.73124,0.733411,0.736589,0.740388,0.730155,0.73186,0.737674,0.734186,0.734651,0.734806,0.730388,0.722248,0.70155,
26000,0.996615,0.997692,0.996846,0.995154,0.992769,0.987846,0.984385,0.974231,0.964538,0.945154,0.916154,0.872077,0.826,0.748308,0.686385,0.670077,0.675308,0.689538,0.706692,0.710846,0.712923,0.710692,0.725385,0.729846,0.722462,0.730385,0.731462,0.724538,0.727923,0.738538,0.732154,0.727615,0.736231,0.736154,0.737231,0.730385,0.731385,0.733769,0.736385,0.740462,0.73,0.731538,0.737846,0.734308,0.735308,0.735077,0.731,0.722692,0.702077,
26200,0.996641,0.99771,0.99687,0.995115,0.992748,0.987863,0.984351,0.974351,0.964504,0.944656,0.916031,0.871985,0.826336,0.748092,0.686489,0.670153,0.675573,0.689313,0.706947,0.711145,0.713053,0.710534,0.724809,0.729618,0.723282,0.730458,0.731374,0.724275,0.727176,0.738473,0.731908,0.728473,0.73626,0.736107,0.737328,0.73084,0.731221,0.734198,0.73687,0.740076,0.730076,0.732061,0.737863,0.734962,0.735725,0.734351,0.730916,0.72374,0.70229,
26400,0.996667,0.997727,0.996818,0.995076,0.992652,0.987727,0.984394,0.97447,0.96447,0.944773,0.915909,0.87197,0.826212,0.747273,0.686212,0.670076,0.675682,0.689848,0.70697,0.711818,0.713333,0.710455,0.725227,0.730152,0.723939,0.730606,0.731136,0.723561,0.727273,0.738636,0.732273,0.728106,0.736439,0.735606,0.737121,0.730455,0.731894,0.733561,0.736818,0.739621,0.729167,0.732273,0.738333,0.734924,0.735455,0.735076,0.731439,0.724167,0.702879,
26600,0.996692,0.997744,0.996842,0.995038,0.992632,0.98782,0.984436,0.974586,0.964586,0.944737,0.915639,0.871504,0.826015,0.747143,0.68609,0.669624,0.676391,0.689774,0.706767,0.711955,0.713534,0.710977,0.726015,0.730977,0.723534,0.73,0.730752,0.723609,0.727444,0.738647,0.732406,0.727143,0.736541,0.736165,0.736541,0.730075,0.73203,0.733759,0.737068,0.739699,0.729774,0.732556,0.73812,0.734887,0.735188,0.735113,0.73218,0.724286,0.703308,
26800,0.996642,0.997761,0.996866,0.995,0.992612,0.98791,0.984403,0.974552,0.964403,0.944627,0.915821,0.871493,0.825896,0.746716,0.685746,0.670224,0.676269,0.689925,0.706716,0.71209,0.713806,0.71097,0.725896,0.731269,0.723433,0.73,0.731269,0.724403,0.726866,0.739403,0.732463,0.727388,0.737015,0.735896,0.736269,0.730522,0.731791,0.733358,0.736343,0.739851,0.729776,0.732463,0.738806,0.735448,0.735224,0.735373,0.732687,0.723507,0.703284,
27000,0.996667,0.997778,0.996889,0.994889,0.992593,0.988,0.98437,0.974667,0.964222,0.944815,0.915926,0.871481,0.826148,0.746593,0.686444,0.67037,0.67563,0.689556,0.707111,0.712148,0.713259,0.710815,0.725926,0.730444,0.724148,0.730889,0.731407,0.724741,0.726889,0.739407,0.732667,0.727111,0.737037,0.736741,0.736296,0.730815,0.731259,0.733556,0.736148,0.739852,0.729926,0.732963,0.738963,0.735556,0.734667,0.73563,0.732741,0.723333,0.702963,
27200,0.996691,0.997794,0.996912,0.994926,0.992647,0.988015,0.984338,0.974632,0.964338,0.944853,0.916324,0.871544,0.825515,0.747059,0.686691,0.670074,0.674926,0.688971,0.7075,0.712647,0.713088,0.710809,0.725368,0.730368,0.723897,0.731397,0.731765,0.724485,0.727132,0.739338,0.732868,0.727206,0.736912,0.737426,0.736765,0.730956,0.731544,0.73375,0.735882,0.739338,0.729779,0.733235,0.739485,0.735588,0.735,0.736176,0.733235,0.723971,0.701912,
27400,0.996715,0.99781,0.996934,0.994891,0.992701,0.98781,0.984307,0.974818,0.96438,0.944818,0.916569,0.871533,0.825693,0.747445,0.686569,0.669562,0.674964,0.689124,0.707007,0.712336,0.713577,0.71146,0.725985,0.731314,0.724307,0.73073,0.731533,0.724161,0.727007,0.739635,0.733066,0.727664,0.736642,0.736861,0.736204,0.731314,0.731752,0.733869,0.73635,0.738978,0.73,0.73292,0.73927,0.735401,0.735182,0.73562,0.733504,0.724453,0.701971,
27600,0.996739,0.997826,0.996957,0.994928,0.992754,0.987899,0.984348,0.974855,0.964348,0.944493,0.916449,0.871377,0.825435,0.747754,0.686739,0.67,0.675,0.689638,0.706812,0.712319,0.713841,0.711739,0.726304,0.73087,0.72471,0.731304,0.731812,0.724565,0.727246,0.739565,0.733116,0.727319,0.736304,0.736812,0.735652,0.731014,0.731884,0.734058,0.736884,0.739058,0.729783,0.732754,0.738913,0.73558,0.735072,0.735942,0.733043,0.724348,0.702319,
27800,0.996691,0.997842,0.996978,0.994892,0.992806,0.987986,0.98446,0.974676,0.964317,0.944676,0.916475,0.871367,0.825252,0.74705,0.687194,0.670576,0.674173,0.689137,0.707338,0.712734,0.713957,0.711151,0.72554,0.73,0.725036,0.731799,0.732086,0.724173,0.727338,0.739568,0.73295,0.726619,0.736978,0.73777,0.736043,0.731079,0.732014,0.734029,0.736547,0.739281,0.729856,0.733094,0.738921,0.735683,0.735036,0.736619,0.733381,0.723813,0.702734,
28000,0.996714,0.997857,0.997,0.994929,0.992857,0.987929,0.984571,0.9745,0.9645,0.944714,0.916429,0.871714,0.825357,0.746929,0.687357,0.6705,0.674286,0.689357,0.706714,0.711643,0.712571,0.710857,0.725571,0.73,0.725143,0.731857,0.732571,0.724214,0.728143,0.739643,0.733143,0.727143,0.736929,0.737786,0.736643,0.731571,0.731357,0.734571,0.736643,0.7395,0.729786,0.732357,0.738786,0.735786,0.735,0.736571,0.733857,0.723929,0.703429,
28200,0.996738,0.997801,0.99695,0.994965,0.992766,0.987943,0.984539,0.974539,0.964681,0.944752,0.916738,0.872128,0.825248,0.747518,0.68773,0.669858,0.673617,0.689504,0.706879,0.712482,0.713262,0.711206,0.725106,0.730213,0.725603,0.731206,0.732695,0.723901,0.728794,0.739433,0.733759,0.72695,0.737305,0.738298,0.736738,0.731489,0.731418,0.734397,0.736099,0.739149,0.729078,0.73227,0.738014,0.736525,0.735248,0.737021,0.734255,0.723546,0.703191,
28400,0.99669,0.997817,0.996972,0.995,0.992746,0.988028,0.984437,0.974577,0.964648,0.944789,0.91662,0.872606,0.825563,0.747887,0.687676,0.670352,0.673099,0.689014,0.706901,0.712254,0.712958,0.711197,0.724648,0.730563,0.725634,0.731197,0.732958,0.723944,0.728944,0.739155,0.733873,0.726831,0.737394,0.738732,0.737324,0.731831,0.731972,0.734014,0.736127,0.738873,0.729437,0.732324,0.737958,0.737113,0.735634,0.737394,0.734507,0.723521,0.702606,
28600,0.996573,0.997762,0.996993,0.995035,0.992797,0.988112,0.984476,0.974476,0.964545,0.944545,0.916783,0.872238,0.825385,0.747972,0.686853,0.67014,0.673427,0.69,0.707343,0.712657,0.712657,0.711049,0.723846,0.73035,0.726014,0.730839,0.733007,0.724126,0.729371,0.739301,0.734406,0.726993,0.736853,0.738741,0.737413,0.731538,0.731608,0.734266,0.736224,0.738741,0.72986,0.732308,0.737692,0.737483,0.735664,0.737343,0.734755,0.723776,0.702797,
28800,0.996528,0.997778,0.997014,0.995069,0.992847,0.987917,0.984583,0.974444,0.964306,0.944236,0.917014,0.872222,0.825347,0.747083,0.687292,0.670347,0.673681,0.690417,0.707639,0.712292,0.712292,0.711111,0.724306,0.730972,0.726597,0.730556,0.732778,0.724514,0.729444,0.739306,0.734514,0.727222,0.736667,0.738403,0.738194,0.731875,0.731528,0.734444,0.736111,0.739306,0.729931,0.732708,0.737361,0.7375,0.735417,0.736667,0.735347,0.724097,0.703403,
29000,0.996552,0.997793,0.997034,0.995034,0.992897,0.987862,0.984552,0.974483,0.964414,0.944414,0.917172,0.872483,0.824621,0.746828,0.687103,0.670966,0.673586,0.689793,0.70731,0.712207,0.712621,0.711724,0.724483,0.730897,0.726207,0.730897,0.733103,0.72469,0.729655,0.739241,0.734966,0.727379,0.736966,0.738828,0.737862,0.73131,0.731931,0.734069,0.736276,0.73931,0.730276,0.733241,0.737172,0.737448,0.735448,0.736621,0.736138,0.724276,0.703517,
29200,0.996575,0.997808,0.997055,0.995,0.992945,0.987808,0.984452,0.974521,0.964452,0.944521,0.91726,0.872466,0.824041,0.746301,0.686849,0.671027,0.672945,0.690274,0.706849,0.712055,0.713288,0.711849,0.724589,0.730959,0.726301,0.731233,0.733014,0.724932,0.729795,0.738973,0.734863,0.727466,0.736301,0.738836,0.737945,0.731507,0.732808,0.734315,0.736507,0.738699,0.730685,0.733836,0.737123,0.738082,0.735274,0.736986,0.73637,0.723425,0.703699,
29400,0.996599,0.997823,0.997075,0.994966,0.992857,0.987823,0.98449,0.97449,0.964354,0.944558,0.917483,0.872585,0.824286,0.746463,0.685782,0.671361,0.673333,0.690068,0.707279,0.711429,0.71381,0.712109,0.72449,0.730816,0.72619,0.731429,0.732993,0.725238,0.730136,0.738912,0.73483,0.727347,0.736531,0.738299,0.738163,0.731701,0.732449,0.734762,0.736667,0.738707,0.730952,0.73381,0.737755,0.737823,0.735374,0.736667,0.736735,0.723878,0.703469,
29600,0.996622,0.997838,0.997027,0.994932,0.992838,0.987838,0.984392,0.974527,0.964459,0.944662,0.917432,0.8725,0.824392,0.746824,0.686554,0.670473,0.673176,0.689189,0.707838,0.712027,0.713649,0.7125,0.724797,0.731081,0.726014,0.731554,0.733108,0.724662,0.730135,0.739122,0.735405,0.727973,0.736419,0.738243,0.738716,0.73223,0.73223,0.734865,0.736554,0.737432,0.730473,0.733716,0.73777,0.737432,0.734595,0.736554,0.736419,0.724459,0.703446,
29800,0.996577,0.997852,0.997047,0.994966,0.992752,0.987919,0.98443,0.97443,0.96443,0.944832,0.917383,0.872752,0.824564,0.747047,0.68604,0.670336,0.672416,0.68953,0.707517,0.712215,0.714027,0.713154,0.725101,0.731007,0.726107,0.731409,0.73349,0.72443,0.73,0.739396,0.735906,0.727651,0.736913,0.738859,0.73906,0.732483,0.732148,0.734295,0.73651,0.737248,0.730336,0.733423,0.737383,0.737248,0.735101,0.736846,0.736376,0.724094,0.703423,
30000,0.9966,0.997867,0.997067,0.995,0.992667,0.987867,0.984467,0.974467,0.964267,0.944667,0.917267,0.872867,0.8244,0.746733,0.686,0.670667,0.6724,0.688733,0.706867,0.7114,0.714267,0.712933,0.725467,0.731,0.726533,0.730933,0.7338,0.7242,0.729667,0.7394,0.7362,0.727467,0.736933,0.739133,0.739133,0.732067,0.732133,0.7342,0.736133,0.736933,0.7304,0.734133,0.737067,0.7376,0.7352,0.736133,0.736333,0.724267,0.7038,
30200,0.996556,0.997881,0.997086,0.995033,0.992583,0.987947,0.98457,0.97457,0.964305,0.944702,0.917417,0.873113,0.824238,0.745762,0.686623,0.670199,0.672914,0.688742,0.707152,0.711258,0.714371,0.712715,0.725232,0.731192,0.72702,0.730927,0.734371,0.723709,0.729205,0.739338,0.736424,0.727483,0.736887,0.739139,0.738808,0.732517,0.73245,0.734437,0.736358,0.736159,0.730728,0.734106,0.736887,0.737682,0.735298,0.736358,0.736689,0.724437,0.703974,
30400,0.996513,0.997895,0.997039,0.995066,0.992632,0.988026,0.984539,0.974474,0.964474,0.944408,0.917303,0.873355,0.823816,0.745921,0.686711,0.670395,0.672697,0.689276,0.707434,0.710921,0.715,0.7125,0.724934,0.73125,0.727368,0.730855,0.734408,0.72375,0.729276,0.739342,0.73625,0.726908,0.737105,0.739737,0.738553,0.732763,0.732368,0.734671,0.736316,0.736184,0.730724,0.734342,0.737303,0.737566,0.735461,0.73625,0.736579,0.724474,0.70375,
30600,0.996536,0.997908,0.997059,0.995033,0.992614,0.987908,0.984575,0.974183,0.96451,0.944379,0.916928,0.873072,0.824118,0.746013,0.686601,0.670327,0.672353,0.689281,0.707908,0.710458,0.714902,0.712941,0.725229,0.730915,0.72732,0.730784,0.734183,0.723791,0.73,0.739804,0.735817,0.727059,0.737451,0.739608,0.737908,0.732876,0.732353,0.734837,0.736928,0.736078,0.73098,0.734575,0.737582,0.737516,0.734771,0.735686,0.736993,0.724706,0.703791,
30800,0.996558,0.997922,0.997078,0.994935,0.992662,0.987792,0.98461,0.974026,0.964351,0.944416,0.916883,0.872857,0.824026,0.746364,0.686623,0.670519,0.672857,0.689221,0.708117,0.710649,0.714805,0.712792,0.72526,0.731429,0.728117,0.731039,0.733701,0.724221,0.73026,0.74,0.735714,0.726623,0.737662,0.73974,0.738571,0.733052,0.732273,0.735325,0.737013,0.736039,0.731234,0.734545,0.737338,0.737662,0.73474,0.736039,0.736948,0.724351,0.703636,
31000,0.996581,0.997935,0.997097,0.994903,0.992645,0.987871,0.984645,0.974,0.964452,0.944129,0.916774,0.872903,0.824065,0.746774,0.686516,0.67071,0.673548,0.689097,0.707871,0.710516,0.714581,0.71271,0.725355,0.731097,0.728065,0.731226,0.733742,0.724645,0.730581,0.739355,0.735419,0.726387,0.737935,0.740129,0.738194,0.733355,0.732581,0.735032,0.736839,0.735419,0.731677,0.734129,0.737484,0.737742,0.735161,0.73671,0.736774,0.724065,0.703677,
31200,0.996538,0.997949,0.997115,0.994936,0.992628,0.987756,0.984615,0.974038,0.964487,0.944231,0.916282,0.873077,0.824615,0.747372,0.686346,0.669936,0.673397,0.689167,0.708397,0.710641,0.715,0.712756,0.724744,0.731603,0.728269,0.731346,0.73359,0.724551,0.730577,0.739936,0.735897,0.726859,0.737756,0.740513,0.738269,0.732949,0.732885,0.735769,0.737115,0.735064,0.731987,0.734551,0.737372,0.737692,0.734615,0.736859,0.736474,0.723974,0.704038,
31400,0.996561,0.997962,0.997134,0.994904,0.992611,0.987707,0.984713,0.974013,0.964395,0.94414,0.916433,0.872803,0.824204,0.747006,0.685478,0.670064,0.673694,0.689554,0.708662,0.71051,0.714331,0.71293,0.725032,0.731465,0.728408,0.731083,0.733439,0.724459,0.730446,0.740382,0.735669,0.726051,0.73758,0.740701,0.738217,0.733439,0.733057,0.735987,0.737707,0.73465,0.732229,0.734268,0.737389,0.737707,0.735287,0.737197,0.736752,0.723567,0.703949,
31600,0.996582,0.997975,0.997152,0.994873,0.992532,0.987595,0.98462,0.973861,0.96443,0.944114,0.916456,0.873038,0.824177,0.746582,0.686013,0.669177,0.674177,0.690443,0.708544,0.710823,0.71462,0.712532,0.725127,0.731392,0.728228,0.730633,0.733987,0.72443,0.730759,0.740506,0.736139,0.726013,0.737405,0.740253,0.738228,0.733038,0.733101,0.736646,0.737911,0.735,0.732405,0.734557,0.737468,0.737848,0.735253,0.737532,0.736329,0.723797,0.703544,
31800,0.996541,0.997799,0.99717,0.99478,0.992579,0.98761,0.984654,0.973962,0.964277,0.944151,0.916101,0.873145,0.824277,0.746415,0.686352,0.669057,0.674151,0.689937,0.708428,0.710692,0.714465,0.712453,0.725597,0.731509,0.728428,0.729937,0.733899,0.724025,0.731132,0.740566,0.736101,0.726226,0.737799,0.740189,0.737925,0.733145,0.733459,0.737044,0.737358,0.734906,0.732704,0.73434,0.737547,0.738239,0.734591,0.737547,0.73566,0.723899,0.70327,
32000,0.996563,0.997812,0.997188,0.994812,0.992563,0.987688,0.984688,0.974063,0.964187,0.944187,0.915937,0.8735,0.824375,0.746687,0.686,0.669438,0.674125,0.690375,0.708937,0.7105,0.714875,0.712812,0.725437,0.731625,0.728688,0.729625,0.734125,0.723812,0.731375,0.740563,0.736375,0.726187,0.737688,0.7405,0.73825,0.732938,0.733688,0.73725,0.737688,0.7345,0.732938,0.7345,0.737313,0.738812,0.734625,0.737313,0.73475,0.724187,0.703875,
32200,0.996522,0.997826,0.997143,0.994845,0.992609,0.987702,0.98472,0.974099,0.964161,0.944224,0.915776,0.873665,0.824969,0.746335,0.686211,0.668944,0.674224,0.690621,0.709193,0.710745,0.714907,0.713106,0.725404,0.731677,0.728261,0.729876,0.734037,0.723851,0.730559,0.740124,0.736522,0.726832,0.738199,0.740932,0.738758,0.733478,0.733789,0.737019,0.737578,0.733602,0.733292,0.734472,0.737205,0.738509,0.735093,0.737888,0.735093,0.724037,0.704596,
32400,0.996543,0.99784,0.99716,0.994877,0.992593,0.987654,0.984815,0.974198,0.964012,0.944198,0.915988,0.873642,0.824938,0.746049,0.68679,0.668395,0.674136,0.69142,0.709444,0.710802,0.715123,0.713519,0.725556,0.73179,0.72784,0.73,0.733519,0.723704,0.730741,0.739938,0.737099,0.727407,0.738148,0.741049,0.738519,0.733395,0.734074,0.736914,0.737963,0.733827,0.732901,0.73463,0.737284,0.73858,0.735309,0.737716,0.735062,0.724012,0.704506,
32600,0.996564,0.997853,0.997178,0.994908,0.992515,0.987546,0.984908,0.97411,0.963988,0.944049,0.915521,0.873804,0.824908,0.74589,0.687117,0.668589,0.673926,0.691411,0.709632,0.710675,0.71546,0.713436,0.725153,0.731902,0.727178,0.730184,0.733436,0.724049,0.730798,0.740368,0.737362,0.727914,0.738466,0.741472,0.738957,0.733497,0.733926,0.736626,0.737791,0.734479,0.732331,0.733988,0.736871,0.738466,0.735276,0.738037,0.734847,0.72362,0.704785,
32800,0.996585,0.997866,0.997134,0.994817,0.992561,0.987622,0.984817,0.974207,0.964024,0.944146,0.915793,0.87378,0.824939,0.745976,0.687378,0.668476,0.674085,0.691646,0.709573,0.710732,0.715305,0.713415,0.724512,0.731707,0.727256,0.730488,0.73372,0.723902,0.731707,0.740183,0.737317,0.727866,0.738537,0.742012,0.738902,0.733659,0.734146,0.737256,0.737805,0.734451,0.732073,0.734146,0.736707,0.738476,0.735,0.737866,0.734573,0.72378,0.705183,
33000,0.996606,0.997879,0.997152,0.994788,0.992545,0.987697,0.984848,0.974,0.964061,0.944061,0.916,0.873636,0.825394,0.746,0.68703,0.668424,0.674242,0.691939,0.709758,0.71097,0.715758,0.71297,0.724848,0.732,0.727455,0.730182,0.734,0.723576,0.731333,0.740303,0.737879,0.728,0.738667,0.741818,0.738364,0.733636,0.734727,0.737576,0.737939,0.734424,0.731939,0.734,0.73703,0.738121,0.734667,0.738182,0.734061,0.723818,0.705273,
33200,0.996627,0.997831,0.997108,0.994819,0.99259,0.987651,0.984759,0.973916,0.963855,0.944157,0.915964,0.874217,0.825,0.746145,0.686867,0.668373,0.674578,0.692892,0.709819,0.711024,0.715904,0.713133,0.724277,0.731687,0.72747,0.73006,0.734157,0.723554,0.730964,0.74,0.738012,0.728253,0.738916,0.741988,0.737892,0.733976,0.734759,0.737831,0.738012,0.734398,0.73253,0.733855,0.737289,0.737952,0.73494,0.738313,0.734096,0.723735,0.70512,
33400,0.996647,0.997844,0.997126,0.99485,0.992635,0.987725,0.984731,0.973952,0.964012,0.944192,0.915509,0.874012,0.825509,0.745988,0.686826,0.668623,0.674671,0.693054,0.71012,0.710539,0.715988,0.713293,0.724192,0.731617,0.727545,0.73012,0.734371,0.724072,0.731138,0.740299,0.738024,0.727904,0.738862,0.742216,0.737784,0.733293,0.734431,0.738024,0.738623,0.73479,0.732874,0.733892,0.736886,0.737844,0.734731,0.738563,0.734072,0.723533,0.70485,
33600,0.996607,0.997798,0.997143,0.994881,0.992679,0.987798,0.984762,0.973869,0.963929,0.944286,0.915476,0.874048,0.825714,0.745833,0.686488,0.668631,0.674345,0.691964,0.710119,0.711012,0.716369,0.71375,0.724762,0.732083,0.728036,0.730238,0.734345,0.724286,0.730833,0.739881,0.738095,0.728155,0.738095,0.7425,0.737917,0.733274,0.734762,0.737202,0.739107,0.734583,0.732976,0.734107,0.737143,0.738274,0.734702,0.738274,0.734048,0.72381,0.705119,
33800,0.996627,0.997811,0.99716,0.994911,0.992663,0.98787,0.984675,0.973728,0.963846,0.944083,0.915503,0.874201,0.82568,0.74574,0.686568,0.668876,0.67432,0.691775,0.710118,0.711302,0.716686,0.71355,0.724911,0.732189,0.728284,0.730059,0.733846,0.724201,0.73142,0.739527,0.738166,0.728107,0.738521,0.742426,0.737456,0.732899,0.735089,0.736864,0.739231,0.73432,0.732899,0.73432,0.736864,0.737988,0.735089,0.738402,0.733905,0.723964,0.70497,
34000,0.996588,0.997824,0.997176,0.994882,0.992706,0.987882,0.984765,0.973824,0.963941,0.943765,0.915706,0.874235,0.826,0.745765,0.685765,0.669353,0.674647,0.692176,0.709882,0.710882,0.717118,0.713471,0.724706,0.731941,0.727529,0.730118,0.734118,0.724647,0.731588,0.739412,0.738529,0.728588,0.738529,0.742294,0.736765,0.733059,0.735294,0.737,0.738882,0.734235,0.732706,0.734118,0.736647,0.737824,0.735294,0.738529,0.734176,0.723824,0.704882,
