mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2600,0.768421,0.666667,0.782178,0.808081,0.804598,0.787611,0.752688,0.691589,0.782609,0.796296,0.777778,0.804348,0.729167,0.730769,0.740385,0.833333,0.714286,0.757895,0.829787,0.707547,0.776596,0.679245,0.666667,0.684211,0.783019,0.670213,0.65,0.575,0.70297,0.747475,0.572816,0.680412,0.591398,0.64486,0.610526,0.52381,0.65625,0.605769,0.626263,0.524752,0.569892,0.626168,0.572917,0.596154,0.585859,0.643564,0.535354,0.544554,0.618557,0.61165,0.613861,0.515152,0.584158,0.565657,0.561224,0.647059,0.615385,0.677083,0.622642,0.585106,0.580645,0.53271,0.586957,0.62963,0.672897,0.580645,0.617021,0.584906,0.519231,0.5625,0.608247,0.572816,0.54386,0.523256,0.644231,0.572917,0.6,0.62,0.534653,0.626263,0.676471,0.561224,0.580952,0.621053,0.64,0.65,0.561224,0.617647,0.615385,0.577982,0.578431,0.602041,0.573034,0.621622,0.584906,0.606383,0.682243,0.591398,0.538462,0.568807,
2800,0.694444,0.771739,0.672897,0.741935,0.691057,0.675325,0.64557,0.760331,0.71134,0.728155,0.733945,0.714286,0.707071,0.742574,0.737374,0.742574,0.675926,0.673913,0.683673,0.784314,0.792079,0.707071,0.741935,0.691589,0.633663,0.666667,0.681319,0.678899,0.653465,0.585859,0.686869,0.49505,0.777778,0.584158,0.728261,0.611111,0.526882,0.560748,0.560748,0.569892,0.565657,0.643564,0.627451,0.55102,0.633333,0.590909,0.653465,0.59596,0.709677,0.672897,0.569892,0.672897,0.632653,0.647059,0.56044,0.568807,0.711538,0.614583,0.626168,0.548387,0.609195,0.619469,0.594059,0.717172,0.542857,0.6,0.638095,0.642105,0.520833,0.567308,0.483871,0.626168,0.63,0.54,0.564356,0.555556,0.683673,0.509804,0.575758,0.584158,0.479592,0.588235,0.537634,0.588785,0.579439,0.623656,0.6,0.56,0.647059,0.530612,0.5625,0.567308,0.639535,0.622807,0.590909,0.633333,0.598039,0.571429,0.5625,0.590909,
3000,0.673077,0.666667,0.648352,0.651376,0.655556,0.690909,0.721154,0.677083,0.712871,0.646465,0.583333,0.730769,0.714286,0.66055,0.757576,0.683168,0.77,0.72,0.679612,0.639175,0.742268,0.747573,0.681319,0.669725,0.69697,0.693069,0.700935,0.548387,0.712766,0.575472,0.762887,0.553398,0.609524,0.663158,0.731959,0.553398,0.726316,0.619048,0.584906,0.680851,0.555556,0.681818,0.71134,0.631068,0.588785,0.655914,0.553571,0.5,0.6,0.6,0.625,0.6875,0.624,0.506667,0.545455,0.564356,0.530612,0.529412,0.625,0.625,0.585859,0.584158,0.585859,0.594059,0.606061,0.653465,0.692982,0.534884,0.580952,0.642105,0.551724,0.642857,0.595506,0.666667,0.606383,0.54717,0.530612,0.558824,0.550562,0.585586,0.598039,0.489796,0.612245,0.558824,0.6,0.58,0.62,0.65,0.616822,0.569892,0.605505,0.637363,0.607843,0.663265,0.650485,0.639175,0.543689,0.587629,0.62,0.54,
3200,0.659091,0.5625,0.636364,0.594059,0.707317,0.686441,0.731481,0.695652,0.561224,0.696078,0.631579,0.657143,0.759615,0.59375,0.71134,0.640777,0.475248,0.676768,0.71,0.63,0.634615,0.677083,0.630631,0.617978,0.626263,0.574257,0.676471,0.469388,0.705263,0.552381,0.697248,0.593407,0.692308,0.59375,0.608333,0.5625,0.631579,0.523256,0.571429,0.588235,0.542056,0.645161,0.625,0.604167,0.6,0.6,0.633333,0.518182,0.616822,0.623656,0.654206,0.569892,0.625,0.6875,0.586538,0.541667,0.473118,0.514019,0.683673,0.647059,0.609195,0.699115,0.578431,0.55102,0.580247,0.537815,0.67,0.62,0.59375,0.586538,0.586538,0.697917,0.617647,0.520408,0.650485,0.659794,0.610526,0.6,0.632653,0.539216,0.608247,0.631068,0.650485,0.597938,0.630631,0.617978,0.591398,0.560748,0.626263,0.514851,0.59596,0.60396,0.556701,0.61165,0.556701,0.679612,0.618557,0.601942,0.648649,0.52809,
3400,0.686275,0.642857,0.714286,0.578431,0.67619,0.610526,0.686275,0.622449,0.663636,0.688889,0.639175,0.533981,0.682243,0.580645,0.587629,0.669903,0.663551,0.526882,0.7,0.645455,0.62,0.54,0.61,0.67,0.66,0.51,0.695238,0.631579,0.802198,0.541284,0.632653,0.529412,0.685714,0.694737,0.621359,0.649485,0.616071,0.534091,0.676768,0.613861,0.585106,0.556604,0.634615,0.53125,0.597938,0.660194,0.628571,0.705263,0.520408,0.568627,0.569892,0.654206,0.598039,0.591837,0.60396,0.606061,0.552381,0.642105,0.611111,0.545455,0.625,0.625,0.584158,0.626263,0.587629,0.524272,0.540541,0.595506,0.623762,0.59596,0.6,0.610526,0.629213,0.585586,0.645833,0.625,0.606742,0.594595,0.698113,0.638298,0.618557,0.660194,0.46729,0.623656,0.618182,0.622222,0.510204,0.598039,0.514286,0.642105,0.642857,0.545455,0.607843,0.561224,0.516854,0.693694,0.619048,0.578947,0.6,0.628571,
3600,0.619048,0.642105,0.7,0.7,0.566038,0.691489,0.581633,0.539216,0.54902,0.622449,0.768421,0.752381,0.647727,0.758929,0.62,0.7,0.686275,0.622449,0.747253,0.642202,0.610526,0.628571,0.611765,0.678261,0.561905,0.578947,0.589286,0.647727,0.69697,0.623762,0.565657,0.693069,0.612613,0.685393,0.522936,0.703297,0.681319,0.614679,0.57732,0.553398,0.528302,0.56383,0.571429,0.627451,0.643478,0.564706,0.53,0.6,0.636364,0.673267,0.556604,0.478723,0.625,0.541667,0.690909,0.666667,0.72549,0.653061,0.584071,0.678161,0.726316,0.590476,0.548077,0.614583,0.570093,0.623656,0.5625,0.653846,0.640777,0.546392,0.701923,0.510417,0.598131,0.612903,0.545455,0.623762,0.680412,0.592233,0.490196,0.642857,0.568421,0.638095,0.583333,0.597826,0.57,0.58,0.56701,0.61165,0.58,0.56,0.551402,0.55914,0.663158,0.619048,0.595745,0.613208,0.622222,0.545455,0.621359,0.628866,
3800,0.621053,0.695238,0.567308,0.53125,0.681818,0.655556,0.658824,0.652174,0.57,0.67,0.614583,0.567308,0.65625,0.586538,0.610526,0.619048,0.632653,0.666667,0.588889,0.7,0.688679,0.659574,0.621053,0.685714,0.685185,0.717391,0.582418,0.642202,0.672727,0.6,0.72549,0.5,0.686275,0.571429,0.673267,0.585859,0.626263,0.673267,0.606061,0.623762,0.54717,0.56383,0.580952,0.673684,0.643564,0.494949,0.663636,0.588889,0.630631,0.662921,0.625,0.480769,0.587629,0.553398,0.637363,0.59633,0.709677,0.570093,0.655556,0.645455,0.453608,0.572816,0.636364,0.655556,0.588235,0.622449,0.708333,0.575,0.572816,0.639175,0.591304,0.635294,0.580357,0.693182,0.543478,0.5,0.617978,0.594595,0.633663,0.666667,0.592233,0.680412,0.675676,0.617978,0.633333,0.6,0.541284,0.571429,0.649485,0.572816,0.597826,0.666667,0.604396,0.633028,0.555556,0.623762,0.595745,0.650943,0.659574,0.622642,
4000,0.559633,0.725275,0.544444,0.545455,0.54902,0.561224,0.663366,0.676768,0.631068,0.690722,0.614583,0.586538,0.598214,0.693182,0.634409,0.682243,0.647059,0.602041,0.591398,0.64486,0.614035,0.651163,0.701031,0.533981,0.622449,0.54902,0.57,0.59,0.54717,0.648936,0.44898,0.686275,0.652174,0.509259,0.632075,0.691489,0.618557,0.563107,0.659341,0.605505,0.686869,0.613861,0.642105,0.571429,0.754902,0.663265,0.7,0.609091,0.636364,0.584158,0.6,0.666667,0.650943,0.553191,0.473684,0.619048,0.612245,0.617647,0.598039,0.602041,0.6,0.57,0.643678,0.548673,0.630435,0.537037,0.515152,0.70297,0.6,0.566667,0.489796,0.598039,0.504854,0.546392,0.649485,0.669903,0.567308,0.604167,0.554545,0.5,0.585859,0.60396,0.569892,0.504673,0.537736,0.670213,0.677083,0.605769,0.59633,0.637363,0.552083,0.596154,0.535714,0.579545,0.722772,0.626263,0.518868,0.595745,0.595745,0.537736,
4200,0.561798,0.603604,0.67033,0.678899,0.569892,0.476636,0.530612,0.607843,0.648352,0.559633,0.53125,0.519231,0.473684,0.704762,0.586538,0.59375,0.578431,0.622449,0.619565,0.574074,0.582524,0.57732,0.686275,0.653061,0.670213,0.632075,0.55102,0.686275,0.568421,0.619048,0.480392,0.520408,0.504673,0.548387,0.678261,0.670588,0.625,0.615385,0.513274,0.62069,0.631068,0.525773,0.472527,0.568807,0.52809,0.576577,0.533333,0.578947,0.613636,0.5,0.515152,0.554455,0.556604,0.62766,0.623656,0.663551,0.55102,0.647059,0.592233,0.56701,0.615385,0.614583,0.628866,0.699029,0.640777,0.639175,0.685714,0.578947,0.652174,0.555556,0.65,0.57,0.613861,0.636364,0.65,0.54,0.628571,0.631579,0.597938,0.61165,0.6,0.55,0.597701,0.663717,0.555556,0.594059,0.653465,0.515152,0.561905,0.663158,0.576087,0.564815,0.557895,0.695238,0.488,0.56,0.657407,0.684783,0.554348,0.611111,
4400,0.653465,0.616162,0.62931,0.654762,0.575758,0.60396,0.660714,0.579545,0.663462,0.5625,0.742857,0.621053,0.582278,0.603306,0.65625,0.625,0.673469,0.676471,0.495238,0.568421,0.591837,0.676471,0.685714,0.568421,0.657658,0.640449,0.74,0.64,0.510417,0.576923,0.715909,0.553571,0.57,0.61,0.617021,0.528302,0.672727,0.588889,0.607843,0.530612,0.648148,0.673913,0.673684,0.657143,0.625,0.558333,0.594059,0.636364,0.626263,0.594059,0.666667,0.626168,0.616822,0.537634,0.614583,0.586538,0.638095,0.463158,0.594059,0.666667,0.569892,0.700935,0.494949,0.564356,0.533333,0.6,0.561905,0.631579,0.628866,0.640777,0.679612,0.597938,0.48913,0.527778,0.65625,0.653846,0.571429,0.587156,0.605505,0.626374,0.572917,0.605769,0.597701,0.566372,0.625,0.677083,0.590909,0.607143,0.631579,0.561905,0.609524,0.642105,0.663265,0.558824,0.538462,0.715596,0.594595,0.58427,0.631579,0.590476,
4600,0.583333,0.644231,0.585859,0.623762,0.514019,0.591398,0.621622,0.617978,0.514563,0.546392,0.571429,0.587156,0.61,0.57,0.547368,0.590476,0.524752,0.585859,0.57732,0.61165,0.576923,0.583333,0.531915,0.650943,0.657895,0.55814,0.610526,0.638095,0.457143,0.536842,0.438776,0.617647,0.438776,0.647059,0.567308,0.604167,0.571429,0.578431,0.474747,0.633663,0.574257,0.616162,0.546296,0.619565,0.584158,0.585859,0.56044,0.59633,0.72973,0.730337,0.614679,0.593407,0.606742,0.603604,0.644231,0.520833,0.520833,0.653846,0.673469,0.637255,0.678161,0.663717,0.714286,0.519608,0.666667,0.584158,0.597826,0.564815,0.535714,0.590909,0.647059,0.632653,0.637363,0.733945,0.546392,0.708738,0.526882,0.654206,0.683673,0.558824,0.567901,0.596639,0.642857,0.577586,0.633333,0.536364,0.585106,0.650943,0.539326,0.54955,0.617021,0.575472,0.505376,0.570093,0.568627,0.581633,0.655556,0.645455,0.648649,0.617978,
4800,0.578431,0.642857,0.626263,0.60396,0.635417,0.692308,0.601942,0.546392,0.652632,0.685714,0.561905,0.610526,0.576923,0.510417,0.582524,0.546392,0.5,0.604167,0.580645,0.64486,0.57732,0.592233,0.63,0.54,0.669811,0.670213,0.583333,0.612069,0.551402,0.602151,0.632075,0.617021,0.617647,0.530612,0.612903,0.616822,0.54,0.64,0.689655,0.610619,0.75,0.653846,0.670455,0.669643,0.593407,0.66055,0.598131,0.591398,0.554545,0.5,0.579439,0.591398,0.640777,0.639175,0.513761,0.494505,0.610526,0.695238,0.5,0.581395,0.614679,0.604396,0.62,0.64,0.484211,0.628571,0.631068,0.494845,0.598214,0.613636,0.533981,0.587629,0.626263,0.60396,0.573034,0.585586,0.612903,0.570093,0.579439,0.612903,0.605505,0.582418,0.645833,0.509615,0.484211,0.609524,0.692308,0.645833,0.67,0.58,0.477273,0.607143,0.525773,0.592233,0.530612,0.666667,0.59633,0.615385,0.597938,0.621359,
5000,0.656863,0.581633,0.621053,0.619048,0.559633,0.703297,0.680412,0.572816,0.576923,0.583333,0.552083,0.605769,0.653061,0.627451,0.626263,0.633663,0.646465,0.683168,0.613636,0.616071,0.606061,0.60396,0.625,0.65625,0.652174,0.555556,0.648936,0.641509,0.62,0.66,0.6,0.533333,0.663462,0.614583,0.646465,0.683168,0.607843,0.622449,0.680412,0.631068,0.59375,0.538462,0.627451,0.561224,0.724138,0.575221,0.71134,0.592233,0.5625,0.5,0.612903,0.616822,0.641304,0.611111,0.569892,0.607477,0.55102,0.627451,0.646465,0.623762,0.653465,0.535354,0.677419,0.579439,0.722689,0.567901,0.712871,0.535354,0.563636,0.633333,0.571429,0.588235,0.673077,0.572917,0.59434,0.638298,0.563636,0.677778,0.568627,0.581633,0.631579,0.580952,0.546392,0.650485,0.615385,0.568807,0.467391,0.472222,0.676471,0.602041,0.597938,0.679612,0.584158,0.606061,0.650485,0.536082,0.509091,0.577778,0.575472,0.638298,
