noise,seed,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41,41.5,42,42.5,43,43.5,44,44.5,45,45.5,46,46.5,47,47.5,48,48.5,49,49.5,50
0.316228,10,0.983788,0.358229,1.31671,0.823262,0.739149,0.848372,0.476799,1.05783,0.528836,0.573661,1.001,0.850108,0.888135,0.530616,0.725877,0.783137,0.228701,0.592782,0.980964,0.383869,0.108763,0.595014,0.377889,0.412697,0.662339,-0.170677,0.12366,-0.142621,0.0746032,0.334682,0.166717,0.497482,0.550889,0.502076,0.599734,-0.194532,0.649535,0.277028,0.0684521,0.162397,0.421732,0.576586,-0.160374,0.896393,0.593038,-0.320921,0.150868,0.138581,0.747728,-0.172605,-0.1227,0.249683,0.17306,0.151618,-0.170258,0.38591,0.023587,-0.219989,0.0491907,0.0789057,-0.299831,0.298604,0.507197,0.991639,0.56488,-0.166601,0.0560689,0.201653,-0.358519,0.359855,-0.0574476,0.120527,-0.241499,0.590402,-0.0833986,0.237968,0.414779,0.0047025,0.0917,0.284084,-0.00364232,-0.146193,0.0464638,0.479385,0.418346,-0.434832,0.113559,-0.237656,0.288475,0.201375,-0.0849363,0.0648571,-0.351363,0.19895,0.210087,-0.0665283,0.0588145,-0.17165,-0.195626,-0.311698,0.234624
0.316228,11,1.06334,0.795242,0.853344,0.78762,0.906692,1.40727,0.931784,1.20496,1.01676,1.09323,0.645044,0.912011,0.479927,0.450762,0.580088,1.07842,0.26157,1.20994,-0.473228,0.706268,0.452472,1.12807,-0.12977,0.0280758,0.274124,0.425619,0.835044,0.370581,0.730352,0.178722,0.381923,-0.301405,0.092982,0.792162,0.224918,0.359815,0.239359,-0.176706,0.611074,-0.00643541,0.126461,0.186889,0.0702841,0.152999,0.349777,-0.0770025,-0.159834,-0.382458,-0.469513,0.543494,0.445194,0.156003,-0.0707376,0.555024,0.223371,-0.352454,0.198297,-0.271625,0.199332,0.0175839,0.103195,0.0787971,0.28717,0.378563,0.417273,-0.157953,-0.00570115,0.260995,-0.193395,-0.017737,0.413886,-0.715491,0.265342,0.042548,-0.150272,0.440012,0.419926,0.322675,0.762173,-0.0917943,0.153287,-0.282413,0.28034,0.334607,0.272612,-0.00231142,0.262686,0.0471117,0.558884,-0.0992923,-0.260322,-0.19647,-0.332354,-0.0469951,0.0280767,0.712967,-0.256224,0.1946,-0.219893,-0.245184,-0.00907707
0.316228,12,1.33227,0.913398,0.999482,0.752491,0.770137,0.799253,0.645199,0.695732,0.493173,1.16616,0.971957,0.660439,0.531219,0.524578,0.697318,0.783643,0.554898,0.736843,0.968747,0.611555,0.505226,1.09073,0.64152,0.0796685,0.485235,0.399989,0.461002,0.0821759,0.986252,-0.0397951,0.0858198,0.0223972,0.430946,0.386308,-0.0293392,0.398026,0.560426,0.123574,0.937544,-0.240023,0.725872,0.274044,0.0868524,0.222454,-0.258421,0.397716,0.416205,0.31503,0.826864,0.54187,-0.339144,0.444859,0.886734,0.318762,0.5779,0.870579,0.320446,0.362274,0.405762,-0.523115,0.173876,0.0504248,0.560388,-0.280105,-0.0369475,-0.386886,-0.164643,0.0342183,-0.0909724,0.177695,-0.0977447,-0.549875,0.0289594,0.261687,0.194249,-0.0731523,0.0208568,0.134199,0.279809,0.0148162,0.115023,0.426224,-0.0746093,-0.031169,0.416396,0.122243,-0.204994,0.681484,0.504341,-0.0645369,-0.214169,-0.238749,0.44118,0.333595,-0.119659,0.102033,0.369599,-0.211084,-0.277189,-0.0235258,-0.331365
0.316228,13,1.32486,1.05827,1.17678,1.1494,1.26474,0.975934,0.29594,0.418444,0.960692,0.805808,0.622628,1.23823,-0.2918,0.577546,0.678283,0.595071,0.201993,0.687265,0.607275,0.556554,-0.0874012,1.2522,0.94556,0.769534,0.387748,0.406149,0.463613,0.876007,0.52503,-0.0203213,-0.300959,0.964167,1.01144,0.388735,0.172371,0.562246,0.73655,0.861431,-0.0617692,0.624476,0.0445492,0.344273,0.0300531,0.278393,0.0662558,0.13927,0.925617,0.467512,0.805944,0.209388,-0.0681117,0.228911,-0.0614603,0.00763334,-0.502012,-0.268234,0.17942,0.125922,0.625273,0.106208,0.087465,0.0724847,0.125299,0.0255855,0.111361,0.244114,0.149273,-0.0104213,0.238063,0.586173,0.231528,0.106439,0.434936,0.13316,-0.157578,0.196081,-0.353047,-0.00285045,0.688679,-0.259775,0.0234635,0.072131,0.113128,-0.0474926,0.462233,0.175741,0.205464,0.149651,-0.0785646,0.491945,-0.158905,-0.528398,0.178668,-0.000849905,-0.146032,-0.262217,0.125095,-0.399143,0.301275,-0.032657,-0.126781
0.316228,14,1.07175,1.15153,0.608731,0.770112,0.663926,0.618803,0.459543,0.320466,1.36013,0.851883,0.181422,0.743984,0.426397,0.322932,0.32054,0.615469,0.463548,0.377497,0.282244,0.690453,0.846612,0.843548,0.633227,0.306226,0.325955,0.398081,0.689445,0.800249,0.773107,0.104145,0.311782,-0.0540788,0.353188,-0.139759,0.06388,0.504595,0.597593,0.549772,0.669244,0.0445017,0.447456,0.711718,0.550576,0.327274,0.307273,-0.0145645,-0.250493,0.491256,0.476022,0.331081,0.825923,0.502062,0.407432,-0.0282149,0.435752,-0.115239,-0.00762423,0.126286,-0.106113,-0.350563,-0.095639,-0.290809,0.171904,-0.106428,0.589911,0.0956433,0.332563,0.167011,-0.012011,0.176765,-0.203661,-0.269289,-0.0732408,0.417509,-0.0570779,0.233235,-0.107122,-0.189838,0.395036,0.163869,0.126159,0.0432318,0.33155,0.192576,-0.327259,0.0209671,0.362477,0.123345,0.316919,0.411684,0.0629297,0.0284304,-0.429534,0.0267528,-0.826345,0.223089,-0.114062,0.105518,0.2282,-0.439832,0.281795
0.316228,15,1.11543,1.35749,1.10237,1.1507,0.981049,0.732485,0.79913,0.606874,0.846196,0.730188,1.07459,0.584633,0.961316,0.86276,0.513885,0.320384,0.397223,0.789889,0.251736,0.283309,-0.171169,0.39187,0.916849,0.210648,0.789533,-0.113582,0.515957,0.494099,0.778606,0.48952,0.0352481,0.744148,0.741322,0.616398,-0.0350555,0.421722,0.871089,0.266098,0.0736712,0.549905,-0.0784438,0.071487,0.198176,0.751457,0.182186,0.424399,0.066948,0.42107,0.529371,-0.255046,0.487648,0.232033,0.42097,-0.300459,0.348251,-0.136041,-0.433324,0.358467,-0.0635072,0.14928,0.582112,0.328961,0.51974,-0.372369,-0.18245,0.380062,-0.342978,0.572947,-0.28035,0.419762,-0.0779947,0.105549,0.538377,0.44903,0.0303498,0.169035,-0.0249571,0.244821,0.107013,0.365324,0.28159,0.491924,-0.0246902,-0.361881,0.158059,0.245287,0.44833,0.361926,0.150587,-0.139149,-0.434985,0.380916,-0.0992139,-0.205517,-0.250053,0.254123,0.0733854,0.0715028,0.160781,0.633465,-0.0197264
0.316228,16,0.87194,0.911292,0.673538,0.75724,0.603781,0.977763,1.07867,0.88865,0.892992,0.995202,0.802962,0.298478,1.17879,0.778785,1.03166,0.29522,0.346764,0.478693,0.888388,0.196181,0.10991,0.354228,0.269736,0.335657,0.645696,0.20655,0.423302,0.73625,-0.30875,-0.030904,0.464051,0.150708,0.478971,0.704037,0.261879,0.0221359,0.569435,0.0556254,0.135619,0.426626,0.13919,0.382305,0.57284,0.0103614,0.191883,0.252914,0.683791,0.598555,0.56117,-0.45534,0.673961,0.467959,0.444688,0.50792,0.109702,0.583541,-0.143761,0.461077,0.551873,0.277211,0.00834502,-0.184363,-0.0226019,0.642383,-0.039938,-0.337106,-0.16588,0.471531,0.0240763,0.234196,0.348376,0.221167,0.218745,-0.203459,-0.198716,-0.599173,0.38436,-0.69777,0.296619,-0.246475,-0.130211,0.0955982,0.807549,0.387792,0.71184,0.344168,-0.0384759,0.39458,-0.227957,0.232745,-0.0484468,-0.234612,-0.0481043,0.429096,-0.137697,0.192723,-0.349045,0.11022,0.81033,0.0976855,-0.317383
0.316228,17,1.11791,0.852255,0.962779,0.93862,0.578352,0.764219,0.982598,0.372677,0.890249,1.22143,0.135441,0.642173,0.537015,0.413406,1.38124,-0.108352,0.534181,0.455581,0.0253192,0.280733,0.575838,1.1504,0.260821,0.63278,0.908177,0.454032,0.225441,0.460437,0.590306,-0.281374,0.187574,0.570136,0.207349,-0.284396,0.152504,0.163028,0.513523,0.143527,0.317856,0.279464,0.36476,-0.397591,0.664768,0.0765234,0.0258239,0.24517,0.0970428,-0.0957873,0.210792,0.347422,-0.11584,0.718127,0.612946,0.469385,0.116214,0.31572,0.687548,-0.138327,1.15038,-0.289955,0.248655,0.123247,0.387392,-0.0956614,-0.0653491,-0.0130814,-0.234023,0.174393,0.516357,0.749431,0.547884,-0.353203,0.0503457,-0.376361,0.735914,0.19058,0.0166431,-0.202847,0.0629858,-0.258583,-0.258607,0.0917055,0.13436,0.292043,0.245664,0.0991447,-0.0176181,-0.272876,-0.485862,0.223967,0.363689,0.634712,0.10335,0.170257,0.0561018,0.119613,0.166524,-0.705419,0.409582,-0.044678,0.046106
0.316228,18,0.961248,0.717387,1.02841,0.825757,1.40839,0.245671,0.985024,0.168295,0.237687,0.945674,0.319418,0.844829,0.913698,0.168423,0.953275,-0.0800691,0.587277,0.842429,0.552708,0.549134,0.343256,-0.0154767,0.164568,1.41216,0.679884,0.749963,0.472091,0.784898,0.76772,0.214052,0.402812,0.569292,0.550122,0.584429,0.347362,0.311521,0.495619,0.294342,0.819468,0.288405,0.0605767,0.300686,0.252921,-0.0626875,-0.222916,0.192965,0.2048,0.120315,0.584495,-0.0059625,-0.43906,0.132107,-0.148809,0.80405,0.00480536,0.0580558,0.244575,0.2151,0.363219,-0.14214,0.049156,0.152821,0.472095,-0.80474,0.350985,-0.219032,0.154179,0.954946,-0.0321,0.303337,0.529846,0.455052,-0.0802986,0.976256,0.0844844,-0.487223,0.347401,0.158193,-0.00452276,-0.283243,0.0268705,0.232621,0.0846722,-0.954215,0.529806,0.197714,0.101185,0.119849,0.219008,-0.0817071,0.195271,-0.0769649,-0.244255,-0.514691,-0.321848,0.354434,-0.211882,0.0824442,-0.0483255,0.179581,0.323366
0.316228,19,0.394229,0.478538,0.613548,1.16736,0.784013,0.855808,0.81586,0.851964,0.791477,1.09158,0.713199,0.63651,0.848003,0.151566,0.58123,0.939232,0.603038,0.132252,0.800969,1.15398,0.991861,0.755367,0.678095,0.37869,0.867142,0.601472,0.615479,0.674843,-0.0803956,0.0496462,-0.0312979,-0.0213347,0.166982,0.159306,0.110719,-0.162437,0.347974,0.365314,0.47083,0.168038,-0.133946,-0.192014,0.442331,0.619821,0.387342,0.0601448,0.480021,-0.227827,0.225678,-0.18566,-0.427315,-0.249022,-0.273924,0.532161,-0.386392,0.570006,0.381915,0.0541862,0.444326,0.471052,0.552566,-0.226624,0.533975,-0.193797,-0.0100334,-0.142734,-0.0543825,0.215676,-0.130786,0.489345,-0.297755,0.228724,0.236569,0.265036,0.017767,0.327712,-0.148055,0.170869,0.255958,-0.193706,0.0960766,0.449568,-0.209119,0.203739,0.287898,-0.690782,-0.0874429,-0.100663,-0.0326066,-0.537487,0.285152,0.246206,-0.117908,0.136329,0.38345,0.207665,-0.171911,0.155141,-0.31221,-0.345287,0.261538
