mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
5190,0.260852,0.864296,0.0463549,0.760278,0.126525,0.886014,0.568239,0.0671173,0.592906,0.836367,0.690632,0.0954954,0.0333868,0.943462,0.326191,0.186352,0.171201,0.425398,0.994947,0.474768,0.189083,0.0705128,0.143743,0.156414,0.293125,0.069633,0.0162298,0.517863,0.460018,0.389212,0.155474,0.0288883,0.513952,0.942976,0.0206469,0.34616,0.201031,0.0339845,0.049214,0.0854516,0.0301955,0.0894597,0.101075,0.0396876,0.145911,0.0441763,0.0711237,0.0582925,0.0772941,0.057028,0.0731268,0.0689708,0.0712552,0.0578875,0.0830428,0.0509025,0.0636586,0.0617769,0.0560077,0.0687763,0.0664182,0.063599,0.0703003,0.0594255,0.0731316,0.058003,0.0731698,0.0577032,0.0703971,0.0595648,0.0698276,0.0592547,0.0704134,0.0597204,0.0719719,0.0586852,0.0687273,0.0602085,0.0718301,0.0586784,0.071706,0.0592492,0.070809,0.0593459,0.0707557,0.0593581,0.0707115,0.0594027,0.070798,0.0592851,0.0709567,0.0592842,0.0710318,0.0591806,0.0714533,0.0590596,0.0709108,0.0592687,0.0706562,0.0594438,
5200,0.240705,0.386076,0.76604,0.409663,0.88421,0.186352,0.393831,0.607675,0.965346,0.617023,0.644,0.780638,0.0367504,0.245854,0.0216786,0.934558,0.751043,0.064723,0.0873091,0.863115,0.241412,0.957554,0.704415,0.508924,0.230773,0.99456,0.253531,0.795025,0.393606,0.0842345,0.0206469,0.423706,0.52336,0.0427456,0.199808,0.0221979,0.122008,0.0452132,0.0877287,0.0678992,0.108631,0.0466447,0.0512149,0.0771022,0.120504,0.0385951,0.0775605,0.0651397,0.056119,0.0751662,0.0678461,0.0618424,0.0767869,0.05771,0.0704635,0.0607611,0.0693469,0.0604667,0.0664182,0.0615436,0.0686122,0.0638726,0.0517381,0.0712853,0.0698843,0.0608636,0.0688554,0.0602085,0.0718381,0.0591739,0.0707116,0.059267,0.0701508,0.0594242,0.0695642,0.0601426,0.0717945,0.0594373,0.0709139,0.0590636,0.0709966,0.0593269,0.0708917,0.0592209,0.071394,0.0591097,0.071008,0.0591939,0.0709064,0.0593103,0.0709052,0.0592646,0.0701709,0.0596652,0.070809,0.0593941,0.0705006,0.0594646,0.0707116,0.0593674,
5210,5.08862e-05,0.7868,0.574033,0.901575,0.00404818,0.932709,0.214101,0.348163,0.285051,0.0194401,0.596853,0.343383,0.718083,0.445011,0.0256114,0.249305,0.176743,0.76276,0.435654,0.52556,0.356446,0.132768,0.290966,0.943698,0.0913212,0.612696,0.131299,0.0922499,0.351855,0.118093,0.793127,0.0328078,0.468058,0.0144173,0.178558,0.0390929,0.138931,0.0333163,0.0761936,0.0581305,0.139714,0.0463223,0.0620216,0.0586455,0.0967626,0.0478655,0.0881259,0.051162,0.0442609,0.11349,0.0706991,0.0626625,0.054312,0.0728527,0.0620487,0.066666,0.0577583,0.0793464,0.0758354,0.0566321,0.0744693,0.0579594,0.0714238,0.0592854,0.0695684,0.0599563,0.0722108,0.0594373,0.0762626,0.0589957,0.0704469,0.0590291,0.070267,0.0596397,0.071394,0.0593645,0.071161,0.0595028,0.0719632,0.0589348,0.0710534,0.0592286,0.0700836,0.0596854,0.0708207,0.0592596,0.0705997,0.0593083,0.0698723,0.0601079,0.071008,0.0592308,0.0707208,0.0593975,0.0707734,0.0593608,0.0708709,0.0593242,0.0706557,0.0593682,
5220,0.503586,0.94351,0.372579,0.58121,0.0899814,0.249305,0.684815,0.891642,0.303043,0.515068,0.584178,0.121537,0.956403,0.132718,0.133524,0.833591,0.827676,0.660421,0.5361,0.28786,0.745155,0.0450122,0.431728,0.739003,0.217099,0.0809082,0.0360731,0.0644285,0.310941,0.0290993,0.152029,0.0463223,0.154334,0.0514735,0.168664,0.027068,0.0296161,0.128156,0.0277858,0.11538,0.0445713,0.597664,0.284471,0.113424,0.0486479,0.0652706,0.0469085,0.0786668,0.0766989,0.061262,0.0657196,0.0570019,0.0866725,0.0554773,0.0735987,0.0588564,0.0736883,0.0599114,0.0715818,0.0596869,0.0638991,0.0607369,0.0742924,0.0574742,0.0745006,0.0595578,0.0746399,0.0575274,0.0709055,0.0591915,0.0708814,0.0593397,0.0709218,0.0581385,0.0717789,0.0591266,0.070198,0.0594464,0.0698587,0.0600482,0.0697263,0.0598512,0.0713721,0.0592269,0.0704719,0.0594897,0.0709537,0.059453,0.0710334,0.0592922,0.0710036,0.0592343,0.0709172,0.0593953,0.0710356,0.0596215,0.0707564,0.0594019,0.0706856,0.0594523,
5230,0.392965,0.33663,0.551751,0.315667,0.0356891,0.588518,0.539624,0.671972,0.260699,0.743873,0.751027,0.126345,0.553832,0.281014,0.523805,0.352635,0.196473,0.534696,0.0995709,0.881705,0.735872,0.316252,0.0478392,0.161388,0.55474,0.249201,0.01226,0.176757,0.227242,0.253329,0.00503516,0.596234,0.30529,0.579415,0.813834,0.695854,0.0838153,0.0864773,0.282525,0.0364892,0.234114,0.0176236,0.0277858,0.110467,0.0596769,0.0627246,0.0623735,0.0611786,0.0738483,0.0569898,0.0582456,0.0652706,0.055554,0.0735873,0.0625304,0.059479,0.0718115,0.0597237,0.0720147,0.0581233,0.0715874,0.0584088,0.0688527,0.0600203,0.0709055,0.059037,0.0693518,0.0592486,0.0693419,0.0598677,0.073229,0.0580195,0.0699365,0.0591104,0.0734619,0.0580197,0.0744223,0.0567257,0.0700637,0.0599519,0.0706448,0.0604009,0.0708713,0.059239,0.0710994,0.059341,0.0707296,0.0594366,0.0711662,0.0591395,0.0707502,0.0594305,0.0707233,0.0594211,0.0704686,0.0593212,0.0707109,0.0594096,0.0706633,0.059407,
5240,0.418205,0.126953,0.187227,0.680677,0.12494,0.416888,0.196473,0.355612,0.649947,0.718678,0.10085,0.51597,0.686909,0.21,0.857345,0.168778,0.292609,0.277068,0.82343,0.131771,0.0820684,0.746885,0.15401,0.762708,0.771046,0.889141,0.41565,0.791325,0.469003,0.641113,0.616867,0.866642,0.23402,0.325908,0.331667,0.0679863,0.237375,0.0176236,0.029045,0.0864477,0.0711954,0.0430105,0.0423342,0.104917,0.046855,0.0659865,0.0500037,0.0696174,0.0203344,0.14504,0.0596347,0.0619628,0.0669774,0.0581387,0.0685505,0.0629503,0.0653708,0.0604728,0.0631111,0.064425,0.0731702,0.0573287,0.0714274,0.0585404,0.0576367,0.0667624,0.0677406,0.061996,0.071139,0.0583701,0.07242,0.058507,0.0732975,0.0586103,0.0717547,0.0586679,0.0704828,0.0597237,0.0703817,0.0597602,0.0704152,0.0604009,0.0704434,0.0597742,0.0710791,0.0593098,0.0709614,0.0592144,0.0708612,0.0593316,0.0707981,0.0593735,0.0707145,0.0594413,0.0706426,0.0594355,0.0707479,0.0593922,0.0711259,0.05925,
5250,0.750532,0.275371,0.93321,0.278103,0.0369362,0.893677,0.991294,0.490924,0.619109,0.0955276,0.294441,0.678507,0.568762,0.110712,0.215539,0.671466,0.318566,0.924327,0.150913,0.47892,0.393069,0.504608,0.319422,0.529221,0.00930422,0.184727,0.0260187,0.198405,0.0479747,0.196648,0.119135,0.00596394,0.269808,0.089128,0.330058,0.0189368,0.00529747,0.412519,0.0325112,0.138287,0.110704,0.0726117,0.0764178,0.0408157,0.0559964,0.0640675,0.0245532,0.0817382,0.0581572,0.0700432,0.0574974,0.0719444,0.0630863,0.0639354,0.0656076,0.061887,0.0686235,0.0624093,0.0685453,0.0608727,0.0669276,0.0611424,0.0716046,0.0580179,0.0730702,0.05531,0.0655555,0.0621914,0.0700753,0.0598159,0.0712239,0.0596577,0.0714973,0.0585506,0.0712283,0.0586823,0.0708514,0.0592144,0.0701247,0.0595006,0.070347,0.0598496,0.0725939,0.0586087,0.0725574,0.0586204,0.0708352,0.0591765,0.0710379,0.0592176,0.0706803,0.0594996,0.0711256,0.0591675,0.0704872,0.0593922,0.0706907,0.0594288,0.0707981,0.0593657,
5260,0.715372,0.399489,0.826327,0.736532,0.766257,0.726507,0.0399843,0.22107,0.661938,0.88553,0.914079,0.502869,0.730885,0.584519,0.939486,0.505981,0.437756,0.312238,0.517739,0.126344,0.286893,0.111557,0.397274,0.089128,0.00930422,0.773139,0.00529747,0.313134,0.0976182,0.142905,0.989779,0.0272458,0.3632,0.398451,0.149682,0.0407454,0.0154752,0.0854863,0.296636,0.0114134,0.123071,0.0457286,0.0834803,0.0672668,0.0429519,0.0890696,0.0488591,0.0842672,0.0765385,0.0626249,0.0685816,0.0583813,0.060179,0.0656026,0.0689391,0.0599031,0.0709088,0.0601114,0.0622769,0.0649526,0.0520045,0.0768014,0.0765822,0.0549545,0.071216,0.0592258,0.0703703,0.0601529,0.0692528,0.0610579,0.0699478,0.059347,0.073188,0.0585951,0.0676247,0.0611769,0.0737782,0.0575674,0.0697621,0.0594077,0.0708767,0.0594117,0.0722797,0.0585544,0.0701272,0.05985,0.0708034,0.0593284,0.0710726,0.0593532,0.0709799,0.0591518,0.0706196,0.0593674,0.0707791,0.0593518,0.0707673,0.0593283,0.0708786,0.0592775,
5270,0.370567,0.316807,0.133038,0.60989,0.423552,0.863025,0.2266,0.206556,0.809357,0.228685,0.195246,0.110371,0.0523398,0.185898,0.427279,0.517996,0.145385,0.175411,0.0976182,0.0958098,0.367693,0.0478103,0.0403279,0.344812,0.490089,0.19019,0.687833,0.544005,0.975141,0.406502,0.436607,0.50818,0.57071,0.616102,0.052554,0.0664791,0.288809,0.0029345,0.157861,0.0423678,0.0730738,0.0571899,0.0656375,0.0635184,0.0819765,0.0587607,0.0620324,0.0752795,0.0622244,0.074999,0.0520045,0.0693106,0.0612027,0.054944,0.0551923,0.0658504,0.0622791,0.070832,0.0692604,0.0585173,0.0679022,0.0610722,0.070658,0.0594413,0.0705091,0.0601495,0.0740005,0.0578495,0.0756775,0.0564006,0.066456,0.0624335,0.0720295,0.0596244,0.0692528,0.0601665,0.0722766,0.0586413,0.0726259,0.0583358,0.0710139,0.0592163,0.0706972,0.059482,0.0698177,0.0597673,0.0701254,0.059822,0.0707559,0.0592814,0.0707086,0.0594286,0.0708001,0.0593621,0.0708829,0.0592799,0.0705979,0.0593444,0.0707857,0.0593395,
5280,0.273415,0.757248,0.610892,0.289087,0.191976,0.958049,0.923282,0.784751,0.226494,0.42005,0.5014,0.580638,0.958501,0.4685,0.160377,0.835296,0.835248,0.604242,0.325396,0.334003,0.85861,0.169123,0.0814785,0.55404,0.357888,0.629365,0.390236,0.444739,0.29266,0.898659,0.144053,0.0623156,0.0151438,0.13247,0.12388,0.0305428,0.0286533,0.0941795,0.330192,0.0029345,0.0434164,0.06579,0.0836047,0.0700813,0.0517404,0.0627633,0.0435476,0.070832,0.0549594,0.0640454,0.0712985,0.0492245,0.04785,0.0766002,0.0607541,0.0605909,0.0636869,0.0596887,0.0674922,0.064371,0.0718687,0.0604394,0.0717933,0.0608802,0.0670232,0.0611059,0.0715386,0.0584525,0.0715262,0.0586943,0.0696529,0.0608803,0.0730564,0.0577273,0.0697432,0.0603473,0.0702741,0.0598934,0.0694703,0.0596911,0.0720576,0.0586413,0.0703932,0.0591465,0.0707697,0.059338,0.0706346,0.0594287,0.0709122,0.0592957,0.0701237,0.0595637,0.070475,0.0594933,0.0708285,0.0592973,0.070719,0.059409,0.0708684,0.0592962,
5290,0.0539616,0.712773,0.960323,0.115904,0.0958988,0.0026768,0.556392,0.782004,0.126816,0.841536,0.8547,0.0453558,0.245436,0.270106,0.977382,0.584804,0.607909,0.0316463,0.324772,0.934767,0.278449,0.766203,0.489145,0.436445,0.16807,0.843917,0.396051,0.822389,0.0284763,0.0688295,0.037319,0.142011,0.610892,0.0017334,0.0890671,0.0608772,0.0773609,0.0863373,0.0566759,0.0640454,0.0782594,0.0482572,0.0843862,0.0510042,0.118283,0.0314445,0.0421334,0.0929169,0.307853,0.0160675,0.0469642,0.0701964,0.0546715,0.0711621,0.0631174,0.0637869,0.070487,0.0582362,0.0666331,0.0630439,0.0701906,0.0592904,0.0683072,0.0599108,0.0709535,0.0580103,0.0713869,0.0593959,0.0692216,0.059807,0.0682989,0.0602629,0.0661577,0.0662522,0.0704287,0.0598273,0.069798,0.0596628,0.0682469,0.0609044,0.0712471,0.0586128,0.0706511,0.0594702,0.0707782,0.0593815,0.0705089,0.059507,0.0709834,0.0592789,0.0707006,0.0593536,0.0707697,0.0593259,0.0707614,0.0593339,0.0705827,0.0594636,0.0706141,0.0595973,
5300,0.657199,0.564393,0.935333,0.921824,0.792682,0.752803,0.226722,0.215393,0.268939,0.803797,0.718418,0.295963,0.633697,0.165789,0.962113,0.0489564,0.479359,0.0677798,0.261913,0.448924,0.578787,0.0758471,0.0455403,0.0284204,0.0539616,0.559929,0.0935962,0.824635,0.0958988,0.382162,0.0589768,0.081905,0.0758554,0.0559153,0.0693659,0.0695523,0.0777439,0.0697998,0.283283,0.0549701,0.595071,0.744942,0.0528814,0.110591,0.0481016,0.0792415,0.0818284,0.0641046,0.0607691,0.0616115,0.0592491,0.0664181,0.0574548,0.0683335,0.0713493,0.0660331,0.0727441,0.0583901,0.0693271,0.0596072,0.0671804,0.0622739,0.0655281,0.0655348,0.0709935,0.058608,0.0630882,0.0638313,0.0726988,0.0586261,0.0685217,0.0601847,0.0709605,0.0595173,0.0704687,0.0596534,0.0711438,0.0589735,0.0691295,0.0597887,0.0711419,0.0593316,0.0704002,0.0596097,0.0711009,0.0589798,0.0708267,0.0591992,0.0706569,0.0594796,0.0708478,0.0591639,0.0707513,0.0594636,0.0708604,0.0593868,0.0708302,0.0593113,0.0705881,0.0594169,
5310,0.17033,0.945483,0.811597,0.0797203,0.894794,0.28992,0.255548,0.597102,0.186384,0.541179,0.174372,0.443399,0.739263,0.0570561,0.161339,0.292164,0.838017,0.444501,0.120437,0.310544,0.964144,0.163354,0.0877688,0.156826,0.337047,0.0372485,0.101707,0.0591158,0.056758,0.152669,0.532245,0.680454,0.547958,0.0659522,0.339404,0.696131,0.708963,0.511345,0.433957,0.0290799,0.190462,0.0598875,0.0508666,0.0871868,0.0609301,0.0593499,0.0457711,0.100429,0.0650913,0.0664181,0.0700808,0.0607509,0.0583503,0.0685879,0.0818284,0.0563791,0.0633089,0.0658942,0.0693271,0.0583919,0.0675891,0.0678614,0.0686338,0.0599118,0.072894,0.0578176,0.0724948,0.058296,0.0696843,0.0597887,0.0699284,0.0598063,0.0677585,0.0616589,0.0716763,0.059151,0.0728231,0.0581938,0.071176,0.0592436,0.0703742,0.0597514,0.0712076,0.0590371,0.0707824,0.0592431,0.0707609,0.0592077,0.0706836,0.0593323,0.0706134,0.0593578,0.0704653,0.0594796,0.0707331,0.0594318,0.0708033,0.0593263,0.0708883,0.0592984,
5320,0.979353,0.526797,0.949239,0.0568618,0.915604,0.624497,0.747193,0.760831,0.14293,0.420807,0.975081,0.493638,0.733691,0.0156316,0.350905,0.596917,0.651708,0.698498,0.455297,0.947123,0.11118,0.597819,0.185428,0.48614,0.313134,0.918735,0.791564,0.602283,0.122997,0.595392,0.0894053,0.503274,0.895616,0.108325,0.0644438,0.0861867,0.518714,0.0280902,0.367846,0.0111674,0.0803946,0.0800505,0.0718673,0.0934525,0.139969,0.0591542,0.0733472,0.064372,0.0583503,0.0734516,0.0643798,0.0569646,0.0647144,0.067585,0.0632312,0.0660036,0.0747518,0.0544987,0.0752383,0.0575979,0.0821183,0.054763,0.0680151,0.0615935,0.0690321,0.0602279,0.0715388,0.058537,0.0737644,0.0581096,0.0691802,0.061014,0.0724427,0.058247,0.0709139,0.0593178,0.0701064,0.0598818,0.0700109,0.0597883,0.073334,0.0576254,0.0704833,0.0595069,0.0709038,0.0592664,0.0704397,0.0594178,0.0709717,0.0593522,0.0708351,0.0594631,0.0705532,0.0593751,0.0708054,0.0593027,0.0705267,0.0594814,0.0705122,0.0595346,
5330,0.975081,0.507932,0.976233,0.0500348,0.238029,0.631027,0.279066,0.734446,0.0513866,0.416263,0.482396,0.917638,0.494735,0.28085,0.139217,0.242983,0.182035,0.75931,0.671296,0.0700869,0.34268,0.512931,0.223994,0.631277,0.770307,0.237397,0.0903327,0.451827,0.643363,0.0194094,0.659534,0.749095,0.823043,0.231065,0.492281,0.0049839,0.0577007,0.114755,0.0405238,0.108202,0.181156,0.0263302,0.0602531,0.0642383,0.0717861,0.0628458,0.0635436,0.0703073,0.07417,0.0584443,0.084499,0.0510908,0.0763251,0.0598617,0.0627983,0.0616928,0.122113,0.0405808,0.0838633,0.0541051,0.0718471,0.056939,0.0707964,0.0592542,0.0702004,0.0601884,0.0680744,0.062658,0.0680607,0.0611942,0.073334,0.057367,0.0745055,0.0581657,0.0711318,0.0591363,0.0709139,0.0595761,0.0700423,0.0593595,0.0707255,0.0597497,0.0707126,0.0594858,0.0705446,0.0594877,0.0705838,0.0594618,0.0705068,0.0595645,0.0706524,0.0595153,0.07077,0.0593538,0.070914,0.0593707,0.0705944,0.0594196,0.0699691,0.0601106,
5340,0.805302,0.917638,0.925096,0.226082,0.49993,0.0842703,0.181858,0.629632,0.671296,0.85705,0.895924,0.562193,0.752912,0.094339,0.301566,0.128185,0.0903327,0.0798744,0.0703214,0.469005,0.827337,0.716863,0.364306,0.437961,0.358321,0.735391,0.0513866,0.0246393,0.945004,0.10482,0.806929,0.145146,0.540582,0.0202868,0.0577007,0.139285,0.32341,0.0049839,0.185494,0.0425033,0.0761425,0.0785687,0.095931,0.0445857,0.108058,0.0546776,0.111084,0.0505563,0.0505165,0.0769164,0.0405238,0.0948837,0.0760018,0.0578545,0.0681466,0.0608101,0.071393,0.0591141,0.0675805,0.0585537,0.0682634,0.0618351,0.0709316,0.0583137,0.0731021,0.0587261,0.07124,0.0610928,0.0680744,0.0606109,0.0743145,0.0576063,0.0713393,0.058855,0.0708031,0.0588337,0.0707953,0.0593712,0.0708535,0.0594928,0.0707385,0.059416,0.070213,0.0594305,0.0708471,0.0593275,0.0703287,0.0595342,0.0698254,0.0600202,0.0703028,0.0593675,0.0705767,0.059677,0.0708259,0.0593971,0.0706999,0.059419,0.0707902,0.0594169,
5350,0.725926,0.136356,0.194963,0.853974,0.241355,0.969144,0.390998,0.196356,0.747624,0.166856,0.446411,0.375597,0.171893,0.398357,0.32829,0.57331,0.885039,0.218597,0.688735,0.128639,0.896114,0.987364,0.441241,0.807705,0.959529,0.12283,0.871362,0.612833,0.139997,0.118348,0.552947,0.0231864,0.343529,0.0169955,0.104546,0.0316262,0.0577007,0.0948382,0.0751789,0.114527,0.134046,0.0535838,0.17292,0.0336094,0.0411655,0.0971614,0.0462596,0.0769164,0.0682449,0.0545005,0.080492,0.0505563,0.0795472,0.0487268,0.069426,0.0579472,0.0715883,0.0581072,0.0641918,0.0631129,0.0704904,0.0586673,0.0758772,0.0568188,0.071309,0.0593862,0.0684427,0.0606109,0.0703668,0.0585239,0.0710242,0.0590589,0.0710735,0.0598022,0.0732153,0.0576841,0.0714845,0.058723,0.0705712,0.0593665,0.0697184,0.059784,0.0705807,0.0592735,0.0707564,0.0593063,0.0707519,0.0593717,0.07077,0.0594531,0.0709428,0.0593177,0.0707268,0.0593699,0.0704921,0.0596343,0.0708912,0.0591773,0.070664,0.0594369,
5360,0.808618,0.403726,0.398891,0.829807,0.185419,0.390935,0.965079,0.90688,0.689488,0.0366295,0.346877,0.188829,0.442947,0.919907,0.59069,0.522958,0.329677,0.188474,0.478981,0.184375,0.705128,0.824568,0.66801,0.392141,0.141578,0.103105,0.290008,0.0256521,0.0284894,0.114527,0.0183707,0.0756891,0.0252818,0.633961,0.331907,0.0213737,0.153321,0.0344369,0.118514,0.0481309,0.0684821,0.0793344,0.0364296,0.1183,0.0565979,0.0569755,0.0795472,0.0461741,0.0556712,0.0735967,0.0626989,0.064831,0.0758772,0.0594979,0.0659606,0.0640824,0.0695093,0.0615646,0.0750167,0.0574165,0.0815197,0.0531186,0.0699672,0.0613143,0.0733185,0.058328,0.0716591,0.0581162,0.070258,0.060022,0.0711813,0.0596736,0.0703667,0.0596542,0.0705014,0.0595247,0.0691515,0.0601831,0.0698836,0.0599358,0.0708586,0.059176,0.0698127,0.058098,0.0707206,0.0591528,0.0715497,0.0587569,0.0709428,0.0592773,0.0703872,0.0595948,0.0708227,0.0594415,0.0708497,0.0593312,0.0705796,0.0594392,0.0707276,0.0594225,
5370,0.133403,0.04978,0.982737,0.394952,0.00386264,0.108376,0.375194,0.655766,0.183295,0.228815,0.200407,0.486506,0.385652,0.317358,0.499057,0.546355,0.0492326,0.266932,0.7995,0.921851,0.699658,0.0535324,0.0226207,0.736127,0.186548,0.510902,0.4612,0.0756891,0.0736643,0.18821,0.254579,0.048642,0.0223145,0.119777,0.0442489,0.0983823,0.0711197,0.0784232,0.1159,0.0535617,0.137799,0.035309,0.161924,0.0301312,0.0632872,0.0710182,0.078611,0.0596399,0.0719484,0.0568232,0.073862,0.0545568,0.0578775,0.0571701,0.0574152,0.0687926,0.0665589,0.0656192,0.0665352,0.0601241,0.0694859,0.0601779,0.0685637,0.0603265,0.0690558,0.0607799,0.0709659,0.061437,0.0732009,0.0585358,0.0714821,0.058189,0.0716451,0.0584723,0.0671365,0.0626848,0.0692081,0.0600044,0.0717172,0.0587569,0.0707595,0.0592894,0.0710504,0.0593526,0.0708949,0.0593743,0.0708604,0.0593109,0.0709323,0.0592778,0.0708823,0.0594732,0.0709353,0.0592541,0.0704297,0.0595748,0.0708923,0.0593265,0.0707966,0.059313,
5380,0.0711746,0.00851876,0.112571,0.526015,0.0752259,0.0378429,0.765047,0.266932,0.575063,0.327596,0.0998722,0.0535324,0.0654827,0.211659,0.240792,0.960351,0.479084,0.835851,0.584637,0.690166,0.0199164,0.288164,0.359757,0.0391768,0.120081,0.071428,0.119133,0.0921776,0.0661571,0.100752,0.193188,0.0173574,0.0908811,0.0463461,0.286254,0.00126652,0.969151,0.407157,0.35573,0.0652436,0.329141,0.105063,0.0591516,0.114464,0.0590795,0.0598589,0.0703125,0.0585357,0.0769338,0.0606968,0.0668892,0.0641574,0.0715749,0.0706828,0.0535675,0.0688907,0.0676083,0.0618738,0.07612,0.0546725,0.0687157,0.0597013,0.0692348,0.0587136,0.0693443,0.0598425,0.0686269,0.0613565,0.0685827,0.0617902,0.0702852,0.0600044,0.0730412,0.0576375,0.071258,0.0589274,0.0698522,0.0594305,0.0713455,0.0592165,0.0710487,0.0594348,0.0706682,0.0598238,0.070015,0.0597443,0.0710827,0.0592686,0.0710284,0.0593635,0.0708606,0.0592967,0.0712461,0.0589927,0.0704556,0.0595725,0.0709352,0.0593284,0.0705785,0.0595002,
5390,0.0329299,0.784656,0.48124,0.635572,0.933399,0.529478,0.901647,0.494556,0.243093,0.597556,0.249826,0.00851876,0.38944,0.44541,0.155928,0.231628,0.0981969,0.749671,0.864345,0.138696,0.129001,0.0742495,0.0627018,0.0810662,0.623582,0.00126652,0.969151,0.11669,0.930579,0.901434,0.00616339,0.587567,0.0661571,0.107837,0.122151,0.116779,0.186455,0.0458764,0.150506,0.0527246,0.0681116,0.0494029,0.073004,0.0604873,0.0641576,0.0618948,0.0592359,0.0666372,0.0853549,0.0697306,0.0511617,0.0724532,0.0715464,0.0588778,0.0669642,0.0644003,0.0696179,0.057488,0.06706,0.0620059,0.0688952,0.0620155,0.0726658,0.0585854,0.0769837,0.0569719,0.0588696,0.0660971,0.0656013,0.062002,0.0785816,0.0561272,0.0700491,0.060017,0.0710869,0.0589396,0.0714757,0.0587663,0.0710487,0.059377,0.0701571,0.0596309,0.0706308,0.0590376,0.0712004,0.0590952,0.0709096,0.0593642,0.0708042,0.0595059,0.0707089,0.0593462,0.0705668,0.0594443,0.0708917,0.0593412,0.0707629,0.0593099,0.0705629,0.0594611,
5400,0.978924,0.531113,0.642663,0.756187,0.924434,0.887587,0.294382,0.126611,0.808272,0.863748,0.835505,0.910418,0.592882,0.866444,0.336729,0.449734,0.818282,0.11669,0.769766,0.729976,0.751173,0.233181,0.444447,0.501874,0.064672,0.0599987,0.542414,0.106376,0.853936,0.584452,0.129531,0.806417,0.276092,0.0188555,0.121916,0.0885729,0.0198011,0.103668,0.0720753,0.0511247,0.0578073,0.061209,0.0672962,0.053363,0.0708669,0.065267,0.0549338,0.0656831,0.0709021,0.0561875,0.0711101,0.0600972,0.0520535,0.0694854,0.0828199,0.0517887,0.0593204,0.0642784,0.0997578,0.0478575,0.0776347,0.0571054,0.0703281,0.0588086,0.0726425,0.0572377,0.0688644,0.0607871,0.0715475,0.0590579,0.0676697,0.0615873,0.0670686,0.0607708,0.0691818,0.0600854,0.0703982,0.0596507,0.0711456,0.0593228,0.0707898,0.059396,0.0698503,0.0595047,0.0706594,0.0596578,0.0718024,0.0585292,0.0710639,0.0593075,0.0706643,0.059457,0.0705079,0.0594434,0.0708308,0.0593354,0.0707547,0.0594213,0.0707607,0.0594092,
