mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.820755,0.787234,0.871287,0.858586,0.842697,0.801802,0.876404,0.747748,0.866667,0.8,0.846154,0.8125,0.8125,0.817308,0.826531,0.843137,0.83,0.82,0.759615,0.760417,0.77451,0.785714,0.841584,0.646465,0.794118,0.77551,0.677419,0.682243,0.657407,0.663043,0.795918,0.686275,0.752688,0.616822,0.683673,0.627451,0.597938,0.563107,0.583333,0.644231,0.61,0.61,0.61,0.53,0.566667,0.727273,0.584158,0.717172,0.588235,0.602041,0.643564,0.676768,0.663462,0.666667,0.630435,0.574074,0.59375,0.625,0.588235,0.683673,0.611111,0.6,0.580357,0.647727,0.574074,0.641304,0.581633,0.578431,0.593407,0.633028,0.541667,0.538462,0.6,0.741176,0.552083,0.625,0.62766,0.5,0.57732,0.553398,0.6,0.57,0.663462,0.572917,0.578431,0.591837,0.611765,0.617391,0.5,0.54717,0.52381,0.642105,0.626263,0.544554,0.581818,0.555556,0.563107,0.536082,0.522523,0.719101,
2400,0.773196,0.786408,0.765432,0.764706,0.784314,0.836735,0.794393,0.817204,0.87963,0.847826,0.815534,0.804124,0.762887,0.786408,0.811881,0.757576,0.808511,0.773585,0.738318,0.752688,0.78125,0.826923,0.747748,0.752809,0.831683,0.767677,0.745283,0.702128,0.703704,0.641304,0.627451,0.622449,0.573171,0.618644,0.57,0.61,0.617021,0.613208,0.651685,0.612613,0.634409,0.598131,0.657658,0.662921,0.605769,0.604167,0.616822,0.666667,0.571429,0.610526,0.552083,0.538462,0.727273,0.633663,0.516129,0.598131,0.614035,0.488372,0.607843,0.612245,0.519231,0.645833,0.621053,0.666667,0.570175,0.511628,0.576923,0.583333,0.553191,0.537736,0.612903,0.663551,0.688679,0.56383,0.62963,0.5,0.58,0.68,0.59596,0.50495,0.545455,0.522222,0.494949,0.613861,0.522936,0.582418,0.613636,0.553571,0.659794,0.533981,0.64,0.55,0.563107,0.536082,0.552381,0.568421,0.59375,0.576923,0.638889,0.565217,
2600,0.775701,0.741935,0.726415,0.648936,0.801887,0.808511,0.783505,0.796117,0.727273,0.714286,0.840909,0.767857,0.715686,0.72449,0.808081,0.792079,0.80198,0.787879,0.730435,0.870588,0.714286,0.780488,0.759259,0.76087,0.65625,0.692308,0.633663,0.575758,0.597938,0.669903,0.683673,0.568627,0.622449,0.627451,0.62037,0.619565,0.647619,0.631579,0.644231,0.65625,0.672897,0.548387,0.621053,0.638095,0.536082,0.592233,0.640777,0.57732,0.594595,0.550562,0.637255,0.591837,0.504673,0.655914,0.613636,0.535714,0.618182,0.611111,0.547009,0.638554,0.672897,0.537634,0.514851,0.646465,0.612903,0.654206,0.628866,0.61165,0.608247,0.601942,0.569892,0.560748,0.587629,0.504854,0.54955,0.606742,0.616162,0.623762,0.571429,0.652632,0.584906,0.542553,0.479592,0.598039,0.62963,0.586957,0.66055,0.527473,0.5,0.51,0.617978,0.765766,0.520408,0.656863,0.650943,0.638298,0.669903,0.57732,0.518519,0.579832,
2800,0.726316,0.72381,0.745455,0.744444,0.72381,0.715789,0.759615,0.71875,0.706522,0.759259,0.789474,0.638095,0.745283,0.723404,0.728972,0.731183,0.694737,0.657143,0.69,0.69,0.721649,0.669903,0.595506,0.765766,0.69697,0.821782,0.729167,0.730769,0.686275,0.714286,0.669903,0.690722,0.694737,0.6,0.708333,0.567308,0.666667,0.570093,0.729167,0.538462,0.678899,0.626374,0.615385,0.520833,0.564815,0.565217,0.688679,0.648936,0.633663,0.555556,0.594828,0.559524,0.525773,0.543689,0.515789,0.6,0.565657,0.564356,0.621622,0.550562,0.509434,0.638298,0.62931,0.535714,0.631579,0.511628,0.472527,0.633028,0.489796,0.696078,0.680851,0.584906,0.532609,0.574074,0.585859,0.564356,0.5,0.540816,0.554455,0.646465,0.576087,0.62037,0.59375,0.528846,0.67033,0.577982,0.465909,0.625,0.528846,0.6875,0.589474,0.561905,0.650485,0.608247,0.583333,0.557692,0.71,0.72,0.722772,0.525253,
3000,0.72549,0.693878,0.623762,0.727273,0.702703,0.606742,0.536842,0.752381,0.644231,0.708333,0.666667,0.785714,0.648352,0.688073,0.73,0.63,0.692308,0.752294,0.670103,0.708738,0.717172,0.683168,0.692308,0.605505,0.752212,0.643678,0.640449,0.612613,0.623656,0.607477,0.715596,0.626374,0.568182,0.616071,0.714286,0.589474,0.537634,0.691589,0.673469,0.627451,0.631579,0.704762,0.717172,0.683168,0.58,0.49,0.6875,0.596154,0.676768,0.594059,0.545455,0.544554,0.686275,0.622449,0.686869,0.524752,0.592233,0.639175,0.504673,0.655914,0.606742,0.693694,0.625,0.604167,0.554217,0.581197,0.56,0.61,0.568182,0.625,0.564356,0.606061,0.653465,0.525253,0.572917,0.653846,0.59,0.56,0.585106,0.59434,0.514019,0.623656,0.628866,0.699029,0.603774,0.62766,0.622449,0.647059,0.613636,0.589286,0.556701,0.563107,0.65,0.56,0.538462,0.510417,0.587629,0.514563,0.609756,0.610169,
3200,0.634615,0.697917,0.635417,0.682692,0.67,0.59,0.686275,0.561224,0.7,0.7,0.631068,0.639175,0.708333,0.625,0.527473,0.577982,0.707865,0.63964,0.689655,0.72619,0.660194,0.649485,0.693878,0.696078,0.596154,0.541667,0.546392,0.563107,0.6,0.495238,0.53,0.61,0.518519,0.576087,0.468085,0.669811,0.565217,0.62037,0.553191,0.641509,0.548077,0.65625,0.54,0.58,0.539823,0.689655,0.537037,0.597826,0.67,0.51,0.605769,0.625,0.530612,0.598039,0.673469,0.72549,0.592233,0.494845,0.585859,0.574257,0.631579,0.6,0.576923,0.572917,0.691489,0.632075,0.712766,0.59434,0.569892,0.588785,0.436893,0.525773,0.666667,0.554455,0.541667,0.509615,0.553398,0.597938,0.509259,0.706522,0.55102,0.627451,0.594059,0.565657,0.707865,0.612613,0.575758,0.584158,0.611111,0.532609,0.604167,0.548077,0.626168,0.666667,0.621359,0.659794,0.575758,0.60396,0.70297,0.525253,
3400,0.646018,0.701149,0.628866,0.650485,0.682692,0.729167,0.649485,0.601942,0.669811,0.723404,0.659574,0.641509,0.692982,0.662791,0.685185,0.630435,0.655556,0.690909,0.684783,0.62037,0.655556,0.645455,0.650485,0.649485,0.685714,0.673684,0.657407,0.619565,0.71,0.64,0.666667,0.623762,0.701923,0.552083,0.701754,0.55814,0.634615,0.604167,0.603774,0.585106,0.644231,0.666667,0.651786,0.602273,0.704545,0.633929,0.553398,0.546392,0.591837,0.607843,0.666667,0.568421,0.613636,0.571429,0.628866,0.504854,0.652174,0.638889,0.575472,0.638298,0.542056,0.548387,0.5,0.521739,0.553191,0.660377,0.485437,0.57732,0.610526,0.580952,0.571429,0.637255,0.561224,0.578431,0.529412,0.55102,0.676471,0.602041,0.56701,0.543689,0.537736,0.617021,0.6,0.59,0.670103,0.563107,0.647059,0.62963,0.655914,0.579439,0.6875,0.548077,0.561798,0.675676,0.601852,0.630435,0.592233,0.587629,0.567568,0.629213,
3600,0.726316,0.638095,0.732673,0.636364,0.673684,0.733333,0.640777,0.628866,0.648352,0.623853,0.649485,0.650485,0.584906,0.670213,0.559524,0.724138,0.61165,0.721649,0.558824,0.55102,0.585106,0.707547,0.633663,0.59596,0.72,0.68,0.623762,0.666667,0.598214,0.670455,0.634615,0.53125,0.539823,0.632184,0.666667,0.572727,0.642202,0.527473,0.530612,0.666667,0.628571,0.589474,0.677083,0.615385,0.572727,0.555556,0.663462,0.5625,0.656566,0.653465,0.656863,0.653061,0.61,0.63,0.565657,0.554455,0.578947,0.604651,0.670455,0.5625,0.56044,0.642202,0.589474,0.609524,0.56,0.61,0.552381,0.610526,0.606383,0.566038,0.557692,0.604167,0.57732,0.533981,0.618182,0.666667,0.552381,0.621053,0.598039,0.540816,0.572727,0.622222,0.571429,0.568182,0.545455,0.7,0.604167,0.567308,0.691489,0.584906,0.584158,0.606061,0.583333,0.586957,0.669903,0.701031,0.552381,0.652632,0.494845,0.621359,
3800,0.592233,0.515464,0.666667,0.701923,0.607843,0.581633,0.585106,0.566038,0.623656,0.579439,0.622222,0.590909,0.634615,0.71875,0.659341,0.651376,0.644231,0.5625,0.712766,0.537736,0.659574,0.584906,0.717172,0.643564,0.575472,0.521277,0.566038,0.585106,0.577778,0.572727,0.603774,0.56383,0.728155,0.453608,0.636364,0.5,0.582418,0.522936,0.628571,0.452632,0.678161,0.584071,0.594059,0.666667,0.65625,0.567308,0.55102,0.617647,0.646465,0.554455,0.632479,0.566265,0.666667,0.536842,0.552083,0.586538,0.539216,0.642857,0.604167,0.596154,0.619048,0.694737,0.578431,0.530612,0.535354,0.633663,0.56383,0.556604,0.59375,0.509615,0.642105,0.619048,0.53271,0.655914,0.65625,0.567308,0.518868,0.691489,0.578431,0.683673,0.623762,0.575758,0.61,0.56,0.490385,0.5625,0.571429,0.480392,0.538462,0.635417,0.574468,0.518868,0.519231,0.5,0.659794,0.669903,0.566667,0.581818,0.541176,0.634783,
4000,0.637168,0.632184,0.696629,0.612613,0.607143,0.613636,0.602041,0.696078,0.548387,0.663551,0.653465,0.636364,0.62,0.56,0.64486,0.569892,0.641304,0.601852,0.547368,0.466667,0.55102,0.588235,0.673684,0.542857,0.614679,0.549451,0.74,0.63,0.662921,0.648649,0.596154,0.65625,0.473684,0.619048,0.495327,0.72043,0.689655,0.610619,0.686275,0.653061,0.55,0.64,0.539326,0.63964,0.616279,0.649123,0.654206,0.655914,0.598131,0.645161,0.5,0.554545,0.564815,0.586957,0.65625,0.5,0.628866,0.572816,0.577982,0.549451,0.47619,0.526316,0.582609,0.541176,0.58427,0.603604,0.556701,0.543689,0.544643,0.602273,0.663043,0.638889,0.60177,0.574713,0.56701,0.475728,0.653061,0.558824,0.619565,0.527778,0.622642,0.712766,0.546392,0.543689,0.575472,0.5,0.551402,0.602151,0.577586,0.535714,0.546392,0.553398,0.679487,0.590164,0.525773,0.543689,0.59596,0.594059,0.681818,0.655556,
4200,0.695652,0.62963,0.653465,0.59596,0.561224,0.637255,0.635514,0.655914,0.67033,0.53211,0.525253,0.633663,0.727273,0.633663,0.67619,0.6,0.645833,0.557692,0.698925,0.607477,0.540816,0.607843,0.657143,0.6,0.621053,0.638095,0.694737,0.666667,0.606061,0.534653,0.546392,0.679612,0.536842,0.580952,0.596154,0.541667,0.56383,0.650943,0.46988,0.564103,0.55,0.51,0.550847,0.47561,0.555556,0.534653,0.537736,0.56383,0.5,0.62963,0.554455,0.565657,0.6,0.685714,0.601852,0.619565,0.62,0.72,0.615385,0.550459,0.617647,0.632653,0.6,0.66,0.561905,0.663158,0.579439,0.666667,0.7,0.61,0.632653,0.647059,0.509434,0.617021,0.561905,0.631579,0.494737,0.561905,0.673267,0.626263,0.651376,0.604396,0.669903,0.597938,0.6,0.58,0.584158,0.535354,0.587629,0.679612,0.552083,0.509615,0.586538,0.572917,0.649351,0.601626,0.5,0.527778,0.647619,0.621053,
4400,0.583333,0.6875,0.516484,0.587156,0.659091,0.553571,0.613636,0.633929,0.663158,0.457143,0.640777,0.639175,0.531915,0.528302,0.608696,0.611111,0.550459,0.681319,0.621359,0.639175,0.614583,0.586538,0.628866,0.718447,0.580645,0.663551,0.462366,0.607477,0.56044,0.669725,0.546392,0.728155,0.604167,0.625,0.415094,0.617021,0.471154,0.614583,0.545455,0.584158,0.544554,0.636364,0.619565,0.666667,0.54,0.56,0.54,0.65,0.6,0.67,0.666667,0.522124,0.509615,0.583333,0.554455,0.636364,0.627273,0.7,0.581633,0.578431,0.622807,0.627907,0.673469,0.637255,0.621359,0.505155,0.610526,0.638095,0.553398,0.670103,0.471698,0.62766,0.523256,0.631579,0.555556,0.521008,0.582524,0.56701,0.526786,0.465909,0.56701,0.533981,0.62766,0.528302,0.5,0.655172,0.614583,0.682692,0.568627,0.408163,0.571429,0.676471,0.614679,0.637363,0.603774,0.574468,0.635514,0.602151,0.6,0.6,
4600,0.526882,0.607477,0.647619,0.631579,0.58,0.65,0.607143,0.689655,0.605769,0.760417,0.579439,0.688172,0.602041,0.656863,0.587629,0.640777,0.567568,0.662921,0.640777,0.618557,0.6,0.621053,0.6,0.67,0.543689,0.680412,0.583333,0.608696,0.693694,0.561798,0.587629,0.475728,0.524272,0.659794,0.640351,0.593023,0.590909,0.598214,0.553191,0.603774,0.548387,0.616822,0.552083,0.538462,0.65625,0.625,0.542553,0.716981,0.648936,0.5,0.56,0.7,0.633663,0.59596,0.546296,0.684783,0.652632,0.495238,0.677778,0.563636,0.618557,0.533981,0.531915,0.641509,0.592233,0.608247,0.50495,0.59596,0.536082,0.553398,0.583333,0.682692,0.628866,0.631068,0.556604,0.531915,0.611111,0.518182,0.576087,0.583333,0.587629,0.582524,0.626374,0.59633,0.612903,0.579439,0.584158,0.676768,0.626263,0.673267,0.54023,0.637168,0.481481,0.554348,0.613861,0.616162,0.563107,0.536082,0.666667,0.596154,
4800,0.603774,0.62766,0.701031,0.563107,0.62037,0.554348,0.676471,0.530612,0.601942,0.628866,0.676471,0.683673,0.55102,0.598039,0.617021,0.679245,0.522936,0.516484,0.663793,0.75,0.636364,0.633333,0.554455,0.59596,0.628319,0.551724,0.61,0.63,0.467391,0.638889,0.61165,0.649485,0.646465,0.663366,0.754902,0.602041,0.606061,0.594059,0.660377,0.62766,0.634615,0.583333,0.575221,0.563218,0.594059,0.585859,0.606061,0.574257,0.622642,0.606383,0.525773,0.621359,0.65,0.58,0.64486,0.612903,0.565657,0.544554,0.55814,0.535088,0.542056,0.580645,0.702128,0.650943,0.528846,0.645833,0.571429,0.652632,0.555556,0.630435,0.56044,0.642202,0.613861,0.646465,0.544643,0.693182,0.699029,0.515464,0.601852,0.565217,0.608247,0.572816,0.574713,0.59292,0.616162,0.623762,0.607843,0.632653,0.564356,0.626263,0.553398,0.618557,0.638298,0.622642,0.595506,0.54955,0.563218,0.575221,0.579439,0.516129,
5000,0.572917,0.673077,0.56,0.62,0.518519,0.532609,0.571429,0.631579,0.543689,0.628866,0.555556,0.6,0.651786,0.636364,0.621622,0.606742,0.633663,0.59596,0.505376,0.598131,0.592233,0.628866,0.622222,0.645455,0.612245,0.647059,0.730337,0.531532,0.656863,0.540816,0.640777,0.43299,0.639175,0.563107,0.634409,0.485981,0.656863,0.561224,0.578431,0.602041,0.649485,0.572816,0.690722,0.640777,0.651685,0.522523,0.623529,0.556522,0.619048,0.589474,0.642105,0.552381,0.593407,0.59633,0.645161,0.607477,0.538462,0.708333,0.638298,0.632075,0.61,0.52,0.628571,0.705263,0.474747,0.673267,0.564356,0.535354,0.554348,0.592593,0.514851,0.565657,0.6,0.55,0.554455,0.535354,0.581818,0.6,0.510417,0.663462,0.579545,0.508929,0.566667,0.627273,0.54902,0.561224,0.534653,0.525253,0.570093,0.666667,0.68,0.55,0.577982,0.571429,0.6,0.6,0.547368,0.619048,0.55,0.58,
