mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
25200,0.995952,0.997698,0.996429,0.995238,0.992857,0.988254,0.983492,0.975079,0.959206,0.937698,0.90881,0.864683,0.807619,0.740159,0.682619,0.682302,0.672698,0.699921,0.703651,0.705635,0.720794,0.722381,0.716508,0.720317,0.725794,0.739048,0.727222,0.737302,0.732698,0.738175,0.73381,0.727778,0.747857,0.72881,0.735873,0.736667,0.741111,0.734048,0.73119,0.730635,0.732778,0.734127,0.736587,0.745238,0.731429,0.734841,0.719206,0.718413,0.698968,
25400,0.995906,0.997717,0.996457,0.995276,0.992913,0.98811,0.983543,0.975118,0.959213,0.937717,0.909213,0.865039,0.807638,0.739449,0.682047,0.682126,0.67315,0.700709,0.704488,0.705512,0.720709,0.722126,0.71622,0.720709,0.726457,0.738976,0.728031,0.737087,0.732756,0.73811,0.734331,0.727638,0.747244,0.729213,0.735906,0.735827,0.741181,0.733937,0.731811,0.730866,0.732047,0.73378,0.73685,0.745433,0.731654,0.735118,0.718819,0.719055,0.69874,
25600,0.995938,0.997656,0.996406,0.995313,0.992969,0.988125,0.983437,0.975234,0.959141,0.937891,0.909297,0.864922,0.807656,0.738984,0.681172,0.682344,0.673125,0.701016,0.704453,0.70625,0.72125,0.722812,0.716719,0.721484,0.726094,0.739062,0.727734,0.736719,0.732656,0.738203,0.734141,0.726719,0.747578,0.729375,0.735938,0.736016,0.740781,0.733281,0.732344,0.730703,0.732031,0.733906,0.736797,0.745156,0.731875,0.735078,0.718672,0.719219,0.698906,
25800,0.995969,0.997674,0.996434,0.995271,0.992868,0.988062,0.983488,0.975271,0.959225,0.938062,0.909302,0.865271,0.807674,0.73876,0.680775,0.682713,0.672946,0.70124,0.704496,0.705969,0.719845,0.721628,0.716977,0.721318,0.726667,0.739535,0.727519,0.736667,0.732248,0.737752,0.734419,0.726822,0.747907,0.728992,0.736279,0.736279,0.740465,0.732791,0.732868,0.73124,0.731318,0.733953,0.736977,0.744574,0.732171,0.734496,0.719147,0.719457,0.700078,
26000,0.995846,0.997692,0.996462,0.995231,0.992769,0.988,0.983538,0.975385,0.959231,0.937846,0.909308,0.865615,0.807846,0.738462,0.680385,0.682846,0.672,0.701308,0.705462,0.707077,0.720231,0.721769,0.716846,0.721692,0.727231,0.739846,0.726615,0.736846,0.732385,0.737615,0.734385,0.727,0.746923,0.729615,0.735538,0.736846,0.739769,0.732538,0.732615,0.731615,0.731615,0.733231,0.736923,0.744923,0.732615,0.734615,0.719385,0.719769,0.700308,
26200,0.995878,0.99771,0.996489,0.995191,0.992824,0.988015,0.983511,0.975573,0.95916,0.937481,0.909008,0.86542,0.808321,0.738397,0.679771,0.68313,0.672672,0.701298,0.705725,0.706794,0.720458,0.721985,0.716336,0.720992,0.727328,0.739618,0.726641,0.736641,0.732214,0.737023,0.734275,0.727023,0.747023,0.729466,0.736107,0.737176,0.739771,0.73229,0.732595,0.731832,0.731908,0.733817,0.736641,0.745191,0.732214,0.734809,0.719389,0.719695,0.700229,
26400,0.995909,0.997727,0.996515,0.995227,0.992879,0.988106,0.983485,0.97553,0.959242,0.9375,0.908939,0.865379,0.808333,0.738636,0.680303,0.6825,0.672727,0.701818,0.705227,0.706894,0.720606,0.721742,0.715909,0.720606,0.726439,0.739773,0.727273,0.737424,0.732273,0.736894,0.734242,0.72697,0.74697,0.729924,0.737121,0.737197,0.740076,0.732803,0.733182,0.731894,0.731894,0.733409,0.735379,0.745227,0.732424,0.734773,0.72,0.719924,0.700303,
26600,0.995865,0.997744,0.996541,0.995263,0.992932,0.98812,0.983534,0.975414,0.959248,0.937368,0.908722,0.865789,0.807895,0.738872,0.680827,0.682932,0.673534,0.702331,0.705865,0.706692,0.720075,0.72188,0.716316,0.720977,0.726617,0.739398,0.727669,0.737218,0.732105,0.737068,0.734211,0.727143,0.747143,0.730075,0.737368,0.737218,0.740827,0.733534,0.733759,0.731654,0.731429,0.733534,0.735338,0.744887,0.732556,0.735038,0.72015,0.719774,0.699699,
26800,0.995821,0.997761,0.996493,0.995299,0.99291,0.988209,0.983582,0.975299,0.959179,0.937612,0.908806,0.865896,0.807239,0.738806,0.680224,0.683284,0.673955,0.702463,0.706567,0.707239,0.720299,0.722015,0.716716,0.721567,0.725821,0.738507,0.728284,0.737239,0.731567,0.736716,0.734552,0.727463,0.746418,0.730075,0.737463,0.737985,0.740746,0.733657,0.734104,0.731269,0.731493,0.733209,0.735224,0.744627,0.733284,0.735299,0.720597,0.720299,0.700149,
27000,0.995852,0.997704,0.996444,0.995333,0.992963,0.988296,0.983481,0.975407,0.959111,0.937481,0.909111,0.865926,0.807333,0.738741,0.680148,0.682815,0.67437,0.701852,0.706444,0.707926,0.719852,0.721407,0.715778,0.722,0.72637,0.738963,0.728296,0.737333,0.73163,0.736815,0.73563,0.727407,0.746444,0.730074,0.737926,0.73837,0.74037,0.73363,0.733407,0.731185,0.731259,0.732963,0.735185,0.74437,0.733926,0.73563,0.721037,0.72037,0.69963,
27200,0.995735,0.997721,0.996471,0.995368,0.992941,0.988162,0.983603,0.975368,0.958824,0.9375,0.909412,0.865735,0.807426,0.738603,0.680809,0.683162,0.674118,0.702132,0.705809,0.707721,0.719485,0.721176,0.715074,0.721544,0.725221,0.738897,0.729265,0.737059,0.731324,0.736838,0.736103,0.727868,0.746985,0.730515,0.738603,0.738971,0.739706,0.734191,0.732574,0.731912,0.731765,0.733015,0.734559,0.744853,0.734265,0.735809,0.721103,0.719926,0.699412,
27400,0.995693,0.997737,0.996423,0.995401,0.99292,0.987883,0.983577,0.975328,0.958686,0.937664,0.909708,0.865985,0.80781,0.738175,0.68073,0.682847,0.674015,0.701971,0.70562,0.706569,0.719343,0.721022,0.715036,0.721679,0.725474,0.739197,0.728978,0.735985,0.731752,0.736934,0.73635,0.728613,0.746788,0.730219,0.738248,0.738759,0.739489,0.734818,0.732774,0.732409,0.731825,0.732409,0.735036,0.744964,0.733942,0.735547,0.721022,0.720365,0.7,
27600,0.995725,0.997754,0.996449,0.995362,0.992899,0.987826,0.983623,0.97529,0.958913,0.937754,0.90971,0.866087,0.807681,0.736014,0.680725,0.682826,0.674565,0.702101,0.70529,0.706884,0.719058,0.721232,0.714855,0.721739,0.725797,0.737971,0.728913,0.736159,0.731304,0.737174,0.73587,0.728986,0.746812,0.73087,0.738623,0.738188,0.73971,0.73471,0.732754,0.732464,0.732174,0.732391,0.734928,0.745217,0.733478,0.735507,0.72029,0.72058,0.700217,
27800,0.995755,0.99777,0.996475,0.995252,0.99295,0.987914,0.983381,0.975396,0.958561,0.937698,0.909784,0.865971,0.807266,0.735827,0.681007,0.683094,0.675036,0.702662,0.704892,0.707482,0.719784,0.720935,0.715252,0.721799,0.726187,0.738058,0.729209,0.73705,0.731799,0.738129,0.735755,0.729424,0.746619,0.73036,0.738058,0.737914,0.739281,0.734964,0.733022,0.732518,0.731511,0.732302,0.735324,0.745468,0.733669,0.735755,0.72036,0.721079,0.701079,
28000,0.995714,0.997714,0.9965,0.995214,0.992929,0.988,0.983357,0.9755,0.958786,0.937571,0.909786,0.866143,0.807357,0.736,0.681357,0.682286,0.675429,0.702214,0.705143,0.707714,0.719857,0.720714,0.715429,0.721714,0.725786,0.737857,0.729071,0.737929,0.732214,0.738714,0.735429,0.729071,0.746,0.729857,0.738071,0.737786,0.739214,0.734786,0.732571,0.732357,0.731571,0.732429,0.7345,0.745714,0.733643,0.735786,0.7205,0.721357,0.700929,
28200,0.995745,0.99773,0.996525,0.995248,0.992908,0.987943,0.983333,0.975461,0.959007,0.938014,0.910142,0.866454,0.807589,0.73617,0.681348,0.681986,0.675177,0.701631,0.704255,0.708085,0.719574,0.721064,0.715248,0.721418,0.725816,0.738227,0.728794,0.737943,0.731844,0.73922,0.735674,0.729362,0.746596,0.73,0.737801,0.737589,0.739787,0.735106,0.732766,0.732979,0.731915,0.732695,0.733546,0.745248,0.733404,0.735816,0.719929,0.721206,0.701773,
28400,0.995704,0.997746,0.996408,0.995282,0.992958,0.987958,0.98331,0.975211,0.959014,0.937958,0.910282,0.866479,0.807465,0.736901,0.681338,0.681901,0.675352,0.70169,0.703873,0.707958,0.720141,0.721479,0.71507,0.721338,0.725986,0.738592,0.728239,0.737887,0.73169,0.739225,0.735986,0.729296,0.746408,0.729577,0.738028,0.737817,0.739718,0.735211,0.732676,0.732606,0.731831,0.731831,0.734437,0.745352,0.734225,0.735775,0.719859,0.720775,0.70162,
28600,0.995734,0.997622,0.996364,0.995175,0.992867,0.987972,0.983287,0.975175,0.959161,0.938042,0.91042,0.866224,0.806783,0.737203,0.681399,0.682028,0.674965,0.70042,0.703986,0.708601,0.720769,0.721189,0.715524,0.721259,0.726084,0.738671,0.728881,0.738392,0.731469,0.73951,0.735874,0.729161,0.746294,0.729091,0.738741,0.738182,0.74,0.735524,0.732308,0.732517,0.731538,0.732168,0.734685,0.745524,0.734545,0.736294,0.72007,0.720629,0.702028,
28800,0.995764,0.997639,0.996319,0.995208,0.992847,0.987778,0.983403,0.974931,0.959097,0.938125,0.910347,0.866181,0.806528,0.736875,0.681319,0.682153,0.674653,0.700625,0.704444,0.708681,0.720347,0.721319,0.715139,0.72125,0.725694,0.739028,0.729097,0.737847,0.731042,0.739583,0.736319,0.729167,0.745903,0.729028,0.738472,0.738194,0.74,0.735556,0.732569,0.732569,0.732014,0.732847,0.735069,0.745486,0.734583,0.735903,0.720417,0.720625,0.701806,
29000,0.995793,0.997655,0.996345,0.995103,0.992897,0.987655,0.983448,0.975034,0.959103,0.938207,0.910483,0.866069,0.806828,0.737034,0.681103,0.682483,0.674276,0.700552,0.704207,0.708483,0.720345,0.721448,0.715379,0.721379,0.724759,0.739724,0.729448,0.738207,0.731241,0.739517,0.73669,0.728828,0.745724,0.729172,0.738828,0.738552,0.740414,0.735448,0.73269,0.732552,0.732621,0.733103,0.735724,0.745793,0.734069,0.735172,0.720069,0.721034,0.702,
29200,0.995753,0.997671,0.99637,0.995068,0.992808,0.987671,0.983562,0.975,0.959041,0.938425,0.909795,0.86589,0.806507,0.737397,0.681644,0.682123,0.674452,0.701507,0.705,0.708493,0.720479,0.720959,0.715479,0.721712,0.724726,0.740205,0.729589,0.737945,0.730411,0.739041,0.736301,0.728767,0.746438,0.729589,0.738425,0.738493,0.740548,0.734521,0.732397,0.732603,0.732808,0.733151,0.735548,0.746507,0.734521,0.735411,0.719932,0.72089,0.701918,
29400,0.995782,0.997687,0.996395,0.995034,0.992789,0.987687,0.983605,0.975034,0.958912,0.938435,0.909592,0.866122,0.806395,0.737959,0.68102,0.681633,0.675034,0.701224,0.704966,0.708844,0.720476,0.720408,0.715986,0.721633,0.725306,0.740544,0.72932,0.737619,0.729864,0.738299,0.736259,0.728231,0.745986,0.729456,0.738707,0.739048,0.740272,0.735306,0.732109,0.732653,0.733469,0.73381,0.73551,0.746054,0.734082,0.73517,0.720612,0.721293,0.702381,
29600,0.995811,0.997703,0.996419,0.995068,0.99277,0.98777,0.983446,0.975068,0.958986,0.937973,0.909797,0.866486,0.806622,0.737973,0.680473,0.681284,0.675743,0.701486,0.705135,0.709189,0.721486,0.720541,0.716284,0.722027,0.725405,0.740338,0.729257,0.737838,0.72973,0.738041,0.735135,0.728176,0.745338,0.729595,0.739122,0.739797,0.740541,0.736216,0.732162,0.731622,0.733716,0.7325,0.735473,0.746351,0.734324,0.735135,0.720338,0.720203,0.70277,
29800,0.995638,0.997718,0.996443,0.995101,0.992819,0.987718,0.983557,0.975034,0.958926,0.937919,0.909933,0.866174,0.806376,0.737584,0.680403,0.680805,0.675638,0.701141,0.705906,0.709463,0.721812,0.720805,0.716443,0.722215,0.725503,0.741007,0.729262,0.73745,0.729195,0.737852,0.735302,0.727987,0.745839,0.729597,0.739396,0.739933,0.740537,0.736107,0.732148,0.731275,0.733826,0.732685,0.735839,0.746644,0.734832,0.734899,0.719463,0.719799,0.70302,
30000,0.9956,0.997733,0.996467,0.995133,0.992867,0.987533,0.983533,0.975067,0.959,0.9378,0.9098,0.866,0.806667,0.737933,0.680733,0.679867,0.675733,0.701,0.7062,0.7092,0.721667,0.7206,0.7168,0.722067,0.726133,0.740667,0.729333,0.737667,0.729867,0.737933,0.735467,0.727933,0.745667,0.729067,0.738867,0.7396,0.7408,0.735467,0.7318,0.7314,0.7334,0.732733,0.7364,0.746467,0.7348,0.7352,0.7196,0.72,0.703067,
30200,0.995563,0.997682,0.99649,0.995166,0.992848,0.98755,0.983576,0.975099,0.958874,0.937815,0.909868,0.866026,0.806821,0.738344,0.680728,0.679007,0.675762,0.700795,0.706556,0.710397,0.722053,0.720993,0.716623,0.721854,0.72649,0.740728,0.729338,0.738278,0.73,0.738079,0.734967,0.727351,0.745894,0.729404,0.738477,0.739669,0.740596,0.735894,0.731987,0.731656,0.73351,0.732517,0.73649,0.746159,0.734305,0.734702,0.719801,0.720397,0.703377,
30400,0.995592,0.997632,0.996513,0.995197,0.992829,0.987632,0.983553,0.975197,0.958684,0.937829,0.910132,0.866382,0.807039,0.737961,0.680461,0.678684,0.675987,0.700789,0.706645,0.710724,0.722632,0.720789,0.716382,0.722171,0.726908,0.741118,0.729342,0.738289,0.729342,0.738618,0.735921,0.727039,0.746184,0.729737,0.738487,0.739605,0.740592,0.735987,0.732237,0.731382,0.733684,0.732697,0.73625,0.746118,0.734342,0.734539,0.719803,0.720132,0.703553,
30600,0.995621,0.997647,0.996536,0.995163,0.992876,0.987712,0.98366,0.975294,0.958824,0.937908,0.910261,0.866275,0.806797,0.738693,0.68,0.678301,0.676078,0.701503,0.706928,0.710915,0.722941,0.720784,0.716732,0.722484,0.726667,0.741307,0.729412,0.738431,0.729085,0.738889,0.73549,0.726732,0.745752,0.729739,0.738431,0.74,0.740588,0.736209,0.731961,0.731307,0.733464,0.733137,0.736601,0.746209,0.733987,0.734771,0.720131,0.720065,0.704118,
30800,0.995584,0.997662,0.996558,0.995195,0.992922,0.987727,0.983636,0.975195,0.958636,0.937987,0.91026,0.866169,0.806299,0.738766,0.680584,0.678182,0.676104,0.701234,0.707468,0.710584,0.723117,0.721299,0.717013,0.722662,0.727208,0.740649,0.72974,0.738701,0.729026,0.738506,0.735325,0.726688,0.745909,0.730065,0.738766,0.740455,0.740649,0.736429,0.732143,0.730779,0.733701,0.733701,0.736948,0.745779,0.733506,0.734416,0.720584,0.72039,0.703896,
31000,0.995613,0.997677,0.996581,0.995226,0.992968,0.987742,0.983742,0.975097,0.958774,0.937935,0.909871,0.866065,0.806581,0.739484,0.68129,0.678258,0.675742,0.701226,0.707226,0.709161,0.722968,0.721419,0.716581,0.722323,0.727226,0.740581,0.730387,0.739419,0.729355,0.738968,0.734968,0.726774,0.745613,0.730387,0.739097,0.74,0.741161,0.736516,0.732258,0.73129,0.733548,0.734129,0.736968,0.745613,0.733613,0.734387,0.720839,0.720516,0.704258,
31200,0.995577,0.997628,0.996603,0.995256,0.992949,0.987756,0.983782,0.975256,0.958974,0.938077,0.909679,0.865897,0.80609,0.739744,0.680897,0.67859,0.676026,0.701731,0.706923,0.708846,0.722756,0.721474,0.7175,0.722436,0.727244,0.740705,0.731026,0.740064,0.729359,0.738462,0.735256,0.727244,0.745192,0.730128,0.739295,0.739615,0.74141,0.736538,0.732179,0.731026,0.733526,0.734038,0.737115,0.745513,0.73391,0.734359,0.720769,0.720449,0.704231,
31400,0.995605,0.997643,0.996624,0.995287,0.992994,0.987707,0.983822,0.975287,0.958981,0.937898,0.909427,0.865924,0.806178,0.739745,0.68051,0.678854,0.676242,0.701783,0.706752,0.708854,0.722611,0.720955,0.717898,0.72242,0.727197,0.740892,0.730573,0.739427,0.729618,0.738854,0.735478,0.727389,0.744586,0.730127,0.739554,0.740255,0.741529,0.736815,0.732229,0.731338,0.733694,0.734331,0.736815,0.745414,0.733822,0.734395,0.720573,0.720828,0.704522,
31600,0.995633,0.997595,0.996646,0.99519,0.992975,0.987658,0.983734,0.975316,0.959051,0.938101,0.909304,0.866329,0.806456,0.740316,0.680696,0.678291,0.675949,0.701962,0.706772,0.708354,0.722722,0.720127,0.718038,0.722848,0.727089,0.740443,0.730633,0.739114,0.72943,0.738987,0.73538,0.727025,0.744873,0.730633,0.73943,0.740316,0.741266,0.736835,0.732152,0.731139,0.733544,0.734177,0.736962,0.745063,0.734241,0.734747,0.720633,0.721076,0.704557,
31800,0.99566,0.99761,0.996541,0.99522,0.992893,0.98761,0.983522,0.975157,0.959057,0.938176,0.908931,0.866226,0.806981,0.740377,0.680377,0.677358,0.675849,0.702264,0.70673,0.708616,0.723019,0.719937,0.718239,0.723019,0.727673,0.740503,0.730943,0.739434,0.72956,0.738616,0.735723,0.727484,0.74566,0.730629,0.739308,0.739686,0.741258,0.736792,0.732138,0.731447,0.733459,0.734277,0.736792,0.744591,0.734591,0.735283,0.721006,0.721384,0.70434,
32000,0.995625,0.997563,0.996563,0.99525,0.992875,0.987625,0.9835,0.975125,0.959125,0.938063,0.908625,0.8665,0.806875,0.74075,0.680375,0.677188,0.675875,0.701063,0.706812,0.70875,0.72375,0.7205,0.717625,0.723313,0.728187,0.7405,0.731187,0.739313,0.729688,0.739,0.73575,0.727187,0.745812,0.731,0.739563,0.739563,0.7415,0.73675,0.73275,0.731875,0.73375,0.734625,0.736375,0.744313,0.734625,0.734875,0.720562,0.721187,0.704625,
32200,0.995652,0.997516,0.996584,0.99528,0.992857,0.98764,0.983602,0.975093,0.958882,0.937702,0.908571,0.86677,0.807019,0.740932,0.680373,0.676957,0.675839,0.700435,0.706894,0.708696,0.723789,0.721056,0.717391,0.723354,0.728323,0.740435,0.730807,0.739876,0.730248,0.739317,0.735839,0.727453,0.745901,0.73118,0.739814,0.739565,0.74118,0.737081,0.732857,0.731553,0.734161,0.734658,0.736087,0.744099,0.734783,0.734596,0.720683,0.721366,0.705031,
32400,0.995679,0.997531,0.996543,0.995247,0.992901,0.987531,0.983704,0.975062,0.958889,0.937778,0.908333,0.86716,0.806543,0.74037,0.680926,0.676975,0.676235,0.700432,0.706358,0.708704,0.723642,0.721111,0.717346,0.72321,0.728272,0.741049,0.731296,0.740123,0.730556,0.739259,0.736049,0.727037,0.745617,0.731049,0.739691,0.739568,0.741358,0.737593,0.732778,0.731975,0.734815,0.73463,0.736049,0.744444,0.734877,0.735123,0.72037,0.72142,0.704815,
32600,0.995644,0.997546,0.996564,0.995215,0.992883,0.987546,0.983742,0.975153,0.958834,0.937975,0.90865,0.867239,0.806687,0.740982,0.680798,0.676196,0.676258,0.700368,0.706503,0.708834,0.723558,0.721595,0.717423,0.723742,0.728405,0.741043,0.730982,0.740245,0.730245,0.739816,0.736074,0.726933,0.745767,0.731472,0.739755,0.739816,0.741227,0.736994,0.732331,0.732393,0.734908,0.734663,0.736012,0.744479,0.734417,0.734417,0.721043,0.721656,0.704785,
32800,0.995549,0.997561,0.996585,0.995244,0.992866,0.9875,0.98378,0.975244,0.958659,0.937744,0.909024,0.8675,0.806159,0.740244,0.68122,0.676341,0.676768,0.700793,0.70689,0.709207,0.723476,0.72189,0.717439,0.724024,0.728476,0.74061,0.730976,0.739634,0.730549,0.740061,0.736159,0.726463,0.745854,0.731402,0.739695,0.739756,0.741402,0.737439,0.731463,0.731768,0.735061,0.735183,0.73628,0.744329,0.734756,0.734817,0.720366,0.721585,0.705244,
33000,0.995515,0.997515,0.996545,0.995212,0.992848,0.987455,0.983818,0.975273,0.958727,0.937818,0.909212,0.867697,0.806242,0.74,0.680909,0.676848,0.677576,0.700909,0.707091,0.709636,0.723091,0.721758,0.717333,0.723818,0.728424,0.740242,0.731152,0.740121,0.730545,0.740182,0.736061,0.726727,0.74503,0.731091,0.740182,0.739818,0.741697,0.737394,0.731212,0.732,0.73497,0.735455,0.736242,0.744303,0.734727,0.73503,0.720364,0.721455,0.705758,
33200,0.995542,0.99753,0.996506,0.995241,0.992892,0.98747,0.983855,0.975361,0.958735,0.937711,0.909337,0.86759,0.806024,0.74012,0.681566,0.676687,0.67753,0.700663,0.706687,0.709639,0.723253,0.721506,0.71753,0.723554,0.728193,0.74012,0.730783,0.73994,0.730783,0.73994,0.736807,0.726867,0.745241,0.731265,0.740422,0.739458,0.741566,0.737651,0.731386,0.732289,0.735181,0.735843,0.736566,0.744398,0.734578,0.73512,0.72006,0.721446,0.705663,
33400,0.995569,0.997545,0.996527,0.995269,0.992814,0.987485,0.983832,0.975449,0.958683,0.937605,0.909281,0.867485,0.806108,0.74006,0.681018,0.676587,0.677066,0.700778,0.706587,0.709341,0.722994,0.721437,0.717425,0.723473,0.728323,0.740838,0.730719,0.73976,0.731198,0.74,0.736826,0.727305,0.74515,0.731198,0.740299,0.739521,0.741437,0.737904,0.731856,0.732036,0.735329,0.736347,0.736766,0.744311,0.734491,0.735509,0.72012,0.721557,0.705868,
33600,0.995476,0.99756,0.996548,0.995238,0.992857,0.98756,0.98375,0.975357,0.958869,0.937917,0.909524,0.8675,0.805655,0.740119,0.681131,0.676607,0.677202,0.700238,0.706429,0.709107,0.722798,0.721488,0.717024,0.723512,0.728214,0.74131,0.730714,0.739286,0.730893,0.74,0.737381,0.728214,0.745595,0.730774,0.73994,0.739286,0.741369,0.737738,0.731726,0.73256,0.735476,0.736548,0.737083,0.744405,0.734464,0.735476,0.720179,0.721786,0.706071,
33800,0.995503,0.997515,0.996568,0.995266,0.992604,0.987574,0.98355,0.975444,0.958817,0.937811,0.909645,0.867041,0.806095,0.740118,0.680947,0.676213,0.677396,0.699704,0.706982,0.708876,0.722722,0.722071,0.716982,0.723846,0.728402,0.741657,0.730828,0.738876,0.730651,0.740296,0.737337,0.728107,0.745503,0.730947,0.740118,0.739408,0.741183,0.737929,0.732012,0.732899,0.735444,0.736331,0.737219,0.744379,0.734379,0.735444,0.720533,0.721893,0.705621,
34000,0.995471,0.997529,0.996588,0.995294,0.992588,0.987588,0.983529,0.975353,0.958824,0.937824,0.909529,0.867471,0.806706,0.740059,0.681,0.676353,0.676706,0.699176,0.707471,0.708706,0.722353,0.722529,0.716941,0.724294,0.727765,0.741941,0.731235,0.738588,0.730706,0.740647,0.737588,0.728412,0.745706,0.730647,0.739882,0.739471,0.740824,0.738118,0.732176,0.732765,0.735412,0.736882,0.737529,0.744412,0.733706,0.735588,0.720471,0.722,0.705529,
34200,0.995322,0.997544,0.996608,0.995322,0.992573,0.987602,0.983567,0.975439,0.958889,0.938012,0.909415,0.867368,0.806433,0.740409,0.680936,0.676725,0.677135,0.698772,0.707602,0.708538,0.72193,0.72269,0.717076,0.72462,0.727661,0.741696,0.731404,0.73883,0.730819,0.740936,0.73731,0.728889,0.745965,0.730117,0.740234,0.739766,0.741111,0.738129,0.732632,0.732924,0.735614,0.73655,0.737719,0.744561,0.733567,0.735731,0.721111,0.722632,0.705673,
34400,0.995349,0.997558,0.996512,0.995291,0.992558,0.987674,0.983488,0.975407,0.959012,0.938198,0.909186,0.867384,0.806047,0.740174,0.680988,0.676744,0.676919,0.698779,0.707733,0.708372,0.721919,0.723256,0.717558,0.725407,0.727442,0.741163,0.731453,0.738721,0.731105,0.740872,0.737965,0.728605,0.74593,0.73,0.74,0.740058,0.741395,0.738663,0.7325,0.733198,0.735756,0.736279,0.737674,0.744477,0.733198,0.735814,0.721279,0.722674,0.705407,
34600,0.995376,0.997514,0.996532,0.995318,0.992601,0.987746,0.983353,0.975318,0.959133,0.938266,0.909133,0.866994,0.806301,0.739884,0.680058,0.676763,0.676821,0.699191,0.707919,0.708786,0.722139,0.723064,0.716994,0.72578,0.728035,0.740867,0.732023,0.73896,0.730405,0.740925,0.737919,0.728439,0.745376,0.729769,0.740058,0.740058,0.741387,0.739075,0.732832,0.73341,0.735896,0.736185,0.737803,0.744393,0.733006,0.735491,0.721676,0.722775,0.705029,
34800,0.995345,0.997529,0.996552,0.995345,0.992586,0.987816,0.983333,0.975402,0.95908,0.938333,0.909138,0.867069,0.806264,0.739655,0.680402,0.676264,0.677414,0.699483,0.707989,0.709368,0.722126,0.722759,0.717126,0.726034,0.727874,0.741034,0.732471,0.738851,0.729885,0.741207,0.737759,0.728678,0.74523,0.729828,0.74,0.739713,0.741552,0.738678,0.732701,0.733621,0.735402,0.736609,0.737816,0.74454,0.732414,0.735575,0.721667,0.722529,0.705575,
35000,0.995314,0.997543,0.996571,0.995371,0.992571,0.987829,0.983314,0.975486,0.959143,0.938457,0.908686,0.866914,0.805943,0.739771,0.680686,0.676457,0.676914,0.699943,0.708229,0.709714,0.722514,0.722686,0.717086,0.725886,0.728514,0.7408,0.732686,0.7388,0.729657,0.741086,0.737314,0.728857,0.745257,0.729943,0.740057,0.740171,0.7416,0.739143,0.7328,0.733829,0.7352,0.736857,0.738,0.744686,0.732629,0.735371,0.721943,0.722286,0.705657,
35200,0.995341,0.9975,0.996591,0.995398,0.9925,0.987784,0.983352,0.975284,0.959205,0.93858,0.908693,0.866989,0.805966,0.739773,0.680455,0.676761,0.677273,0.699886,0.708352,0.709943,0.722443,0.722273,0.71733,0.726023,0.728352,0.741136,0.7325,0.739205,0.729489,0.741307,0.7375,0.72875,0.745795,0.730057,0.74,0.740057,0.741875,0.739375,0.73233,0.733977,0.735227,0.736989,0.737955,0.743977,0.733125,0.735511,0.722102,0.722614,0.705852,
35400,0.995311,0.997514,0.99661,0.995424,0.992429,0.987853,0.983333,0.975367,0.959096,0.938644,0.908644,0.867288,0.806102,0.739774,0.680226,0.677062,0.676667,0.699492,0.708023,0.710339,0.722599,0.722316,0.717458,0.725989,0.728588,0.74113,0.732938,0.738588,0.729435,0.741525,0.737797,0.729266,0.745819,0.73,0.739944,0.739944,0.741695,0.73904,0.732486,0.734068,0.735085,0.736667,0.73774,0.744237,0.732712,0.735141,0.722316,0.722599,0.705989,
35600,0.995281,0.997528,0.996629,0.995393,0.992416,0.987809,0.983371,0.975337,0.959157,0.938539,0.908427,0.86736,0.806292,0.739551,0.679213,0.677753,0.677191,0.699607,0.707584,0.709663,0.722191,0.722303,0.717472,0.726236,0.728596,0.740955,0.732753,0.73809,0.729438,0.74191,0.737865,0.729551,0.745843,0.730225,0.739551,0.739663,0.741798,0.739382,0.732584,0.733876,0.734551,0.736685,0.737978,0.743989,0.733146,0.735393,0.722416,0.721798,0.706292,
35800,0.995307,0.997542,0.996592,0.995419,0.992458,0.987821,0.983128,0.975419,0.959106,0.938492,0.908492,0.867542,0.806257,0.738883,0.678771,0.677542,0.677318,0.699888,0.707765,0.710447,0.722905,0.722458,0.717318,0.726369,0.728715,0.74067,0.732626,0.737933,0.728827,0.741508,0.737933,0.729609,0.74581,0.729721,0.739385,0.739162,0.741844,0.739777,0.732961,0.734302,0.734302,0.73676,0.737542,0.743855,0.733017,0.735475,0.722402,0.722067,0.706313,
36000,0.995278,0.997556,0.996611,0.995389,0.9925,0.987889,0.983111,0.975278,0.959056,0.9385,0.908778,0.867389,0.806111,0.738722,0.678778,0.677778,0.677444,0.700167,0.708111,0.710556,0.723333,0.722222,0.717556,0.726611,0.728944,0.740944,0.732333,0.738,0.728722,0.741556,0.737778,0.729611,0.745944,0.729722,0.739778,0.738722,0.741722,0.739667,0.732944,0.734833,0.734,0.736667,0.737722,0.744056,0.732778,0.735556,0.723056,0.722278,0.706333,
