mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
17680,0.636696,0.289075,0.77117,0.910914,0.254032,0.500395,0.0727217,0.553318,0.954769,0.543891,0.0798836,0.624677,0.326636,0.227651,0.190361,0.704501,0.257516,0.0524274,0.210642,0.455113,0.359734,0.723759,0.0710269,0.198006,0.736133,0.475192,0.612511,0.978956,0.00488411,0.822142,0.708019,0.0262103,0.0826189,0.0274419,0.13486,0.0427679,0.0480759,0.0766299,0.16783,0.0321194,0.111757,0.0514857,0.141945,0.0470014,0.100009,0.0468945,0.0888454,0.0586279,0.0807805,0.0485315,0.0919797,0.050015,0.0939853,0.0582029,0.0719756,0.0586019,0.0728169,0.0593927,0.0737418,0.059786,0.0805178,0.051996,0.079383,0.0561326,0.0811397,0.0547675,0.0793746,0.0548526,0.080948,0.0551588,0.0797355,0.0548152,0.0801319,0.054647,0.0804955,0.0548161,0.0812871,0.0541891,0.0801439,0.0548928,0.0801404,0.0549753,0.0820355,0.0549319,0.0806144,0.0555622,0.081278,0.0551607,0.0811581,0.0546875,0.0807579,0.054577,0.0809695,0.0546931,0.0809146,0.0546487,0.0809336,0.05458,0.0809111,0.0545965,
17690,0.0850826,0.113409,0.51626,0.541313,0.0137937,0.729987,0.787037,0.500395,0.612715,0.694789,0.44867,0.0774829,0.324867,0.101202,0.594414,0.502849,0.159065,0.0799118,0.00488411,0.377083,0.550186,0.212145,0.433326,0.0826184,0.268463,0.885291,0.546183,0.96025,0.0012802,0.233635,0.0367359,0.0817568,0.0647192,0.067245,0.0968751,0.0359212,0.0840751,0.0639049,0.0419963,0.0952706,0.0293901,0.178379,0.180477,0.0513352,0.0867054,0.0602273,0.0742361,0.0471204,0.0694486,0.0586911,0.0836259,0.0537282,0.0888703,0.0551017,0.0789369,0.052856,0.0821203,0.0546421,0.0851952,0.0523663,0.082401,0.0536174,0.0791861,0.0560698,0.078666,0.0537638,0.0785678,0.0566534,0.0799079,0.055023,0.0777644,0.057395,0.0789595,0.0554553,0.0801918,0.0551721,0.079126,0.055902,0.0801951,0.0517283,0.0804947,0.0545701,0.08042,0.0548942,0.0809443,0.0545189,0.0807579,0.0546183,0.0809355,0.0546497,0.0808623,0.054595,0.0809801,0.0546304,0.080947,0.0547051,0.0812683,0.0548359,0.0812107,0.0545506,
17700,0.196979,0.920785,0.0173874,0.115698,0.714324,0.895698,0.193154,0.653645,0.363456,0.423659,0.182695,0.068118,0.704762,0.81424,0.12251,0.329339,0.0501385,0.1539,0.309866,0.00256349,0.623134,0.643134,0.518994,0.491007,0.569357,0.185504,0.184744,0.173551,0.139008,0.117551,0.0293901,0.142556,0.0453774,0.203476,0.309429,0.00288087,0.0193946,0.129441,0.130698,0.0402817,0.143288,0.0364105,0.0605447,0.068086,0.0694486,0.0684545,0.0695455,0.053812,0.0867013,0.0583182,0.0882382,0.0522757,0.0791861,0.0509916,0.0795852,0.0539689,0.0864992,0.05264,0.07662,0.0559528,0.0767213,0.057106,0.0806637,0.0534663,0.0799919,0.0545429,0.0757035,0.0580495,0.0816109,0.0526651,0.0801882,0.0549376,0.0812989,0.0549916,0.080095,0.0550702,0.0807055,0.055239,0.0806147,0.0545223,0.0811787,0.0544501,0.0810842,0.0545586,0.0812854,0.0544956,0.0810347,0.054758,0.0823108,0.0537012,0.080557,0.0548848,0.0805365,0.0546368,0.0810708,0.0545617,0.0809932,0.0545114,0.0810083,0.0546092,
17710,0.54583,0.802717,0.0436725,0.0309154,0.515546,0.338635,0.183394,0.947602,0.584569,0.674564,0.300224,0.0890451,0.943547,0.112919,0.0169982,0.291592,0.0942041,0.338291,0.301895,0.84103,0.0134851,0.572741,0.107247,0.0572895,0.65097,0.895698,0.499321,0.701483,0.0488307,0.218414,0.041435,0.117551,0.0139632,0.139596,0.151757,0.0265941,0.207343,0.00620835,0.0144997,0.154044,0.0606533,0.0598208,0.0843423,0.0360151,0.159523,0.0294472,0.0559277,0.0627301,0.0533086,0.0696212,0.066781,0.0611962,0.0796383,0.0534367,0.0815733,0.0545434,0.0751231,0.056532,0.0816109,0.0566997,0.0849289,0.0516803,0.0698597,0.0576665,0.0870532,0.0546521,0.0864992,0.0521123,0.080964,0.0542719,0.0810957,0.0541497,0.0794898,0.055072,0.0812141,0.0543341,0.0804517,0.0548988,0.0821637,0.0539084,0.078988,0.0556596,0.0797043,0.0550629,0.081075,0.0544218,0.0805064,0.054782,0.0807488,0.054664,0.0812159,0.0545701,0.0807102,0.054758,0.0811485,0.0545198,0.0811253,0.0545449,0.0810893,0.0544931,
17720,0.29357,0.861738,0.920544,0.65905,0.0169982,0.650086,0.616174,0.825492,0.582831,0.114112,0.883716,0.689601,0.198349,0.121699,0.418868,0.836112,0.296868,0.126808,0.970463,0.0124069,0.378912,0.307497,0.578697,0.399606,0.132431,0.085318,0.470411,0.0693773,0.0144997,0.166335,0.010252,0.176846,0.36162,0.706213,0.0350179,0.143948,0.0711488,0.065208,0.0546615,0.0672777,0.125461,0.0614934,0.0501946,0.079145,0.275797,0.798698,0.110044,0.0415342,0.0692201,0.0570367,0.0875477,0.0500659,0.0723435,0.0591586,0.0740203,0.0602641,0.100248,0.0367105,0.0751231,0.0564359,0.0869179,0.0552085,0.0789541,0.0543054,0.0853644,0.051983,0.0796209,0.0553837,0.0806888,0.0543583,0.0821112,0.0536928,0.0793553,0.0554768,0.08215,0.0536542,0.080952,0.0544367,0.079658,0.0550371,0.0807198,0.0544073,0.0810572,0.0544038,0.0809765,0.0547605,0.0810549,0.0545133,0.0810957,0.0543269,0.0807716,0.0549227,0.0806152,0.05479,0.0808297,0.0547072,0.0810303,0.0545656,0.0811717,0.0545193,
17730,0.95149,0.312517,0.142064,0.107837,0.747732,0.193603,0.337068,0.636386,0.36402,0.141355,0.226479,0.697471,0.785382,0.0519322,0.259842,0.997147,0.900697,0.355292,0.299569,0.752674,0.336885,0.777306,0.159159,0.0241247,0.0169982,0.46899,0.574982,0.363663,0.899554,0.365211,0.0350179,0.14978,0.0815122,0.0459958,0.210991,0.750418,0.0407881,0.0758868,0.2836,0.00591211,0.0558498,0.085318,0.0570436,0.0673456,0.117196,0.0382275,0.104929,0.0496044,0.0948096,0.0507186,0.0788305,0.0579855,0.0672133,0.0597184,0.0898739,0.0512814,0.0879008,0.0514139,0.071819,0.059581,0.0864294,0.0545584,0.0845399,0.0544348,0.0814977,0.0529678,0.0790396,0.0554829,0.0803556,0.0555874,0.0800611,0.0549397,0.0793376,0.0552153,0.082288,0.0537666,0.0816022,0.0544757,0.0814163,0.054169,0.0810969,0.054888,0.0810889,0.0543269,0.0806764,0.05472,0.0797486,0.0545678,0.0811109,0.0545046,0.0806875,0.0546203,0.0810045,0.0545367,0.080743,0.0547465,0.0809473,0.0545916,0.0808057,0.0546577,
17740,0.0593326,0.375313,0.423759,0.610315,0.435231,0.992876,0.657074,0.597916,0.429852,0.352112,0.419644,0.672,0.781363,0.647702,0.0706217,0.509081,0.447378,0.465963,0.350538,0.430686,0.828899,0.707985,0.862852,0.347681,0.182889,0.808547,0.283422,0.951486,0.340606,0.0040608,0.0714242,0.117208,0.0425439,0.067551,0.117196,0.0372534,0.0716797,0.0335322,0.0952505,0.0418731,0.0769176,0.0587651,0.168564,0.0241247,0.0674513,0.0775605,0.0590553,0.0752413,0.0757592,0.0562219,0.0840247,0.0478555,0.0643435,0.0620839,0.162276,0.0251537,0.0684783,0.0623567,0.073134,0.0557846,0.0846759,0.0524146,0.0785404,0.0536587,0.0798792,0.055477,0.0787818,0.0549406,0.0832586,0.0540957,0.0796547,0.0545848,0.0798578,0.0542986,0.0814217,0.0543809,0.0804655,0.0550153,0.0793376,0.0552048,0.0806711,0.0548294,0.0823771,0.054026,0.0822563,0.0539827,0.0809538,0.0544804,0.080718,0.0547068,0.080915,0.0546736,0.0810576,0.0545567,0.0810043,0.0546107,0.0807616,0.0546479,0.0811451,0.0544785,
17750,0.862249,0.6529,0.756007,0.916865,0.766328,0.533713,0.58676,0.236996,0.782997,0.656991,0.969369,0.647822,0.278143,0.166769,0.181963,0.275234,0.100497,0.344669,0.0539392,0.140623,0.242875,0.582227,0.0425439,0.300466,0.127856,0.597916,0.973135,0.632632,0.0155053,0.0803555,0.297898,0.0117801,0.613882,0.0169294,0.314961,0.0423969,0.0342517,0.122829,0.0847949,0.0372534,0.0593527,0.0655991,0.0739582,0.0610299,0.138626,0.0235214,0.0665305,0.061526,0.134925,0.0317424,0.0840247,0.0513048,0.0668116,0.0689307,0.100668,0.0443069,0.0739452,0.0589987,0.0797126,0.0571122,0.0818619,0.0559236,0.0764278,0.0559358,0.0773895,0.0549769,0.081549,0.0543773,0.0786705,0.0550896,0.082926,0.0543794,0.0825541,0.0539765,0.0804856,0.0550118,0.0805924,0.0549242,0.0806711,0.0548798,0.0815495,0.0545624,0.0805852,0.0551682,0.0809947,0.0544643,0.0809651,0.0547868,0.0810247,0.0546625,0.0809463,0.0546464,0.080874,0.0547291,0.0808281,0.0546257,0.0810555,0.0546146,0.0809898,0.0546624,
17760,0.964583,0.830256,0.590639,0.344922,0.0214166,0.164909,0.244613,0.0210374,0.0743444,0.360706,0.205373,0.566656,0.610017,0.14948,0.08258,0.636984,0.249674,0.332789,0.841542,0.1261,0.502789,0.0844855,0.574708,0.947825,0.404885,0.0650785,0.00242002,0.54075,0.0482463,0.0938149,0.436226,0.0412405,0.030768,0.0663528,0.163925,0.0235214,0.0463404,0.080856,0.0996543,0.0321485,0.138775,0.0608971,0.0765867,0.0566243,0.0572268,0.0761954,0.0400823,0.0761154,0.093598,0.0437138,0.0783653,0.0506188,0.0798733,0.0607903,0.0688744,0.0614902,0.0775224,0.0575016,0.0981025,0.0453312,0.0884449,0.0517691,0.0851465,0.053595,0.0810152,0.0544194,0.082238,0.0540887,0.0809812,0.0547454,0.080937,0.0561111,0.0809875,0.0545271,0.0802707,0.0551232,0.0822531,0.0535706,0.0810092,0.054565,0.0826229,0.0537265,0.0814035,0.0542849,0.080298,0.054738,0.0806618,0.0547185,0.0806486,0.0546862,0.0808001,0.0546621,0.0809686,0.0545801,0.0808775,0.0546782,0.0808215,0.0546369,0.0810417,0.0544687,
17770,0.677444,0.849258,0.672382,0.797222,0.453867,0.881236,0.522208,0.294968,0.383807,0.825941,0.276347,0.82556,0.286525,0.164909,0.651887,0.248939,0.801702,0.00276324,0.384003,0.64402,0.0820575,0.0210374,0.61451,0.347132,0.236993,0.234446,0.0877901,0.224135,0.0681173,0.118539,0.0677,0.0468421,0.0329851,0.0623234,0.105094,0.0359542,0.633407,0.0619745,0.133991,0.0373186,0.0686272,0.0471925,0.0573955,0.0775759,0.0680734,0.058352,0.0908057,0.0472149,0.0925199,0.0454413,0.0365704,0.0892939,0.0754213,0.0563286,0.0803062,0.0575528,0.0796466,0.0534173,0.0857182,0.0514779,0.0827632,0.055776,0.0899126,0.0506042,0.0783653,0.0548905,0.0798733,0.0528437,0.0813695,0.0553708,0.0826382,0.053477,0.0815131,0.0544806,0.080298,0.0551898,0.0808876,0.0550024,0.0838109,0.0533551,0.0819626,0.0541797,0.0814957,0.0545343,0.0808928,0.0545703,0.0808275,0.0546665,0.0809831,0.0544999,0.0807953,0.0546942,0.0806391,0.0547043,0.080805,0.0547159,0.0806545,0.0547632,0.0809653,0.0545801,
17780,0.576274,0.432858,0.738992,0.143298,0.217607,0.17479,0.840444,0.239467,0.878742,0.580098,0.764973,0.233269,0.922556,0.584488,0.605894,0.123978,0.901756,0.894024,0.00550707,0.220384,0.757958,0.281762,0.543035,0.491131,0.288139,0.130869,0.646743,0.00796331,0.687412,0.973676,0.0842432,0.332454,0.101419,0.0745158,0.0919632,0.0623234,0.110089,0.071887,0.122733,0.0551207,0.0635067,0.0841719,0.0877901,0.0647575,0.068913,0.0617926,0.104384,0.0514894,0.0930986,0.0465057,0.0669092,0.0593522,0.0896794,0.0460095,0.0936028,0.0507482,0.0876672,0.0539703,0.0932839,0.0502334,0.077209,0.0569421,0.0798733,0.0539465,0.0817737,0.0543664,0.081703,0.0547355,0.083561,0.0531249,0.081034,0.0543531,0.0825384,0.0541657,0.0818042,0.0538497,0.0811767,0.0542135,0.0814819,0.0540264,0.0796371,0.0554457,0.0813695,0.0546668,0.0809331,0.0544809,0.0805103,0.0548239,0.0815776,0.0542888,0.0810079,0.0545714,0.0809698,0.0546625,0.0809916,0.0545813,0.0807775,0.0546507,0.0806021,0.0547629,
17790,0.296878,0.489997,0.867113,0.201785,0.380593,0.581703,0.763709,0.849495,0.309108,0.75564,0.766673,0.394814,0.117224,0.618849,0.0603875,0.245945,0.428541,0.266051,0.0879181,0.275871,0.146154,0.294358,0.840444,0.177717,0.187991,0.00796331,0.0339361,0.294561,0.397729,0.119468,0.00550707,0.168236,0.130993,0.0322213,0.0578043,0.0771794,0.141298,0.0351626,0.0930466,0.024563,0.109421,0.0349872,0.0766452,0.0632288,0.084414,0.0503741,0.0904905,0.0505435,0.0799351,0.0570105,0.229827,0.108183,0.103346,0.0453417,0.0689105,0.073237,0.0691646,0.0586566,0.0738836,0.0582567,0.0847093,0.0524546,0.0829144,0.0540192,0.0813498,0.0538497,0.0811189,0.0538522,0.0820861,0.0543581,0.0753018,0.0571169,0.0790855,0.0558495,0.0794441,0.0554178,0.0823561,0.0541879,0.0813547,0.0541321,0.080423,0.0549755,0.0821268,0.054063,0.0818033,0.054434,0.0806862,0.0547143,0.080753,0.0547868,0.081056,0.0545332,0.0811758,0.0544842,0.0810625,0.0546011,0.0808358,0.0546235,0.0809715,0.0546215,
17800,0.289933,0.773386,0.294182,0.939687,0.230931,0.50953,0.64896,0.122933,0.84153,0.244399,0.432158,0.137361,0.743523,0.135788,0.951352,0.791165,0.335238,0.335302,0.735928,0.449689,0.733059,0.181221,0.322751,0.201785,0.0634744,0.151542,0.578604,0.0215514,0.0515398,0.096171,0.00550707,0.172008,0.508402,0.0614863,0.206185,0.00886376,0.0739461,0.102862,0.0480288,0.0806882,0.212386,0.0638588,0.125049,0.0241806,0.0553371,0.0747408,0.0667689,0.0628536,0.0906995,0.0532892,0.117848,0.0468973,0.101458,0.0476891,0.0805001,0.0512172,0.081399,0.0556724,0.0795142,0.0536966,0.0737251,0.0576177,0.0861695,0.0538497,0.0739725,0.0569203,0.0787598,0.0571986,0.082385,0.0541931,0.0802064,0.0553838,0.0812965,0.0541347,0.0805013,0.0543446,0.0822135,0.0538204,0.0790058,0.055849,0.0840416,0.0526451,0.0799249,0.0552835,0.0807823,0.0545929,0.0810694,0.0545045,0.0805796,0.0547233,0.0807157,0.0547137,0.0813443,0.0544952,0.0809246,0.054634,0.0810356,0.0546329,0.0809723,0.0545837,
17810,0.96349,0.402214,0.514293,0.35493,0.0110028,0.880954,0.859792,0.0622276,0.616801,0.857426,0.922075,0.00750855,0.906214,0.753779,0.00208108,0.891845,0.520225,0.0357405,0.125647,0.096171,0.00550707,0.454748,0.773166,0.209485,0.168734,0.71616,0.124034,0.893186,0.341666,0.0111435,0.128415,0.0901912,0.0416165,0.0563174,0.132575,0.023178,0.0832663,0.0619332,0.25657,0.0417105,0.286359,0.0217234,0.03167,0.0802188,0.118586,0.042975,0.0597973,0.0679505,0.147294,0.0356861,0.095104,0.0513897,0.100968,0.048772,0.0873975,0.0549804,0.0834547,0.0536278,0.0819943,0.056357,0.0797444,0.0573018,0.0795278,0.0544599,0.0795166,0.0543594,0.0828452,0.053603,0.0800138,0.0549338,0.082526,0.0537715,0.0834581,0.0539716,0.0784053,0.0551373,0.0799814,0.0550666,0.0767353,0.05629,0.0797332,0.055078,0.0819164,0.0539773,0.0809806,0.0546173,0.0812321,0.0545572,0.0809279,0.0545957,0.0810389,0.0546948,0.0811436,0.054446,0.0811865,0.0545681,0.0808431,0.054774,0.0807901,0.0546994,
17820,0.370551,0.00750855,0.881263,0.950717,0.321187,0.296648,0.787526,0.79226,0.27765,0.34617,0.199312,0.146271,0.586559,0.272148,0.134713,0.165564,0.07601,0.857185,0.678006,0.420631,0.239709,0.184692,0.992279,0.144415,0.00793296,0.339655,0.112523,0.196491,0.194579,0.053189,0.261612,0.0706724,0.423429,0.0111435,0.0627525,0.194846,0.0839099,0.0473285,0.133481,0.0148372,0.499212,0.715984,0.161222,0.04003,0.112153,0.0516603,0.0598072,0.0726446,0.0783643,0.0583642,0.0895075,0.0508096,0.0909565,0.048772,0.080391,0.0543829,0.0800885,0.0561185,0.0842719,0.0530257,0.0811949,0.0536033,0.0819277,0.0528588,0.133959,0.0398434,0.0931437,0.0506586,0.0801569,0.0544274,0.0779777,0.0564478,0.0793285,0.0551816,0.0802897,0.055209,0.0827167,0.0536865,0.0815415,0.0546747,0.0806698,0.0547099,0.0810752,0.0545936,0.0814044,0.0545157,0.0802801,0.0548912,0.0805896,0.0551196,0.0817607,0.054262,0.0810286,0.0545606,0.0806389,0.0547525,0.0809157,0.0546922,0.0809328,0.0546102,
17830,0.976093,0.114582,0.121869,0.116782,0.863008,0.0848325,0.187159,0.643574,0.119971,0.3402,0.5313,0.78408,0.600296,0.640883,0.287271,0.108725,0.00296969,0.724571,0.462713,0.0799486,0.0182596,0.0722684,0.997582,0.0111435,0.0589799,0.163102,0.557056,0.68112,0.592288,0.690782,0.285496,0.667082,0.93419,0.982029,0.34627,0.136842,0.319239,0.00424572,0.176119,0.04003,0.0807055,0.0486765,0.0876417,0.0494029,0.109978,0.0529668,0.0869294,0.053208,0.0938599,0.0502237,0.0883157,0.0484391,0.0741863,0.0562754,0.121377,0.0398203,0.133481,0.0489362,0.0608792,0.0687895,0.0664413,0.0641624,0.0783591,0.0565178,0.0860398,0.0526935,0.0825796,0.0535922,0.0803467,0.0549533,0.0815071,0.0545319,0.0801382,0.0553163,0.0810076,0.0544149,0.0809539,0.0550624,0.0800673,0.0552282,0.0798556,0.0551816,0.0814771,0.05438,0.0819013,0.0543874,0.0810947,0.0547065,0.0815759,0.0542455,0.08094,0.05466,0.0808833,0.0546319,0.0809805,0.054624,0.0808815,0.0546607,0.0809677,0.0546567,
17840,0.5313,0.00440161,0.554547,0.480782,0.364763,0.0434349,0.721301,0.724571,0.0387707,0.289502,0.657978,0.197908,0.997582,0.73483,0.986774,0.114222,0.939214,0.290606,0.935725,0.777124,0.0465711,0.825351,0.416968,0.667806,0.869332,0.977429,0.199635,0.571914,0.625567,0.191967,0.201869,0.112997,0.0679683,0.0177543,0.117652,0.062906,0.145783,0.0300524,0.241549,0.0130758,0.0876417,0.0500931,0.0901016,0.0621887,0.114257,0.046591,0.0490647,0.0732452,0.0955859,0.0598264,0.118422,0.0442174,0.102838,0.0410003,0.0675505,0.0597366,0.0696628,0.0609952,0.0828806,0.050438,0.0794087,0.0559158,0.0781023,0.0562548,0.0844999,0.053208,0.0806283,0.0559503,0.0804006,0.0556263,0.0807237,0.0549901,0.0809571,0.0553406,0.0801061,0.0545052,0.0781475,0.0562017,0.0817564,0.054181,0.0810763,0.0548692,0.0810418,0.0545803,0.0811632,0.0543683,0.0809374,0.054601,0.0811308,0.0544975,0.0818514,0.0541825,0.0812282,0.0544209,0.0815231,0.0543833,0.0811115,0.0545523,0.0808521,0.0546122,
17850,0.32854,0.273889,0.737084,0.706076,0.631288,0.484598,0.0254578,0.486167,0.54628,0.599656,0.929502,0.612906,0.871791,0.112388,0.184353,0.522944,0.325123,0.45687,0.724906,0.480238,0.554508,0.640583,0.174961,0.238797,0.120896,0.220046,0.173044,0.482011,0.260749,0.183159,0.837016,0.942751,0.241452,0.0457486,0.121311,0.0428729,0.0670832,0.0583794,0.078922,0.0902407,0.173851,0.0194482,0.072399,0.0621887,0.0616273,0.0731627,0.291569,0.0147882,0.0959338,0.052925,0.0892853,0.0533057,0.0861271,0.0510414,0.0919579,0.050438,0.0876803,0.0520838,0.0705683,0.0600984,0.0817153,0.0550114,0.0793285,0.0564941,0.081945,0.0546738,0.0782342,0.0560612,0.0801061,0.0545116,0.0799847,0.0554707,0.0781806,0.0541721,0.0812027,0.0544845,0.0816779,0.0544849,0.0799807,0.0551981,0.0804449,0.0549641,0.0815628,0.0541825,0.0804084,0.0547933,0.0809785,0.0546346,0.0810459,0.0545355,0.0810036,0.054595,0.0810673,0.0545343,0.080971,0.0545187,0.0814417,0.0544626,0.0809261,0.0546311,
17860,0.783259,0.515881,0.113825,0.373283,0.344563,0.317092,0.941805,0.305966,0.0473261,0.822137,0.927374,0.546356,0.261123,0.0496704,0.695589,0.434177,0.390895,0.77748,0.780554,0.227541,0.690845,0.334172,0.999893,0.531792,0.54861,0.728669,0.0469132,0.659852,0.786679,0.229901,0.292698,0.123176,0.0745449,0.0850131,0.0895198,0.0355464,0.376668,0.0134725,0.116746,0.0685904,0.270856,0.0307696,0.0604533,0.0745561,0.0600908,0.066498,0.0763575,0.0550157,0.0697987,0.0650708,0.0749065,0.0533048,0.0900056,0.0607724,0.0811378,0.053514,0.0824193,0.0534088,0.0799368,0.0556193,0.0812556,0.0542376,0.080706,0.0548697,0.0827831,0.0541642,0.0833238,0.0526627,0.0785234,0.054914,0.0813117,0.0539363,0.0823092,0.054007,0.0834342,0.0537642,0.0872905,0.0509436,0.0809222,0.0544047,0.0807071,0.0545585,0.0806979,0.054585,0.0811213,0.0545654,0.0807834,0.0545898,0.0814072,0.0543953,0.0807294,0.0545818,0.0815736,0.054419,0.0809349,0.0545903,0.0811761,0.0545431,0.0811215,0.0545253,
17870,0.927374,0.897482,0.9449,0.546734,0.814176,0.532131,0.412604,0.5712,0.780554,0.849515,0.409079,0.0474642,0.492126,0.4524,0.726203,0.159545,0.886446,0.856969,0.349337,0.543037,0.193274,0.485237,0.593749,0.266622,0.113825,0.142645,0.00338969,0.460777,0.57481,0.335766,0.728647,0.120566,0.210267,0.00643203,0.45907,0.0404408,0.0997171,0.0665019,0.102315,0.0524267,0.0763575,0.0662689,0.0900276,0.0543201,0.0653909,0.0745561,0.0594813,0.0790488,0.132355,0.025134,0.0802057,0.054058,0.0866424,0.0550133,0.075404,0.0577492,0.0915649,0.0517448,0.0768524,0.0572675,0.0850616,0.0530276,0.081036,0.0524011,0.0820708,0.0554433,0.0871979,0.051362,0.0836568,0.0532301,0.0823555,0.053514,0.0824256,0.0541408,0.0808065,0.0543672,0.0814147,0.0544219,0.0833516,0.0535118,0.0812518,0.05447,0.0814839,0.0543985,0.081282,0.0543766,0.0809296,0.0545556,0.0800978,0.0548085,0.0812439,0.0544629,0.0811624,0.0545461,0.0811995,0.0545628,0.0808189,0.0546837,0.0810703,0.0545393,
17880,0.549148,0.12548,0.272348,0.646283,0.960428,0.090872,0.981418,0.017941,0.841589,0.545954,0.823293,0.335552,0.674641,0.331472,0.995835,0.208481,0.177322,0.0105914,0.549598,0.126963,0.104519,0.208406,0.584089,0.318208,0.984937,0.754289,0.9449,0.858674,0.113825,0.129823,0.362008,0.0126927,0.101034,0.0789242,0.0934145,0.261164,0.0423309,0.0649493,0.0928081,0.032671,0.199665,0.0262523,0.0894608,0.061744,0.0646251,0.0721164,0.11273,0.0509768,0.0820951,0.053755,0.0815908,0.0575825,0.0896322,0.0515465,0.0841365,0.0561662,0.0852369,0.0515678,0.0748222,0.0553656,0.0873703,0.0570463,0.0839001,0.0536241,0.0747081,0.0601518,0.0845985,0.053057,0.0830099,0.0540786,0.0794445,0.0547555,0.0823065,0.0541493,0.0809621,0.0551619,0.0808874,0.0547259,0.0808088,0.0546776,0.0807318,0.0543881,0.0809454,0.054611,0.0812439,0.0546394,0.081317,0.0543794,0.0831987,0.0537053,0.0798826,0.0551016,0.0819777,0.0541408,0.0810315,0.0545701,0.0808112,0.0546554,0.0811787,0.0545042,
17890,0.958368,0.88296,0.697351,0.331472,0.792794,0.678775,0.313191,0.0307758,0.845779,0.362854,0.512054,0.10029,0.281162,0.358823,0.911728,0.274367,0.479931,0.0902353,0.621488,0.0940251,0.213583,0.334205,0.816791,0.114323,0.0934145,0.511677,0.108703,0.159263,0.558422,0.00625214,0.22204,0.017941,0.0955305,0.0863394,0.08795,0.0937206,0.267192,0.0127889,0.0642128,0.0559646,0.0496597,0.0640151,0.0997955,0.0497528,0.0908887,0.0556514,0.0987628,0.0522942,0.0725884,0.0543665,0.085126,0.0505157,0.118557,0.0410814,0.0979935,0.0411388,0.135574,0.041285,0.0702627,0.0622586,0.0705003,0.061113,0.0808929,0.0561966,0.0821209,0.0531259,0.0811335,0.0558402,0.0814872,0.0544614,0.0814246,0.0550949,0.0835354,0.053305,0.0833986,0.0541049,0.079228,0.0551822,0.082572,0.0537522,0.0802788,0.0549909,0.0806078,0.0549776,0.0814549,0.05432,0.0813329,0.0543888,0.0808017,0.0546371,0.0803634,0.0548643,0.0809626,0.0546825,0.080961,0.0546636,0.0811781,0.0544651,0.0807834,0.0546446,
