mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.26014,0.24498,0.250558,0.241346,0.23831,0.247915,0.233807,0.242696,0.246937,0.226243,0.273698,0.238002,0.238829,0.190492,0.221506,0.220313,0.229938,0.222828,0.242533,0.193216,0.215332,0.195876,0.219526,0.180279,0.197413,0.148247,0.169371,0.128948,0.149705,0.0822962,0.119278,0.0580903,0.0879197,0.0409054,0.0635136,0.031985,0.0358573,0.0230683,0.0398676,0.0203167,0.0333033,0.01523,0.022431,0.0134649,0.0169743,0.011714,0.0168552,0.00711702,0.0125368,0.00594664,0.0104943,0.00515007,0.00972017,0.00427939,0.00649825,0.00377751,0.00557817,0.00331835,0.00454738,0.00250432,0.0034596,0.00188976,0.00323716,0.00197896,0.00281386,0.00130912,0.00212946,0.00106272,0.00172433,0.00100527,0.00158845,0.000751993,0.00119179,0.000601672,0.00104308,0.000491598,0.00083156,0.000489159,0.000682121,0.000302586,0.000571033,0.000321307,0.000436727,0.000214056,0.000347897,0.000183472,0.000288782,0.000149328,0.000264866,0.000111049,0.000196114,9.47012e-05,0.000146988,7.73369e-05,0.00013016,5.99087e-05,9.43298e-05,5.54865e-05,7.85289e-05,4.50458e-05,
2400,0.311204,0.287052,0.297471,0.301455,0.304453,0.303331,0.290797,0.295436,0.283328,0.284419,0.317604,0.266836,0.286087,0.239733,0.256345,0.260741,0.271546,0.267393,0.292905,0.222198,0.272306,0.232791,0.243736,0.200052,0.24142,0.164782,0.196541,0.128948,0.164024,0.0822962,0.13988,0.0580903,0.0879197,0.0409054,0.0691137,0.0301317,0.0430287,0.0230683,0.0419992,0.021466,0.0333033,0.01523,0.025185,0.0142266,0.0186203,0.0106006,0.0168552,0.00711702,0.0125368,0.00594664,0.0104943,0.00515007,0.00972017,0.00427939,0.00649825,0.00377751,0.00557817,0.00309472,0.00454738,0.00250432,0.00313076,0.00188976,0.00323716,0.00197896,0.00247504,0.00130912,0.00212946,0.00112995,0.00172433,0.00100527,0.00158845,0.000799568,0.00113103,0.000601672,0.00104308,0.000491598,0.000779041,0.000489159,0.000682121,0.000282195,0.000571033,0.000255192,0.000436727,0.000214056,0.000347897,0.00016765,0.000288782,0.000135093,0.000244015,0.000102039,0.000196114,9.47012e-05,0.000146988,8.34655e-05,0.000120243,5.99087e-05,9.43298e-05,5.10258e-05,8.26825e-05,4.50458e-05,
2600,0.362851,0.326048,0.351663,0.358092,0.35621,0.345797,0.321408,0.357337,0.35416,0.315705,0.35161,0.310164,0.336298,0.29567,0.284116,0.282302,0.314792,0.33366,0.333142,0.264878,0.323769,0.269628,0.281491,0.226997,0.282663,0.181577,0.216779,0.128948,0.183897,0.0822962,0.153543,0.0580903,0.0879197,0.036429,0.0737213,0.0301317,0.0456016,0.0230683,0.0419992,0.021466,0.0333033,0.01523,0.025185,0.0130384,0.0186203,0.0106006,0.0168552,0.00711702,0.0132071,0.00594664,0.0113428,0.00458648,0.00972017,0.00466763,0.00649825,0.00377751,0.00557817,0.00309472,0.00454738,0.00250432,0.00334961,0.00188976,0.00323716,0.00170029,0.00233754,0.00130912,0.00198617,0.00112995,0.00172433,0.00100527,0.00158845,0.000799568,0.00119911,0.000601672,0.00104308,0.000463916,0.000779041,0.000444947,0.000682121,0.000302817,0.00049951,0.000255192,0.000409145,0.000214056,0.000347897,0.000184025,0.000274184,0.000135093,0.000244015,0.000102039,0.000196114,9.94822e-05,0.000161242,8.34655e-05,0.000120243,6.4122e-05,0.000100025,5.10258e-05,7.56422e-05,4.12238e-05,
2800,0.410559,0.389131,0.382849,0.398473,0.39692,0.369908,0.35859,0.405468,0.384925,0.348214,0.386771,0.365994,0.364267,0.339274,0.331267,0.320653,0.362822,0.366702,0.353062,0.27825,0.361225,0.300443,0.323715,0.226997,0.303373,0.181577,0.245033,0.128948,0.198608,0.0822962,0.166978,0.0580903,0.0931948,0.036429,0.0737213,0.0301317,0.0508132,0.0230683,0.0379992,0.021466,0.0333033,0.0127932,0.0225147,0.0130384,0.0186203,0.0106006,0.0168552,0.00711702,0.0125255,0.00594664,0.0113428,0.0042968,0.0104386,0.00466763,0.00707451,0.00377751,0.00557817,0.00309472,0.00454738,0.00250432,0.00334961,0.00188976,0.00323716,0.00183855,0.00233754,0.00120548,0.00198617,0.00112995,0.00172433,0.00100527,0.00147632,0.000744088,0.00119911,0.000639798,0.00104308,0.000523838,0.000779041,0.000444947,0.000682121,0.000302817,0.000457793,0.000255192,0.000409145,0.000214056,0.000347897,0.000184025,0.000274184,0.000142075,0.000227571,0.000102039,0.000196114,9.94822e-05,0.000161242,8.34655e-05,0.000120243,6.4122e-05,8.80614e-05,5.47746e-05,7.56422e-05,4.12238e-05,
3000,0.443403,0.435827,0.382849,0.460457,0.428674,0.417996,0.410621,0.426982,0.416939,0.371428,0.436337,0.365994,0.403877,0.339274,0.366521,0.36787,0.40799,0.391149,0.423674,0.325113,0.393489,0.330797,0.323715,0.260474,0.325796,0.200407,0.264844,0.142816,0.198608,0.0892264,0.151141,0.0580903,0.0931948,0.0336534,0.0639377,0.0301317,0.0537026,0.0257047,0.0379992,0.021466,0.0314085,0.0134938,0.0225147,0.0141491,0.0186203,0.0106006,0.0156964,0.00711702,0.0125255,0.00632506,0.0106264,0.00462418,0.00978761,0.00505151,0.00707451,0.00377751,0.00516715,0.00309472,0.00454738,0.00218935,0.00364736,0.0017695,0.00323716,0.00198564,0.00268175,0.00120548,0.00198617,0.00119079,0.00161697,0.000851271,0.00147632,0.000744088,0.00119911,0.000639798,0.000975652,0.000494793,0.000779041,0.000444947,0.000625405,0.000302817,0.000488312,0.000255192,0.000409145,0.000198947,0.000347897,0.000194063,0.000274184,0.000142075,0.000227571,0.000102039,0.000168331,0.000104839,0.000161242,8.34655e-05,0.000120243,6.4122e-05,9.91122e-05,5.09739e-05,7.56422e-05,3.86869e-05,
3200,0.443403,0.469891,0.414507,0.460457,0.428674,0.443076,0.410621,0.458266,0.45205,0.428026,0.436337,0.390394,0.451714,0.408528,0.418106,0.36787,0.462943,0.391149,0.423674,0.325113,0.44649,0.330797,0.363794,0.276925,0.325796,0.213017,0.246636,0.151879,0.209566,0.0957012,0.151141,0.0580903,0.0862773,0.0376396,0.058728,0.0323588,0.0537026,0.0257047,0.0379992,0.021466,0.0314085,0.0134938,0.0243664,0.0134188,0.0186203,0.0106006,0.0156964,0.00776269,0.0125255,0.00677069,0.0111945,0.00462418,0.00978761,0.00505151,0.00707451,0.00377751,0.00516715,0.00309472,0.00454738,0.00231384,0.00364736,0.0017695,0.00323716,0.00198564,0.00241358,0.00120548,0.00221615,0.00119079,0.00170843,0.000851271,0.00136224,0.000744088,0.00119911,0.000588614,0.000975652,0.000494793,0.00073859,0.000444947,0.000625405,0.000324014,0.000513789,0.000255192,0.000440554,0.000198947,0.000347897,0.000194063,0.000274184,0.000142075,0.000227571,0.000102039,0.000168331,9.74385e-05,0.000147133,8.34655e-05,0.000120243,6.4122e-05,0.000105114,5.09739e-05,7.56422e-05,3.86869e-05,
3400,0.486907,0.469891,0.414507,0.414412,0.473583,0.471059,0.410621,0.458266,0.426218,0.428026,0.45889,0.390394,0.451714,0.453181,0.463717,0.396482,0.462943,0.417225,0.447049,0.342951,0.44649,0.330797,0.383383,0.276925,0.345047,0.213017,0.246636,0.151879,0.209566,0.0897425,0.161217,0.0580903,0.0862773,0.041363,0.0648405,0.0345161,0.0582884,0.0257047,0.0379992,0.021466,0.0314085,0.0134938,0.0223984,0.0134188,0.0186203,0.0106006,0.0156964,0.0084046,0.0133605,0.00677069,0.0105642,0.00499602,0.00978761,0.00505151,0.00707451,0.00343608,0.00516715,0.00287284,0.00454738,0.00245114,0.00364736,0.0017695,0.00323716,0.00184786,0.00241358,0.00120548,0.00206841,0.00130361,0.00170843,0.000851271,0.00136224,0.000744088,0.00119911,0.000588614,0.000915612,0.000538372,0.00073859,0.000407194,0.000625405,0.000324014,0.000513789,0.000255192,0.000440554,0.000198947,0.000347897,0.000207,0.000274184,0.000153963,0.000227571,0.000111799,0.000182603,8.76947e-05,0.000147133,8.92923e-05,0.000120243,6.4122e-05,0.000105114,5.09739e-05,7.56422e-05,3.86869e-05,
3600,0.538773,0.469891,0.453132,0.414412,0.473583,0.471059,0.410621,0.458266,0.453267,0.389682,0.45889,0.420363,0.481829,0.453181,0.463717,0.422914,0.502379,0.417225,0.447049,0.342951,0.44649,0.330797,0.383383,0.276925,0.345047,0.227218,0.279521,0.167866,0.209566,0.0962844,0.161217,0.061963,0.0862773,0.041363,0.0580534,0.0319923,0.0582884,0.0257047,0.0379992,0.021466,0.0314085,0.0134938,0.0241995,0.0124026,0.0186203,0.0106006,0.0156964,0.0084046,0.0119596,0.00677069,0.0105642,0.00534526,0.00978761,0.00423949,0.00707451,0.00371097,0.00549553,0.00257011,0.00493291,0.00245114,0.00364736,0.0017695,0.00304557,0.00195293,0.00241358,0.00136362,0.00206841,0.00121754,0.00170843,0.000937276,0.00136224,0.000744088,0.00112815,0.000547065,0.000915612,0.000538372,0.00073859,0.000407194,0.000625405,0.000324014,0.000513789,0.000255192,0.000440554,0.000198947,0.000347897,0.000207,0.000274184,0.000153963,0.000214498,0.000111799,0.000182603,8.76947e-05,0.000147133,8.92923e-05,0.000129103,6.4122e-05,0.000105114,4.74058e-05,7.56422e-05,3.86869e-05,
3800,0.538773,0.469891,0.453132,0.466416,0.473583,0.471059,0.446291,0.49638,0.453267,0.420428,0.434245,0.456003,0.506968,0.483393,0.499048,0.454076,0.502379,0.458543,0.447049,0.342951,0.44649,0.330797,0.383383,0.291373,0.345047,0.227218,0.279521,0.155406,0.209566,0.0962844,0.161217,0.0656928,0.0934528,0.041363,0.0633647,0.0319923,0.0582884,0.0257047,0.0423991,0.021466,0.0334017,0.0134938,0.0241995,0.0124026,0.0186203,0.00969489,0.0156964,0.0084046,0.0127569,0.00677069,0.011202,0.00534526,0.00978761,0.00475998,0.00707451,0.00371097,0.00505813,0.00281704,0.00493291,0.00260622,0.00395254,0.00187012,0.00304557,0.00185337,0.00241358,0.00136362,0.00206841,0.00121754,0.00170843,0.000855564,0.00136224,0.000744088,0.00118889,0.000547065,0.000915612,0.000510418,0.00073859,0.000407194,0.000669123,0.000324014,0.000513789,0.000269546,0.000409715,0.000198947,0.000347897,0.00018855,0.000274184,0.000153963,0.00023256,0.000111799,0.000182603,9.47849e-05,0.000147133,8.92923e-05,0.000122182,6.4122e-05,9.19478e-05,4.74058e-05,7.56422e-05,3.86869e-05,
4000,0.508948,0.469891,0.42,0.496058,0.448563,0.471059,0.446291,0.49638,0.485201,0.457215,0.434245,0.498095,0.47842,0.447512,0.499048,0.454076,0.534162,0.458543,0.471282,0.365815,0.476256,0.351874,0.383383,0.319123,0.345047,0.246977,0.279521,0.146082,0.209566,0.0962844,0.161217,0.0594845,0.103577,0.041363,0.066885,0.0319923,0.0617327,0.0257047,0.0450721,0.021466,0.0334017,0.0151353,0.0241995,0.0124026,0.0186203,0.00969489,0.0156964,0.0084046,0.0127569,0.00677069,0.0120655,0.00563308,0.00978761,0.00475998,0.00707451,0.00340989,0.00505813,0.00281704,0.00493291,0.00260622,0.00395254,0.00187012,0.00287671,0.00185337,0.00241358,0.00136362,0.00206841,0.00121754,0.00149691,0.000902768,0.00136224,0.000802552,0.00118889,0.000594933,0.000915612,0.000510418,0.00073859,0.000436808,0.000669123,0.000288012,0.000513789,0.000269546,0.000409715,0.000198947,0.000347897,0.000169695,0.000289416,0.000145565,0.00023256,0.000111799,0.000182603,9.47849e-05,0.000147133,8.27634e-05,0.000129055,6.4122e-05,0.000102947,5.10759e-05,7.56422e-05,3.86869e-05,
4200,0.480182,0.522972,0.498291,0.496058,0.482739,0.471059,0.487788,0.49638,0.485201,0.457215,0.48074,0.498095,0.47842,0.447512,0.499048,0.454076,0.454038,0.486055,0.434181,0.365815,0.430815,0.351874,0.415268,0.319123,0.374623,0.246977,0.294572,0.146082,0.209566,0.0962844,0.161217,0.0628669,0.103577,0.0441206,0.066885,0.03531,0.0561768,0.0257047,0.0405649,0.0199386,0.0334017,0.0143717,0.0241995,0.0124026,0.0186203,0.0104455,0.0165794,0.0084046,0.0134438,0.00677069,0.0120655,0.0053366,0.00978761,0.00450035,0.00707451,0.00318009,0.00533049,0.00281704,0.00532212,0.0021308,0.00372668,0.00204729,0.00287671,0.00185337,0.00241358,0.00136362,0.00206841,0.00114652,0.00157695,0.000902768,0.00136224,0.000802552,0.00118889,0.000594933,0.000915612,0.000510418,0.000775878,0.000436808,0.000626542,0.000288012,0.000513789,0.000269546,0.000409715,0.000187172,0.000347897,0.000156189,0.000289416,0.000145565,0.000217207,0.000111799,0.000182603,9.47849e-05,0.000147133,8.27634e-05,0.000129055,6.4122e-05,0.000102947,5.10759e-05,8.27615e-05,3.86869e-05,
