mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
22400,0.995625,0.997857,0.996696,0.995714,0.993393,0.989286,0.983482,0.979018,0.961696,0.943214,0.913393,0.871786,0.818571,0.751518,0.695893,0.667321,0.678393,0.687857,0.699196,0.709286,0.722679,0.727946,0.737411,0.735089,0.735625,0.725268,0.730804,0.728304,0.7325,0.733661,0.735536,0.730536,0.727768,0.735089,0.736696,0.732679,0.7375,0.734643,0.735446,0.732768,0.731071,0.728839,0.740089,0.735982,0.729464,0.734643,0.723929,0.712321,0.701429,
22600,0.995664,0.997876,0.996726,0.995752,0.993451,0.989115,0.983451,0.979027,0.961858,0.942655,0.912832,0.87177,0.81823,0.751681,0.696726,0.667522,0.67823,0.688496,0.699027,0.709027,0.722212,0.72823,0.737522,0.735841,0.735752,0.725575,0.730265,0.728938,0.732301,0.733805,0.735841,0.729823,0.728053,0.735575,0.73708,0.732212,0.737257,0.735664,0.735487,0.732655,0.731681,0.72823,0.739823,0.735752,0.729823,0.734956,0.724159,0.711593,0.70115,
22800,0.995702,0.997895,0.996754,0.995702,0.993509,0.989035,0.983509,0.97886,0.961579,0.942193,0.91307,0.871842,0.81807,0.752281,0.697193,0.666491,0.677544,0.689035,0.698684,0.709123,0.722895,0.728509,0.737368,0.735526,0.735439,0.724912,0.730175,0.729649,0.731754,0.734474,0.735614,0.729386,0.727895,0.735351,0.736754,0.732807,0.737105,0.735175,0.735877,0.732456,0.73114,0.727193,0.739649,0.734825,0.730614,0.735614,0.724386,0.71193,0.701754,
23000,0.995652,0.997826,0.996696,0.995739,0.993565,0.98887,0.983565,0.979043,0.961304,0.942174,0.913217,0.871652,0.817217,0.752,0.697304,0.666087,0.678,0.689565,0.699826,0.709304,0.722435,0.727652,0.738,0.735565,0.736174,0.724261,0.730174,0.72913,0.731478,0.734522,0.736087,0.728696,0.727826,0.735478,0.736522,0.732957,0.736609,0.734957,0.735478,0.732696,0.731391,0.727217,0.738609,0.735652,0.731304,0.735391,0.724174,0.712522,0.701565,
23200,0.99569,0.997845,0.996724,0.995776,0.993534,0.988793,0.983707,0.979138,0.961207,0.942586,0.912931,0.871379,0.816897,0.752241,0.697672,0.665517,0.677931,0.690086,0.699483,0.708103,0.721983,0.726638,0.737931,0.735345,0.736983,0.725,0.730862,0.729052,0.731724,0.73431,0.735862,0.727672,0.727586,0.736207,0.736379,0.733793,0.736466,0.734828,0.735862,0.732845,0.730948,0.727328,0.738707,0.735603,0.731552,0.735345,0.723966,0.711983,0.701724,
23400,0.995726,0.997863,0.996752,0.995812,0.99359,0.988803,0.983761,0.979316,0.961197,0.942564,0.913077,0.871282,0.815641,0.752051,0.698547,0.665385,0.677521,0.689316,0.699915,0.707863,0.722735,0.726068,0.738034,0.736154,0.737436,0.725556,0.730598,0.729487,0.732137,0.73453,0.735983,0.727094,0.727436,0.735641,0.735897,0.732906,0.735983,0.735641,0.736239,0.732308,0.731111,0.72641,0.738889,0.736325,0.731624,0.736325,0.724274,0.712393,0.701966,
23600,0.995678,0.997797,0.99678,0.995678,0.993475,0.988814,0.983729,0.979153,0.961102,0.942373,0.912458,0.871017,0.816102,0.752119,0.698475,0.665932,0.677458,0.689661,0.699492,0.70822,0.722797,0.72678,0.738136,0.736441,0.737966,0.725339,0.731271,0.729661,0.73178,0.733644,0.735678,0.726949,0.726949,0.735593,0.736017,0.732797,0.736017,0.735763,0.736356,0.732542,0.731525,0.72661,0.739915,0.737034,0.731525,0.736102,0.724492,0.711441,0.702712,
23800,0.99563,0.997815,0.996807,0.995714,0.993529,0.988571,0.983782,0.979244,0.961092,0.942269,0.912017,0.87042,0.816218,0.752773,0.698403,0.66563,0.677059,0.68916,0.699496,0.708655,0.723613,0.727143,0.738403,0.736134,0.738067,0.725798,0.731261,0.729832,0.731429,0.733866,0.736303,0.727899,0.727143,0.73437,0.73563,0.732521,0.735798,0.736387,0.736639,0.732521,0.731681,0.726471,0.739664,0.736723,0.731765,0.736134,0.724034,0.711765,0.702605,
24000,0.995667,0.997833,0.99675,0.99575,0.993583,0.988667,0.98375,0.979167,0.961083,0.942333,0.911917,0.8705,0.817083,0.75325,0.699083,0.664917,0.676167,0.688667,0.699417,0.709,0.723917,0.72675,0.738083,0.735667,0.738167,0.726417,0.731667,0.730083,0.73175,0.733583,0.736833,0.727833,0.726667,0.735,0.736167,0.732667,0.735083,0.73625,0.736583,0.7335,0.73175,0.726667,0.740083,0.736667,0.73175,0.736167,0.724167,0.711,0.703417,
24200,0.995702,0.997851,0.996777,0.995785,0.993636,0.988678,0.983719,0.978843,0.96124,0.942149,0.911818,0.869917,0.816777,0.752975,0.699835,0.665041,0.675702,0.688678,0.700248,0.708264,0.724132,0.727107,0.738512,0.735702,0.737521,0.72595,0.732314,0.73,0.731818,0.733058,0.736364,0.728099,0.72719,0.734959,0.736116,0.733058,0.734545,0.736281,0.736529,0.733802,0.730909,0.72686,0.739587,0.736198,0.731488,0.736116,0.723884,0.710496,0.703223,
24400,0.995656,0.997869,0.996803,0.995738,0.993525,0.988689,0.983607,0.978852,0.961066,0.942541,0.911475,0.869426,0.816803,0.752951,0.70041,0.664918,0.67418,0.688689,0.700574,0.708443,0.724262,0.727623,0.739098,0.735738,0.737869,0.726066,0.732459,0.730246,0.731721,0.733689,0.735738,0.727705,0.727541,0.735574,0.73623,0.733115,0.734754,0.736311,0.736475,0.732541,0.73123,0.727541,0.739754,0.736393,0.731803,0.73582,0.724426,0.71041,0.703115,
24600,0.99561,0.997886,0.996829,0.995528,0.993496,0.98878,0.98374,0.978943,0.960976,0.942358,0.91122,0.868943,0.816748,0.753577,0.700813,0.665203,0.67439,0.688537,0.700325,0.708862,0.723821,0.727967,0.73878,0.73561,0.73748,0.726179,0.732195,0.730407,0.73187,0.734065,0.735935,0.727967,0.72748,0.735691,0.736016,0.732764,0.734715,0.736829,0.736829,0.732683,0.730894,0.728211,0.740163,0.735935,0.731463,0.735854,0.72439,0.710894,0.703415,
24800,0.995645,0.997903,0.996855,0.995565,0.993468,0.98879,0.983629,0.978952,0.960968,0.942339,0.911129,0.869194,0.81621,0.752823,0.700645,0.665565,0.674919,0.687742,0.700565,0.709516,0.725323,0.728306,0.738871,0.735403,0.737339,0.725242,0.731371,0.730161,0.732016,0.734274,0.735645,0.728065,0.728145,0.735565,0.735887,0.732984,0.735242,0.736694,0.737097,0.731855,0.73121,0.727581,0.739919,0.736048,0.731613,0.735242,0.724194,0.71121,0.703065,
25000,0.99568,0.99792,0.99688,0.99552,0.99352,0.98872,0.98376,0.97896,0.96096,0.94224,0.91152,0.86896,0.81648,0.75288,0.70072,0.66576,0.67456,0.68736,0.70056,0.70936,0.72544,0.72896,0.73888,0.73544,0.73728,0.72512,0.73184,0.73048,0.73248,0.73448,0.73584,0.72832,0.72832,0.73568,0.73608,0.73344,0.73512,0.73664,0.73728,0.73216,0.73168,0.72808,0.73968,0.73528,0.73184,0.73496,0.72464,0.71168,0.7032,
25200,0.995714,0.997937,0.996905,0.995556,0.993571,0.988651,0.98381,0.979048,0.961032,0.942063,0.911587,0.868968,0.816825,0.752937,0.699365,0.666825,0.674286,0.688016,0.700794,0.709127,0.725476,0.729206,0.738968,0.735794,0.737778,0.724921,0.732063,0.730476,0.732857,0.735159,0.736429,0.728571,0.727937,0.735952,0.735238,0.732302,0.735159,0.736587,0.737778,0.73254,0.731984,0.727778,0.740476,0.735635,0.73246,0.735397,0.725238,0.712222,0.702698,
25400,0.995748,0.997953,0.996929,0.995591,0.993543,0.988583,0.983622,0.978976,0.960866,0.942362,0.911417,0.869134,0.817087,0.752362,0.699528,0.666772,0.674567,0.688504,0.700945,0.709055,0.724882,0.729213,0.739291,0.736614,0.737402,0.725197,0.732047,0.730787,0.733622,0.735591,0.736378,0.729606,0.728661,0.736378,0.736142,0.732835,0.734882,0.735984,0.737559,0.732283,0.731654,0.727559,0.740157,0.735827,0.732598,0.735276,0.724724,0.712598,0.70315,
25600,0.995781,0.997969,0.996953,0.995625,0.993594,0.988516,0.983437,0.978906,0.961016,0.9425,0.911094,0.869375,0.816953,0.752891,0.699141,0.666328,0.674531,0.688594,0.701016,0.708984,0.724922,0.729453,0.739453,0.736094,0.737422,0.725391,0.731797,0.730469,0.733984,0.735547,0.736406,0.73,0.728828,0.736953,0.735938,0.733125,0.735,0.735938,0.737812,0.731953,0.731641,0.726797,0.740156,0.735313,0.732812,0.735469,0.724609,0.713125,0.702109,
25800,0.995814,0.997984,0.996977,0.995659,0.993566,0.988527,0.983488,0.978915,0.961085,0.942558,0.91093,0.86938,0.816667,0.753101,0.699302,0.666899,0.674341,0.688915,0.70093,0.709457,0.724651,0.728915,0.738992,0.736512,0.737054,0.725659,0.732248,0.73062,0.734109,0.735504,0.736512,0.73062,0.729147,0.736822,0.736357,0.733023,0.734884,0.735659,0.73814,0.731938,0.73124,0.726357,0.740078,0.735659,0.733333,0.735426,0.725039,0.713876,0.701783,
26000,0.995846,0.998,0.997,0.995692,0.993538,0.988538,0.983385,0.978769,0.961154,0.942615,0.910615,0.869154,0.817385,0.753538,0.698846,0.667462,0.674538,0.688538,0.701154,0.709538,0.724769,0.728692,0.738846,0.736231,0.735846,0.726,0.731462,0.730308,0.734615,0.735692,0.736615,0.730462,0.728923,0.736462,0.737154,0.732923,0.735308,0.735769,0.738154,0.732077,0.730923,0.725769,0.739846,0.735385,0.733154,0.735,0.724462,0.713692,0.702154,
26200,0.995878,0.998015,0.997023,0.995725,0.993511,0.988397,0.983359,0.978702,0.961298,0.942595,0.910458,0.869008,0.817252,0.753053,0.699008,0.668244,0.674809,0.68855,0.701145,0.709847,0.724733,0.728473,0.739008,0.735878,0.736107,0.72626,0.730992,0.729695,0.734046,0.735573,0.736947,0.73084,0.729313,0.736794,0.737634,0.73229,0.735344,0.736336,0.738168,0.73229,0.731221,0.725725,0.740153,0.736107,0.733282,0.734656,0.724656,0.713893,0.702137,
26400,0.995909,0.99803,0.997045,0.995682,0.993333,0.988333,0.983182,0.978712,0.961515,0.9425,0.910682,0.869318,0.817045,0.753182,0.699318,0.669015,0.67447,0.689773,0.701818,0.71,0.725606,0.728636,0.739318,0.735303,0.735606,0.725909,0.731515,0.730152,0.734924,0.735985,0.7375,0.730985,0.729167,0.737348,0.737652,0.732348,0.735455,0.736439,0.738561,0.732273,0.730909,0.725758,0.739621,0.735682,0.732879,0.73447,0.724697,0.714773,0.702803,
26600,0.99594,0.998045,0.997068,0.995564,0.993233,0.988421,0.983308,0.978722,0.961579,0.942481,0.910451,0.869173,0.816767,0.753158,0.699023,0.669248,0.674737,0.69,0.701278,0.709474,0.724962,0.728496,0.739624,0.735113,0.735865,0.725865,0.731805,0.729549,0.735338,0.736015,0.737293,0.730902,0.729398,0.737293,0.737444,0.732406,0.735639,0.73594,0.738496,0.731579,0.731353,0.726466,0.738872,0.735639,0.733383,0.734737,0.725414,0.715263,0.702857,
26800,0.995896,0.99806,0.997015,0.995448,0.993209,0.988433,0.983433,0.978806,0.961567,0.942537,0.910821,0.869254,0.817015,0.752761,0.699179,0.669403,0.674776,0.690522,0.701269,0.709254,0.725597,0.727164,0.738955,0.735224,0.736269,0.726194,0.73194,0.729627,0.735448,0.734627,0.738134,0.731716,0.729925,0.737388,0.737985,0.732463,0.735522,0.735821,0.73791,0.732015,0.731418,0.726493,0.739478,0.735896,0.732836,0.734701,0.724851,0.715,0.703134,
27000,0.995852,0.998074,0.997037,0.995481,0.993111,0.98837,0.983333,0.978815,0.961556,0.942222,0.910667,0.868815,0.816741,0.753037,0.698593,0.669333,0.675185,0.691037,0.701111,0.709333,0.725852,0.727259,0.73837,0.734815,0.736519,0.725778,0.732222,0.729852,0.735481,0.734889,0.737111,0.731407,0.730519,0.738,0.738074,0.733333,0.735407,0.735333,0.738,0.732296,0.731556,0.726222,0.739333,0.735407,0.733333,0.734519,0.72437,0.715259,0.703037,
27200,0.995882,0.998088,0.997059,0.995368,0.993162,0.988456,0.983235,0.978603,0.961618,0.942353,0.910662,0.86875,0.816691,0.752574,0.698529,0.668897,0.675441,0.691471,0.70125,0.710221,0.726397,0.727574,0.738456,0.734632,0.736103,0.725735,0.732353,0.729338,0.735662,0.734338,0.736691,0.731618,0.730809,0.738088,0.738235,0.733971,0.735147,0.734853,0.737868,0.731985,0.731397,0.726691,0.739412,0.734559,0.733603,0.734706,0.723897,0.715074,0.702868,
27400,0.995912,0.998102,0.99708,0.995401,0.993212,0.988467,0.983358,0.978467,0.961606,0.94219,0.91073,0.868759,0.816423,0.752774,0.698175,0.668978,0.675401,0.691022,0.700803,0.710219,0.726861,0.727226,0.738394,0.734964,0.736131,0.725547,0.732336,0.729781,0.736131,0.734745,0.736715,0.732263,0.730803,0.738248,0.737883,0.733577,0.734891,0.735109,0.737226,0.731606,0.731606,0.727445,0.739416,0.734745,0.733942,0.734526,0.724015,0.715474,0.702628,
27600,0.99587,0.998043,0.997101,0.995435,0.993261,0.988478,0.983261,0.978406,0.961739,0.942246,0.910652,0.868623,0.816304,0.752536,0.698261,0.668913,0.67442,0.691812,0.701739,0.71058,0.726449,0.726884,0.738043,0.735,0.73587,0.725652,0.731812,0.72971,0.736739,0.735217,0.736667,0.732464,0.73087,0.738623,0.737899,0.734058,0.735652,0.735145,0.737246,0.731667,0.731812,0.728043,0.739638,0.734783,0.733478,0.73442,0.724058,0.715652,0.702536,
27800,0.995899,0.998058,0.99705,0.995468,0.993309,0.988489,0.983381,0.978417,0.961727,0.942158,0.910576,0.868489,0.815612,0.751727,0.698417,0.668849,0.674892,0.692086,0.701942,0.710791,0.727554,0.726619,0.738129,0.735108,0.736259,0.725971,0.731799,0.729856,0.736906,0.73554,0.736259,0.733165,0.730863,0.737986,0.738201,0.733669,0.735612,0.735036,0.736906,0.731727,0.73223,0.728201,0.739353,0.735396,0.733813,0.734245,0.723669,0.715755,0.702158,
28000,0.995929,0.998,0.997071,0.9955,0.993357,0.9885,0.9835,0.978357,0.961786,0.942214,0.910357,0.868071,0.815357,0.751786,0.697929,0.668786,0.675357,0.691857,0.702357,0.710786,0.727357,0.725929,0.738429,0.735857,0.736143,0.726,0.731,0.729286,0.737286,0.735929,0.736,0.733571,0.731071,0.738071,0.737929,0.733357,0.736071,0.735071,0.737071,0.732,0.732643,0.728286,0.738429,0.735,0.734143,0.734571,0.723643,0.715714,0.701714,
28200,0.995887,0.998014,0.997021,0.995532,0.993333,0.98844,0.983475,0.978298,0.961631,0.941986,0.910426,0.868156,0.814965,0.751702,0.698014,0.669007,0.675532,0.691915,0.70305,0.711348,0.72695,0.725957,0.738298,0.735674,0.736312,0.725461,0.731348,0.729433,0.737305,0.735816,0.736241,0.733262,0.731206,0.737943,0.737518,0.732979,0.734681,0.734752,0.737447,0.732057,0.732695,0.728582,0.738794,0.735248,0.733972,0.734255,0.724043,0.715957,0.701348,
28400,0.995915,0.998028,0.997042,0.995563,0.99331,0.98838,0.98338,0.97831,0.961479,0.941972,0.910634,0.868028,0.81493,0.751549,0.697394,0.669225,0.675845,0.692113,0.702676,0.711408,0.72669,0.726972,0.738521,0.735915,0.735986,0.725141,0.731268,0.729366,0.737113,0.735986,0.735986,0.732676,0.731127,0.738239,0.737465,0.733028,0.73493,0.73493,0.737254,0.731549,0.733028,0.729014,0.738451,0.735493,0.733944,0.734225,0.723873,0.715563,0.701268,
28600,0.995944,0.998042,0.997063,0.995594,0.993357,0.988462,0.983497,0.978182,0.961538,0.941748,0.911049,0.868112,0.815175,0.751678,0.697343,0.668182,0.676573,0.692727,0.702657,0.710699,0.727133,0.726713,0.737832,0.736084,0.736434,0.725245,0.730699,0.72958,0.736573,0.735594,0.736084,0.733147,0.731399,0.738531,0.737343,0.733217,0.735105,0.734895,0.736713,0.731748,0.733007,0.729301,0.738601,0.734196,0.733916,0.734545,0.723706,0.715944,0.701678,
28800,0.995833,0.998056,0.997083,0.995625,0.993403,0.988542,0.983542,0.978125,0.961528,0.941944,0.911111,0.868056,0.815278,0.751875,0.697222,0.667708,0.677361,0.693264,0.7025,0.710347,0.726806,0.727083,0.737917,0.736042,0.735694,0.725069,0.73125,0.729722,0.736736,0.735764,0.735903,0.732986,0.731528,0.738472,0.736667,0.732639,0.734861,0.734931,0.737153,0.732569,0.732986,0.729653,0.739167,0.734444,0.733889,0.734861,0.723889,0.715694,0.701181,
29000,0.995862,0.998069,0.997103,0.995655,0.993448,0.988552,0.983655,0.978207,0.961241,0.942138,0.911379,0.868,0.815448,0.752207,0.69669,0.667517,0.677517,0.693448,0.702207,0.710276,0.726552,0.72731,0.737586,0.735655,0.735724,0.725172,0.731586,0.730138,0.736414,0.736345,0.735448,0.732759,0.731448,0.738276,0.73669,0.733172,0.735172,0.735034,0.737034,0.732138,0.733241,0.728966,0.739379,0.734828,0.734,0.73469,0.724069,0.715655,0.701103,
29200,0.995822,0.998082,0.997055,0.995685,0.993493,0.988425,0.983699,0.978219,0.961438,0.942055,0.911233,0.867671,0.815274,0.75274,0.696507,0.668151,0.677534,0.693562,0.702329,0.710548,0.726644,0.727329,0.737055,0.73589,0.735685,0.725068,0.731575,0.730616,0.735959,0.736438,0.734932,0.73274,0.731918,0.738219,0.736233,0.732877,0.735,0.734726,0.73726,0.731301,0.733219,0.728836,0.739589,0.735205,0.734384,0.734795,0.724315,0.715479,0.701096,
29400,0.99585,0.998095,0.997007,0.995714,0.993469,0.988435,0.983673,0.978163,0.961224,0.941769,0.911224,0.867755,0.815102,0.752381,0.697143,0.668299,0.677211,0.693741,0.702313,0.710476,0.726735,0.727347,0.737755,0.736054,0.735714,0.724694,0.731088,0.730748,0.73585,0.736259,0.734898,0.733605,0.732245,0.738912,0.735918,0.733401,0.734966,0.734558,0.736871,0.731497,0.733401,0.728912,0.739728,0.735374,0.734762,0.735034,0.724218,0.71483,0.701361,
29600,0.995878,0.998108,0.997027,0.995743,0.993446,0.988446,0.983784,0.978041,0.961284,0.941486,0.911554,0.867973,0.815541,0.752568,0.697635,0.667838,0.6775,0.694189,0.701689,0.710473,0.726486,0.727095,0.737838,0.736284,0.735608,0.724595,0.730405,0.730608,0.735878,0.736149,0.735203,0.733784,0.732432,0.739122,0.736081,0.733581,0.734189,0.735135,0.737432,0.731622,0.733378,0.728986,0.739797,0.735,0.735811,0.735405,0.72473,0.71473,0.701216,
29800,0.995839,0.998121,0.99698,0.995772,0.993423,0.988456,0.983691,0.978121,0.96094,0.941611,0.911409,0.868054,0.815839,0.752617,0.697718,0.668188,0.67745,0.694631,0.702617,0.710134,0.726577,0.726711,0.737987,0.736174,0.73557,0.724832,0.729799,0.730201,0.735705,0.736242,0.734966,0.733893,0.73255,0.738859,0.736242,0.733758,0.734094,0.734899,0.737987,0.732148,0.733423,0.72953,0.739664,0.734899,0.735638,0.735168,0.724497,0.714295,0.701074,
30000,0.995867,0.998133,0.997,0.9958,0.9934,0.988467,0.9838,0.978267,0.961,0.9414,0.911533,0.867933,0.815667,0.7524,0.697333,0.6688,0.677667,0.694867,0.702667,0.7092,0.7266,0.7264,0.7382,0.7364,0.7354,0.725,0.730467,0.730333,0.735267,0.736467,0.735133,0.734,0.732867,0.7392,0.735933,0.733533,0.734067,0.734333,0.738467,0.732467,0.733467,0.7296,0.739733,0.734933,0.7356,0.735133,0.724667,0.714933,0.701733,
30200,0.995828,0.998146,0.99702,0.995828,0.993377,0.988477,0.983907,0.978212,0.961126,0.941523,0.911589,0.868146,0.815497,0.752185,0.697285,0.668808,0.678278,0.694967,0.702914,0.70894,0.726225,0.726093,0.738212,0.736291,0.735166,0.725364,0.730993,0.730728,0.735166,0.736623,0.735298,0.733974,0.732649,0.739669,0.736424,0.73404,0.734305,0.734702,0.738543,0.73245,0.732715,0.730265,0.739801,0.734834,0.736159,0.735033,0.724768,0.715099,0.700927,
30400,0.995789,0.998158,0.997039,0.995855,0.993355,0.988553,0.983947,0.978158,0.96125,0.941513,0.911711,0.868289,0.814934,0.752697,0.697237,0.668882,0.677763,0.695592,0.703026,0.709342,0.72625,0.725592,0.738224,0.736513,0.734934,0.725724,0.73125,0.730987,0.735526,0.735855,0.735132,0.734013,0.733158,0.740395,0.736513,0.734408,0.734605,0.734408,0.738684,0.732434,0.733092,0.73,0.740066,0.734474,0.735921,0.735329,0.724671,0.715132,0.70125,
30600,0.995752,0.998105,0.997059,0.995882,0.993333,0.988627,0.983922,0.978039,0.961242,0.941307,0.91183,0.868366,0.815163,0.752745,0.697451,0.668431,0.678105,0.695621,0.703595,0.709542,0.726144,0.725686,0.737908,0.736732,0.734575,0.726275,0.731111,0.731176,0.735163,0.736601,0.734902,0.734183,0.733595,0.74,0.736536,0.734183,0.734837,0.734771,0.73902,0.732549,0.733725,0.729935,0.740523,0.73451,0.735686,0.734967,0.725359,0.714837,0.701307,
30800,0.995779,0.998117,0.997078,0.995909,0.993312,0.988571,0.983831,0.978117,0.961299,0.941039,0.911364,0.868506,0.81526,0.753117,0.697403,0.668052,0.677727,0.695584,0.703636,0.709545,0.726299,0.725844,0.737922,0.736623,0.734675,0.726494,0.730325,0.731299,0.735844,0.736429,0.735519,0.734416,0.733442,0.74,0.736494,0.734286,0.735,0.734545,0.738831,0.732662,0.733571,0.73039,0.74026,0.73461,0.735909,0.73474,0.725455,0.714545,0.701558,
31000,0.995806,0.998129,0.997097,0.995935,0.993355,0.988645,0.983871,0.978194,0.961484,0.940968,0.911419,0.86871,0.815161,0.753097,0.697548,0.667226,0.677548,0.695097,0.703548,0.71,0.725935,0.725871,0.738065,0.73671,0.734968,0.72671,0.729419,0.73071,0.735161,0.736645,0.735484,0.73471,0.733484,0.740129,0.737097,0.735226,0.73529,0.734581,0.739226,0.733032,0.734,0.730387,0.739419,0.734516,0.735613,0.734903,0.725935,0.714387,0.701484,
31200,0.995705,0.998141,0.997115,0.995962,0.993333,0.988654,0.983846,0.978205,0.961474,0.940833,0.911538,0.868718,0.815897,0.753077,0.697436,0.666795,0.677115,0.695256,0.703974,0.709808,0.726538,0.72609,0.738013,0.737244,0.735385,0.726731,0.729359,0.731218,0.735321,0.736538,0.73609,0.733974,0.733526,0.739936,0.736731,0.735449,0.735641,0.734359,0.739359,0.732564,0.733526,0.730385,0.739615,0.734936,0.735321,0.735321,0.726026,0.714167,0.701667,
31400,0.995732,0.998153,0.997134,0.995987,0.993312,0.988726,0.983822,0.977962,0.961592,0.941019,0.911656,0.868917,0.816115,0.752994,0.69707,0.667134,0.676879,0.694586,0.703694,0.709618,0.726497,0.726178,0.73828,0.737325,0.735478,0.726752,0.729108,0.730955,0.734777,0.737006,0.735669,0.734076,0.733885,0.740191,0.736752,0.73586,0.735924,0.734395,0.738917,0.732675,0.733694,0.730382,0.739172,0.73465,0.735732,0.73535,0.725987,0.714522,0.701975,
31600,0.995759,0.998165,0.997152,0.996013,0.993291,0.988608,0.983924,0.977911,0.961709,0.941139,0.911835,0.868861,0.816392,0.753165,0.697215,0.667785,0.676835,0.693734,0.703671,0.709747,0.726835,0.727025,0.738354,0.737152,0.734937,0.726899,0.72962,0.730949,0.734304,0.737342,0.735633,0.73443,0.733861,0.74019,0.736456,0.735759,0.736266,0.734241,0.738924,0.732595,0.733734,0.730443,0.73943,0.734367,0.735759,0.73519,0.725823,0.71443,0.702405,
31800,0.99566,0.998113,0.99717,0.996038,0.993333,0.988616,0.983836,0.977799,0.961635,0.940943,0.911887,0.868742,0.81673,0.753333,0.696289,0.667862,0.676792,0.694025,0.703396,0.709686,0.72717,0.726667,0.73805,0.737421,0.735409,0.72717,0.73,0.731572,0.734214,0.737296,0.735912,0.734151,0.733711,0.740252,0.736981,0.735597,0.736541,0.73434,0.738805,0.732264,0.733836,0.730503,0.739434,0.734843,0.735723,0.734277,0.725975,0.714843,0.702642,
32000,0.995687,0.998125,0.997188,0.996,0.993375,0.988625,0.98375,0.977812,0.961437,0.940937,0.911813,0.868625,0.816438,0.753437,0.69625,0.668063,0.677,0.69325,0.703688,0.709125,0.727563,0.726812,0.73775,0.737812,0.735812,0.727313,0.730187,0.731812,0.734062,0.737563,0.735812,0.734625,0.734,0.740625,0.73725,0.735563,0.737,0.734187,0.738563,0.732062,0.734062,0.730875,0.73975,0.734625,0.735875,0.733875,0.725938,0.714562,0.703125,
32200,0.995714,0.998137,0.997205,0.996025,0.993416,0.988509,0.983727,0.977826,0.961491,0.940745,0.911863,0.86882,0.816522,0.753602,0.695714,0.667702,0.676335,0.692919,0.703478,0.70913,0.728012,0.726584,0.73764,0.737702,0.736273,0.727391,0.730124,0.731677,0.734845,0.737764,0.735652,0.734907,0.734224,0.740621,0.737019,0.735466,0.736832,0.734037,0.738571,0.732671,0.73441,0.731118,0.74,0.73441,0.735963,0.733416,0.726335,0.714845,0.702733,
32400,0.995741,0.998086,0.997222,0.996049,0.993395,0.988519,0.983704,0.977778,0.961543,0.940802,0.91179,0.869074,0.81679,0.754012,0.69463,0.667531,0.675802,0.693827,0.703951,0.709198,0.727531,0.726667,0.737469,0.737346,0.736111,0.727778,0.730309,0.731852,0.73463,0.737593,0.735494,0.734877,0.734074,0.740988,0.737284,0.735617,0.736975,0.733889,0.738457,0.733025,0.734568,0.731296,0.74,0.734506,0.736049,0.732901,0.726173,0.714938,0.702778,
32600,0.995706,0.998098,0.997239,0.996074,0.993313,0.988466,0.983742,0.977791,0.961595,0.941043,0.911656,0.868957,0.816748,0.753497,0.69454,0.667669,0.67589,0.693988,0.703988,0.709264,0.728037,0.726564,0.737914,0.737301,0.735644,0.727301,0.730123,0.732147,0.734785,0.737791,0.73589,0.734908,0.73411,0.740982,0.736933,0.735951,0.736871,0.733926,0.738221,0.733006,0.734172,0.731656,0.73908,0.734785,0.736564,0.732577,0.726135,0.714847,0.702515,
32800,0.99561,0.99811,0.997256,0.996098,0.993354,0.988415,0.983659,0.977805,0.961646,0.941037,0.911646,0.86939,0.816768,0.753415,0.695061,0.668049,0.675122,0.693537,0.703902,0.709146,0.727988,0.726524,0.737805,0.737317,0.735427,0.727195,0.730854,0.732134,0.735,0.737439,0.73622,0.734268,0.734451,0.74122,0.736768,0.735854,0.736463,0.734268,0.737927,0.733415,0.734329,0.731768,0.738902,0.734756,0.736585,0.7325,0.72628,0.715,0.702744,
33000,0.995576,0.998121,0.997212,0.996061,0.993394,0.988424,0.983758,0.977879,0.961879,0.94097,0.911576,0.868848,0.816909,0.753394,0.69503,0.668121,0.674909,0.693333,0.704121,0.709152,0.727879,0.726909,0.738242,0.736848,0.735576,0.727273,0.73103,0.732182,0.734909,0.737636,0.736424,0.733636,0.734303,0.740909,0.736485,0.735879,0.736121,0.734485,0.738061,0.734121,0.734303,0.732182,0.738848,0.73503,0.736,0.732545,0.726303,0.71503,0.702121,
33200,0.995602,0.998133,0.997169,0.996084,0.993373,0.988494,0.983735,0.977831,0.961867,0.941024,0.911566,0.869157,0.816988,0.752952,0.695542,0.667229,0.675181,0.693434,0.704277,0.709639,0.728313,0.726988,0.738614,0.736867,0.73512,0.727651,0.731325,0.731988,0.73494,0.737892,0.736627,0.733735,0.734759,0.740904,0.736566,0.735602,0.735663,0.734157,0.738253,0.734157,0.734518,0.73247,0.738976,0.73494,0.736386,0.731807,0.726205,0.71506,0.702289,
