mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.8,0.838095,0.72043,0.82243,0.887755,0.872549,0.754902,0.877551,0.87069,0.892857,0.848485,0.851485,0.795699,0.775701,0.868132,0.862385,0.835052,0.825243,0.839623,0.723404,0.834862,0.802198,0.705882,0.704348,0.790476,0.621053,0.71875,0.711538,0.752809,0.603604,0.785714,0.627451,0.697917,0.634615,0.711712,0.539326,0.660194,0.659794,0.591398,0.551402,0.76087,0.592593,0.641509,0.585106,0.727273,0.643564,0.78125,0.586538,0.634409,0.542056,0.663366,0.545455,0.653465,0.616162,0.699029,0.56701,0.582524,0.690722,0.571429,0.684211,0.561224,0.598039,0.688073,0.604396,0.625,0.586538,0.663043,0.611111,0.673267,0.585859,0.606383,0.518868,0.592593,0.597826,0.570093,0.634409,0.61,0.66,0.606061,0.564356,0.637363,0.513761,0.610169,0.597561,0.677419,0.635514,0.540816,0.598039,0.612903,0.579439,0.629213,0.612613,0.447619,0.505263,0.609195,0.539823,0.598039,0.571429,0.650602,0.538462,
2400,0.870968,0.813084,0.742857,0.789474,0.813725,0.846939,0.797872,0.792453,0.765432,0.789916,0.824742,0.854369,0.757576,0.841584,0.790123,0.714286,0.818182,0.811881,0.851064,0.820755,0.723404,0.801887,0.663265,0.803922,0.735294,0.612245,0.684685,0.595506,0.696078,0.673469,0.701031,0.631068,0.593407,0.623853,0.6,0.619048,0.65625,0.548077,0.623853,0.582418,0.590476,0.705263,0.672727,0.622222,0.612903,0.542056,0.650943,0.617021,0.59375,0.663462,0.6,0.609091,0.581633,0.647059,0.644231,0.520833,0.539326,0.630631,0.583333,0.612069,0.523364,0.505376,0.555556,0.50495,0.609091,0.6,0.5,0.54,0.622449,0.509804,0.54902,0.540816,0.566667,0.563636,0.53271,0.548387,0.530612,0.627451,0.635294,0.513043,0.602151,0.570093,0.589474,0.542857,0.56044,0.559633,0.59596,0.722772,0.630952,0.594828,0.519608,0.612245,0.635417,0.615385,0.653465,0.555556,0.619048,0.610526,0.516129,0.588785,
2600,0.741935,0.738318,0.701923,0.75,0.699029,0.731959,0.8,0.73,0.739583,0.778846,0.697917,0.740385,0.743119,0.714286,0.787234,0.792453,0.702128,0.811321,0.727273,0.782178,0.711111,0.709091,0.817391,0.8,0.732759,0.761905,0.784314,0.683673,0.62766,0.556604,0.568627,0.653061,0.609091,0.511111,0.680851,0.613208,0.6,0.609091,0.709302,0.649123,0.663462,0.645833,0.683673,0.588235,0.597938,0.679612,0.613861,0.626263,0.65625,0.663462,0.631068,0.618557,0.585586,0.617978,0.606383,0.575472,0.606061,0.574257,0.714286,0.621053,0.684211,0.67619,0.54717,0.510638,0.606061,0.574257,0.5,0.557692,0.478261,0.62963,0.58,0.65,0.583333,0.596154,0.554455,0.606061,0.606383,0.528302,0.641304,0.490741,0.63,0.66,0.556701,0.640777,0.559524,0.603448,0.591837,0.578431,0.538462,0.541667,0.635417,0.528846,0.690722,0.533981,0.56383,0.660377,0.673469,0.509804,0.598131,0.591398,
2800,0.712871,0.717172,0.745098,0.734694,0.8,0.66,0.752577,0.621359,0.783505,0.631068,0.690476,0.724138,0.715789,0.685714,0.607143,0.795455,0.631579,0.704762,0.72549,0.755102,0.752688,0.682243,0.639175,0.660194,0.625,0.701923,0.654321,0.680672,0.73913,0.694444,0.657895,0.662791,0.62766,0.679245,0.628571,0.673684,0.596154,0.635417,0.543689,0.57732,0.579545,0.696429,0.652174,0.592593,0.591398,0.523364,0.630435,0.666667,0.577778,0.590909,0.526786,0.613636,0.553191,0.584906,0.621359,0.649485,0.640449,0.540541,0.510204,0.598039,0.525773,0.679612,0.583333,0.615385,0.557895,0.580952,0.575221,0.678161,0.66,0.59,0.641509,0.606383,0.572727,0.522222,0.591398,0.551402,0.544444,0.709091,0.648148,0.576087,0.489583,0.625,0.515789,0.561905,0.57732,0.592233,0.621359,0.56701,0.548387,0.588785,0.574257,0.636364,0.626263,0.524752,0.505051,0.633663,0.60396,0.606061,0.648352,0.605505,
3000,0.67,0.74,0.719626,0.741935,0.582524,0.659794,0.767677,0.762376,0.747475,0.742574,0.706522,0.666667,0.617021,0.716981,0.628866,0.61165,0.721154,0.635417,0.678899,0.703297,0.676471,0.714286,0.730769,0.697917,0.701923,0.697917,0.75,0.638889,0.714286,0.676471,0.563107,0.536082,0.634409,0.616822,0.623853,0.505495,0.666667,0.695652,0.61,0.54,0.60241,0.589744,0.548387,0.598131,0.642857,0.539216,0.657407,0.565217,0.715686,0.622449,0.522936,0.626374,0.59,0.62,0.550562,0.63964,0.698113,0.574468,0.62766,0.59434,0.555556,0.636364,0.650485,0.618557,0.591398,0.570093,0.490566,0.585106,0.517647,0.556522,0.518182,0.577778,0.550562,0.576577,0.588235,0.673469,0.482143,0.488636,0.542056,0.602151,0.66,0.53,0.56701,0.621359,0.571429,0.678899,0.554455,0.585859,0.60241,0.598291,0.637255,0.55102,0.584158,0.646465,0.525773,0.563107,0.626168,0.602151,0.510417,0.644231,
3200,0.722772,0.626263,0.606383,0.622642,0.686869,0.643564,0.694737,0.685714,0.609524,0.652632,0.617647,0.632653,0.622222,0.663636,0.765306,0.666667,0.695652,0.694444,0.75,0.669643,0.633663,0.69697,0.73,0.63,0.515464,0.747573,0.659574,0.679245,0.613208,0.702128,0.509804,0.632653,0.605769,0.677083,0.505376,0.626168,0.515152,0.643564,0.680412,0.669903,0.616162,0.594059,0.5625,0.538462,0.655914,0.663551,0.470588,0.591837,0.542553,0.622642,0.663366,0.606061,0.581633,0.656863,0.632075,0.585106,0.58,0.65,0.449438,0.495495,0.663551,0.516129,0.575472,0.595745,0.571429,0.509804,0.614583,0.528846,0.54,0.53,0.591398,0.607477,0.54717,0.553191,0.590476,0.494737,0.679612,0.536082,0.601852,0.652174,0.614583,0.538462,0.52809,0.630631,0.494949,0.584158,0.622807,0.593023,0.537736,0.595745,0.588235,0.602041,0.688889,0.663636,0.641304,0.546296,0.633663,0.59596,0.631068,0.649485,
3400,0.657658,0.640449,0.697917,0.663462,0.705882,0.632653,0.571429,0.59633,0.663265,0.686275,0.705882,0.626087,0.729167,0.586538,0.57,0.74,0.676471,0.632653,0.69697,0.613861,0.621053,0.647619,0.656863,0.734694,0.666667,0.594059,0.59375,0.692308,0.669643,0.625,0.618182,0.677778,0.62931,0.690476,0.695652,0.694444,0.57732,0.669903,0.666667,0.6,0.643564,0.545455,0.654545,0.677778,0.575472,0.617021,0.618557,0.660194,0.669811,0.574468,0.642857,0.539216,0.653465,0.555556,0.722772,0.737374,0.680412,0.631068,0.643678,0.637168,0.514019,0.569892,0.601942,0.670103,0.63,0.61,0.656566,0.643564,0.587156,0.626374,0.584158,0.626263,0.517544,0.593023,0.644444,0.654545,0.56,0.63,0.5,0.456522,0.651685,0.657658,0.576087,0.601852,0.606061,0.623762,0.604167,0.634615,0.61,0.64,0.609524,0.536842,0.63,0.68,0.607843,0.612245,0.607143,0.655172,0.628571,0.631579,
3600,0.587629,0.572816,0.7,0.622222,0.619565,0.694444,0.65625,0.605769,0.580952,0.568421,0.650943,0.56383,0.623762,0.69697,0.649123,0.593023,0.583333,0.554348,0.552941,0.678261,0.666667,0.631579,0.747573,0.608247,0.715789,0.647619,0.587629,0.650485,0.581633,0.637255,0.703704,0.673913,0.677419,0.542056,0.566667,0.654545,0.518868,0.56383,0.567308,0.645833,0.598131,0.698925,0.595506,0.495495,0.567308,0.5625,0.637255,0.571429,0.53913,0.611765,0.585859,0.663366,0.650485,0.721649,0.621359,0.608247,0.563107,0.546392,0.584906,0.62766,0.645833,0.644231,0.536842,0.561905,0.595506,0.630631,0.617021,0.613208,0.712644,0.566372,0.645455,0.633333,0.613861,0.525253,0.621053,0.619048,0.564356,0.686869,0.733945,0.538462,0.56,0.58,0.644231,0.583333,0.604651,0.587719,0.623853,0.626374,0.56701,0.524272,0.617021,0.622642,0.673267,0.616162,0.617021,0.54717,0.580952,0.631579,0.524752,0.59596,
3800,0.564815,0.695652,0.663462,0.65625,0.525253,0.70297,0.590909,0.625,0.693069,0.686869,0.62766,0.660377,0.694737,0.609524,0.704545,0.598214,0.64486,0.580645,0.606061,0.594059,0.626374,0.59633,0.571429,0.66055,0.594059,0.606061,0.626168,0.709677,0.59434,0.702128,0.62,0.74,0.6,0.58,0.592233,0.628866,0.626374,0.587156,0.555556,0.686747,0.604167,0.5,0.484211,0.647619,0.54955,0.629213,0.608696,0.555556,0.49,0.58,0.50495,0.686869,0.60177,0.551724,0.533981,0.639175,0.571429,0.578947,0.601852,0.673913,0.578947,0.604651,0.607843,0.673469,0.625,0.660714,0.672414,0.535714,0.619048,0.610526,0.576923,0.635417,0.568182,0.633929,0.557692,0.625,0.592233,0.57732,0.62069,0.628319,0.476744,0.54386,0.556604,0.606383,0.615385,0.479167,0.625,0.604167,0.637363,0.587156,0.611111,0.619565,0.630435,0.564815,0.646465,0.673267,0.680851,0.641509,0.647059,0.561224,
4000,0.528846,0.59375,0.585586,0.629213,0.604396,0.633028,0.46875,0.740385,0.515152,0.623762,0.679245,0.755319,0.622449,0.637255,0.59434,0.56383,0.601852,0.641304,0.53,0.66,0.663158,0.628571,0.608696,0.666667,0.552083,0.692308,0.61,0.63,0.626263,0.574257,0.617647,0.632653,0.453704,0.728261,0.51,0.75,0.591837,0.617647,0.54902,0.581633,0.688889,0.645455,0.608696,0.62037,0.6,0.557895,0.610619,0.574713,0.61,0.72,0.565217,0.564706,0.607477,0.634409,0.602041,0.490196,0.571429,0.623853,0.685393,0.612613,0.72043,0.64486,0.62,0.51,0.55102,0.656863,0.693878,0.568627,0.679245,0.606383,0.656566,0.653465,0.621359,0.587629,0.655172,0.637168,0.616162,0.60396,0.551402,0.623656,0.582524,0.608247,0.645833,0.528846,0.698925,0.616822,0.62766,0.688679,0.6,0.6,0.586538,0.666667,0.53,0.56,0.555556,0.584158,0.652632,0.590476,0.584158,0.575758,
4200,0.576577,0.685393,0.608247,0.592233,0.688679,0.648936,0.747475,0.594059,0.605505,0.692308,0.630435,0.592593,0.669903,0.525773,0.61,0.63,0.618557,0.553398,0.543689,0.639175,0.712766,0.669811,0.613861,0.535354,0.650943,0.691489,0.585859,0.594059,0.59434,0.595745,0.676471,0.704082,0.709091,0.644444,0.64,0.61,0.695652,0.611765,0.601852,0.586957,0.586538,0.666667,0.519231,0.677083,0.56044,0.642202,0.651163,0.535088,0.636364,0.5,0.574468,0.556604,0.494845,0.621359,0.589474,0.619048,0.563107,0.57732,0.628866,0.592233,0.630252,0.641975,0.610526,0.647619,0.523364,0.580645,0.646465,0.613861,0.533981,0.556701,0.714286,0.539216,0.601852,0.554348,0.5,0.537037,0.681319,0.605505,0.621053,0.638095,0.709402,0.626506,0.670103,0.553398,0.607843,0.602041,0.66087,0.576471,0.585859,0.584158,0.663265,0.627451,0.445652,0.564815,0.595506,0.621622,0.5,0.641509,0.555556,0.645455,
4400,0.588785,0.655914,0.512195,0.610169,0.619565,0.648148,0.642105,0.666667,0.59434,0.585106,0.61,0.6,0.58,0.69,0.645161,0.570093,0.598039,0.653061,0.603448,0.5,0.533333,0.609091,0.587156,0.615385,0.543689,0.628866,0.67033,0.449541,0.605769,0.59375,0.558559,0.483146,0.631579,0.552381,0.663462,0.645833,0.54902,0.510204,0.646465,0.712871,0.488372,0.578947,0.695652,0.666667,0.60396,0.666667,0.577982,0.648352,0.63,0.5,0.609091,0.544444,0.623932,0.578313,0.604167,0.586538,0.618182,0.566667,0.572917,0.596154,0.514286,0.610526,0.552381,0.589474,0.627451,0.581633,0.627451,0.540816,0.642857,0.672414,0.563107,0.56701,0.614458,0.529915,0.603604,0.640449,0.575472,0.585106,0.59596,0.613861,0.59375,0.519231,0.610526,0.704762,0.62037,0.565217,0.530612,0.558824,0.74,0.7,0.616162,0.70297,0.618557,0.563107,0.590476,0.505263,0.521277,0.54717,0.568421,0.704762,
4600,0.58427,0.594595,0.637255,0.683673,0.590909,0.7,0.58,0.56,0.610526,0.552381,0.613208,0.542553,0.547368,0.657143,0.62766,0.603774,0.64486,0.569892,0.720339,0.585366,0.638298,0.603774,0.70297,0.656566,0.686869,0.574257,0.597701,0.610619,0.629213,0.513514,0.584071,0.528736,0.656566,0.584158,0.61165,0.628866,0.566667,0.618182,0.561224,0.519608,0.535354,0.693069,0.556818,0.571429,0.591837,0.666667,0.634615,0.552083,0.553191,0.632075,0.626263,0.524752,0.554455,0.616162,0.559633,0.67033,0.551724,0.566372,0.56383,0.528302,0.666667,0.572727,0.565217,0.62963,0.7,0.61,0.541667,0.528846,0.585366,0.610169,0.530612,0.617647,0.564815,0.695652,0.495327,0.634409,0.64,0.6,0.616822,0.612903,0.6,0.6,0.455446,0.575758,0.46875,0.615385,0.576087,0.574074,0.617978,0.603604,0.509434,0.585106,0.641304,0.583333,0.673077,0.666667,0.62,0.56,0.676471,0.561224,
4800,0.580952,0.6,0.646018,0.574713,0.626168,0.516129,0.637363,0.587156,0.654206,0.591398,0.636364,0.643564,0.572727,0.688889,0.551402,0.623656,0.653846,0.65625,0.536842,0.619048,0.524752,0.59596,0.607843,0.520408,0.572816,0.556701,0.604167,0.759615,0.666667,0.489796,0.656863,0.571429,0.670213,0.509434,0.693069,0.515152,0.587156,0.505495,0.623762,0.494949,0.712766,0.481132,0.66,0.53,0.635417,0.586538,0.606383,0.556604,0.673469,0.705882,0.715789,0.552381,0.63,0.51,0.518519,0.51087,0.533981,0.494845,0.539216,0.561224,0.638095,0.578947,0.572917,0.605769,0.59633,0.571429,0.633028,0.604396,0.6,0.56,0.56383,0.641509,0.54386,0.593023,0.578431,0.591837,0.6,0.663636,0.666667,0.6,0.638889,0.673913,0.584158,0.636364,0.607843,0.55102,0.663265,0.617647,0.552083,0.653846,0.489796,0.568627,0.642857,0.590909,0.591837,0.627451,0.611111,0.563636,0.622449,0.539216,
5000,0.612245,0.460784,0.642857,0.598039,0.619565,0.685185,0.632184,0.60177,0.598131,0.516129,0.541667,0.682692,0.590909,0.642857,0.651786,0.636364,0.611111,0.597826,0.645455,0.622222,0.684783,0.685185,0.566038,0.659574,0.591837,0.607843,0.568421,0.685714,0.699029,0.690722,0.472222,0.641304,0.604167,0.586538,0.543478,0.564815,0.618557,0.61165,0.575758,0.683168,0.625,0.635417,0.566667,0.475,0.666667,0.473684,0.673684,0.628571,0.576923,0.583333,0.663158,0.638095,0.638095,0.589474,0.621053,0.542857,0.623762,0.656566,0.594059,0.575758,0.537634,0.560748,0.514286,0.631579,0.54023,0.59292,0.59375,0.711538,0.546392,0.592233,0.602151,0.570093,0.6,0.6,0.60396,0.686869,0.483146,0.594595,0.53,0.6,0.524752,0.616162,0.657143,0.705263,0.641509,0.542553,0.65,0.49,0.612245,0.598039,0.59375,0.490385,0.675,0.616667,0.6,0.552941,0.585106,0.59434,0.659794,0.524272,
