mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.250701,0.264326,0.245594,0.241577,0.260443,0.257878,0.217646,0.259516,0.250374,0.256785,0.251429,0.246341,0.259288,0.224618,0.26104,0.238343,0.253803,0.215307,0.231526,0.192979,0.233632,0.195227,0.197634,0.157528,0.21156,0.136716,0.170849,0.111918,0.15513,0.076374,0.133177,0.0483653,0.0979345,0.0405043,0.0766275,0.0252577,0.0607756,0.0235516,0.0417986,0.0181893,0.0325328,0.0129282,0.0239067,0.0129663,0.0215587,0.010261,0.0174646,0.00771482,0.0137225,0.0061347,0.0120888,0.00519966,0.00970916,0.00378773,0.00748082,0.00379253,0.00614386,0.00316771,0.00545695,0.00252842,0.00412858,0.00197761,0.0036918,0.00179773,0.00266122,0.00138979,0.00266354,0.00107906,0.00205431,0.0009599,0.00166376,0.000724705,0.00137888,0.00063726,0.00112263,0.000444082,0.000971742,0.000413227,0.000678888,0.000411214,0.00058493,0.000268902,0.000474928,0.000212803,0.000402202,0.000184147,0.000272552,0.000129639,0.000252673,0.000119191,0.000230772,9.33795e-05,0.000141031,8.16221e-05,0.000141623,6.26913e-05,9.5838e-05,5.25631e-05,0.000100399,4.0816e-05,
2400,0.318633,0.320649,0.280678,0.287349,0.316106,0.321558,0.260712,0.309461,0.291794,0.305553,0.307935,0.309003,0.300146,0.278882,0.31067,0.265582,0.309178,0.260927,0.289653,0.235579,0.262463,0.23464,0.210138,0.189651,0.240182,0.136716,0.185317,0.111918,0.170035,0.0819852,0.146632,0.0483653,0.0979345,0.0405043,0.0766275,0.0252577,0.0641942,0.0223287,0.0417986,0.0181893,0.0325328,0.014289,0.0256454,0.0129663,0.0215587,0.0096664,0.0183543,0.00771482,0.0137225,0.00652402,0.0120888,0.00519966,0.00970916,0.00378773,0.00748082,0.00349229,0.00577109,0.00316771,0.00545695,0.00252842,0.00381218,0.00179048,0.0036918,0.00162686,0.00266122,0.00138979,0.00239718,0.00101431,0.00205431,0.000873321,0.00157894,0.000681814,0.00137888,0.00063726,0.00104709,0.000421161,0.000904315,0.000413227,0.000678888,0.000375456,0.00058493,0.000268902,0.000474928,0.000200643,0.000402202,0.000184147,0.000272552,0.000145555,0.000252673,0.000119191,0.00021222,9.33795e-05,0.000141031,8.16221e-05,0.000149195,6.26913e-05,9.5838e-05,5.25631e-05,9.19781e-05,4.0816e-05,
2600,0.363858,0.365001,0.309286,0.330452,0.34741,0.36399,0.312854,0.349691,0.332523,0.3602,0.338087,0.352382,0.343102,0.310754,0.368838,0.316694,0.340754,0.316066,0.326518,0.278497,0.291626,0.260238,0.25582,0.227581,0.272069,0.158851,0.219474,0.121282,0.170035,0.0819852,0.146632,0.0509316,0.0979345,0.0369039,0.0828229,0.0252577,0.0641942,0.0223287,0.0463673,0.0181893,0.0345974,0.014289,0.0277912,0.0129663,0.0215587,0.010436,0.0183543,0.00771482,0.0144944,0.00693804,0.0120888,0.00519966,0.00970916,0.00378773,0.00748082,0.00349229,0.00577109,0.00316771,0.0060806,0.00252842,0.00413321,0.0019269,0.00349676,0.00148148,0.00266122,0.00138979,0.00215747,0.00101431,0.00180422,0.000873321,0.00157894,0.000715905,0.00137888,0.00063726,0.00104709,0.000421161,0.000904315,0.000383599,0.000678888,0.000334434,0.00058493,0.000285037,0.000474928,0.000200643,0.000402202,0.000184147,0.000272552,0.000145555,0.000237124,0.000112238,0.00021222,8.67352e-05,0.000153826,7.62335e-05,0.000149195,6.64764e-05,0.000102879,4.78222e-05,9.19781e-05,4.0816e-05,
2800,0.404927,0.407769,0.354163,0.374962,0.416892,0.38583,0.360589,0.349691,0.393543,0.3602,0.368676,0.396126,0.38283,0.33739,0.368838,0.378594,0.340754,0.349177,0.367493,0.321692,0.336153,0.28164,0.25582,0.241281,0.272069,0.175042,0.231396,0.131066,0.193692,0.0897282,0.155122,0.0541297,0.0979345,0.0398284,0.0828229,0.0271188,0.0641942,0.0223287,0.0437563,0.0181893,0.0345974,0.0156669,0.0292412,0.0129663,0.0215587,0.00963619,0.0183543,0.00822915,0.0144944,0.00693804,0.0112037,0.00519966,0.00970916,0.00378773,0.00748082,0.00349229,0.00577109,0.00297936,0.00553458,0.00252842,0.00382641,0.0020803,0.00349676,0.00148148,0.00266122,0.00138979,0.00215747,0.00109359,0.00191248,0.000873321,0.00157894,0.000715905,0.00137888,0.000587695,0.00104709,0.000421161,0.000854075,0.000425446,0.000678888,0.000334434,0.000520344,0.000285037,0.000434934,0.000200643,0.000402202,0.000184147,0.000272552,0.000145555,0.000224885,0.000112238,0.00021222,8.67352e-05,0.000153826,7.04971e-05,0.000135029,6.64764e-05,0.000102879,4.78222e-05,9.19781e-05,4.0816e-05,
3000,0.433272,0.464856,0.39653,0.428182,0.416892,0.4089,0.421051,0.406472,0.451581,0.411555,0.407948,0.422534,0.38283,0.376858,0.368838,0.378594,0.382038,0.349177,0.396488,0.354922,0.361859,0.313828,0.289273,0.264906,0.299799,0.192181,0.266105,0.131066,0.215828,0.0965898,0.155122,0.0506698,0.0979345,0.0398284,0.0828229,0.0245559,0.0684738,0.0244645,0.0437563,0.0170979,0.0345974,0.0156669,0.027732,0.0129663,0.0215587,0.00905046,0.0194079,0.00822915,0.0161712,0.00693804,0.0103403,0.00519966,0.00970916,0.00378773,0.00748082,0.00349229,0.00633731,0.00297936,0.00553458,0.00252842,0.00382641,0.0020803,0.00367329,0.00148148,0.00266122,0.00138979,0.00192137,0.00109359,0.00175498,0.000873321,0.00144975,0.000715905,0.00137888,0.000587695,0.00104709,0.000452104,0.000753416,0.000378067,0.000639551,0.000334434,0.000551564,0.000265084,0.000434934,0.000200643,0.000402202,0.000198676,0.000272552,0.000145555,0.000224885,0.000112238,0.00021222,8.67352e-05,0.000153826,7.04971e-05,0.000125006,6.64764e-05,0.000102879,4.78222e-05,8.37384e-05,4.0816e-05,
3200,0.486466,0.464856,0.39653,0.428182,0.453107,0.4089,0.46094,0.441313,0.451581,0.433216,0.407948,0.422534,0.38283,0.40084,0.429809,0.403833,0.418581,0.382155,0.455961,0.37964,0.361859,0.344259,0.326879,0.264906,0.274455,0.220542,0.281958,0.141453,0.215828,0.106454,0.14113,0.0506698,0.0979345,0.0428985,0.0749859,0.0245559,0.0626639,0.0244645,0.0472749,0.0182931,0.0345974,0.0156669,0.027732,0.0121684,0.0227641,0.00962563,0.0168963,0.00822915,0.0152422,0.00693804,0.0109956,0.00519966,0.00970916,0.00400311,0.00748082,0.00349229,0.00633731,0.00312833,0.00470129,0.00226419,0.00406959,0.00190582,0.00367329,0.00148148,0.00266122,0.00126443,0.00192137,0.00101578,0.00164968,0.000812189,0.00144975,0.000715905,0.00130604,0.000587695,0.00104709,0.000404514,0.000813397,0.000353902,0.000639551,0.000351883,0.000551564,0.000248771,0.000403658,0.000200643,0.000359951,0.000198676,0.000272552,0.000145555,0.000210883,0.000112238,0.00021222,8.67352e-05,0.000167499,7.49833e-05,0.000125006,6.29064e-05,0.000102879,4.78222e-05,8.37384e-05,4.0816e-05,
3400,0.514515,0.464856,0.435357,0.455355,0.501083,0.4089,0.46094,0.441313,0.48015,0.470592,0.451143,0.422534,0.432279,0.40084,0.429809,0.46037,0.45059,0.382155,0.500176,0.37964,0.361859,0.344259,0.345466,0.300587,0.292752,0.220542,0.281958,0.15451,0.230859,0.106454,0.14113,0.0546108,0.0979345,0.0467798,0.0821585,0.0268751,0.0626639,0.0261746,0.0504265,0.0182931,0.0345974,0.0148123,0.0292446,0.0131148,0.0227641,0.00962563,0.0168963,0.00872449,0.0163063,0.00693804,0.0109956,0.0048836,0.0102283,0.00400311,0.00839925,0.00397204,0.00684691,0.00312833,0.00470129,0.00226419,0.00371968,0.00190582,0.00367329,0.00158533,0.00266122,0.00126443,0.00203005,0.00101578,0.00164968,0.000812189,0.00144975,0.000715905,0.00119835,0.000587695,0.00104709,0.000426578,0.000813397,0.000353902,0.000575596,0.000301395,0.000580072,0.000263115,0.000403658,0.000200643,0.000359951,0.000198676,0.000272552,0.000145555,0.000210883,0.000112238,0.00021222,8.12572e-05,0.000167499,8.0982e-05,0.000125006,6.29064e-05,0.000102879,5.04606e-05,8.37384e-05,4.0816e-05,
3600,0.514515,0.464856,0.478893,0.455355,0.501083,0.447518,0.486868,0.441313,0.48015,0.470592,0.474126,0.422534,0.432279,0.439709,0.429809,0.46037,0.45059,0.382155,0.500176,0.409351,0.385983,0.344259,0.396447,0.300587,0.326649,0.220542,0.281958,0.16231,0.230859,0.106454,0.155766,0.0586473,0.105517,0.0440692,0.0821585,0.028341,0.0575798,0.0261746,0.0504265,0.0182931,0.0345974,0.0162777,0.0292446,0.0117443,0.0227641,0.00962563,0.0168963,0.00872449,0.0153137,0.00693804,0.0109956,0.00519306,0.0107446,0.00449008,0.00839925,0.00397204,0.00684691,0.00296063,0.00470129,0.00226419,0.00371968,0.00190582,0.0034413,0.00158533,0.00266122,0.00126443,0.00203005,0.00101578,0.00183551,0.000812189,0.00144975,0.000715905,0.00119835,0.000543767,0.00104709,0.000426578,0.000813397,0.000384645,0.000652694,0.000282848,0.000580072,0.000263115,0.000403658,0.000200643,0.000359951,0.000198676,0.000272552,0.000145555,0.000210883,0.000103739,0.00021222,8.12572e-05,0.000179772,8.0982e-05,0.000125006,5.9583e-05,0.000102879,5.04606e-05,7.74373e-05,4.0816e-05,
3800,0.514515,0.509321,0.509284,0.480969,0.463628,0.493599,0.486868,0.441313,0.524837,0.511471,0.474126,0.448046,0.473232,0.439709,0.474744,0.46037,0.45059,0.382155,0.500176,0.409351,0.385983,0.344259,0.396447,0.318788,0.326649,0.220542,0.281958,0.180112,0.230859,0.117326,0.155766,0.0668579,0.105517,0.0440692,0.0821585,0.028341,0.0575798,0.0261746,0.0504265,0.01988,0.0345974,0.0146499,0.0258584,0.0117443,0.0216157,0.00962563,0.0168963,0.00872449,0.0136292,0.00693804,0.00995044,0.00564417,0.0107446,0.00449008,0.00784474,0.00397204,0.00684691,0.00296063,0.00470129,0.00243154,0.00371968,0.00190582,0.0034413,0.00170181,0.00266122,0.0013412,0.00217705,0.00095048,0.00183551,0.000812189,0.00144975,0.000715905,0.00119835,0.000543767,0.00104709,0.000426578,0.000813397,0.000384645,0.000652694,0.000282848,0.000508575,0.000248343,0.000403658,0.000200643,0.000359951,0.000174669,0.000272552,0.000145555,0.000210883,0.000103739,0.00021222,8.12572e-05,0.000179772,8.0982e-05,0.000125006,6.39485e-05,0.000111197,5.04606e-05,7.74373e-05,4.0816e-05,
4000,0.477905,0.509321,0.509284,0.480969,0.463628,0.493599,0.422966,0.503266,0.480306,0.511471,0.511698,0.517636,0.473232,0.439709,0.474744,0.46037,0.45059,0.382155,0.465164,0.433912,0.410361,0.344259,0.396447,0.34004,0.326649,0.240899,0.281958,0.180112,0.230859,0.117326,0.155766,0.0668579,0.0900799,0.0497215,0.0747642,0.0325922,0.0575798,0.0261746,0.0478558,0.01988,0.0376727,0.0146499,0.0258584,0.0117443,0.0216157,0.00962563,0.0168963,0.00872449,0.0136292,0.00777061,0.00995044,0.00564417,0.0107446,0.00449008,0.00784474,0.00353589,0.00684691,0.00296063,0.00510274,0.00243154,0.00416764,0.00190582,0.0034413,0.00154864,0.00266122,0.00141747,0.00238143,0.00095048,0.00198096,0.000812189,0.00153176,0.000754181,0.00119835,0.000543767,0.00110486,0.000426578,0.000813397,0.000384645,0.000652694,0.000282848,0.000508575,0.000248343,0.000403658,0.000186366,0.000395559,0.000174669,0.000272552,0.000158462,0.000210883,0.000103739,0.00021222,8.66743e-05,0.000167188,8.0982e-05,0.000125006,6.39485e-05,0.00011705,5.04606e-05,7.74373e-05,4.0816e-05,
4200,0.477905,0.552813,0.509284,0.480969,0.504742,0.493599,0.485343,0.503266,0.480306,0.558684,0.511698,0.517636,0.506312,0.407071,0.474744,0.46037,0.45059,0.382155,0.43897,0.433912,0.456636,0.368293,0.396447,0.318058,0.34329,0.262939,0.281958,0.180112,0.230859,0.117326,0.167677,0.0738166,0.0999068,0.0497215,0.0747642,0.0325922,0.0630875,0.0261746,0.0478558,0.01988,0.0376727,0.0156265,0.0237699,0.0126496,0.0216157,0.00962563,0.0177608,0.00815817,0.0136292,0.00699354,0.00995044,0.00564417,0.0096148,0.00449008,0.00784474,0.00353589,0.00684691,0.00296063,0.00510274,0.00243154,0.00416764,0.00190582,0.0034413,0.00154864,0.00245727,0.00141747,0.00238143,0.00095048,0.00185018,0.000812189,0.00170682,0.000708338,0.00119835,0.000543767,0.000994371,0.00039972,0.000879541,0.000384645,0.000652694,0.000282848,0.000564214,0.000248343,0.000431956,0.000186366,0.000395559,0.000174669,0.000289142,0.000158462,0.000210883,0.000103739,0.000225646,8.66743e-05,0.000141383,8.0982e-05,0.000125006,6.39485e-05,0.000105345,5.04606e-05,7.74373e-05,4.0816e-05,
