mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
13600,0.587629,0.601942,0.617647,0.693878,0.652632,0.619048,0.567568,0.561798,0.589474,0.647619,0.652632,0.638095,0.584906,0.617021,0.623656,0.53271,0.494737,0.638095,0.63964,0.685393,0.626168,0.591398,0.554348,0.537037,0.525773,0.601942,0.495146,0.721649,0.520408,0.696078,0.564356,0.636364,0.5,0.5,0.615385,0.635417,0.636364,0.643564,0.596154,0.5625,0.61,0.56,0.586538,0.604167,0.585859,0.623762,0.6,0.652632,0.613861,0.646465,0.656863,0.612245,0.650943,0.617021,0.585106,0.54717,0.682243,0.623656,0.677083,0.605769,0.628866,0.61165,0.560748,0.612903,0.63,0.66,0.59375,0.596154,0.566038,0.56383,0.642857,0.627451,0.570093,0.634409,0.625,0.625,0.634615,0.541667,0.579439,0.666667,0.597938,0.679612,0.618182,0.522222,0.634409,0.551402,0.714286,0.588235,0.597938,0.582524,0.533333,0.7,0.517857,0.647727,0.494949,0.554455,0.551402,0.677419,0.635514,0.655914,
13800,0.614583,0.548077,0.572917,0.605769,0.589286,0.522727,0.6,0.447619,0.646018,0.689655,0.691489,0.632075,0.581633,0.54902,0.598039,0.612245,0.5875,0.65,0.654206,0.677419,0.530973,0.494253,0.59375,0.567308,0.543689,0.546392,0.522222,0.7,0.578947,0.647619,0.53271,0.677419,0.528302,0.638298,0.566038,0.574468,0.628571,0.705263,0.642857,0.568182,0.597826,0.490741,0.585859,0.60396,0.638095,0.536842,0.55102,0.519608,0.558824,0.540816,0.699029,0.618557,0.640777,0.71134,0.642105,0.714286,0.608247,0.679612,0.584071,0.655172,0.553571,0.625,0.633333,0.636364,0.615385,0.53125,0.6,0.610526,0.627451,0.602041,0.680412,0.553398,0.613861,0.505051,0.59434,0.659574,0.548077,0.59375,0.539216,0.612245,0.6,0.611111,0.676768,0.633663,0.581633,0.627451,0.576923,0.53125,0.574468,0.650943,0.619048,0.594828,0.540816,0.598039,0.705263,0.619048,0.688679,0.553191,0.680412,0.524272,
14000,0.715686,0.602041,0.58427,0.684685,0.59596,0.633663,0.561224,0.607843,0.6,0.56,0.578947,0.619048,0.5625,0.583333,0.530612,0.617647,0.567308,0.604167,0.663158,0.590476,0.56383,0.603774,0.604396,0.559633,0.659574,0.396226,0.656566,0.49505,0.505155,0.650485,0.537736,0.489362,0.580952,0.6,0.64486,0.634409,0.607143,0.534091,0.520408,0.588235,0.673469,0.666667,0.574074,0.586957,0.693878,0.676471,0.666667,0.618182,0.519231,0.614583,0.66,0.63,0.494737,0.542857,0.548387,0.607477,0.56,0.64,0.554348,0.583333,0.614679,0.571429,0.699029,0.536082,0.612245,0.490196,0.561224,0.676471,0.548387,0.626168,0.605263,0.616279,0.628571,0.663158,0.647059,0.612245,0.704082,0.578431,0.544643,0.715909,0.552083,0.596154,0.631068,0.639175,0.585859,0.594059,0.635514,0.623656,0.631579,0.619048,0.594595,0.539326,0.591304,0.552941,0.544554,0.535354,0.583333,0.557692,0.623762,0.626263,
14200,0.587629,0.572816,0.645833,0.634615,0.625,0.635417,0.66,0.64,0.565217,0.564815,0.642202,0.538462,0.55914,0.654206,0.565657,0.613861,0.663462,0.645833,0.63,0.59,0.49505,0.565657,0.570175,0.511628,0.62766,0.632075,0.660377,0.521277,0.698925,0.588785,0.63,0.46,0.553398,0.608247,0.619048,0.642105,0.646465,0.514851,0.650485,0.670103,0.54023,0.60177,0.616822,0.516129,0.518182,0.655556,0.582418,0.688073,0.530612,0.705882,0.605769,0.635417,0.635514,0.55914,0.62037,0.586957,0.65,0.58,0.495327,0.548387,0.527778,0.434783,0.559524,0.62069,0.642857,0.617647,0.539216,0.571429,0.551402,0.569892,0.591398,0.635514,0.653465,0.757576,0.586538,0.65625,0.607843,0.693878,0.505376,0.64486,0.538462,0.633028,0.489362,0.641509,0.597938,0.650485,0.537634,0.635514,0.621359,0.618557,0.520408,0.617647,0.655914,0.626168,0.548387,0.53271,0.627451,0.642857,0.612903,0.579439,
14400,0.695238,0.557895,0.625,0.5625,0.597826,0.638889,0.647619,0.726316,0.631068,0.56701,0.578947,0.561905,0.584906,0.617021,0.549451,0.59633,0.59322,0.597561,0.520408,0.558824,0.648649,0.662921,0.589474,0.609524,0.675926,0.619565,0.560748,0.580645,0.529412,0.55102,0.612903,0.551402,0.520833,0.557692,0.653465,0.565657,0.709677,0.523364,0.660194,0.536082,0.626168,0.569892,0.538462,0.669725,0.639175,0.640777,0.513514,0.58427,0.58427,0.612613,0.488372,0.526316,0.763441,0.560748,0.57265,0.590361,0.556522,0.623529,0.566038,0.62766,0.644231,0.677083,0.520833,0.615385,0.584158,0.646465,0.627451,0.581633,0.53,0.67,0.638095,0.610526,0.525773,0.524272,0.570093,0.612903,0.666667,0.612245,0.663551,0.569892,0.568627,0.561224,0.607843,0.642857,0.548387,0.635514,0.592233,0.628866,0.611111,0.627273,0.623853,0.615385,0.62963,0.5,0.602041,0.627451,0.65625,0.576923,0.616822,0.645161,
14600,0.584416,0.544715,0.651685,0.558559,0.593023,0.596491,0.535354,0.673267,0.659341,0.577982,0.690909,0.566667,0.557895,0.6,0.586538,0.65625,0.666667,0.527273,0.592233,0.474227,0.633663,0.616162,0.686047,0.578947,0.659794,0.660194,0.541284,0.637363,0.613861,0.636364,0.524272,0.721649,0.603604,0.573034,0.58,0.62,0.615385,0.53125,0.54955,0.561798,0.598039,0.673469,0.609091,0.511111,0.591398,0.514019,0.6875,0.579545,0.591837,0.627451,0.635417,0.625,0.574468,0.622642,0.552381,0.705263,0.62766,0.641509,0.565217,0.601852,0.543478,0.601852,0.590476,0.631579,0.609091,0.611111,0.622642,0.5,0.72973,0.58427,0.67033,0.688073,0.62,0.69,0.742574,0.535354,0.586538,0.635417,0.627451,0.622449,0.678161,0.548673,0.616162,0.643564,0.681319,0.633028,0.674157,0.657658,0.549451,0.642202,0.62,0.61,0.645161,0.616822,0.680412,0.631068,0.626168,0.666667,0.505155,0.61165,
14800,0.564356,0.606061,0.546392,0.621359,0.695652,0.574074,0.633333,0.481818,0.591837,0.568627,0.607477,0.55914,0.56701,0.650485,0.670103,0.533981,0.52809,0.612613,0.49,0.53,0.591398,0.542056,0.636364,0.544554,0.605769,0.666667,0.659574,0.698113,0.652174,0.601852,0.643678,0.637168,0.6875,0.625,0.685714,0.642105,0.62963,0.576087,0.693878,0.666667,0.659574,0.641509,0.522727,0.589286,0.744898,0.647059,0.522523,0.651685,0.612903,0.429907,0.666667,0.597826,0.633028,0.483516,0.524752,0.505051,0.535354,0.712871,0.612903,0.46729,0.564356,0.575758,0.677419,0.560748,0.725275,0.550459,0.526882,0.560748,0.519608,0.591837,0.614583,0.528846,0.608247,0.61165,0.551724,0.575221,0.519608,0.673469,0.622222,0.554545,0.596154,0.552083,0.585859,0.70297,0.527473,0.568807,0.54,0.59,0.604167,0.538462,0.596491,0.569767,0.681319,0.688073,0.594059,0.575758,0.560748,0.537634,0.713043,0.658824,
15000,0.59596,0.554455,0.622449,0.617647,0.625,0.714286,0.530612,0.647059,0.59596,0.514851,0.549451,0.633028,0.565217,0.546296,0.533981,0.546392,0.688889,0.581818,0.635417,0.596154,0.616822,0.623656,0.478261,0.666667,0.530864,0.588235,0.55914,0.616822,0.515789,0.638095,0.568627,0.663265,0.556701,0.650485,0.578431,0.622449,0.511905,0.672414,0.517647,0.573913,0.566372,0.586207,0.485981,0.591398,0.548077,0.708333,0.546296,0.576087,0.520408,0.558824,0.609195,0.646018,0.526882,0.579439,0.71134,0.640777,0.595506,0.603604,0.53125,0.538462,0.613861,0.565657,0.638095,0.589474,0.584158,0.616162,0.666667,0.663265,0.571429,0.559633,0.69697,0.633663,0.623762,0.666667,0.588889,0.627273,0.563636,0.655556,0.578431,0.55102,0.509615,0.5,0.59292,0.655172,0.602151,0.551402,0.546392,0.475728,0.691489,0.613208,0.672727,0.733333,0.663265,0.607843,0.582418,0.651376,0.566038,0.659574,0.62766,0.59434,
15200,0.588235,0.683673,0.614679,0.637363,0.52,0.63,0.581633,0.627451,0.589474,0.704762,0.480392,0.591837,0.6,0.647619,0.533333,0.536842,0.596491,0.697674,0.602273,0.571429,0.617021,0.650943,0.605769,0.760417,0.558559,0.651685,0.57,0.63,0.60396,0.606061,0.538462,0.604167,0.537736,0.574468,0.69,0.65,0.71,0.64,0.585859,0.613861,0.586957,0.648148,0.725275,0.715596,0.62766,0.575472,0.59375,0.634615,0.641304,0.574074,0.539326,0.594595,0.581633,0.666667,0.56701,0.582524,0.673077,0.635417,0.602041,0.558824,0.619565,0.62963,0.589474,0.542857,0.570093,0.688172,0.597938,0.660194,0.610526,0.590476,0.569892,0.588785,0.7,0.58,0.581395,0.631579,0.607843,0.520408,0.657143,0.557895,0.632075,0.648936,0.666667,0.534653,0.554455,0.636364,0.623656,0.607477,0.636364,0.574257,0.544554,0.616162,0.52381,0.536842,0.58,0.64,0.568421,0.571429,0.75,0.5625,
15400,0.6,0.572727,0.6,0.5875,0.769231,0.651376,0.615385,0.59375,0.553398,0.618557,0.649485,0.669903,0.545455,0.514851,0.654545,0.7,0.520833,0.644231,0.615385,0.614583,0.642857,0.519608,0.53211,0.450549,0.698113,0.56383,0.522124,0.586207,0.606061,0.613861,0.674157,0.513514,0.636364,0.571429,0.555556,0.643564,0.637931,0.47619,0.672727,0.611111,0.628571,0.663158,0.596639,0.481481,0.576471,0.591304,0.617021,0.566038,0.60396,0.717172,0.560748,0.569892,0.585586,0.561798,0.588785,0.677419,0.612245,0.598039,0.66055,0.582418,0.592233,0.56701,0.647059,0.663265,0.604396,0.623853,0.597938,0.582524,0.644444,0.563636,0.56,0.58,0.582524,0.546392,0.520408,0.54902,0.574074,0.521739,0.552632,0.662791,0.676471,0.520408,0.52809,0.612613,0.54902,0.561224,0.653846,0.708333,0.550459,0.582418,0.598039,0.418367,0.574074,0.521739,0.608247,0.61165,0.56383,0.59434,0.494949,0.564356,
15600,0.557895,0.695238,0.638095,0.589474,0.636364,0.594059,0.601942,0.597938,0.637255,0.581633,0.583333,0.567308,0.585106,0.650943,0.482759,0.584071,0.554455,0.636364,0.641509,0.617021,0.647727,0.598214,0.682353,0.565217,0.610526,0.638095,0.623853,0.659341,0.650485,0.670103,0.632184,0.548673,0.602151,0.523364,0.494845,0.495146,0.649485,0.737864,0.613208,0.478723,0.567308,0.5625,0.645833,0.625,0.539216,0.561224,0.635417,0.596154,0.628571,0.589474,0.542553,0.669811,0.587629,0.679612,0.580952,0.526316,0.584158,0.585859,0.612245,0.656863,0.676768,0.643564,0.627273,0.611111,0.495238,0.610526,0.578947,0.647619,0.626168,0.580645,0.588235,0.581633,0.663462,0.65625,0.632075,0.553191,0.597826,0.657407,0.670213,0.537736,0.6,0.65,0.583333,0.615385,0.589474,0.571429,0.621622,0.595506,0.579439,0.666667,0.480769,0.5625,0.635417,0.644231,0.56383,0.575472,0.59,0.62,0.53125,0.625,
15800,0.652632,0.514286,0.698276,0.547619,0.509804,0.612245,0.566038,0.574468,0.565217,0.583333,0.652632,0.533333,0.57,0.63,0.722772,0.626263,0.622449,0.568627,0.584906,0.648936,0.54717,0.680851,0.610526,0.695238,0.473118,0.616822,0.61165,0.628866,0.663462,0.708333,0.674157,0.567568,0.5625,0.653846,0.5,0.608696,0.686869,0.594059,0.626263,0.613861,0.553191,0.584906,0.628571,0.547368,0.583333,0.634615,0.555556,0.581818,0.64,0.68,0.702381,0.551724,0.580952,0.631579,0.547619,0.663793,0.561905,0.526316,0.49,0.63,0.592233,0.587629,0.681319,0.633028,0.59596,0.613861,0.540816,0.656863,0.552083,0.576923,0.592233,0.618557,0.596154,0.572917,0.615385,0.605505,0.659794,0.621359,0.606061,0.534653,0.606061,0.594059,0.758242,0.577982,0.610526,0.695238,0.595745,0.575472,0.5625,0.644231,0.789474,0.6,0.590909,0.616071,0.731959,0.592233,0.594595,0.617978,0.62069,0.575221,
16000,0.494845,0.601942,0.636364,0.594937,0.576471,0.608696,0.563636,0.588889,0.54717,0.531915,0.626168,0.634409,0.597938,0.631068,0.623656,0.579439,0.575758,0.594059,0.6,0.56,0.741935,0.476636,0.625,0.5,0.636364,0.544444,0.677083,0.625,0.626168,0.569892,0.627451,0.612245,0.565657,0.623762,0.55,0.64,0.565657,0.514851,0.55102,0.509804,0.505263,0.52381,0.606061,0.653465,0.643564,0.474747,0.684685,0.58427,0.65625,0.605769,0.557522,0.62069,0.636364,0.622222,0.64486,0.537634,0.655914,0.570093,0.66,0.59,0.596154,0.625,0.509804,0.581633,0.627451,0.581633,0.647059,0.530612,0.59375,0.673077,0.697248,0.626374,0.645833,0.567308,0.632184,0.619469,0.597701,0.584071,0.593407,0.550459,0.6,0.61,0.626263,0.564356,0.645833,0.567308,0.6,0.677778,0.6,0.62,0.5,0.608696,0.627451,0.693878,0.573034,0.603604,0.6,0.53,0.555556,0.467391,
16200,0.607477,0.526882,0.54023,0.707965,0.549451,0.59633,0.633663,0.69697,0.56383,0.641509,0.544444,0.563636,0.581633,0.529412,0.675926,0.641304,0.663366,0.626263,0.678161,0.610619,0.615385,0.715596,0.462366,0.607477,0.545455,0.611111,0.598039,0.571429,0.614583,0.480769,0.607843,0.540816,0.53271,0.612903,0.604167,0.682692,0.656863,0.755102,0.623762,0.727273,0.574468,0.650943,0.67,0.59,0.618182,0.644444,0.541667,0.567308,0.556604,0.617021,0.566372,0.643678,0.618557,0.553398,0.627273,0.655556,0.54717,0.648936,0.630952,0.698276,0.572727,0.655556,0.55,0.67,0.563107,0.546392,0.65,0.67,0.583333,0.548077,0.547368,0.542857,0.632653,0.509804,0.635417,0.644231,0.545455,0.663366,0.5,0.585106,0.5,0.634615,0.526882,0.598131,0.623656,0.570093,0.666667,0.693878,0.573034,0.612613,0.574257,0.565657,0.639175,0.524272,0.59434,0.62766,0.60396,0.616162,0.541667,0.567308,
16400,0.563107,0.525773,0.676768,0.554455,0.554348,0.527778,0.608247,0.592233,0.633028,0.538462,0.715909,0.580357,0.6,0.704762,0.522936,0.582418,0.607843,0.602041,0.611111,0.73913,0.663043,0.638889,0.679612,0.670103,0.67619,0.557895,0.674157,0.54955,0.588235,0.571429,0.636364,0.643564,0.606061,0.564356,0.635417,0.567308,0.589474,0.542857,0.610526,0.609524,0.5625,0.681818,0.59292,0.609195,0.556701,0.621359,0.63,0.59,0.735294,0.540816,0.575758,0.653465,0.597938,0.61165,0.585106,0.59434,0.588785,0.645161,0.66,0.7,0.627451,0.632653,0.650485,0.515464,0.518868,0.606383,0.570093,0.462366,0.625,0.538462,0.623529,0.608696,0.693878,0.617647,0.694737,0.628571,0.53,0.53,0.542056,0.548387,0.54717,0.670213,0.613861,0.626263,0.628866,0.592233,0.609091,0.611111,0.7,0.66,0.580952,0.6,0.6875,0.548077,0.594828,0.702381,0.55102,0.637255,0.55914,0.635514,
16600,0.643564,0.656566,0.607477,0.526882,0.579439,0.666667,0.623762,0.656566,0.5625,0.568182,0.515789,0.609524,0.558824,0.632653,0.57265,0.674699,0.56701,0.592233,0.575758,0.564356,0.621359,0.618557,0.628571,0.557895,0.623656,0.570093,0.563107,0.587629,0.552941,0.626087,0.712871,0.666667,0.638095,0.578947,0.551402,0.537634,0.59,0.68,0.628866,0.621359,0.625,0.538462,0.617021,0.603774,0.646465,0.643564,0.654762,0.586207,0.625,0.602273,0.622449,0.588235,0.60241,0.623932,0.643564,0.585859,0.635417,0.701923,0.606383,0.54717,0.544554,0.666667,0.656863,0.653061,0.656863,0.612245,0.627451,0.683673,0.637255,0.581633,0.504425,0.597701,0.567308,0.635417,0.6,0.643478,0.626374,0.513761,0.544554,0.656566,0.59633,0.681319,0.647727,0.616071,0.568627,0.612245,0.528846,0.552083,0.548387,0.523364,0.623656,0.654206,0.569892,0.663551,0.543478,0.611111,0.646465,0.564356,0.606061,0.633663,
16800,0.658333,0.7125,0.643564,0.606061,0.729167,0.596154,0.628866,0.553398,0.65,0.54,0.653846,0.6875,0.608696,0.564815,0.716981,0.531915,0.592233,0.659794,0.590909,0.655556,0.64,0.59,0.673077,0.666667,0.653846,0.572917,0.601942,0.608247,0.515152,0.574257,0.67619,0.515789,0.640449,0.495495,0.666667,0.596154,0.625,0.642857,0.656566,0.574257,0.663462,0.583333,0.712766,0.566038,0.686957,0.6,0.545455,0.60396,0.657143,0.589474,0.513761,0.571429,0.67619,0.663158,0.72381,0.515789,0.601942,0.608247,0.677419,0.64486,0.556701,0.601942,0.601852,0.597826,0.690722,0.640777,0.571429,0.515789,0.556701,0.650485,0.712963,0.641304,0.514286,0.536842,0.522727,0.642857,0.647619,0.547368,0.714286,0.589474,0.637255,0.591837,0.608247,0.572816,0.611111,0.590909,0.567568,0.539326,0.605769,0.635417,0.693182,0.616071,0.546392,0.601942,0.57,0.61,0.595238,0.5,0.670213,0.660377,
17000,0.494949,0.534653,0.520833,0.605769,0.56,0.54,0.670103,0.621359,0.531915,0.660377,0.621053,0.628571,0.575758,0.594059,0.688889,0.590909,0.589474,0.619048,0.533333,0.6,0.553191,0.584906,0.56701,0.621359,0.575221,0.563218,0.485714,0.557895,0.528302,0.606383,0.5,0.653061,0.638095,0.673684,0.505495,0.633028,0.515464,0.601942,0.612613,0.606742,0.580247,0.571429,0.598039,0.632653,0.6,0.6375,0.568421,0.580952,0.62766,0.603774,0.677083,0.586538,0.673469,0.676471,0.648936,0.603774,0.628866,0.514563,0.630631,0.561798,0.623853,0.659341,0.641304,0.592593,0.60396,0.656566,0.588235,0.663265,0.688172,0.476636,0.5,0.721154,0.526316,0.514286,0.592593,0.565217,0.544444,0.663636,0.579545,0.553571,0.6,0.590476,0.58,0.63,0.660377,0.659574,0.6,0.61,0.516129,0.635514,0.628866,0.68932,0.587629,0.601942,0.628571,0.568421,0.484211,0.6,0.644444,0.618182,
17200,0.538462,0.604167,0.627273,0.622222,0.495146,0.628866,0.60396,0.565657,0.631068,0.587629,0.510204,0.598039,0.53271,0.731183,0.522523,0.561798,0.542553,0.556604,0.684783,0.583333,0.595745,0.537736,0.567308,0.625,0.650485,0.556701,0.628866,0.679612,0.578947,0.666667,0.61165,0.628866,0.543478,0.657407,0.578431,0.602041,0.516484,0.669725,0.490196,0.693878,0.551402,0.698925,0.490909,0.722222,0.57732,0.650485,0.5625,0.548077,0.477778,0.654545,0.578947,0.609524,0.5,0.63,0.585586,0.707865,0.55102,0.686275,0.574074,0.663043,0.727273,0.50495,0.635514,0.655914,0.546512,0.622807,0.663265,0.607843,0.647619,0.621053,0.634615,0.541667,0.514019,0.634409,0.609524,0.642105,0.535354,0.574257,0.594828,0.511905,0.631579,0.569767,0.552941,0.582609,0.521739,0.574074,0.616822,0.623656,0.646465,0.544554,0.561905,0.578947,0.482759,0.646018,0.647619,0.557895,0.463918,0.660194,0.522222,0.6,
17400,0.612613,0.573034,0.643564,0.606061,0.542056,0.623656,0.587629,0.504854,0.618557,0.679612,0.653846,0.5625,0.65625,0.471154,0.515464,0.592233,0.72,0.59,0.60396,0.525253,0.67,0.64,0.645833,0.586538,0.572917,0.528846,0.605769,0.604167,0.632653,0.54902,0.611111,0.581818,0.656566,0.514851,0.635417,0.576923,0.639175,0.601942,0.673913,0.62963,0.639175,0.592233,0.666667,0.60396,0.714286,0.509804,0.681319,0.614679,0.659794,0.621359,0.602151,0.579439,0.53125,0.567308,0.605769,0.541667,0.584158,0.676768,0.61,0.53,0.59596,0.623762,0.57732,0.572816,0.634615,0.625,0.621053,0.533333,0.554348,0.574074,0.575472,0.56383,0.67033,0.633028,0.494845,0.631068,0.616822,0.55914,0.633663,0.585859,0.577982,0.505495,0.494624,0.626168,0.605769,0.5625,0.494845,0.669903,0.567308,0.6875,0.576577,0.561798,0.715686,0.734694,0.554455,0.585859,0.718447,0.42268,0.60396,0.575758,
17600,0.591398,0.588785,0.621359,0.587629,0.602041,0.568627,0.585106,0.59434,0.625,0.605769,0.515464,0.524272,0.58,0.7,0.575472,0.585106,0.5,0.518868,0.64,0.47,0.584158,0.606061,0.650943,0.510638,0.563636,0.711111,0.524272,0.701031,0.574468,0.735849,0.528736,0.646018,0.655172,0.672566,0.631579,0.67619,0.477778,0.636364,0.516129,0.654206,0.540816,0.558824,0.567568,0.505618,0.597826,0.601852,0.631068,0.587629,0.568627,0.571429,0.625,0.5625,0.564356,0.676768,0.555556,0.663366,0.5875,0.591667,0.62037,0.652174,0.59375,0.548077,0.511111,0.618182,0.651376,0.604396,0.583333,0.596154,0.556604,0.585106,0.643564,0.535354,0.638095,0.652632,0.685185,0.619565,0.55102,0.627451,0.622642,0.62766,0.556604,0.659574,0.568182,0.616071,0.625,0.557692,0.663265,0.519608,0.67033,0.605505,0.602041,0.627451,0.577778,0.545455,0.596491,0.569767,0.577778,0.7,0.604396,0.697248,
17800,0.700935,0.677419,0.577778,0.545455,0.647059,0.571429,0.578431,0.591837,0.541667,0.586538,0.615385,0.635417,0.609524,0.631579,0.616822,0.612903,0.613861,0.535354,0.572816,0.608247,0.535354,0.60396,0.608696,0.658824,0.565657,0.643564,0.696078,0.530612,0.68,0.54,0.688679,0.553191,0.653846,0.458333,0.75,0.53125,0.655914,0.579439,0.675926,0.51087,0.617647,0.55102,0.582418,0.577982,0.526316,0.609524,0.648936,0.603774,0.553398,0.628866,0.601852,0.706522,0.612903,0.551402,0.494737,0.619048,0.524752,0.565657,0.538462,0.65625,0.612245,0.509804,0.627451,0.479592,0.608696,0.555556,0.58,0.53,0.676471,0.622449,0.576923,0.572917,0.584158,0.575758,0.606383,0.650943,0.708333,0.567308,0.591837,0.558824,0.522727,0.607143,0.553191,0.59434,0.585586,0.606742,0.586538,0.583333,0.628319,0.586207,0.579545,0.553571,0.659794,0.621359,0.621359,0.56701,0.645455,0.6,0.712766,0.632075,
18000,0.613208,0.478723,0.650485,0.536082,0.69,0.57,0.602041,0.637255,0.61,0.53,0.595238,0.560345,0.597826,0.564815,0.617647,0.55102,0.621053,0.647619,0.584906,0.542553,0.588889,0.563636,0.622642,0.638298,0.569767,0.578947,0.647727,0.526786,0.697674,0.587719,0.727273,0.616071,0.68,0.6,0.473118,0.663551,0.637168,0.551724,0.602041,0.578431,0.598131,0.55914,0.557895,0.72381,0.490196,0.704082,0.60396,0.585859,0.628866,0.572816,0.612245,0.558824,0.541284,0.538462,0.575758,0.584158,0.592593,0.597826,0.585586,0.449438,0.570093,0.666667,0.55,0.67,0.568421,0.6,0.632075,0.606383,0.561798,0.54955,0.595506,0.630631,0.642857,0.578431,0.494624,0.504673,0.616279,0.605263,0.7,0.66,0.610526,0.542857,0.616279,0.622807,0.61165,0.608247,0.636364,0.623762,0.571429,0.663793,0.669643,0.579545,0.606838,0.578313,0.683673,0.676471,0.628866,0.621359,0.565217,0.611111,
18200,0.60396,0.646465,0.652632,0.647619,0.588235,0.673469,0.631579,0.580952,0.65,0.59,0.734043,0.584906,0.584158,0.636364,0.553398,0.556701,0.649485,0.601942,0.615385,0.678899,0.596154,0.583333,0.489583,0.653846,0.584071,0.471264,0.64486,0.612903,0.623656,0.626168,0.5,0.588889,0.617021,0.603774,0.65,0.54,0.601852,0.565217,0.578947,0.609524,0.637931,0.559524,0.572727,0.544444,0.663366,0.606061,0.61,0.62,0.653465,0.525253,0.555556,0.584158,0.565217,0.564815,0.614583,0.625,0.558559,0.516854,0.666667,0.594059,0.621053,0.571429,0.587719,0.569767,0.653465,0.575758,0.597826,0.648148,0.589474,0.619048,0.56701,0.650485,0.64,0.64,0.673077,0.541667,0.666667,0.557895,0.6,0.681818,0.666667,0.622449,0.592593,0.630435,0.616162,0.544554,0.63,0.63,0.585586,0.573034,0.532609,0.564815,0.625,0.65625,0.513274,0.471264,0.604396,0.66055,0.645833,0.663462,
18400,0.5625,0.647727,0.539326,0.630631,0.526316,0.627907,0.530973,0.597701,0.666667,0.538462,0.603604,0.617978,0.729167,0.567308,0.638889,0.663043,0.544554,0.585859,0.580952,0.6,0.609091,0.611111,0.616162,0.60396,0.516129,0.719626,0.620253,0.553719,0.56,0.52,0.669903,0.618557,0.539216,0.520408,0.587629,0.631068,0.632075,0.585106,0.606061,0.613861,0.636364,0.554455,0.589474,0.628571,0.514851,0.545455,0.598039,0.530612,0.572816,0.56701,0.595506,0.513514,0.538462,0.479167,0.591837,0.617647,0.62,0.63,0.580645,0.579439,0.615385,0.678899,0.633028,0.615385,0.574257,0.565657,0.597938,0.592233,0.5,0.650943,0.6875,0.586538,0.670103,0.728155,0.543689,0.659794,0.642202,0.67033,0.524272,0.597938,0.541667,0.557692,0.645833,0.548077,0.616162,0.574257,0.52809,0.648649,0.539216,0.520408,0.515789,0.485714,0.65,0.56,0.514563,0.505155,0.634615,0.5,0.625,0.567308,
18600,0.541667,0.625,0.625,0.65625,0.652632,0.485714,0.638889,0.608696,0.580952,0.652632,0.58,0.7,0.58427,0.585586,0.566667,0.509091,0.647619,0.6,0.679245,0.595745,0.587629,0.601942,0.595745,0.641509,0.61,0.7,0.677083,0.634615,0.56,0.63,0.636364,0.544554,0.601942,0.618557,0.564356,0.626263,0.688172,0.560748,0.657143,0.557895,0.62,0.5,0.67,0.63,0.617647,0.510204,0.575472,0.617021,0.617647,0.683673,0.544444,0.527273,0.708738,0.536082,0.546392,0.601942,0.577982,0.626374,0.551724,0.557522,0.514851,0.494949,0.641509,0.638298,0.593023,0.526316,0.578947,0.666667,0.63,0.69,0.59596,0.673267,0.494845,0.699029,0.580952,0.557895,0.552083,0.567308,0.586957,0.527778,0.606383,0.622642,0.554545,0.566667,0.576923,0.604167,0.682243,0.623656,0.706522,0.657407,0.606742,0.576577,0.596154,0.614583,0.630631,0.573034,0.628571,0.652632,0.574074,0.51087,
